"Reservoir","Date","Site","Duration_days","Depth_m","CombinedXSA_m2","Filter1ID","Filter2ID","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTSi_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","AcidVol_L","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TSi_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TSiFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d","TOC_g","TN_g","TOCFlux_gm2d","TNFlux_gm2d","Flag_Filter2ID","Flag_CombinedCollectionVol_L","Flag_CombinedSedMass_g","Flag_TOC_g","Flag_TN_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTSi_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","Flag_Duration_days"
"BVR",2021-11-22,50,13,5,0.0040715,"B_sed_5m_R1_F1_22Nov21","B_sed_5m_R1_F2_22Nov21",0.001696,0.28,0.02,0.00385577989381189,0.196535517758207,0.248921690358893,2.97091841946857,0.129937481618202,0.188965002043526,0.855393724459822,13.6649089771913,2.35111605961017,0.00252445864894678,0.00438605775950772,0.137737814466929,0.01,20,4.67100192850355e-09,2.38088741512799e-07,3.01550847749059e-07,3.59905545672764e-06,1.57409977731765e-07,2.28917602475586e-07,1.03624839763133e-06,1.65540611609403e-05,2.84820916935632e-06,3.0582013347241e-09,5.31339568580364e-09,1.66859523811365e-07,8.82495003448653e-08,4.49822389240026e-06,5.69721701034506e-06,6.79971557775463e-05,2.97395550178567e-06,4.32495305029494e-06,1.95778988585066e-05,0.000312756802179131,5.38113749299789e-05,5.77787686398719e-08,1.00386281483929e-07,3.15248630369388e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-11-22,50,13,5,0.0040715,"B_sed_5m_R2_F1_22Nov21","B_sed_5m_R2_F2_22Nov21",0.001635,0.28,0.017,0.00309018140875046,0.182310422583008,0.224903964233222,2.25347198218633,0.14388100792623,0.151304875988044,0.809734423952711,11.0719498111744,2.02024220809874,0.00194507946366305,0.00426487096469628,0.122047786753232,0.01,20,3.60889043093357e-09,2.1291252923087e-07,2.62655701086656e-07,2.63173335062475e-06,1.68032462828133e-07,1.76702480171751e-07,9.45654130830487e-07,1.29304556723358e-05,2.3593542930296e-06,2.27157494506363e-09,4.98076001948458e-09,1.42534379529667e-07,6.81829684945743e-08,4.02256830748203e-06,4.96236883187364e-06,4.97214851949244e-05,3.1746467060549e-06,3.33844982801182e-06,1.78662963154855e-05,0.000244295821278036,4.45754124454151e-05,4.2916992321175e-08,9.41017772600267e-08,2.6929099940424e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-11-22,50,13,10,0.0040715,"B_sed_10m_R1_F1_22Nov21","B_sed_10m_R1_F2_22Nov21",0.001692,0.122,0.009,0.00331400331207475,0.19523868540457,0.176517904994314,1.84129944405326,0.143871652335396,0.113655440657806,0.950477600324691,6.37754112708067,1.03194944533632,0.00135928146397501,0.00317706813915304,0.0727663135374958,0.01,20,9.19228459677128e-09,5.4154730443366e-07,4.89620156148163e-07,5.10734206448871e-06,3.99066943854902e-07,3.15254107529521e-07,2.63640672090062e-06,1.76898353885582e-05,2.86239092050665e-06,3.77033481482904e-09,8.81245785483106e-09,2.01837053287611e-07,1.73670346343179e-07,1.0231483472046e-05,9.25042095897681e-06,9.64932989068235e-05,7.5395940610605e-06,5.95611346280469e-06,4.98097794405883e-05,0.00033421504810282,5.40793115466167e-05,7.1233146257362e-08,1.66494258491598e-07,3.81331872183964e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-11-22,50,13,10,0.0040715,"B_sed_10m_R2_F1_22Nov21","B_sed_10m_R2_F2_22Nov21",0.001614,0.119,0.012,0.00271923775573205,0.170494449046567,0.164248049917985,1.54843885509967,0.136153683057209,0.107399641205162,0.795436736178299,6.89985335068329,1.16137753778271,0.00143795916344142,0.00298774251630253,0.0755583755190136,0.01,20,7.37621804664123e-09,4.62484102119595e-07,4.45540088348954e-07,4.2003030455981e-06,3.69331167150144e-07,2.91332808243918e-07,2.15770570116265e-06,1.87165769882401e-05,3.15035856467444e-06,3.90061527696547e-09,8.10456541397022e-09,2.04960030399476e-07,1.39359299570962e-07,8.73773797446784e-06,8.41761377585192e-06,7.93565600581547e-05,6.97779437081672e-06,5.50416701922214e-06,4.07656543357229e-05,0.000353613334496643,5.95199003329796e-05,7.36945423056229e-08,1.5312000706544e-07,3.87232130285522e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-12-06,50,14,5,0.008143,"B_sed_5m_R1_F3_06Dec21","B_sed_5m_R2_F3_06Dec21",0.003575,0.28,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58674642857143e-05,1.49383928571429e-05,0.000314621360026265,0.000131036234953272,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2021-12-06,50,14,10,0.008143,"B_sed_10m_R1_F3_06Dec21","B_sed_10m_R2_F3_06Dec21",0.003529,0.158,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15867835443038e-05,4.62835050632911e-05,0.00027707218771867,0.00040598853584403,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2021-12-06,50,14,8,0.008143,"F_sed_8m_R1_F3_06Dec21","F_sed_8m_R2_F3_06Dec21",0.003572,0.162,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33138074074074e-05,3.57155901234568e-05,0.000379939013415619,0.000313289153904816,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2021-12-06,50,14,4,0.008143,"F_sed_4m_R1_F3_06Dec21","F_sed_4m_R2_F3_06Dec21",0.003524,0.282,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72069418439716e-05,2.06191489361702e-05,0.000326370957035593,0.000180866554412819,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2021-12-06,50,14,4,0.0040715,"F_sed_4m_R1_F1_06Dec21","F_sed_4m_R1_F2_06Dec21",0.001754,0.282,0.014,0.00286203008435941,0.205841081100311,0.19075008902225,1.2002551694875,0.139447673824459,0.132759932146854,0.966563183608325,5.54900098708842,0.659469627338052,0.0165910626929427,0.00372649961256621,0.0499628109342917,0.01,20,3.56028423260029e-09,2.56060465425493e-07,2.37287699393636e-07,1.49308338105041e-06,1.73468950275249e-07,1.65149589351476e-07,1.2023771801766e-06,6.90279980947028e-06,8.20361508050314e-07,2.06388113215755e-08,4.6356598017313e-09,6.21523194175515e-08,6.24600310977051e-08,4.49221005641117e-06,4.16286906183463e-06,2.61939857379767e-05,3.04326152655653e-06,2.89731038668579e-06,2.10939664247399e-05,0.000121099626488487,1.43920546665903e-05,3.62078056903835e-07,8.13259381718093e-08,1.09037243938793e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2021-12-06,50,14,4,0.0040715,"F_sed_4m_R2_F1_06Dec21","F_sed_4m_R2_F2_06Dec21",0.00177,0.278,0.02,0.00533754041692573,0.254977048877476,0.433800631329966,3.29305785386175,0.100062308381865,0.211730020078792,2.01863397479506,11.8110292863178,1.1302620364823,0.0265315717076126,0.00704678247584609,0.0963070144583797,0.01,20,6.79672412802773e-09,3.24683004685707e-07,5.52393609679165e-07,4.19331827434194e-06,1.27417471824389e-07,2.69613047150692e-07,2.57049074488292e-06,1.50399437674694e-05,1.43925453566451e-06,3.37848071384707e-08,8.97324099442272e-09,1.22635550785131e-07,1.19238682269219e-07,5.69609313320305e-06,9.69094594268812e-06,7.35656966429e-05,2.23535502577831e-06,4.72997047684588e-06,4.50955377078107e-05,0.00026385403356905,2.5249636596981e-05,5.9270551636762e-07,1.57422518805332e-07,2.15146314599974e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2021-12-06,50,14,8,0.0040715,"F_sed_8m_R2_F1_06Dec21","F_sed_8m_R2_F2_06Dec21",0.00178,0.16,0.007,0.00247451458930643,0.186022960623548,0.151671382498701,0.912601186063066,0.148958781479774,0.101586236533638,0.911016677963618,3.75629065282935,0.496927585464687,0.00572097202193109,0.0029484525551617,0.0401798098116724,0.01,20,5.50579496120681e-09,4.13901087387394e-07,3.3746882605961e-07,2.03053763899032e-06,3.31433288792497e-07,2.26029376287345e-07,2.02701210846905e-06,8.3577467025453e-06,1.10566387765893e-06,1.27291627487967e-08,6.56030693523478e-09,8.94000768309711e-08,9.65911994738129e-08,7.26129519459999e-06,5.92040185364484e-06,3.56228423885602e-05,5.81451709255096e-06,3.96535808647821e-06,3.55609920609998e-05,0.000146624562771623,1.93972715857429e-05,2.23314726913505e-07,1.15091084985084e-07,1.56839488484362e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-12-06,50,14,5,0.0040715,"B_sed_5m_R1_F1_06Dec21","B_sed_5m_R1_F2_06Dec21",0.00179,0.28,0.012,0.00300239992905016,0.191492013897391,0.185295856821334,1.56810411205902,0.13724527612346,0.129373080141298,0.767574973151388,6.73412488725712,1.16998366046654,0.00138765059377617,0.0031811443262951,0.0785412595974053,0.01,20,3.83878276642842e-09,2.44836217768807e-07,2.3691398836442e-07,2.00493311470403e-06,1.75477888757852e-07,1.65412723894945e-07,9.81399429957846e-07,8.61005967727874e-06,1.49590768016793e-06,1.77421040204239e-09,4.06732024576302e-09,1.00420610485254e-07,6.73458845709447e-08,4.29529688547231e-06,4.15631284301012e-06,3.51736480887008e-05,3.07850544302473e-06,2.90192670119727e-06,1.72172318022113e-05,0.000151051028530706,2.62435339760343e-05,3.11259522121084e-08,7.13552436933215e-08,1.76173418861518e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-12-06,50,14,5,0.0040715,"B_sed_5m_R2_F1_06Dec21","B_sed_5m_R2_F2_06Dec21",0.001785,0.28,0.014,0.00513001884420531,0.26214391278867,0.261898120880118,2.53401273564374,0.125419248074583,0.197787508106633,1.20859802024425,7.7371140337806,1.30203717879882,0.00873097182989304,0.00428370398424486,0.0993266096857599,0.01,20,6.54077402636177e-09,3.34233488805554e-07,3.3392010412215e-07,3.23086623794577e-06,1.59909541295093e-07,2.52179072835957e-07,1.54096247581142e-06,9.86482039307026e-06,1.6600974029685e-06,1.11319890831136e-08,5.4617225799122e-09,1.26641427349344e-07,1.14748408385147e-07,5.86364254671943e-06,5.85814466627165e-06,5.6680869422392e-05,2.80538133182038e-06,4.42411664419847e-06,2.70339551202859e-05,0.000173063988229509,2.91240048940983e-05,1.95294627868171e-07,9.58180133666461e-08,2.22174044927885e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-12-06,50,14,10,0.0040715,"B_sed_10m_R1_F1_06Dec21","B_sed_10m_R1_F2_06Dec21",0.001766,0.162,0.006,0.0065346530017892,0.309347092298449,0.310145217665344,2.16695714366067,0.176796135898662,0.163680327419668,2.11812696502587,4.54553834985735,0.779336385357876,0.00190295045954706,0.00481032121325982,0.081430193594674,0.01,20,1.42471570384688e-08,6.74453043208717e-07,6.7619315357654e-07,4.72450162432684e-06,3.85459229625972e-07,3.56863528670535e-07,4.61803977806875e-06,9.91039595783713e-06,1.69914574881729e-06,4.14890186612359e-09,1.04876879785393e-08,1.7753792825703e-07,2.49945738468953e-07,1.18323019457328e-05,1.18628296622259e-05,8.28845392945184e-05,6.7623239877541e-06,6.26065382485457e-06,8.10168203727785e-05,0.000173863545513888,2.98090515748372e-05,7.27864750815528e-08,1.83991298021777e-07,3.11464585282767e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2021-12-06,50,14,10,0.0040715,"B_sed_10m_R2_F1_06Dec21","B_sed_10m_R2_F2_06Dec21",0.001763,0.162,0.007,0.00561347543980197,0.248531900561191,0.309197445528615,2.55458272325801,0.210119947412041,0.152359473918525,1.88288897960789,5.29492230860779,0.675235929366425,0.00761687770719088,0.00434728108362152,0.0722877095308511,0.01,20,1.22179718523097e-08,5.40940420604172e-07,6.72981600576479e-07,5.56015968037515e-06,4.57335144799294e-07,3.31616978417728e-07,4.09818922351693e-06,1.15246271976241e-05,1.46968017712717e-06,1.65784634540463e-08,9.46204512398116e-09,1.57337323336902e-07,2.14346622906786e-07,9.49001632610257e-06,1.18064876155941e-05,9.75449497443054e-05,8.02328283362212e-06,5.81773966101872e-06,7.18967952056442e-05,0.000202182894995248,2.57834104160834e-05,2.90845133489699e-07,1.65997879405294e-07,2.7602554926563e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2021-12-06,50,14,8,0.0040715,"F_sed_8m_R1_F1_06Dec21","F_sed_8m_R1_F2_06Dec21",0.001792,0.156,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-05-02,50,20,8,0.008143,"B_sed_8m_R1_F3_02May22","B_sed_8m_R2_F3_02May22",0.003498,0.16,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75771725e-05,4.1827335e-05,0.000292135407712145,0.000256830007368292,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-05-02,50,20,4,0.008143,"B_sed_4m_R1_F3_02May22","B_sed_4m_R2_F3_02May22",0.003533,0.279,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39547892473118e-05,2.56250136200717e-05,0.000208490662208718,0.000157343814442292,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-05-02,50,20,8,0.008143,"F_sed_8m_R1_F3_02May22","F_sed_8m_R2_F3_02May22",0.003472,0.163,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35442061349693e-05,3.38850159509203e-05,0.000205969582064161,0.000208062237203244,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-05-02,50,20,4,0.008143,"F_sed_4m_R1_F3_02May22","F_sed_4m_R2_F3_02May22",0.003544,0.281,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04884896797153e-05,2.44977423487544e-05,0.000187206740020357,0.000150422094736304,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-05-02,50,20,4,0.0040715,"F_sed_4m_R1_F1_02May22","F_sed_4m_R1_F2_02May22",0.001793,0.28,0.011,0.00612126647719002,0.196003115440464,0.201264754495727,1.23901335031911,0.00141509083958817,0.120062918959542,1.27920929684717,3.93376932089503,0.472514668324409,0.00628706064917342,0.00935095489962414,0.0253930497875638,0.01,20,7.83959342400122e-09,2.51023989989109e-07,2.57762646293456e-07,1.5868220979444e-06,1.81232705384399e-09,1.53766295496042e-07,1.6383016208907e-06,5.03803456597485e-06,6.05156285932618e-07,8.05192838854853e-09,1.19759015250186e-08,3.25212416207871e-08,9.6274019697915e-08,3.08269667185446e-06,3.16545064832932e-06,1.94869470458603e-05,2.2256257569004e-08,1.8883248863569e-06,2.01191406225064e-05,6.18695145029455e-05,7.43161348314648e-06,9.88815963225903e-08,1.47069894695059e-07,3.99376662419097e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-05-02,50,20,4,0.0040715,"F_sed_4m_R2_F1_02May22","F_sed_4m_R2_F2_02May22",0.001751,0.281,0.012,0.00505252392803215,0.148140667996628,0.159119591556077,0.956011653152386,0.0200554694259432,0.129020063955181,0.930098722986044,4.25604217532387,0.507100472325946,0.00693406962987253,0.00714630552323424,0.0249882848511876,0.01,20,6.29677537223081e-09,1.84622284457008e-07,1.98304914458855e-07,1.19144228090379e-06,2.49943964162466e-08,1.60792976502151e-07,1.15914794587086e-06,5.30414935871323e-06,6.31980730991268e-07,8.64167681274505e-09,8.90617862717662e-09,3.11419834693448e-08,7.73274637385585e-08,2.26725143628893e-06,2.43528078667389e-06,1.4631490616527e-05,3.0694334294789e-07,1.97461594623788e-06,1.42349004773531e-05,6.51375335713279e-05,7.76103071338902e-06,1.06123993770663e-07,1.09372204681034e-07,3.82438701576137e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-05-02,50,20,8,0.0040715,"F_sed_8m_R1_F1_02May22","F_sed_8m_R1_F2_02May22",0.001708,0.163,0.012,0.00532402838981096,0.139333492822287,0.149688741877661,1.21033600859717,0.0884446073227477,0.142645129869707,0.916228535558658,8.27788993564891,1.83120531368756,0.0112551614023592,0.00735876791218708,0.0468282349075863,0.01,20,1.11575956930026e-08,2.92001970233701e-07,3.1370352285527e-07,2.53650785605395e-06,1.8535385191074e-07,2.98942186279092e-07,1.92014520090084e-06,1.73480196442802e-05,3.8376670868446e-06,2.35875038959871e-08,1.54218105448043e-08,9.81381904566349e-08,1.37020701129837e-07,3.58592619714725e-06,3.85243181696267e-06,3.11495499945222e-05,2.27623544038733e-06,3.67115542526208e-06,2.35803168476095e-05,0.000213042117699621,4.7128418111809e-05,2.89666018617059e-07,1.89387333228593e-07,1.20518470412176e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-05-02,50,20,8,0.0040715,"F_sed_8m_R2_F1_02May22","F_sed_8m_R2_F2_02May22",0.001764,0.16,0.006,0.00534496776695951,0.137043368513107,0.143526360190646,0.960949112970139,0.116410997197484,0.133384267013341,0.938575689424002,6.36850251821635,1.29313714329381,0.00817782787573751,0.00752905258819619,0.0391792742016367,0.01,20,1.17856539261457e-08,3.02180627571401e-07,3.16475624220374e-07,2.11889279409916e-06,2.56686248820452e-07,2.94112308764417e-07,2.06955939517992e-06,1.40425480526671e-05,2.85136740096285e-06,1.80321104660012e-08,1.66015609569726e-08,8.63902996146089e-08,1.44733561662111e-07,3.71092505920915e-06,3.88647456981916e-06,2.60210339444818e-05,3.15223196390092e-06,3.61184218057739e-06,2.54151958145637e-05,0.000172449319079787,3.50161783244855e-05,2.21443085668687e-07,2.03875242011207e-07,1.0609148914971e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-05-02,50,20,4,0.0040715,"B_sed_4m_R1_F1_02May22","B_sed_4m_R1_F2_02May22",0.001747,0.278,0.01,0.00219197339915881,0.260139362313756,0.328087786985547,0.84408572309769,-0.00653217531278359,0.362241248909782,1.37814235360568,3.80891237171071,0.631820604483908,0.00642123056479571,0.00617926551703019,0.0503608464930695,0.01,20,2.75494786210823e-09,3.26952133785706e-07,4.12352060333633e-07,1.06087608507314e-06,-8.20986350462801e-09,4.55277310680136e-07,1.73209690053894e-06,4.78717259955296e-06,7.94093953980854e-07,8.0704243141713e-09,7.76631428651205e-09,6.32952509520809e-08,3.38320994978292e-08,4.01513120208408e-06,5.06388383069671e-06,1.30280742364379e-05,-1.0082111635304e-07,5.59102677981255e-06,2.1270992269912e-05,5.87888075592897e-05,9.75185992853806e-06,9.91087352839408e-08,9.53741162533716e-08,7.77296462631473e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-05-02,50,20,4,0.0040715,"B_sed_4m_R2_F1_02May22","B_sed_4m_R2_F2_02May22",0.001786,0.282,0.017,0.00372585005853759,0.209746948453914,0.283999186324298,0.767743016243464,-0.0101383107662397,0.162158411710537,1.22440607032307,3.82056919742801,0.481091572330376,0.00559508016285419,0.00687946959217822,0.0342186958985374,0.01,20,4.71941007414761e-09,2.65679468041624e-07,3.59732302677444e-07,9.72474487241721e-07,-1.28418603039036e-08,2.05400654833347e-07,1.55091435574256e-06,4.83938765007548e-06,6.09382658285143e-07,7.08710153961531e-09,8.71399481675908e-09,4.33436814714807e-08,5.79566507939042e-08,3.2626730694047e-06,4.41768761730866e-06,1.19424596247295e-05,-1.57704289621805e-07,2.5224199291827e-06,1.9045982509426e-05,5.94300337722643e-05,7.48351539095104e-06,8.70330534153912e-08,1.07012094028725e-07,5.32281486816661e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-05-02,50,20,8,0.0040715,"B_sed_8m_R1_F1_02May22","B_sed_8m_R1_F2_02May22",0.001767,0.161,0.007,0.0104146546159344,0.17862463349813,0.239860804108869,1.29654237747846,-0.00475951360927829,0.195260052255053,1.86931515562614,11.1267775157931,0.501409745434109,0.0063686953167377,0.0133316847430169,0.0322193040972481,0.01,20,2.28604903184548e-08,3.92086617877262e-07,5.26501914112263e-07,2.84595078385644e-06,-1.04472801833475e-08,4.28601878676619e-07,4.10320481986508e-06,2.44236221992626e-05,1.10060996295909e-06,1.39794840058081e-08,2.92634620383986e-08,7.07223730929657e-08,2.80737938332983e-07,4.81501434210072e-06,6.46569954700065e-06,3.49496596322786e-05,-1.28297681239684e-07,5.26343950235318e-06,5.03893506062272e-05,0.000299933957991681,1.35160255797506e-05,1.71674861915855e-07,3.59369544865511e-07,8.6850513438494e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-05-02,50,20,8,0.0040715,"B_sed_8m_R2_F1_02May22","B_sed_8m_R2_F2_02May22",0.001731,0.163,0.012,0.00510774875982255,0.144844348812,0.122768614563668,0.68097190963869,0.00444742684919057,0.151707982676152,0.788234398804577,10.5678768065627,0.460068942911282,0.00632984618738012,0.00621199056828314,0.0287842533067511,0.01,20,1.08484823352796e-08,3.07638733489045e-07,2.60751499153018e-07,1.44633420317125e-06,9.44600720975322e-09,3.22216586518306e-07,1.67415183353463e-06,2.24453923339387e-05,9.77152564637337e-07,1.34441273010491e-08,1.31938106425744e-08,6.11356349374063e-08,1.33224638772928e-07,3.77795325419434e-06,3.20215521494557e-06,1.77616873777632e-05,1.16001562197633e-07,3.95697637870939e-06,2.05593986679925e-05,0.000275640333217963,1.19999086901306e-05,1.65100421233563e-07,1.62026410936686e-07,7.50775327734328e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-05-17,50,15,4,0.008143,"F_sed_4m_R1_F3_17May22","F_sed_4m_R2_F3_17May22",0.003561,0.218,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97694642201835e-05,3.10395055045871e-05,0.000571201966680449,0.00025412014822209,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-05-17,50,15,8,0.008143,"F_sed_8m_R1_F3_17May22","F_sed_8m_R2_F3_17May22",0.003623,0.163,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4758573006135e-05,4.95439693251534e-05,0.000284568119907773,0.000405616024603163,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-05-17,50,15,8,0.008143,"B_sed_8m_R1_F3_17May22","B_sed_8m_R2_F3_17May22",0.003483,0.162,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59111e-05,4.05748e-05,0.000375873756600761,0.000332185517213148,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-05-17,50,15,4,0.008143,"B_sed_4m_R1_F3_17May22","B_sed_4m_R2_F3_17May22",0.003514,0.28,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.361408e-05,2.142787e-05,0.000193328257398993,0.0001754297760858,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-05-17,50,15,4,0.0040715,"F_sed_4m_R1_F1_17May22","F_sed_4m_R1_F2_17May22",0.001797,0.28,0.014,0.00553968506970219,0.152034306249415,0.211362554399455,1.71421283665719,0.00585680157683758,0.243098208191645,0.948116299378109,6.00273709542984,1.09140086047661,0.00765644240846788,0.00736568642696464,0.03985868063601,0.01,20,7.11058147875345e-09,1.95146891664428e-07,2.71298935897015e-07,2.20031461962355e-06,7.51762316684081e-09,3.12033914371704e-07,1.21697499284462e-06,7.70494182891959e-06,1.40089096162605e-06,9.82759072001198e-09,9.45438464946818e-09,5.11614636449357e-08,1.16428531315297e-07,3.19533164131856e-06,4.44224382327586e-06,3.60279114105948e-05,1.23093424484683e-07,5.10923761712234e-06,1.99267263145379e-05,0.000126160576837686,2.29381630296131e-05,1.60916791027254e-07,1.54805921641789e-07,8.37716871667865e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
