Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Flag,Density_mg_m3
2019-07-01T09:47:11Z,2.3,21.3056,4.0821,2.8421,34.507,31.817271,13.3205,149.721,8.368,205.82,57.576,1.9616265648916082,0.046,0,NA
2019-07-01T09:47:11Z,2.6,19.5593,3.9055,2.5345,34.115,30.239784,13.0257,141.332,8.274,217.018,40.367,2.017843031643257,0.055,0,NA
2019-07-01T09:47:11Z,3,17.8885,6.1653,1.5275,33.605,28.601195,11.8973,124.529,8.197,218.6753,26.116,2.066249154446326,0.059,0,NA
2019-07-01T09:47:11Z,3.3,16.026,4.4941,1.0324,32.941,26.838422,11.2856,113.703,8.154,223.9763,18.564,2.117149150161558,0.051,0,NA
2019-07-01T09:47:11Z,3.6,14.5909,5.0301,1.107,34.047,26.834168,8.8668,86.81,8.094,223.783,14.948,2.2729730457504695,0.048,0,NA
2019-07-01T09:47:11Z,4,13.5369,5.2108,1.5098,35.302,27.190555,5.1548,49.484,8.021,235.7937,11.869,2.426601640206048,0.05,0,NA
2019-07-01T09:47:11Z,4.3,12.7621,4.1378,1.5801,36.241,27.259875,3.4389,32.352,7.964,240.2152,7.927,2.5459775263304287,0.05,0,NA
2019-07-01T09:47:11Z,4.6,12.1007,4.0191,1.78,35.641,26.298626,4.1809,38.702,7.9,241.7546,5.591,2.545179439575197,0.093,0,NA
2019-07-01T09:47:11Z,5,11.3629,2.5497,1.6252,36.238,26.658488,4.9551,45.754,7.794,238.2108,4.3763,2.6418978683132295,-0.222,0,NA
2019-07-01T09:47:11Z,5.3,11.0642,2.3109,2.606,37.741,27.097914,5.3897,48.765,7.735,247.6572,3.2145,2.7806924862085944,0.085,0,NA
2019-07-01T09:47:11Z,5.6,10.7083,1.6497,3.6117,40.724,29.047659,5.0815,45.725,7.708,251.3749,2.1957,3.044112822136996,0.073,0,NA
2019-07-01T09:47:11Z,6,10.5892,1.0913,5.1634,43.259,30.780487,4.0915,36.743,7.648,248.1443,1.4979,3.256701123815554,0.065,0,NA
2019-07-01T09:47:11Z,6.3,10.5103,0.6198,9.6619,39.523,28.03684,3.7705,33.775,7.611,233.891,0.93126,2.9645924500036176,0.059,0,NA
2019-07-01T09:47:11Z,6.6,10.4248,0.5937,7.9178,37.532,26.556453,4.7518,42.474,7.594,231.4233,0.66907,2.812606390332691,0.056,0,NA
2019-07-01T09:47:11Z,7,10.3256,0.5647,5.33,37.273,26.328041,4.889,43.638,7.583,229.5269,0.37676,2.7995355414392766,0.053,0,NA
2019-07-01T09:47:11Z,7.3,10.2898,0.5652,4.1346,38.237,26.982434,4.7008,41.925,7.556,229.5795,0.21882,2.879354467854427,0.057,0,NA
2019-07-01T09:47:11Z,7.6,10.3218,0.5152,4.2044,48.296,34.120817,1.9377,17.299,7.509,230.4105,0.16167,3.689002864594043,0.029,0,NA
2019-07-01T09:47:11Z,8,10.2869,0.5001,14.5287,50.41,35.576836,1.049,9.356,7.365,229.0578,0.13706,3.8651811953925077,0.067,0,NA
2019-07-01T09:47:11Z,8.3,10.303,0.5438,21.2491,54.185,38.258539,0.2946,2.63,7.312,223.6788,0.12368,4.173119568464,0.036,0,NA
2019-07-01T09:47:11Z,8.6,10.2293,0.6995,25.7928,49.438,34.801078,0.5663,5.041,7.274,206.3904,0.12359,3.791649400525531,0.057,0,NA
2019-07-01T09:47:11Z,9,10.0362,0.6188,21.2496,74.976,52.460471,0.7878,6.978,7.264,206.5257,0.12353,5.951804220008387,0.054,0,NA
2019-07-01T09:47:11Z,9.3,9.9496,0.5663,20.2431,97.464,68.20374,0.0909,0.806,7.045,177.9224,0.12364,7.910013780924765,0.002,0,NA
2019-07-03T09:33:58Z,0.1,26.0533,2.2987,348.3078,35.307,36.048345,7.4198,91.537,7.883,229.2735,332.05,1.810603422454122,0.121,0,NA
2019-07-03T09:33:58Z,0.3,26.0408,2.41,381.5874,35.392,36.131563,7.957,98.155,7.903,232.0115,397.54,1.8156973270207868,0.13,0,NA
2019-07-03T09:33:58Z,0.6,26.038,2.4188,331.3156,35.293,36.030029,6.8589,84.609,7.902,235.2701,303.21,1.8104207425839849,0.092,0,NA
2019-07-03T09:33:58Z,1,26.0384,2.5569,322.65,35.293,36.029318,6.6213,81.675,7.882,236.884,211.51,1.8103993796124163,0.077,0,NA
2019-07-03T09:33:58Z,1.3,26.0384,2.6097,270.8672,35.295,36.032462,6.0996,75.241,7.89,237.3515,184.28,1.8105022582547872,0.053,0,NA
2019-07-03T09:33:58Z,1.6,26.0417,2.6221,287.6378,35.256,35.99437,6.4757,79.886,7.869,239.8962,129.69,1.8082516945637357,0.067,0,NA
2019-07-03T09:33:58Z,2,26.0319,2.6998,325.2408,35.05,35.774247,7.2705,89.665,7.875,239.4276,82.324,1.7974331486252746,0.053,0,NA
2019-07-03T09:33:58Z,2.3,24.1649,2.6812,299.7918,35.078,33.617238,8.9371,104.023,7.987,233.2273,59.573,1.87269357571982,0.085,0,NA
2019-07-03T09:33:58Z,2.6,20.8847,3.4683,309.8796,34.576,31.318413,13.6817,151.343,8.021,240.0004,43.385,1.9847955641330792,0.072,0,NA
2019-07-03T09:33:58Z,3,18.7051,5.1106,289.3537,34.013,29.629792,12.1198,129.491,8.024,250.1419,29.918,2.0523874167884815,0.065,0,NA
2019-07-03T09:33:58Z,3.3,16.8065,4.5144,285.0944,33.194,27.488013,11.6837,119.391,7.977,257.3976,20.14,2.09373591845481,0.078,0,NA
2019-07-03T09:33:58Z,3.6,14.6572,4.8093,302.1614,34.48,27.303941,9.1704,90.146,7.963,261.0167,15.435,2.2997746650091218,0.052,0,NA
2019-07-03T09:33:58Z,4,13.373,5.5651,324.2829,36.432,27.827856,4.44,42.321,7.912,266.2435,11.762,2.51981005162133,0.063,0,NA
2019-07-03T09:33:58Z,4.3,12.6179,4.5048,311.2722,36.907,27.609012,3.026,28.337,7.875,273.464,8.8088,2.605528551271588,0.07,0,NA
2019-07-03T09:33:58Z,4.6,11.9605,4.0311,300.5909,36.18,26.657095,4.0439,37.388,7.841,275.4905,6.0062,2.5957010650720007,0.05,0,NA
2019-07-03T09:33:58Z,5,11.4987,3.3363,312.4036,36.508,26.576831,4.6767,42.804,7.805,278.086,3.7472,2.653141157669747,0.067,0,NA
2019-07-03T09:33:58Z,5.3,11.0565,2.3691,354.3407,36.988,26.664633,4.9173,44.64,7.773,282.0365,2.5542,2.722342149199174,0.057,0,NA
2019-07-03T09:33:58Z,5.6,10.7757,1.8668,313.599,37.236,26.623305,5.1821,46.723,7.73,287.0383,1.79,2.7626131114232573,0.044,0,NA
2019-07-03T09:33:58Z,6,10.6346,1.3117,319.3382,38.903,27.728798,5.1692,46.486,7.698,289.2024,1.2577,2.9053407180679103,0.037,0,NA
2019-07-03T09:33:58Z,6.3,10.523,0.8921,310.6176,38.678,27.471593,4.1963,37.628,7.636,292.61,0.9279,2.8962391068243303,0.048,0,NA
2019-07-03T09:33:58Z,6.6,10.421,0.7223,291.209,37.553,26.608283,4.8805,43.675,7.615,294.9332,0.66371,2.8145705971782977,0.042,0,NA
2019-07-03T09:33:58Z,7,10.3754,0.7283,304.6561,38.242,27.056467,4.6023,41.134,7.581,295.5976,0.4107,2.8730462696779377,0.037,0,NA
2019-07-03T09:33:58Z,7.3,10.3159,0.7893,311.3297,37.541,26.508053,4.7634,42.506,7.55,299.1802,0.24337,2.8216660600305574,0.068,0,NA
2019-07-03T09:33:58Z,7.6,10.2916,0.6862,330.643,38.317,27.017231,4.6758,41.674,7.524,300.5993,0.13488,2.885603018197643,0.058,0,NA
2019-07-03T09:33:58Z,8,10.2478,0.6836,316.0342,51.488,36.321413,3.5901,32.012,7.47,300.4407,0.12367,3.9576951297883047,0.062,0,NA
2019-07-03T09:33:58Z,8.3,10.1273,0.6215,307.9723,47.842,33.613795,0.8345,7.416,7.391,302.4601,0.1236,3.671500638684249,0.063,0,NA
2019-07-03T09:33:58Z,8.6,10.0765,0.624,307.9161,50.533,35.444485,0.8355,7.414,7.345,299.8153,0.12362,3.8976223830923997,0.035,0,NA
2019-07-03T09:33:58Z,9,10.0322,0.6316,314.9303,55.764,39.070325,0.1527,1.353,7.281,299.9749,0.12346,4.335216578918871,0.047,0,NA
2019-07-03T09:33:58Z,9.3,9.973,0.8971,312.68,96.473,67.531412,0.1126,0.998,7.179,244.9754,0.12361,7.818349462950687,0.054,0,NA
2019-07-08T09:42:19Z,0.1,27.1817,2.2473,2.5004,37.263394,35.713,8.0527,101.419,5.812,238.9809,577.18,0.0245,0.007,0,NA
2019-07-08T09:42:19Z,0.3,27.133,2.6746,2.4283,37.14465,35.624,8.079,101.597,5.848,246.7038,1463,0.0245,0.041,0,NA
2019-07-08T09:42:19Z,0.6,27.0827,3.1629,2.6014,37.0939,35.607,7.9857,100.338,5.896,249.0509,301.78,0.0244,0.038,0,NA
2019-07-08T09:42:19Z,1,27.0081,3.3078,2.7456,36.980495,35.553,7.908,99.221,5.957,250.3002,293.96,0.0244,0.066,0,NA
2019-07-08T09:42:19Z,1.3,26.7315,3.2964,2.6014,37.046538,35.637,10.1349,123.471,5.965,250.7166,198.93,0.0244,0.099,0,NA
2019-07-08T09:42:19Z,1.6,24.841,3.2888,2.4283,36.324819,36.326,12.5519,149.564,6.13,240.6845,154.32,0.0242,0.062,0,NA
2019-07-08T09:42:19Z,2,23.2813,3.7618,3.6396,34.975416,36.081,14.0042,162.042,6.244,240.003,111.35,0.0237,0.102,0,NA
2019-07-08T09:42:19Z,2.3,21.8551,3.7732,3.7838,33.315745,35.417,13.4975,151.97,6.398,237.088,68.932,0.023,0.075,0,NA
2019-07-08T09:42:19Z,2.6,19.7402,3.2621000000000002,2.6014,31.580904,35.08,12.1507,129.246,6.355,248.8616,44.972,0.0223,0.096,0,NA
2019-07-08T09:42:19Z,3,17.8725,4.0708,1.8083,29.932018,34.745,10.49,107.963,6.275,260.3324,30.812,0.0215,0.098,0,NA
2019-07-08T09:42:19Z,3.3,16.082,4.9749,1.4334,28.428676,34.43,8.6419,86.123,6.231,265.3295,22.461,0.0207,0.091,0,NA
2019-07-08T09:42:19Z,3.6,14.9137,4.6697,1.5199,28.080935,35.015,5.8014,56.192,6.187,272.7117,17.239,0.0205,0.048,0,NA
2019-07-08T09:42:19Z,4,13.7045,5.3258,2.039,28.760077,36.976,2.4176,22.886,6.146,279.6396,12.537,0.0209,0.107,0,NA
2019-07-08T09:42:19Z,4.3,12.687,4.2272,1.9957,27.986666,37.147,2.9473,27.374,6.093,285.8103,8.5117,0.0205,0.035,0,NA
2019-07-08T09:42:19Z,4.6,11.9736,4.0174,2.4572,27.115539,36.551,3.5707,32.871,6.059,288.3089,5.4394,0.02,0.11,0,NA
2019-07-08T09:42:19Z,5,11.5998,2.9912,2.3995,27.236097,37.168,3.5128,32.065,6.04,291.9432,3.544,0.02,0.105,0,NA
2019-07-08T09:42:19Z,5.3,11.2276,2.0871,2.8465,26.39361,36.391,4.4384,40.217,6.021,296.8646,2.3091,0.0195,0.097,0,NA
2019-07-08T09:42:19Z,5.6,10.905,1.7629,2.6302,26.339589,36.67,4.5263,40.752,6.005,299.3253,1.4761,0.0195,0.098,0,NA
2019-07-08T09:42:19Z,6,10.6849,1.2402,2.5149,26.594138,37.319,4.4003,39.623,5.986,300.9153,0.95585,0.0197,0.116,0,NA
2019-07-08T09:42:19Z,6.3,10.661,0.7138,4.2164,29.792015,41.712,3.0655,27.497,5.98,307.1618,0.70061,0.0215,0.056,0,NA
2019-07-08T09:42:19Z,6.6,10.4951,0.7405,7.0427,29.007818,40.871,3.3169,29.678,5.943,306.9725,0.50789,0.0211,0.069,0,NA
2019-07-08T09:42:19Z,7,10.4125,0.5765,10.1573,28.250652,39.868,3.6685,32.786,5.923,308.2218,0.30392,0.0206,0.138,0,NA
2019-07-08T09:42:19Z,7.3,10.3808,0.5192,6.7543,27.852323,39.328,3.6357,32.422,5.922,310.0768,0.1219,0.0204,0.058,0,NA
2019-07-08T09:42:19Z,7.6,10.2751,0.4849,6.264,28.475261,40.304,2.9056,25.936,5.909,310.7961,0.12352,0.0208,0.123,0,NA
2019-07-08T09:42:19Z,8,10.3427,0.4887,5.7016,37.057406,52.489,0.0121,0.108,5.892,313.6354,0.12358,0.0261,0.103,0,NA
2019-07-08T09:42:19Z,8.3,10.3028,0.8168,26.394,41.142438,58.246,0.0738,0.656,5.863,290.2017,0.12344,0.0286,0.102,0,NA
2019-07-08T09:42:19Z,8.6,10.131,0.9045,29.1338,36.078046,51.461,0.146,1.295,5.838,221.4151,0.12368,0.0255,0.094,0,NA
2019-07-08T09:42:19Z,9,10.05,1.1258,21.5922,39.696731,56.917,0.1324,1.174,5.84,206.4236,0.12363,0.0279,0.072,0,NA
2019-07-08T09:42:19Z,9.3,10.0684,0.9846,21.9239,101.48515,144.815,0.1191,1.057,5.801,179.9236,0.12359,0.0677,0.07,0,NA
2019-07-08T14:49:07Z,0.1,29.5736,1.9994,2.2697,39.710783,36.331,6.7455,88.496,6.231,251.8523,1533.6,0.0253,0.121,0,NA
2019-07-08T14:49:07Z,0.3,29.5005,1.9383,2.1544,39.65323,36.357,6.7325,88.121,6.244,254.8809,1097.7,0.0253,0.136,0,NA
2019-07-08T14:49:07Z,0.6,29.3772,2.377,2.1832,39.475799,36.23,7.2988,95.203,6.253,256.7359,747.29,0.0253,0.129,0,NA
2019-07-08T14:49:07Z,1,29.1191,2.8691,2.212,39.422841,36.384,7.6209,99.139,6.284,257.2281,641.68,0.0252,0.064,0,NA
2019-07-08T14:49:07Z,1.3,28.6199,3.0408,2.1976,38.95953,36.332,7.1692,91.279,6.32,255.6759,447.31,0.0251,0.063,0,NA
2019-07-08T14:49:07Z,1.6,25.3845,3.8343,2.5437,37.552756,36.905,8.6229,103.151,6.502,249.7323,306.27,0.0247,0.074,0,NA
2019-07-08T14:49:07Z,2,23.6905,3.5863,3.4089,35.861653,36.586,14.4216,165.159,6.749,246.6659,215.1,0.024,0.112,0,NA
2019-07-08T14:49:07Z,2.3,21.4835,3.3994,3.1637,33.203805,35.518,13.6113,151.628,6.815,252.5338,139.29,0.023,0.093,0,NA
2019-07-08T14:49:07Z,2.6,20.0945,3.5253,2.5437,32.012941,35.314,13.9003,149.65,6.733,268.0931,91.861,0.0224,0.09,0,NA
2019-07-08T14:49:07Z,3,18.569,3.2048,1.9236,30.615735,34.944,12.1331,127.975,6.666,273.5824,64.881,0.0218,0.112,0,NA
2019-07-08T14:49:07Z,3.3,17.2423,7.1607,1.491,29.253427,34.291,10.5499,105.305,6.611,278.5796,47.295,0.0211,0.095,0,NA
2019-07-08T14:49:07Z,3.6,15.1956,5.4555,1.4045,27.891583,34.481,6.95,67.813,6.583,281.0403,32.662,0.0204,0.102,0,NA
2019-07-08T14:49:07Z,4,13.8025,6.4664,1.4622,28.967066,37.161,2.618,24.853,6.552,286.5674,24.021,0.021,0.088,0,NA
2019-07-08T14:49:07Z,4.3,12.7985,3.9945,1.6929,28.502248,37.609,3.1809,30.059,6.496,297.0918,17.357,0.0207,0.055,0,NA
2019-07-08T14:49:07Z,4.6,11.9134,3.1705,2.1976,27.506616,37.075,3.7391,34.264,6.423,303.5275,11.435,0.0202,0.114,0,NA
2019-07-08T14:49:07Z,5,11.3179,1.7056,2.1976,28.142871,38.751,4.3262,39.297,6.396,300.9153,7.7688,0.0206,0.086,0,NA
2019-07-08T14:49:07Z,5.3,10.9877,1.4691,2.7456,27.840761,38.58,4.0652,36.642,6.364,305.0418,4.8973,0.0204,0.161,0,NA
2019-07-08T14:49:07Z,5.6,10.7583,0.9732,3.2791,29.010622,40.462,3.688,33.11,6.342,314.6575,3.4291,0.0211,0.118,0,NA
2019-07-08T14:49:07Z,6,10.5368,0.8549,5.2979,28.232064,39.724,3.8963,34.931,6.311,316.8154,2.2755,0.0206,0.103,0,NA
2019-07-08T14:49:07Z,6.3,10.4717,0.6795,7.3022,28.330341,39.94,4.0217,35.978,6.293,312.1211,1.4997,0.0207,0.091,0,NA
2019-07-08T14:49:07Z,6.6,10.3634,0.668,5.8747,27.165743,38.397,4.3471,38.778,6.268,318.7461,0.95026,0.02,0.087,0,NA
2019-07-08T14:49:07Z,7,10.2877,0.5612,5.1825,28.871261,40.968,3.1473,28.069,6.241,318.9354,0.56758,0.021,0.138,0,NA
2019-07-08T14:49:07Z,7.3,10.2795,0.4391,4.0289,30.678433,43.477,2.9402,26.222,6.213,320.9797,0.3242,0.0221,0.12,0,NA
2019-07-08T14:49:07Z,7.6,10.2814,0.6032,7.3455,31.413015,44.506,2.8035,24.987,6.188,315.2632,0.1978,0.0226,0.098,0,NA
2019-07-08T14:49:07Z,8,10.2469,0.6108,9.8401,32.242896,45.726,2.465,21.96,6.164,313.1054,0.12399,0.0231,0.146,0,NA
2019-07-08T14:49:07Z,8.3,10.2411,0.5536,12.104,32.787259,46.495,2.3769,21.167,6.142,313.0675,0.12349,0.0234,0.041,0,NA
2019-07-08T14:49:07Z,8.6,10.2155,0.6757,11.8589,33.26816,47.198,2.0202,17.969,6.129,314.014,0.12346,0.0237,0.121,0,NA
2019-07-08T14:49:07Z,9,10.164,0.5879,13.8776,34.211846,48.622,0.7457,6.629,6.112,312.6132,0.12335,0.0243,0.109,0,NA
2019-07-08T14:49:07Z,9.3,10.1323,0.5459,15.0745,40.49383,55.814,0.143,1.271,6.094,311.6289,0.12341,0.0274,0.093,0,NA
2019-07-15T09:44:04Z,0.1,27.8368,4.3896,1.6234,36.445,38.515285,8.2928,105.644,6.648,195.9149,146.91,1.8038357049643985,0.055,0,NA
2019-07-15T09:44:04Z,0.3,27.7658,4.3872,1.7882,36.212,38.204961,8.3292,105.941,6.672,197.8377,114.29,1.7942526116865405,0.064,0,NA
2019-07-15T09:44:04Z,0.6,27.7098,4.4449,1.7604,36.189,38.147185,8.2726,105.136,6.655,204.9575,83.196,1.7951191874511092,0.069,0,NA
2019-07-15T09:44:04Z,1,27.5106,4.7817,1.8293,36.418,37.996244,8.8108,110.907,6.679,205.0398,61.134,1.8146254069646401,0.077,0,NA
2019-07-15T09:44:04Z,1.3,26.583,5.3876,1.9905,36.715,37.768543,10.2661,127.534,6.743,208.4472,45.39,1.8661451251484478,0.059,0,NA
2019-07-15T09:44:04Z,1.6,26.1154,6.2128,3.5006,36.238,36.897484,11.5058,141.581,6.819,206.4576,31.891,1.8587342537695315,0.091,0,NA
2019-07-15T09:44:04Z,2,24.9812,5.5049,3.745,36.275,36.007057,13.3092,159.972,6.944,206.1782,22.305,1.9064112460560005,0.07,0,NA
2019-07-15T09:44:04Z,2.3,22.9522,5.6712,4.4568,35.784,33.930167,14.4074,166.087,7.06,208.9319,15.982,1.9644371116875887,0.071,0,NA
2019-07-15T09:44:04Z,2.6,20.4322,4.8481,3.8104,35.751,32.185718,13.1536,144.711,7.001,220.2726,11.081,2.0779123746370516,0.062,0,NA
2019-07-15T09:44:04Z,3,18.8962,4.6998,2.7091,34.902,30.509799,11.5893,124.201,6.942,230.7548,7.5998,2.0997574448590854,0.057,0,NA
2019-07-15T09:44:04Z,3.3,17.0175,4.4124,1.2626,34.876,29.246744,11.1879,115.59,6.897,236.3522,5.3501,2.1950352765507586,0.056,0,NA
2019-07-15T09:44:04Z,3.6,15.5028,4.7314,1.5403,35.366,28.628592,8.5372,85.535,6.861,243.3688,4.2384,2.312723526742746,0.056,0,NA
2019-07-15T09:44:04Z,4,14.1786,5.0817,1.7841,38.06,29.540511,3.9696,38.359,6.794,251.0745,3.2562,2.5853681685872814,0.079,0,NA
2019-07-15T09:44:04Z,4.3,12.9904,4.4618,2.5766,39.875,29.903232,1.6592,15.573,6.737,255.3803,2.3288,2.8012960855084463,0.071,0,NA
2019-07-15T09:44:04Z,4.6,11.3189,3.7275,4.5843,41.167,29.739421,3.8659,35.157,6.696,258.6404,1.5072,3.029057061060771,0.076,0,NA
2019-07-15T09:44:04Z,5,11.047,2.4843,8.3146,41.112,29.645521,5.1265,46.551,6.65,263.8425,0.86531,3.04695667095831,0.066,0,NA
2019-07-15T09:44:04Z,5.3,11.0079,2.0191,8.9435,41.014,29.538384,5.1436,46.658,6.612,266.3317,0.42058,3.04242387898191,0.063,0,NA
2019-07-15T09:44:04Z,5.6,11.0102,1.8962,9.1762,41.06,29.570074,5.1381,46.606,6.573,270.1191,0.18491,3.045850666933926,0.091,0,NA
2019-07-15T09:44:04Z,6,11.0121,1.6552,9.4322,41.024,29.564512,5.1367,46.621,6.547,275.5825,0.12355,3.0428383872200047,0.056,0,NA
2019-07-15T09:44:04Z,6.3,10.9986,1.8652,9.2141,41.058,29.561131,5.1672,46.86,6.517,274.9406,0.12362,3.0466169291649776,0.087,0,NA
2019-07-15T09:44:04Z,6.6,11.0059,2.0386,9.392,41.099,29.594075,5.166,46.854,6.491,278.7468,0.12356,3.049237756804779,0.095,0,NA
2019-07-15T09:44:04Z,7,10.999,1.6903,9.6438,41.07,29.567321,5.1322,46.539,6.473,280.3224,0.12351,3.047501453523814,0.06,0,NA
2019-07-15T09:44:04Z,7.3,10.9902,1.9692,9.1907,41.062,29.55976,5.1715,46.893,6.452,283.9569,0.12357,3.0475785950843632,0.077,0,NA
2019-07-15T09:44:04Z,7.6,10.9868,1.836,9.2241,41.033,29.53565,5.1607,46.791,6.431,282.2299,0.12362,3.0455536516482726,0.071,0,NA
2019-07-15T09:44:04Z,8,10.9823,1.7738,9.2691,41.078,29.561558,5.1841,46.995,6.412,287.3113,0.12352,3.049463739347137,0.08,0,NA
2019-07-15T09:44:04Z,8.3,10.9739,1.8939,9.3802,41.037,29.528206,5.1736,46.895,6.395,288.1981,0.12364,3.046901033751838,0.08,0,NA
2019-07-15T09:44:04Z,8.6,10.9741,1.6583,9.3823,41.045,29.539754,5.173,46.897,6.384,289.4463,0.12356,3.0475024303235996,0.072,0,NA
2019-07-15T09:44:04Z,9,10.9897,1.8662,9.4715,41.006,29.521913,5.1826,46.997,6.369,292.0448,0.12359,3.0431237151461796,0.058,0,NA
2019-07-15T09:44:04Z,9.3,10.9827,1.8408,9.5463,41.098,29.572974,5.173,46.891,6.353,291.3614,0.12366,3.0509505885606822,0.088,0,NA
2019-07-18T09:39:15Z,0.1,26.9808,7.8146,1.8434,34.863,36.061626,5.9335,74.091,7.313,222.4383,287.38,1.7519375477827648,-0.025,0,NA
2019-07-18T09:39:15Z,0.3,27.6496,7.4648,2.0461,36.136,38.054586,8.7157,110.667,7.31,226.4586,273.59,1.7945766322197765,0.029,0,NA
2019-07-18T09:39:15Z,0.6,27.6408,7.4589,1.8272,36.098,38.005765,8.698,110.42,7.353,231.269,139.63,1.7928994993735634,0.05,0,NA
2019-07-18T09:39:15Z,1,27.591,7.6782,1.8589,36.17,38.041886,8.8312,112,7.358,231.5281,87.348,1.7985369719690683,0.052,0,NA
2019-07-18T09:39:15Z,1.3,27.5298,8.5113,1.8388,36.136,37.93776,8.7165,110.359,7.431,233.9421,71.832,1.7990240683175835,0.063,0,NA
2019-07-18T09:39:15Z,1.6,26.5248,9.0638,2.2499,36.45,37.238164,11.6607,143.937,7.471,232.898,55.966,1.8541434920333189,0.054,0,NA
2019-07-18T09:39:15Z,2,25.0011,8.0082,2.9092,35.972,35.584034,12.8851,154.387,7.556,233.781,42.709,1.8887325512451176,0.052,0,NA
2019-07-18T09:39:15Z,2.3,22.9713,6.7473,3.5512,36.132,34.233436,13.9989,161.258,7.628,236.2617,30.985,1.983848817414769,0.071,0,NA
2019-07-18T09:39:15Z,2.6,21.0636,4.7788,3.5716,35.871,32.640039,12.8222,142.421,7.592,246.1547,22.629,2.0552328497176378,0.036,0,NA
2019-07-18T09:39:15Z,3,18.1694,6.2715,2.0534,35.308,30.601998,11.5619,122.974,7.486,262.5963,18.105,2.162792704436882,0.033,0,NA
2019-07-18T09:39:15Z,3.3,16.7029,4.9362,1.462,34.858,28.795124,10.6087,108.175,7.415,270.2372,13.934,2.2107879992245394,0.063,0,NA
2019-07-18T09:39:15Z,3.6,15.1093,4.4941,1.5771,36.187,28.917815,6.6615,66.001,7.354,279.097,11.981,2.3932648855757037,0.051,0,NA
2019-07-18T09:39:15Z,4,14.0794,5.1909,2.0569,38.039,29.507648,3.3056,31.927,7.27,289.7851,9.0572,2.590424516801155,0.038,0,NA
2019-07-18T09:39:15Z,4.3,12.9186,5.2212,2.5662,39.984,30.162792,1.804,17.015,7.198,298.3725,6.0094,2.8147126539700245,0.035,0,NA
2019-07-18T09:39:15Z,4.6,11.6652,4.4484,4.5578,41.233,30.140601,3.8192,35.076,7.123,304.7873,3.2561,3.006217192363398,0.051,0,NA
2019-07-18T09:39:15Z,5,11.2025,2.7145,8.5418,41.478,30.036379,5.384,49.063,7.077,307.4694,1.6486,3.062967154723644,0.051,0,NA
2019-07-18T09:39:15Z,5.3,11.1969,1.6417,10.1232,41.439,29.996916,5.3509,48.745,7.022,315.2351,0.64312,3.060348483042021,0.104,0,NA
2019-07-18T09:39:15Z,5.6,11.2256,1.6185,10.6929,41.474,30.034882,5.458,49.738,6.994,315.1119,0.29584,3.0607204460981996,0.094,0,NA
2019-07-18T09:39:15Z,6,11.1798,1.4881,10.1419,41.468,30.021269,5.4936,50.05,6.958,318.9621,0.12372,3.0640077563891968,0.03,0,NA
2019-07-18T09:39:15Z,6.3,11.1581,1.5761,10.5984,41.49,30.009495,5.5119,50.179,6.91,323.7033,0.1238,3.0675140564222296,0.066,0,NA
2019-07-18T09:39:15Z,6.6,11.1886,1.5019,10.3944,41.426,29.96556,5.5451,50.484,6.864,326.2912,0.12373,3.0599511478477983,0.05,0,NA
2019-07-18T09:39:15Z,7,11.1791,1.4171,10.5898,41.391,29.941448,5.5317,50.363,6.829,328.3278,0.12365,3.0579672589755234,0.049,0,NA
2019-07-18T09:39:15Z,7.3,11.1417,1.3975,10.6192,41.419,29.941326,5.5352,50.366,6.799,330.4035,0.12368,3.0632369008158413,0.033,0,NA
2019-07-18T09:39:15Z,7.6,11.1414,1.4541,10.7259,41.476,29.981822,5.5408,50.417,6.76,332.9209,0.1237,3.067732078386556,0.123,0,NA
2019-07-18T09:39:15Z,8,11.1855,1.5805,10.8232,41.475,30.005934,5.5276,50.331,6.747,331.7189,0.12362,3.0639985734731794,0.045,0,NA
2019-07-18T09:39:15Z,8.3,11.1393,1.4126,10.5915,41.512,30.005937,5.5328,50.341,6.726,334.8304,0.12372,3.070710430186826,0.055,0,NA
2019-07-18T09:39:15Z,8.6,11.1398,1.6354,10.7464,41.515,30.005812,5.537,50.376,6.708,335.0352,0.12363,3.0708901302765454,0.052,0,NA
2019-07-18T09:39:15Z,9,11.148,1.4778,10.9553,41.487,29.993237,5.5108,50.148,6.688,335.424,0.12366,3.067993198341209,0.052,0,NA
2019-07-18T09:39:15Z,9.3,11.1412,1.5732,10.5738,41.495,29.992087,5.4864,49.918,6.666,334.6362,0.1239,3.0691699737827483,0.046,0,NA
2019-07-22T10:09:47Z,0.1,27.2727,13.3521,1.866,36.992175,35.401,7.2508,91.54,8.032,292.6625,184.47,0.0244,0.019,0,NA
2019-07-22T10:09:47Z,0.3,27.4232,13.2186,1.7362,37.467742,35.726,8.5271,107.843,7.206,249.5052,156.21,0.0246,0.074,0,NA
2019-07-22T10:09:47Z,0.6,27.4187,11.7995,1.765,37.346816,35.597,8.5153,107.575,7.261,252.4959,109.92,0.0245,0.058,0,NA
2019-07-22T10:09:47Z,1,27.3281,11.9139,1.7939,37.239551,35.597,8.4422,106.522,7.252,254.5402,81.497,0.0245,0.068,0,NA
2019-07-22T10:09:47Z,1.3,27.2384,12.715,1.7939,37.165139,35.562,8.5431,107.565,7.288,254.0481,59.962,0.0245,0.059,0,NA
