DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR_umolm2s,DescRate_ms,Flag,Reservoir,Site,SN,CDOM_ugL,Phycoerythrin_ugL,Phycocyanin_ugL
2025-03-10T13:53:40Z,4.645,6.3342,5.8406,4.3166,19.189214,30.62,12.548400000000001,101.542,8.468,260.078,5.3006,0.093,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.672,6.3338,5.8715,4.2921,19.177744,30.602,12.548400000000001,101.469,8.467,260.343,5.1532,0.089,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.696,6.3333,5.8579,4.207,19.178944,30.603,12.5427,101.421,8.467,260.4469,5.0211,0.084,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.716,6.3327,5.8844,4.2101,19.203722,30.642,12.5429,101.388,8.467,260.3879,4.9277,0.078,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.731,6.3323,5.9677,4.2948,19.223737,30.673,12.5334,101.356,8.466,260.3166,4.8482,0.073,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.744,6.3323,6.0152,4.3433,19.230748,30.683,12.5221,101.367,8.465,260.1874,4.7442,0.069,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.762,6.3333,6.0007,4.3186,19.225088,30.675,12.5161,101.414,8.465,260.0299,4.6278,0.066,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.782,6.3345,6.0511,4.269,19.218706,30.666,12.5153,101.449,8.465,259.9609,4.5213,0.064,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.801,6.3358,6.2086,4.2895,19.216982,30.666,12.5055,101.478,8.464,260.0419,4.446,0.063,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.816,6.3366,6.3148,4.3278,19.204246,30.648,12.5073,101.502,8.464,260.1495,4.3926,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.829,6.3359,6.3372,4.2885,19.19151,30.628,12.5185,101.515,8.465,260.23,4.3417,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.841,6.3334,6.5297,4.2577,19.189786,30.625,12.5204,101.536,8.466,260.3258,4.2934,0.065,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.855,6.331,6.902,4.2975,19.183403,30.615,12.5251,101.516,8.466,260.36130000000003,4.2326,0.071,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.873,6.3295,7.1095,4.3254,19.177735,30.606,12.531,101.437,8.466,260.2295,4.1299,0.081,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.896,6.3285,7.1413,4.2876,19.184651,30.618,12.5282,101.387,8.467,260.0226,4.0027,0.092,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.922,6.3284,7.1282,4.2162,19.203629,30.651,12.5351,101.371,8.467,259.9248,3.8981,0.102,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.951,6.3288,7.0016,4.2142,19.216985,30.673,12.5366,101.341,8.466,259.9938,3.8019,0.11,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,4.982,6.3289,6.8008,4.2975,19.219336,30.676,12.5171,101.308,8.465,260.1687,3.6908,0.115,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.015,6.3274,6.6804,4.3007,19.232064,30.695,12.5131,101.28,8.465,260.3182,3.5853,0.118,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.046,6.3246,6.6453,4.2186,19.244069,30.714,12.5167,101.268,8.465,260.3396,3.4863,0.119,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.074,6.3241,6.6173,4.193,19.237686,30.705,12.5099,101.275,8.465,260.599,3.3884,0.119,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.103,6.3249,6.6081,4.23,19.21829,30.676,12.5061,101.266,8.465,261.1305,3.2949,0.118,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.133,6.3258,6.6261,4.291,19.199751,30.648,12.5028,101.268,8.465,261.2602,3.1924,0.116,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.164,6.3265,6.6347,4.282,19.203734,30.655,12.4977,101.284,8.465,261.1342,3.0878,0.115,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.194,6.3249,6.6957,4.2566,19.20305,30.655,12.5059,101.305,8.464,261.1563,3.0001,0.113,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.222,6.3226,6.8397,4.3253,19.191475,30.636,12.4997,101.32,8.463,261.0963,2.9128,0.111,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.25,6.3211,6.9355,4.3621,19.190578,30.635,12.5022,101.29,8.463,260.8398,2.8236,0.107,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.277,6.3199,6.9466,4.2912,19.192206,30.638,12.5056,101.217,8.463,260.7223,2.7393,0.099,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.303,6.3194,6.9243,4.1858,19.211165,30.668,12.5058,101.125,8.462,261.2243,2.6546,0.087,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.329,6.3193,6.8904,4.1806,19.229608,30.697,12.514,101.062,8.462,262.0916,2.5796,0.072,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.35,6.3198,6.8775,4.2622,19.224997,30.69,12.5061,101.028,8.461,262.5181,2.5296,0.057,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.36,6.32,6.8928,4.2848,19.218814,30.68,12.4993,100.993,8.46,262.596,2.5262,0.045,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.362,6.3199,6.893,4.2492,19.218251,30.679,12.4826,101.013,8.46,262.6894,2.5462,0.038,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.361,6.3201,6.8545,4.2757,19.218196,30.679,12.4761,101.151,8.46,262.6144,2.5324,0.036,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.367,6.3203,6.8107,4.3661,19.218139,30.679,12.4737,101.257,8.46,262.4636,2.4834,0.036,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.382,6.3203,6.7795,4.3514,19.217566,30.678,12.4686,101.296,8.459,262.5016,2.4278,0.041,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.401,6.3199,6.7435,4.2342,19.211269,30.667,12.4612,101.421,8.46,262.5566,2.3819,0.048,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.414,6.3196,6.4503,4.1787,19.205401,30.656,12.491,101.516,8.461,262.5275,2.3489,0.055,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.424,6.3196,5.9063,4.2274,19.210011,30.663,12.5125,101.511,8.461,262.5794,2.3199,0.06,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.436,6.3198,5.6178,4.344,19.20362,30.654,12.4918,101.454,8.459,262.6678,2.2834,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.453,6.3206,5.5918,4.3591,19.191521,30.635,12.5278,101.377,8.459,262.8221,2.2405,0.064,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.475,6.3221,5.5761,4.2742000000000004,19.19052,30.634,12.5389,101.369,8.459,263.0683,2.1976,0.067,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.495,6.3229,5.5688,4.3073,19.191521,30.636,12.5303,101.343,8.459,263.2356,2.1621,0.069,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.511,6.3221,5.5781,4.3499,19.203619,30.655,12.5321,101.253,8.459,263.2964,2.1261,0.069,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.527,6.3212,5.6056,4.311,19.210001,30.665,12.5057,101.206,8.459,262.7708,2.0701,0.068,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.545,6.3205,5.7184,4.2129,19.205286,30.658,12.5186,101.231,8.459,261.6991,2.0174,0.068,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.56,6.32,5.9102,4.0859,19.210011,30.666,12.5182,101.273,8.459,261.1787,1.991,0.072,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.575,6.3206,6.0262,4.1068,19.203724,30.656,12.4962,101.288,8.458,261.2115,1.9572,0.079,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.593,6.3206,6.0562,4.125,19.192665,30.638,12.4919,101.296,8.457,261.4929,1.9015,0.087,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.618,6.3201,6.1064,4.0669,19.203096,30.656,12.4969,101.322,8.456,261.9994,1.8372,0.092,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.648,6.3202,6.2002,4.1556,19.203049,30.656,12.5069,101.369,8.456,262.259,1.7616,0.092,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.679,6.32,6.2662,4.3091,19.192092,30.639,12.504,101.379,8.456,262.2228,1.6961,0.09,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.704,6.3193,6.2805,4.3851,19.197427,30.648,12.5074,101.365,8.456,261.82,1.6568,0.087,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.72,6.3185,6.2817,4.3234,19.204144,30.659,12.5066,101.385,8.456,261.1753,1.6358,0.086,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.733,6.318,6.3218,4.1775,19.209909,30.669,12.5193,101.38,8.457,260.8804,1.6173,0.086,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.75,6.3179,6.4161,4.193,19.203725,30.659,12.5206,101.355,8.457,260.8356,1.5878,0.09,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.775,6.3179,6.4808,4.3397,19.192779,30.641,12.5091,101.33,8.457,260.8051,1.5405,0.096,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.805,6.3176,6.5057,4.3807,19.204354,30.659,12.5231,101.288,8.457,260.8563,1.4755,0.103,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.839,6.3168,6.7002,4.3458,19.216881,30.679,12.5179,101.261,8.457,260.9377,1.421,0.108,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.869,6.3164,7.0765,4.3622,19.217443,30.68,12.5133,101.271,8.457,260.9291,1.3927,0.11,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.894,6.317,7.2926,4.374,19.211155,30.67,12.5147,101.326,8.458,261.1826,1.3706,0.109,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.919,6.3175,7.2995,4.3515,19.204248,30.659,12.5037,101.366,8.458,261.5947,1.3361,0.108,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.944,6.3176,7.2099,4.3296,19.197333,30.648,12.5026,101.34,8.457,261.5232,1.2977,0.108,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,5.971,6.3175,7.0671,4.3148,19.19095,30.638,12.5005,101.279,8.456,261.3504,1.2581,0.108,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.001,6.3178,7.0049,4.3437,19.190474,30.637,12.5113,101.192,8.456,261.3129,1.2048,0.106,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.034,6.3181,7.0061,4.3374,19.191568,30.639,12.5207,101.152,8.455,261.0689,1.1518,0.102,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.062,6.3179,6.8234,4.2036,19.204181,30.659,12.5119,101.22,8.455,260.7235,1.124,0.095,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.083,6.3175,6.4684,4.0921,19.216176,30.678,12.507,101.226,8.455,260.6638,1.1007,0.085,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.102,6.3172,6.2849,4.1167,19.209794,30.668,12.495,101.116,8.454,261.5522,1.0653,0.075,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.119,6.3171,6.2691,4.1593,19.190417,30.637,12.4783,101.082,8.454,263.0331,1.0481,0.068,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.132,6.3168,6.1366,4.1641,19.172087,30.608,12.5032,101.177,8.454,263.6846,1.0437,0.067,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.145,6.317,5.8894,4.1741,19.178376,30.618,12.5097,101.25,8.454,263.751,1.0248,0.069,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.163,6.3177,5.7694,4.2469,19.20305,30.658,12.4761,101.191,8.454,263.8355,1.0052,0.073,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.183,6.3176,5.7751,4.3604,19.216815,30.681,12.4752,101.178,8.454,263.5019,0.99316,0.075,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.205,6.3171,5.7594,4.3508,19.218005,30.683,12.4901,101.238,8.454,262.9872,0.96683,0.077,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.228,6.3167,5.7206,4.2333,19.217443,30.682,12.5168,101.278,8.455,262.8607,0.92465,0.077,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.249,6.3164,5.6886,4.136,19.210022,30.67,12.4866,101.308,8.455,263.3486,0.88706,0.078,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.266,6.3162,5.6896,4.0955,19.191675,30.64,12.4871,101.267,8.455,264.3263,0.86367,0.08,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.281,6.3162,5.7325,4.1204,19.185806,30.63,12.5078,101.219,8.455,265.0455,0.8447,0.084,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.301,6.3163,5.982,4.1631,19.202468,30.658,12.4979,101.185,8.455,265.2476,0.8275,0.087,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.328,6.3166,6.435,4.236,19.202927,30.659,12.5201,101.136,8.455,265.3063,0.81892,0.092,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.357,6.3169,6.6971,4.3194,19.191352,30.64,12.4991,101.065,8.454,265.3248,0.80676,0.097,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.382,6.3168,6.7213,4.3178,19.189321,30.637,12.4985,101.001,8.453,265.3867,0.78128,0.101,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.404,6.3162,6.7111,4.285,19.178376,30.62,12.4942,101.004,8.453,265.4527,0.74498,0.099,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.431,6.3158,6.7081,4.2638,19.185808,30.632,12.4889,101.039,8.452,265.0039,0.70828,0.094,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.46,6.3158,6.7088,4.2326,19.215778,30.68,12.4812,101.09,8.452,264.2625,0.68781,0.089,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.483,6.3155,6.6945,4.283,19.223742,30.694,12.4645,101.145,8.452,264.0591,0.68214,0.085,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.5,6.3151,6.486,4.3268,19.218703,30.686,12.473,101.186,8.452,264.1793,0.68145,0.081,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.517,6.3152,6.0856,4.2494,19.218246,30.686,12.4744,101.239,8.452,264.5982,0.66903,0.076,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.537,6.315,5.8727,4.2357,19.218219,30.686,12.4825,101.289,8.451,265.3378,0.63675,0.071,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.557,6.3142,5.8766,4.3319,19.218371,30.686,12.4907,101.269,8.451,265.8083,0.6136,0.067,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.575,6.3133,5.8828,4.3532,19.220084,30.69,12.4946,101.227,8.451,265.8991,0.60419,0.065,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.59,6.3126,5.8643,4.2541,19.238938,30.72,12.4991,101.201,8.451,264.9727,0.59765,0.063,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.603,6.3125,5.8526,4.1922,19.256125,30.747,12.5144,101.164,8.45,263.2967,0.59642,0.063,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.617,6.3123,5.8665,4.2544,19.23769,30.717,12.5054,101.145,8.45,262.4988,0.5959,0.064,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.632,6.3121,5.8914,4.2889,19.206243,30.667,12.4981,101.169,8.45,262.4674,0.5907,0.068,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.651,6.3122,5.9453,4.1653,19.192907,30.645,12.4996,101.174,8.45,262.7452,0.57687,0.074,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.671,6.3123,6.0348,4.0578,19.203244,30.662,12.4914,101.159,8.451,263.2754,0.56664,0.081,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.691,6.3128,6.091,4.0823,19.204425,30.664,12.4868,101.177,8.451,263.5434,0.56213,0.088,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.714,6.3132,6.1086,4.0854,19.207186,30.668,12.4935,101.128,8.451,263.5764,0.54297,0.095,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.741,6.3132,6.2812,4.0609,19.236622,30.715,12.4981,101.035,8.451,263.4174,0.51816,0.1,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.769,6.3129,6.6141,4.094,19.243339,30.726,12.4845,101.031,8.45,262.9964,0.5011,0.104,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.796,6.3128,6.8044,4.1781,19.225001,30.696,12.4994,100.986,8.45,262.7032,0.48253,0.105,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.823,6.313,6.8344,4.2921,19.205099,30.665,12.4948,100.931,8.451,262.7114,0.46623,0.103,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.851,6.313,6.8596,4.3109,19.192905,30.646,12.4629,100.985,8.451,262.7509,0.45333,0.098,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.878,6.3131,6.8926,4.2354,19.204366,30.665,12.4828,100.986,8.45,262.7516,0.44095,0.09,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.901,6.313,6.9174,4.2666,19.216873,30.685,12.4751,100.987,8.45,262.8914,0.43522,0.08,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.92,6.3125,6.9353,4.3472,19.217331,30.685,12.4478,101.132,8.45,263.1506,0.43005,0.07,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.935,6.312,6.875,4.3215,19.2099,30.673,12.4815,101.261,8.449,263.6491,0.42215,0.061,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.946,6.3119,6.7132,4.2634,19.190427,30.642,12.4711,101.197,8.448,264.358,0.41969,0.056,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.956,6.3122,6.6015,4.2604,19.172078,30.612,12.4587,101.086,8.448,264.7528,0.421,0.054,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.968,6.3127,6.582,4.3193,19.178253,30.622,12.4892,101.079,8.449,264.8943,0.41561,0.056,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,6.983,6.3129,6.5686,4.3599,19.201681,30.66,12.5178,101.079,8.449,265.0372,0.39872,0.06,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7,6.313,6.3971,4.2729,19.201747,30.66,12.5003,101.114,8.448,265.0167,0.37782,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.02,6.313,6.0903,4.1554,19.179042,30.623,12.4687,101.145,8.448,264.8191,0.36732,0.065,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.038,6.3129,5.939,4.1345,19.180767,30.625,12.4903,101.14,8.448,264.7133,0.3653,0.067,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.053,6.3132,5.9235,4.1567,19.2226,30.691,12.475,101.164,8.448,265.1998,0.35884,0.067,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.067,6.3133,5.7954,4.1849,19.241035,30.72,12.4865,101.117,8.448,266.1422,0.35129,0.065,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.086,6.3132,5.5721,4.2027,19.213464,30.676,12.496,100.971,8.448,266.6435,0.34095,0.063,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.105,6.3137,5.4624,4.2015,19.206251,30.664,12.4812,100.849,8.448,266.7002,0.32886,0.063,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.12,6.3144,5.4676,4.2388,19.217226,30.682,12.4983,100.834,8.447,266.7422,0.32844,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.133,6.3151,5.4596,4.2771,19.219353,30.685,12.4921,100.928,8.447,266.7216,0.3369,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.149,6.3156,5.4249,4.255,19.231966,30.705,12.465,101.006,8.447,266.6224,0.33965,0.062,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.165,6.3159,5.4064,4.2792,19.24293,30.723,12.4475,101.005,8.448,266.4896,0.3331,0.065,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.179,6.316,5.4187,4.3307,19.225116,30.695,12.4446,101.084,8.448,266.4922,0.32094,0.069,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.196,6.3161,5.4403,4.2962,19.206778,30.666,12.4612,101.169,8.447,266.6537,0.30634,0.071,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.219,6.3164,5.4513,4.2391,19.211398,30.674,12.4831,101.116,8.446,266.7221,0.30042,0.071,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.242,6.3162,5.4513,4.255,19.217582,30.684,12.4614,101.116,8.445,266.7168,0.30294,0.072,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.258,6.3151,5.4577,4.3167,19.218145,30.685,12.4786,101.187,8.445,266.7612,0.29717,0.074,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.273,6.3137,5.4695,4.2681,19.2182,30.684,12.5088,101.166,8.445,266.743,0.28787,0.076,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.291,6.3133,5.486,4.1463,19.218257,30.684,12.4779,101.127,8.445,266.6684,0.28282,0.076,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.311,6.3135,5.5077,4.1755,19.218829,30.684,12.4798,101.149,8.445,266.6343,0.27252,0.077,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.334,6.3139,5.5152,4.3138,19.225116,30.694,12.505,101.124,8.445,266.6742,0.25873,0.078,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.356,6.3147,5.5101,4.3489,19.23088,30.703,12.4924,101.051,8.446,266.7212,0.2459,0.078,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.377,6.3154,5.5626,4.2929,19.225117,30.693,12.4794,101.074,8.447,266.6861,0.238,0.079,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.396,6.3158,5.6675,4.2517,19.21883,30.683,12.4947,101.168,8.445,266.5945,0.23039,0.082,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.411,6.3164,5.7303,4.2605,19.218267,30.683,12.4908,101.141,8.444,266.474,0.22198,0.086,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.43,6.3166,5.7549,4.2976,19.218314,30.684,12.4705,101.056,8.445,266.4326,0.22236,0.089,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.457,6.3164,5.7828,4.3591,19.219401,30.686,12.4734,101.108,8.445,266.4388,0.21904,0.091,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.488,6.3161,5.8173,4.5246,19.231404,30.706,12.5007,101.116,8.445,266.3769,0.20348,0.093,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.515,6.3155,5.8473,4.6597,19.236644,30.715,12.497,101.007,8.446,266.5443,0.18598,0.094,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.535,6.3148,5.8797,4.6947,19.219353,30.687,12.4611,100.967,8.446,267.0001,0.17345,0.092,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.555,6.3141,6.009,4.7081,19.212541,30.676,12.4905,100.937,8.446,267.1561,0.16824,0.087,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.576,6.3133,6.2039,4.617,19.217684,30.684,12.4989,100.914,8.446,267.0537,0.16649,0.081,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.599,6.3133,6.2886,4.55,19.218144,30.685,12.46,100.999,8.446,267.1378,0.16002,0.079,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.621,6.3137,6.317,4.6144,19.218098,30.684,12.4714,101.064,8.446,267.2271,0.16056,0.081,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.638,6.314,6.5306,4.7132,19.217114,30.682,12.4666,101.054,8.446,267.1015,0.17004,0.085,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.655,6.3142,6.8908,4.8222,19.206254,30.665,12.4498,101.117,8.446,266.9096,0.1664,0.09,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.677,6.3143,7.0838,4.8727,19.213589,30.677,12.4749,101.252,8.446,267.058,0.1533,0.094,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.706,6.3147,7.0841,4.88,19.242399,30.723,12.4864,101.273,8.446,267.5184,0.14904,0.099,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.736,6.3148,6.9106,4.8766,19.237579,30.716,12.4723,101.148,8.447,267.8301,0.15247,0.101,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.764,6.3146,6.5845,4.7981,19.218715,30.686,12.4791,101.035,8.447,267.9876,0.15024,0.099,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.79,6.3144,6.3951,4.716,19.20453,30.664,12.5109,101.011,8.447,268.1322,0.14305,0.093,0,FCR,50,7809,NA,NA,NA
2025-03-10T13:53:40Z,7.815,6.314,6.3853,4.7379,19.19286,30.646,12.5148,101.016,8.447,268.288,0.13956,0.083,0,FCR,50,7809,NA,NA,NA
