"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR","Salinity","Descent.Rate..m.s.","Flag"
"2022-06-07T07:44:50Z","3.124","17.2596","2.4708","4.8731","29.342","24.65078","1.8137","16.177","8.691","189.5276","0.47598","1.81718652713376","0.083","0"
"2022-06-07T07:44:50Z","3.137","17.192","2.4773","4.9014","29.435","24.666053","1.73","15.658","8.683","189.5422","0.47144","1.8262772067075","0.081","0"
"2022-06-07T07:44:50Z","3.157","17.1396","2.4867","4.9083","29.578","24.701825","1.6622","15.112","8.675","189.6688","0.43916","1.83800615954138","0.08","0"
"2022-06-07T07:44:50Z","3.182","17.0846","2.4685","4.8539","29.764","24.766301","1.6103","14.456","8.668","189.7675","0.40583","1.85271662287092","0.078","0"
"2022-06-07T07:44:50Z","3.208","17.0114","2.4396","4.8248","29.913","24.811746","1.5626","13.557","8.661","189.7897","0.40188","1.86585746958896","0.075","0"
"2022-06-07T07:44:50Z","3.23","16.9111","2.4371","4.8638","29.974","24.807549","1.5166","12.324","8.653","189.8511","0.41303","1.87446608537626","0.069","0"
"2022-06-07T07:44:50Z","3.246","16.7606","2.4467","4.9161","29.974","24.778874","1.4711","10.834","8.647","189.9085","0.41945","1.88137635530956","0.058","0"
"2022-06-07T07:44:50Z","3.256","16.5906","2.3982","4.8076","29.99","24.781887","1.4168","9.265","8.642","189.8805","0.40915","1.89030068303952","0.045","0"
"2022-06-07T07:44:50Z","3.265","16.4553","2.3002","4.5769","29.99","24.780601","1.3391","7.798","8.635","189.8574","0.39489","1.89659647842968","0.033","0"
"2022-06-07T07:44:50Z","3.271","16.3595","2.2514","4.4831","29.947","24.763315","1.2159","6.593","8.628","189.9727","0.39594","1.89819035530406","0.023","0"
"2022-06-07T07:44:50Z","3.275","16.316","2.2581","4.4932","29.91","24.763038","1.0648","5.733","8.621","190.1552","0.39507","1.89774191501545","0.017","0"
"2022-06-07T07:44:50Z","3.276","16.3146","2.2563","4.4611","29.91","24.777295","0.905","5.244","8.614","190.344","0.38706","1.89780743103441","0.014","0"
"2022-06-07T07:44:50Z","3.277","16.2962","2.1711","4.402","29.95","24.808964","0.7551","5.144","8.608","190.4485","0.39261","1.9013565099596","0.014","0"
"2022-06-07T07:44:50Z","3.281","16.3259","2.0274","4.3935","29.99","24.829045","0.634","5.376","8.603","190.473","0.39603","1.9026502508955","0.015","0"
"2022-06-07T07:44:50Z","3.286","16.4133","1.9589","4.4263","30.031","24.82995","0.5485","5.778","8.597","190.6395","0.38495","1.9013048899523","0.018","0"
"2022-06-07T07:44:50Z","3.291","16.4247","1.9584","4.4225","30.087","24.819858","0.4994","6.197","8.592","190.9125","0.38058","1.90452318255836","0.023","0"
"2022-06-07T07:44:50Z","3.296","16.4126","1.9299","4.3135","30.172","24.833707","0.49","6.51","8.587","191.107","0.38488","1.91078798666293","0.028","0"
"2022-06-07T07:44:50Z","3.303","16.4075","1.8799","4.2016","30.261","24.870568","0.5213","6.642","8.581","191.1851","0.38248","1.91699545961169","0.031","0"
"2022-06-07T07:44:50Z","3.313","16.354","1.8534","4.1971","30.307","24.885237","0.5653","6.602","8.574","191.1677","0.37308","1.92261242209482","0.031","0"
"2022-06-07T07:44:50Z","3.326","16.2453","1.8436","4.2249","30.329","24.884287","0.6122","6.396","8.567","191.1542","0.36613","1.92925568390843","0.03","0"
"2022-06-07T07:44:50Z","3.335","16.1316","1.8443","4.2989","30.306","24.85906","0.6485","6.059","8.561","191.2811","0.36603","1.93313078644903","0.027","0"
"2022-06-07T07:44:50Z","3.34","16.0824","1.8444","4.3738","30.255","24.833718","0.6592","5.68","8.554","191.4975","0.36764","1.93203772981884","0.022","0"
"2022-06-07T07:44:50Z","3.342","16.0529","1.8373","4.413","30.21","24.831411","0.6569","5.325","8.546","191.6192","0.3704","1.93040524995518","0.017","0"
"2022-06-07T07:44:50Z","3.345","16.0128","1.8325","4.466","30.164","24.83121","0.6366","5.041","8.538","191.7199","0.37354","1.92920935257165","0.013","0"
"2022-06-07T07:44:50Z","3.348","15.9925","1.7705","4.3991","30.118","24.831334","0.5989","4.874","8.531","191.941","0.37001","1.92706435685924","0.011","0"
"2022-06-07T07:44:50Z","3.351","16.0245","1.6527","4.2186","30.072","24.832956","0.5592","4.835","8.524","192.2275","0.36381","1.92242348890687","0.011","0"
"2022-06-07T07:44:50Z","3.353","16.0954","1.5912","4.1293","30.052","24.850881","0.5225","4.935","8.518","192.5169","0.36307","1.91770023583115","0.012","0"
"2022-06-07T07:44:50Z","3.355","16.1576","1.6012","4.1736","30.111","24.921347","0.4911","5.184","8.513","192.8589","0.36204","1.91873136819789","0.014","0"
"2022-06-07T07:44:50Z","3.358","16.2155","1.6563","4.344","30.408","25.177953","0.4747","5.527","8.507","193.2649","0.3583","1.93599968915287","0.017","0"
"2022-06-07T07:44:50Z","3.363","16.2888","1.7341","4.5492","32.003","26.495798","0.4701","5.896","8.501","193.4682","0.35885","2.04001435429105","0.019","0"
"2022-06-07T07:44:50Z","3.369","16.3517","1.7761","4.6401","34.598","28.621919","0.477","6.25","8.495","193.4242","0.36068","2.21233480061758","0.021","0"
"2022-06-07T07:44:50Z","3.376","16.3829","1.7805","4.6914","37.194","30.728009","0.5048","6.564","8.489","193.4213","0.35921","2.38703272839629","0.021","0"
"2022-06-07T07:44:50Z","3.383","16.4006","1.7705","4.7256","38.156","31.483863","0.5401","6.801","8.484","193.6047","0.35347","2.45157015861546","0.02","0"
"2022-06-07T07:44:50Z","3.388","16.4061","1.7964","4.6778","35.492","29.264447","0.5777","6.886","8.478","193.8356","0.3442","2.26997273366741","0.017","0"
"2022-06-07T07:44:50Z","3.392","16.3736","1.8775","4.6265","32.861","27.095728","0.6135","6.805","8.472","193.9759","0.34244","2.09362848175124","0.013","0"
"2022-06-07T07:44:50Z","3.394","16.3043","1.9348","4.6511","33.65","27.767177","0.6451","6.59","8.465","194.0968","0.34568","2.15062376711162","0.01","0"
"2022-06-07T07:44:50Z","3.395","16.2452","1.948","4.7023","35.753","29.522615","0.674","6.263","8.459","194.2647","0.34222","2.29679297488159","0.008","0"
"2022-06-07T07:44:50Z","3.396","16.2077","1.8962","4.6982","37.088","30.635057","0.683","5.901","8.452","194.457","0.33882","2.39013442413169","0.006","0"
"2022-06-07T07:44:50Z","3.397","16.2112","1.7835","4.6698","39.301","32.469731","0.6723","5.636","8.447","194.529","0.33809","2.54165726730197","0.005","0"
"2022-06-07T07:44:50Z","3.398","16.2558","1.7173","4.6672","43.012","35.537324","0.6515","5.52","8.44","194.4473","0.3374","2.79446703853387","0.005","0"
"2022-06-07T07:44:50Z","3.4","16.2897","1.7109","4.6664","45.145","37.289854","0.6163","5.503","8.434","194.3291","0.33461","2.93970926014561","0.006","0"
"2022-06-07T07:44:50Z","3.402","16.2975","1.7314","4.5922","45.249","37.363434","0.5744","5.534","8.429","194.3048","0.33227","2.94635066622406","0.006","0"
"2022-06-07T07:44:50Z","3.403","16.3054","1.7577","4.4523","43.586","35.983045","0.5463","5.577","8.423","194.3256","0.33625","2.83068520215289","0.007","0"
"2022-06-07T07:44:50Z","3.405","16.3138","1.7619","4.3753","39.779","32.837604","0.5383","5.597","8.417","194.2362","0.34085","2.56799253684341","0.007","0"
"2022-06-07T07:44:50Z","3.406","16.2978","1.7577","4.3793","37.364","30.84501","0.5384","5.57","8.412","194.1704","0.33333","2.40366165140721","0.007","0"
"2022-06-07T07:44:50Z","3.408","16.2789","1.7647","4.6371","40.429","33.384783","0.5421","5.484","8.407","194.2182","0.31724","2.61486636802878","0.007","0"
"2022-06-07T07:44:50Z","3.41","16.273","1.7806","5.136","46.688","38.562094","0.5486","5.366","8.402","194.2113","0.31519","3.04807522241094","0.007","0"
"2022-06-07T07:44:50Z","3.412","16.2693","1.7828","5.3893","50.58","41.762483","0.5505","5.283","8.398","194.0878","0.31886","3.31988952046906","0.006","0"
"2022-06-07T07:44:50Z","3.413","16.266","1.7749","5.3776","47.47","39.165609","0.5491","5.273","8.393","194.1009","0.31611","3.10302554058915","0.006","0"
"2022-06-07T07:44:50Z","3.414","16.2819","1.7768","5.3698","39.436","32.523968","0.5397","5.298","8.387","194.37","0.30814","2.54647673200749","0.005","0"
"2022-06-07T07:44:50Z","3.416","16.3028","1.7888","5.3969","38.654","31.909154","0.5247","5.282","8.382","194.761","0.29958","2.4915769450172","0.005","0"
"2022-06-07T07:44:50Z","3.418","16.2926","1.7958","5.4322","51.531","42.579711","0.515","5.179","8.377","195.3009","0.31351","3.38454532470622","0.006","0"
"2022-06-07T07:44:50Z","3.418","16.2396","1.7862","5.4561","72.056","59.479935","0.5163","5.053","8.374","195.8209","0.32236","4.85008728766177","0.009","0"
"2022-06-07T07:44:50Z","3.419","16.2007","1.7721","5.4123","85.559","70.415625","0.5221","5.043","8.371","196.0577","0.29858","5.8375173168895","0.012","0"
"2022-06-07T07:44:50Z","3.422","16.258","1.7253","5.2098","82.762","67.824926","0.5224","5.164","8.369","196.0135","0.28308","5.62472783793968","0.014","0"
"2022-06-07T07:44:50Z","3.427","16.3366","1.6452","4.9881","77.911","63.596046","0.5096","5.276","8.366","195.888","0.27985","5.26128105581974","0.016","0"
"2022-06-07T07:44:50Z","3.434","16.3258","1.611","4.9188","82.9","67.551757","0.4896","5.225","8.362","195.9183","0.26627","5.62532309040248","0.016","0"
"2022-06-07T07:44:50Z","3.44","16.1805","1.6195","4.884","85.468","69.611966","0.4894","4.908","8.357","196.0348","0.25827","5.83377434625371","0.015","0"
"2022-06-07T07:44:50Z","3.443","15.9337","1.6646","4.773","76.798","62.535061","0.5113","4.349","8.352","196.0926","0.25689","5.23287698049941","0.012","0"
"2022-06-07T07:44:50Z","3.445","15.7634","1.7565","4.6347","61.389","49.993821","0.5288","3.689","8.346","195.8422","0.25106","4.13437237309429","0.009","0"
"2022-06-07T07:44:50Z","3.446","15.7291","1.8236","4.6126","48.408","39.461078","0.5285","2.989","8.341","194.4693","0.25573","3.21099052719461","0.006","0"
"2022-06-07T07:44:50Z","3.447","15.7211","1.8266","4.6766","46.336","37.842808","0.4977","2.275","8.335","191.7975","0.27037","3.06538340809041","0.004","0"
"2022-06-07T07:44:50Z","3.447","15.7032","1.7026","4.4868","48.066","39.314702","0.4333","1.665","8.329","189.1774","0.27326","3.18888361925897","0.003","0"
"2022-06-07T07:44:50Z","3.447","15.7067","1.4881","4.0938","44.771","36.645094","0.3675","1.326","8.324","187.5698","0.26069","2.95632572733235","0.003","0"
"2022-06-07T07:44:50Z","3.448","15.7478","1.3723","3.9217","41.658","34.103808","0.2983","1.319","8.318","186.5557","0.24896","2.73530253979081","0.002","0"
"2022-06-07T07:44:50Z","3.449","15.8268","1.3516","3.9431","42.781","35.034521","0.2224","1.533","8.312","184.9173","0.24628","2.80826207538201","0.002","0"
"2022-06-07T07:44:50Z","3.45","15.908","1.2636","3.9426","43.598","35.722667","0.1548","1.842","8.307","180.6658","0.23831","2.8595687826223","0.002","0"
"2022-06-07T07:44:50Z","3.45","15.932","1.107","3.9146","41.526","34.052554","0.117","2.199","8.302","172.1479","0.22811","2.71360649947022","0.001","0"
"2022-06-07T07:44:50Z","3.45","15.9224","1.0226","3.9129","43.637","35.830047","0.1235","2.584","8.295","161.6012","0.22038","2.86126522995976","0.001","0"
"2022-06-07T07:44:50Z","3.45","15.9379","1.0166","3.9894","56.561","46.495814","0.1491","2.952","8.286","153.554","0.20929","3.77137026632495","0.001","0"
"2022-06-07T07:44:50Z","3.45","15.9621","1.0768","4.4988","72.082","59.277602","0.1805","3.278","8.275","147.9833","0.19791","4.88558774755786","0.001","0"
"2022-06-07T07:44:50Z","3.451","15.9907","1.1848","5.3569","74.168","60.975162","0.2154","3.573","8.264","143.2033","0.17858","5.0337349608761","0.001","0"
"2022-06-07T07:44:50Z","3.451","16.0436","1.2393","5.7916","63.277","51.985843","0.2556","3.817","8.25","141.6186","0.15604","4.24076963273161","0.002","0"
"2022-06-07T07:44:50Z","3.451","16.1007","1.2452","5.7578","51.534","42.309529","0.2928","3.937","8.23","143.1053","0.14541","3.4009017315701","0.002","0"
"2022-06-07T07:44:50Z","3.452","16.1268","1.2311","5.1534","43.544","35.734519","0.3229","3.864","8.203","143.0249","0.14519","2.84031690731191","0.003","0"
"2022-06-07T07:44:50Z","3.453","16.1051","1.211","4.0858","38.666","31.727949","0.3533","3.599","8.168","140.9048","0.14642","2.50462329388877","0.004","0"
"2022-06-07T07:44:50Z","3.453","16.0665","1.2011","3.5076","36.026","29.565558","0.3801","3.246","8.132","139.0672","0.14828","2.32567197947164","0.005","0"
"2022-06-07T07:44:50Z","3.455","16.0384","1.1861","3.4223","35.228","28.92539","0.3958","2.958","8.097","137.6697","0.14567","2.27263163117311","0.005","0"
"2022-06-07T07:44:50Z","3.457","16.0232","1.1717","3.3967","35.367","29.059476","0.3884","2.801","8.065","136.2252","0.13338","2.28300680281601","0.005","0"
"2022-06-07T07:44:50Z","3.459","16.0214","1.152","3.4722","35.467","29.158296","0.3591","2.807","8.035","134.7656","0.12645","2.28995841391428","0.004","0"
"2022-06-07T07:44:50Z","3.46","16.0257","1.1143","3.6511","35.318","29.04258","0.3162","3.002","8.007","133.6166","0.12741","2.27950970038532","0.004","0"
"2022-06-07T07:44:50Z","3.46","16.0465","1.081","3.7492","35.334","29.054985","0.2868","3.317","7.981","132.4852","0.1298","2.27942907102048","0.003","0"
"2022-06-07T07:44:50Z","3.461","16.082","1.0662","3.7022","35.414","29.118118","0.2713","3.66","7.956","130.7219","0.1322","2.28289478914254","0.003","0"
"2022-06-07T07:44:50Z","3.461","16.1088","1.1104","3.6977","35.251","28.981819","0.2678","3.977","7.93","128.4729","0.12928","2.27024059788517","0.003","0"
"2022-06-07T07:44:50Z","3.462","16.1165","1.2077","3.7625","36.501","30.006024","0.292","4.212","7.903","126.3717","0.12536","2.35530809901576","0.004","0"
"2022-06-07T07:44:50Z","3.463","16.1113","1.2604","3.8035","41.162","33.830575","0.3262","4.314","7.877","124.5896","0.12422","2.67637667210775","0.004","0"
"2022-06-07T07:44:50Z","3.464","16.1064","1.2562","3.7833","47.643","39.146663","0.3609","4.277","7.856","123.1008","0.12379","3.12742356482818","0.004","0"
"2022-06-07T07:44:50Z","3.466","16.1035","1.2569","3.8256","52.323","42.980512","0.3945","4.139","7.838","122.0514","0.12378","3.45623295272826","0.004","0"
"2022-06-07T07:44:50Z","3.466","16.1002","1.2861","4.0407","55.396","45.492411","0.4198","3.952","7.818","121.1929","0.12379","3.67360510670345","0.003","0"
"2022-06-07T07:44:50Z","3.466","16.0941","1.3101","4.1977","56.09","46.044613","0.4299","3.73","7.799","120.2063","0.12381","3.72333536187963","0.002","0"
"2022-06-07T07:44:50Z","3.467","16.0804","1.314","4.2213","51.864","42.550021","0.4253","3.468","7.783","119.1565","0.12378","3.42586328378528","0.001","0"
"2022-06-07T07:44:50Z","3.467","16.0676","1.3415","4.1553","47.207","38.700219","0.4088","3.172","7.769","118.136","0.1237","3.09992707386315","0","0"
"2022-06-07T07:44:50Z","3.467","16.06","1.3929","4.0153","43.518","35.654344","0.3908","2.866","7.755","117.1603","0.12373","2.84322106525717","0","0"
"2022-06-07T07:44:50Z","3.467","16.0448","1.4184","3.9633","38.193","31.276615","0.369","2.563","7.74","116.2215","0.12383","2.47579098872182","0.001","0"
"2022-06-07T07:44:50Z","3.467","16.015","1.4173","3.9705","34.743","28.440366","0.3439","2.277","7.727","115.2171","0.12384","2.24075502303122","0.001","0"
"2022-06-07T07:44:50Z","3.467","15.9826","1.4213","3.9314","34.045","27.864148","0.3132","2.05","7.717","114.0501","0.12376","2.19480491157342","0.001","0"
"2022-06-07T07:44:50Z","3.467","15.9573","1.4915","3.8996","33.809","27.669193","0.2827","1.901","7.707","112.8664","0.12372","2.18004436833551","0.001","0"
"2022-06-07T07:44:50Z","3.468","15.9367","1.6249","3.9279","33.653","27.541087","0.2536","1.844","7.697","111.9179","0.12373","2.17049053634074","0.001","0"
"2022-06-07T07:44:50Z","3.469","15.9235","1.7026","3.9666","33.626","27.519557","0.2221","1.904","7.687","111.0134","0.12375","2.16935536845401","0.002","0"
"2022-06-07T07:44:50Z","3.469","15.9179","1.7153","3.9576","34.032","27.852578","0.2004","2.058","7.678","109.7602","0.12378","2.19744362228546","0.002","0"
"2022-06-07T07:44:50Z","3.469","15.9162","1.7458","3.99","34.852","28.525027","0.1849","2.242","7.668","108.2092","0.12376","2.25373430903816","0.002","0"
"2022-06-07T07:44:50Z","3.47","15.9159","1.8041","4.1181","35.888","29.37462","0.1782","2.418","7.659","104.6502","0.12374","2.32489408239624","0.002","0"
"2022-06-07T07:44:50Z","3.471","15.9164","1.8384","4.2091","36.894","30.201069","0.1842","2.587","7.65","93.2281","0.12376","2.39409510862834","0.002","0"
"2022-06-07T07:44:50Z","3.472","15.9171","1.8356","4.2359","38.223","31.290767","0.2033","2.747","7.639","73.6974","0.12376","2.48572843570058","0.003","0"
"2022-06-07T07:44:50Z","3.473","15.9178","1.8454","4.2379","39.661","32.46973","0.222","2.882","7.63","53.4034","0.12376","2.58515104985753","0.004","0"
"2022-06-07T07:44:50Z","3.473","15.9217","1.8734","4.1985","40.512","33.17067","0.2395","2.974","7.623","34.217","0.1238","2.64388899985081","0.004","0"
"2022-06-07T07:44:50Z","3.474","15.9261","1.8906","4.1695","41.207","33.742665","0.2558","3.023","7.616","16.9779","0.1238","2.69184056202232","0.004","0"
"2022-06-07T07:44:50Z","3.476","15.928","1.8958","4.1945","41.827","34.249879","0.2721","3.041","7.608","4.7423","0.12373","2.73479953370882","0.005","0"
"2022-06-07T07:44:50Z","3.476","15.9298","1.8438","4.228","42.887","35.118611","0.2869","3.051","7.6","-4.883","0.12368","2.80845200281541","0.005","0"
"2022-06-07T07:44:50Z","3.477","15.9358","1.7289","4.2325","51.085","41.836937","0.295","3.039","7.592","-16.5451","0.12371","3.38315365717894","0.004","0"
"2022-06-07T07:44:50Z","3.478","15.9401","1.6553","4.2151","69.97","57.299395","0.3006","2.995","7.585","-29.9196","0.12375","4.73494090574664","0.004","0"
"2022-06-07T07:44:50Z","3.48","15.9371","1.6613","4.2227","85.384","69.885533","0.2998","2.93","7.58","-41.2328","0.12378","5.86307569883581","0.004","0"
"2022-06-07T07:44:50Z","3.481","15.9358","1.8179","4.4948","81.283","66.47681","0.3026","2.859","7.575","-51.3753","0.12377","5.56129566438621","0.003","0"
"2022-06-07T07:44:50Z","3.481","15.9448","2.0919","4.9776","64.887","53.028867","0.3018","2.801","7.569","-62.3835","0.12379","4.36706378675338","0.003","0"
"2022-06-07T07:44:50Z","3.482","15.9528","2.236","5.2102","53.126","43.408493","0.2961","2.736","7.563","-72.1174","0.12384","3.52604919904541","0.003","0"
"2022-06-07T07:44:50Z","3.483","15.9293","2.2453","5.1883","47.189","38.574532","0.2905","2.626","7.558","-80.4462","0.12382","3.10934236211223","0.004","0"
"2022-06-07T07:44:50Z","3.483","15.879","2.2629","5.2255","44.473","36.380673","0.2815","2.46","7.553","-89.1784","0.12383","2.92279509528559","0.005","0"
"2022-06-07T07:44:50Z","3.484","15.843","2.2992","5.3521","45.804","37.495851","0.2777","2.246","7.548","-97.4237","0.12387","3.01871934754158","0.005","0"
"2022-06-07T07:44:50Z","3.486","15.8422","2.3177","5.4218","48.539","39.754721","0.273","2.023","7.542","-103.9934","0.12382","3.21117337607888","0.006","0"
"2022-06-07T07:44:50Z","3.488","15.8672","2.3111","5.4193","49.567","40.607314","0.2617","1.865","7.536","-109.503","0.12374","3.28166879979641","0.006","0"
"2022-06-07T07:44:50Z","3.49","15.8992","2.3025","5.4929","51.457","42.160038","0.2452","1.811","7.531","-115.1695","0.12372","3.41254587292514","0.006","0"
"2022-06-07T07:44:50Z","3.492","15.9289","2.3144","6.6182","55.482","45.457996","0.2231","1.85","7.527","-121.0559","0.12375","3.69541365978102","0.005","0"
"2022-06-07T07:44:50Z","3.493","15.9505","2.3466","8.7091","55.265","45.274654","0.1971","1.945","7.523","-127.0721","0.12375","3.67800286921876","0.004","0"
"2022-06-07T07:44:50Z","3.493","15.9602","2.3678","9.8345","50.78","41.595222","0.18","2.051","7.518","-134.9106","0.12376","3.35957396681164","0.004","0"
"2022-06-07T07:44:50Z","3.494","15.9638","2.3703","10.0121","47.342","38.778596","0.1757","2.136","7.513","-144.0742","0.12379","3.11740510823273","0.004","0"
"2022-06-07T07:44:50Z","3.495","15.9647","2.4187","11.1983","48.304","39.571649","0.1805","2.187","7.508","-152.087","0.12381","3.18487409978827","0.004","0"
"2022-06-07T07:44:50Z","3.496","15.9574","2.5192","13.3813","57.203","46.870093","0.1919","2.199","7.503","-158.23","0.12379","3.81525708204337","0.005","0"
"2022-06-07T07:44:50Z","3.497","15.9493","2.5792","14.5786","70.616","57.863749","0.2035","2.15","7.499","-162.7665","0.12378","4.78069881006458","0.005","0"
"2022-06-07T07:44:50Z","3.499","15.9502","2.5947","14.7443","81.951","67.146908","0.2125","2.066","7.495","-166.4129","0.12378","5.60837365959038","0.005","0"
"2022-06-07T07:44:50Z","3.5","15.9564","2.5904","15.5563","90.37","74.03441","0.2167","2.006","7.491","-169.538","0.12375","6.22894980632369","0.005","0"
"2022-06-07T07:44:50Z","3.502","15.9653","2.5609","17.0512","89.025","72.916102","0.2199","1.983","7.487","-172.0722","0.12374","6.12794292508335","0.004","0"
"2022-06-07T07:44:50Z","3.503","15.969","2.5369","17.8917","73.393","60.096427","0.2141","1.975","7.484","-174.9414","0.12379","4.98004771212128","0.004","0"
"2022-06-07T07:44:50Z","3.504","15.9646","2.5332","18.2035","56.222","46.029894","0.2022","1.984","7.48","-178.3318","0.12384","3.74473902168312","0.003","0"
"2022-06-07T07:44:50Z","3.504","15.9598","2.5414","20.2059","47.624","38.998822","0.1966","1.977","7.478","-180.8003","0.1238","3.13750447303459","0.002","0"
"2022-06-07T07:44:50Z","3.505","15.9494","2.5446","23.7252","44.014","36.057076","0.1961","1.911","7.475","-182.8487","0.12377","2.88563770630223","0.002","0"
"2022-06-07T07:44:50Z","3.505","15.9314","2.5382","25.6052","41.704","34.179572","0.1942","1.809","7.473","-185.3735","0.12382","2.72601626509792","0.002","0"
"2022-06-07T07:44:50Z","3.505","15.926","2.5387","25.7537","41.378","33.926353","0.196","1.698","7.471","-187.4091","0.12382","2.70372528111006","0.002","0"
"2022-06-07T07:44:50Z","3.506","15.9386","2.5761","25.5555","42.779","35.088083","0.1987","1.582","7.469","-187.758","0.12379","2.80031459283313","0.002","0"
"2022-06-07T07:44:50Z","3.507","15.9571","2.6406","25.1561","45.099","37.00263","0.1897","1.481","7.466","-185.9784","0.12378","2.96084782796691","0.003","0"
"2022-06-07T07:44:50Z","3.507","15.9755","2.6613","24.921","49.303","40.460616","0.1784","1.433","7.463","-183.9608","0.12374","3.25424932494582","0.003","0"
"2022-06-07T07:44:50Z","3.508","15.9925","2.643","24.8988","55.825","45.819826","0.1683","1.455","7.461","-183.3234","0.12375","3.71392536406226","0.003","0"
"2022-06-07T07:44:50Z","3.509","16.0086","2.6362","24.9893","59.175","48.575211","0.1559","1.544","7.459","-182.8321","0.12378","3.9509176393737","0.002","0"
"2022-06-07T07:44:50Z","3.51","16.0212","2.6034","25.8105","57.021","46.811233","0.1439","1.701","7.456","-181.376","0.12377","3.79625504214836","0.002","0"
"2022-06-07T07:44:50Z","3.511","16.0287","2.5377","27.3134","55.642","45.684857","0.1386","1.891","7.453","-179.4839","0.12375","3.69759315623679","0.002","0"
"2022-06-07T07:44:50Z","3.511","16.0353","2.4994","28.1643","55.63","45.681584","0.1416","2.047","7.451","-177.6799","0.1238","3.69613467524755","0.001","0"
"2022-06-07T07:44:50Z","3.511","16.0402","2.4817","28.4473","55.095","45.249047","0.1493","2.149","7.448","-176.2557","0.12384","3.65774710042474","0.001","0"
"2022-06-07T07:44:50Z","3.511","16.0436","2.4327","31.0082","55.199","45.34013","0.1662","2.209","7.446","-175.3419","0.12384","3.66480946506762","0.001","0"
"2022-06-07T07:44:50Z","3.511","16.0484","2.3723","35.7628","58.185","47.797961","0.1881","2.21","7.445","-174.5467","0.12382","3.87648006718423","0.001","0"
"2022-06-07T07:44:50Z","3.511","16.0545","2.3588","38.385","68.622","56.373233","0.2043","2.148","7.442","-173.7819","0.12375","4.62408131104286","0.001","0"
"2022-06-07T07:44:50Z","3.511","16.0609","2.3702","38.8013","78.018","64.089343","0.2126","2.051","7.439","-173.3214","0.12372","5.30526698454322","0.001","0"
"2022-06-07T07:44:50Z","3.512","16.0668","2.3686","40.7284","72.767","59.770502","0.2198","1.934","7.435","-173.3675","0.12372","4.92250779178867","0.001","0"
"2022-06-07T07:44:50Z","3.512","16.0711","2.3553","44.2637","61.873","50.818448","0.2208","1.817","7.433","-174.0807","0.12372","4.13736405438664","0.001","0"
"2022-06-07T07:44:50Z","3.513","16.0725","2.3509","46.2255","57.085","46.884006","0.2121","1.722","7.43","-175.4066","0.12374","3.7959591135935","0.001","0"
"2022-06-07T07:44:50Z","3.513","16.0707","2.3573","46.3784","53.88","44.251435","0.2032","1.651","7.427","-176.8371","0.12378","3.56899586786408","0.001","0"
"2022-06-07T07:44:50Z","3.513","16.0651","2.3073","45.9749","49.771","40.874763","0.1902","1.579","7.423","-177.8687","0.12383","3.27987387955198","0.001","0"
"2022-06-07T07:44:50Z","3.513","16.0607","2.2047","45.2072","47.389","38.91629","0.1784","1.504","7.418","-178.4146","0.12384","3.11319238232651","0.001","0"
"2022-06-07T07:44:50Z","3.513","16.0617","2.1412","44.7818","46.524","38.204834","0.1683","1.45","7.414","-178.534","0.12383","3.05262156688209","0.001","0"
"2022-06-07T07:44:50Z","3.514","16.0622","2.1302","44.6923","46.635","38.297636","0.1632","1.422","7.41","-178.5379","0.12381","3.06034134113549","0.001","0"
"2022-06-07T07:44:50Z","3.514","16.0591","2.1467","43.8863","49.445","40.609026","0.1562","1.414","7.408","-178.8914","0.12378","3.25746234220618","0.001","0"
"2022-06-07T07:44:50Z","3.514","16.0556","2.1735","42.3805","52.43","43.062771","0.1469","1.422","7.406","-179.5385","0.12375","3.46789760952663","0.001","0"
"2022-06-07T07:44:50Z","3.514","16.055","2.1882","41.5503","54.25","44.559574","0.1425","1.458","7.403","-180.3391","0.12377","3.59656539090076","0.001","0"
"2022-06-07T07:44:50Z","3.515","16.0575","2.1912","41.397","57.723","47.413056","0.1391","1.514","7.399","-183.2368","0.12383","3.84273196106107","0.001","0"
"2022-06-07T07:44:50Z","3.515","16.0609","2.2429","40.8689","59.674","49.014306","0.1395","1.566","7.394","-188.2469","0.12382","3.98135211987531","0.001","0"
"2022-06-07T07:44:50Z","3.515","16.0632","2.3564","39.9478","58.904","48.378559","0.1389","1.611","7.39","-191.4434","0.12376","3.92624421411963","0.001","0"
"2022-06-07T07:44:50Z","3.515","16.0649","2.4224","39.4485","56.256","46.198628","0.1426","1.65","7.386","-190.9973","0.12374","3.73781494472916","0.001","0"
"2022-06-07T07:44:50Z","3.515","16.0667","2.4251","39.3746","52.003","42.704983","0.15","1.675","7.383","-189.9941","0.12373","3.43682645407685","0","0"
"2022-06-07T07:44:50Z","3.515","16.0661","2.4144","39.2594","50.188","41.219167","0.1544","1.69","7.382","-191.532","0.12372","3.30909780387746","1.8628e-08","0"
"2022-06-07T07:44:50Z","3.516","16.0624","2.3844","39.1151","50.202","41.238562","0.1586","1.686","7.382","-192.0395","0.12377","3.31038634478165","2.0491e-07","0"
"2022-06-07T07:44:50Z","3.516","16.0559","2.3449","38.9969","48.172","39.577334","0.1638","1.652","7.382","-189.0752","0.12377","3.16840629023741","2.0491e-07","0"
