"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","Sp_cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_DateTime","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_Sp_Cond","Flag_PAR","Flag_ORP","Flag_pH"
"FCR",50,2022-04-19 11:55:00,5,"9.4",7.27,61,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-04-19 11:57:00,6,"8.6",6.26,53,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-04-19 11:58:00,7,"8.3",5.65,47.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-04-19 11:58:00,8,"8.2",5.41,46.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-04-19 11:59:00,9,"8.1",5.21,44.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-04-19 12:00:00,10,"8",5.07,42.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-04-19 12:41:00,0.1,"9.5",11.3,105.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-04-19 13:36:00,0.1,"13.6",10.77,104.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-05-02 16:22:00,0.1,"17.2",9.1,94.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-05-02 16:55:00,0.1,"22.3",8.51,97.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-05-02 17:02:00,0.1,"22.3",8.08,92.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-05-09 09:45:00,0.1,"10.1",10.78,94.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-05-09 10:45:00,0.1,"12",10.31,94.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:52:00,0.1,"22.9",10.2,118.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:53:00,1,"23.3",11.99,138.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:55:00,1.6,"21.1",14.8,164.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:56:00,2,"20",14.02,150.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:57:00,3,"17",11.07,111.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:58:00,4,"14.3",10.5,100.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 09:59:00,5,"11.5",5.02,27.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 10:01:00,6,"9.3",1.58,13.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 10:03:00,7,"9.1",1.46,12.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 10:04:00,8,"9",1.38,11.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-05-23 10:05:00,9,"9",1.33,11.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-05-23 15:15:00,0.1,"16.6",9.02,91.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-05-23 15:35:00,0.1,"18.3",7.93,83.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-05-31 12:10:00,0.1,"17.5",8.99,93.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-05-31 12:33:00,0.1,"21",8.84,97.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:32:00,0.1,"21.6",12.94,144.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:33:00,1,"20.4",15.37,168.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:34:00,2,"19.4",17.39,188.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:38:00,3,"16",5.27,53.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:39:00,4,"13.3",4.01,38.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:43:00,5,"10.3",2.37,20.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:46:00,6,"9.8",2.47,21.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:47:00,7,"9.7",2.46,21.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:48:00,8,"9.7",2.45,21.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-07 13:50:00,9,"9.7",2.44,21.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-06-13 10:49:00,0.1,"19.6",9.1,97.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-06-13 11:15:00,0.1,"17.2",9.08,93.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:18:00,0.1,"22.6",12.33,148,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:19:00,1,"23.8",15.33,177.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:20:00,1.6,"22.1",14.3,159,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:21:00,2,"19.7",13,140.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:22:00,3,"17.3",6.22,66,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:23:00,4,"13.4",1.3,12.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:24:00,5,"11.1",1.38,11.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:26:00,6,"10.3",2.38,20.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:26:00,7,"10.1",2.41,21.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:27:00,8,"10",2.4,21,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-13 11:28:00,9,"10",2.38,20.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-06-20 10:49:00,0.1,"19.6",9.1,97.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-06-20 11:15:00,0.1,"17.2",9.08,93.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:25:00,0.1,"23.3",12.6,100.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:26:00,0.5,"23.1",8.6,99.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:27:00,1,"21",8.4,94.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:28:00,1.5,"21",7.6,83.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:30:00,2,"20.9",7.3,80.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:31:00,2.5,"19.3",4,41.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:33:00,3,"17.1",0.7,9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:34:00,3.5,"16.5",0.5,7.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:37:00,4,"14.8",0.3,4.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:38:00,4.5,"13.5",0.3,3.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:39:00,5,"11.6",0.3,2.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:42:00,6,"10.6",0.28,2.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:43:00,7,"10.1",0.45,3.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:44:00,8,"9.9",0.44,3.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-20 14:46:00,9,"9.9",0.29,2.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:00:00,0.1,"25.6",12.7,151.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:01:00,1,"25.2",12,145.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:03:00,2,"21",6.48,7.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:04:00,3,"17.6",0.75,7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:06:00,4,"14",0.51,4.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:07:00,5,"12.2",0.46,4.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:08:00,6,"10.7",0.78,7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:08:00,7,"10.3",0.78,7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:09:00,8,"10.3",0.81,7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-06-27 11:10:00,9,"10.2",0.77,6.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-06-27 12:34:00,0.1,"20.7",7.74,84,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-06-27 13:13:00,0.1,"21.5",7.3,81.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-07-05 10:20:00,0.1,"19.7",8.17,88.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 12:54:00,0.1,"27",14.48,183.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 12:59:00,1,"25.3",11.35,139,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:01:00,1.6,"23.1",3.22,37.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:04:00,2,"21.3",2.26,25.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:06:00,3,"17.7",0.55,6.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:09:00,4,"13.8",0.44,4.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:10:00,5,"11.6",0.4,3.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:11:00,6,"10.7",0.98,8.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:12:00,7,"10.5",1.02,9.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:14:00,8,"10.5",1.04,9.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-05 13:15:00,9,"10.5",0.99,8.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:28:00,0.1,"28.9",8.15,104.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:28:00,1,"28",7.74,99.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:29:00,1.6,"26.3",3.03,39,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:30:00,2,"23.9",2.13,25.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:31:00,3,"19.5",1.7,18.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:31:00,4,"14.7",0.45,4.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:32:00,5,"12",0.58,5.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:33:00,6,"11.5",0.6,5.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:34:00,7,"11.2",0.59,5.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:35:00,8,"11.1",0.59,5.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-07-25 12:36:00,9,"11",0.58,5.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-08-01 09:54:00,0.1,"20.6",5.09,55.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:31:00,0.1,"25.9",7.77,94.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:34:00,1,"25.9",7.88,96.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:35:00,1.6,"25.9",7.56,92.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:36:00,2,"24.5",3.06,36.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:40:00,3,"19",0.7,7.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:42:00,4,"14.5",0.41,4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:44:00,5,"11.8",0.41,3.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:46:00,6,"11.3",0.41,3.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:47:00,7,"11.1",0.39,3.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:47:00,8,"11.1",0.39,3.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-01 10:48:00,9,"11.1",0.39,3.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:03:00,0.1,"28.2",8,98,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:04:00,1,"26.9",7.7,95.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:05:00,1.6,"26.3",7.7,94.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:06:00,2,"25.4",5.43,64.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:07:00,3,"20.6",2.55,28.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:08:00,4,"15.2",0.56,5.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:09:00,5,"12.7",0.47,4.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:10:00,6,"11.8",0.46,4.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:10:00,7,"11.5",0.42,3.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:11:00,8,"11.3",0.41,3.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-08 12:12:00,9,"11.3",0.4,3.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-08-18 12:40:00,0.1,"18.8",8.16,86.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-08-18 13:16:00,0.1,"20.3",6.9,76,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:45:00,0.1,"25",8.71,104,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:46:00,1,"24.3",8.76,103.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:47:00,2,"23.2",7.81,90.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:48:00,3,"21.2",3.23,36.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:51:00,3.3,"19.1",2.01,21.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:54:00,3.4,"18.8",1.83,19.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:55:00,4,"15.8",0.41,4.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:56:00,5,"12.4",0.45,3.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:56:00,6,"11.8",0.4,3.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:57:00,7,"11.6",0.39,3.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:58:00,8,"11.6",0.37,3.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-08-22 12:59:00,9,"11.5",0.38,3.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-08-29 10:54:00,0.1,"20.2",8.38,91.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:26:00,0.1,"22.9",9.3,108.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:27:00,1,"23.1",9.24,107.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:28:00,2,"22.9",8.11,94.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:31:00,3,"22.4",5.69,65.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:32:00,4,"18.7",0.75,7.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:33:00,3.5,"20.4",1.1,11.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:34:00,3.2,"21.5",1.96,21.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:36:00,3.1,"22.2",4.44,51.8,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:38:00,5,"13.9",0.51,4.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:39:00,6,"12.1",0.41,3.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:40:00,7,"11.9",0.4,3.6,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:41:00,8,"11.9",0.37,3.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-09-13 10:42:00,9,"11.8",0.36,3.3,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-09-26 13:34:00,0.1,"16.6",8.76,90.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-09-26 14:35:00,0.1,"18",7.3,77.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:00:00,0.1,"15.2",NA,9.6,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",50,2022-10-17 10:02:00,1,"15",NA,9.7,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",50,2022-10-17 10:04:00,2,"14.9",NA,9.5,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",50,2022-10-17 10:06:00,3,"14.3",NA,8.1,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",50,2022-10-17 10:08:00,4,"14",65.7,6.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:10:00,5,"14.6",43.6,4.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:12:00,6,"13.2",30.3,3.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:14:00,7,"12.9",19.9,2.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:16:00,8,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:18:00,9,"12.9",18.1,1.9,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:20:00,7.9,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:22:00,7.8,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:24:00,7.7,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:26:00,7.6,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:28:00,7.5,"12.9",18.7,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:30:00,7.4,"12.9",18.8,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",50,2022-10-17 10:32:00,7.3,"12.9",19,2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-10-17 13:08:00,0.1,"13.9",NA,9.1,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",200,2022-10-17 13:19:00,0.1,"14.8",NA,7.9,"NA","NA","NA",NA,"NA",NA,0,2,0,1,1,1,1,1
"FCR",100,2022-11-08 14:36:00,0.1,"13.7",9.34,88.1,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-11-16 15:30:00,0.1,"8.1",11.58,98.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-11-22 13:32:00,0.1,"8.2",NA,NA,"NA",NA,"NA",NA,"NA",NA,0,1,1,1,NA,1,1,1
"FCR",100,2022-11-22 13:32:00,0.1,"7.8",10.05,NA,"NA","25","NA",NA,"NA",NA,0,0,1,1,0,1,1,1
"FCR",100,2022-11-28 13:45:00,0.1,"9",11.65,101.2,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-11-28 13:58:00,0.1,"10.2",10.9,97.4,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",100,2022-12-12 10:41:00,0.1,"5.8",11.58,92.5,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
"FCR",200,2022-12-12 11:04:00,0.1,"5.7",11.92,93.7,"NA","NA","NA",NA,"NA",NA,0,0,0,1,1,1,1,1
