"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"FCR",50,2025-03-24 07:44:37,1279,3.32,4.17,0.6,4.71,0.91,10.39,0.51,11.27,85.6,32.03,39.74,17.35,4.18,16.92,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:40,1279,3.36,3.75,0.79,5.3,0.67,10.51,0.51,11.21,85.52,32.08,39.84,17.78,4.35,16.82,14.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:42,1279,3.4,4.04,0.33,4.19,1.18,9.74,0.53,11.21,85.92,31.15,38.31,16.79,4.27,16.32,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:45,1279,3.45,3.36,0.48,4.55,0.92,9.31,0.65,11.11,86.08,31.66,37.43,16.77,4.36,15.61,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:48,1279,3.49,3.55,0.76,4.84,0.6,9.75,0.6,11,86.06,31.51,37.69,16.65,4.03,15.93,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:50,1279,3.53,4.04,0.33,4.22,1.17,9.75,0.59,10.96,85.93,32.02,38.81,16.99,3.52,16.76,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:53,1279,3.55,3.58,0.62,4.62,0.81,9.64,0.58,10.85,85.87,31.15,37.53,16.67,4.22,15.98,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:56,1279,3.59,3.4,0.73,4.83,0.58,9.54,0.68,10.93,86.34,32.13,37.6,16.62,4.04,15.64,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:44:59,1279,3.62,4.02,0.53,4.22,1.06,9.82,0.63,10.94,85.78,32.48,38.68,16.81,4.67,16.39,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:01,1279,3.7,3.99,0.59,3.8,1.24,9.62,0.67,10.97,86.04,32.43,37.9,16.58,4.52,17.02,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:04,1279,3.73,3.95,0.64,4.04,0.84,9.46,0.59,10.64,86.01,30.86,36.62,15.73,4.29,15.77,13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:07,1279,3.82,3.64,0.66,3.95,0.76,9.01,0.69,10.09,85.7,31.03,35.61,15.37,3.86,15.44,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:10,1279,3.87,3.69,0.71,3.67,0.98,9.05,0.7,9.59,85.57,31.29,35.64,15.52,4.15,16.15,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:12,1279,3.96,3.35,0.65,3.91,0.86,8.78,0.71,9.66,85.62,30.81,35.06,15.49,3.87,15.58,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:15,1279,4.02,3.68,0.57,3.49,1.06,8.79,0.64,9.53,85.56,29.94,34.65,15.09,4.22,15.63,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:18,1279,4.08,3.1,0.77,3.68,0.74,8.3,0.77,9.32,85.59,30.31,33.31,14.7,3.81,15.09,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:21,1279,4.16,3.44,0.7,3.49,0.87,8.51,0.74,9.71,85.56,30.43,33.91,14.72,4.18,15.22,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:23,1279,4.2,3.5,0.88,3.83,0.58,8.78,0.77,9.88,85.56,31.23,34.59,14.84,3.49,15.46,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:26,1279,4.26,2.96,1.04,4.34,0.28,8.62,0.8,9.96,85.83,31.14,33.99,14.92,3.54,14.89,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:28,1279,4.32,2.83,0.74,3.9,0.8,8.27,0.8,9.86,85.42,30.67,33.68,15.22,3.92,15.2,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:31,1279,4.39,3.4,0.74,3.33,0.92,8.39,0.76,9.7,85.69,30.41,33.49,14.59,3.95,15.5,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:34,1279,4.45,3.06,0.7,3.77,0.78,8.32,0.78,9.84,85.66,30.6,33.76,14.97,3.72,15.12,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:37,1279,4.5,2.71,0.71,3.5,0.87,7.79,0.81,9.85,85.56,29.78,32.08,14.52,3.85,14.86,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:40,1279,4.57,3.07,0.91,3.83,0.62,8.43,0.75,9.93,85.83,30.11,33.22,14.69,3.85,15.18,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:42,1279,4.64,2.72,0.91,3.51,0.5,7.64,0.74,9.88,85.7,28.05,30.25,13.41,3.7,14.05,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:45,1279,4.72,3.22,0.72,2.73,0.74,7.41,0.74,9.84,85.6,27.72,29.66,12.61,3.45,14.04,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:48,1279,4.84,3.15,0.69,3.03,0.86,7.72,0.79,9.59,85.46,29.24,31.39,13.64,3.57,14.67,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:51,1279,4.94,2.64,0.86,3.1,0.61,7.21,0.79,9.36,85.46,27.82,29.13,12.91,3.44,13.96,11.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:53,1279,5,2.45,0.86,2.96,0.51,6.78,0.8,9.07,85.55,26.87,27.61,12.21,3.34,13.25,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:56,1279,5.05,2.24,0.99,3.35,0.44,7.02,0.8,8.95,85.57,27.34,28.28,12.82,3.57,13.59,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:45:59,1279,5.12,2.98,0.56,2.54,0.91,6.98,0.73,9.29,85.27,26.85,28.63,12.43,3.34,13.77,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:02,1279,5.26,2.81,0.7,2.71,0.81,7.03,0.78,9.24,85.45,27.47,28.79,12.62,3.48,13.89,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:05,1279,5.39,2.38,0.89,2.71,0.65,6.63,0.8,8.74,85.41,26.51,26.95,12.08,3.28,13.64,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:07,1279,5.48,2.36,0.84,2.66,0.5,6.37,0.73,8.36,84.7,24.88,25.59,11.34,2.86,12.92,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:10,1279,5.56,2.26,0.77,2.21,0.65,5.9,0.74,8.38,84.86,24.07,24.14,10.74,3.06,12.6,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:13,1279,5.65,2.22,1.03,2.71,0.25,6.21,0.79,8.52,84.88,25.02,24.8,10.86,2.87,12.5,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:16,1279,5.73,2.61,0.81,2.31,0.56,6.29,0.74,8.11,84.4,24.92,25.32,10.9,3.07,12.76,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:19,1279,5.76,2.58,0.81,2.24,0.46,6.09,0.74,7.64,84.23,24.41,24.54,10.43,2.81,12.34,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:21,1279,5.82,2.36,0.9,2.16,0.51,5.93,0.74,7.45,84.44,23.88,23.72,10.33,3.17,12.41,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:24,1279,5.79,2.26,0.97,2.42,0.25,5.89,0.73,7.6,83.64,23.54,23.35,10.09,2.76,11.97,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:27,1279,5.85,2.39,0.96,2.44,0.39,6.18,0.72,7.98,84.17,24.07,24.33,10.6,3.06,12.54,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:30,1279,5.94,2.43,0.91,2.02,0.34,5.7,0.74,8.01,84.19,23.25,22.7,9.57,2.75,11.82,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:32,1279,6.03,2.41,0.93,2.19,0.28,5.81,0.73,7.86,83.91,23.4,23.06,9.76,2.71,11.86,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:35,1279,5.99,2.67,0.9,2.16,0.03,5.77,0.73,7.61,83.59,23.27,22.81,9.11,1.95,11.28,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:38,1279,6.27,2.37,0.94,2.22,0.41,5.94,0.73,7.61,84.16,23.65,23.52,10.18,2.97,12.32,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:40,1279,6.46,2.47,0.91,2.09,0.47,5.94,0.71,7.49,84.1,23.4,23.41,10.06,3.03,12.35,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:44,1279,6.57,2.33,0.97,2.35,0.39,6.05,0.73,7.3,83.95,23.9,23.88,10.42,3.05,12.44,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:46,1279,6.57,2.51,1.06,2.43,0.35,6.35,0.73,7.33,83.79,24.48,24.64,10.62,3.1,12.8,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:49,1279,6.65,2.39,0.94,2.26,0.29,5.88,0.73,7.64,83.8,23.52,23.29,9.92,2.74,11.98,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:52,1279,6.77,2.38,1.03,2.36,0.23,5.99,0.72,7.63,83.79,23.49,23.35,9.97,2.93,12.03,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:54,1279,6.84,2.54,1.03,2.36,0.17,6.11,0.71,7.46,83.84,23.64,23.63,9.92,2.56,12.16,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:46:57,1279,7.2,2.23,0.92,2.1,0.53,5.78,0.71,7.27,84.26,23.08,22.93,10.13,3.35,12.27,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:00,1279,7.28,2.29,0.84,2.13,0.36,5.63,0.73,7.1,83.75,23.13,22.74,9.76,2.52,11.81,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:03,1279,7.44,2.39,1.17,2.34,0.17,6.07,0.72,7.22,83.55,23.45,23.13,9.87,2.92,12.31,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:05,1279,7.58,2.49,0.88,1.97,0.27,5.61,0.73,7.29,83.33,22.94,22.37,9.26,2.4,11.58,9.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:08,1279,7.72,2.32,0.9,2.07,0.31,5.6,0.72,7.22,83.26,22.84,22.34,9.51,2.61,11.7,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:11,1279,7.75,2.61,0.98,2.32,0.26,6.17,0.72,7.19,82.77,24.07,24.12,10.12,2.85,12.21,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:14,1279,7.79,2.6,1.09,2.41,0.21,6.31,0.69,7.32,83.15,23.84,24.07,10.15,2.95,12.41,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:16,1279,7.83,2.59,0.86,2.15,0.32,5.92,0.72,7.42,83.67,23.59,23.54,9.82,2.66,11.9,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:19,1279,8,2.62,0.89,2.11,0.3,5.91,0.73,7.48,83.42,23.72,23.48,9.73,2.67,11.89,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:22,1279,8.1,2.44,0.98,2.27,0.35,6.04,0.74,7.35,83.33,24.03,23.84,10.2,3.01,12.32,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:25,1279,8.07,2.5,1.16,2.56,0.11,6.34,0.73,7.2,83.55,24.27,24.24,10.24,3.09,12.29,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:27,1279,8.15,2.31,1.1,2.4,0.32,6.14,0.72,7.47,83.6,23.76,23.7,10.34,3.36,12.46,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:30,1279,8.19,2.42,1.12,2.45,0.16,6.15,0.72,7.59,83.03,23.8,23.66,10.08,2.83,12.29,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:32,1279,8.25,2.51,0.93,2.33,0.41,6.18,0.73,7.75,83.21,24.31,24.43,10.49,3.01,12.51,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:35,1279,8.31,2.41,0.98,2.16,0.4,5.95,0.75,7.58,82.52,23.86,23.51,10.11,2.86,12.45,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:38,1279,8.4,2.67,1.03,2.24,0.36,6.31,0.73,7.46,82.64,24.48,24.49,10.32,3.09,12.67,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:41,1279,8.48,2.77,1.06,2.38,0.36,6.57,0.72,7.53,82.79,24.89,25.27,10.65,3.25,12.92,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:43,1279,8.56,2.54,1.09,2.5,0.19,6.31,0.74,7.58,82.84,24.5,24.47,10.34,2.9,12.42,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:46,1279,8.66,2.57,0.92,2.3,0.35,6.14,0.75,7.57,83.09,24.43,24.41,10.32,2.92,12.29,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:49,1279,8.74,2.36,0.83,2.03,0.44,5.67,0.73,7.59,83.05,23.24,22.87,9.81,2.76,11.95,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:52,1279,8.82,2.31,0.9,2.11,0.4,5.72,0.76,7.56,83.4,23.65,23.06,9.93,2.76,12.09,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:55,1279,8.83,2.65,0.96,2.18,0.34,6.13,0.73,7.46,83.43,24.14,24.05,10.06,2.85,12.34,10.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:47:57,1279,8.86,2.86,1.01,2.51,0.31,6.69,0.74,7.58,83.46,25.46,25.99,10.85,3.13,12.84,11.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:00,1279,8.92,2.71,1.2,2.57,0.1,6.59,0.73,7.73,83.19,24.89,24.98,10.39,3.06,12.62,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:03,1279,9,2.51,1.23,2.64,0.05,6.43,0.73,7.77,83.48,24.37,24.35,10.28,3.01,12.42,11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:06,1279,9.09,2.51,1.13,2.65,0.18,6.48,0.74,7.67,82.93,24.83,24.97,10.65,3.09,12.61,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:09,1279,9.2,2.66,1.03,2.38,0.27,6.35,0.73,7.48,83.24,24.49,24.63,10.35,2.93,12.53,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:11,1279,9.29,2.86,0.96,2.25,0.32,6.38,0.73,7.27,82.97,24.74,24.93,10.27,2.89,12.49,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-24 07:48:14,1279,9.47,2.39,0.93,2.3,0.37,5.98,0.73,7.19,82.91,23.8,23.73,10.23,2.87,12.25,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:02,1280,0.29,5.21,0.21,6.23,0.2,11.85,0.08,14.5,86.01,30.35,43.46,17.88,3.78,14.96,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:05,1280,0.39,5.11,0.41,6.08,0,11.59,0.13,14.55,85.96,30.04,42.11,17.16,3.82,14.35,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:07,1280,0.51,4.54,0.54,5.27,0.32,10.66,0.33,14.09,86.25,30.29,39.64,16.6,2.81,15.69,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:10,1280,0.59,4.55,0,4.99,0.63,10.17,0.26,13.79,85.59,28.92,39.24,16.26,4.21,14.26,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:13,1280,0.66,5.23,0.03,4.1,1.2,10.56,0.19,14.32,86.15,28.83,39.52,16.36,4.25,15.94,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:16,1280,0.81,4.28,0.45,4.95,0.67,10.35,0.2,14.04,86.72,27.91,37.94,16.43,3.77,15.65,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:18,1280,0.95,4.68,1.23,3.44,1.25,10.6,0.28,13.18,86.82,28.22,36.18,15.79,5.17,18.95,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:21,1280,1.06,4.98,0.43,4.58,0.44,10.43,0.3,12.9,86.72,29.39,38.54,15.54,3.49,15.01,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:24,1280,1.17,4.67,0.29,5.03,0.51,10.5,0.26,12.65,86.13,29.39,39.35,16.36,3.9,14.79,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:27,1280,1.3,4.13,0.11,4.94,0.99,10.17,0.29,12.71,86.73,29.32,39.19,17.21,4.41,15.37,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:30,1280,1.44,3.63,0.69,6.67,0.26,11.25,0.3,12.75,86.36,31.22,41.85,18.92,4.21,16.1,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:32,1280,1.55,4.91,0.93,8.1,0,13.94,0.24,11.93,86.13,36.6,50.47,21.99,4.88,18.08,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:35,1280,1.64,5.17,0.07,8.46,0.8,14.5,0.18,11.5,86.16,38.43,55.16,24.55,5.21,18.97,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:38,1280,1.74,4.93,0.55,9.68,0.35,15.51,0.28,11.5,86.13,41.67,58.41,26.3,5.08,20.19,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:41,1280,1.9,5.47,0.76,10.42,0.38,17.03,0.22,11.59,86.29,44.17,62.85,28.26,5.69,22.04,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:43,1280,2.01,5.97,0.64,9.84,0.54,16.99,0.21,10.97,86.24,44.07,62.7,27.65,6,21.87,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:46,1280,2.13,5.45,0.97,11.49,0.04,17.94,0.18,10.81,86.1,45.61,65.54,29.59,6.01,22.4,20.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:48,1280,2.24,5.93,0.3,9.98,0.94,17.16,0.25,11.08,86.11,45.64,64.9,29.03,5.62,22.74,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:51,1280,2.34,6,0.63,10.62,0.75,18,0.29,11.07,85.84,47.7,67.29,30.14,6.41,23.53,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:54,1280,2.46,5.71,0.72,11.19,0.26,17.87,0.23,10.7,86.05,46.52,66.34,29.72,5.44,22.64,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:23:57,1280,2.57,5.5,0.24,9.71,1,16.45,0.24,10.64,86.27,43.86,62.51,28.29,5.83,21.96,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:00,1280,2.68,5.81,0.37,9.13,0.83,16.14,0.19,10.28,86.22,42.07,60.23,26.7,5.39,21.48,18.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:02,1280,2.81,4.58,0.41,7.77,0.65,13.4,0.31,10.22,86.39,37.14,50.91,22.82,4.78,18.57,15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:05,1280,2.95,4.55,0.37,6.05,0.66,11.62,0.27,10.28,86.43,32.14,43.62,19,4.25,16.66,14.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:08,1280,3.07,4,0.63,6.32,0.53,11.47,0.37,10.32,86.85,32.79,43.16,19.28,4.23,16.98,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:10,1280,3.15,3.66,0.43,4.54,0.74,9.37,0.39,10.16,86.47,28.22,35.85,15.81,3.75,15.04,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:13,1280,3.23,3.98,0.33,4.39,0.77,9.46,0.36,9.96,86.03,28.2,36.18,15.62,3.7,14.9,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:16,1280,3.32,4.08,0.34,4.28,0.73,9.43,0.38,10.29,86.68,28.35,36.07,15.38,3.59,14.81,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:18,1280,3.44,3.68,0.46,3.87,0.69,8.7,0.36,10.32,86.88,26.09,32.84,14.17,3.61,14.2,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:21,1280,3.59,3.46,0.64,3.61,0.24,7.96,0.4,10.31,86.77,24.56,29.72,12.39,3.05,12.79,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:24,1280,3.71,3.32,0.54,3.58,0.4,7.84,0.39,10.25,86.87,24.25,29.6,12.62,3.02,12.94,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:27,1280,3.83,3.23,0.31,2.23,0.69,6.46,0.43,10.01,87.01,21.76,25.24,10.45,2.78,11.83,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:30,1280,3.96,3.08,0.21,2.61,0.66,6.55,0.41,10.05,86.68,21.83,25.92,10.94,2.93,11.5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:32,1280,4.08,2.96,0.38,2.06,0.6,6.01,0.45,9.9,86.77,20.79,23.48,9.75,2.71,11.32,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:35,1280,4.23,3.1,0.32,1.85,0.49,5.76,0.43,9.68,86.53,19.99,22.49,8.96,2.38,10.63,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:38,1280,4.37,2.56,0.56,2.48,0.25,5.86,0.46,9.74,86.64,20.31,22.62,9.54,2.71,10.62,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:41,1280,4.52,2.56,0.34,1.67,0.66,5.23,0.46,9.78,86.65,19.21,20.93,8.88,2.48,10.74,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:43,1280,4.65,2.28,0.53,1.98,0.4,5.19,0.48,9.41,86.73,18.97,20.36,8.76,2.32,10.51,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:46,1280,4.76,2.45,0.53,2.1,0.33,5.41,0.44,9.33,86.57,18.98,20.88,8.83,2.51,10.39,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:49,1280,4.89,2.44,0.44,1.75,0.39,5.02,0.46,9.15,86.62,18.49,19.81,8.23,2.31,10.02,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:52,1280,5.02,1.89,0.51,1.63,0.34,4.38,0.52,8.62,86.32,17.66,17.78,7.7,2.39,9.47,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:55,1280,5.16,1.85,0.57,1.12,0.32,3.86,0.52,8.41,86.29,16.31,15.52,6.54,2.04,9.12,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2025-03-31 08:24:57,1280,5.28,1.53,0.61,1.09,0.29,3.52,0.54,8.22,85.69,15.71,14.39,6.29,2.11,8.82,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
