"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN_ugL","Flag_TP_ugL","Flag_NH4_ugL","Flag_NO3NO2_ugL","Flag_SRP_ugL","Flag_DOC_mgL","Flag_DIC_mgL","Flag_DC_mgL","Flag_DN_mgL"
"FCR",50,2021-09-21 10:11:00,0.1,"1",217,19.7,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2021-09-21 13:18:00,0.1,"1",NA,NA,5,2,5,3.2,3.9,7.1,0.24,0,1,1,3,3,0,0,0,0,0
"FCR",50,2021-09-21 13:22:00,1.6,"1",NA,NA,5,1,4,3.1,3.6,6.8,0.21,0,1,1,3,3,0,0,0,0,0
"FCR",50,2021-09-21 13:30:00,1.6,"1",239,16.3,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2021-09-21 13:30:00,3.8,"1",476,48.2,12,0,8,2.8,4.2,7,0.26,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-09-21 13:38:00,5,"1",767,31.7,543,1,4,1.3,5.8,7,0.52,0,0,0,3,3,0,0,9,9,0
"FCR",50,2021-09-21 13:50:00,6.2,"1",730,27.1,559,1,4,1.8,5.7,7.6,0.66,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-09-21 13:58:00,8,"1",831,30.3,595,2,4,2.2,5.5,7.7,0.68,0,0,0,3,3,0,0,9,9,0
"FCR",50,2021-09-21 14:08:00,9,"1",806,32.9,785,5,5,1.9,6,7.9,0.82,0,0,0,0,0,0,0,9,9,0
"FCR",50,2021-09-27 10:24:00,0.1,"1",232,20.5,4,0,4,2.9,3.9,6.8,0.17,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-09-27 10:31:00,1.6,"1",252,23.1,9,2,6,3.4,3.6,7,0.19,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-09-27 10:42:00,3.8,"1",286,24.8,3,1,3,3,3.5,6.5,0.17,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-09-27 10:52:00,5,"1",500,34.2,200,1,5,2,4.3,6.4,0.33,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-09-27 11:02:00,6.2,"1",702,34.2,625,4,3,2,5.1,7.1,0.71,0,3,0,3,0,0,0,9,9,0
"FCR",50,2021-09-27 11:13:00,8,"1",1050,37.6,859,1,4,1.9,5.3,7.3,0.98,0,3,0,0,3,0,0,9,9,0
"FCR",50,2021-09-27 11:24:00,9,"1",1080,37,962,2,4,1.3,5.5,6.9,0.88,0,3,0,0,3,0,0,9,9,0
"FCR",100,2021-09-27 14:25:00,0.1,"1",127,24.3,7,100,20,1.6,3.5,5.1,0.14,0,3,0,3,0,3,0,0,0,0
"FCR",200,2021-09-27 14:48:00,0.1,"1",153,39.5,23,25,8,2.2,4.5,6.7,0.15,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-04 11:20:00,0.1,"1",228,16.2,7,2,5,2.9,4.8,7.8,0.19,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-04 11:35:00,1.6,"1",232,18.9,8,0,4,3,3.6,6.6,0.18,0,3,0,0,43,0,0,0,0,0
"FCR",50,2021-10-04 12:00:00,3.8,"1",361,33.6,9,0,3,3,3.9,7,0.21,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-10-04 12:20:00,5,"1",815,43,521,2,4,1.2,5.8,7,0.54,0,0,0,3,3,0,0,9,9,0
"FCR",50,2021-10-04 12:40:00,6.2,"1",875,37.8,880,1,4,1.7,6.2,7.8,0.94,0,0,0,0,3,0,0,9,9,0
"FCR",50,2021-10-04 13:00:00,8,"1",1220,65.7,974,2,14,2.2,6.3,8.5,1.16,0,3,0,0,3,3,0,9,9,0
"FCR",50,2021-10-04 13:20:00,9,"1",1060,36.8,1050,0,5,1.3,6.1,7.4,1.02,0,3,0,3,43,0,0,9,9,0
"FCR",50,2021-10-11 10:30:00,0.1,"1",323,21.6,8,1,4,2.9,3.8,6.7,0.19,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-10-11 10:50:00,1.6,"1",290,22.1,10,0,4,3.2,3.8,7.1,0.19,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-10-11 11:00:00,3.8,"1",411,34.4,6,0,4,2.9,4,6.9,0.19,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-11 11:05:00,5,"1",561,42.6,150,0,3,2.2,4.5,6.7,0.23,0,3,0,3,3,3,0,9,9,0
"FCR",50,2021-10-11 11:15:00,6.2,"1",1130,47.6,740,0,3,1.5,5.8,7.4,0.78,0,3,0,0,3,0,0,9,9,0
"FCR",50,2021-10-11 11:22:00,8,"1",1310,50.3,1140,1,4,1.5,6.4,7.9,1.21,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-10-11 11:32:00,9,"1",1320,45.5,1080,1,17,1.5,6.3,7.8,1.15,0,3,0,3,3,3,0,9,9,0
"FCR",100,2021-10-11 15:15:00,0.1,"1",153,29.4,4,54,19,1.3,4.2,5.5,0.11,0,3,0,3,0,3,0,0,0,0
"FCR",200,2021-10-11 15:40:00,0.1,"1",214,61.3,31,10,12,2.1,5.1,7.2,0.15,0,3,0,3,0,3,0,0,0,0
"FCR",50,2021-10-18 10:43:00,0.1,"1",253,20.5,12,0,5,2.8,3.8,6.6,0.18,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-18 11:00:00,1.6,"1",339,26.9,0,1,3,2.9,3.9,6.8,0.17,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-18 11:20:00,3.8,"1",321,25.2,11,1,5,2.9,4.2,7.1,0.18,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-18 11:37:00,5,"1",774,56.7,375,1,6,1.2,5.6,6.9,0.46,0,0,0,3,3,0,0,9,9,0
"FCR",50,2021-10-18 11:51:00,6.2,"1",1440,55.1,1130,2,5,1.3,6.2,7.4,1.18,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-10-18 12:12:00,8,"1",1080,50.4,1120,3,3,1.1,6.5,7.7,1.16,0,3,0,3,3,3,0,9,9,0
"FCR",50,2021-10-18 12:28:00,9,"1",1260,52.9,1110,2,12,1.8,6.3,8.1,1.14,0,3,0,3,3,3,0,9,9,0
"FCR",50,2021-10-25 10:00:00,0.1,"1",318,21.4,9,2,3,2.8,4.1,6.9,0.19,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-10-25 10:16:00,1.6,"1",297,20.3,4,2,4,2.6,4.1,6.7,0.17,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-25 10:30:00,3.8,"1",299,22.8,6,2,4,2.8,3.9,6.7,0.21,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-10-25 10:53:00,5,"1",640,45.5,NA,NA,NA,4.2,4.7,8.9,0.34,0,3,0,1,1,1,0,9,9,0
"FCR",50,2021-10-25 11:11:00,6.2,"1",1190,38.2,NA,NA,NA,1.6,5.9,7.5,0.96,0,3,0,1,1,1,0,9,9,0
"FCR",50,2021-10-25 11:24:00,8,"1",1400,37.4,987,2,4,1.3,6.2,7.5,0.99,0,3,0,0,3,0,0,9,9,0
"FCR",50,2021-10-25 11:45:00,9,"1",1370,38.9,1140,4,3,1.2,6.6,7.8,1.09,0,3,0,3,3,3,0,9,9,0
"FCR",50,2021-10-25 13:41:00,5,"1",NA,NA,221,2,9,NA,NA,NA,NA,0,1,1,3,3,0,1,1,1,1
"FCR",50,2021-10-25 13:46:00,6.2,"1",NA,NA,918,2,7,NA,NA,NA,NA,0,1,1,0,3,0,1,1,1,1
"FCR",100,2021-10-25 14:40:00,0.1,"1",157,44.4,13,2,24,2.1,4.2,6.3,0.06,0,3,0,3,3,3,0,0,0,3
"FCR",50,2021-11-03 10:35:00,0.1,"1",423,26.6,135,3,5,3,4.2,7.2,0.29,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-03 10:44:00,1.6,"1",424,26.6,123,1,4,2.5,4.2,6.6,0.24,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-03 10:53:00,3.8,"1",507,31.8,129,2,4,2.7,4.1,6.8,0.28,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-03 11:02:00,5,"1",451,28.1,127,3,4,2.8,4.4,7.2,0.3,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-11-03 11:11:00,6.2,"1",411,26.8,188,1,3,2.2,4.5,6.7,0.32,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-11-03 11:19:00,8,"1",966,31.1,689,4,4,1.7,5.4,7.1,0.72,0,0,0,3,0,0,0,9,9,0
"FCR",50,2021-11-03 11:30:00,9,"1",1060,31.3,1050,1,6,1.5,6,7.5,1.14,0,3,0,3,3,0,0,9,9,0
"FCR",50,2021-11-08 09:45:00,0.1,"1",357,25.3,91,3,7,2.7,4.1,6.7,0.23,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-11-08 09:53:00,1.6,"1",283,26.6,89,2,7,2.7,4,6.7,0.25,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-11-08 10:01:00,3.8,"1",300,25.7,86,2,5,2.6,4.2,6.8,0.23,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-11-08 10:10:00,5,"1",436,28.4,84,4,4,2.8,4.4,7.2,0.26,0,3,0,0,0,0,0,9,9,0
"FCR",50,2021-11-08 10:18:00,6.2,"1",418,26.7,93,4,6,2.7,4.2,6.9,0.23,0,3,0,0,3,0,0,9,9,0
"FCR",50,2021-11-08 10:25:00,8,"1",453,27.8,84,3,4,2.4,4.2,6.6,0.22,0,3,0,0,3,0,0,9,9,0
"FCR",50,2021-11-08 10:25:00,9,"1",405,28.4,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2021-11-08 10:32:00,9,"1",NA,NA,79,4,3,2.5,4.2,6.7,0.21,0,1,1,0,3,0,0,9,9,0
"FCR",200,2021-11-08 12:00:00,0.1,"1",205,39.5,29,6,11,1.8,4.6,6.4,0.12,0,3,0,3,0,3,0,0,0,0
"FCR",100,2021-11-08 13:20:00,0.1,"1",72.1,25.7,9,2,22,1.4,3.8,5.2,0.04,0,3,0,0,3,3,0,0,0,3
"FCR",50,2021-11-22 10:04:00,0.1,"1",343,29.5,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",100,2021-11-22 12:00:00,0.1,"1",63.7,27,4,0,20,1.2,3.6,4.8,0.04,0,3,0,3,3,3,0,0,0,3
"FCR",200,2021-11-22 12:00:00,0.1,"1",112,38.5,24,5,6,1.5,4.2,5.7,0.07,1,3,0,3,0,0,0,0,0,3
"FCR",50,2021-11-22 12:35:00,0.1,"1",NA,NA,8,2,7,3.4,4.1,7.5,0.21,0,1,1,0,3,0,0,0,0,0
"FCR",50,2021-11-22 12:54:00,1.6,"1",437,36.7,5,1,8,3.5,4.1,7.6,0.21,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-22 13:05:00,3.8,"1",448,40,6,2,6,3.5,4.1,7.6,0.22,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-22 13:25:00,5,"1",365,35.6,5,0,5,3.3,4,7.3,0.19,0,3,0,3,43,0,0,0,0,0
"FCR",50,2021-11-22 13:39:00,6.2,"1",382,34.3,8,2,7,3.3,4.1,7.4,0.25,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-11-22 13:49:00,8,"1",408,36.4,7,1,6,3.3,4,7.3,0.2,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-11-22 14:00:00,9,"1",335,33.8,7,3,6,3.5,4,7.5,0.21,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-12-06 13:07:00,8,"1",261,28.9,10,2,7,3.4,4,7.3,0.22,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-12-06 13:15:00,0.1,"1",326,29.5,7,1,8,3.4,4.2,7.6,0.22,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-12-06 13:30:00,1.6,"1",541,46.1,8,1,12,3.8,4,7.8,0.24,0,3,0,0,3,3,0,0,0,0
"FCR",50,2021-12-06 13:39:00,3.8,"1",385,36.9,7,0,8,3.4,4,7.4,0.2,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-12-06 13:49:00,5,"1",290,29.7,8,0,6,3,4.3,7.3,0.21,0,3,0,0,3,0,0,0,0,0
"FCR",50,2021-12-06 13:59:00,6.2,"1",345,32.8,12,1,10,3.3,3.9,7.2,0.23,0,3,0,3,3,0,0,0,0,0
"FCR",50,2021-12-06 14:14:00,9,"1",291,28.9,7,0,7,3.2,4,7.2,0.19,0,3,0,3,3,0,0,0,0,0
"FCR",100,2022-01-26 11:25:00,0.1,"1",79.3,14.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1
"FCR",100,2022-01-26 11:25:00,0.1,"1",NA,NA,8,1,12,1.8,4,5.8,0.06,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-01-31 10:55:00,1.6,"1",340,18.3,11,5,5,4,4.7,8.7,0.28,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-01-31 11:05:00,0.1,"1",205,14.3,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-01-31 11:05:00,0.1,"1",NA,NA,12,3,5,3.6,4.5,8.1,0.24,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-01-31 11:16:00,3.8,"1",319,21.7,16,4,4,4.3,4.8,9,0.27,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-01-31 11:23:00,5,"1",349,23.3,17,5,4,3.7,4.7,8.5,0.25,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-01-31 11:30:00,6.2,"1",358,26.2,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-01-31 11:30:00,6.2,"1",NA,NA,42,8,4,3.4,4.6,8,0.27,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-01-31 11:35:00,8,"1",570,37.4,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-01-31 11:35:00,8,"1",NA,NA,215,9,3,3.9,5.2,9.1,0.41,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-01-31 11:42:00,9,"1",662,44.2,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-01-31 11:42:00,9,"1",NA,NA,324,9,4,3.5,5.4,8.9,0.54,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-02-24 12:00:00,0.1,"1",301,22.7,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,1,1,1,1,1,1
"FCR",50,2022-02-24 12:00:00,1.6,"1",302,27.3,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,1,1,1,1,1,1
"FCR",50,2022-02-24 12:00:00,3.8,"1",269,23.8,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,1,1,1,1,1,1
"FCR",50,2022-02-24 12:00:00,8,"1",282,22.5,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,1,1,1,1,1,1
"FCR",50,2022-02-24 12:52:00,1.6,"1",NA,NA,14,5,5,3.5,4.2,7.8,0.22,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-02-24 13:00:00,0.1,"1",NA,NA,16,3,5,3.3,4,7.4,0.22,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-02-24 13:07:00,3.8,"1",NA,NA,14,5,5,3.5,4.2,7.8,0.25,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-02-24 13:14:00,5,"1",315,27.4,9,2,9,3.5,4.1,7.6,0.23,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-02-24 13:18:00,6.2,"1",304,21.1,14,3,4,3.5,4,7.5,0.21,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-02-24 13:23:00,8,"1",NA,NA,18,3,2,3.4,4.1,7.4,0.2,0,1,1,0,3,3,0,0,0,0
"FCR",50,2022-02-24 13:28:00,9,"1",288,18.5,8,2,3,3.3,4.1,7.4,0.19,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-03-17 10:50:00,0.1,"1",267,23.8,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 10:50:00,0.1,"1",NA,NA,8,0,4,3.3,4.1,7.4,0.19,0,1,1,0,43,0,0,0,0,0
"FCR",50,2022-03-17 11:00:00,1.6,"1",253,20.6,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:00:00,1.6,"1",NA,NA,5,2,2,3.3,4.4,7.7,0.19,0,1,1,0,3,3,0,0,0,0
"FCR",50,2022-03-17 11:10:00,3.8,"1",337,30.7,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:10:00,3.8,"1",NA,NA,12,2,5,3.4,4.5,7.8,0.2,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-03-17 11:18:00,5,"1",290,24,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:18:00,5,"1",NA,NA,10,4,6,3.4,4.1,7.4,0.21,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-03-17 11:22:00,6.2,"1",323,30.4,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:22:00,6.2,"1",NA,NA,9,6,4,3.6,4.4,8,0.24,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-03-17 11:30:00,8,"1",335,29.9,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:30:00,8,"1",NA,NA,7,1,3,3.2,4.3,7.6,0.2,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-03-17 11:40:00,9,"1",339,30.9,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-03-17 11:40:00,9,"1",NA,NA,10,0,4,4,4.1,8,0.21,0,1,1,0,43,0,0,0,0,0
"FCR",100,2022-03-17 12:00:00,0.1,"1",124,15.2,4,2,9,1.6,3.9,5.5,0.1,0,0,0,3,3,0,0,0,0,0
"FCR",200,2022-03-17 12:00:00,0.1,"1",159,34.7,19,30,5,2,3.5,5.5,0.13,1,0,0,0,0,0,0,0,0,0
"FCR",50,2022-03-29 10:10:00,0.1,"1",281,23.2,16,7,4,4.6,4.4,9,0.27,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-03-29 10:25:00,1.6,"1",295,24.4,11,5,9,3.7,3.4,7,0.21,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-03-29 10:35:00,3.8,"1",311,23.9,10,3,7,3.7,4,7.7,0.22,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-03-29 10:40:00,5,"1",175,24.7,11,6,6,3.1,4,7,0.16,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-03-29 10:45:00,6.2,"1",318,22,17,7,4,3.9,4.5,8.4,0.21,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-03-29 10:50:00,8,"1",284,21.5,11,7,3,3.9,4.4,8.2,0.21,0,0,0,0,0,3,0,0,0,0
"FCR",50,2022-03-29 11:00:00,9,"1",347,25.7,26,4,3,3.6,4.3,7.9,0.22,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-04-12 10:47:00,0.1,"1",NA,NA,14,6,10,3.5,3.9,7.4,0.22,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-04-12 11:00:00,1.6,"1",417,27,13,11,5,3,4,7,0.17,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-04-12 11:10:00,3.8,"1",270,25.3,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-12 11:10:00,3.8,"1",NA,NA,10,3,6,3.7,2.5,6.2,0.17,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-04-12 11:26:00,5,"1",320,26.4,10,4,5,2.9,4,6.9,0.18,0,0,0,0,0,0,0,9,9,0
"FCR",50,2022-04-12 11:34:00,6.2,"1",310,23.9,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-12 11:34:00,6.2,"1",NA,NA,23,8,4,3.4,4.2,7.7,0.24,0,1,1,0,0,0,0,9,9,0
"FCR",50,2022-04-12 11:48:00,8,"1",312,26.6,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-12 11:48:00,8,"1",NA,NA,26,5,6,3.3,4.1,7.4,0.26,0,1,1,0,0,0,0,9,9,0
"FCR",50,2022-04-12 11:59:00,9,"1",NA,NA,75,10,3,4,3.1,7,0.23,0,1,1,0,0,0,0,9,9,0
"FCR",50,2022-04-12 14:56:00,9,"1",340,32.5,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:01:00,0.1,"1",294,26.8,7,3,6,3.1,3.9,7,0.16,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-04-19 10:11:00,1.6,"1",294,27,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:11:00,1.6,"1",NA,NA,9,4,7,3.8,4,7.8,0.22,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-04-19 10:19:00,3.8,"1",288,26,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:19:00,3.8,"1",NA,NA,13,4,10,3.9,3.8,7.7,0.27,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-04-19 10:28:00,5,"1",315,26.4,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:28:00,5,"1",NA,NA,7,2,6,2.9,3.9,6.8,0.16,0,1,1,0,3,0,0,9,9,0
"FCR",50,2022-04-19 10:34:00,6.2,"1",265,24.9,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:34:00,6.2,"1",NA,NA,13,3,3,3.7,3,6.7,0.17,0,1,1,0,3,3,0,9,9,0
"FCR",50,2022-04-19 10:48:00,8,"1",282,25.2,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 10:48:00,8,"1",NA,NA,36,4,5,2.6,4.2,6.8,0.19,0,1,1,0,3,0,0,9,9,0
"FCR",50,2022-04-19 11:01:00,9,"1",344,25.7,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",50,2022-04-19 11:01:00,9,"1",NA,NA,90,5,6,2.6,4.3,6.9,0.26,0,1,1,0,0,0,0,9,9,0
"FCR",100,2022-04-19 12:45:00,0.1,"1",96.6,19.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1
"FCR",100,2022-04-19 12:45:00,0.1,"1",NA,NA,5,2,11,2.1,3.3,5.4,0.09,0,1,1,0,3,0,0,0,0,0
"FCR",200,2022-04-19 13:36:00,0.1,"1",175,41.9,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,1,1,1,1,1,1
"FCR",200,2022-04-19 13:36:00,0.1,"1",NA,NA,17,25,11,2.4,3.6,6,0.15,0,1,1,0,0,0,0,0,0,0
"FCR",50,2022-05-02 12:00:00,1.6,"1",NA,NA,10,1,7,11.7,4.4,16.1,0.35,0,1,1,0,3,0,0,0,0,0
"FCR",50,2022-05-02 14:20:00,0.1,"1",333,26.2,7,0,8,3.6,3.9,7.5,0.2,0,0,0,0,43,0,0,0,0,0
"FCR",50,2022-05-02 14:35:00,1.6,"1",253,22.6,15,3,9,11.7,4,15.9,0.32,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-05-02 14:50:00,3.8,"1",384,28.5,21,12,6,5.7,3,8.7,0.32,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-05-02 15:00:00,5,"1",438,32.5,6,0,11,3.5,3.7,7.2,0.21,0,0,0,0,3,0,0,9,9,0
"FCR",50,2022-05-02 15:13:00,6.2,"1",317,22.5,5,0,8,2.8,3.8,6.7,0.18,0,0,0,0,3,0,0,9,9,0
"FCR",50,2022-05-02 15:20:00,8,"1",237,15.4,24,6,4,2.2,4.5,6.7,0.17,0,0,0,0,0,0,0,9,9,0
"FCR",50,2022-05-02 15:28:00,9,"1",400,25.6,93,4,6,3.2,4.8,8.1,0.29,0,0,0,0,0,0,0,9,9,0
"FCR",100,2022-05-02 16:22:00,0.1,"1",173,31.8,5,2,14,3.2,3.1,6.2,0.1,0,0,0,0,3,0,0,0,0,0
"FCR",200,2022-05-02 16:55:00,0.1,"1",275,83.8,31,9,10,2.4,4.3,6.6,0.1,0,0,0,0,0,0,0,0,0,0
"FCR",100,2022-05-09 09:45:00,0.1,"1",87.3,8.9,11,5,13,1.6,4.4,6,0.09,0,0,0,0,0,0,0,0,0,0
"FCR",200,2022-05-09 10:45:00,0.1,"1",157,47.2,33,10,9,2.1,4.2,6.2,0.11,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-05-09 11:50:00,0.1,"1",311,22.9,10,4,5,3.8,4.4,8.2,0.21,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-05-09 12:06:00,1.6,"1",290,23.1,9,2,6,3.1,3.9,7,0.14,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-05-09 12:20:00,3.8,"1",338,28.6,14,4,8,3.2,4.2,7.4,0.25,0,0,0,0,0,0,0,0,0,0
"FCR",50,2022-05-09 12:32:00,5,"1",384,33,7,4,7,3.8,4.1,7.9,0.2,0,0,0,0,3,0,0,9,9,0
"FCR",50,2022-05-09 12:44:00,6.2,"1",301,21.6,15,4,5,2.9,4.7,7.6,0.2,0,0,0,0,0,0,0,9,9,0
"FCR",50,2022-05-09 12:58:00,8,"1",299,29.1,11,3,6,2.5,4.5,7,0.17,0,0,0,0,3,0,0,9,9,0
"FCR",50,2022-05-09 13:14:00,9,"1",293,23.2,28,2,4,2.5,4.3,6.9,0.19,0,0,0,0,3,0,0,9,9,0
"FCR",50,2022-05-17 14:30:00,0.1,"1",321,18.2,5,2,6,4.1,4.5,8.6,0.24,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-05-17 14:45:00,1.6,"1",382,18.3,5,0,6,4.4,4.2,8.7,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-05-17 14:54:00,3.8,"1",368,25.6,11,2,5,3.9,4,8,0.22,0,0,0,0,3,0,0,0,0,0
"FCR",50,2022-05-17 15:03:00,5,"1",530,42.8,18,8,4,4.5,4.5,9,0.29,0,0,0,0,0,0,0,9,9,0
"FCR",50,2022-05-17 15:15:00,6.2,"1",655,46.7,21,5,6,3.6,4.6,8.2,0.2,0,0,0,0,0,0,0,9,9,0
"FCR",50,2022-05-17 15:25:00,8,"1",279,23,30,2,2,2.8,5,7.8,0.2,0,0,0,0,3,3,0,9,9,0
"FCR",50,2022-05-17 15:32:00,9,"1",808,15.8,591,3,7,3,5.7,8.7,0.66,0,0,0,0,3,0,0,9,9,0
"FCR",100,2022-05-17 16:34:00,0.1,"1",140,15.6,2,1,12,1.7,5,6.8,0.12,0,0,0,3,3,0,0,0,0,0
