Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_8m_DO_20210721

# Records,4517
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
2062,12-Aug-2021 00:15:56,11.188,26.296,12.430,1.750,10.52
2063,12-Aug-2021 00:30:56,11.188,26.290,12.400,1.750,10.51
2064,12-Aug-2021 00:45:56,11.188,26.268,12.400,1.760,10.51
2065,12-Aug-2021 01:00:56,11.188,26.300,12.370,1.750,10.52
2066,12-Aug-2021 01:15:56,11.188,26.270,12.400,1.750,10.51
2067,12-Aug-2021 01:30:56,11.188,26.279,12.400,1.760,10.52
2068,12-Aug-2021 01:45:56,11.250,26.304,12.400,1.750,10.52
2069,12-Aug-2021 02:00:56,11.188,26.295,12.341,1.760,10.51
2070,12-Aug-2021 02:15:56,11.188,26.289,12.370,1.750,10.50
2071,12-Aug-2021 02:30:56,11.188,26.291,12.400,1.750,10.51
2072,12-Aug-2021 02:45:56,11.188,26.299,12.370,1.760,10.50
2073,12-Aug-2021 03:00:56,11.188,26.301,12.311,1.750,10.50
2074,12-Aug-2021 03:15:56,11.188,26.294,12.400,1.750,10.50
2075,12-Aug-2021 03:30:56,11.188,26.276,12.370,1.750,10.50
2076,12-Aug-2021 03:45:56,11.188,26.289,12.370,1.760,10.50
2077,12-Aug-2021 04:00:56,11.188,26.282,12.341,1.750,10.50
2078,12-Aug-2021 04:15:56,11.188,26.284,12.370,1.750,10.49
2079,12-Aug-2021 04:30:56,11.188,26.284,12.370,1.750,10.51
2080,12-Aug-2021 04:45:56,11.188,26.262,12.370,1.750,10.50
2081,12-Aug-2021 05:00:56,11.188,26.296,12.370,1.750,10.51
2082,12-Aug-2021 05:15:56,11.188,26.302,12.400,1.760,10.50
2083,12-Aug-2021 05:30:56,11.188,26.274,12.370,1.750,10.49
2084,12-Aug-2021 05:45:56,11.188,26.297,12.400,1.750,10.49
2085,12-Aug-2021 06:00:56,11.188,26.300,12.341,1.750,10.50
2086,12-Aug-2021 06:15:56,11.188,26.289,12.370,1.750,10.50
2087,12-Aug-2021 06:30:56,11.188,26.296,12.370,1.750,10.52
2088,12-Aug-2021 06:45:56,11.188,26.295,12.370,1.750,10.50
2089,12-Aug-2021 07:00:56,11.188,26.304,12.370,1.750,10.51
2090,12-Aug-2021 07:15:56,11.188,26.289,12.370,1.750,10.51
2091,12-Aug-2021 07:30:56,11.188,26.273,12.370,1.750,10.52
2092,12-Aug-2021 07:45:56,11.188,26.275,12.370,1.750,10.51
2093,12-Aug-2021 08:00:56,11.188,26.290,12.341,1.750,10.50
2094,12-Aug-2021 08:15:56,11.188,26.298,12.400,1.750,10.50
2095,12-Aug-2021 08:30:56,11.188,26.295,12.400,1.760,10.50
2096,12-Aug-2021 08:45:56,11.188,26.307,12.460,1.750,10.51
2097,12-Aug-2021 09:00:56,11.188,26.304,12.400,1.760,10.52
2098,12-Aug-2021 09:15:56,11.250,26.314,12.490,1.750,10.53
2099,12-Aug-2021 09:30:56,11.250,26.319,12.490,1.750,10.51
2100,12-Aug-2021 09:45:56,11.188,26.320,12.519,1.750,10.52
2101,12-Aug-2021 10:00:56,11.188,26.309,12.430,1.750,10.51
2102,12-Aug-2021 10:15:56,11.250,26.298,12.549,1.760,10.51
2103,12-Aug-2021 10:30:56,11.188,26.308,12.579,1.760,10.51
2104,12-Aug-2021 10:45:56,11.188,26.315,12.579,1.740,10.51
2105,12-Aug-2021 11:00:56,11.250,26.329,12.549,1.750,10.51
2106,12-Aug-2021 11:15:56,11.188,26.330,12.639,1.750,10.51
2107,12-Aug-2021 11:30:56,11.188,26.326,12.639,1.750,10.51
2108,12-Aug-2021 11:45:56,11.188,26.328,12.668,1.750,10.51
2109,12-Aug-2021 12:00:56,11.250,26.335,12.609,1.750,10.51
2110,12-Aug-2021 12:15:56,11.188,26.312,12.668,1.750,10.52
2111,12-Aug-2021 12:30:56,11.250,26.313,12.698,1.750,10.53
2112,12-Aug-2021 12:45:56,11.250,26.308,12.817,1.750,10.51
2113,12-Aug-2021 13:00:56,11.250,26.324,12.817,1.750,10.52
2114,12-Aug-2021 13:15:56,11.250,26.310,12.817,1.750,10.51
2115,12-Aug-2021 13:30:56,11.188,26.313,12.877,1.760,10.50
2116,12-Aug-2021 13:45:56,11.250,26.298,12.728,1.750,10.51
2117,12-Aug-2021 14:00:56,11.188,26.283,12.639,1.760,10.51
2118,12-Aug-2021 14:15:56,11.250,26.308,12.668,1.750,10.51
2119,12-Aug-2021 14:30:56,11.188,26.304,12.698,1.740,10.51
2120,12-Aug-2021 14:45:56,11.250,26.301,12.758,1.760,10.51
2121,12-Aug-2021 15:00:56,11.250,26.287,12.728,1.750,10.52
2122,12-Aug-2021 15:15:56,11.250,26.285,12.788,1.740,10.51
2123,12-Aug-2021 15:30:56,11.250,26.293,12.817,1.750,10.52
2124,12-Aug-2021 15:45:56,11.250,26.301,12.847,1.750,10.52
2125,12-Aug-2021 16:00:56,11.250,26.293,12.996,1.760,10.51
2126,12-Aug-2021 16:15:56,11.250,26.291,12.788,1.760,10.53
2127,12-Aug-2021 16:30:56,11.250,26.285,12.788,1.740,10.53
2128,12-Aug-2021 16:45:56,11.250,26.297,12.788,1.750,10.53
2129,12-Aug-2021 17:00:56,11.250,26.307,12.698,1.750,10.54
2130,12-Aug-2021 17:15:56,11.250,26.301,12.698,1.760,10.53
2131,12-Aug-2021 17:30:56,11.250,26.309,12.668,1.750,10.53
2132,12-Aug-2021 17:45:56,11.188,26.293,12.698,1.750,10.53
2133,12-Aug-2021 18:00:56,11.250,26.310,12.877,1.760,10.53
2134,12-Aug-2021 18:15:56,11.250,26.306,12.817,1.750,10.53
2135,12-Aug-2021 18:30:56,11.250,26.301,12.788,1.750,10.53
2136,12-Aug-2021 18:45:56,11.250,26.303,12.788,1.750,10.52
2137,12-Aug-2021 19:00:56,11.250,26.287,12.728,1.750,10.51
2138,12-Aug-2021 19:15:56,11.250,26.292,12.728,1.750,10.52
2139,12-Aug-2021 19:30:56,11.188,26.290,12.698,1.750,10.53
2140,12-Aug-2021 19:45:56,11.250,26.277,12.639,1.750,10.52
2141,12-Aug-2021 20:00:56,11.250,26.287,12.579,1.750,10.53
2142,12-Aug-2021 20:15:56,11.250,26.281,12.579,1.740,10.53
2143,12-Aug-2021 20:30:56,11.250,26.293,12.579,1.750,10.52
2144,12-Aug-2021 20:45:56,11.188,26.295,12.579,1.760,10.53
2145,12-Aug-2021 21:00:56,11.188,26.293,12.519,1.760,10.52
2146,12-Aug-2021 21:15:56,11.250,26.310,12.549,1.750,10.53
2147,12-Aug-2021 21:30:56,11.250,26.295,12.549,1.750,10.53
2148,12-Aug-2021 21:45:56,11.250,26.307,12.519,1.750,10.52
2149,12-Aug-2021 22:00:56,11.250,26.305,12.519,1.750,10.52
2150,12-Aug-2021 22:15:56,11.250,26.311,12.519,1.750,10.52
2151,12-Aug-2021 22:30:56,11.250,26.303,12.490,1.750,10.53
2152,12-Aug-2021 22:45:56,11.250,26.288,12.490,1.750,10.53
2153,12-Aug-2021 23:00:56,11.250,26.299,12.460,1.750,10.53
2154,12-Aug-2021 23:15:56,11.250,26.307,12.490,1.750,10.54
2155,12-Aug-2021 23:30:56,11.250,26.310,12.490,1.750,10.53
2156,12-Aug-2021 23:45:56,11.188,26.305,12.490,1.750,10.53
2157,13-Aug-2021 00:00:56,11.188,26.343,12.460,1.750,10.52
2158,13-Aug-2021 00:15:56,11.250,26.324,12.490,1.740,10.53
2159,13-Aug-2021 00:30:56,11.250,26.331,12.460,1.750,10.55
2160,13-Aug-2021 00:45:56,11.250,26.328,12.490,1.750,10.53
2161,13-Aug-2021 01:00:56,11.250,26.321,12.460,1.750,10.53
2162,13-Aug-2021 01:15:56,11.250,26.316,12.460,1.740,10.52
2163,13-Aug-2021 01:30:56,11.250,26.304,12.430,1.750,10.52
2164,13-Aug-2021 01:45:56,11.250,26.328,12.460,1.750,10.53
2165,13-Aug-2021 02:00:56,11.250,26.306,12.400,1.760,10.53
2166,13-Aug-2021 02:15:56,11.250,26.306,12.430,1.750,10.53
2167,13-Aug-2021 02:30:56,11.250,26.324,12.460,1.760,10.54
2168,13-Aug-2021 02:45:56,11.188,26.317,12.430,1.750,10.54
2169,13-Aug-2021 03:00:56,11.250,26.309,12.400,1.760,10.53
2170,13-Aug-2021 03:15:56,11.250,26.305,12.400,1.750,10.53
2171,13-Aug-2021 03:30:56,11.250,26.309,12.400,1.760,10.54
2172,13-Aug-2021 03:45:56,11.250,26.313,12.400,1.760,10.54
2173,13-Aug-2021 04:00:56,11.250,26.311,12.370,1.750,10.57
2174,13-Aug-2021 04:15:56,11.188,26.296,12.400,1.750,10.57
2175,13-Aug-2021 04:30:56,11.250,26.291,12.370,1.750,10.57
2176,13-Aug-2021 04:45:56,11.250,26.294,12.370,1.750,10.57
2177,13-Aug-2021 05:00:56,11.250,26.289,12.370,1.750,10.57
2178,13-Aug-2021 05:15:56,11.188,26.292,12.370,1.750,10.57
2179,13-Aug-2021 05:30:56,11.188,26.312,12.400,1.750,10.56
2180,13-Aug-2021 05:45:56,11.250,26.297,12.370,1.750,10.55
2181,13-Aug-2021 06:00:56,11.250,26.307,12.341,1.750,10.56
2182,13-Aug-2021 06:15:56,11.250,26.312,12.370,1.750,10.55
2183,13-Aug-2021 06:30:56,11.250,26.301,12.370,1.740,10.55
2184,13-Aug-2021 06:45:56,11.188,26.291,12.370,1.740,10.55
2185,13-Aug-2021 07:00:56,11.250,26.269,12.311,1.750,10.55
2186,13-Aug-2021 07:15:56,11.188,26.307,12.400,1.750,10.55
2187,13-Aug-2021 07:30:56,11.188,26.315,12.400,1.750,10.54
2188,13-Aug-2021 07:45:56,11.250,26.320,12.400,1.750,10.55
2189,13-Aug-2021 08:00:56,11.188,26.319,12.370,1.750,10.55
2190,13-Aug-2021 08:15:56,11.250,26.318,12.400,1.750,10.54
2191,13-Aug-2021 08:30:56,11.250,26.328,12.400,1.740,10.54
2192,13-Aug-2021 08:45:56,11.250,26.324,12.400,1.750,10.54
2193,13-Aug-2021 09:00:56,11.188,26.322,12.341,1.760,10.54
2194,13-Aug-2021 09:15:56,11.250,26.321,12.400,1.740,10.54
2195,13-Aug-2021 09:30:56,11.188,26.318,12.400,1.750,10.54
2196,13-Aug-2021 09:45:56,11.250,26.303,12.430,1.750,10.55
2197,13-Aug-2021 10:00:56,11.250,26.336,12.400,1.750,10.55
2198,13-Aug-2021 10:15:56,11.250,26.317,12.460,1.740,10.54
2199,13-Aug-2021 10:30:56,11.188,26.317,12.460,1.750,10.54
2200,13-Aug-2021 10:45:56,11.188,26.315,12.460,1.750,10.54
2201,13-Aug-2021 11:00:56,11.250,26.294,12.400,1.740,10.57
2202,13-Aug-2021 11:15:56,11.250,26.324,12.490,1.750,10.55
2203,13-Aug-2021 11:30:56,11.250,26.306,12.490,1.740,10.55
2204,13-Aug-2021 11:45:56,11.250,26.313,12.490,1.750,10.54
2205,13-Aug-2021 12:00:56,11.250,26.308,12.460,1.750,10.56
2206,13-Aug-2021 12:15:56,11.250,26.296,12.579,1.750,10.56
2207,13-Aug-2021 12:30:56,11.125,26.322,12.668,1.750,10.55
2208,13-Aug-2021 12:45:56,11.125,26.299,12.668,1.750,10.55
2209,13-Aug-2021 13:00:56,11.188,26.317,12.758,1.750,10.55
2210,13-Aug-2021 13:15:56,11.125,26.317,12.698,1.750,10.56
2211,13-Aug-2021 13:30:56,11.188,26.326,12.817,1.750,10.55
2212,13-Aug-2021 13:45:56,11.313,26.303,12.728,1.750,10.57
2213,13-Aug-2021 14:00:56,11.188,26.309,12.728,1.740,10.57
2214,13-Aug-2021 14:15:56,11.188,26.297,12.698,1.740,10.57
2215,13-Aug-2021 14:30:56,11.188,26.280,12.698,1.750,10.57
2216,13-Aug-2021 14:45:56,11.125,26.312,12.728,1.740,10.57
2217,13-Aug-2021 15:00:56,11.313,26.303,12.788,1.740,10.57
2218,13-Aug-2021 15:15:56,11.313,26.295,12.758,1.750,10.57
2219,13-Aug-2021 15:30:56,11.313,26.300,12.758,1.750,10.56
2220,13-Aug-2021 15:45:56,11.313,26.299,12.698,1.750,10.56
2221,13-Aug-2021 16:00:56,11.313,26.296,12.728,1.740,10.58
2222,13-Aug-2021 16:15:56,11.313,26.293,12.758,1.750,10.59
2223,13-Aug-2021 16:30:56,11.313,26.278,12.788,1.760,10.58
2224,13-Aug-2021 16:45:56,11.313,26.287,12.788,1.750,10.57
2225,13-Aug-2021 17:00:56,11.188,26.271,12.817,1.740,10.57
2226,13-Aug-2021 17:15:56,11.313,26.289,12.907,1.750,10.57
2227,13-Aug-2021 17:30:56,11.313,26.298,12.907,1.750,10.57
2228,13-Aug-2021 17:45:56,11.188,26.285,12.758,1.750,10.57
2229,13-Aug-2021 18:00:56,11.188,26.266,12.728,1.750,10.57
2230,13-Aug-2021 18:15:56,11.188,26.295,12.698,1.740,10.57
2231,13-Aug-2021 18:30:56,11.313,26.288,12.639,1.750,10.58
2232,13-Aug-2021 18:45:56,11.313,26.283,12.609,1.760,10.57
2233,13-Aug-2021 19:00:56,11.313,26.287,12.609,1.750,10.57
2234,13-Aug-2021 19:15:56,11.313,26.302,12.549,1.750,10.56
2235,13-Aug-2021 19:30:56,11.313,26.313,12.579,1.750,10.55
2236,13-Aug-2021 19:45:56,11.313,26.306,12.549,1.750,10.55
2237,13-Aug-2021 20:00:56,11.313,26.296,12.519,1.750,10.55
2238,13-Aug-2021 20:15:56,11.313,26.298,12.490,1.750,10.56
2239,13-Aug-2021 20:30:56,11.313,26.300,12.519,1.750,10.56
2240,13-Aug-2021 20:45:56,11.313,26.305,12.519,1.750,10.56
2241,13-Aug-2021 21:00:56,11.313,26.299,12.490,1.740,10.56
2242,13-Aug-2021 21:15:56,11.313,26.283,12.430,1.750,10.56
2243,13-Aug-2021 21:30:56,11.313,26.289,12.490,1.750,10.57
2244,13-Aug-2021 21:45:56,11.313,26.291,12.460,1.750,10.58
2245,13-Aug-2021 22:00:56,11.313,26.303,12.490,1.740,10.59
2246,13-Aug-2021 22:15:56,11.313,26.301,12.400,1.740,10.59
2247,13-Aug-2021 22:30:56,11.313,26.280,12.460,1.750,10.58
2248,13-Aug-2021 22:45:56,11.313,26.317,12.460,1.750,10.57
2249,13-Aug-2021 23:00:56,11.313,26.288,12.430,1.750,10.57
2250,13-Aug-2021 23:15:56,11.313,26.301,12.400,1.750,10.57
2251,13-Aug-2021 23:30:56,11.313,26.323,12.460,1.750,10.57
2252,13-Aug-2021 23:45:56,11.250,26.325,12.460,1.750,10.57
2253,14-Aug-2021 00:00:56,11.250,26.308,12.430,1.750,10.57
2254,14-Aug-2021 00:15:56,11.313,26.307,12.370,1.750,10.57
2255,14-Aug-2021 00:30:56,11.313,26.319,12.430,1.750,10.58
2256,14-Aug-2021 00:45:56,11.313,26.315,12.430,1.750,10.58
2257,14-Aug-2021 01:00:56,11.250,26.307,12.400,1.750,10.58
2258,14-Aug-2021 01:15:56,11.313,26.295,12.341,1.740,10.57
2259,14-Aug-2021 01:30:56,11.250,26.295,12.400,1.750,10.56
2260,14-Aug-2021 01:45:56,11.313,26.299,12.370,1.740,10.57
2261,14-Aug-2021 02:00:56,11.313,26.295,12.370,1.750,10.57
2262,14-Aug-2021 02:15:56,11.250,26.293,12.281,1.750,10.56
2263,14-Aug-2021 02:30:56,11.313,26.274,12.341,1.740,10.56
2264,14-Aug-2021 02:45:56,11.313,26.313,12.370,1.750,10.57
2265,14-Aug-2021 03:00:56,11.250,26.322,12.370,1.750,10.56
2266,14-Aug-2021 03:15:56,11.250,26.311,12.311,1.740,10.57
2267,14-Aug-2021 03:30:56,11.250,26.311,12.370,1.750,10.56
2268,14-Aug-2021 03:45:56,11.250,26.305,12.341,1.750,10.57
2269,14-Aug-2021 04:00:56,11.250,26.290,12.341,1.760,10.57
2270,14-Aug-2021 04:15:56,11.250,26.320,12.281,1.750,10.57
2271,14-Aug-2021 04:30:56,11.063,26.318,12.370,1.750,10.58
2272,14-Aug-2021 04:45:56,11.063,26.291,12.341,1.740,10.59
2273,14-Aug-2021 05:00:56,11.250,26.303,12.370,1.740,10.59
2274,14-Aug-2021 05:15:56,11.313,26.311,12.281,1.740,10.59
2275,14-Aug-2021 05:30:56,11.250,26.302,12.341,1.760,10.58
2276,14-Aug-2021 05:45:56,11.313,26.303,12.341,1.750,10.59
2277,14-Aug-2021 06:00:56,11.313,26.309,12.341,1.750,10.58
2278,14-Aug-2021 06:15:56,11.250,26.310,12.281,1.740,10.59
2279,14-Aug-2021 06:30:56,11.313,26.323,12.341,1.750,10.60
2280,14-Aug-2021 06:45:56,11.313,26.310,12.311,1.740,10.59
2281,14-Aug-2021 07:00:56,11.313,26.313,12.341,1.760,10.58
2282,14-Aug-2021 07:15:56,11.313,26.310,12.281,1.740,10.57
2283,14-Aug-2021 07:30:56,11.313,26.315,12.341,1.740,10.60
2284,14-Aug-2021 07:45:56,11.313,26.314,12.341,1.750,10.59
2285,14-Aug-2021 08:00:56,11.313,26.324,12.370,1.750,10.60
2286,14-Aug-2021 08:15:56,11.313,26.340,12.311,1.750,10.60
2287,14-Aug-2021 08:30:56,11.313,26.332,12.400,1.750,10.59
2288,14-Aug-2021 08:45:56,11.313,26.335,12.519,1.750,10.58
2289,14-Aug-2021 09:00:56,11.250,26.335,12.460,1.750,10.60
2290,14-Aug-2021 09:15:56,11.313,26.338,12.370,1.750,10.60
2291,14-Aug-2021 09:30:56,11.313,26.327,12.430,1.740,10.60
2292,14-Aug-2021 09:45:56,11.313,26.339,12.490,1.750,10.61
2293,14-Aug-2021 10:00:56,11.313,26.344,12.519,1.740,10.60
2294,14-Aug-2021 10:15:56,11.313,26.347,12.460,1.750,10.59
2295,14-Aug-2021 10:30:56,11.313,26.350,12.549,1.750,10.59
2296,14-Aug-2021 10:45:56,11.313,26.344,12.579,1.750,10.58
2297,14-Aug-2021 11:00:56,11.313,26.349,12.579,1.750,10.59
2298,14-Aug-2021 11:15:56,11.313,26.348,12.549,1.750,10.58
2299,14-Aug-2021 11:30:56,11.313,26.351,12.639,1.740,10.59
2300,14-Aug-2021 11:45:56,11.313,26.351,12.668,1.750,10.57
2301,14-Aug-2021 12:00:56,11.313,26.340,12.698,1.750,10.57
2302,14-Aug-2021 12:15:56,11.313,26.347,12.668,1.750,10.57
2303,14-Aug-2021 12:30:56,11.313,26.351,12.758,1.750,10.59
2304,14-Aug-2021 12:45:56,11.313,26.350,12.877,1.750,10.58
2305,14-Aug-2021 13:00:56,11.313,26.348,12.728,1.750,10.57
2306,14-Aug-2021 13:15:56,11.313,26.341,12.698,1.750,10.58
2307,14-Aug-2021 13:30:56,11.250,26.346,12.728,1.750,10.58
2308,14-Aug-2021 13:45:56,11.313,26.337,12.698,1.750,10.57
2309,14-Aug-2021 14:00:56,11.313,26.343,12.698,1.750,10.58
2310,14-Aug-2021 14:15:56,11.313,26.332,12.698,1.750,10.58
2311,14-Aug-2021 14:30:56,11.313,26.329,12.698,1.750,10.58
2312,14-Aug-2021 14:45:56,11.313,26.328,12.996,1.750,10.58
2313,14-Aug-2021 15:00:56,11.375,26.318,12.877,1.750,10.60
2314,14-Aug-2021 15:15:56,11.313,26.318,12.728,1.750,10.59
2315,14-Aug-2021 15:30:56,11.313,26.330,12.728,1.750,10.60
2316,14-Aug-2021 15:45:56,11.313,26.322,12.847,1.740,10.60
2317,14-Aug-2021 16:00:56,11.313,26.312,12.758,1.750,10.59
2318,14-Aug-2021 16:15:56,11.313,26.309,12.728,1.750,10.60
2319,14-Aug-2021 16:30:56,11.313,26.301,12.728,1.750,10.59
2320,14-Aug-2021 16:45:56,11.313,26.306,12.728,1.740,10.60
2321,14-Aug-2021 17:00:56,11.313,26.302,12.728,1.750,10.59
2322,14-Aug-2021 17:15:56,11.313,26.294,12.728,1.750,10.59
2323,14-Aug-2021 17:30:56,11.313,26.299,12.728,1.750,10.59
2324,14-Aug-2021 17:45:56,11.313,26.296,12.728,1.740,10.60
2325,14-Aug-2021 18:00:56,11.313,26.295,12.698,1.740,10.59
2326,14-Aug-2021 18:15:56,11.313,26.290,12.579,1.750,10.60
2327,14-Aug-2021 18:30:56,11.313,26.297,12.668,1.750,10.59
2328,14-Aug-2021 18:45:56,11.313,26.303,12.758,1.740,10.60
2329,14-Aug-2021 19:00:56,11.313,26.304,12.698,1.750,10.60
2330,14-Aug-2021 19:15:56,11.313,26.313,12.579,1.740,10.59
2331,14-Aug-2021 19:30:56,11.313,26.296,12.579,1.750,10.60
2332,14-Aug-2021 19:45:56,11.313,26.313,12.609,1.750,10.60
2333,14-Aug-2021 20:00:56,11.313,26.307,12.549,1.750,10.61
2334,14-Aug-2021 20:15:56,11.313,26.330,12.490,1.750,10.60
2335,14-Aug-2021 20:30:56,11.313,26.346,12.549,1.750,10.61
2336,14-Aug-2021 20:45:56,11.313,26.344,12.549,1.750,10.61
2337,14-Aug-2021 21:00:56,11.313,26.331,12.519,1.750,10.62
2338,14-Aug-2021 21:15:56,11.313,26.352,12.490,1.750,10.62
2339,14-Aug-2021 21:30:56,11.313,26.364,12.519,1.740,10.62
2340,14-Aug-2021 21:45:56,11.313,26.351,12.519,1.750,10.61
2341,14-Aug-2021 22:00:56,11.313,26.356,12.519,1.750,10.60
2342,14-Aug-2021 22:15:56,11.313,26.350,12.460,1.750,10.60
2343,14-Aug-2021 22:30:56,11.313,26.342,12.490,1.750,10.60
2344,14-Aug-2021 22:45:56,11.313,26.364,12.519,1.760,10.59
2345,14-Aug-2021 23:00:56,11.313,26.356,12.490,1.740,10.60
2346,14-Aug-2021 23:15:56,11.313,26.355,12.400,1.740,10.59
2347,14-Aug-2021 23:30:56,11.313,26.359,12.490,1.750,10.59
2348,14-Aug-2021 23:45:56,11.313,26.371,12.490,1.740,10.60
2349,15-Aug-2021 00:00:56,11.313,26.360,12.460,1.740,10.59
2350,15-Aug-2021 00:15:56,11.313,26.351,12.400,1.750,10.59
2351,15-Aug-2021 00:30:56,11.313,26.347,12.460,1.740,10.60
2352,15-Aug-2021 00:45:56,11.313,26.344,12.460,1.750,10.59
2353,15-Aug-2021 01:00:56,11.313,26.338,12.430,1.750,10.60
2354,15-Aug-2021 01:15:56,11.313,26.345,12.400,1.740,10.59
2355,15-Aug-2021 01:30:56,11.313,26.338,12.430,1.750,10.59
2356,15-Aug-2021 01:45:56,11.313,26.337,12.430,1.750,10.59
2357,15-Aug-2021 02:00:56,11.313,26.334,12.430,1.750,10.59
2358,15-Aug-2021 02:15:56,11.313,26.323,12.370,1.740,10.58
2359,15-Aug-2021 02:30:56,11.313,26.329,12.400,1.750,10.59
2360,15-Aug-2021 02:45:56,11.313,26.316,12.370,1.750,10.59
2361,15-Aug-2021 03:00:56,11.313,26.330,12.400,1.740,10.59
2362,15-Aug-2021 03:15:56,11.313,26.328,12.370,1.750,10.59
2363,15-Aug-2021 03:30:56,11.313,26.337,12.400,1.740,10.59
2364,15-Aug-2021 03:45:56,11.313,26.330,12.370,1.750,10.60
2365,15-Aug-2021 04:00:56,11.313,26.323,12.370,1.750,10.60
2366,15-Aug-2021 04:15:56,11.313,26.307,12.281,1.740,10.60
2367,15-Aug-2021 04:30:56,11.313,26.338,12.370,1.750,10.59
2368,15-Aug-2021 04:45:56,11.313,26.342,12.370,1.750,10.60
2369,15-Aug-2021 05:00:56,11.313,26.339,12.341,1.750,10.61
2370,15-Aug-2021 05:15:56,11.313,26.337,12.281,1.740,10.60
2371,15-Aug-2021 05:30:56,11.313,26.344,12.341,1.750,10.60
2372,15-Aug-2021 05:45:56,11.313,26.342,12.341,1.740,10.60
2373,15-Aug-2021 06:00:56,11.313,26.337,12.341,1.750,10.60
2374,15-Aug-2021 06:15:56,11.313,26.339,12.251,1.750,10.59
2375,15-Aug-2021 06:30:56,11.313,26.337,12.341,1.750,10.61
2376,15-Aug-2021 06:45:56,11.313,26.348,12.311,1.750,10.60
2377,15-Aug-2021 07:00:56,11.313,26.345,12.311,1.750,10.60
2378,15-Aug-2021 07:15:56,11.313,26.355,12.281,1.750,10.60
2379,15-Aug-2021 07:30:56,11.313,26.358,12.341,1.740,10.63
2380,15-Aug-2021 07:45:56,11.313,26.357,12.341,1.750,10.62
2381,15-Aug-2021 08:00:56,11.313,26.357,12.370,1.750,10.61
2382,15-Aug-2021 08:15:56,11.313,26.356,12.311,1.750,10.60
2383,15-Aug-2021 08:30:56,11.313,26.348,12.341,1.750,10.61
2384,15-Aug-2021 08:45:56,11.313,26.362,12.609,1.750,10.61
2385,15-Aug-2021 09:00:56,11.313,26.362,12.758,1.740,10.62
2386,15-Aug-2021 09:15:56,11.313,26.357,12.728,1.740,10.63
2387,15-Aug-2021 09:30:56,11.313,26.359,12.847,1.750,10.64
2388,15-Aug-2021 09:45:56,11.375,26.358,12.847,1.740,10.63
2389,15-Aug-2021 10:00:56,11.375,26.354,12.966,1.750,10.63
2390,15-Aug-2021 10:15:56,11.375,26.354,12.817,1.750,10.63
2391,15-Aug-2021 10:30:56,11.313,26.354,12.877,1.750,10.64
2392,15-Aug-2021 10:45:56,11.313,26.371,12.788,1.740,10.64
2393,15-Aug-2021 11:00:56,11.375,26.350,12.758,1.750,10.65
2394,15-Aug-2021 11:15:56,11.375,26.363,12.668,1.740,10.64
2395,15-Aug-2021 11:30:56,11.313,26.341,12.668,1.750,10.62
2396,15-Aug-2021 11:45:56,11.375,26.350,12.698,1.750,10.62
2397,15-Aug-2021 12:00:56,11.375,26.343,12.758,1.740,10.63
2398,15-Aug-2021 12:15:56,11.313,26.357,12.728,1.750,10.62
2399,15-Aug-2021 12:30:56,11.375,26.358,12.907,1.740,10.62
2400,15-Aug-2021 12:45:56,11.375,26.343,12.937,1.740,10.61
2401,15-Aug-2021 13:00:56,11.375,26.354,12.758,1.750,10.62
2402,15-Aug-2021 13:15:56,11.375,26.346,12.758,1.740,10.62
2403,15-Aug-2021 13:30:56,11.375,26.361,12.758,1.750,10.62
2404,15-Aug-2021 13:45:56,11.375,26.350,12.758,1.740,10.62
2405,15-Aug-2021 14:00:56,11.375,26.345,12.728,1.750,10.62
2406,15-Aug-2021 14:15:56,11.375,26.336,12.907,1.740,10.61
2407,15-Aug-2021 14:30:56,11.375,26.344,12.758,1.750,10.62
2408,15-Aug-2021 14:45:56,11.375,26.346,12.728,1.750,10.62
2409,15-Aug-2021 15:00:56,11.375,26.343,12.758,1.750,10.62
