Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_DO_8m_20210416

# Records,4825
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
2697,14-May-2021 14:25:15,8.875,26.474,13.682,1.860,8.04
2698,14-May-2021 14:40:15,8.875,26.474,13.950,1.860,8.04
2699,14-May-2021 14:55:15,8.875,26.471,13.920,1.850,8.06
2700,14-May-2021 15:10:15,8.875,26.481,13.950,1.860,8.07
2701,14-May-2021 15:25:15,8.875,26.470,13.950,1.870,8.09
2702,14-May-2021 15:40:15,8.875,26.453,13.950,1.860,8.06
2703,14-May-2021 15:55:15,8.875,26.475,13.950,1.860,8.04
2704,14-May-2021 16:10:15,8.875,26.462,13.891,1.860,8.05
2705,14-May-2021 16:25:15,8.875,26.461,13.950,1.850,8.05
2706,14-May-2021 16:40:15,8.813,26.437,13.920,1.860,8.05
2707,14-May-2021 16:55:15,8.875,26.462,13.950,1.870,8.07
2708,14-May-2021 17:10:15,8.875,26.460,13.950,1.870,8.07
2709,14-May-2021 17:25:15,8.875,26.449,13.920,1.860,8.08
2710,14-May-2021 17:40:15,8.875,26.439,13.771,1.860,8.06
2711,14-May-2021 17:55:15,8.875,26.464,13.920,1.870,8.08
2712,14-May-2021 18:10:15,8.938,26.458,13.920,1.860,8.09
2713,14-May-2021 18:25:15,8.938,26.453,13.950,1.850,8.12
2714,14-May-2021 18:40:15,8.938,26.445,13.950,1.860,8.12
2715,14-May-2021 18:55:15,8.938,26.473,13.831,1.860,8.08
2716,14-May-2021 19:10:15,8.875,26.472,13.145,1.870,8.06
2717,14-May-2021 19:25:15,8.875,26.462,13.086,1.860,8.07
2718,14-May-2021 19:40:15,8.813,26.450,12.996,1.860,8.06
2719,14-May-2021 19:55:15,8.813,26.475,12.996,1.860,8.08
2720,14-May-2021 20:10:15,8.875,26.467,12.937,1.860,8.09
2721,14-May-2021 20:25:15,8.875,26.477,12.907,1.860,8.11
2722,14-May-2021 20:40:15,8.875,26.473,12.907,1.860,8.11
2723,14-May-2021 20:55:15,8.813,26.473,12.907,1.860,8.09
2724,14-May-2021 21:10:15,8.813,26.471,12.877,1.860,8.04
2725,14-May-2021 21:25:15,8.813,26.453,12.758,1.870,8.03
2726,14-May-2021 21:40:15,8.813,26.491,12.877,1.870,8.01
2727,14-May-2021 21:55:15,8.813,26.474,12.877,1.860,8.03
2728,14-May-2021 22:10:15,8.813,26.485,12.877,1.870,8.05
2729,14-May-2021 22:25:15,8.813,26.486,12.877,1.860,8.06
2730,14-May-2021 22:40:15,8.813,26.493,12.847,1.860,8.06
2731,14-May-2021 22:55:15,8.813,26.486,12.817,1.860,8.08
2732,14-May-2021 23:10:15,8.875,26.492,12.847,1.870,8.09
2733,14-May-2021 23:25:15,8.875,26.480,12.847,1.860,8.10
2734,14-May-2021 23:40:15,8.875,26.488,12.817,1.870,8.09
2735,14-May-2021 23:55:15,8.875,26.478,12.847,1.860,8.05
2736,15-May-2021 00:10:15,8.875,26.474,12.817,1.860,8.04
2737,15-May-2021 00:25:15,8.875,26.481,12.817,1.860,8.04
2738,15-May-2021 00:40:15,8.875,26.490,12.847,1.870,8.06
2739,15-May-2021 00:55:15,8.875,26.494,12.788,1.860,8.10
2740,15-May-2021 01:10:15,8.875,26.479,12.788,1.860,8.10
2741,15-May-2021 01:25:15,8.938,26.483,12.788,1.860,8.10
2742,15-May-2021 01:40:15,8.875,26.477,12.758,1.860,8.06
2743,15-May-2021 01:55:15,8.938,26.481,12.788,1.860,8.06
2744,15-May-2021 02:10:15,8.938,26.489,12.758,1.860,8.04
2745,15-May-2021 02:25:15,8.875,26.475,12.758,1.870,8.04
2746,15-May-2021 02:40:15,8.875,26.488,12.788,1.860,8.02
2747,15-May-2021 02:55:15,8.813,26.475,12.758,1.860,8.02
2748,15-May-2021 03:10:15,8.813,26.468,12.758,1.860,8.03
2749,15-May-2021 03:25:15,8.750,26.480,12.758,1.860,8.02
2750,15-May-2021 03:40:15,8.750,26.459,12.758,1.860,8.04
2751,15-May-2021 03:55:15,8.750,26.470,12.698,1.860,8.04
2752,15-May-2021 04:10:15,8.813,26.465,12.728,1.870,8.05
2753,15-May-2021 04:25:15,8.813,26.471,12.728,1.860,8.05
2754,15-May-2021 04:40:15,8.813,26.464,12.668,1.860,8.06
2755,15-May-2021 04:55:15,8.813,26.458,12.698,1.860,8.05
2756,15-May-2021 05:10:15,8.813,26.464,12.698,1.860,8.06
2757,15-May-2021 05:25:15,8.875,26.468,12.728,1.870,8.06
2758,15-May-2021 05:40:15,8.813,26.480,12.639,1.860,8.06
2759,15-May-2021 05:55:15,8.875,26.469,12.698,1.870,8.06
2760,15-May-2021 06:10:15,8.813,26.468,12.668,1.860,8.07
2761,15-May-2021 06:25:15,8.813,26.481,12.698,1.860,8.06
2762,15-May-2021 06:40:15,8.813,26.490,12.698,1.860,8.06
2763,15-May-2021 06:55:15,8.813,26.491,12.668,1.860,8.07
2764,15-May-2021 07:10:15,8.813,26.499,12.698,1.860,8.07
2765,15-May-2021 07:25:15,8.813,26.489,12.728,1.860,8.07
2766,15-May-2021 07:40:15,8.813,26.489,12.728,1.870,8.08
2767,15-May-2021 07:55:15,8.813,26.505,12.788,1.860,8.09
2768,15-May-2021 08:10:15,8.813,26.504,12.817,1.870,8.09
2769,15-May-2021 08:25:15,8.813,26.499,12.877,1.850,8.09
2770,15-May-2021 08:40:15,8.813,26.506,12.907,1.860,8.09
2771,15-May-2021 08:55:15,8.875,26.515,12.937,1.860,8.09
2772,15-May-2021 09:10:15,8.813,26.501,12.966,1.860,8.11
2773,15-May-2021 09:25:15,8.875,26.482,12.937,1.860,8.10
2774,15-May-2021 09:40:15,8.875,26.509,13.026,1.860,8.10
2775,15-May-2021 09:55:15,8.875,26.502,13.026,1.860,8.08
2776,15-May-2021 10:10:15,8.875,26.511,13.056,1.860,8.08
2777,15-May-2021 10:25:15,8.875,26.514,13.056,1.870,8.08
2778,15-May-2021 10:40:15,8.875,26.500,13.056,1.870,8.09
2779,15-May-2021 10:55:15,8.875,26.508,13.086,1.870,8.08
2780,15-May-2021 11:10:15,8.875,26.498,13.086,1.860,8.07
2781,15-May-2021 11:25:15,8.875,26.489,13.086,1.870,8.07
2782,15-May-2021 11:40:15,8.813,26.502,13.205,1.860,8.06
2783,15-May-2021 11:55:15,8.875,26.488,13.235,1.860,8.08
2784,15-May-2021 12:10:15,8.875,26.475,13.294,1.860,8.08
2785,15-May-2021 12:25:15,8.875,26.499,13.950,1.870,8.08
2786,15-May-2021 12:40:15,8.938,26.483,13.920,1.870,8.08
2787,15-May-2021 12:55:15,9.000,26.499,13.950,1.860,8.06
2788,15-May-2021 13:10:15,9.000,26.463,13.891,1.860,8.06
2789,15-May-2021 13:25:15,9.063,26.488,13.771,1.860,8.07
2790,15-May-2021 13:40:15,9.000,26.471,13.920,1.860,8.03
2791,15-May-2021 13:55:15,8.938,26.475,13.920,1.860,8.01
2792,15-May-2021 14:10:15,8.938,26.474,13.950,1.870,8.01
2793,15-May-2021 14:25:15,8.938,26.479,13.950,1.860,8.02
2794,15-May-2021 14:40:15,8.938,26.492,13.950,1.860,8.02
2795,15-May-2021 14:55:15,8.938,26.480,13.950,1.870,8.04
2796,15-May-2021 15:10:15,8.938,26.466,13.950,1.860,8.02
2797,15-May-2021 15:25:15,8.938,26.474,13.950,1.860,8.03
2798,15-May-2021 15:40:15,8.938,26.459,13.920,1.870,8.04
2799,15-May-2021 15:55:15,9.000,26.455,13.920,1.860,8.05
2800,15-May-2021 16:10:15,8.938,26.451,13.920,1.860,8.04
2801,15-May-2021 16:25:15,8.938,26.459,13.950,1.860,8.05
2802,15-May-2021 16:40:15,8.938,26.428,13.920,1.860,8.07
2803,15-May-2021 16:55:15,8.938,26.414,13.920,1.860,8.06
2804,15-May-2021 17:10:15,8.875,26.453,13.920,1.860,8.08
2805,15-May-2021 17:25:15,8.938,26.428,13.891,1.860,8.10
2806,15-May-2021 17:40:15,9.000,26.449,13.950,1.860,8.08
2807,15-May-2021 17:55:15,8.938,26.455,13.950,1.870,8.05
2808,15-May-2021 18:10:15,8.938,26.443,13.652,1.860,8.04
2809,15-May-2021 18:25:15,8.938,26.449,13.920,1.860,8.08
2810,15-May-2021 18:40:15,8.938,26.440,13.920,1.850,8.09
2811,15-May-2021 18:55:15,8.938,26.452,13.235,1.860,8.09
2812,15-May-2021 19:10:15,8.875,26.450,13.026,1.870,8.07
2813,15-May-2021 19:25:15,8.875,26.439,12.966,1.860,8.06
2814,15-May-2021 19:40:15,8.875,26.426,12.937,1.870,8.05
2815,15-May-2021 19:55:15,8.875,26.456,12.877,1.860,8.06
2816,15-May-2021 20:10:15,8.875,26.439,12.847,1.860,8.07
2817,15-May-2021 20:25:15,8.875,26.454,12.817,1.850,8.12
2818,15-May-2021 20:40:15,8.875,26.456,12.817,1.860,8.16
2819,15-May-2021 20:55:15,8.938,26.461,12.817,1.850,8.17
2820,15-May-2021 21:10:15,8.875,26.448,12.817,1.850,8.18
2821,15-May-2021 21:25:15,8.938,26.434,12.788,1.850,8.18
2822,15-May-2021 21:40:15,8.938,26.456,12.788,1.850,8.09
2823,15-May-2021 21:55:15,8.938,26.467,12.817,1.870,8.01
2824,15-May-2021 22:10:15,8.938,26.457,12.758,1.860,8.01
2825,15-May-2021 22:25:15,8.938,26.447,12.758,1.860,8.01
2826,15-May-2021 22:40:15,8.875,26.454,12.728,1.870,8.02
2827,15-May-2021 22:55:15,8.875,26.470,12.788,1.860,8.03
2828,15-May-2021 23:10:15,8.875,26.474,12.758,1.860,8.05
2829,15-May-2021 23:25:15,8.875,26.470,12.758,1.860,8.07
2830,15-May-2021 23:40:15,8.813,26.469,12.788,1.850,8.07
2831,15-May-2021 23:55:15,8.875,26.467,12.758,1.860,8.09
2832,16-May-2021 00:10:15,8.875,26.449,12.758,1.870,8.06
2833,16-May-2021 00:25:15,8.875,26.456,12.728,1.870,8.06
2834,16-May-2021 00:40:15,8.875,26.440,12.728,1.860,8.08
2835,16-May-2021 00:55:15,8.875,26.462,12.758,1.860,8.06
2836,16-May-2021 01:10:15,8.875,26.448,12.728,1.860,8.07
2837,16-May-2021 01:25:15,8.813,26.461,12.758,1.860,8.06
2838,16-May-2021 01:40:15,8.875,26.456,12.728,1.860,8.06
2839,16-May-2021 01:55:15,8.875,26.455,12.728,1.870,8.03
2840,16-May-2021 02:10:15,8.813,26.436,12.668,1.870,8.04
2841,16-May-2021 02:25:15,8.813,26.461,12.728,1.860,8.04
2842,16-May-2021 02:40:15,8.813,26.440,12.728,1.860,8.04
2843,16-May-2021 02:55:15,8.750,26.440,12.698,1.860,8.05
2844,16-May-2021 03:10:15,8.750,26.424,12.698,1.860,8.05
2845,16-May-2021 03:25:15,8.813,26.459,12.698,1.860,8.07
2846,16-May-2021 03:40:15,8.813,26.456,12.698,1.860,8.06
2847,16-May-2021 03:55:15,8.813,26.443,12.639,1.860,8.06
2848,16-May-2021 04:10:15,8.813,26.437,12.698,1.860,8.07
2849,16-May-2021 04:25:15,8.813,26.451,12.698,1.860,8.08
2850,16-May-2021 04:40:15,8.813,26.429,12.668,1.850,8.08
2851,16-May-2021 04:55:15,8.875,26.454,12.728,1.860,8.09
2852,16-May-2021 05:10:15,8.813,26.438,12.668,1.870,8.10
2853,16-May-2021 05:25:15,8.813,26.444,12.668,1.860,8.12
2854,16-May-2021 05:40:15,8.875,26.428,12.579,1.870,8.12
2855,16-May-2021 05:55:15,8.875,26.467,12.698,1.860,8.13
2856,16-May-2021 06:10:15,8.875,26.467,12.698,1.860,8.14
2857,16-May-2021 06:25:15,8.875,26.451,12.668,1.870,8.14
2858,16-May-2021 06:40:15,8.875,26.445,12.668,1.860,8.15
2859,16-May-2021 06:55:15,8.875,26.461,12.698,1.860,8.16
2860,16-May-2021 07:10:15,8.875,26.469,12.698,1.860,8.15
2861,16-May-2021 07:25:15,8.875,26.465,12.668,1.860,8.15
2862,16-May-2021 07:40:15,8.875,26.473,12.758,1.860,8.16
2863,16-May-2021 07:55:15,8.938,26.450,12.788,1.860,8.16
2864,16-May-2021 08:10:15,8.875,26.442,12.758,1.860,8.12
2865,16-May-2021 08:25:15,8.938,26.476,12.788,1.860,8.08
2866,16-May-2021 08:40:15,8.938,26.476,12.758,1.870,8.07
2867,16-May-2021 08:55:15,8.938,26.467,12.758,1.860,8.06
2868,16-May-2021 09:10:15,8.938,26.464,12.877,1.870,8.05
2869,16-May-2021 09:25:15,8.938,26.479,13.354,1.860,8.04
2870,16-May-2021 09:40:15,8.938,26.460,13.801,1.860,8.04
2871,16-May-2021 09:55:15,8.938,26.435,13.831,1.870,8.03
2872,16-May-2021 10:10:15,8.938,26.478,13.831,1.870,8.04
2873,16-May-2021 10:25:15,9.000,26.465,13.741,1.860,8.05
2874,16-May-2021 10:40:15,8.938,26.463,13.712,1.870,8.05
2875,16-May-2021 10:55:15,8.938,26.447,13.503,1.870,8.03
2876,16-May-2021 11:10:15,8.875,26.486,13.324,1.860,8.04
2877,16-May-2021 11:25:15,8.875,26.467,13.175,1.870,8.04
2878,16-May-2021 11:40:15,8.875,26.484,13.265,1.860,8.04
2879,16-May-2021 11:55:15,8.875,26.483,13.563,1.860,8.04
2880,16-May-2021 12:10:15,8.875,26.472,13.622,1.860,8.05
2881,16-May-2021 12:25:15,8.875,26.481,13.831,1.860,8.05
2882,16-May-2021 12:40:15,8.875,26.466,13.801,1.860,8.05
2883,16-May-2021 12:55:15,8.875,26.473,13.652,1.870,8.06
2884,16-May-2021 13:10:15,8.875,26.488,13.682,1.860,8.05
2885,16-May-2021 13:25:15,8.875,26.464,13.682,1.860,8.07
2886,16-May-2021 13:40:15,8.875,26.490,13.741,1.860,8.08
2887,16-May-2021 13:55:15,8.875,26.483,13.741,1.860,8.08
2888,16-May-2021 14:10:15,8.875,26.482,13.891,1.860,8.08
2889,16-May-2021 14:25:15,8.875,26.484,13.920,1.860,8.09
2890,16-May-2021 14:40:15,8.875,26.479,13.950,1.860,8.09
2891,16-May-2021 14:55:15,8.875,26.459,13.920,1.860,8.10
2892,16-May-2021 15:10:15,8.875,26.476,13.950,1.860,8.10
2893,16-May-2021 15:25:15,8.875,26.466,13.950,1.860,8.11
2894,16-May-2021 15:40:15,8.875,26.464,13.950,1.860,8.11
2895,16-May-2021 15:55:15,8.875,26.473,13.950,1.860,8.11
2896,16-May-2021 16:10:15,8.875,26.458,13.741,1.850,8.11
2897,16-May-2021 16:25:15,8.875,26.445,13.682,1.860,8.12
2898,16-May-2021 16:40:15,8.875,26.465,13.801,1.860,8.13
2899,16-May-2021 16:55:15,8.875,26.461,13.920,1.850,8.12
2900,16-May-2021 17:10:15,8.875,26.445,13.920,1.860,8.13
2901,16-May-2021 17:25:15,8.938,26.420,13.920,1.860,8.13
2902,16-May-2021 17:40:15,8.875,26.469,13.801,1.860,8.13
2903,16-May-2021 17:55:15,8.938,26.451,13.563,1.860,8.13
2904,16-May-2021 18:10:15,8.875,26.463,13.741,1.860,8.12
2905,16-May-2021 18:25:15,8.875,26.464,13.801,1.860,8.12
2906,16-May-2021 18:40:15,8.875,26.459,13.712,1.860,8.12
2907,16-May-2021 18:55:15,8.875,26.462,13.205,1.860,8.12
2908,16-May-2021 19:10:15,8.875,26.463,13.026,1.860,8.13
2909,16-May-2021 19:25:15,8.875,26.455,12.996,1.860,8.13
2910,16-May-2021 19:40:15,8.875,26.471,12.907,1.860,8.11
2911,16-May-2021 19:55:15,8.875,26.463,12.966,1.860,8.10
2912,16-May-2021 20:10:15,8.875,26.434,12.937,1.860,8.06
2913,16-May-2021 20:25:15,8.875,26.465,12.966,1.860,8.03
2914,16-May-2021 20:40:15,8.875,26.467,12.966,1.860,8.04
2915,16-May-2021 20:55:15,8.875,26.461,12.937,1.860,8.03
2916,16-May-2021 21:10:15,8.875,26.459,12.937,1.860,8.04
2917,16-May-2021 21:25:15,8.875,26.468,12.966,1.870,8.04
2918,16-May-2021 21:40:15,8.875,26.457,12.907,1.850,8.06
2919,16-May-2021 21:55:15,8.875,26.442,12.907,1.860,8.05
2920,16-May-2021 22:10:15,8.875,26.477,12.937,1.860,8.06
2921,16-May-2021 22:25:15,8.875,26.481,12.937,1.860,8.06
2922,16-May-2021 22:40:15,8.875,26.481,12.907,1.860,8.06
2923,16-May-2021 22:55:15,8.875,26.473,12.907,1.870,8.05
2924,16-May-2021 23:10:15,8.875,26.485,12.907,1.860,8.05
2925,16-May-2021 23:25:15,8.875,26.467,12.907,1.870,8.05
2926,16-May-2021 23:40:15,8.875,26.483,12.907,1.870,8.05
2927,16-May-2021 23:55:15,8.875,26.480,12.877,1.860,8.05
2928,17-May-2021 00:10:15,8.875,26.483,12.877,1.870,8.06
2929,17-May-2021 00:25:15,8.813,26.475,12.847,1.870,8.05
2930,17-May-2021 00:40:15,8.813,26.487,12.877,1.860,8.05
2931,17-May-2021 00:55:15,8.813,26.475,12.877,1.860,8.06
2932,17-May-2021 01:10:15,8.813,26.490,12.877,1.860,8.06
2933,17-May-2021 01:25:15,8.813,26.481,12.877,1.870,8.06
2934,17-May-2021 01:40:15,8.813,26.485,12.847,1.870,8.07
2935,17-May-2021 01:55:15,8.813,26.484,12.877,1.870,8.07
2936,17-May-2021 02:10:15,8.813,26.469,12.728,1.860,8.09
2937,17-May-2021 02:25:15,8.813,26.473,12.817,1.860,8.11
2938,17-May-2021 02:40:15,8.813,26.480,12.847,1.860,8.12
2939,17-May-2021 02:55:15,8.875,26.470,12.817,1.860,8.09
2940,17-May-2021 03:10:15,8.813,26.481,12.847,1.860,8.10
2941,17-May-2021 03:25:15,8.813,26.464,12.788,1.860,8.09
2942,17-May-2021 03:40:15,8.875,26.479,12.788,1.860,8.07
2943,17-May-2021 03:55:15,8.875,26.470,12.758,1.860,8.07
2944,17-May-2021 04:10:15,8.813,26.471,12.788,1.870,8.06
2945,17-May-2021 04:25:15,8.813,26.460,12.758,1.860,8.07
2946,17-May-2021 04:40:15,8.813,26.458,12.758,1.860,8.07
2947,17-May-2021 04:55:15,8.813,26.457,12.758,1.870,8.07
2948,17-May-2021 05:10:15,8.813,26.470,12.758,1.860,8.08
2949,17-May-2021 05:25:15,8.813,26.475,12.788,1.860,8.08
2950,17-May-2021 05:40:15,8.813,26.455,12.639,1.860,8.08
2951,17-May-2021 05:55:15,8.813,26.469,12.758,1.860,8.10
2952,17-May-2021 06:10:15,8.813,26.451,12.728,1.870,8.10
2953,17-May-2021 06:25:15,8.813,26.486,12.758,1.860,8.10
2954,17-May-2021 06:40:15,8.875,26.482,12.758,1.860,8.10
2955,17-May-2021 06:55:15,8.813,26.476,12.728,1.860,8.10
2956,17-May-2021 07:10:15,8.813,26.479,12.758,1.870,8.10
2957,17-May-2021 07:25:15,8.875,26.490,12.877,1.860,8.11
2958,17-May-2021 07:40:15,8.875,26.475,12.996,1.860,8.10
2959,17-May-2021 07:55:15,8.875,26.497,13.324,1.860,8.09
2960,17-May-2021 08:10:15,8.875,26.493,13.414,1.860,8.09
2961,17-May-2021 08:25:15,8.875,26.505,13.473,1.870,8.08
2962,17-May-2021 08:40:15,8.875,26.489,13.473,1.850,8.08
2963,17-May-2021 08:55:15,8.938,26.476,13.801,1.860,8.09
2964,17-May-2021 09:10:15,8.875,26.494,13.861,1.860,8.09
2965,17-May-2021 09:25:15,8.875,26.499,13.861,1.870,8.08
2966,17-May-2021 09:40:15,8.875,26.478,13.891,1.850,8.08
2967,17-May-2021 09:55:15,8.875,26.499,13.891,1.860,8.08
2968,17-May-2021 10:10:15,8.875,26.491,13.920,1.860,8.09
2969,17-May-2021 10:25:15,8.938,26.496,13.891,1.860,8.08
2970,17-May-2021 10:40:15,8.875,26.483,13.920,1.860,8.10
2971,17-May-2021 10:55:15,8.938,26.500,13.920,1.870,8.10
2972,17-May-2021 11:10:15,8.938,26.487,13.950,1.850,8.10
2973,17-May-2021 11:25:15,8.938,26.498,13.920,1.860,8.09
2974,17-May-2021 11:40:15,8.938,26.507,13.950,1.860,8.08
2975,17-May-2021 11:55:15,8.938,26.493,13.741,1.870,8.09
2976,17-May-2021 12:10:15,8.938,26.491,13.622,1.870,8.10
2977,17-May-2021 12:25:15,8.938,26.504,13.801,1.860,8.08
2978,17-May-2021 12:40:15,8.875,26.491,13.622,1.860,8.08
2979,17-May-2021 12:55:15,8.938,26.476,13.801,1.860,8.07
2980,17-May-2021 13:10:15,8.875,26.460,13.741,1.870,8.06
2981,17-May-2021 13:25:15,8.938,26.505,13.861,1.860,8.06
2982,17-May-2021 13:40:15,8.875,26.488,13.920,1.860,8.06
2983,17-May-2021 13:55:15,8.875,26.504,13.891,1.870,8.05
2984,17-May-2021 14:10:15,8.938,26.464,13.920,1.870,8.06
2985,17-May-2021 14:25:15,8.875,26.499,13.950,1.850,8.06
2986,17-May-2021 14:40:15,8.875,26.488,13.950,1.860,8.06
2987,17-May-2021 14:55:15,8.875,26.480,13.950,1.860,8.06
2988,17-May-2021 15:10:15,8.875,26.474,13.950,1.870,8.05
2989,17-May-2021 15:25:15,8.813,26.499,13.950,1.860,8.05
2990,17-May-2021 15:40:15,8.813,26.482,13.950,1.860,8.04
2991,17-May-2021 15:55:15,8.875,26.493,13.950,1.860,8.06
2992,17-May-2021 16:10:15,8.875,26.492,13.920,1.860,8.07
2993,17-May-2021 16:25:15,8.875,26.479,13.920,1.860,8.07
2994,17-May-2021 16:40:15,8.875,26.495,13.920,1.870,8.08
2995,17-May-2021 16:55:15,8.875,26.495,13.861,1.860,8.09
2996,17-May-2021 17:10:15,8.875,26.494,13.712,1.870,8.09
2997,17-May-2021 17:25:15,8.875,26.484,13.384,1.860,8.10
2998,17-May-2021 17:40:15,8.875,26.496,13.682,1.860,8.08
2999,17-May-2021 17:55:15,8.875,26.486,13.175,1.850,8.08
3000,17-May-2021 18:10:15,8.875,26.473,13.682,1.860,8.09
3001,17-May-2021 18:25:15,8.875,26.494,13.354,1.860,8.10
3002,17-May-2021 18:40:15,8.875,26.481,13.056,1.860,8.09
3003,17-May-2021 18:55:15,8.875,26.467,12.996,1.860,8.09
3004,17-May-2021 19:10:15,8.875,26.495,12.966,1.870,8.10
3005,17-May-2021 19:25:15,8.875,26.482,12.937,1.860,8.11
3006,17-May-2021 19:40:15,8.875,26.496,12.966,1.860,8.10
3007,17-May-2021 19:55:15,8.875,26.491,12.937,1.860,8.10
3008,17-May-2021 20:10:15,8.813,26.477,12.907,1.860,8.11
3009,17-May-2021 20:25:15,8.875,26.483,12.907,1.860,8.10
3010,17-May-2021 20:40:15,8.813,26.488,12.907,1.870,8.10
3011,17-May-2021 20:55:15,8.813,26.498,12.907,1.870,8.09
3012,17-May-2021 21:10:15,8.813,26.493,12.907,1.860,8.08
3013,17-May-2021 21:25:15,8.813,26.503,12.937,1.860,8.08
3014,17-May-2021 21:40:15,8.813,26.503,12.907,1.870,8.09
3015,17-May-2021 21:55:15,8.875,26.488,12.907,1.860,8.10
3016,17-May-2021 22:10:15,8.813,26.499,12.877,1.860,8.11
3017,17-May-2021 22:25:15,8.875,26.488,12.877,1.860,8.10
3018,17-May-2021 22:40:15,8.875,26.510,12.907,1.860,8.11
3019,17-May-2021 22:55:15,8.875,26.488,12.877,1.850,8.11
3020,17-May-2021 23:10:15,8.875,26.508,12.907,1.860,8.11
3021,17-May-2021 23:25:15,8.875,26.504,12.877,1.870,8.11
3022,17-May-2021 23:40:15,8.875,26.502,12.877,1.860,8.09
3023,17-May-2021 23:55:15,8.875,26.494,12.847,1.870,8.09
3024,18-May-2021 00:10:15,8.875,26.484,12.847,1.860,8.08
3025,18-May-2021 00:25:15,8.875,26.508,12.877,1.860,8.07
3026,18-May-2021 00:40:15,8.875,26.508,12.877,1.860,8.08
3027,18-May-2021 00:55:15,8.875,26.500,12.847,1.860,8.08
3028,18-May-2021 01:10:15,8.875,26.500,12.847,1.860,8.07
3029,18-May-2021 01:25:15,8.875,26.502,12.847,1.860,8.07
3030,18-May-2021 01:40:15,8.875,26.492,12.817,1.860,8.08
3031,18-May-2021 01:55:15,8.875,26.501,12.847,1.860,8.08
3032,18-May-2021 02:10:15,8.875,26.492,12.817,1.870,8.07
3033,18-May-2021 02:25:15,8.875,26.507,12.847,1.860,8.08
3034,18-May-2021 02:40:15,8.875,26.489,12.817,1.860,8.08
3035,18-May-2021 02:55:15,8.875,26.504,12.788,1.850,8.09
3036,18-May-2021 03:10:15,8.875,26.496,12.817,1.850,8.10
3037,18-May-2021 03:25:15,8.875,26.508,12.758,1.860,8.10
3038,18-May-2021 03:40:15,8.875,26.503,12.788,1.860,8.11
3039,18-May-2021 03:55:15,8.875,26.507,12.788,1.860,8.11
3040,18-May-2021 04:10:15,8.875,26.492,12.758,1.870,8.07
3041,18-May-2021 04:25:15,8.875,26.510,12.788,1.870,8.06
3042,18-May-2021 04:40:15,8.875,26.505,12.758,1.870,8.06
3043,18-May-2021 04:55:15,8.875,26.506,12.758,1.870,8.06
3044,18-May-2021 05:10:15,8.813,26.495,12.758,1.860,8.06
3045,18-May-2021 05:25:15,8.813,26.514,12.758,1.860,8.06
3046,18-May-2021 05:40:15,8.813,26.505,12.758,1.870,8.06
3047,18-May-2021 05:55:15,8.875,26.511,12.758,1.860,8.06
3048,18-May-2021 06:10:15,8.875,26.512,12.758,1.870,8.05
3049,18-May-2021 06:25:15,8.875,26.519,12.728,1.860,8.06
3050,18-May-2021 06:40:15,8.875,26.510,12.728,1.860,8.05
3051,18-May-2021 06:55:15,8.813,26.526,12.758,1.870,8.06
3052,18-May-2021 07:10:15,8.813,26.525,12.728,1.860,8.06
3053,18-May-2021 07:25:15,8.875,26.530,12.758,1.860,8.06
3054,18-May-2021 07:40:15,8.813,26.523,12.758,1.860,8.08
3055,18-May-2021 07:55:15,8.875,26.525,12.788,1.860,8.08
3056,18-May-2021 08:10:15,8.875,26.533,12.788,1.860,8.08
3057,18-May-2021 08:25:15,8.875,26.540,12.907,1.860,8.06
3058,18-May-2021 08:40:15,8.875,26.533,12.996,1.860,8.06
3059,18-May-2021 08:55:15,8.875,26.536,13.145,1.850,8.07
3060,18-May-2021 09:10:15,8.875,26.544,13.533,1.850,8.07
3061,18-May-2021 09:25:15,8.875,26.538,13.682,1.870,8.06
3062,18-May-2021 09:40:15,8.938,26.543,13.831,1.860,8.07
3063,18-May-2021 09:55:15,8.875,26.546,13.801,1.870,8.06
