Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20210416

# Records,13736
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
7858,07-Jul-2021 08:48:26,28.125,-55.075,12.817,6.770,25.59
7859,07-Jul-2021 09:03:26,28.188,-55.074,12.817,7.050,25.61
7860,07-Jul-2021 09:18:26,28.188,-55.074,12.817,7.040,25.59
7861,07-Jul-2021 09:33:26,28.188,-55.074,12.788,7.080,25.61
7862,07-Jul-2021 09:48:26,28.250,-55.073,12.788,7.180,25.64
7863,07-Jul-2021 10:03:26,28.313,-55.073,12.817,7.310,25.65
7864,07-Jul-2021 10:18:26,28.313,-55.073,12.847,7.320,25.64
7865,07-Jul-2021 10:33:26,28.313,-55.073,12.847,7.270,25.64
7866,07-Jul-2021 10:48:26,28.250,-55.073,12.877,7.480,25.67
7867,07-Jul-2021 11:03:26,28.313,-55.073,12.877,7.880,25.52
7868,07-Jul-2021 11:18:26,28.313,-55.073,12.937,8.520,25.29
7869,07-Jul-2021 11:33:26,28.375,-55.072,13.086,9.720,25.32
7870,07-Jul-2021 11:48:26,28.250,-55.073,13.026,9.670,25.44
7871,07-Jul-2021 12:03:26,28.250,-55.073,13.056,10.090,25.48
7872,07-Jul-2021 12:18:26,28.313,-55.073,13.205,12.240,25.56
7873,07-Jul-2021 12:33:26,28.375,-55.072,13.175,13.080,25.57
7874,07-Jul-2021 12:48:26,28.438,-55.072,13.265,13.970,25.52
7875,07-Jul-2021 13:03:26,28.500,-55.071,13.324,14.620,25.62
7876,07-Jul-2021 13:18:26,28.500,-55.071,13.265,13.440,25.65
7877,07-Jul-2021 13:33:26,28.563,-55.070,13.771,15.180,25.75
7878,07-Jul-2021 13:48:26,28.625,-55.070,13.443,13.700,25.69
7879,07-Jul-2021 14:03:26,28.750,-55.068,13.801,16.140,25.69
7880,07-Jul-2021 14:18:26,28.813,-55.068,13.831,15.960,25.67
7881,07-Jul-2021 14:33:26,28.750,-55.068,13.831,15.190,25.33
7882,07-Jul-2021 14:48:26,28.563,-55.070,13.831,14.800,24.84
7883,07-Jul-2021 15:03:26,28.500,-55.071,13.831,15.480,24.94
7884,07-Jul-2021 15:18:26,28.375,-55.072,13.235,9.110,24.48
7885,07-Jul-2021 15:33:26,28.125,-55.075,13.414,8.720,24.72
7886,07-Jul-2021 15:48:26,28.188,-55.074,13.712,9.070,24.56
7887,07-Jul-2021 16:03:26,28.188,-55.074,13.801,11.110,24.74
7888,07-Jul-2021 16:18:26,28.375,-55.072,13.831,12.850,24.96
7889,07-Jul-2021 16:33:26,28.438,-55.072,13.801,11.170,24.76
7890,07-Jul-2021 16:48:26,28.313,-55.073,13.145,8.530,24.59
7891,07-Jul-2021 17:03:26,28.000,-55.076,13.712,7.520,24.74
7892,07-Jul-2021 17:18:26,27.813,-55.078,13.831,7.810,24.83
7893,07-Jul-2021 17:33:26,27.813,-55.078,13.801,9.930,25.01
7894,07-Jul-2021 17:48:26,28.000,-55.076,13.831,13.180,25.08
7895,07-Jul-2021 18:03:26,28.063,-55.075,13.831,13.160,25.20
7896,07-Jul-2021 18:18:26,28.188,-55.074,13.831,12.900,25.28
7897,07-Jul-2021 18:33:26,28.250,-55.073,13.831,11.700,25.26
7898,07-Jul-2021 18:48:26,28.313,-55.073,13.831,8.940,25.30
7899,07-Jul-2021 19:03:26,28.375,-55.072,13.622,8.530,25.47
7900,07-Jul-2021 19:18:26,28.375,-55.072,13.741,7.290,25.52
7901,07-Jul-2021 19:33:26,28.375,-55.072,12.937,6.430,25.70
7902,07-Jul-2021 19:48:26,28.375,-55.072,12.847,5.010,25.70
7903,07-Jul-2021 20:03:26,28.500,-55.071,12.788,4.410,25.76
7904,07-Jul-2021 20:18:26,28.563,-55.070,12.817,3.590,25.80
7905,07-Jul-2021 20:33:26,28.688,-55.069,12.788,2.930,25.83
7906,07-Jul-2021 20:48:26,28.688,-55.069,12.788,2.550,25.78
7907,07-Jul-2021 21:03:26,28.813,-55.068,12.788,2.590,25.84
7908,07-Jul-2021 21:18:26,28.813,-55.068,12.788,2.680,25.83
7909,07-Jul-2021 21:33:26,28.875,-55.067,12.758,2.740,25.90
7910,07-Jul-2021 21:48:26,29.000,-55.066,12.758,2.700,26.05
7911,07-Jul-2021 22:03:26,29.125,-55.065,12.758,2.510,26.16
7912,07-Jul-2021 22:18:26,29.250,-55.064,12.758,2.800,25.93
7913,07-Jul-2021 22:33:26,29.313,-55.063,12.728,2.610,25.94
7914,07-Jul-2021 22:48:26,29.313,-55.063,12.728,2.640,26.51
7915,07-Jul-2021 23:03:26,29.250,-55.064,12.758,2.870,26.71
7916,07-Jul-2021 23:18:26,29.250,-55.064,12.758,3.020,26.74
7917,07-Jul-2021 23:33:26,29.250,-55.064,12.728,3.120,26.71
7918,07-Jul-2021 23:48:26,29.188,-55.064,12.728,3.180,26.68
7919,08-Jul-2021 00:03:26,29.063,-55.065,12.728,3.290,26.60
7920,08-Jul-2021 00:18:26,29.063,-55.065,12.728,3.350,26.56
7921,08-Jul-2021 00:33:26,29.000,-55.066,12.728,3.390,26.53
7922,08-Jul-2021 00:48:26,28.938,-55.067,12.698,3.420,26.50
7923,08-Jul-2021 01:03:26,28.938,-55.067,12.698,3.400,26.47
7924,08-Jul-2021 01:18:26,28.875,-55.067,12.698,3.350,26.42
7925,08-Jul-2021 01:33:26,28.875,-55.067,12.668,3.460,26.39
7926,08-Jul-2021 01:48:26,28.813,-55.068,12.698,3.430,26.36
7927,08-Jul-2021 02:03:26,28.750,-55.068,12.698,3.390,26.32
7928,08-Jul-2021 02:18:26,28.750,-55.068,12.668,3.440,26.24
7929,08-Jul-2021 02:33:26,28.625,-55.070,12.668,3.420,26.20
7930,08-Jul-2021 02:48:26,28.625,-55.070,12.668,3.440,26.18
7931,08-Jul-2021 03:03:26,28.625,-55.070,12.668,3.420,26.17
7932,08-Jul-2021 03:18:26,28.625,-55.070,12.668,3.450,26.16
7933,08-Jul-2021 03:33:26,28.563,-55.070,12.668,3.420,26.13
7934,08-Jul-2021 03:48:26,28.563,-55.070,12.639,3.340,26.10
7935,08-Jul-2021 04:03:26,28.563,-55.070,12.639,3.340,26.08
7936,08-Jul-2021 04:18:26,28.500,-55.071,12.639,3.480,26.04
7937,08-Jul-2021 04:33:26,28.438,-55.072,12.609,3.360,26.01
7938,08-Jul-2021 04:48:26,28.438,-55.072,12.609,3.370,25.98
7939,08-Jul-2021 05:03:26,28.438,-55.072,12.639,3.300,25.96
7940,08-Jul-2021 05:18:26,28.375,-55.072,12.609,3.340,25.95
7941,08-Jul-2021 05:33:26,28.375,-55.072,12.639,3.240,25.93
7942,08-Jul-2021 05:48:26,28.375,-55.072,12.609,3.260,25.91
7943,08-Jul-2021 06:03:26,28.375,-55.072,12.639,3.150,25.88
7944,08-Jul-2021 06:18:26,28.313,-55.073,12.639,3.210,25.86
7945,08-Jul-2021 06:33:26,28.313,-55.073,12.609,3.210,25.83
7946,08-Jul-2021 06:48:26,28.250,-55.073,12.609,3.440,25.78
7947,08-Jul-2021 07:03:26,28.250,-55.073,12.609,3.810,25.76
7948,08-Jul-2021 07:18:26,28.188,-55.074,12.609,3.990,25.73
7949,08-Jul-2021 07:33:26,28.188,-55.074,12.609,4.210,25.70
7950,08-Jul-2021 07:48:26,28.125,-55.075,12.639,4.520,25.69
7951,08-Jul-2021 08:03:26,28.125,-55.075,12.698,5.650,25.67
7952,08-Jul-2021 08:18:26,28.188,-55.074,12.698,6.050,25.67
7953,08-Jul-2021 08:33:26,28.125,-55.075,12.668,5.830,25.66
7954,08-Jul-2021 08:48:26,28.125,-55.075,12.758,6.350,25.65
7955,08-Jul-2021 09:03:26,28.125,-55.075,12.788,6.760,25.63
7956,08-Jul-2021 09:18:26,28.125,-55.075,12.847,7.110,25.63
7957,08-Jul-2021 09:33:26,28.125,-55.075,12.698,5.980,25.59
7958,08-Jul-2021 09:48:26,28.063,-55.075,12.698,5.600,25.58
7959,08-Jul-2021 10:03:26,28.063,-55.075,12.728,5.910,25.56
7960,08-Jul-2021 10:18:26,28.063,-55.075,12.877,7.050,25.52
7961,08-Jul-2021 10:33:26,28.125,-55.075,12.996,7.620,25.38
7962,08-Jul-2021 10:48:26,28.188,-55.074,13.145,8.840,25.08
7963,08-Jul-2021 11:03:26,28.188,-55.074,13.265,10.010,24.99
7964,08-Jul-2021 11:18:26,28.250,-55.073,13.175,9.440,24.95
7965,08-Jul-2021 11:33:26,28.125,-55.075,13.175,7.980,24.90
7966,08-Jul-2021 11:48:26,27.938,-55.076,12.877,5.200,24.79
7967,08-Jul-2021 12:03:26,27.875,-55.077,12.847,5.320,24.72
7968,08-Jul-2021 12:18:26,27.750,-55.078,12.877,5.840,24.53
7969,08-Jul-2021 12:33:26,27.625,-55.080,12.877,6.080,24.48
7970,08-Jul-2021 12:48:26,27.563,-55.080,12.966,6.710,24.54
7971,08-Jul-2021 13:03:26,27.688,-55.079,13.145,7.980,24.56
7972,08-Jul-2021 13:18:26,27.688,-55.079,13.235,8.990,24.63
7973,08-Jul-2021 13:33:26,27.688,-55.079,13.324,9.500,24.63
7974,08-Jul-2021 13:48:26,27.813,-55.078,13.414,10.040,24.70
7975,08-Jul-2021 14:03:26,27.750,-55.078,13.563,10.870,24.72
7976,08-Jul-2021 14:18:26,27.750,-55.078,13.563,11.210,24.75
7977,08-Jul-2021 14:33:26,27.750,-55.078,13.861,13.600,24.83
7978,08-Jul-2021 14:48:26,27.813,-55.078,13.861,15.260,24.94
7979,08-Jul-2021 15:03:26,28.000,-55.076,13.831,15.800,25.20
7980,08-Jul-2021 15:18:26,28.125,-55.075,13.771,13.370,25.25
7981,08-Jul-2021 15:33:26,28.250,-55.073,13.891,13.310,25.38
7982,08-Jul-2021 15:48:26,28.438,-55.072,13.861,15.910,25.53
7983,08-Jul-2021 16:03:26,28.563,-55.070,13.831,15.220,25.59
7984,08-Jul-2021 16:18:26,28.688,-55.069,13.265,8.770,25.73
7985,08-Jul-2021 16:33:26,28.750,-55.068,13.861,12.980,26.08
7986,08-Jul-2021 16:48:26,28.688,-55.069,13.086,7.980,26.04
7987,08-Jul-2021 17:03:26,28.625,-55.070,13.235,7.470,25.97
7988,08-Jul-2021 17:18:26,28.500,-55.071,13.384,7.450,25.94
7989,08-Jul-2021 17:33:26,28.500,-55.071,13.592,7.320,25.90
7990,08-Jul-2021 17:48:26,28.563,-55.070,13.861,9.480,25.92
7991,08-Jul-2021 18:03:26,28.625,-55.070,13.741,10.440,25.95
7992,08-Jul-2021 18:18:26,28.625,-55.070,13.831,8.960,25.96
7993,08-Jul-2021 18:33:26,28.625,-55.070,13.324,8.540,25.95
7994,08-Jul-2021 18:48:26,28.563,-55.070,13.831,8.510,25.91
7995,08-Jul-2021 19:03:26,28.563,-55.070,13.831,7.780,25.89
7996,08-Jul-2021 19:18:26,28.500,-55.071,13.831,6.480,25.86
7997,08-Jul-2021 19:33:26,28.500,-55.071,13.056,5.730,25.84
7998,08-Jul-2021 19:48:26,28.500,-55.071,13.831,6.100,25.83
7999,08-Jul-2021 20:03:26,28.438,-55.072,12.937,4.960,25.80
8000,08-Jul-2021 20:18:26,28.313,-55.073,12.847,4.600,25.78
8001,08-Jul-2021 20:33:26,28.250,-55.073,12.847,4.250,25.74
8002,08-Jul-2021 20:48:26,28.188,-55.074,12.817,4.020,25.72
8003,08-Jul-2021 21:03:26,28.188,-55.074,12.817,3.850,25.70
8004,08-Jul-2021 21:18:26,28.188,-55.074,12.817,3.790,25.68
8005,08-Jul-2021 21:33:26,28.125,-55.075,12.817,3.810,25.64
8006,08-Jul-2021 21:48:26,28.125,-55.075,12.788,3.860,25.62
8007,08-Jul-2021 22:03:26,28.063,-55.075,12.788,3.880,25.58
8008,08-Jul-2021 22:18:26,28.063,-55.075,12.758,3.820,25.55
8009,08-Jul-2021 22:33:26,28.063,-55.075,12.758,3.830,25.52
8010,08-Jul-2021 22:48:26,28.000,-55.076,12.758,3.690,25.49
8011,08-Jul-2021 23:03:26,27.938,-55.076,12.758,3.580,25.47
8012,08-Jul-2021 23:18:26,27.938,-55.076,12.758,3.620,25.43
8013,08-Jul-2021 23:33:26,27.875,-55.077,12.758,3.750,25.42
8014,08-Jul-2021 23:48:26,27.875,-55.077,12.728,3.840,25.35
8015,09-Jul-2021 00:03:26,27.813,-55.078,12.758,3.760,25.33
8016,09-Jul-2021 00:18:26,27.750,-55.078,12.758,3.800,25.30
8017,09-Jul-2021 00:33:26,27.750,-55.078,12.758,3.790,25.26
8018,09-Jul-2021 00:48:26,27.750,-55.078,12.728,3.750,25.25
8019,09-Jul-2021 01:03:26,27.688,-55.079,12.728,3.710,25.23
8020,09-Jul-2021 01:18:26,27.688,-55.079,12.728,3.780,25.19
8021,09-Jul-2021 01:33:26,27.625,-55.080,12.728,3.760,25.16
8022,09-Jul-2021 01:48:26,27.625,-55.080,12.698,3.730,25.12
8023,09-Jul-2021 02:03:26,27.563,-55.080,12.698,3.750,25.10
8024,09-Jul-2021 02:18:26,27.563,-55.080,12.698,3.700,25.08
8025,09-Jul-2021 02:33:26,27.500,-55.081,12.698,3.670,25.06
8026,09-Jul-2021 02:48:26,27.500,-55.081,12.668,3.690,25.03
8027,09-Jul-2021 03:03:26,27.438,-55.081,12.698,3.720,24.98
8028,09-Jul-2021 03:18:26,27.375,-55.082,12.698,3.750,24.94
8029,09-Jul-2021 03:33:26,27.375,-55.082,12.698,3.710,24.91
8030,09-Jul-2021 03:48:26,27.375,-55.082,12.668,3.730,24.88
8031,09-Jul-2021 04:03:26,27.313,-55.083,12.668,3.750,24.84
8032,09-Jul-2021 04:18:26,27.313,-55.083,12.639,3.690,24.80
8033,09-Jul-2021 04:33:26,27.250,-55.083,12.668,3.680,24.77
8034,09-Jul-2021 04:48:26,27.188,-55.084,12.639,3.750,24.73
8035,09-Jul-2021 05:03:26,27.188,-55.084,12.639,3.820,24.69
8036,09-Jul-2021 05:18:26,27.125,-55.084,12.639,3.760,24.66
8037,09-Jul-2021 05:33:26,27.125,-55.084,12.639,3.730,24.63
8038,09-Jul-2021 05:48:26,27.063,-55.085,12.639,3.710,24.62
8039,09-Jul-2021 06:03:26,27.063,-55.085,12.609,3.730,24.58
8040,09-Jul-2021 06:18:26,27.000,-55.086,12.609,3.750,24.54
8041,09-Jul-2021 06:33:26,27.000,-55.086,12.609,3.890,24.52
8042,09-Jul-2021 06:48:26,26.938,-55.086,12.639,4.100,24.48
8043,09-Jul-2021 07:03:26,26.938,-55.086,12.609,4.460,24.48
8044,09-Jul-2021 07:18:26,26.875,-55.087,12.639,5.080,24.45
8045,09-Jul-2021 07:33:26,26.875,-55.087,12.639,4.920,24.43
8046,09-Jul-2021 07:48:26,26.875,-55.087,12.639,4.930,24.43
8047,09-Jul-2021 08:03:26,26.875,-55.087,12.668,5.210,24.44
8048,09-Jul-2021 08:18:26,26.875,-55.087,12.728,5.840,24.44
8049,09-Jul-2021 08:33:26,26.938,-55.086,12.758,6.410,24.42
8050,09-Jul-2021 08:48:26,26.875,-55.087,12.758,6.100,24.42
8051,09-Jul-2021 09:03:26,26.938,-55.086,12.788,6.190,24.41
8052,09-Jul-2021 09:18:26,26.938,-55.086,12.877,7.010,24.42
8053,09-Jul-2021 09:33:26,26.938,-55.086,12.907,7.500,24.43
8054,09-Jul-2021 09:48:26,27.000,-55.086,12.996,7.620,24.43
8055,09-Jul-2021 10:03:26,27.063,-55.085,13.056,8.900,24.44
8056,09-Jul-2021 10:18:26,27.063,-55.085,12.907,6.630,24.45
8057,09-Jul-2021 10:33:26,27.000,-55.086,13.086,7.350,24.44
8058,09-Jul-2021 10:48:26,27.063,-55.085,13.205,9.620,24.45
8059,09-Jul-2021 11:03:26,27.125,-55.084,13.205,10.480,24.51
8060,09-Jul-2021 11:18:26,27.125,-55.084,13.056,7.300,24.54
8061,09-Jul-2021 11:33:26,27.125,-55.084,13.086,7.470,24.56
8062,09-Jul-2021 11:48:26,27.125,-55.084,13.175,8.700,24.58
8063,09-Jul-2021 12:03:26,27.188,-55.084,13.175,9.790,24.58
8064,09-Jul-2021 12:18:26,27.188,-55.084,13.443,8.740,24.56
8065,09-Jul-2021 12:33:26,27.250,-55.083,13.443,11.390,24.52
8066,09-Jul-2021 12:48:26,27.250,-55.083,13.592,11.270,24.50
8067,09-Jul-2021 13:03:26,27.250,-55.083,13.235,9.340,24.52
8068,09-Jul-2021 13:18:26,27.250,-55.083,13.384,9.830,24.53
8069,09-Jul-2021 13:33:26,27.313,-55.083,13.831,12.870,24.55
8070,09-Jul-2021 13:48:26,27.375,-55.082,13.771,13.490,24.62
8071,09-Jul-2021 14:03:26,27.438,-55.081,13.861,14.100,24.77
8072,09-Jul-2021 14:18:26,27.563,-55.080,13.861,15.810,24.85
8073,09-Jul-2021 14:33:26,27.625,-55.080,13.861,15.880,24.94
8074,09-Jul-2021 14:48:26,27.688,-55.079,13.861,15.590,24.82
8075,09-Jul-2021 15:03:26,27.750,-55.078,13.861,16.590,24.94
8076,09-Jul-2021 15:18:26,27.875,-55.077,13.831,16.420,25.10
8077,09-Jul-2021 15:33:26,28.000,-55.076,13.771,13.530,24.98
8078,09-Jul-2021 15:48:26,28.125,-55.075,13.771,14.530,25.08
8079,09-Jul-2021 16:03:26,28.063,-55.075,13.831,14.870,25.00
8080,09-Jul-2021 16:18:26,28.000,-55.076,13.831,14.320,24.90
8081,09-Jul-2021 16:33:26,28.063,-55.075,13.831,14.810,24.93
8082,09-Jul-2021 16:48:26,28.063,-55.075,13.831,14.290,24.91
8083,09-Jul-2021 17:03:26,28.063,-55.075,13.831,13.330,24.89
8084,09-Jul-2021 17:18:26,28.063,-55.075,13.801,13.680,24.98
8085,09-Jul-2021 17:33:26,28.063,-55.075,13.831,13.760,25.01
8086,09-Jul-2021 17:48:26,28.125,-55.075,13.831,13.390,24.95
8087,09-Jul-2021 18:03:26,28.063,-55.075,13.831,12.700,24.96
8088,09-Jul-2021 18:18:26,28.125,-55.075,13.831,12.410,24.91
8089,09-Jul-2021 18:33:26,28.063,-55.075,13.831,12.000,24.90
8090,09-Jul-2021 18:48:26,28.063,-55.075,13.861,11.910,24.96
8091,09-Jul-2021 19:03:26,28.125,-55.075,13.831,11.240,25.01
8092,09-Jul-2021 19:18:26,28.250,-55.073,13.861,10.230,25.04
8093,09-Jul-2021 19:33:26,28.250,-55.073,13.831,7.360,25.01
8094,09-Jul-2021 19:48:26,28.250,-55.073,13.831,6.990,25.00
8095,09-Jul-2021 20:03:26,28.063,-55.075,12.877,5.840,24.96
8096,09-Jul-2021 20:18:26,27.938,-55.076,12.847,5.100,24.97
8097,09-Jul-2021 20:33:26,27.938,-55.076,12.847,4.400,24.95
8098,09-Jul-2021 20:48:26,28.000,-55.076,12.817,3.730,24.97
8099,09-Jul-2021 21:03:26,28.313,-55.073,12.817,3.610,24.92
8100,09-Jul-2021 21:18:26,28.438,-55.072,12.817,3.710,25.04
8101,09-Jul-2021 21:33:26,28.375,-55.072,12.817,3.810,25.57
8102,09-Jul-2021 21:48:26,28.375,-55.072,12.788,3.930,25.70
8103,09-Jul-2021 22:03:26,28.313,-55.073,12.788,3.940,25.73
8104,09-Jul-2021 22:18:26,28.188,-55.074,12.758,4.040,25.72
8105,09-Jul-2021 22:33:26,28.125,-55.075,12.758,4.000,25.64
8106,09-Jul-2021 22:48:26,28.125,-55.075,12.758,4.030,25.59
8107,09-Jul-2021 23:03:26,28.063,-55.075,12.758,4.040,25.59
8108,09-Jul-2021 23:18:26,28.063,-55.075,12.728,4.050,25.55
8109,09-Jul-2021 23:33:26,28.000,-55.076,12.758,4.050,25.52
8110,09-Jul-2021 23:48:26,27.938,-55.076,12.728,4.000,25.48
8111,10-Jul-2021 00:03:26,27.938,-55.076,12.728,4.070,25.42
8112,10-Jul-2021 00:18:26,27.875,-55.077,12.728,4.050,25.40
8113,10-Jul-2021 00:33:26,27.875,-55.077,12.728,4.010,25.36
8114,10-Jul-2021 00:48:26,27.813,-55.078,12.728,4.090,25.31
8115,10-Jul-2021 01:03:26,27.750,-55.078,12.728,4.070,25.26
8116,10-Jul-2021 01:18:26,27.688,-55.079,12.728,4.100,25.24
8117,10-Jul-2021 01:33:26,27.688,-55.079,12.698,4.030,25.20
8118,10-Jul-2021 01:48:26,27.688,-55.079,12.698,4.040,25.17
8119,10-Jul-2021 02:03:26,27.625,-55.080,12.698,4.080,25.12
8120,10-Jul-2021 02:18:26,27.563,-55.080,12.698,4.120,25.09
8121,10-Jul-2021 02:33:26,27.563,-55.080,12.698,4.100,25.08
8122,10-Jul-2021 02:48:26,27.500,-55.081,12.698,4.040,25.06
8123,10-Jul-2021 03:03:26,27.500,-55.081,12.668,4.070,25.04
8124,10-Jul-2021 03:18:26,27.438,-55.081,12.668,4.020,25.00
8125,10-Jul-2021 03:33:26,27.438,-55.081,12.668,3.890,24.96
8126,10-Jul-2021 03:48:26,27.438,-55.081,12.668,3.920,24.93
8127,10-Jul-2021 04:03:26,27.375,-55.082,12.668,3.880,24.91
8128,10-Jul-2021 04:18:26,27.375,-55.082,12.639,3.970,24.88
8129,10-Jul-2021 04:33:26,27.313,-55.083,12.668,3.830,24.83
8130,10-Jul-2021 04:48:26,27.250,-55.083,12.639,3.940,24.78
8131,10-Jul-2021 05:03:26,27.250,-55.083,12.639,3.690,24.77
8132,10-Jul-2021 05:18:26,27.250,-55.083,12.639,3.910,24.72
8133,10-Jul-2021 05:33:26,27.188,-55.084,12.609,3.820,24.70
8134,10-Jul-2021 05:48:26,27.188,-55.084,12.639,3.820,24.67
8135,10-Jul-2021 06:03:26,27.125,-55.084,12.609,3.760,24.65
8136,10-Jul-2021 06:18:26,27.063,-55.085,12.639,3.770,24.58
8137,10-Jul-2021 06:33:26,27.000,-55.086,12.609,3.960,24.56
8138,10-Jul-2021 06:48:26,27.000,-55.086,12.609,4.400,24.52
8139,10-Jul-2021 07:03:26,26.938,-55.086,12.639,4.840,24.49
8140,10-Jul-2021 07:18:26,26.938,-55.086,12.609,5.080,24.46
8141,10-Jul-2021 07:33:26,26.938,-55.086,12.639,5.300,24.43
8142,10-Jul-2021 07:48:26,26.875,-55.087,12.639,5.390,24.37
8143,10-Jul-2021 08:03:26,26.813,-55.088,12.639,5.420,24.34
8144,10-Jul-2021 08:18:26,26.813,-55.088,12.668,5.490,24.32
8145,10-Jul-2021 08:33:26,26.813,-55.088,12.698,6.130,24.33
8146,10-Jul-2021 08:48:26,26.875,-55.087,12.698,6.730,24.33
8147,10-Jul-2021 09:03:26,26.875,-55.087,12.668,6.940,24.38
8148,10-Jul-2021 09:18:26,26.938,-55.086,12.698,7.030,24.41
8149,10-Jul-2021 09:33:26,27.000,-55.086,12.728,7.520,24.43
8150,10-Jul-2021 09:48:26,27.063,-55.085,12.728,7.670,24.46
8151,10-Jul-2021 10:03:26,27.125,-55.084,12.788,8.120,24.46
8152,10-Jul-2021 10:18:26,27.125,-55.084,12.788,8.520,24.47
8153,10-Jul-2021 10:33:26,27.125,-55.084,12.847,8.500,24.59
8154,10-Jul-2021 10:48:26,27.125,-55.084,12.877,9.050,24.59
8155,10-Jul-2021 11:03:26,27.188,-55.084,12.907,9.450,24.55
8156,10-Jul-2021 11:18:26,27.125,-55.084,12.907,9.630,24.56
8157,10-Jul-2021 11:33:26,27.188,-55.084,13.056,10.450,24.56
8158,10-Jul-2021 11:48:26,27.250,-55.083,13.026,10.930,24.48
8159,10-Jul-2021 12:03:26,27.250,-55.083,13.145,11.930,24.53
8160,10-Jul-2021 12:18:26,27.313,-55.083,13.116,12.740,24.56
8161,10-Jul-2021 12:33:26,27.375,-55.082,13.294,14.150,24.59
8162,10-Jul-2021 12:48:26,27.375,-55.082,13.294,14.290,24.62
8163,10-Jul-2021 13:03:26,27.375,-55.082,13.414,15.080,24.65
8164,10-Jul-2021 13:18:26,27.438,-55.081,13.682,15.690,24.70
8165,10-Jul-2021 13:33:26,27.500,-55.081,13.831,16.410,24.72
8166,10-Jul-2021 13:48:26,27.563,-55.080,13.801,16.750,24.72
8167,10-Jul-2021 14:03:26,27.563,-55.080,13.712,16.250,24.75
8168,10-Jul-2021 14:18:26,27.625,-55.080,13.861,16.160,24.77
8169,10-Jul-2021 14:33:26,27.625,-55.080,13.831,16.350,24.79
8170,10-Jul-2021 14:48:26,27.688,-55.079,13.831,16.360,24.80
8171,10-Jul-2021 15:03:26,27.688,-55.079,13.831,15.870,24.82
8172,10-Jul-2021 15:18:26,27.750,-55.078,13.831,16.060,24.88
8173,10-Jul-2021 15:33:26,27.688,-55.079,13.831,13.560,24.81
8174,10-Jul-2021 15:48:26,27.688,-55.079,13.831,14.570,24.85
8175,10-Jul-2021 16:03:26,27.750,-55.078,13.831,14.870,24.84
8176,10-Jul-2021 16:18:26,27.750,-55.078,13.831,14.850,24.86
8177,10-Jul-2021 16:33:26,27.813,-55.078,13.831,14.540,24.82
8178,10-Jul-2021 16:48:26,27.813,-55.078,13.831,14.330,24.67
8179,10-Jul-2021 17:03:26,27.813,-55.078,13.861,13.180,24.59
8180,10-Jul-2021 17:18:26,27.688,-55.079,13.831,12.890,24.63
8181,10-Jul-2021 17:33:26,27.625,-55.080,13.771,10.440,24.65
8182,10-Jul-2021 17:48:26,27.563,-55.080,12.966,7.930,24.71
8183,10-Jul-2021 18:03:26,27.625,-55.080,12.847,5.830,24.94
8184,10-Jul-2021 18:18:26,27.750,-55.078,12.847,4.500,25.67
8185,10-Jul-2021 18:33:26,28.250,-55.073,12.817,4.500,25.82
8186,10-Jul-2021 18:48:26,28.250,-55.073,12.817,4.970,25.76
8187,10-Jul-2021 19:03:26,28.375,-55.072,13.324,6.740,26.01
8188,10-Jul-2021 19:18:26,28.625,-55.070,13.831,9.290,26.00
8189,10-Jul-2021 19:33:26,28.563,-55.070,13.145,7.630,25.98
8190,10-Jul-2021 19:48:26,28.500,-55.071,12.966,6.720,26.00
8191,10-Jul-2021 20:03:26,28.500,-55.071,12.877,6.080,26.01
8192,10-Jul-2021 20:18:26,28.500,-55.071,12.817,5.500,25.97
8193,10-Jul-2021 20:33:26,28.438,-55.072,12.758,4.870,26.00
8194,10-Jul-2021 20:48:26,28.438,-55.072,12.758,4.140,26.00
8195,10-Jul-2021 21:03:26,28.438,-55.072,12.728,3.830,25.96
8196,10-Jul-2021 21:18:26,28.438,-55.072,12.698,3.690,25.91
