Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_DO_8m_20200902

# Records,1813
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
689,09-Sep-2020 20:21:34,12.625,26.391,12.966,2.720,12.06
690,09-Sep-2020 20:36:34,12.625,26.391,12.937,2.780,12.04
691,09-Sep-2020 20:51:34,12.625,26.392,12.966,2.760,12.06
692,09-Sep-2020 21:06:34,12.625,26.387,12.907,2.690,12.08
693,09-Sep-2020 21:21:34,12.625,26.378,12.907,2.690,12.06
694,09-Sep-2020 21:36:34,12.625,26.371,12.907,2.700,12.05
695,09-Sep-2020 21:51:34,12.625,26.385,12.907,2.720,12.06
696,09-Sep-2020 22:06:34,12.625,26.403,12.907,2.700,12.08
697,09-Sep-2020 22:21:34,12.625,26.391,12.907,2.700,12.08
698,09-Sep-2020 22:36:34,12.625,26.391,12.907,2.720,12.09
699,09-Sep-2020 22:51:34,12.625,26.398,12.907,2.720,12.06
700,09-Sep-2020 23:06:34,12.563,26.366,12.877,2.760,12.06
701,09-Sep-2020 23:21:34,12.563,26.371,12.877,2.750,12.05
702,09-Sep-2020 23:36:34,12.563,26.375,12.847,2.780,12.05
703,09-Sep-2020 23:51:34,12.563,26.371,12.847,2.790,12.04
704,10-Sep-2020 00:06:34,12.563,26.386,12.847,2.750,12.05
705,10-Sep-2020 00:21:34,12.563,26.387,12.877,2.670,12.04
706,10-Sep-2020 00:36:34,12.563,26.353,12.847,2.670,12.04
707,10-Sep-2020 00:51:34,12.563,26.339,12.847,2.690,12.04
708,10-Sep-2020 01:06:34,12.563,26.365,12.817,2.730,12.04
709,10-Sep-2020 01:21:34,12.625,26.381,12.817,2.760,12.04
710,10-Sep-2020 01:36:34,12.563,26.390,12.847,2.820,12.05
711,10-Sep-2020 01:51:34,12.563,26.381,12.817,2.860,12.05
712,10-Sep-2020 02:06:34,12.563,26.386,12.817,2.790,12.05
713,10-Sep-2020 02:21:34,12.563,26.391,12.817,2.770,12.05
714,10-Sep-2020 02:36:34,12.563,26.371,12.788,2.710,12.05
715,10-Sep-2020 02:51:34,12.625,26.372,12.788,2.680,12.06
716,10-Sep-2020 03:06:34,12.625,26.349,12.758,2.690,12.06
717,10-Sep-2020 03:21:34,12.625,26.384,12.788,2.680,12.06
718,10-Sep-2020 03:36:34,12.625,26.390,12.788,2.730,12.06
719,10-Sep-2020 03:51:34,12.563,26.379,12.817,2.730,12.05
720,10-Sep-2020 04:06:34,12.563,26.383,12.788,2.720,12.04
721,10-Sep-2020 04:21:34,12.563,26.387,12.788,2.700,12.05
722,10-Sep-2020 04:36:34,12.563,26.345,12.788,2.670,12.05
723,10-Sep-2020 04:51:34,12.563,26.366,12.788,2.690,12.05
724,10-Sep-2020 05:06:34,12.563,26.370,12.788,2.650,12.05
725,10-Sep-2020 05:21:34,12.625,26.373,12.788,2.710,12.05
726,10-Sep-2020 05:36:34,12.625,26.383,12.788,2.680,12.06
727,10-Sep-2020 05:51:34,12.563,26.381,12.788,2.700,12.06
728,10-Sep-2020 06:06:34,12.563,26.383,12.758,2.710,12.06
729,10-Sep-2020 06:21:34,12.563,26.334,12.788,2.700,12.05
730,10-Sep-2020 06:36:34,12.625,26.354,12.788,2.720,12.06
731,10-Sep-2020 06:51:34,12.563,26.380,12.788,2.770,12.06
732,10-Sep-2020 07:06:34,12.563,26.392,12.788,2.750,12.06
733,10-Sep-2020 07:21:34,12.625,26.382,12.788,2.750,12.05
734,10-Sep-2020 07:36:34,12.625,26.380,12.817,2.780,12.06
735,10-Sep-2020 07:51:34,12.563,26.384,12.817,2.760,12.06
736,10-Sep-2020 08:06:34,12.625,26.368,12.817,2.750,12.05
737,10-Sep-2020 08:21:34,12.625,26.363,12.937,2.710,12.06
738,10-Sep-2020 08:36:34,12.625,26.357,13.116,2.740,12.06
739,10-Sep-2020 08:51:34,12.625,26.379,13.265,2.740,12.06
740,10-Sep-2020 09:06:34,12.563,26.387,13.175,2.770,12.05
741,10-Sep-2020 09:21:34,12.625,26.353,13.354,2.740,12.05
742,10-Sep-2020 09:36:34,12.625,26.334,13.384,2.730,12.06
743,10-Sep-2020 09:51:34,12.625,26.373,13.503,2.750,12.06
744,10-Sep-2020 10:06:34,12.625,26.386,13.503,2.700,12.05
745,10-Sep-2020 10:21:34,12.625,26.373,13.443,2.680,12.05
746,10-Sep-2020 10:36:34,12.625,26.364,13.592,2.770,12.06
747,10-Sep-2020 10:51:34,12.625,26.391,13.622,2.790,12.06
748,10-Sep-2020 11:06:34,12.625,26.379,13.920,2.810,12.06
749,10-Sep-2020 11:21:34,12.625,26.390,13.861,2.830,12.06
750,10-Sep-2020 11:36:34,12.625,26.390,13.861,2.800,12.06
751,10-Sep-2020 11:51:34,12.688,26.378,13.891,2.740,12.08
752,10-Sep-2020 12:06:34,12.188,26.390,13.920,2.730,12.08
753,10-Sep-2020 12:21:34,12.063,26.357,13.920,2.720,12.07
754,10-Sep-2020 12:36:34,12.313,26.388,13.980,2.720,12.07
755,10-Sep-2020 12:51:34,12.625,26.374,13.950,2.760,12.07
756,10-Sep-2020 13:06:34,12.625,26.386,13.950,2.750,12.06
757,10-Sep-2020 13:21:34,12.625,26.389,13.950,2.750,12.06
758,10-Sep-2020 13:36:34,12.625,26.381,13.950,2.740,12.07
759,10-Sep-2020 13:51:34,12.563,26.366,13.950,2.730,12.07
760,10-Sep-2020 14:06:34,12.625,26.357,13.950,2.680,12.07
761,10-Sep-2020 14:21:34,12.375,26.377,13.950,2.700,12.06
762,10-Sep-2020 14:36:34,12.563,26.358,13.950,2.700,12.07
763,10-Sep-2020 14:51:34,12.625,26.371,13.920,2.730,12.07
764,10-Sep-2020 15:06:34,12.625,26.365,13.950,2.700,12.07
765,10-Sep-2020 15:21:34,12.438,26.348,13.950,2.680,12.06
766,10-Sep-2020 15:36:34,12.625,26.374,13.980,2.700,12.06
767,10-Sep-2020 15:51:34,12.625,26.329,13.920,2.670,12.07
768,10-Sep-2020 16:06:34,12.625,26.366,13.950,2.720,12.06
769,10-Sep-2020 16:21:34,12.625,26.351,13.950,2.630,12.05
770,10-Sep-2020 16:36:34,12.625,26.366,13.950,2.650,12.06
771,10-Sep-2020 16:51:34,12.625,26.363,13.980,2.660,12.06
772,10-Sep-2020 17:06:34,12.625,26.344,13.950,2.680,12.07
773,10-Sep-2020 17:21:34,12.625,26.369,13.980,2.690,12.07
774,10-Sep-2020 17:36:34,12.625,26.333,13.831,2.670,12.07
775,10-Sep-2020 17:51:34,12.625,26.355,13.741,2.740,12.07
776,10-Sep-2020 18:06:34,12.625,26.363,13.652,2.760,12.05
777,10-Sep-2020 18:21:34,12.625,26.343,13.443,2.710,12.06
778,10-Sep-2020 18:36:34,12.625,26.332,13.443,2.680,12.06
779,10-Sep-2020 18:51:34,12.625,26.353,13.145,2.690,12.07
780,10-Sep-2020 19:06:34,12.063,26.334,13.026,2.740,12.06
781,10-Sep-2020 19:21:34,12.125,26.333,12.966,2.710,12.06
782,10-Sep-2020 19:36:34,12.563,26.313,12.937,2.670,12.06
783,10-Sep-2020 19:51:34,12.625,26.346,12.966,2.700,12.06
784,10-Sep-2020 20:06:34,12.563,26.354,12.937,2.730,12.06
785,10-Sep-2020 20:21:34,12.625,26.365,12.966,2.730,12.06
786,10-Sep-2020 20:36:34,12.625,26.362,12.966,2.720,12.05
787,10-Sep-2020 20:51:34,12.625,26.343,12.907,2.740,12.06
788,10-Sep-2020 21:06:34,12.625,26.351,12.937,2.760,12.07
789,10-Sep-2020 21:21:34,12.625,26.368,12.937,2.730,12.06
790,10-Sep-2020 21:36:34,12.625,26.374,12.937,2.750,12.06
791,10-Sep-2020 21:51:34,12.625,26.375,12.937,2.750,12.06
792,10-Sep-2020 22:06:34,12.625,26.364,12.907,2.720,12.06
793,10-Sep-2020 22:21:34,12.625,26.368,12.937,2.750,12.07
794,10-Sep-2020 22:36:34,12.625,26.346,12.907,2.690,12.06
795,10-Sep-2020 22:51:34,12.625,26.361,12.907,2.670,12.07
796,10-Sep-2020 23:06:34,12.625,26.339,12.847,2.660,12.07
797,10-Sep-2020 23:21:34,12.625,26.362,12.907,2.710,12.07
798,10-Sep-2020 23:36:34,12.625,26.373,12.907,2.730,12.07
799,10-Sep-2020 23:51:34,12.625,26.371,12.877,2.720,12.06
800,11-Sep-2020 00:06:34,12.625,26.373,12.877,2.760,12.09
801,11-Sep-2020 00:21:34,12.625,26.364,12.877,2.730,12.09
802,11-Sep-2020 00:36:34,12.625,26.331,12.877,2.730,12.08
803,11-Sep-2020 00:51:34,12.625,26.347,12.817,2.730,12.09
804,11-Sep-2020 01:06:34,12.625,26.349,12.847,2.650,12.09
805,11-Sep-2020 01:21:34,12.625,26.348,12.847,2.710,12.08
806,11-Sep-2020 01:36:34,12.625,26.367,12.847,2.770,12.08
807,11-Sep-2020 01:51:34,12.625,26.334,12.847,2.770,12.07
808,11-Sep-2020 02:06:34,12.563,26.333,12.847,2.800,12.07
809,11-Sep-2020 02:21:34,12.563,26.300,12.847,2.770,12.08
810,11-Sep-2020 02:36:34,12.625,26.331,12.847,2.720,12.07
811,11-Sep-2020 02:51:34,12.625,26.351,12.847,2.730,12.08
812,11-Sep-2020 03:06:34,12.625,26.352,12.847,2.780,12.07
813,11-Sep-2020 03:21:34,12.625,26.356,12.847,2.790,12.08
814,11-Sep-2020 03:36:34,12.625,26.344,12.847,2.770,12.07
815,11-Sep-2020 03:51:34,12.625,26.352,12.847,2.790,12.07
816,11-Sep-2020 04:06:34,12.625,26.352,12.817,2.860,12.07
817,11-Sep-2020 04:21:34,12.625,26.323,12.817,2.870,12.08
818,11-Sep-2020 04:36:34,12.625,26.297,12.817,2.840,12.07
819,11-Sep-2020 04:51:34,12.625,26.331,12.817,2.730,12.06
820,11-Sep-2020 05:06:34,12.625,26.351,12.817,2.750,12.06
821,11-Sep-2020 05:21:34,12.625,26.353,12.817,2.770,12.06
822,11-Sep-2020 05:36:34,12.625,26.358,12.817,2.720,12.06
823,11-Sep-2020 05:51:34,12.625,26.350,12.817,2.700,12.07
824,11-Sep-2020 06:06:34,12.063,26.359,12.847,2.730,12.07
825,11-Sep-2020 06:21:34,12.563,26.328,12.788,2.740,12.07
826,11-Sep-2020 06:36:34,12.625,26.343,12.788,2.740,12.07
827,11-Sep-2020 06:51:34,12.625,26.327,12.758,2.740,12.08
828,11-Sep-2020 07:06:34,12.625,26.352,12.788,2.720,12.08
829,11-Sep-2020 07:21:34,12.250,26.361,12.788,2.710,12.10
830,11-Sep-2020 07:36:34,12.063,26.369,12.847,2.690,12.10
831,11-Sep-2020 07:51:34,12.375,26.372,12.847,2.700,12.09
832,11-Sep-2020 08:06:34,12.625,26.368,12.817,2.690,12.09
833,11-Sep-2020 08:21:34,12.625,26.342,12.907,2.680,12.09
834,11-Sep-2020 08:36:34,12.625,26.342,13.116,2.670,12.10
835,11-Sep-2020 08:51:34,12.250,26.358,13.443,2.720,12.11
836,11-Sep-2020 09:06:34,12.063,26.361,13.503,2.770,12.10
837,11-Sep-2020 09:21:34,12.000,26.339,13.563,2.800,12.08
838,11-Sep-2020 09:36:34,12.000,26.361,13.563,2.770,12.08
839,11-Sep-2020 09:51:34,12.063,26.354,13.652,2.760,12.08
840,11-Sep-2020 10:06:34,12.063,26.365,13.592,2.770,12.07
841,11-Sep-2020 10:21:34,12.000,26.364,13.920,2.770,12.08
842,11-Sep-2020 10:36:34,12.563,26.346,13.920,2.770,12.08
843,11-Sep-2020 10:51:34,12.625,26.349,13.920,2.800,12.08
844,11-Sep-2020 11:06:34,12.063,26.375,13.950,2.800,12.07
845,11-Sep-2020 11:21:34,12.125,26.371,13.950,2.820,12.08
846,11-Sep-2020 11:36:34,12.563,26.368,13.950,2.800,12.09
847,11-Sep-2020 11:51:34,12.688,26.368,13.920,2.770,12.09
848,11-Sep-2020 12:06:34,12.688,26.367,13.950,2.760,12.09
849,11-Sep-2020 12:21:34,12.688,26.339,13.920,2.770,12.11
850,11-Sep-2020 12:36:34,12.688,26.337,13.920,2.740,12.12
851,11-Sep-2020 12:51:34,12.625,26.364,13.980,2.740,12.12
852,11-Sep-2020 13:06:34,12.563,26.364,13.950,2.750,12.12
853,11-Sep-2020 13:21:34,12.188,26.369,13.950,2.720,12.12
854,11-Sep-2020 13:36:34,12.625,26.349,13.950,2.730,12.10
855,11-Sep-2020 13:51:34,12.625,26.371,13.980,2.770,12.09
856,11-Sep-2020 14:06:34,12.625,26.340,13.950,2.680,12.08
857,11-Sep-2020 14:21:34,12.625,26.350,13.950,2.700,12.07
858,11-Sep-2020 14:36:34,12.625,26.361,13.950,2.710,12.08
859,11-Sep-2020 14:51:34,12.625,26.359,13.950,2.620,12.06
860,11-Sep-2020 15:06:34,12.625,26.364,13.950,2.350,12.04
861,11-Sep-2020 15:21:34,12.625,26.331,13.920,2.330,12.05
862,11-Sep-2020 15:36:34,12.625,26.353,13.980,2.470,12.05
863,11-Sep-2020 15:51:34,12.625,26.327,13.950,2.390,12.05
864,11-Sep-2020 16:06:34,12.625,26.320,13.920,2.410,12.05
865,11-Sep-2020 16:21:34,12.563,26.342,13.950,2.410,12.06
866,11-Sep-2020 16:36:34,12.625,26.342,13.980,2.410,12.06
867,11-Sep-2020 16:51:34,12.625,26.327,13.920,2.400,12.06
868,11-Sep-2020 17:06:34,12.563,26.325,13.831,2.410,12.07
869,11-Sep-2020 17:21:34,12.625,26.341,13.920,2.450,12.06
870,11-Sep-2020 17:36:34,12.625,26.330,13.950,2.490,12.07
871,11-Sep-2020 17:51:34,12.625,26.347,13.831,2.450,12.06
872,11-Sep-2020 18:06:34,12.563,26.347,13.831,2.440,12.06
873,11-Sep-2020 18:21:34,12.625,26.323,13.563,2.460,12.06
874,11-Sep-2020 18:36:34,12.313,26.348,13.205,2.440,12.06
875,11-Sep-2020 18:51:34,12.563,26.354,13.056,2.430,12.06
876,11-Sep-2020 19:06:34,12.563,26.349,12.996,2.430,12.05
877,11-Sep-2020 19:21:34,12.125,26.359,12.996,2.420,12.05
878,11-Sep-2020 19:36:34,12.563,26.348,12.996,2.260,12.06
879,11-Sep-2020 19:51:34,12.063,26.349,12.996,2.230,12.07
880,11-Sep-2020 20:06:34,12.188,26.342,12.966,2.160,12.06
881,11-Sep-2020 20:21:34,12.000,26.356,12.996,2.280,12.06
882,11-Sep-2020 20:36:34,12.000,26.326,12.996,2.310,12.06
883,11-Sep-2020 20:51:34,12.500,26.349,12.996,2.340,12.06
884,11-Sep-2020 21:06:34,12.563,26.339,12.937,2.340,12.06
885,11-Sep-2020 21:21:34,12.625,26.362,12.966,2.390,12.05
886,11-Sep-2020 21:36:34,12.438,26.364,12.966,2.400,12.05
887,11-Sep-2020 21:51:34,12.563,26.368,12.966,2.410,12.06
888,11-Sep-2020 22:06:34,12.563,26.326,12.937,2.260,12.04
889,11-Sep-2020 22:21:34,12.563,26.357,12.937,1.800,12.07
890,11-Sep-2020 22:36:34,12.563,26.367,12.966,1.690,12.09
891,11-Sep-2020 22:51:34,12.625,26.360,12.937,1.680,12.08
892,11-Sep-2020 23:06:34,12.625,26.373,12.937,1.770,12.06
893,11-Sep-2020 23:21:34,12.125,26.362,12.966,1.740,12.06
894,11-Sep-2020 23:36:34,12.063,26.360,12.966,2.010,12.05
895,11-Sep-2020 23:51:34,12.000,26.344,12.937,2.130,12.03
896,12-Sep-2020 00:06:34,12.563,26.357,12.877,2.230,12.03
897,12-Sep-2020 00:21:34,12.250,26.344,12.907,1.700,12.07
898,12-Sep-2020 00:36:34,12.563,26.359,12.937,1.660,12.07
899,12-Sep-2020 00:51:34,12.375,26.321,12.907,1.670,12.07
900,12-Sep-2020 01:06:34,12.063,26.346,12.877,1.720,12.04
901,12-Sep-2020 01:21:34,12.000,26.318,12.907,1.960,12.04
902,12-Sep-2020 01:36:34,12.000,26.339,12.937,1.890,12.03
903,12-Sep-2020 01:51:34,12.000,26.364,12.907,1.810,12.06
904,12-Sep-2020 02:06:34,12.000,26.373,12.877,1.760,12.04
905,12-Sep-2020 02:21:34,12.000,26.369,12.907,1.830,12.05
906,12-Sep-2020 02:36:34,11.938,26.364,12.907,2.010,12.03
907,12-Sep-2020 02:51:34,11.938,26.338,12.877,1.830,12.05
908,12-Sep-2020 03:06:34,11.938,26.352,12.847,1.670,12.06
909,12-Sep-2020 03:21:34,11.938,26.356,12.907,1.680,12.07
910,12-Sep-2020 03:36:34,11.938,26.343,12.907,1.670,12.06
911,12-Sep-2020 03:51:34,11.938,26.345,12.877,1.750,12.05
912,12-Sep-2020 04:06:34,12.125,26.358,12.847,1.720,12.06
913,12-Sep-2020 04:21:34,12.250,26.355,12.877,1.710,12.06
914,12-Sep-2020 04:36:34,12.563,26.353,12.847,1.670,12.08
915,12-Sep-2020 04:51:34,12.313,26.343,12.877,1.660,12.09
916,12-Sep-2020 05:06:34,12.000,26.349,12.877,1.660,12.09
917,12-Sep-2020 05:21:34,12.500,26.311,12.847,1.670,12.10
918,12-Sep-2020 05:36:34,12.125,26.312,12.877,1.650,12.09
919,12-Sep-2020 05:51:34,12.000,26.313,12.877,1.670,12.08
920,12-Sep-2020 06:06:34,12.000,26.336,12.877,1.690,12.07
921,12-Sep-2020 06:21:34,12.000,26.358,12.877,1.690,12.08
922,12-Sep-2020 06:36:34,11.938,26.364,12.877,1.660,12.08
923,12-Sep-2020 06:51:34,11.938,26.354,12.877,1.670,12.08
924,12-Sep-2020 07:06:34,11.938,26.366,12.847,1.650,12.09
925,12-Sep-2020 07:21:34,11.938,26.323,12.847,1.660,12.10
926,12-Sep-2020 07:36:34,11.938,26.350,12.817,1.650,12.09
927,12-Sep-2020 07:51:34,11.938,26.346,12.847,1.650,12.08
928,12-Sep-2020 08:06:34,11.938,26.330,12.817,1.650,12.07
929,12-Sep-2020 08:21:34,11.938,26.356,12.847,1.650,12.05
930,12-Sep-2020 08:36:34,11.938,26.369,12.877,1.650,12.05
931,12-Sep-2020 08:51:34,11.938,26.337,12.937,1.660,12.09
932,12-Sep-2020 09:06:34,11.938,26.322,12.937,1.650,12.09
933,12-Sep-2020 09:21:34,11.938,26.344,12.996,1.650,12.10
934,12-Sep-2020 09:36:34,11.938,26.368,12.966,1.660,12.09
935,12-Sep-2020 09:51:34,12.250,26.370,12.996,1.650,12.09
936,12-Sep-2020 10:06:34,12.000,26.365,13.026,1.650,12.08
937,12-Sep-2020 10:21:34,12.438,26.364,13.175,1.640,12.08
938,12-Sep-2020 10:36:34,12.000,26.366,13.235,1.640,12.06
939,12-Sep-2020 10:51:34,12.000,26.360,13.294,1.650,12.06
940,12-Sep-2020 11:06:34,12.000,26.377,13.324,1.650,12.08
941,12-Sep-2020 11:21:34,11.938,26.375,13.443,1.650,12.07
942,12-Sep-2020 11:36:34,11.938,26.358,13.622,1.650,12.09
943,12-Sep-2020 11:51:34,11.938,26.368,13.682,1.650,12.08
944,12-Sep-2020 12:06:34,11.938,26.374,13.682,1.650,12.08
945,12-Sep-2020 12:21:34,11.938,26.375,13.920,1.650,12.08
946,12-Sep-2020 12:36:34,11.938,26.368,13.950,1.650,12.08
947,12-Sep-2020 12:51:34,11.938,26.366,13.950,1.650,12.09
948,12-Sep-2020 13:06:34,12.000,26.369,13.920,1.650,12.10
949,12-Sep-2020 13:21:34,11.938,26.377,13.950,1.650,12.11
950,12-Sep-2020 13:36:34,11.938,26.371,13.861,1.640,12.09
951,12-Sep-2020 13:51:34,11.938,26.373,13.950,1.750,12.05
952,12-Sep-2020 14:06:34,12.375,26.338,13.920,1.860,12.02
953,12-Sep-2020 14:21:34,12.125,26.371,13.950,1.890,12.01
954,12-Sep-2020 14:36:34,12.000,26.354,13.980,1.700,12.02
955,12-Sep-2020 14:51:34,11.938,26.359,13.980,1.740,12.06
956,12-Sep-2020 15:06:34,11.938,26.345,13.950,1.710,12.06
957,12-Sep-2020 15:21:34,11.938,26.349,13.920,1.650,12.08
958,12-Sep-2020 15:36:34,12.000,26.351,13.980,1.750,12.05
959,12-Sep-2020 15:51:34,11.938,26.313,13.950,1.850,12.04
960,12-Sep-2020 16:06:34,11.938,26.344,13.801,1.680,12.06
961,12-Sep-2020 16:21:34,11.938,26.317,13.920,1.660,12.07
962,12-Sep-2020 16:36:34,11.938,26.337,13.920,1.650,12.09
963,12-Sep-2020 16:51:34,11.938,26.328,13.950,1.660,12.09
964,12-Sep-2020 17:06:34,11.938,26.345,13.771,1.680,12.09
965,12-Sep-2020 17:21:34,11.938,26.330,13.175,1.670,12.08
966,12-Sep-2020 17:36:34,11.938,26.341,13.116,1.720,12.07
967,12-Sep-2020 17:51:34,11.938,26.333,13.116,1.690,12.06
968,12-Sep-2020 18:06:34,12.188,26.337,13.116,1.730,12.05
969,12-Sep-2020 18:21:34,12.500,26.318,13.086,1.760,12.04
970,12-Sep-2020 18:36:34,12.063,26.341,13.116,1.850,12.03
971,12-Sep-2020 18:51:34,12.000,26.334,13.056,1.820,12.04
972,12-Sep-2020 19:06:34,11.938,26.344,12.996,1.650,12.06
973,12-Sep-2020 19:21:34,11.938,26.316,12.996,1.650,12.06
974,12-Sep-2020 19:36:34,11.938,26.320,12.996,1.650,12.05
975,12-Sep-2020 19:51:34,11.938,26.314,12.996,1.650,12.06
976,12-Sep-2020 20:06:34,12.063,26.345,12.996,1.650,12.04
977,12-Sep-2020 20:21:34,11.938,26.313,12.996,1.650,12.06
978,12-Sep-2020 20:36:34,11.938,26.325,12.996,1.650,12.08
979,12-Sep-2020 20:51:34,12.000,26.336,12.966,1.650,12.09
980,12-Sep-2020 21:06:34,11.938,26.354,12.966,1.650,12.09
981,12-Sep-2020 21:21:34,11.938,26.316,12.966,1.650,12.09
982,12-Sep-2020 21:36:34,11.938,26.329,12.966,1.650,12.07
983,12-Sep-2020 21:51:34,11.938,26.331,12.966,1.650,12.07
984,12-Sep-2020 22:06:34,11.938,26.357,12.937,1.650,12.08
985,12-Sep-2020 22:21:34,12.000,26.318,12.937,1.650,12.07
986,12-Sep-2020 22:36:34,11.938,26.333,12.937,1.650,12.09
987,12-Sep-2020 22:51:34,11.938,26.340,12.937,1.650,12.10
988,12-Sep-2020 23:06:34,11.938,26.353,12.907,1.650,12.10
989,12-Sep-2020 23:21:34,11.938,26.361,12.966,1.640,12.10
990,12-Sep-2020 23:36:34,11.938,26.361,12.937,1.650,12.02
991,12-Sep-2020 23:51:34,11.875,26.306,12.907,1.650,12.01
992,13-Sep-2020 00:06:34,11.938,26.339,12.907,1.690,12.00
993,13-Sep-2020 00:21:34,11.938,26.349,12.937,1.690,11.98
994,13-Sep-2020 00:36:34,11.938,26.367,12.937,1.690,11.98
995,13-Sep-2020 00:51:34,11.938,26.354,12.907,1.680,11.98
996,13-Sep-2020 01:06:34,11.938,26.364,12.907,1.650,12.03
997,13-Sep-2020 01:21:34,11.938,26.333,12.907,1.660,12.04
998,13-Sep-2020 01:36:34,11.938,26.354,12.907,1.640,12.05
999,13-Sep-2020 01:51:34,11.938,26.361,12.907,1.660,12.04
1000,13-Sep-2020 02:06:34,11.938,26.338,12.847,1.650,12.06
1001,13-Sep-2020 02:21:34,11.875,26.356,12.907,1.650,12.08
1002,13-Sep-2020 02:36:34,11.938,26.329,12.877,1.650,12.07
1003,13-Sep-2020 02:51:34,11.875,26.345,12.877,1.650,12.07
1004,13-Sep-2020 03:06:34,11.938,26.326,12.847,1.650,12.07
1005,13-Sep-2020 03:21:34,11.875,26.353,12.877,1.650,12.06
1006,13-Sep-2020 03:36:34,12.063,26.312,12.877,1.650,12.04
1007,13-Sep-2020 03:51:34,12.313,26.312,12.847,1.650,12.04
1008,13-Sep-2020 04:06:34,12.125,26.303,12.847,1.650,12.04
1009,13-Sep-2020 04:21:34,12.438,26.308,12.847,1.650,12.03
1010,13-Sep-2020 04:36:34,12.250,26.330,12.847,1.650,12.05
1011,13-Sep-2020 04:51:34,12.000,26.338,12.847,1.650,12.05
1012,13-Sep-2020 05:06:34,11.938,26.343,12.847,1.660,12.05
1013,13-Sep-2020 05:21:34,11.938,26.341,12.847,1.660,12.04
1014,13-Sep-2020 05:36:34,11.938,26.307,12.847,1.650,12.07
1015,13-Sep-2020 05:51:34,11.938,26.336,12.847,1.650,12.06
1016,13-Sep-2020 06:06:34,11.875,26.332,12.817,1.650,12.04
1017,13-Sep-2020 06:21:34,11.938,26.330,12.847,1.650,12.04
1018,13-Sep-2020 06:36:34,11.938,26.338,12.847,1.650,12.04
1019,13-Sep-2020 06:51:34,11.938,26.338,12.847,1.650,12.03
1020,13-Sep-2020 07:06:34,11.875,26.308,12.788,1.660,12.02
1021,13-Sep-2020 07:21:34,11.938,26.299,12.788,1.650,12.03
1022,13-Sep-2020 07:36:34,11.875,26.331,12.817,1.650,12.06
1023,13-Sep-2020 07:51:34,11.938,26.350,12.877,1.650,12.06
1024,13-Sep-2020 08:06:34,11.875,26.351,12.937,1.650,12.05
1025,13-Sep-2020 08:21:34,11.938,26.350,13.205,1.650,12.04
1026,13-Sep-2020 08:36:34,11.938,26.349,13.473,1.660,12.05
1027,13-Sep-2020 08:51:34,11.938,26.325,13.592,1.650,12.05
1028,13-Sep-2020 09:06:34,11.938,26.351,13.682,1.650,12.05
1029,13-Sep-2020 09:21:34,12.000,26.301,13.891,1.650,12.01
1030,13-Sep-2020 09:36:34,12.188,26.343,13.950,1.650,11.97
1031,13-Sep-2020 09:51:34,12.375,26.336,13.920,1.650,11.98
1032,13-Sep-2020 10:06:34,12.500,26.357,13.950,1.650,12.02
1033,13-Sep-2020 10:21:34,12.000,26.355,13.950,1.660,12.00
1034,13-Sep-2020 10:36:34,11.938,26.317,13.920,1.650,11.99
1035,13-Sep-2020 10:51:34,11.938,26.360,13.980,1.650,12.00
1036,13-Sep-2020 11:06:34,11.938,26.302,13.920,1.660,12.02
1037,13-Sep-2020 11:21:34,13.188,26.383,13.980,1.650,12.12
1038,13-Sep-2020 11:36:34,12.000,26.356,13.980,1.650,12.10
1039,13-Sep-2020 11:51:34,12.125,26.347,13.950,1.650,12.08
1040,13-Sep-2020 12:06:34,11.938,26.344,13.950,1.650,12.05
1041,13-Sep-2020 12:21:34,11.938,26.328,13.950,1.650,12.00
1042,13-Sep-2020 12:36:34,12.000,26.349,13.980,1.650,11.98
1043,13-Sep-2020 12:51:34,12.000,26.300,13.950,1.650,11.99
1044,13-Sep-2020 13:06:34,11.938,26.334,13.950,1.660,11.99
