Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20200902

# Records,1814
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
1016,13-Sep-2020 06:06:10,23.188,-7.448,12.788,7.080,22.86
1017,13-Sep-2020 06:21:10,23.125,-7.493,12.788,7.040,22.83
1018,13-Sep-2020 06:36:10,23.188,-7.469,12.817,6.970,22.82
1019,13-Sep-2020 06:51:10,23.125,-7.510,12.817,6.900,22.81
1020,13-Sep-2020 07:06:10,23.125,-7.441,12.788,6.880,22.80
1021,13-Sep-2020 07:21:10,23.125,-7.417,12.788,6.850,22.80
1022,13-Sep-2020 07:36:10,23.125,-7.417,12.788,6.840,22.78
1023,13-Sep-2020 07:51:10,23.125,-7.368,12.877,6.920,22.77
1024,13-Sep-2020 08:06:10,23.125,-7.360,12.907,6.950,22.76
1025,13-Sep-2020 08:21:10,23.125,-7.266,13.145,7.110,22.75
1026,13-Sep-2020 08:36:10,23.125,-7.480,13.443,7.350,22.73
1027,13-Sep-2020 08:51:10,23.125,-7.182,13.533,7.480,22.75
1028,13-Sep-2020 09:06:10,23.125,-7.316,13.622,7.570,22.75
1029,13-Sep-2020 09:21:10,23.250,-7.413,13.891,7.770,22.74
1030,13-Sep-2020 09:36:10,23.375,-7.295,13.920,7.970,22.75
1031,13-Sep-2020 09:51:10,23.500,-7.256,13.891,8.060,22.75
1032,13-Sep-2020 10:06:10,23.813,-7.081,13.891,8.180,22.74
1033,13-Sep-2020 10:21:10,23.313,-6.933,13.891,8.700,22.73
1034,13-Sep-2020 10:36:10,23.313,-7.294,13.920,8.810,22.72
1035,13-Sep-2020 10:51:10,23.313,-7.455,13.891,8.990,22.72
1036,13-Sep-2020 11:06:10,23.313,-7.016,13.891,8.980,22.73
1037,13-Sep-2020 11:21:10,23.375,-7.222,13.861,9.380,22.74
1038,13-Sep-2020 11:36:10,23.438,-7.023,13.920,9.770,22.75
1039,13-Sep-2020 11:51:10,23.563,-7.043,13.920,10.130,22.73
1040,13-Sep-2020 12:06:10,23.563,-7.163,13.920,10.060,22.73
1041,13-Sep-2020 12:21:10,23.625,-7.258,13.891,10.060,22.73
1042,13-Sep-2020 12:36:10,23.688,-7.238,13.891,10.560,22.73
1043,13-Sep-2020 12:51:10,23.750,-6.839,13.920,10.790,22.73
1044,13-Sep-2020 13:06:10,23.750,-7.347,13.920,11.250,22.75
1045,13-Sep-2020 13:21:10,23.813,-7.220,13.891,11.560,22.77
1046,13-Sep-2020 13:36:10,23.813,-7.142,13.891,12.600,22.80
1047,13-Sep-2020 13:51:10,23.938,-7.412,13.891,13.300,22.81
1048,13-Sep-2020 14:06:10,24.063,-7.330,13.920,13.470,22.86
1049,13-Sep-2020 14:21:10,24.188,-7.435,13.920,13.680,22.91
1050,13-Sep-2020 14:36:10,24.313,-7.250,13.920,14.050,22.92
1051,13-Sep-2020 14:51:10,24.500,-7.561,13.920,13.750,22.86
1052,13-Sep-2020 15:06:10,24.438,-7.711,13.920,14.200,22.89
1053,13-Sep-2020 15:21:10,24.750,-7.596,13.920,14.400,22.92
1054,13-Sep-2020 15:36:10,24.625,-7.349,13.920,14.090,22.89
1055,13-Sep-2020 15:51:10,24.688,-7.407,13.891,13.930,22.91
1056,13-Sep-2020 16:06:10,24.563,-7.546,13.891,13.570,22.90
1057,13-Sep-2020 16:21:10,24.625,-7.634,13.891,13.600,22.96
1058,13-Sep-2020 16:36:10,24.688,-7.625,13.920,13.420,23.00
1059,13-Sep-2020 16:51:10,24.688,-7.457,13.891,13.390,22.98
1060,13-Sep-2020 17:06:10,24.938,-7.645,13.920,13.130,22.98
1061,13-Sep-2020 17:21:10,25.063,-7.636,13.920,12.790,22.94
1062,13-Sep-2020 17:36:10,25.188,-7.835,13.920,12.230,22.94
1063,13-Sep-2020 17:51:10,25.188,-7.661,13.861,10.450,22.90
1064,13-Sep-2020 18:06:10,25.000,-7.755,13.920,9.640,22.89
1065,13-Sep-2020 18:21:10,25.063,-7.737,13.831,9.200,22.89
1066,13-Sep-2020 18:36:10,25.375,-7.932,13.563,8.710,22.88
1067,13-Sep-2020 18:51:10,25.563,-8.426,13.592,8.410,22.91
1068,13-Sep-2020 19:06:10,25.688,-8.381,13.026,8.300,22.98
1069,13-Sep-2020 19:21:10,26.000,-8.363,12.937,8.370,23.09
1070,13-Sep-2020 19:36:10,25.438,-8.563,12.996,8.360,23.38
1071,13-Sep-2020 19:51:10,25.500,-8.668,12.966,8.350,23.52
1072,13-Sep-2020 20:06:10,25.625,-8.765,12.937,8.490,23.60
1073,13-Sep-2020 20:21:10,25.875,-8.810,12.937,8.610,23.86
1074,13-Sep-2020 20:36:10,25.688,-8.679,12.937,8.570,23.99
1075,13-Sep-2020 20:51:10,25.688,-8.650,12.937,8.400,24.08
1076,13-Sep-2020 21:06:10,25.313,-8.767,12.907,8.000,24.17
1077,13-Sep-2020 21:21:10,25.000,-8.759,12.937,7.940,24.21
1078,13-Sep-2020 21:36:10,24.875,-8.422,12.937,8.090,24.17
1079,13-Sep-2020 21:51:10,24.875,-8.647,12.937,8.220,24.20
1080,13-Sep-2020 22:06:10,24.875,-8.592,12.907,8.050,24.25
1081,13-Sep-2020 22:21:10,24.750,-8.415,12.907,7.980,24.19
1082,13-Sep-2020 22:36:10,24.688,-8.396,12.937,7.860,24.25
1083,13-Sep-2020 22:51:10,24.625,-8.200,12.907,7.870,24.24
1084,13-Sep-2020 23:06:10,24.688,-8.686,12.877,7.910,24.21
1085,13-Sep-2020 23:21:10,25.125,-8.437,12.817,7.800,24.17
1086,13-Sep-2020 23:36:10,24.813,-8.348,12.877,7.660,24.15
1087,13-Sep-2020 23:51:10,24.813,-8.332,12.877,7.630,24.12
1088,14-Sep-2020 00:06:10,24.938,-8.306,12.817,7.600,24.10
1089,14-Sep-2020 00:21:10,25.063,-8.598,12.817,7.560,24.06
1090,14-Sep-2020 00:36:10,25.000,-8.432,12.847,7.560,24.04
1091,14-Sep-2020 00:51:10,25.000,-8.482,12.817,7.560,24.00
1092,14-Sep-2020 01:06:10,24.938,-8.267,12.758,7.580,23.97
1093,14-Sep-2020 01:21:10,24.938,-8.507,12.817,7.500,23.94
1094,14-Sep-2020 01:36:10,24.313,-8.566,12.847,7.480,23.91
1095,14-Sep-2020 01:51:10,24.250,-8.741,12.698,7.410,23.88
1096,14-Sep-2020 02:06:10,24.188,-8.623,12.817,7.420,23.85
1097,14-Sep-2020 02:21:10,24.188,-8.377,12.847,7.370,23.82
1098,14-Sep-2020 02:36:10,24.188,-8.619,12.847,7.400,23.78
1099,14-Sep-2020 02:51:10,24.125,-8.528,12.847,7.390,23.75
1100,14-Sep-2020 03:06:10,24.063,-8.575,12.817,7.420,23.73
1101,14-Sep-2020 03:21:10,24.000,-8.461,12.847,7.400,23.71
1102,14-Sep-2020 03:36:10,24.000,-8.582,12.847,7.320,23.68
1103,14-Sep-2020 03:51:10,24.000,-8.505,12.847,7.330,23.66
1104,14-Sep-2020 04:06:10,23.938,-8.402,12.788,7.290,23.63
1105,14-Sep-2020 04:21:10,23.938,-8.491,12.817,7.260,23.61
1106,14-Sep-2020 04:36:10,23.938,-8.358,12.817,7.180,23.60
1107,14-Sep-2020 04:51:10,23.938,-8.437,12.817,7.200,23.58
1108,14-Sep-2020 05:06:10,23.875,-8.289,12.817,7.180,23.56
1109,14-Sep-2020 05:21:10,23.875,-8.295,12.788,7.160,23.53
1110,14-Sep-2020 05:36:10,24.250,-8.362,12.788,7.170,23.51
1111,14-Sep-2020 05:51:10,23.875,-8.379,12.788,7.220,23.48
1112,14-Sep-2020 06:06:10,23.813,-8.366,12.758,7.250,23.44
1113,14-Sep-2020 06:21:10,23.750,-8.449,12.788,7.280,23.43
1114,14-Sep-2020 06:36:10,23.750,-8.466,12.788,7.290,23.43
1115,14-Sep-2020 06:51:10,23.750,-8.316,12.817,7.290,23.42
1116,14-Sep-2020 07:06:10,23.750,-8.431,12.758,7.390,23.38
1117,14-Sep-2020 07:21:10,23.688,-8.272,12.788,7.420,23.37
1118,14-Sep-2020 07:36:10,23.688,-8.195,12.758,7.450,23.36
1119,14-Sep-2020 07:51:10,23.688,-8.175,12.788,7.420,23.34
1120,14-Sep-2020 08:06:10,23.625,-8.181,12.788,7.440,23.32
1121,14-Sep-2020 08:21:10,23.625,-8.125,12.877,7.530,23.33
1122,14-Sep-2020 08:36:10,23.688,-8.310,12.937,7.510,23.33
1123,14-Sep-2020 08:51:10,23.688,-8.143,13.026,7.610,23.32
1124,14-Sep-2020 09:06:10,23.688,-8.359,13.265,7.800,23.29
1125,14-Sep-2020 09:21:10,23.688,-8.178,13.533,7.990,23.29
1126,14-Sep-2020 09:36:10,23.688,-8.210,13.741,8.360,23.28
1127,14-Sep-2020 09:51:10,23.625,-8.017,13.861,8.670,23.29
1128,14-Sep-2020 10:06:10,23.688,-7.711,13.920,8.930,23.28
1129,14-Sep-2020 10:21:10,23.688,-8.110,13.891,9.140,23.28
1130,14-Sep-2020 10:36:10,23.688,-7.928,13.861,9.400,23.30
1131,14-Sep-2020 10:51:10,23.750,-7.883,13.891,9.670,23.36
1132,14-Sep-2020 11:06:10,23.875,-7.993,13.891,9.970,23.39
1133,14-Sep-2020 11:21:10,23.938,-7.995,13.891,10.090,23.44
1134,14-Sep-2020 11:36:10,23.938,-7.938,13.891,10.230,23.52
1135,14-Sep-2020 11:51:10,24.000,-7.941,13.891,10.590,23.57
1136,14-Sep-2020 12:06:10,24.125,-7.953,13.920,11.120,23.64
1137,14-Sep-2020 12:21:10,24.250,-8.212,13.891,11.640,23.74
1138,14-Sep-2020 12:36:10,24.375,-8.119,13.920,12.080,23.85
1139,14-Sep-2020 12:51:10,24.500,-8.406,13.920,12.330,23.95
1140,14-Sep-2020 13:06:10,24.563,-8.469,13.891,12.730,24.07
1141,14-Sep-2020 13:21:10,24.625,-8.474,13.920,13.030,24.16
1142,14-Sep-2020 13:36:10,24.688,-8.267,13.920,13.040,24.20
1143,14-Sep-2020 13:51:10,24.813,-8.499,13.891,13.350,24.21
1144,14-Sep-2020 14:06:10,24.938,-8.404,13.891,13.640,24.31
1145,14-Sep-2020 14:21:10,25.063,-8.415,13.920,13.560,24.38
1146,14-Sep-2020 14:36:10,25.188,-8.531,13.920,13.170,24.37
1147,14-Sep-2020 14:51:10,25.313,-8.356,13.920,13.480,24.41
1148,14-Sep-2020 15:06:10,25.438,-8.384,13.920,13.440,24.45
1149,14-Sep-2020 15:21:10,25.438,-8.342,13.920,13.260,24.70
1150,14-Sep-2020 15:36:10,25.438,-10.722,13.920,13.050,24.76
1151,14-Sep-2020 15:51:10,25.875,-10.640,13.891,12.890,24.78
1152,14-Sep-2020 16:06:10,26.125,-10.492,13.920,12.780,24.77
1153,14-Sep-2020 16:21:10,26.000,-10.447,13.891,12.500,24.83
1154,14-Sep-2020 16:36:10,26.188,-10.674,13.891,12.230,24.85
1155,14-Sep-2020 16:51:10,26.250,-10.652,13.891,11.430,24.80
1156,14-Sep-2020 17:06:10,26.125,-10.440,13.920,11.490,24.79
1157,14-Sep-2020 17:21:10,26.063,-10.457,13.891,11.340,24.74
1158,14-Sep-2020 17:36:10,26.250,-10.279,13.891,11.100,24.46
1159,14-Sep-2020 17:51:10,26.375,-13.202,13.891,10.510,24.40
1160,14-Sep-2020 18:06:10,26.563,-12.601,13.920,10.030,24.35
1161,14-Sep-2020 18:21:10,26.500,-12.653,13.891,9.740,24.40
1162,14-Sep-2020 18:36:10,26.438,-12.849,13.801,9.420,24.36
1163,14-Sep-2020 18:51:10,26.375,-12.673,13.652,9.180,24.47
1164,14-Sep-2020 19:06:10,25.813,-12.813,13.116,8.890,24.37
1165,14-Sep-2020 19:21:10,25.813,-12.422,12.996,8.750,24.34
1166,14-Sep-2020 19:36:10,25.688,-12.542,12.966,8.620,24.24
1167,14-Sep-2020 19:51:10,25.500,-22.320,12.996,8.620,24.28
1168,14-Sep-2020 20:06:10,25.438,-26.445,12.937,8.530,24.24
1169,14-Sep-2020 20:21:10,25.438,-25.309,12.937,8.480,24.24
1170,14-Sep-2020 20:36:10,25.938,-25.398,12.907,8.390,24.23
1171,14-Sep-2020 20:51:10,25.875,-24.971,12.907,8.020,24.29
1172,14-Sep-2020 21:06:10,25.813,-23.944,12.877,7.790,24.23
1173,14-Sep-2020 21:21:10,25.313,-23.382,12.907,7.590,24.20
1174,14-Sep-2020 21:36:10,25.125,-23.051,12.907,7.600,24.21
1175,14-Sep-2020 21:51:10,25.000,-23.731,12.907,7.760,24.27
1176,14-Sep-2020 22:06:10,25.000,-22.776,12.907,7.990,24.35
1177,14-Sep-2020 22:21:10,24.875,-23.579,12.907,8.060,24.39
1178,14-Sep-2020 22:36:10,24.875,-31.875,12.907,7.930,24.40
1179,14-Sep-2020 22:51:10,24.750,-31.464,12.907,7.760,24.33
1180,14-Sep-2020 23:06:10,24.813,-30.818,12.877,7.670,24.31
1181,14-Sep-2020 23:21:10,25.000,-31.269,12.877,7.820,24.33
1182,14-Sep-2020 23:36:10,24.750,-30.151,12.877,7.970,24.31
1183,14-Sep-2020 23:51:10,25.250,-32.614,12.847,8.050,24.27
1184,15-Sep-2020 00:06:10,24.813,-30.041,12.847,8.240,24.24
1185,15-Sep-2020 00:21:10,24.625,-26.463,12.877,8.240,24.20
1186,15-Sep-2020 00:36:10,24.563,-24.070,12.877,8.210,24.17
1187,15-Sep-2020 00:51:10,24.563,-28.960,12.877,8.120,24.14
1188,15-Sep-2020 01:06:10,24.500,-29.548,12.847,7.990,24.11
1189,15-Sep-2020 01:21:10,24.438,-28.130,12.847,7.940,24.08
1190,15-Sep-2020 01:36:10,24.438,-28.599,12.877,7.890,24.05
1191,15-Sep-2020 01:51:10,24.438,-28.447,12.877,7.880,24.01
1192,15-Sep-2020 02:06:10,24.375,-28.922,12.847,7.810,23.98
1193,15-Sep-2020 02:21:10,24.563,-28.602,12.817,7.540,23.95
1194,15-Sep-2020 02:36:10,24.750,-28.653,12.817,7.470,23.91
1195,15-Sep-2020 02:51:10,24.813,-29.616,12.817,7.540,23.88
1196,15-Sep-2020 03:06:10,24.813,-28.827,12.758,7.360,23.84
1197,15-Sep-2020 03:21:10,24.813,-36.939,12.817,7.370,23.81
1198,15-Sep-2020 03:36:10,24.750,-37.186,12.817,7.460,23.77
1199,15-Sep-2020 03:51:10,24.750,-37.688,12.788,7.590,23.74
1200,15-Sep-2020 04:06:10,24.125,-36.620,12.788,7.500,23.71
1201,15-Sep-2020 04:21:10,24.000,-36.746,12.817,7.300,23.68
1202,15-Sep-2020 04:36:10,24.000,-36.547,12.847,7.040,23.65
1203,15-Sep-2020 04:51:10,24.000,-36.408,12.788,7.090,23.61
1204,15-Sep-2020 05:06:10,24.125,-37.146,12.788,7.250,23.57
1205,15-Sep-2020 05:21:10,23.875,-36.786,12.817,7.300,23.51
1206,15-Sep-2020 05:36:10,23.813,-36.981,12.817,7.330,23.46
1207,15-Sep-2020 05:51:10,23.750,-36.187,12.788,7.250,23.42
1208,15-Sep-2020 06:06:10,23.750,-35.837,12.758,7.260,23.40
1209,15-Sep-2020 06:21:10,24.125,-36.247,12.758,7.150,23.36
1210,15-Sep-2020 06:36:10,24.250,-35.821,12.728,7.130,23.33
1211,15-Sep-2020 06:51:10,24.063,-34.464,12.758,7.140,23.30
1212,15-Sep-2020 07:06:10,24.063,-34.550,12.728,7.220,23.26
1213,15-Sep-2020 07:21:10,24.125,-34.481,12.698,7.250,23.23
1214,15-Sep-2020 07:36:10,24.188,-34.293,12.728,7.260,23.21
1215,15-Sep-2020 07:51:10,23.563,-34.133,12.817,7.420,23.17
1216,15-Sep-2020 08:06:10,23.688,-33.840,12.877,7.600,23.15
1217,15-Sep-2020 08:21:10,23.688,-33.390,13.086,7.680,23.12
1218,15-Sep-2020 08:36:10,23.750,-34.051,13.384,7.760,23.10
1219,15-Sep-2020 08:51:10,23.563,-33.804,13.563,7.910,23.09
1220,15-Sep-2020 09:06:10,23.500,-33.670,13.652,8.080,23.06
1221,15-Sep-2020 09:21:10,23.563,-33.969,13.831,8.210,23.05
1222,15-Sep-2020 09:36:10,23.500,-34.579,13.891,8.320,23.05
1223,15-Sep-2020 09:51:10,23.500,-33.778,13.891,8.520,23.05
1224,15-Sep-2020 10:06:10,23.500,-33.937,13.891,8.720,23.05
1225,15-Sep-2020 10:21:10,23.563,-33.990,13.891,8.930,23.06
1226,15-Sep-2020 10:36:10,23.563,-33.719,13.891,9.180,23.06
1227,15-Sep-2020 10:51:10,23.563,-33.045,13.891,9.520,23.08
1228,15-Sep-2020 11:06:10,23.563,-34.013,13.891,9.770,23.05
1229,15-Sep-2020 11:21:10,23.625,-39.285,13.920,9.940,23.03
1230,15-Sep-2020 11:36:10,23.938,-38.782,13.920,10.300,23.03
1231,15-Sep-2020 11:51:10,23.750,-38.089,13.891,10.590,23.05
1232,15-Sep-2020 12:06:10,23.750,-37.583,13.891,10.350,23.03
1233,15-Sep-2020 12:21:10,23.688,-36.869,13.891,10.350,23.01
1234,15-Sep-2020 12:36:10,23.688,-36.093,13.891,10.330,22.96
1235,15-Sep-2020 12:51:10,23.750,-35.707,13.920,9.850,22.93
1236,15-Sep-2020 13:06:10,23.688,-35.351,13.920,9.550,22.92
1237,15-Sep-2020 13:21:10,23.750,-34.716,13.920,9.760,22.93
1238,15-Sep-2020 13:36:10,23.750,-35.461,13.891,9.760,22.85
1239,15-Sep-2020 13:51:10,23.813,-34.834,13.920,9.450,22.88
1240,15-Sep-2020 14:06:10,23.875,-26.149,13.891,9.440,22.90
1241,15-Sep-2020 14:21:10,24.000,-24.691,13.920,11.390,22.89
1242,15-Sep-2020 14:36:10,24.188,-24.650,13.891,11.580,22.86
1243,15-Sep-2020 14:51:10,24.188,-24.247,13.891,11.190,22.83
1244,15-Sep-2020 15:06:10,24.375,-24.020,13.920,11.600,22.85
1245,15-Sep-2020 15:21:10,24.500,-24.025,13.920,11.230,22.87
1246,15-Sep-2020 15:36:10,24.625,-24.144,13.920,11.410,22.91
1247,15-Sep-2020 15:51:10,24.688,-23.214,13.920,11.150,22.91
1248,15-Sep-2020 16:06:10,24.688,-22.968,13.891,10.960,22.96
1249,15-Sep-2020 16:21:10,24.750,-22.345,13.920,11.320,22.98
1250,15-Sep-2020 16:36:10,24.625,-22.623,13.891,11.310,22.95
1251,15-Sep-2020 16:51:10,24.563,-22.100,13.920,11.090,22.94
1252,15-Sep-2020 17:06:10,24.313,-21.993,13.920,10.970,22.92
1253,15-Sep-2020 17:21:10,24.125,-22.084,13.920,10.940,22.91
1254,15-Sep-2020 17:36:10,24.000,-21.672,13.920,10.700,22.89
1255,15-Sep-2020 17:51:10,23.875,-21.752,13.920,10.380,22.92
1256,15-Sep-2020 18:06:10,23.813,-21.556,13.920,10.040,22.93
1257,15-Sep-2020 18:21:10,23.688,-21.680,13.920,9.720,22.95
1258,15-Sep-2020 18:36:10,23.625,-21.440,13.831,9.510,23.12
1259,15-Sep-2020 18:51:10,23.563,-21.223,13.652,9.520,23.11
1260,15-Sep-2020 19:06:10,23.500,-21.239,13.056,9.430,23.10
1261,15-Sep-2020 19:21:10,23.500,-21.316,12.996,9.410,23.05
1262,15-Sep-2020 19:36:10,23.375,-21.636,12.966,9.230,22.98
1263,15-Sep-2020 19:51:10,23.375,-25.923,12.996,8.990,22.94
1264,15-Sep-2020 20:06:10,23.313,-23.790,12.937,8.860,22.91
1265,15-Sep-2020 20:21:10,23.250,-24.001,12.966,8.660,22.87
1266,15-Sep-2020 20:36:10,23.188,-23.313,12.966,8.200,22.84
1267,15-Sep-2020 20:51:10,23.125,-23.122,12.937,8.030,22.80
1268,15-Sep-2020 21:06:10,23.125,-22.716,12.907,8.130,22.72
1269,15-Sep-2020 21:21:10,23.063,-22.842,12.937,8.190,22.73
1270,15-Sep-2020 21:36:10,23.000,-22.409,12.937,8.020,22.69
1271,15-Sep-2020 21:51:10,23.000,-22.100,12.937,7.970,22.66
1272,15-Sep-2020 22:06:10,22.938,-21.972,12.877,7.990,22.65
1273,15-Sep-2020 22:21:10,23.000,-21.798,12.907,7.990,22.63
1274,15-Sep-2020 22:36:10,22.938,-21.666,12.877,7.900,22.61
1275,15-Sep-2020 22:51:10,22.938,-31.035,12.907,7.770,22.59
1276,15-Sep-2020 23:06:10,23.125,-29.784,12.847,7.660,22.57
1277,15-Sep-2020 23:21:10,22.938,-29.980,12.877,7.780,22.54
1278,15-Sep-2020 23:36:10,22.875,-29.542,12.877,7.780,22.52
1279,15-Sep-2020 23:51:10,22.813,-29.413,12.877,7.730,22.50
1280,16-Sep-2020 00:06:10,22.813,-29.106,12.847,7.580,22.46
1281,16-Sep-2020 00:21:10,22.750,-28.317,12.877,7.610,22.44
1282,16-Sep-2020 00:36:10,23.125,-28.725,12.847,7.550,22.42
1283,16-Sep-2020 00:51:10,23.313,-28.692,12.817,7.380,22.38
1284,16-Sep-2020 01:06:10,23.313,-27.867,12.758,7.200,22.34
1285,16-Sep-2020 01:21:10,23.313,-28.243,12.817,7.220,22.30
1286,16-Sep-2020 01:36:10,23.250,-27.859,12.817,7.150,22.26
1287,16-Sep-2020 01:51:10,23.250,-28.310,12.788,7.220,22.23
1288,16-Sep-2020 02:06:10,23.188,-28.050,12.788,7.190,22.20
1289,16-Sep-2020 02:21:10,23.188,-27.684,12.788,7.120,22.17
1290,16-Sep-2020 02:36:10,23.125,-27.933,12.788,7.000,22.14
1291,16-Sep-2020 02:51:10,23.125,-27.121,12.788,7.060,22.09
1292,16-Sep-2020 03:06:10,23.063,-27.757,12.758,6.980,22.05
1293,16-Sep-2020 03:21:10,23.000,-27.231,12.758,6.980,22.03
1294,16-Sep-2020 03:36:10,23.000,-27.157,12.758,7.000,21.99
1295,16-Sep-2020 03:51:10,22.938,-27.207,12.758,6.920,21.98
1296,16-Sep-2020 04:06:10,22.938,-27.604,12.728,6.740,21.95
1297,16-Sep-2020 04:21:10,22.938,-27.486,12.728,6.580,21.92
1298,16-Sep-2020 04:36:10,22.875,-27.979,12.728,6.560,21.89
1299,16-Sep-2020 04:51:10,22.875,-27.532,12.728,6.550,21.86
1300,16-Sep-2020 05:06:10,22.375,-27.421,12.698,6.450,21.84
1301,16-Sep-2020 05:21:10,22.188,-26.676,12.758,6.360,21.79
1302,16-Sep-2020 05:36:10,22.125,-27.066,12.758,6.410,21.78
1303,16-Sep-2020 05:51:10,22.063,-27.086,12.728,6.400,21.74
1304,16-Sep-2020 06:06:10,22.063,-27.298,12.668,6.420,21.70
1305,16-Sep-2020 06:21:10,22.000,-27.499,12.728,6.450,21.69
1306,16-Sep-2020 06:36:10,22.000,-27.370,12.728,6.420,21.64
1307,16-Sep-2020 06:51:10,21.938,-33.713,12.698,6.510,21.62
1308,16-Sep-2020 07:06:10,21.938,-32.269,12.698,6.610,21.61
1309,16-Sep-2020 07:21:10,21.938,-30.675,12.698,6.750,21.59
1310,16-Sep-2020 07:36:10,21.875,-30.825,12.698,6.770,21.56
1311,16-Sep-2020 07:51:10,21.938,-31.132,12.758,6.820,21.55
1312,16-Sep-2020 08:06:10,21.875,-30.939,12.847,6.850,21.52
1313,16-Sep-2020 08:21:10,21.875,-31.288,13.116,6.970,21.50
1314,16-Sep-2020 08:36:10,21.875,-30.942,13.414,7.160,21.47
1315,16-Sep-2020 08:51:10,21.875,-31.595,13.712,7.370,21.46
1316,16-Sep-2020 09:06:10,21.875,-31.006,13.861,7.550,21.45
1317,16-Sep-2020 09:21:10,21.875,-30.275,13.920,7.770,21.46
1318,16-Sep-2020 09:36:10,21.875,-30.434,13.891,7.950,21.46
1319,16-Sep-2020 09:51:10,21.875,-30.928,13.861,7.950,21.46
1320,16-Sep-2020 10:06:10,21.938,-30.064,13.920,8.200,21.46
1321,16-Sep-2020 10:21:10,21.938,-30.406,13.920,8.370,21.46
1322,16-Sep-2020 10:36:10,21.938,-30.587,13.920,8.410,21.47
1323,16-Sep-2020 10:51:10,21.938,-29.590,13.891,8.680,21.47
1324,16-Sep-2020 11:06:10,22.000,-30.273,13.891,8.900,21.48
1325,16-Sep-2020 11:21:10,22.000,-29.908,13.920,9.440,21.49
1326,16-Sep-2020 11:36:10,22.125,-30.017,13.891,9.730,21.50
1327,16-Sep-2020 11:51:10,22.125,-30.021,13.891,9.890,21.52
1328,16-Sep-2020 12:06:10,22.188,-29.797,13.920,10.240,21.52
1329,16-Sep-2020 12:21:10,22.188,-29.697,13.891,10.340,21.51
1330,16-Sep-2020 12:36:10,22.250,-30.105,13.920,10.490,21.49
1331,16-Sep-2020 12:51:10,22.250,-30.030,13.891,11.030,21.50
1332,16-Sep-2020 13:06:10,22.313,-29.354,13.891,11.520,21.50
1333,16-Sep-2020 13:21:10,22.313,-29.625,13.891,11.170,21.50
1334,16-Sep-2020 13:36:10,22.313,-30.156,13.920,11.100,21.49
1335,16-Sep-2020 13:51:10,22.313,-30.755,13.920,11.340,21.50
1336,16-Sep-2020 14:06:10,22.313,-30.436,13.920,10.900,21.49
1337,16-Sep-2020 14:21:10,22.313,-30.215,13.891,10.770,21.50
1338,16-Sep-2020 14:36:10,22.313,-29.917,13.861,11.270,21.51
1339,16-Sep-2020 14:51:10,22.375,-29.570,13.920,11.740,21.52
1340,16-Sep-2020 15:06:10,22.375,-30.282,13.920,11.960,21.52
1341,16-Sep-2020 15:21:10,22.438,-30.034,13.920,12.340,21.51
1342,16-Sep-2020 15:36:10,22.438,-30.389,13.891,12.230,21.49
1343,16-Sep-2020 15:51:10,22.438,-30.221,13.891,11.710,21.48
1344,16-Sep-2020 16:06:10,22.438,-30.472,13.891,11.590,21.47
1345,16-Sep-2020 16:21:10,22.438,-30.283,13.861,11.780,21.48
1346,16-Sep-2020 16:36:10,22.438,-30.490,13.891,11.380,21.45
1347,16-Sep-2020 16:51:10,22.438,-29.702,13.920,10.730,21.43
1348,16-Sep-2020 17:06:10,22.375,-29.778,13.891,9.720,21.41
1349,16-Sep-2020 17:21:10,22.313,-30.023,13.920,9.080,21.40
1350,16-Sep-2020 17:36:10,22.250,-30.181,13.891,8.690,21.40
1351,16-Sep-2020 17:51:10,22.125,-30.506,13.891,8.160,21.43
1352,16-Sep-2020 18:06:10,22.063,-30.206,13.891,7.750,21.44
1353,16-Sep-2020 18:21:10,22.063,-30.279,13.891,7.470,21.44
1354,16-Sep-2020 18:36:10,22.000,-30.405,13.771,7.210,21.44
