ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
29   06/22/2020,0.9,"1,831.5",751.7,971.1,"6,325.3",37.8,-0.9,-0.9,"1,102.1","1,652.2",19.1,1.5,1.2,"1,564.6",160.6,0.7,0.8,2.3,14.4,0.1,-0.3,12.1,0.0,0.0,0.2,0.0,36.1,1.9,0.0
19   06/25/2020,0.3,"1,695.9",643.2,41.5,"4,395.5",7.1,-1.1,-0.9,"1,078.7","1,335.2",0.8,0.1,0.1,264.2,16.4,0.1,0.1,0.5,3.8,0.1,0.0,9.3,0.0,0.0,0.0,0.1,17.1,0.1,0.0
20   06/25/2020,0.3,"1,697.4",638.8,23.4,"4,320.9",1.9,-1.2,-0.9,"1,060.9","1,312.9",0.4,0.0,0.1,138.7,2.7,0.0,0.1,0.3,13.0,0.1,0.1,9.2,0.0,0.0,0.0,0.1,16.5,0.1,0.0
21   06/25/2020,0.4,"1,696.4",638.3,52.2,"4,387.3",8.0,-1.1,-0.9,"1,068.3","1,349.3",0.7,0.1,0.2,273.0,16.2,0.1,0.1,0.4,8.5,0.1,0.0,9.3,0.0,0.0,0.0,0.1,17.8,0.1,0.0
22   06/25/2020,0.3,"1,695.1",636.3,24.0,"4,343.3",3.0,-1.1,-0.8,"1,051.6","1,336.2",0.5,0.1,0.2,137.4,5.3,0.0,0.2,0.4,15.7,0.1,0.0,9.2,0.0,0.0,0.0,0.0,17.0,0.1,0.0
23   06/25/2020,0.2,"1,687.3",652.8,26.1,"4,355.1",2.4,-1.1,-0.8,"1,063.2","1,423.7",0.5,0.0,0.1,108.3,114.8,0.1,0.1,0.4,14.3,0.1,0.0,10.0,0.0,0.0,0.0,0.0,25.0,0.1,0.0
24   06/25/2020,0.2,"1,687.9",656.0,69.7,"4,359.9",6.1,-1.0,-0.9,"1,059.9","1,424.2",0.9,0.1,0.1,316.4,128.9,0.1,0.3,2.1,2.6,0.1,0.0,10.0,0.0,0.0,0.0,0.0,22.8,0.1,0.0
25   06/25/2020,0.3,"1,813.5",697.3,52.8,"5,188.4",15.5,-1.3,-0.8,"1,151.7","1,743.0",0.9,0.1,0.2,"3,695.5",766.9,1.4,0.2,0.4,4.2,0.2,-0.1,11.9,0.0,0.0,0.0,0.0,48.8,0.2,0.0
26   06/25/2020,0.2,"1,813.0",696.0,17.9,"5,121.1",3.5,-1.4,-0.8,"1,151.2","1,723.8",0.5,0.0,0.1,"3,434.5",762.5,1.4,0.2,0.1,12.3,0.2,-0.2,11.8,0.0,0.0,0.0,0.0,42.3,0.0,0.0
27   06/25/2020,0.2,"1,987.9",738.4,75.1,"6,020.3",36.5,-1.6,-0.6,"1,282.0","2,056.2",1.0,0.2,0.2,"12,171.2","1,135.0",1.8,0.3,1.1,7.1,0.4,0.0,13.8,0.2,0.0,0.0,0.1,71.5,0.6,0.0
28   06/25/2020,0.2,"1,946.2",733.4,23.4,"5,918.5",22.7,-1.6,-0.7,"1,241.6","2,002.0",0.6,0.2,0.1,"12,183.8","1,132.2",1.7,0.2,0.3,12.8,0.4,-0.1,13.7,0.2,0.0,0.0,0.0,70.0,0.1,0.0
