"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"BVR",2022-06-13,50,13,8,2,0.0040715,1.8,0.001804,3,0.084,0.108,0.115,0.00700000000000001,0.00284025606388372,"B_sed_8m_R2_F3_13Jun22",1,1,1
"BVR",2022-06-13,50,13,8,2,0.0040715,1.8,0.001804,4,0.084,0.109,0.117,0.00800000000000001,0.00324600693015283,"B_sed_8m_R2_F4_13Jun22",1,1,1
"FCR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001797,1,0.14,0.107,0.111,0.004,0.000900736077311928,"F_sed_4m_R1_F1_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001797,2,0.14,0.106,0.111,0.005,0.00112592009663991,"F_sed_4m_R1_F2_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001797,3,0.139,0.107,0.112,0.005,0.00113402024122005,"F_sed_4m_R1_F3_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001797,4,0.138,0.107,0.112,0.005,0.00114223777919991,"F_sed_4m_R1_F4_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,1,0.139,0.108,0.113,0.005,0.00114664150155639,"F_sed_4m_R2_F1_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,2,0.137,0.107,0.112,0.005,0.00116338079354992,"F_sed_4m_R2_F2_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,3,0.138,0.108,0.112,0.004,0.000923960398355585,"F_sed_4m_R2_F3_27Jun22",1,1,1
"FCR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,4,0.143,0.107,0.112,0.005,0.00111456761340097,"F_sed_4m_R2_F4_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001817,1,0.078,0.108,0.117,0.00900000000000001,0.0036780731242232,"F_sed_8m_R1_F1_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001817,2,0.078,0.106,0.116,0.01,0.00408674791580355,"F_sed_8m_R1_F2_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001817,3,0.082,0.107,0.116,0.00900000000000001,0.00349865492304158,"F_sed_8m_R1_F3_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001817,4,0.079,0.108,0.116,0.00800000000000001,0.00322801354362205,"F_sed_8m_R1_F4_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,2,0.0040715,1.8,0.00167,1,0.078,0.107,0.117,0.01,0.00375611943830046,"F_sed_8m_R2_F1_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,2,0.0040715,1.8,0.00167,2,0.08,0.107,0.117,0.01,0.00366221645234295,"F_sed_8m_R2_F2_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,2,0.0040715,1.8,0.00167,3,0.082,0.108,0.118,0.01,0.00357289409984677,"F_sed_8m_R2_F3_27Jun22",1,1,1
"FCR",2022-06-27,50,14,8,2,0.0040715,1.8,0.00167,4,0.08,0.107,0.117,0.01,0.00366221645234295,"F_sed_8m_R2_F4_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001784,1,0.141,0.107,0.141,0.034,0.0075469622842252,"B_sed_4m_R1_F1_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001784,2,0.141,0.107,0.145,0.038,0.0084348402000164,"B_sed_4m_R1_F2_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001784,3,0.143,0.107,0.143,0.036,0.00787914038558764,"B_sed_4m_R1_F3_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,1,0.0040715,1.8,0.001784,4,0.139,0.107,0.139,0.032,0.00720522510080916,"B_sed_4m_R1_F4_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,1,0.139,0.108,0.136,0.028,0.00642119240871579,"B_sed_4m_R2_F1_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,2,0.138,0.107,0.134,0.027,0.0062367326889002,"B_sed_4m_R2_F2_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,3,0.14,0.108,0.137,0.029,0.00660301698967688,"B_sed_4m_R2_F3_27Jun22",1,1,1
"BVR",2022-06-27,50,14,4,2,0.0040715,1.8,0.001817,4,0.14,0.108,0.141,0.033,0.00751377795377023,"B_sed_4m_R2_F4_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001775,1,0.083,0.107,0.127,0.02,0.00750356736501981,"B_sed_8m_R1_F1_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001775,2,0.083,0.107,0.127,0.02,0.00750356736501981,"B_sed_8m_R1_F2_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001775,3,0.079,0.107,0.125,0.018,0.00709514534388582,"B_sed_8m_R1_F3_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,1,0.0040715,1.8,0.001775,4,0.08,0.107,0.126,0.019,0.00739570358414765,"B_sed_8m_R1_F4_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,2,0.0040715,1.8,0.001769,1,0.078,0.107,0.126,0.019,0.00755969643357584,"B_sed_8m_R2_F1_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,2,0.0040715,1.8,0.001769,2,0.077,0.107,0.128,0.021,0.00846396634189831,"B_sed_8m_R2_F2_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,2,0.0040715,1.8,0.001769,3,0.082,0.107,0.127,0.02,0.00756940079356759,"B_sed_8m_R2_F3_27Jun22",1,1,1
"BVR",2022-06-27,50,14,8,2,0.0040715,1.8,0.001769,4,0.082,0.107,0.131,0.024,0.00908328095228111,"B_sed_8m_R2_F4_27Jun22",1,1,1
"FCR",2022-07-11,50,14,4,1,0.0040715,1.8,0.00171,1,0.138,0.107,0.11,0.003,0.000652162471596609,"F_sed_4m_R1_F1_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,1,0.0040715,1.8,0.00171,2,0.142,0.107,0.112,0.005,0.00105631949624803,"F_sed_4m_R1_F2_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,1,0.0040715,1.8,0.00171,3,0.14,0.107,0.111,0.004,0.000857127819812686,"F_sed_4m_R1_F3_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,1,0.0040715,1.8,0.00171,4,0.14,0.107,0.111,0.004,0.000857127819812686,"F_sed_4m_R1_F4_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001631,1,0.144,0.107,0.111,0.004,0.000794820363775295,"F_sed_4m_R2_F1_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001631,2,0.144,0.107,0.111,0.004,0.000794820363775295,"F_sed_4m_R2_F2_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001631,3,0.136,0.107,0.111,0.004,0.000841574502820901,"F_sed_4m_R2_F3_11Jul22",1,1,1
"FCR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001631,4,0.142,0.107,0.11,0.003,0.000604511262589661,"F_sed_4m_R2_F4_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001662,1,0.08,0.107,0.122,0.015,0.00546700935071315,"F_sed_8m_R1_F1_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001662,2,0.084,0.105,0.122,0.017,0.00590089898172213,"F_sed_8m_R1_F2_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001662,3,0.078,0.107,0.121,0.014,0.00523337647247754,"F_sed_8m_R1_F3_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001662,4,0.08,0.107,0.122,0.015,0.00546700935071315,"F_sed_8m_R1_F4_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,2,0.0040715,1.8,0.00176,1,0.082,0.106,0.121,0.015,0.00564816791832065,"F_sed_8m_R2_F1_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,2,0.0040715,1.8,0.00176,2,0.076,0.107,0.121,0.014,0.00568780418441412,"F_sed_8m_R2_F2_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,2,0.0040715,1.8,0.00176,3,0.076,0.107,0.121,0.014,0.00568780418441412,"F_sed_8m_R2_F3_11Jul22",1,1,1
"FCR",2022-07-11,50,14,8,2,0.0040715,1.8,0.00176,4,0.076,0.107,0.12,0.013,0.00528153245695597,"F_sed_8m_R2_F4_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,1,0.0040715,1.8,0.001634,1,0.136,0.107,0.12,0.013,0.00274014800565934,"B_sed_4m_R1_F1_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,1,0.0040715,1.8,0.001634,2,0.142,0.106,0.118,0.012,0.00242249271139548,"B_sed_4m_R1_F2_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,1,0.0040715,1.8,0.001634,3,0.142,0.107,0.121,0.014,0.00282624149662805,"B_sed_4m_R1_F3_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,1,0.0040715,1.8,0.001634,4,0.146,0.107,0.121,0.014,0.00274881022274783,"B_sed_4m_R1_F4_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001682,1,0.144,0.109,0.121,0.012,0.0024590211867628,"B_sed_4m_R2_F1_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001682,2,0.138,0.107,0.125,0.018,0.003848902727107,"B_sed_4m_R2_F2_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001682,3,0.138,0.107,0.12,0.013,0.00277976308068839,"B_sed_4m_R2_F3_11Jul22",1,1,1
"BVR",2022-07-11,50,14,4,2,0.0040715,1.8,0.001682,4,0.142,0.107,0.126,0.019,0.0039482875393093,"B_sed_4m_R2_F4_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001522,1,0.08,0.107,0.12,0.013,0.00433895896563218,"B_sed_8m_R1_F1_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001522,2,0.084,0.107,0.122,0.015,0.00476808677541998,"B_sed_8m_R1_F2_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001522,3,0.08,0.107,0.119,0.012,0.00400519289135278,"B_sed_8m_R1_F3_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,1,0.0040715,1.8,0.001522,4,0.078,0.108,0.122,0.014,0.00479253850247342,"B_sed_8m_R1_F4_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,2,0.0040715,1.8,0.001618,1,0.08,0.107,0.121,0.014,0.00496745671128577,"B_sed_8m_R2_F1_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,2,0.0040715,1.8,0.001618,2,0.076,0.107,0.119,0.012,0.00448191582973152,"B_sed_8m_R2_F2_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,2,0.0040715,1.8,0.001618,3,0.08,0.107,0.122,0.015,0.00532227504780618,"B_sed_8m_R2_F3_11Jul22",1,1,1
"BVR",2022-07-11,50,14,8,2,0.0040715,1.8,0.001618,4,0.082,0.108,0.12,0.012,0.00415397076901946,"B_sed_8m_R2_F4_11Jul22",1,1,1
"FCR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001817,1,0.139,0.106,0.114,0.00800000000000001,0.00183462640249023,"F_sed_4m_R1_F1_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001817,2,0.142,0.106,0.115,0.00900000000000001,0.00202035002598176,"F_sed_4m_R1_F2_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001817,3,0.138,0.108,0.115,0.00700000000000001,0.00161693069712227,"F_sed_4m_R1_F3_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001817,4,0.138,0.107,0.115,0.00800000000000001,0.00184792079671117,"F_sed_4m_R1_F4_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001797,1,0.139,0.107,0.114,0.00700000000000001,0.00158762833770807,"F_sed_4m_R2_F1_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001797,2,0.138,0.108,0.116,0.00800000000000001,0.00182758044671985,"F_sed_4m_R2_F2_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001797,3,0.144,0.107,0.114,0.00700000000000001,0.00153250235375988,"F_sed_4m_R2_F3_25Jul22",1,1,1
"FCR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001797,4,0.136,0.106,0.113,0.00700000000000001,0.00162264955103987,"F_sed_4m_R2_F4_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001824,1,0.084,0.107,0.129,0.022,0.00838080534927959,"F_sed_8m_R1_F1_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001824,2,0.08,0.107,0.127,0.02,0.00799985965158506,"F_sed_8m_R1_F2_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001824,3,0.08,0.107,0.128,0.021,0.00839985263416432,"F_sed_8m_R1_F3_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001824,4,0.08,0.107,0.128,0.021,0.00839985263416432,"F_sed_8m_R1_F4_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001793,1,0.078,0.107,0.125,0.018,0.00725898196118017,"F_sed_8m_R2_F1_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001793,2,0.079,0.107,0.126,0.019,0.00756526811987975,"F_sed_8m_R2_F2_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001793,3,0.084,0.107,0.126,0.019,0.00711495454131548,"F_sed_8m_R2_F3_25Jul22",1,1,1
"FCR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001793,4,0.082,0.107,0.126,0.019,0.00728849001793293,"F_sed_8m_R2_F4_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001811,1,0.139,0.107,0.12,0.013,0.00297142332098427,"B_sed_4m_R1_F1_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001811,2,0.136,0.107,0.124,0.017,0.00397142155400782,"B_sed_4m_R1_F2_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001811,3,0.14,0.106,0.125,0.019,0.00431182911577992,"B_sed_4m_R1_F3_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,1,0.0040715,1.8,0.001811,4,0.136,0.108,0.122,0.014,0.00327058245624174,"B_sed_4m_R1_F4_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001793,1,0.139,0.107,0.117,0.01,0.00226299197830557,"B_sed_4m_R2_F1_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001793,2,0.14,0.106,0.122,0.016,0.00359492439982256,"B_sed_4m_R2_F2_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001793,3,0.144,0.107,0.121,0.014,0.00305818221512683,"B_sed_4m_R2_F3_25Jul22",1,1,1
"BVR",2022-07-25,50,14,4,2,0.0040715,1.8,0.001793,4,0.14,0.107,0.123,0.016,0.00359492439982256,"B_sed_4m_R2_F4_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001775,1,0.079,0.107,0.121,0.014,0.00551844637857786,"B_sed_8m_R1_F1_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001775,2,0.079,0.108,0.121,0.013,0.00512427163725087,"B_sed_8m_R1_F2_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001775,3,0.078,0.107,0.119,0.012,0.00479073916382034,"B_sed_8m_R1_F3_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,1,0.0040715,1.8,0.001775,4,0.079,0.107,0.121,0.014,0.00551844637857786,"B_sed_8m_R1_F4_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001776,1,0.078,0.107,0.12,0.013,0.00519289135278328,"B_sed_8m_R2_F1_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001776,2,0.079,0.108,0.125,0.017,0.00670474579726449,"B_sed_8m_R2_F2_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001776,3,0.081,0.107,0.121,0.014,0.00538522066214563,"B_sed_8m_R2_F3_25Jul22",1,1,1
"BVR",2022-07-25,50,14,8,2,0.0040715,1.8,0.001776,4,0.078,0.108,0.121,0.013,0.00519289135278328,"B_sed_8m_R2_F4_25Jul22",1,1,1
"FCR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001477,1,0.142,0.107,0.119,0.012,0.00218973178380117,"F_sed_4m_R1_F1_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001477,2,0.142,0.107,0.119,0.012,0.00218973178380117,"F_sed_4m_R1_F2_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001477,3,0.14,0.107,0.12,0.013,0.00240609813862915,"F_sed_4m_R1_F3_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001477,4,0.138,0.107,0.119,0.012,0.00225320227028816,"F_sed_4m_R1_F4_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001761,1,0.142,0.108,0.117,0.00900000000000001,0.00195808277146608,"F_sed_4m_R2_F1_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001761,2,0.142,0.108,0.118,0.01,0.0021756475238512,"F_sed_4m_R2_F2_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001761,3,0.14,0.107,0.117,0.01,0.00220672820276336,"F_sed_4m_R2_F3_08Aug22",1,1,1
"FCR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001761,4,0.142,0.107,0.116,0.00900000000000001,0.00195808277146608,"F_sed_4m_R2_F4_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001789,1,0.142,0.108,0.152,0.044,0.00972505794931693,"F_sed_8m_R1_F1_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001789,2,0.12,0.107,0.146,0.039,0.0102002596445676,"F_sed_8m_R1_F2_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001789,3,0.12,0.107,0.146,0.039,0.0102002596445676,"F_sed_8m_R1_F3_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001789,4,0.122,0.107,0.147,0.04,0.0102902997675336,"F_sed_8m_R1_F4_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001748,1,0.12,0.108,0.148,0.04,0.0102220428881365,"F_sed_8m_R2_F1_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001748,2,0.118,0.107,0.147,0.04,0.0103952978523422,"F_sed_8m_R2_F2_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001748,3,0.122,0.107,0.149,0.042,0.0105571918352885,"F_sed_8m_R2_F3_08Aug22",1,1,1
"FCR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001748,4,0.118,0.108,0.149,0.041,0.0106551802986507,"F_sed_8m_R2_F4_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001761,1,0.12,0.107,0.119,0.012,0.0030894194838687,"B_sed_4m_R1_F1_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001761,2,0.12,0.107,0.12,0.013,0.00334687110752443,"B_sed_4m_R1_F2_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001761,3,0.118,0.106,0.119,0.013,0.00340359773646552,"B_sed_4m_R1_F3_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,1,0.0040715,1.8,0.001761,4,0.118,0.107,0.121,0.014,0.00366541294696287,"B_sed_4m_R1_F4_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001716,1,0.118,0.107,0.117,0.01,0.00255124872920755,"B_sed_4m_R2_F1_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001716,2,0.12,0.107,0.122,0.015,0.00376309187558113,"B_sed_4m_R2_F2_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001716,3,0.12,0.107,0.122,0.015,0.00376309187558113,"B_sed_4m_R2_F3_08Aug22",1,1,1
"BVR",2022-08-08,50,14,4,2,0.0040715,1.8,0.001716,4,0.118,0.107,0.121,0.014,0.00357174822089056,"B_sed_4m_R2_F4_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001747,1,0.1,0.107,0.121,0.014,0.00429080191575586,"B_sed_8m_R1_F1_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001747,2,0.1,0.108,0.129,0.021,0.0064362028736338,"B_sed_8m_R1_F2_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001747,3,0.102,0.106,0.128,0.022,0.0066104791419208,"B_sed_8m_R1_F3_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,1,0.0040715,1.8,0.001747,4,0.1,0.107,0.129,0.022,0.00674268872475922,"B_sed_8m_R1_F4_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001723,1,0.078,0.107,0.121,0.014,0.00542545587369362,"B_sed_8m_R2_F1_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001723,2,0.082,0.107,0.122,0.015,0.00552942802458322,"B_sed_8m_R2_F2_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001723,3,0.078,0.107,0.121,0.014,0.00542545587369362,"B_sed_8m_R2_F3_08Aug22",1,1,1
"BVR",2022-08-08,50,14,8,2,0.0040715,1.8,0.001723,4,0.08,0.108,0.12,0.012,0.00453413098015824,"B_sed_8m_R2_F4_08Aug22",1,1,1
"FCR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001802,1,0.138,0.107,0.117,0.01,0.0022908319177721,"F_sed_4m_R1_F1_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001802,2,0.138,0.107,0.118,0.011,0.00251991510954931,"F_sed_4m_R1_F2_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001802,3,0.138,0.107,0.117,0.01,0.0022908319177721,"F_sed_4m_R1_F3_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001802,4,0.138,0.108,0.116,0.00800000000000001,0.00183266553421768,"F_sed_4m_R1_F4_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,2,0.0040715,1.8,0.001796,1,0.14,0.108,0.118,0.01,0.00225058708243214,"F_sed_4m_R2_F1_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,2,0.0040715,1.8,0.001796,2,0.142,0.108,0.117,0.00900000000000001,0.00199699980553838,"F_sed_4m_R2_F2_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,2,0.0040715,1.8,0.001796,3,0.138,0.108,0.118,0.01,0.00228320428652536,"F_sed_4m_R2_F3_22Aug22",1,1,1
"FCR",2022-08-22,50,14,4,2,0.0040715,1.8,0.001796,4,0.136,0.107,0.117,0.01,0.00231678082015073,"F_sed_4m_R2_F4_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,1,0.0040715,1.8,0.001818,1,0.078,0.107,0.129,0.022,0.00899579359606377,"F_sed_8m_R1_F1_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,1,0.0040715,1.8,0.001818,2,0.078,0.107,0.128,0.021,0.00858689388715178,"F_sed_8m_R1_F2_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,1,0.0040715,1.8,0.001818,3,0.082,0.106,0.131,0.025,0.00972383454119975,"F_sed_8m_R1_F3_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,1,0.0040715,1.8,0.001818,4,0.08,0.107,0.13,0.023,0.00916957597235137,"F_sed_8m_R1_F4_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,2,0.0040715,1.8,0.001841,1,0.084,0.108,0.132,0.024,0.00922790828231084,"F_sed_8m_R2_F1_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,2,0.0040715,1.8,0.001841,2,0.08,0.107,0.133,0.026,0.0104967456711286,"F_sed_8m_R2_F2_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,2,0.0040715,1.8,0.001841,3,0.08,0.107,0.133,0.026,0.0104967456711286,"F_sed_8m_R2_F3_22Aug22",1,1,1
"FCR",2022-08-22,50,14,8,2,0.0040715,1.8,0.001841,4,0.082,0.107,0.134,0.027,0.010634601618029,"F_sed_8m_R2_F4_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001797,1,0.136,0.107,0.121,0.014,0.00324529910207974,"B_sed_4m_R1_F1_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001797,2,0.14,0.108,0.121,0.013,0.00292739225126376,"B_sed_4m_R1_F2_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001797,3,0.139,0.107,0.122,0.015,0.00340206072366016,"B_sed_4m_R1_F3_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,1,0.0040715,1.8,0.001797,4,0.142,0.107,0.12,0.013,0.0028861613744854,"B_sed_4m_R1_F4_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,2,0.0040715,1.8,0.0018,1,0.14,0.107,0.112,0.005,0.00112779976291143,"B_sed_4m_R2_F1_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,2,0.0040715,1.8,0.0018,2,0.142,0.106,0.117,0.011,0.00244621357025859,"B_sed_4m_R2_F2_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,2,0.0040715,1.8,0.0018,3,0.178,0.107,0.121,0.014,0.00248369385989483,"B_sed_4m_R2_F3_22Aug22",1,1,1
"BVR",2022-08-22,50,14,4,2,0.0040715,1.8,0.0018,4,0.18,0.107,0.124,0.017,0.00298240381747689,"B_sed_4m_R2_F4_22Aug22",1,1,1
