Reservoir,Site,DateTime,Depth_m,Rep,RunDate,NH4_ugL,PO4_ugL,NO3NO2_ugL,Notes_lachat,SampleID_lachat
FCR,50,10/28/20 0:00,8,,11/12/20,1310,3.7,7.8,,F 28oct20 8.0
FCR,50,10/28/20 0:00,9,,11/12/20,1350,3.1,7.1,,F 28oct20 9.0
FCR,50,2/29/20 0:00,0.1,,11/12/20,10.7,8.3,7,,F 29feb20 0.1
FCR,50,6/29/20 0:00,5,,11/12/20,10.4,3.7,5.5,,F 29jun20 5.0
FCR,50,9/30/20 0:00,0.1,,11/12/20,20.5,8.1,5.1,,F 30sep20 0.1
FCR,50,9/30/20 0:00,1.6,,11/12/20,17.5,9,5.2,,F 30sep20 1.6
FCR,50,9/30/20 0:00,3.8,,11/12/20,67.4,5,4.5,,F 30sep20 3.8
FCR,50,9/30/20 0:00,5,,11/12/20,336,1.3,5.6,,F 30sep20 5.0
FCR,50,9/30/20 0:00,6.2,,11/12/20,773,2.8,6.1,,F 30sep20 6.2
FCR,50,9/30/20 0:00,8,,11/12/20,700,6.2,6.2,,F 30sep20 8.0
FCR,50,9/30/20 0:00,9,,11/12/20,844,4.1,22.2,rerun at later date and then apparently again in 21,F 30sep20 9.0
FCR,100,9/30/20 0:00,0.1,,11/12/20,4.9,13.2,31.6,,F 30sep20 inf
FCR,50,1/31/20 0:00,6.2,,11/12/20,15.2,6.8,6.3,,F 31jan20 6.2
FCR,50,1/31/20 0:00,8,,11/12/20,14.2,7.6,5.3,,F 31jan20 8.0
FCR,50,1/31/20 0:00,9,,11/12/20,26.4,7.5,9.3,,F 31jan20 9.0
FCR,50,1/31/20 0:00,5,,11/12/20,9.7,7.3,2,,F31jan20 5.0
FCR,50,12/2/20 0:00,8,,1/27/21,60.4,9.54,19.3,,F 02dec20 8.0
FCR,50,10/13/20 0:00,1.6,,1/27/21,7.4,13.7,1.58,,F 13oct20 1.6
FCR,50,10/19/20 0:00,0.1,,1/27/21,70.6,10.6,5.3,,F 19oct20 0.1
FCR,50,9/11/20 0:00,8,,1/27/21,629,6.78,6.37,,F 11sep20 8.0
CCR,400,8/19/20 0:00,0.1,,1/27/21,14,7.27,4.94,,C 19aug20 TCT inf
BVR,50,10/1/20 0:00,10,,1/27/21,2120,26.3,7.7,rerun so needs to be averaged,B 01oct20 10.0
FCR,50,9/30/20 0:00,9,,1/27/21,850,6.79,21.2,rerun so needs to be averaged,F 30sep20 9.0
FCR,102,3/30/20 0:00,0.1,,1/27/21,50.4,13.5,137,rerun so needs to be averaged,F 19mar20 0.1 F102 r1
FCR,50,4/13/20 0:00,1.6,,1/27/21,48.1,8.31,21.8,rerun so needs to be averaged,F 13apr20 1.6
BVR,50,12/2/20 0:00,11,,1/27/21,51.3,7.11,8.81,,B 02dec20 11.0
FCR,50,9/2/20 0:00,3.8,,1/27/21,29,8.26,3.91,,F 02sep20 3.8
FCR,200,10/5/20 0:00,0.1,,1/27/21,7.58,17.5,19.7,rerun in Jun 21,F 05oct20 wet
FCR,50,12/2/20 0:00,9,,1/27/21,63.1,6.36,19.5,,F 02dec20 9.0
CCR,50,8/19/20 0:00,9,,1/27/21,11.6,6.35,84.3,,C 19aug20 9.0
FCR,50,9/11/20 0:00,6.2,,1/27/21,538,9.06,7.29,,F 11sep20 6.2
BVR,50,9/3/20 0:00,3,,1/27/21,6.95,7.47,1.58,,B 03sep20 3.0
BVR,50,10/26/20 0:00,3,,1/27/21,15.3,7.39,2.72,,B 25oct20 3.0
BVR,50,9/3/20 0:00,6,,1/27/21,6.93,5.43,1.21,,B 03sep20 6.0
CCR,50,7/29/20 0:00,0.1,,1/27/21,3.1,5.53,2.69,,C 29jul20 0.1
BVR,50,9/16/20 0:00,9,,1/27/21,1592,58,6.38,,B 15sep20 9.0
BVR,50,9/3/20 0:00,0.1,,1/27/21,6.88,8.48,2.4,,B 03sep20 0.1
FCR,50,9/21/20 0:00,6.2,,1/27/21,594,7.55,3.81,,F 21sep20 6.2
CCR,50,9/23/20 0:00,9,,1/27/21,7.27,4.39,93.9,,C 23sep20 9.0
BVR,50,9/16/20 0:00,3,,1/27/21,9.51,7.68,3.85,,B 15sep20 3.0
FCR,50,11/9/20 0:00,8,,1/27/21,228,7.3,10.7,,F 09nov20 8.0
CCR,50,9/23/20 0:00,0.1,,1/27/21,6.26,5.51,1.64,,C 23sep20 0.1
FCR,50,10/19/20 0:00,5,,1/27/21,536,5.68,4.73,,F 19oct20 5.0
FCR,50,9/21/20 0:00,9,,1/27/21,1460,13.1,4.38,,F 21sep20 9.0
CCR,50,7/29/20 0:00,9,,1/27/21,2.74,6.43,31.7,,C 29jul20 9.0
CCR,50,7/29/20 0:00,6,,1/27/21,7.64,6.1,0.881,,C 29jul20 6.0
CCR,50,8/19/20 0:00,6,,1/27/21,7.52,5.45,2.35,,C 19aug20 6.0
FCR,50,9/2/20 0:00,8,,1/27/21,488,8.78,3.49,,F 02sep20 8.0
CCR,50,8/19/20 0:00,0.1,,1/27/21,6.8,5.79,2.32,,C 19aug20 0.1
FCR,50,9/11/20 0:00,3.8,,1/27/21,43.1,6.96,6.91,,F 11sep20 3.8
BVR,50,12/2/20 0:00,0.1,,1/27/21,47.9,6.14,8.25,,B 02dec20 0.1
CCR,300,8/19/20 0:00,0.1,,1/27/21,8.93,5.74,17,,C 19aug20 inf C
CCR,50,7/15/20 0:00,6,,1/27/21,6.09,4.85,1.15,,C 15jul20 6.0
CCR,50,9/23/20 0:00,20,,1/27/21,57.3,6.61,126,,C 23sep20 20.0
BVR,50,9/3/20 0:00,10,,1/27/21,1940,64.7,7.96,,B 03sep20 10.0
BVR,50,12/2/20 0:00,9,,1/27/21,48.8,7.55,9.59,,B 02dec20 9.0
FCR,50,10/13/20 0:00,8,,1/27/21,1060,5.51,2.99,,F 13oct20 8.0
CCR,50,7/22/20 0:00,21,,1/27/21,168,6.9,86.5,rerun in Jun 21,C 22?jul20 21.0
BVR,50,11/10/20 0:00,3,,1/27/21,51.9,7.17,3.25,,B 10nov20 3.0
FCR,50,9/2/20 0:00,6.2,,1/27/21,414,5.88,2.51,,F 02sep20 6.2
FCR,100,11/9/20 0:00,0.1,,1/27/21,8.13,15.3,1.38,,F 09nov20 weir
BVR,50,9/16/20 0:00,11,,1/27/21,2056,40.3,8.64,,B 16sep20 11.0
BVR,50,8/20/20 0:00,10,,1/27/21,1848,75.1,10.8,rerun in Jun 21,B 20aug20 10.0
CCR,50,9/23/20 0:00,6,,1/27/21,8.53,6.72,2.7,,C 23sep20 6.0
FCR,50,11/9/20 0:00,3.8,,1/27/21,117,8.9,3.58,,F 09nov20 3.8
CCR,50,7/29/20 0:00,21,,1/27/21,115,7.96,101,,C 29jul20 21.0
FCR,50,9/15/20 0:00,0.1,,1/27/21,4.74,13,3.98,,F 15sep20 0.1
FCR,50,9/15/20 0:00,6.2,,1/27/21,516,9.1,3.09,,F 15sep20 6.2
FCR,50,9/2/20 0:00,0.1,,1/27/21,11.7,10.8,2.08,,F 02sep20 0.1
FCR,50,9/15/20 0:00,3.8,,1/27/21,101,9.12,1.51,,F 15sep20 3.8
CCR,50,7/15/20 0:00,0.1,,1/27/21,7.7,5.87,0.976,,C 15jul20 0.1
CCR,50,7/22/20 0:00,6,,1/27/21,11.9,6.73,1.61,,C 22jul20 6.0
BVR,50,12/2/20 0:00,6,,1/27/21,61.8,7.57,9.34,,B 02dec20 6.0
CCR,50,8/19/20 0:00,20,,1/27/21,62.7,7.42,128,changed to 20m based on field sheet,C 19aug20 21.0
FCR,50,10/19/20 0:00,9,,1/27/21,1140,5.92,8.86,,F 19oct20 9.0
FCR,50,11/9/20 0:00,9,,1/27/21,217,17.4,4.32,rerun in Jun 21,F 09nov20 9.0
BVR,50,11/10/20 0:00,9,,1/27/21,93,6.73,2.7,,B 10nov20 9.0
FCR,200,12/2/20 0:00,0.1,,1/27/21,21.1,8.41,79.1,rerun in Jun 21,F 02dec20 wet
BVR,50,9/3/20 0:00,9,,1/27/21,1420,62.9,6.43,,B 03sep20 9.0
FCR,100,9/15/20 0:00,0.1,,1/27/21,14.9,18,133,,F 15sep20 weir
FCR,50,9/11/20 0:00,9,,1/27/21,520,6.65,6.24,,F 11sep20 9.0
BVR,50,9/16/20 0:00,0.1,,1/27/21,6.31,6.51,3.14,,B 16sep20 0.1
FCR,50,10/19/20 0:00,6.2,,1/27/21,861,5.53,4.69,,F 19oct20 6.2
FCR,50,9/15/20 0:00,5,,1/27/21,452,6.63,4.85,,F 15sep20 5.0
CCR,50,7/22/20 0:00,9,,1/27/21,9.76,5.88,13.9,,C 22jul20 9.0
BVR,50,12/2/20 0:00,3,,1/27/21,52.2,5.72,9.34,,B 02dec20 3.0
FCR,50,11/9/20 0:00,1.6,,1/27/21,41.4,10.6,4.58,,F 09nov20 1.6
FCR,50,9/21/20 0:00,0.1,,1/27/21,11.7,10.9,1.97,,F 21sep20 0.1
FCR,50,12/2/20 0:00,6.2,,1/27/21,56.1,8.46,19.1,,F 02dec20 6.2
BVR,50,11/10/20 0:00,10,,1/27/21,126,6.14,2.82,,B 10nov20 10.0
BVR,50,8/26/20 0:00,11,,1/27/21,1900,31.9,13.1,rerun so needs to be averaged,B 25aug20 11.0
FCR,50,9/11/20 0:00,0.1,,1/27/21,11.2,13.4,3.35,,F 11sep20 0.1
CCR,100,8/19/20 0:00,0.1,,1/27/21,5.99,8.42,116,,C 19aug20 HPB inf
FCR,50,12/2/20 0:00,0.1,,1/27/21,80,7.16,31,,F 02dec20 0.1
FCR,100,10/19/20 0:00,0.1,,1/27/21,7.5,18.1,1.17,,F 19oct20 weir
FCR,50,9/21/20 0:00,8,,1/27/21,795,8.55,6.61,,F 21sep20 8.0
BVR,50,11/10/20 0:00,6,,1/27/21,64.5,5.54,2.92,,B 10nov20 6.0
FCR,50,10/19/20 0:00,1.6,,1/27/21,61.8,8.49,4.37,,F 19oct20 1.6
FCR,50,9/21/20 0:00,5,,1/27/21,278,6.19,2.24,,F 21sep20 5.0
FCR,50,9/15/20 0:00,1.6,,1/27/21,7.68,17.9,1.67,,F 15sep20 1.6
FCR,50,11/9/20 0:00,6.2,,1/27/21,198,5.75,4.67,,F 09nov20 6.2
FCR,50,12/2/20 0:00,3.8,,1/27/21,83.8,7.99,20.4,,F 02dec20 3.8
FCR,100,12/2/20 0:00,0.1,,1/27/21,16,8.52,41.1,,F 02dec20 weir
CCR,50,7/22/20 0:00,0.1,,1/27/21,6.08,6.42,4.7,,C 22jul20 0.1
FCR,50,9/2/20 0:00,9,,1/27/21,456,7.39,2.92,,F 02sep20 9.0
FCR,50,11/9/20 0:00,0.1,,1/27/21,43.5,10.5,6.19,,F 09nov20 0.1
FCR,50,12/2/20 0:00,5,,1/27/21,61.7,9.13,20.7,,F 02dec20 5.0
FCR,50,12/2/20 0:00,1.6,,1/27/21,58.1,7.61,22,,F 02dec20 1.6
CCR,50,7/15/20 0:00,9,,1/27/21,6.65,5.79,14,,C 15jul20 9.0
BVR,50,11/10/20 0:00,0.1,,1/27/21,26.3,8.03,4.51,,B 10nov20 0.1
FCR,50,11/9/20 0:00,5,,1/27/21,198,6.98,13.3,,F 09nov20 5.0
BVR,50,9/16/20 0:00,11,,6/16/21,1950.0,18.3,4.7,*this is a rerun,B 16sep20 11.0
BVR,50,8/20/20 0:00,10,,6/16/21,1700.0,16.4,1.0,*this is a rerun,B 20aug20 10.0 repeat
CCR,50,7/22/20 0:00,21,,6/16/21,164.0,3.3,84.3,*this is a rerun,C 22jul20 21.0
FCR,200,12/2/20 0:00,0.1,,6/16/21,28.6,5.3,79.7,*this is a rerun,F 02dec20 wet
FCR,50,9/2/20 0:00,1.6,,6/16/21,34.7,5.7,2.7,*this is a rerun,F 02sep20 1.6
FCR,200,10/5/20 0:00,0.1,,6/16/21,9.6,15.9,17.9,*this is a rerun,F 05oct20 wet
FCR,50,11/9/20 0:00,9,,6/16/21,213.0,14.6,2.7,*this is a rerun,F 09nov20 9.0
FCR,50,6/29/20 0:00,0.1,,6/16/21,23.2,3.1,6.8,*this is a rerun,F 29jun20 0.1
FCR,50,9/30/20 0:00,9,,6/16/21,854.0,4.7,19.9,*this is a rerun,F 30sep20 9.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
