5/31/22 9:48,50,0.1,FCR,41,6/1/22 16:12,41,,21.4,29.978,50.83264104,64.95020735,NM,0.261492347,1.730678232,#VALUE!,4.183877549,76.14984219,7.297614762,48.29901588,48.29901588,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.05E-05,3.93E-09,0,1.06E-09,4.99E-09,0.0011,,6.45E-05,5.02E-09,0,2.80E-08,3.30E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 9:48,50,0.1,FCR,182,6/2/22 1:23,182,,21.4,29.978,50.99440015,141.2036642,NM,0.262324465,3.76254546,#VALUE!,4.197191441,165.5520002,7.320837157,105.0034834,105.0034834,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.07E-05,3.94E-09,0,1.06E-09,5.00E-09,0.0011,,0.000140289,1.09E-08,0,6.08E-08,7.18E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 0:00,50,0.1,BVR,127,6/1/22 19:46,127,,21.4,29.978,53.27301214,-35.07841292,NM,0.274046059,-0.934707495,#VALUE!,4.384736951,-41.12712979,7.647958317,-26.08541052,-26.08541052,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.29E-05,4.12E-09,0,1.11E-09,5.23E-09,0.0011,,-3.49E-05,-2.71E-09,0,-1.51E-08,-1.78E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 11:28,40,1.6,BVR,197,6/1/22 15:41,197,,21.4,29.978,54.79200226,#VALUE!,NM,0.281860021,#VALUE!,#VALUE!,4.509760332,#VALUE!,7.866026953,#VALUE!,#VALUE!,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.44E-05,4.24E-09,0,1.14E-09,5.38E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
5/31/22 0:00,50,1.6,BVR,29,6/1/22 17:44,29,,21.4,29.978,57.97978626,#VALUE!,NM,0.298258561,#VALUE!,#VALUE!,4.772136979,#VALUE!,8.323670293,#VALUE!,#VALUE!,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.76E-05,4.48E-09,0,1.21E-09,5.69E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
5/31/22 11:28,40,1.6,BVR,107,6/1/22 16:42,107,,21.4,29.978,58.90090659,#VALUE!,NM,0.302996972,#VALUE!,#VALUE!,4.847951546,#VALUE!,8.455907792,#VALUE!,#VALUE!,,0.993524769,313.15,0.019073334,0.002,0.072765498,,5.85E-05,4.55E-09,0,1.22E-09,5.78E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
5/31/22 0:00,50,1.6,BVR,208,6/2/22 5:28,208,,21.4,29.978,61.36179308,#VALUE!,NM,0.315656219,#VALUE!,#VALUE!,5.050499506,#VALUE!,8.809196569,#VALUE!,#VALUE!,,0.993524769,313.15,0.019073334,0.002,0.072765498,,6.10E-05,4.75E-09,0,1.28E-09,6.02E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
5/31/22 10:47,40,0.1,BVR,21,6/1/22 15:11,21,,21.4,29.978,75.07856608,-5.52325795,NM,0.386217793,-0.147174007,#VALUE!,6.17948469,-6.475656328,10.77839831,-4.107268234,-4.107268234,,0.993524769,313.15,0.019073334,0.002,0.072765498,,7.46E-05,5.81E-09,0,1.56E-09,7.37E-09,0.0011,,-5.49E-06,-4.27E-10,0,-2.38E-09,-2.81E-09,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 10:47,40,0.1,BVR,201,6/2/22 4:57,201,,21.4,29.978,92.72369963,72.18321839,NM,0.476987568,1.923410715,#VALUE!,7.631801087,84.63007145,13.31156173,53.67771025,53.67771025,,0.993524769,313.15,0.019073334,0.002,0.072765498,,9.21E-05,7.17E-09,0,1.93E-09,9.10E-09,0.0011,,7.17E-05,5.58E-09,0,3.11E-08,3.67E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:33,200,0.1,FCR,77,6/1/22 18:14,77,,21.4,29.978,366.5730758,3940.696026,NM,1.885718545,105.0046968,#VALUE!,30.17149672,4620.206659,52.62581355,2930.42544,2930.42544,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.000364199,2.83E-08,0,7.62E-09,3.60E-08,0.0011,,0.003915179,3.05E-07,0,1.70E-06,2.00E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:33,200,0.1,FCR,166,6/1/22 17:13,166,,21.4,29.978,533.7254027,3964.968141,NM,2.745580502,105.6514572,#VALUE!,43.92928803,4648.664116,76.62246733,2948.474948,2948.474948,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.000530269,4.13E-08,0,1.11E-08,5.24E-08,0.0011,,0.003939294,3.07E-07,0,1.71E-06,2.02E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:36,50,6,BVR,108,6/2/22 4:26,108,,21.4,29.978,1351.330753,11501.12876,NM,6.951491064,306.4617342,#VALUE!,111.223857,13484.31631,193.9991913,8552.600881,8552.600881,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.001342581,1.04E-07,0,2.81E-08,1.33E-07,0.0011,,0.011426656,8.89E-07,0,4.96E-06,5.85E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:36,50,6,BVR,92,6/1/22 14:09,92,,21.4,29.978,1767.455673,11475.24393,NM,9.092113304,305.7720011,#VALUE!,145.4738129,13453.96805,253.7387463,8533.352109,8533.352109,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.001756011,1.37E-07,0,3.67E-08,1.73E-07,0.0011,,0.011400939,8.87E-07,0,4.94E-06,5.83E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:46,50,9,BVR,90,6/2/22 6:59,90,,21.4,29.978,31723.78708,19981.22064,NM,163.1929281,532.4242217,#VALUE!,2611.086849,23426.66576,4554.317308,14858.66377,14858.66377,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.031518368,2.45E-06,0,6.59E-07,3.11E-06,0.0011,,0.019851838,1.55E-06,0,8.61E-06,1.02E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/31/22 12:46,50,9,BVR,130,6/1/22 20:47,130,,21.4,29.978,34474.30259,18140.7917,NM,177.3420799,483.383727,#VALUE!,2837.473279,21268.88399,4949.185687,13490.06296,13490.06296,,0.993524769,313.15,0.019073334,0.002,0.072765498,,0.034251074,2.67E-06,0,7.17E-07,3.38E-06,0.0011,,0.018023326,1.40E-06,0,7.82E-06,9.22E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 11:34,50,6,BVR,106,6/8/22 12:16,106,,18.9,29.917,4251.106204,10338.14989,NM,22.00753793,277.2246281,#VALUE!,352.1206069,12197.88364,609.9909303,7683.93581,7683.93581,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.00425044,3.31E-07,0,8.89E-08,4.20E-07,0.0011,,0.010336529,8.05E-07,0,4.48E-06,5.29E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 13:57,50,3.8,FCR,171,6/8/22 12:46,171,,18.9,29.917,17.09037144,3079.605073,NM,0.088475088,82.5817366,#VALUE!,1.415601416,3633.59641,2.452296195,2288.948018,2288.948018,,0.999843193,313.15,0.019073334,0.002,0.072765498,,1.71E-05,1.33E-09,0,3.58E-10,1.69E-09,0.0011,,0.003079122,2.40E-07,0,1.34E-06,1.58E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 11:34,50,6,BVR,173,6/8/22 13:17,173,,18.9,29.917,5307.850697,9921.464604,NM,27.47819507,266.0509244,#VALUE!,439.6511211,11706.24067,761.6231231,7374.230202,7374.230202,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.005307018,4.13E-07,0,1.11E-07,5.24E-07,0.0011,,0.009919909,7.72E-07,0,4.30E-06,5.07E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 10:28,40,3,BVR,16,6/8/22 13:47,16,,18.9,29.917,64.32165269,903.5624524,NM,0.332986555,24.2296511,#VALUE!,5.327784886,1066.104648,9.229509421,671.5820488,671.5820488,,0.999843193,313.15,0.019073334,0.002,0.072765498,,6.43E-05,5.01E-09,0,1.35E-09,6.35E-09,0.0011,,0.000903421,7.03E-08,0,3.92E-07,4.62E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:27,50,8,FCR,160,6/8/22 14:18,160,,18.9,29.917,0.013021477,14480.9219,NM,6.74E-05,388.3159201,#VALUE!,0.001078573,17085.90049,0.001868451,10763.09354,10763.09354,,0.999843193,313.15,0.019073334,0.002,0.072765498,,1.30E-08,1.01E-12,0,2.72E-13,1.29E-12,0.0011,,0.014478651,1.13E-06,0,6.28E-06,7.41E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 10:40,40,4,BVR,87,6/8/22 14:48,87,,18.9,29.917,29.38925804,9024.288628,NM,0.152145155,241.9925311,#VALUE!,2.434322475,10647.67137,4.217062569,6707.394966,6707.394966,,0.999843193,313.15,0.019073334,0.002,0.072765498,,2.94E-05,2.29E-09,0,6.15E-10,2.90E-09,0.0011,,0.009022874,7.02E-07,0,3.91E-06,4.62E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 13:42,50,1.6,FCR,169,6/8/22 15:19,169,,18.9,29.917,79.4520575,#VALUE!,NM,0.411315099,#VALUE!,#VALUE!,6.581041584,#VALUE!,11.40057014,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,7.94E-05,6.18E-09,0,1.66E-09,7.85E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 13:25,50,0.1,FCR,120,6/8/22 15:49,120,,18.9,29.917,36.54558482,#VALUE!,NM,0.18919272,#VALUE!,#VALUE!,3.027083514,#VALUE!,5.243923396,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,3.65E-05,2.84E-09,0,7.65E-10,3.61E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 10:22,40,0.1,BVR,142,6/8/22 16:20,142,,18.9,29.917,119.4479934,#VALUE!,NM,0.61836993,#VALUE!,#VALUE!,9.893918881,#VALUE!,17.13958417,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.000119429,9.30E-09,0,2.50E-09,1.18E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 11:26,50,3,BVR,34,6/8/22 16:51,34,,18.9,29.917,204.505823,489.3187943,NM,1.058705532,13.12142136,#VALUE!,16.93928852,577.3425398,29.34452616,363.6912064,363.6912064,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.000204474,1.59E-08,0,4.28E-09,2.02E-08,0.0011,,0.000489242,3.81E-08,0,2.12E-07,2.50E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:27,50,8,FCR,158,6/8/22 17:21,158,,18.9,29.917,0.510018733,15783.76112,NM,0.002640314,423.2524536,#VALUE!,0.042245029,18623.10796,0.073182552,11731.44214,11731.44214,,0.999843193,313.15,0.019073334,0.002,0.072765498,,5.10E-07,3.97E-11,0,1.07E-11,5.04E-11,0.0011,,0.015781286,1.23E-06,0,6.84E-06,8.07E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 15:27,100,0.1,FCR,80,6/8/22 17:52,80,,18.9,29.917,1.418229541,1171.905791,NM,0.007342028,31.42546303,#VALUE!,0.117472447,1382.720373,0.203501657,871.0309842,871.0309842,,0.999843193,313.15,0.019073334,0.002,0.072765498,,1.42E-06,1.10E-10,0,2.97E-11,1.40E-10,0.0011,,0.001171722,9.12E-08,0,5.08E-07,5.99E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 13:42,50,1.6,FCR,22,6/8/22 18:22,22,,18.9,29.917,27.24511736,#VALUE!,NM,0.14104516,#VALUE!,#VALUE!,2.256722557,#VALUE!,3.909399974,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,2.72E-05,2.12E-09,0,5.70E-10,2.69E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 14:40,50,9,FCR,118,6/8/22 18:53,118,,18.9,29.917,-0.089387609,15037.94482,NM,-0.00046275,403.2528744,#VALUE!,-0.007404007,17743.12647,-0.012826222,11177.10653,11177.10653,,0.999843193,313.15,0.019073334,0.002,0.072765498,,-8.94E-08,-6.96E-12,0,-1.87E-12,-8.83E-12,0.0011,,0.015035587,1.17E-06,0,6.52E-06,7.69E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 13:57,50,3.8,FCR,48,6/8/22 19:23,48,,18.9,29.917,5.981420669,2986.939302,NM,0.030965197,80.09683995,#VALUE!,0.495443156,3524.260958,0.858273631,2220.073234,2220.073234,,0.999843193,313.15,0.019073334,0.002,0.072765498,,5.98E-06,4.65E-10,0,1.25E-10,5.91E-10,0.0011,,0.002986471,2.32E-07,0,1.30E-06,1.53E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 10:28,40,3,BVR,186,6/8/22 19:54,186,,18.9,29.917,61.89144638,1078.40825,NM,0.320405628,28.91826191,#VALUE!,5.126490051,1272.403524,8.880799287,801.5379792,801.5379792,,0.999843193,313.15,0.019073334,0.002,0.072765498,,6.19E-05,4.82E-09,0,1.29E-09,6.11E-09,0.0011,,0.001078239,8.39E-08,0,4.68E-07,5.52E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 11:13,50,0.1,BVR,133,6/8/22 20:24,113,133?,18.9,29.917,107.9000018,#VALUE!,NM,0.55858717,#VALUE!,#VALUE!,8.937394714,#VALUE!,15.48256367,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.000107883,8.40E-09,0,2.26E-09,1.07E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 13:25,50,0.1,FCR,72,6/8/22 20:55,72,,18.9,29.917,53.54024679,#VALUE!,NM,0.27717233,#VALUE!,#VALUE!,4.434757281,#VALUE!,7.682486246,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,5.35E-05,4.17E-09,0,1.12E-09,5.29E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 11:48,50,9,BVR,68,6/8/22 21:26,68,,18.9,29.917,43919.83914,12271.58942,NM,227.3684729,329.0711442,#VALUE!,3637.895566,14479.13034,6302.054629,9120.984544,9120.984544,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.043912952,3.42E-06,0,9.19E-07,4.34E-06,0.0011,,0.012269665,9.55E-07,0,5.32E-06,6.28E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:13,50,6.2,FCR,148,6/8/22 21:56,148,,18.9,29.917,0.26436257,13613.76828,NM,0.001368578,365.0625971,#VALUE!,0.021897244,16062.75427,0.037933367,10118.57273,10118.57273,,0.999843193,313.15,0.019073334,0.002,0.072765498,,2.64E-07,2.06E-11,0,5.53E-12,2.61E-11,0.0011,,0.013611634,1.06E-06,0,5.90E-06,6.96E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:40,50,9,FCR,10,6/8/22 22:27,10,,18.9,29.917,-0.038404067,16096.1213,NM,-0.000198814,431.6286075,#VALUE!,-0.003181022,18991.65873,-0.005510597,11963.60704,11963.60704,,0.999843193,313.15,0.019073334,0.002,0.072765498,,-3.84E-08,-2.99E-12,0,-8.03E-13,-3.79E-12,0.0011,,0.016093597,1.25E-06,0,6.98E-06,8.23E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 15:27,100,0.1,FCR,27,6/8/22 22:57,27,,18.9,29.917,1.779643593,1059.418508,NM,0.009213031,28.40903884,#VALUE!,0.147408498,1249.997709,0.255360934,787.4236584,787.4236584,,0.999843193,313.15,0.019073334,0.002,0.072765498,,1.78E-06,1.38E-10,0,3.72E-11,1.76E-10,0.0011,,0.001059252,8.24E-08,0,4.59E-07,5.42E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:02,50,5,FCR,123,6/8/22 23:28,123,,18.9,29.917,3.985806596,11928.00771,NM,0.020634109,319.8577634,#VALUE!,0.330145748,14073.74159,0.571923108,8865.613921,8865.613921,,0.999843193,313.15,0.019073334,0.002,0.072765498,,3.99E-06,3.10E-10,0,8.34E-11,3.94E-10,0.0011,,0.011926137,9.28E-07,0,5.17E-06,6.10E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:13,50,6.2,FCR,104,6/8/22 23:58,104,,18.9,29.917,0.199902404,15308.60357,NM,0.001034874,410.5107758,#VALUE!,0.016557986,18062.47413,0.028683982,11378.27642,11378.27642,,0.999843193,313.15,0.019073334,0.002,0.072765498,,2.00E-07,1.56E-11,0,4.18E-12,1.97E-11,0.0011,,0.015306203,1.19E-06,0,6.64E-06,7.83E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 10:22,40,0.1,BVR,12,6/9/22 0:29,12,,18.9,29.917,131.5112775,#VALUE!,NM,0.680820306,#VALUE!,#VALUE!,10.8931249,#VALUE!,18.87054396,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.000131491,1.02E-08,0,2.75E-09,1.30E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 11:13,50,0.1,BVR,215,6/9/22 0:59,215,,18.9,29.917,107.4061704,#VALUE!,NM,0.556030656,#VALUE!,#VALUE!,8.89649049,#VALUE!,15.41170384,#VALUE!,#VALUE!,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.000107389,8.36E-09,0,2.25E-09,1.06E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/7/22 11:48,50,9,BVR,145,6/9/22 1:30,145,,18.9,29.917,42901.26088,17756.82683,NM,222.0953984,476.1615729,#VALUE!,3553.526375,20951.10921,6155.898907,13197.94344,13197.94344,,0.999843193,313.15,0.019073334,0.002,0.072765498,,0.042894534,3.34E-06,0,8.98E-07,4.24E-06,0.0011,,0.017754042,1.38E-06,0,7.70E-06,9.08E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 14:02,50,5,FCR,26,6/9/22 2:01,26,,18.9,29.917,4.849444477,12404.74681,NM,0.025105073,332.6418516,#VALUE!,0.401681174,14636.24147,0.695846447,9219.955141,9219.955141,,0.999843193,313.15,0.019073334,0.002,0.072765498,,4.85E-06,3.77E-10,0,1.01E-10,4.79E-10,0.0011,,0.012402802,9.65E-07,0,5.38E-06,6.34E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 11:26,50,3,BVR,30,6/9/22 2:31,30,,18.9,29.917,63.34443529,454.2039592,NM,0.327927602,12.17979281,#VALUE!,5.246841629,535.9108835,9.089288565,337.5917455,337.5917455,,0.999843193,313.15,0.019073334,0.002,0.072765498,,6.33E-05,4.93E-09,0,1.33E-09,6.25E-09,0.0011,,0.000454133,3.53E-08,0,1.97E-07,2.32E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/7/22 10:40,40,4,BVR,128,6/9/22 3:02,128,,18.9,29.917,25.08911158,9272.433431,NM,0.12988374,248.6467053,#VALUE!,2.078139847,10940.45503,3.600034856,6891.831133,6891.831133,,0.999843193,313.15,0.019073334,0.002,0.072765498,,2.51E-05,1.95E-09,0,5.25E-10,2.48E-09,0.0011,,0.009270979,7.22E-07,0,4.02E-06,4.74E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
7/5/22 10:34,40,0.1,BVR,68,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
7/5/22 12:30,50,8,BVR,404,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
6/20/22 11:25,50,0.1,BVR,24,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,,,,,NM,0,0,#VALUE!,0,0,0,0,0,,-0.077434778,313.15,0.019073334,0.002,0.072765498,,0,0,0,0,0,0.0011,,0,0,0,0,0,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,#DIV/0!,#DIV/0!,#VALUE!
