Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
685,2015-08-10 18:00:00,13.9375,26.234491,13.622255,7.75,13.619999,,,,,
686,2015-08-10 18:15:00,13.9375,26.23834,13.652063,7.77,13.629999,,,,,
687,2015-08-10 18:30:00,13.9375,26.228222,13.622255,7.78,13.629999,,,,,
688,2015-08-10 18:45:00,13.9375,26.229647,13.622255,7.74,13.629999,,,,,
689,2015-08-10 19:00:00,13.9375,26.233967,13.413599,7.79,13.619999,,,,,
690,2015-08-10 19:15:00,13.9375,26.233753,13.324175,7.77,13.629999,,,,,
691,2015-08-10 19:30:00,13.875,26.235476,13.264559,7.759999,13.629999,,,,,
692,2015-08-10 19:45:00,13.9375,26.238131,13.234752,7.799999,13.629999,,,,,
693,2015-08-10 20:00:00,13.9375,26.236708,13.11552,7.77,13.619999,,,,,
694,2015-08-10 20:15:00,13.875,26.242064,13.145327,7.74,13.619999,,,,,
695,2015-08-10 20:30:00,13.875,26.244436,13.145327,7.73,13.619999,,,,,
696,2015-08-10 20:45:00,13.875,26.243011,13.175136,7.77,13.619999,,,,,
697,2015-08-10 21:00:00,13.9375,26.251303,13.11552,7.78,13.619999,,,,,
698,2015-08-10 21:15:00,13.875,26.248018,13.145327,7.77,13.629999,,,,,
699,2015-08-10 21:30:00,13.875,26.24317,13.145327,7.809999,13.619999,,,,,
700,2015-08-10 21:45:00,13.875,26.250916,13.145327,7.78,13.619999,,,,,
701,2015-08-10 22:00:00,13.9375,26.250038,13.11552,7.799999,13.619999,,,,,
702,2015-08-10 22:15:00,13.875,26.260454,13.145327,7.77,13.619999,,,,,
703,2015-08-10 22:30:00,13.9375,26.27939,13.11552,7.77,13.629999,,,,,
704,2015-08-10 22:45:00,13.875,26.273472,13.11552,7.759999,13.619999,,,,,
705,2015-08-10 23:00:00,14.625,26.269035,13.026095,7.75,13.639999,,,,,
706,2015-08-10 23:15:00,13.9375,26.27043,13.11552,7.78,13.639999,,,,,
707,2015-08-10 23:30:00,13.9375,26.288769,13.11552,7.77,13.629999,,,,,
708,2015-08-10 23:45:00,13.9375,26.290876,13.145327,7.75,13.629999,,,,,
709,2015-08-11 00:00:00,13.9375,26.292404,13.085711,7.79,13.629999,,,,,
710,2015-08-11 00:15:00,13.9375,26.292511,13.11552,7.799999,13.629999,,,,,
711,2015-08-11 00:30:00,13.875,26.291121,13.11552,7.799999,13.629999,,,,,
712,2015-08-11 00:45:00,13.9375,26.297096,13.11552,7.82,13.619999,,,,,
713,2015-08-11 01:00:00,13.875,26.301662,13.055903,7.839999,13.629999,,,,,
714,2015-08-11 01:15:00,13.9375,26.297831,13.085711,7.79,13.629999,,,,,
715,2015-08-11 01:30:00,13.875,26.299767,13.11552,7.82,13.639999,,,,,
716,2015-08-11 01:45:00,13.875,26.296497,13.11552,7.82,13.629999,,,,,
717,2015-08-11 02:00:00,13.9375,26.297777,13.055903,7.79,13.629999,,,,,
718,2015-08-11 02:15:00,13.875,26.300924,13.085711,7.82,13.629999,,,,,
719,2015-08-11 02:30:00,13.9375,26.296831,13.085711,7.809999,13.629999,,,,,
720,2015-08-11 02:45:00,13.875,26.29871,13.11552,7.78,13.619999,,,,,
721,2015-08-11 03:00:00,13.875,26.299238,13.026095,7.809999,13.629999,,,,,
722,2015-08-11 03:15:00,13.9375,26.298834,13.055903,7.809999,13.629999,,,,,
723,2015-08-11 03:30:00,13.9375,26.292143,13.085711,7.82,13.639999,,,,,
724,2015-08-11 03:45:00,13.875,26.292702,13.085711,7.799999,13.629999,,,,,
725,2015-08-11 04:00:00,13.875,26.293812,13.026095,7.83,13.629999,,,,,
726,2015-08-11 04:15:00,13.9375,26.295359,13.055903,7.83,13.639999,,,,,
727,2015-08-11 04:30:00,13.9375,26.298464,13.026095,7.809999,13.639999,,,,,
728,2015-08-11 04:45:00,13.875,26.297552,13.026095,7.82,13.639999,,,,,
729,2015-08-11 05:00:00,13.9375,26.296463,12.966479,7.809999,13.629999,,,,,
730,2015-08-11 05:15:00,13.9375,26.291195,13.026095,7.849999,13.639999,,,,,
731,2015-08-11 05:30:00,13.9375,26.296989,13.026095,7.82,13.629999,,,,,
732,2015-08-11 05:45:00,13.9375,26.298992,12.996287,7.809999,13.629999,,,,,
733,2015-08-11 06:00:00,13.9375,26.297306,12.936671,7.839999,13.639999,,,,,
734,2015-08-11 06:15:00,13.9375,26.303312,12.996287,7.839999,13.629999,,,,,
735,2015-08-11 06:30:00,13.9375,26.301994,12.966479,7.809999,13.629999,,,,,
736,2015-08-11 06:45:00,13.9375,26.298622,12.966479,7.799999,13.639999,,,,,
737,2015-08-11 07:00:00,13.9375,26.301628,12.936671,7.849999,13.629999,,,,,
738,2015-08-11 07:15:00,13.9375,26.303894,13.026095,7.839999,13.639999,,,,,
739,2015-08-11 07:30:00,13.9375,26.302208,13.055903,7.839999,13.639999,,,,,
740,2015-08-11 07:45:00,13.9375,26.305525,13.11552,7.78,13.639999,,,,,
741,2015-08-11 08:00:00,13.9375,26.306366,13.353984,7.809999,13.629999,,,,,
742,2015-08-11 08:15:00,13.9375,26.304893,13.592447,7.82,13.639999,,,,,
743,2015-08-11 08:30:00,13.9375,26.304575,13.711679,7.83,13.629999,,,,,
744,2015-08-11 08:45:00,13.9375,26.307739,13.801103,7.809999,13.639999,,,,,
745,2015-08-11 09:00:00,13.9375,26.30932,13.801103,7.83,13.629999,,,,,
746,2015-08-11 09:15:00,13.9375,26.307949,13.950144,7.82,13.639999,,,,,
747,2015-08-11 09:30:00,13.9375,26.307055,13.979951,7.83,13.639999,,,,,
748,2015-08-11 09:45:00,13.9375,26.308897,13.979951,7.849999,13.629999,,,,,
749,2015-08-11 10:00:00,13.9375,26.308846,13.950144,7.839999,13.629999,,,,,
750,2015-08-11 10:15:00,13.9375,26.309582,13.979951,7.83,13.639999,,,,,
751,2015-08-11 10:30:00,14,26.312077,13.979951,7.799999,13.639999,,,,,
752,2015-08-11 10:45:00,13.9375,26.30953,13.979951,7.839999,13.639999,,,,,
753,2015-08-11 11:00:00,13.9375,26.308846,13.979951,7.839999,13.639999,,,,,
754,2015-08-11 11:15:00,13.9375,26.307001,13.979951,7.879999,13.629999,,,,,
755,2015-08-11 11:30:00,13.9375,26.302681,13.950144,7.849999,13.639999,,,,,
756,2015-08-11 11:45:00,13.9375,26.302046,13.979951,7.83,13.639999,,,,,
757,2015-08-11 12:00:00,13.9375,26.298887,13.950144,7.839999,13.639999,,,,,
758,2015-08-11 12:15:00,13.9375,26.3011,13.950144,7.86,13.65,,,,,
759,2015-08-11 12:30:00,13.9375,26.300203,13.979951,7.879999,13.639999,,,,,
760,2015-08-11 12:45:00,13.9375,26.294621,13.950144,7.849999,13.639999,,,,,
761,2015-08-11 13:00:00,14,26.290106,13.979951,7.83,13.639999,,,,,
762,2015-08-11 13:15:00,13.9375,26.292511,13.979951,7.86,13.639999,,,,,
763,2015-08-11 13:30:00,14,26.288681,13.950144,7.889999,13.639999,,,,,
764,2015-08-11 13:45:00,13.9375,26.282497,13.950144,7.9,13.65,,,,,
765,2015-08-11 14:00:00,14,26.280407,13.979951,7.889999,13.639999,,,,,
766,2015-08-11 14:15:00,14,26.302486,13.979951,7.889999,13.639999,,,,,
767,2015-08-11 14:30:00,14,26.30254,13.950144,7.929999,13.65,,,,,
768,2015-08-11 14:45:00,14,26.293213,13.979951,7.87,13.639999,,,,,
769,2015-08-11 15:00:00,13.9375,26.298149,13.950144,7.889999,13.65,,,,,
770,2015-08-11 15:15:00,13.9375,26.288189,13.979951,7.849999,13.629999,,,,,
771,2015-08-11 15:30:00,14,26.283411,13.979951,7.86,13.65,,,,,
772,2015-08-11 15:45:00,13.9375,26.276175,13.979951,7.879999,13.639999,,,,,
773,2015-08-11 16:00:00,13.9375,26.272436,13.979951,7.849999,13.639999,,,,,
774,2015-08-11 16:15:00,14,26.265392,13.950144,7.849999,13.639999,,,,,
775,2015-08-11 16:30:00,14,26.266022,13.979951,7.87,13.65,,,,,
776,2015-08-11 16:45:00,13.9375,26.270117,13.950144,7.86,13.65,,,,,
777,2015-08-11 17:00:00,13.9375,26.272223,13.950144,7.9,13.65,,,,,
778,2015-08-11 17:15:00,13.9375,26.270117,13.979951,7.849999,13.639999,,,,,
779,2015-08-11 17:30:00,14,26.269289,13.979951,7.86,13.65,,,,,
780,2015-08-11 17:45:00,13.9375,26.267532,13.979951,7.9,13.639999,,,,,
781,2015-08-11 18:00:00,13.9375,26.272907,13.979951,7.889999,13.639999,,,,,
782,2015-08-11 18:15:00,13.9375,26.272223,13.979951,7.839999,13.65,,,,,
783,2015-08-11 18:30:00,13.9375,26.268272,13.979951,7.919999,13.65,,,,,
784,2015-08-11 18:45:00,13.9375,26.266375,13.860719,7.919999,13.639999,,,,,
785,2015-08-11 19:00:00,13.9375,26.274227,13.711679,7.919999,13.639999,,,,,
786,2015-08-11 19:15:00,13.9375,26.275808,13.681871,7.919999,13.639999,,,,,
787,2015-08-11 19:30:00,13.9375,26.28018,13.622255,7.929999,13.65,,,,,
788,2015-08-11 19:45:00,13.9375,26.281076,13.503023,7.919999,13.639999,,,,,
789,2015-08-11 20:00:00,13.9375,26.285238,13.294368,7.94,13.65,,,,,
790,2015-08-11 20:15:00,13.9375,26.286873,13.234752,7.959999,13.65,,,,,
791,2015-08-11 20:30:00,13.9375,26.296621,13.175136,7.9,13.65,,,,,
792,2015-08-11 20:45:00,13.9375,26.296568,13.175136,7.919999,13.65,,,,,
793,2015-08-11 21:00:00,13.9375,26.299994,13.11552,7.83,13.629999,,,,,
794,2015-08-11 21:15:00,13.9375,26.298569,13.11552,7.839999,13.65,,,,,
795,2015-08-11 21:30:00,13.9375,26.311111,13.145327,7.86,13.639999,,,,,
796,2015-08-11 21:45:00,13.9375,26.311691,13.11552,7.87,13.639999,,,,,
797,2015-08-11 22:00:00,13.9375,26.308054,13.085711,7.889999,13.639999,,,,,
798,2015-08-11 22:15:00,13.9375,26.306894,13.11552,7.9,13.65,,,,,
799,2015-08-11 22:30:00,13.9375,26.310059,13.145327,7.9,13.639999,,,,,
800,2015-08-11 22:45:00,13.9375,26.315746,13.11552,7.919999,13.639999,,,,,
801,2015-08-11 23:00:00,13.9375,26.316223,13.085711,7.959999,13.65,,,,,
802,2015-08-11 23:15:00,13.9375,26.314695,13.11552,7.959999,13.65,,,,,
803,2015-08-11 23:30:00,13.9375,26.312061,13.11552,7.889999,13.639999,,,,,
804,2015-08-11 23:45:00,13.9375,26.312588,13.11552,7.9,13.65,,,,,
805,2015-08-12 00:00:00,13.9375,26.314852,13.055903,7.91,13.65,,,,,
806,2015-08-12 00:15:00,13.9375,26.316486,13.11552,7.889999,13.65,,,,,
807,2015-08-12 00:30:00,13.9375,26.320753,13.11552,7.929999,13.65,,,,,
808,2015-08-12 00:45:00,13.9375,26.317329,13.11552,7.889999,13.66,,,,,
809,2015-08-12 01:00:00,13.9375,26.32049,13.085711,7.929999,13.65,,,,,
810,2015-08-12 01:15:00,13.9375,26.322388,13.11552,7.959999,13.65,,,,,
811,2015-08-12 01:30:00,13.9375,26.321915,13.085711,7.94,13.65,,,,,
812,2015-08-12 01:45:00,13.9375,26.321703,13.11552,7.95,13.66,,,,,
813,2015-08-12 02:00:00,13.9375,26.318962,13.055903,7.919999,13.65,,,,,
814,2015-08-12 02:15:00,13.9375,26.319647,13.11552,7.9,13.65,,,,,
815,2015-08-12 02:30:00,13.9375,26.314381,13.11552,7.9,13.65,,,,,
816,2015-08-12 02:45:00,13.9375,26.317015,13.11552,7.919999,13.65,,,,,
817,2015-08-12 03:00:00,13.9375,26.313692,13.055903,7.94,13.669998,,,,,
818,2015-08-12 03:15:00,13.9375,26.318331,13.085711,7.95,13.65,,,,,
819,2015-08-12 03:30:00,13.9375,26.318331,13.11552,7.919999,13.65,,,,,
820,2015-08-12 03:45:00,13.9375,26.32144,13.085711,7.929999,13.65,,,,,
821,2015-08-12 04:00:00,13.9375,26.320387,12.996287,7.919999,13.65,,,,,
822,2015-08-12 04:15:00,13.9375,26.32044,13.085711,7.94,13.65,,,,,
823,2015-08-12 04:30:00,13.9375,26.322124,13.085711,7.94,13.65,,,,,
824,2015-08-12 04:45:00,13.9375,26.316013,13.085711,7.919999,13.639999,,,,,
825,2015-08-12 05:00:00,13.9375,26.319334,13.026095,7.95,13.66,,,,,
826,2015-08-12 05:15:00,13.9375,26.319754,13.055903,7.959999,13.66,,,,,
827,2015-08-12 05:30:00,13.9375,26.317804,13.055903,7.99,13.66,,,,,
828,2015-08-12 05:45:00,13.9375,26.315695,13.055903,7.99,13.669998,,,,,
829,2015-08-12 06:00:00,13.9375,26.318647,12.996287,7.99,13.66,,,,,
830,2015-08-12 06:15:00,13.9375,26.320015,13.055903,7.969999,13.65,,,,,
831,2015-08-12 06:30:00,13.9375,26.316751,13.026095,7.98,13.65,,,,,
832,2015-08-12 06:45:00,13.9375,26.317963,12.996287,8,13.66,,,,,
833,2015-08-12 07:00:00,13.9375,26.315485,12.966479,7.959999,13.66,,,,,
834,2015-08-12 07:15:00,13.9375,26.316589,12.966479,7.95,13.66,,,,,
835,2015-08-12 07:30:00,13.9375,26.323915,12.996287,7.959999,13.66,,,,,
836,2015-08-12 07:45:00,13.9375,26.323969,13.055903,7.99,13.66,,,,,
837,2015-08-12 08:00:00,13.9375,26.32576,13.145327,8.02,13.66,,,,,
838,2015-08-12 08:15:00,13.9375,26.328766,13.353984,8.009999,13.66,,,,,
839,2015-08-12 08:30:00,13.9375,26.327185,13.622255,7.969999,13.66,,,,,
840,2015-08-12 08:45:00,14,26.328522,13.711679,7.929999,13.65,,,,,
841,2015-08-12 09:00:00,14,26.328836,13.741487,7.95,13.66,,,,,
842,2015-08-12 09:15:00,14,26.331837,13.771296,7.929999,13.65,,,,,
843,2015-08-12 09:30:00,13.9375,26.332401,13.801103,7.929999,13.66,,,,,
844,2015-08-12 09:45:00,14,26.330523,13.979951,7.959999,13.66,,,,,
845,2015-08-12 10:00:00,14,26.330046,13.979951,7.959999,13.66,,,,,
846,2015-08-12 10:15:00,14,26.336475,13.950144,7.969999,13.66,,,,,
847,2015-08-12 10:30:00,14,26.342955,13.950144,7.98,13.66,,,,,
848,2015-08-12 10:45:00,14,26.343275,13.979951,7.98,13.66,,,,,
849,2015-08-12 11:00:00,14,26.337635,13.979951,7.98,13.66,,,,,
850,2015-08-12 11:15:00,14,26.33853,13.979951,7.99,13.66,,,,,
851,2015-08-12 11:30:00,14,26.340008,13.950144,7.98,13.669998,,,,,
852,2015-08-12 11:45:00,14,26.345274,13.979951,8,13.66,,,,,
853,2015-08-12 12:00:00,14,26.336685,13.979951,8.009999,13.669998,,,,,
854,2015-08-12 12:15:00,14,26.333738,13.979951,8.049999,13.66,,,,,
855,2015-08-12 12:30:00,14,26.336529,13.979951,7.959999,13.65,,,,,
856,2015-08-12 12:45:00,14,26.335529,13.950144,7.99,13.669998,,,,,
857,2015-08-12 13:00:00,14.75,26.336451,13.979951,8.03,13.679998,,,,,
858,2015-08-12 13:15:00,14,26.33226,13.950144,7.969999,13.66,,,,,
859,2015-08-12 13:30:00,14,26.332157,13.979951,8,13.65,,,,,
860,2015-08-12 13:45:00,14,26.330099,13.979951,7.98,13.65,,,,,
861,2015-08-12 14:00:00,14,26.323513,13.979951,7.98,13.65,,,,,
862,2015-08-12 14:15:00,14,26.322933,13.979951,7.99,13.66,,,,,
863,2015-08-12 14:30:00,14,26.321299,13.979951,8.03,13.66,,,,,
864,2015-08-12 14:45:00,14,26.328047,13.979951,8.03,13.66,,,,,
865,2015-08-12 15:00:00,14,26.32583,13.950144,8.02,13.669998,,,,,
866,2015-08-12 15:15:00,14,26.321827,13.979951,8.04,13.66,,,,,
867,2015-08-12 15:30:00,14,26.31171,13.950144,8.04,13.66,,,,,
868,2015-08-12 15:45:00,14,26.312235,13.979951,8.08,13.66,,,,,
869,2015-08-12 16:00:00,14,26.317293,13.979951,8.049999,13.66,,,,,
870,2015-08-12 16:15:00,14,26.319664,13.979951,8.009999,13.669998,,,,,
871,2015-08-12 16:30:00,14,26.32077,13.979951,8.07,13.679998,,,,,
872,2015-08-12 16:45:00,14,26.312605,13.979951,8.04,13.669998,,,,,
873,2015-08-12 17:00:00,14,26.310286,13.950144,8.04,13.66,,,,,
874,2015-08-12 17:15:00,14,26.310972,13.979951,8.04,13.66,,,,,
875,2015-08-12 17:30:00,14,26.309919,13.979951,8.009999,13.669998,,,,,
876,2015-08-12 17:45:00,14,26.309708,13.979951,8.009999,13.66,,,,,
877,2015-08-12 18:00:00,14,26.310814,13.979951,8,13.669998,,,,,
878,2015-08-12 18:15:00,14,26.308969,13.979951,8.02,13.669998,,,,,
879,2015-08-12 18:30:00,14,26.308865,13.860719,8.009999,13.66,,,,,
880,2015-08-12 18:45:00,13.9375,26.312111,13.771296,8.04,13.669998,,,,,
881,2015-08-12 19:00:00,14,26.317402,13.979951,8.059999,13.669998,,,,,
882,2015-08-12 19:15:00,14,26.315029,13.890528,8.03,13.669998,,,,,
883,2015-08-12 19:30:00,13.9375,26.317225,13.801103,8.049999,13.669998,,,,,
884,2015-08-12 19:45:00,14,26.315977,13.681871,8.049999,13.679998,,,,,
885,2015-08-12 20:00:00,13.9375,26.319227,13.473215,8.049999,13.66,,,,,
886,2015-08-12 20:15:00,14,26.319664,13.324175,8.04,13.669998,,,,,
887,2015-08-12 20:30:00,13.9375,26.330082,13.294368,8.04,13.66,,,,,
888,2015-08-12 20:45:00,13.9375,26.331192,13.204943,8.049999,13.669998,,,,,
889,2015-08-12 21:00:00,13.9375,26.336617,13.11552,8.02,13.669998,,,,,
890,2015-08-12 21:15:00,13.9375,26.335142,13.145327,8.03,13.669998,,,,,
891,2015-08-12 21:30:00,13.9375,26.339567,13.11552,8.04,13.679998,,,,,
892,2015-08-12 21:45:00,13.9375,26.3402,13.11552,8.049999,13.66,,,,,
893,2015-08-12 22:00:00,13.9375,26.342415,13.055903,7.99,13.669998,,,,,
894,2015-08-12 22:15:00,13.9375,26.343941,13.11552,8.049999,13.679998,,,,,
895,2015-08-12 22:30:00,13.9375,26.343256,13.11552,8.03,13.66,,,,,
896,2015-08-12 22:45:00,13.9375,26.345049,13.11552,8.04,13.669998,,,,,
897,2015-08-12 23:00:00,13.9375,26.345943,13.085711,8.03,13.669998,,,,,
898,2015-08-12 23:15:00,13.9375,26.345366,13.11552,8.07,13.66,,,,,
899,2015-08-12 23:30:00,13.9375,26.346945,13.11552,8.049999,13.679998,,,,,
900,2015-08-12 23:45:00,13.9375,26.345736,13.085711,8.059999,13.66,,,,,
901,2015-08-13 00:00:00,13.9375,26.344049,13.085711,8.08,13.669998,,,,,
902,2015-08-13 00:15:00,13.9375,26.343782,13.085711,8.03,13.669998,,,,,
903,2015-08-13 00:30:00,13.9375,26.344152,13.085711,8,13.669998,,,,,
904,2015-08-13 00:45:00,13.9375,26.342468,13.11552,8.02,13.669998,,,,,
905,2015-08-13 01:00:00,13.9375,26.345366,13.026095,8.04,13.669998,,,,,
906,2015-08-13 01:15:00,13.9375,26.344572,13.085711,8.049999,13.669998,,,,,
907,2015-08-13 01:30:00,13.9375,26.342257,13.11552,8.07,13.669998,,,,,
908,2015-08-13 01:45:00,13.9375,26.339306,13.11552,8.049999,13.669998,,,,,
909,2015-08-13 02:00:00,13.9375,26.340887,13.026095,8.059999,13.66,,,,,
910,2015-08-13 02:15:00,13.9375,26.341148,13.085711,8.07,13.669998,,,,,
911,2015-08-13 02:30:00,13.9375,26.34252,13.055903,8.07,13.669998,,,,,
912,2015-08-13 02:45:00,13.9375,26.345682,13.085711,8.059999,13.679998,,,,,
913,2015-08-13 03:00:00,13.9375,26.347527,13.026095,8.049999,13.679998,,,,,
914,2015-08-13 03:15:00,13.9375,26.349951,13.085711,8.049999,13.679998,,,,,
915,2015-08-13 03:30:00,13.9375,26.351004,13.055903,8.059999,13.669998,,,,,
916,2015-08-13 03:45:00,13.9375,26.351952,13.085711,8.08,13.66,,,,,
917,2015-08-13 04:00:00,13.9375,26.351688,12.996287,8.07,13.669998,,,,,
918,2015-08-13 04:15:00,13.9375,26.354742,13.055903,8.059999,13.669998,,,,,
919,2015-08-13 04:30:00,13.9375,26.353743,13.055903,8.059999,13.669998,,,,,
920,2015-08-13 04:45:00,13.9375,26.353163,13.055903,8.049999,13.679998,,,,,
921,2015-08-13 05:00:00,13.9375,26.355431,12.996287,8.02,13.669998,,,,,
922,2015-08-13 05:15:00,13.9375,26.35269,13.026095,8.04,13.679998,,,,,
923,2015-08-13 05:30:00,13.9375,26.351795,13.055903,8.07,13.679998,,,,,
924,2015-08-13 05:45:00,13.9375,26.351057,13.026095,8.08,13.679998,,,,,
925,2015-08-13 06:00:00,14,26.353338,12.996287,8.11,13.679998,,,,,
926,2015-08-13 06:15:00,14,26.362823,12.996287,8.07,13.669998,,,,,
927,2015-08-13 06:30:00,13.9375,26.362019,12.996287,8.049999,13.669998,,,,,
928,2015-08-13 06:45:00,13.9375,26.362122,12.966479,8.07,13.679998,,,,,
929,2015-08-13 07:00:00,13.9375,26.360804,12.936671,8.07,13.669998,,,,,
930,2015-08-13 07:15:00,13.9375,26.3627,12.996287,8.089999,13.679998,,,,,
931,2015-08-13 07:30:00,13.9375,26.364651,13.085711,8.049999,13.669998,,,,,
932,2015-08-13 07:45:00,14,26.366039,13.532831,8.099999,13.679998,,,,,
933,2015-08-13 08:00:00,14,26.365721,13.830912,8.089999,13.679998,,,,,
934,2015-08-13 08:15:00,14,26.368675,13.979951,8.08,13.679998,,,,,
935,2015-08-13 08:30:00,14,26.36746,13.979951,8.089999,13.689999,,,,,
936,2015-08-13 08:45:00,14,26.369198,13.950144,8.07,13.669998,,,,,
937,2015-08-13 09:00:00,14,26.36414,13.890528,8.11,13.679998,,,,,
938,2015-08-13 09:15:00,14,26.370359,13.920335,8.099999,13.669998,,,,,
939,2015-08-13 09:30:00,14,26.371361,13.979951,8.07,13.679998,,,,,
940,2015-08-13 09:45:00,14,26.366405,13.979951,8.04,13.669998,,,,,
941,2015-08-13 10:00:00,14,26.372047,13.950144,8.07,13.679998,,,,,
942,2015-08-13 10:15:00,14,26.373205,13.979951,8.099999,13.679998,,,,,
943,2015-08-13 10:30:00,14,26.371204,13.979951,8.07,13.669998,,,,,
944,2015-08-13 10:45:00,14,26.372623,13.979951,8.07,13.669998,,,,,
945,2015-08-13 11:00:00,14,26.372204,13.950144,8.08,13.679998,,,,,
946,2015-08-13 11:15:00,14,26.374519,13.979951,8.11,13.679998,,,,,
947,2015-08-13 11:30:00,14,26.375154,13.979951,8.11,13.679998,,,,,
948,2015-08-13 11:45:00,14,26.374102,13.979951,8.099999,13.679998,,,,,
949,2015-08-13 12:00:00,14,26.37389,13.950144,8.099999,13.679998,,,,,
950,2015-08-13 12:15:00,14,26.372995,13.950144,8.12,13.689999,,,,,
951,2015-08-13 12:30:00,14,26.370251,13.950144,8.129999,13.689999,,,,,
952,2015-08-13 12:45:00,14,26.370148,13.979951,8.129999,13.679998,,,,,
953,2015-08-13 13:00:00,14,26.364246,13.979951,8.11,13.669998,,,,,
954,2015-08-13 13:15:00,14,26.36451,13.979951,8.089999,13.679998,,,,,
955,2015-08-13 13:30:00,14,26.363243,13.979951,8.089999,13.669998,,,,,
956,2015-08-13 13:45:00,14,26.360453,13.950144,8.089999,13.679998,,,,,
957,2015-08-13 14:00:00,14,26.36198,13.979951,8.089999,13.679998,,,,,
958,2015-08-13 14:15:00,14,26.357027,13.979951,8.059999,13.679998,,,,,
959,2015-08-13 14:30:00,14,26.359661,13.979951,8.099999,13.669998,,,,,
960,2015-08-13 14:45:00,14,26.362772,13.979951,8.11,13.679998,,,,,
961,2015-08-13 15:00:00,14,26.357714,13.979951,8.08,13.669998,,,,,
962,2015-08-13 15:15:00,14,26.356976,13.950144,8.07,13.679998,,,,,
963,2015-08-13 15:30:00,14,26.355497,13.979951,8.089999,13.679998,,,,,
964,2015-08-13 15:45:00,14,26.357027,13.950144,8.099999,13.679998,,,,,
965,2015-08-13 16:00:00,14,26.352179,13.979951,8.089999,13.679998,,,,,
966,2015-08-13 16:15:00,14,26.348228,13.979951,8.12,13.689999,,,,,
967,2015-08-13 16:30:00,14,26.347067,13.979951,8.11,13.679998,,,,,
968,2015-08-13 16:45:00,14,26.352497,13.950144,8.07,13.679998,,,,,
969,2015-08-13 17:00:00,14,26.348543,13.979951,8.11,13.679998,,,,,
970,2015-08-13 17:15:00,14,26.34886,13.979951,8.07,13.679998,,,,,
971,2015-08-13 17:30:00,14,26.348175,13.979951,8.11,13.679998,,,,,
972,2015-08-13 17:45:00,14,26.349228,13.979951,8.08,13.679998,,,,,
973,2015-08-13 18:00:00,14,26.346119,13.979951,8.129999,13.679998,,,,,
974,2015-08-13 18:15:00,14,26.349915,13.950144,8.12,13.689999,,,,,
975,2015-08-13 18:30:00,14,26.345274,13.979951,8.129999,13.679998,,,,,
976,2015-08-13 18:45:00,14,26.34791,13.979951,8.129999,13.679998,,,,,
977,2015-08-13 19:00:00,14,26.347858,13.979951,8.099999,13.669998,,,,,
978,2015-08-13 19:15:00,14,26.349176,13.950144,8.11,13.689999,,,,,
979,2015-08-13 19:30:00,14,26.349386,13.860719,8.12,13.679998,,,,,
980,2015-08-13 19:45:00,14,26.353127,13.741487,8.12,13.679998,,,,,
981,2015-08-13 20:00:00,14,26.353655,13.532831,8.12,13.679998,,,,,
982,2015-08-13 20:15:00,14,26.354813,13.383791,8.12,13.679998,,,,,
983,2015-08-13 20:30:00,14,26.365721,13.324175,8.15,13.689999,,,,,
984,2015-08-13 20:45:00,14,26.36351,13.234752,8.12,13.679998,,,,,
985,2015-08-13 21:00:00,13.9375,26.365704,13.11552,8.129999,13.689999,,,,,
986,2015-08-13 21:15:00,14,26.368303,13.145327,8.11,13.679998,,,,,
987,2015-08-13 21:30:00,13.9375,26.374243,13.145327,8.139999,13.689999,,,,,
988,2015-08-13 21:45:00,13.9375,26.377352,13.11552,8.12,13.689999,,,,,
989,2015-08-13 22:00:00,14,26.379002,13.085711,8.11,13.669998,,,,,
990,2015-08-13 22:15:00,14,26.379896,13.085711,8.12,13.679998,,,,,
991,2015-08-13 22:30:00,13.9375,26.382883,13.085711,8.129999,13.689999,,,,,
992,2015-08-13 22:45:00,14,26.383955,13.11552,8.12,13.679998,,,,,
993,2015-08-13 23:00:00,14,26.385166,13.055903,8.129999,13.679998,,,,,
994,2015-08-13 23:15:00,13.9375,26.386786,13.085711,8.139999,13.689999,,,,,
995,2015-08-13 23:30:00,13.9375,26.384096,13.085711,8.129999,13.689999,,,,,
996,2015-08-13 23:45:00,14,26.386324,13.085711,8.139999,13.689999,,,,,
997,2015-08-14 00:00:00,14,26.388643,13.055903,8.129999,13.699999,,,,,
998,2015-08-14 00:15:00,13.9375,26.393791,13.085711,8.15,13.689999,,,,,
999,2015-08-14 00:30:00,13.9375,26.387413,13.11552,8.12,13.689999,,,,,
1000,2015-08-14 00:45:00,13.9375,26.39142,13.085711,8.089999,13.679998,,,,,
1001,2015-08-14 01:00:00,14,26.392597,13.055903,8.15,13.679998,,,,,
1002,2015-08-14 01:15:00,13.9375,26.393314,13.085711,8.129999,13.689999,,,,,
1003,2015-08-14 01:30:00,14,26.390383,13.085711,8.139999,13.689999,,,,,
1004,2015-08-14 01:45:00,13.9375,26.394424,13.085711,8.139999,13.689999,,,,,
1005,2015-08-14 02:00:00,14,26.39407,13.055903,8.129999,13.689999,,,,,
1006,2015-08-14 02:15:00,14,26.395126,13.085711,8.15,13.689999,,,,,
1007,2015-08-14 02:30:00,13.9375,26.39395,13.085711,8.12,13.689999,,,,,
