Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
1604,2014-08-21 03:45:00,11.625,26.535456,13.11552,2.84,11.299999,,,,,
1605,2014-08-21 04:00:00,11.625,26.536142,13.085711,2.87,11.309999,,,,,
1606,2014-08-21 04:15:00,11.625,26.528759,13.085711,2.87,11.299999,,,,,
1607,2014-08-21 04:30:00,11.625,26.531187,13.11552,2.85,11.299999,,,,,
1608,2014-08-21 04:45:00,11.625,26.534664,13.11552,2.82,11.289999,,,,,
1609,2014-08-21 05:00:00,11.625,26.532661,13.055903,2.82,11.299999,,,,,
1610,2014-08-21 05:15:00,11.625,26.533241,13.085711,2.82,11.309999,,,,,
1611,2014-08-21 05:30:00,11.625,26.542414,13.085711,2.8,11.299999,,,,,
1612,2014-08-21 05:45:00,11.625,26.543257,13.11552,2.83,11.299999,,,,,
1613,2014-08-21 06:00:00,11.625,26.543047,13.055903,2.84,11.299999,,,,,
1614,2014-08-21 06:15:00,11.625,26.544521,13.055903,2.83,11.309999,,,,,
1615,2014-08-21 06:30:00,11.625,26.550694,13.085711,2.82,11.299999,,,,,
1616,2014-08-21 06:45:00,11.625,26.547737,13.055903,2.83,11.309999,,,,,
1617,2014-08-21 07:00:00,11.625,26.547527,13.055903,2.82,11.299999,,,,,
1618,2014-08-21 07:15:00,11.625,26.547895,13.085711,2.84,11.299999,,,,,
1619,2014-08-21 07:30:00,11.625,26.548738,13.11552,2.84,11.299999,,,,,
1620,2014-08-21 07:45:00,11.625,26.545734,13.175136,2.86,11.309999,,,,,
1621,2014-08-21 08:00:00,11.625,26.55533,13.383791,2.87,11.299999,,,,,
1622,2014-08-21 08:15:00,11.625,26.552589,13.652063,2.85,11.299999,,,,,
1623,2014-08-21 08:30:00,11.625,26.557808,13.711679,2.87,11.299999,,,,,
1624,2014-08-21 08:45:00,11.6875,26.556568,13.860719,2.88,11.309999,,,,,
1625,2014-08-21 09:00:00,11.6875,26.553297,13.860719,2.88,11.309999,,,,,
1626,2014-08-21 09:15:00,11.6875,26.55509,13.830912,2.88,11.309999,,,,,
1627,2014-08-21 09:30:00,11.6875,26.559572,13.979951,2.89,11.309999,,,,,
1628,2014-08-21 09:45:00,11.6875,26.551401,13.979951,2.89,11.309999,,,,,
1629,2014-08-21 10:00:00,11.6875,26.555988,13.979951,2.91,11.32,,,,,
1630,2014-08-21 10:15:00,11.6875,26.55335,13.950144,2.92,11.32,,,,,
1631,2014-08-21 10:30:00,11.6875,26.555197,13.950144,2.9,11.309999,,,,,
1632,2014-08-21 10:45:00,11.625,26.553961,13.979951,2.9,11.32,,,,,
1633,2014-08-21 11:00:00,11.6875,26.555353,13.950144,2.91,11.32,,,,,
1634,2014-08-21 11:15:00,11.6875,26.555935,13.950144,2.91,11.32,,,,,
1635,2014-08-21 11:30:00,11.6875,26.551979,13.979951,2.89,11.309999,,,,,
1636,2014-08-21 11:45:00,11.6875,26.545761,13.979951,2.89,11.32,,,,,
1637,2014-08-21 12:00:00,11.6875,26.555725,13.950144,2.92,11.32,,,,,
1638,2014-08-21 12:15:00,11.6875,26.554142,13.979951,2.92,11.309999,,,,,
1639,2014-08-21 12:30:00,11.6875,26.551298,13.950144,2.95,11.32,,,,,
1640,2014-08-21 12:45:00,11.6875,26.552771,13.979951,2.95,11.32,,,,,
1641,2014-08-21 13:00:00,11.6875,26.552666,13.979951,2.94,11.32,,,,,
1642,2014-08-21 13:15:00,11.6875,26.545498,13.979951,2.95,11.33,,,,,
1643,2014-08-21 13:30:00,11.6875,26.544916,13.950144,2.96,11.33,,,,,
1644,2014-08-21 13:45:00,11.6875,26.542967,13.979951,2.97,11.32,,,,,
1645,2014-08-21 14:00:00,11.6875,26.5378,13.950144,2.97,11.33,,,,,
1646,2014-08-21 14:15:00,11.6875,26.537376,13.950144,2.96,11.33,,,,,
1647,2014-08-21 14:30:00,11.6875,26.540699,13.950144,2.95,11.32,,,,,
1648,2014-08-21 14:45:00,11.6875,26.5378,13.979951,2.97,11.32,,,,,
1649,2014-08-21 15:00:00,11.6875,26.539539,13.979951,2.99,11.33,,,,,
1650,2014-08-21 15:15:00,11.6875,26.534056,13.979951,2.96,11.33,,,,,
1651,2014-08-21 15:30:00,11.6875,26.530947,13.950144,3,11.33,,,,,
1652,2014-08-21 15:45:00,11.6875,26.530682,13.979951,3.02,11.33,,,,,
1653,2014-08-21 16:00:00,11.6875,26.525728,13.979951,3.02,11.33,,,,,
1654,2014-08-21 16:15:00,11.6875,26.521772,13.950144,3.02,11.33,,,,,
1655,2014-08-21 16:30:00,11.6875,26.526834,13.950144,3.02,11.33,,,,,
1656,2014-08-21 16:45:00,11.6875,26.521931,13.979951,3,11.33,,,,,
1657,2014-08-21 17:00:00,11.6875,26.515129,13.979951,3.02,11.33,,,,,
1658,2014-08-21 17:15:00,11.6875,26.518398,13.979951,3.05,11.33,,,,,
1659,2014-08-21 17:30:00,11.6875,26.516449,13.860719,3.05,11.33,,,,,
1660,2014-08-21 17:45:00,11.6875,26.518766,13.979951,3.04,11.33,,,,,
1661,2014-08-21 18:00:00,11.6875,26.519876,13.771296,3.06,11.33,,,,,
1662,2014-08-21 18:15:00,11.6875,26.524303,13.562639,3.06,11.339998,,,,,
1663,2014-08-21 18:30:00,11.625,26.525915,13.413599,3.06,11.33,,,,,
1664,2014-08-21 18:45:00,11.6875,26.532528,13.383791,3.06,11.33,,,,,
1665,2014-08-21 19:00:00,11.6875,26.53274,13.353984,3.05,11.339998,,,,,
1666,2014-08-21 19:15:00,11.6875,26.543545,13.324175,3.06,11.33,,,,,
1667,2014-08-21 19:30:00,11.625,26.532084,13.264559,3.06,11.33,,,,,
1668,2014-08-21 19:45:00,11.6875,26.534477,13.175136,3.04,11.339998,,,,,
1669,2014-08-21 20:00:00,11.6875,26.536114,13.145327,3.07,11.339998,,,,,
1670,2014-08-21 20:15:00,11.6875,26.533264,13.145327,3.09,11.339998,,,,,
1671,2014-08-21 20:30:00,11.6875,26.535427,13.175136,3.1,11.339998,,,,,
1672,2014-08-21 20:45:00,11.625,26.53182,13.145327,3.11,11.339998,,,,,
1673,2014-08-21 21:00:00,11.6875,26.531368,13.11552,3.1,11.339998,,,,,
1674,2014-08-21 21:15:00,11.6875,26.531843,13.145327,3.07,11.339998,,,,,
1675,2014-08-21 21:30:00,11.6875,26.536852,13.145327,3.08,11.339998,,,,,
1676,2014-08-21 21:45:00,11.6875,26.537535,13.145327,3.08,11.33,,,,,
1677,2014-08-21 22:00:00,11.6875,26.531103,13.11552,3.07,11.349998,,,,,
1678,2014-08-21 22:15:00,11.6875,26.532845,13.145327,3.07,11.339998,,,,,
1679,2014-08-21 22:30:00,11.6875,26.535166,13.11552,3.12,11.349998,,,,,
1680,2014-08-21 22:45:00,11.6875,26.535059,13.145327,3.11,11.339998,,,,,
1681,2014-08-21 23:00:00,11.6875,26.534056,13.11552,3.09,11.339998,,,,,
1682,2014-08-21 23:15:00,11.6875,26.531368,13.11552,3.12,11.349998,,,,,
1683,2014-08-21 23:30:00,11.6875,26.537167,13.145327,3.13,11.349998,,,,,
1684,2014-08-21 23:45:00,11.6875,26.534477,13.145327,3.13,11.339998,,,,,
1685,2014-08-22 00:00:00,11.6875,26.533949,13.085711,3.12,11.349998,,,,,
1686,2014-08-22 00:15:00,11.625,26.535875,13.145327,3.09,11.349998,,,,,
1687,2014-08-22 00:30:00,11.6875,26.531,13.11552,3.11,11.349998,,,,,
1688,2014-08-22 00:45:00,11.6875,26.532316,13.11552,3.15,11.349998,,,,,
1689,2014-08-22 01:00:00,11.6875,26.532896,13.11552,3.15,11.349998,,,,,
1690,2014-08-22 01:15:00,11.6875,26.533478,13.11552,3.15,11.339998,,,,,
1691,2014-08-22 01:30:00,11.6875,26.535795,13.11552,3.15,11.339998,,,,,
1692,2014-08-22 01:45:00,11.6875,26.526941,13.145327,3.16,11.349998,,,,,
1693,2014-08-22 02:00:00,11.6875,26.529156,13.085711,3.17,11.349998,,,,,
1694,2014-08-22 02:15:00,11.6875,26.528732,13.11552,3.17,11.349998,,,,,
1695,2014-08-22 02:30:00,11.6875,26.524147,13.11552,3.19,11.359999,,,,,
1696,2014-08-22 02:45:00,11.6875,26.520348,13.11552,3.16,11.359999,,,,,
1697,2014-08-22 03:00:00,11.6875,26.521351,13.085711,3.17,11.359999,,,,,
1698,2014-08-22 03:15:00,11.6875,26.514973,13.11552,3.17,11.359999,,,,,
1699,2014-08-22 03:30:00,11.6875,26.514286,13.11552,3.14,11.359999,,,,,
1700,2014-08-22 03:45:00,11.6875,26.509859,13.11552,3.14,11.359999,,,,,
1701,2014-08-22 04:00:00,12.625,26.51156,12.996287,3.16,11.419998,,,,,
1702,2014-08-22 04:15:00,11.75,26.514309,13.055903,3.15,11.369999,,,,,
1703,2014-08-22 04:30:00,11.6875,26.507328,13.085711,3.21,11.359999,,,,,
1704,2014-08-22 04:45:00,11.6875,26.511862,13.085711,3.23,11.369999,,,,,
1705,2014-08-22 05:00:00,11.6875,26.511494,13.055903,3.21,11.369999,,,,,
1706,2014-08-22 05:15:00,11.6875,26.511494,13.085711,3.21,11.359999,,,,,
1707,2014-08-22 05:30:00,11.6875,26.508699,13.055903,3.22,11.359999,,,,,
1708,2014-08-22 05:45:00,11.6875,26.509806,13.085711,3.21,11.359999,,,,,
1709,2014-08-22 06:00:00,11.6875,26.513391,13.055903,3.16,11.359999,,,,,
1710,2014-08-22 06:15:00,11.6875,26.514551,13.085711,3.18,11.359999,,,,,
1711,2014-08-22 06:30:00,11.6875,26.515554,13.085711,3.19,11.359999,,,,,
1712,2014-08-22 06:45:00,11.6875,26.516293,13.085711,3.16,11.349998,,,,,
1713,2014-08-22 07:00:00,11.6875,26.522141,13.055903,3.19,11.359999,,,,,
1714,2014-08-22 07:15:00,11.6875,26.520506,13.11552,3.2,11.359999,,,,,
1715,2014-08-22 07:30:00,11.6875,26.522141,13.383791,3.2,11.359999,,,,,
1716,2014-08-22 07:45:00,11.6875,26.53079,13.294368,3.22,11.369999,,,,,
1717,2014-08-22 08:00:00,11.6875,26.532845,13.175136,3.24,11.369999,,,,,
1718,2014-08-22 08:15:00,11.6875,26.527887,13.443407,3.23,11.359999,,,,,
1719,2014-08-22 08:30:00,11.6875,26.530313,13.622255,3.24,11.369999,,,,,
1720,2014-08-22 08:45:00,11.75,26.533129,13.830912,3.24,11.369999,,,,,
1721,2014-08-22 09:00:00,11.6875,26.528151,13.950144,3.25,11.369999,,,,,
1722,2014-08-22 09:15:00,11.6875,26.529837,13.950144,3.27,11.369999,,,,,
1723,2014-08-22 09:30:00,11.75,26.533447,13.920335,3.28,11.369999,,,,,
1724,2014-08-22 09:45:00,11.75,26.541143,13.860719,3.25,11.359999,,,,,
1725,2014-08-22 10:00:00,11.75,26.536345,13.979951,3.27,11.369999,,,,,
1726,2014-08-22 10:15:00,11.6875,26.53274,13.979951,3.26,11.369999,,,,,
1727,2014-08-22 10:30:00,11.75,26.534134,13.979951,3.24,11.369999,,,,,
1728,2014-08-22 10:45:00,11.75,26.535767,13.979951,3.28,11.369999,,,,,
1729,2014-08-22 11:00:00,11.75,26.530073,13.979951,3.27,11.369999,,,,,
1730,2014-08-22 11:15:00,11.75,26.529284,13.979951,3.3,11.369999,,,,,
1731,2014-08-22 11:30:00,11.75,26.534134,13.979951,3.31,11.369999,,,,,
1732,2014-08-22 11:45:00,11.75,26.534449,13.979951,3.33,11.369999,,,,,
1733,2014-08-22 12:00:00,11.75,26.529545,13.979951,3.33,11.379999,,,,,
1734,2014-08-22 12:15:00,11.6875,26.529947,13.979951,3.3,11.389999,,,,,
1735,2014-08-22 12:30:00,11.75,26.529545,13.979951,3.32,11.379999,,,,,
1736,2014-08-22 12:45:00,11.75,26.527437,13.979951,3.32,11.379999,,,,,
1737,2014-08-22 13:00:00,11.75,26.527067,13.979951,3.34,11.379999,,,,,
1738,2014-08-22 13:15:00,11.75,26.528755,13.979951,3.33,11.379999,,,,,
1739,2014-08-22 13:30:00,11.75,26.523483,13.950144,3.3,11.379999,,,,,
1740,2014-08-22 13:45:00,11.75,26.525961,13.950144,3.29,11.379999,,,,,
1741,2014-08-22 14:00:00,11.75,26.51816,13.979951,3.31,11.379999,,,,,
1742,2014-08-22 14:15:00,11.75,26.52037,13.950144,3.33,11.379999,,,,,
1743,2014-08-22 14:30:00,11.75,26.518528,13.979951,3.34,11.379999,,,,,
1744,2014-08-22 14:45:00,11.75,26.514204,13.979951,3.34,11.389999,,,,,
1745,2014-08-22 15:00:00,11.75,26.508566,13.979951,3.34,11.389999,,,,,
1746,2014-08-22 15:15:00,11.75,26.511726,13.979951,3.34,11.389999,,,,,
1747,2014-08-22 15:30:00,11.75,26.508194,13.950144,3.36,11.389999,,,,,
1748,2014-08-22 15:45:00,11.75,26.514732,13.979951,3.34,11.379999,,,,,
1749,2014-08-22 16:00:00,11.75,26.508617,13.979951,3.36,11.379999,,,,,
1750,2014-08-22 16:15:00,11.75,26.510038,13.979951,3.36,11.389999,,,,,
1751,2014-08-22 16:30:00,11.75,26.50909,13.950144,3.38,11.389999,,,,,
1752,2014-08-22 16:45:00,11.75,26.507669,13.979951,3.37,11.389999,,,,,
1753,2014-08-22 17:00:00,11.75,26.5044,13.979951,3.37,11.389999,,,,,
1754,2014-08-22 17:15:00,11.75,26.500921,13.979951,3.38,11.389999,,,,,
1755,2014-08-22 17:30:00,11.75,26.503872,13.979951,3.37,11.389999,,,,,
1756,2014-08-22 17:45:00,11.75,26.501448,13.979951,3.38,11.389999,,,,,
1757,2014-08-22 18:00:00,11.75,26.497757,13.979951,3.4,11.389999,,,,,
1758,2014-08-22 18:15:00,11.75,26.496914,13.979951,3.41,11.4,,,,,
1759,2014-08-22 18:30:00,11.75,26.491959,13.979951,3.4,11.389999,,,,,
1760,2014-08-22 18:45:00,11.75,26.494068,13.979951,3.42,11.389999,,,,,
1761,2014-08-22 19:00:00,11.75,26.493069,13.801103,3.42,11.389999,,,,,
1762,2014-08-22 19:15:00,11.75,26.498127,13.741487,3.38,11.4,,,,,
1763,2014-08-22 19:30:00,11.75,26.501133,13.681871,3.41,11.4,,,,,
1764,2014-08-22 19:45:00,11.75,26.500237,13.532831,3.42,11.389999,,,,,
1765,2014-08-22 20:00:00,11.6875,26.508015,13.383791,3.4,11.4,,,,,
1766,2014-08-22 20:15:00,11.75,26.503611,13.324175,3.4,11.4,,,,,
1767,2014-08-22 20:30:00,11.75,26.498285,13.264559,3.43,11.4,,,,,
1768,2014-08-22 20:45:00,11.75,26.502558,13.234752,3.44,11.389999,,,,,
1769,2014-08-22 21:00:00,11.75,26.505611,13.175136,3.44,11.4,,,,,
1770,2014-08-22 21:15:00,11.75,26.507351,13.175136,3.44,11.41,,,,,
1771,2014-08-22 21:30:00,11.75,26.507669,13.175136,3.45,11.4,,,,,
1772,2014-08-22 21:45:00,11.75,26.514891,13.175136,3.42,11.4,,,,,
1773,2014-08-22 22:00:00,11.75,26.513941,13.145327,3.43,11.4,,,,,
1774,2014-08-22 22:15:00,11.75,26.513361,13.145327,3.4,11.389999,,,,,
1775,2014-08-22 22:30:00,11.75,26.509144,13.145327,3.41,11.389999,,,,,
1776,2014-08-22 22:45:00,11.6875,26.512127,13.145327,3.42,11.4,,,,,
1777,2014-08-22 23:00:00,11.75,26.51589,13.145327,3.43,11.41,,,,,
1778,2014-08-22 23:15:00,11.75,26.515734,13.175136,3.43,11.41,,,,,
1779,2014-08-22 23:30:00,11.75,26.510672,13.175136,3.45,11.4,,,,,
1780,2014-08-22 23:45:00,11.6875,26.520401,13.175136,3.44,11.4,,,,,
1781,2014-08-23 00:00:00,12.6875,26.513325,13.055903,3.42,11.469999,,,,,
1782,2014-08-23 00:15:00,11.75,26.511097,13.145327,3.45,11.41,,,,,
1783,2014-08-23 00:30:00,11.75,26.505878,13.145327,3.48,11.41,,,,,
1784,2014-08-23 00:45:00,11.75,26.507141,13.145327,3.47,11.4,,,,,
1785,2014-08-23 01:00:00,11.75,26.5112,13.11552,3.46,11.41,,,,,
1786,2014-08-23 01:15:00,11.75,26.509829,13.145327,3.47,11.41,,,,,
1787,2014-08-23 01:30:00,11.75,26.5112,13.145327,3.5,11.41,,,,,
1788,2014-08-23 01:45:00,11.75,26.510935,13.145327,3.5,11.4,,,,,
1789,2014-08-23 02:00:00,11.75,26.504717,13.145327,3.5,11.41,,,,,
1790,2014-08-23 02:15:00,11.6875,26.505798,13.145327,3.49,11.41,,,,,
1791,2014-08-23 02:30:00,11.75,26.504349,13.145327,3.47,11.4,,,,,
1792,2014-08-23 02:45:00,11.75,26.505138,13.145327,3.51,11.41,,,,,
1793,2014-08-23 03:00:00,11.75,26.504505,13.11552,3.53,11.4,,,,,
1794,2014-08-23 03:15:00,11.75,26.503872,13.11552,3.51,11.419998,,,,,
1795,2014-08-23 03:30:00,11.75,26.505402,13.11552,3.52,11.41,,,,,
1796,2014-08-23 03:45:00,11.75,26.50482,13.11552,3.53,11.41,,,,,
1797,2014-08-23 04:00:00,11.75,26.505245,13.085711,3.54,11.41,,,,,
1798,2014-08-23 04:15:00,11.75,26.497601,13.11552,3.51,11.419998,,,,,
1799,2014-08-23 04:30:00,11.75,26.497496,13.11552,3.51,11.41,,,,,
1800,2014-08-23 04:45:00,11.75,26.496386,13.085711,3.49,11.41,,,,,
1801,2014-08-23 05:00:00,11.75,26.497442,13.085711,3.48,11.419998,,,,,
1802,2014-08-23 05:15:00,11.75,26.499708,13.11552,3.49,11.41,,,,,
1803,2014-08-23 05:30:00,11.75,26.498863,13.11552,3.5,11.41,,,,,
1804,2014-08-23 05:45:00,11.75,26.498812,13.085711,3.48,11.419998,,,,,
1805,2014-08-23 06:00:00,11.75,26.503557,13.085711,3.49,11.41,,,,,
1806,2014-08-23 06:15:00,11.75,26.507195,13.055903,3.49,11.419998,,,,,
1807,2014-08-23 06:30:00,11.75,26.505192,13.085711,3.48,11.41,,,,,
1808,2014-08-23 06:45:00,11.75,26.509882,13.085711,3.49,11.419998,,,,,
1809,2014-08-23 07:00:00,11.75,26.503082,13.055903,3.51,11.419998,,,,,
1810,2014-08-23 07:15:00,11.75,26.502342,13.055903,3.52,11.419998,,,,,
1811,2014-08-23 07:30:00,11.75,26.504663,13.085711,3.53,11.419998,,,,,
1812,2014-08-23 07:45:00,11.75,26.510147,13.055903,3.54,11.419998,,,,,
1813,2014-08-23 08:00:00,11.75,26.506559,13.175136,3.55,11.419998,,,,,
1814,2014-08-23 08:15:00,11.75,26.510305,13.234752,3.56,11.419998,,,,,
1815,2014-08-23 08:30:00,11.75,26.510778,13.324175,3.53,11.419998,,,,,
1816,2014-08-23 08:45:00,11.75,26.508986,13.324175,3.53,11.419998,,,,,
1817,2014-08-23 09:00:00,11.75,26.511831,13.443407,3.56,11.429998,,,,,
1818,2014-08-23 09:15:00,11.75,26.5112,13.711679,3.58,11.419998,,,,,
1819,2014-08-23 09:30:00,11.75,26.509829,13.950144,3.57,11.419998,,,,,
1820,2014-08-23 09:45:00,11.75,26.511621,13.950144,3.57,11.419998,,,,,
1821,2014-08-23 10:00:00,11.75,26.509462,13.950144,3.55,11.419998,,,,,
1822,2014-08-23 10:15:00,11.8125,26.510748,13.979951,3.57,11.419998,,,,,
1823,2014-08-23 10:30:00,11.75,26.511675,13.920335,3.58,11.419998,,,,,
1824,2014-08-23 10:45:00,11.8125,26.511909,13.950144,3.59,11.419998,,,,,
1825,2014-08-23 11:00:00,11.75,26.510092,13.979951,3.59,11.429998,,,,,
1826,2014-08-23 11:15:00,11.8125,26.511961,13.979951,3.6,11.429998,,,,,
1827,2014-08-23 11:30:00,11.8125,26.515703,13.979951,3.59,11.419998,,,,,
1828,2014-08-23 11:45:00,11.75,26.515205,13.979951,3.6,11.429998,,,,,
1829,2014-08-23 12:00:00,11.75,26.516893,13.950144,3.59,11.429998,,,,,
1830,2014-08-23 12:15:00,11.8125,26.510065,13.950144,3.61,11.429998,,,,,
1831,2014-08-23 12:30:00,11.8125,26.511486,13.950144,3.6,11.419998,,,,,
1832,2014-08-23 12:45:00,11.8125,26.507849,13.979951,3.59,11.429998,,,,,
1833,2014-08-23 13:00:00,11.75,26.509462,13.979951,3.6,11.429998,,,,,
1834,2014-08-23 13:15:00,11.75,26.507879,13.979951,3.61,11.439999,,,,,
1835,2014-08-23 13:30:00,11.75,26.50419,13.979951,3.6,11.429998,,,,,
1836,2014-08-23 13:45:00,11.8125,26.502207,13.979951,3.62,11.429998,,,,,
1837,2014-08-23 14:00:00,11.8125,26.503157,13.979951,3.63,11.429998,,,,,
1838,2014-08-23 14:15:00,11.8125,26.500891,13.979951,3.64,11.439999,,,,,
1839,2014-08-23 14:30:00,11.75,26.49934,13.950144,3.63,11.429998,,,,,
1840,2014-08-23 14:45:00,11.75,26.497337,13.979951,3.64,11.429998,,,,,
1841,2014-08-23 15:00:00,11.8125,26.493563,13.979951,3.63,11.439999,,,,,
1842,2014-08-23 15:15:00,11.8125,26.490454,13.979951,3.65,11.439999,,,,,
1843,2014-08-23 15:30:00,11.8125,26.487976,13.979951,3.64,11.439999,,,,,
1844,2014-08-23 15:45:00,11.8125,26.48629,13.979951,3.65,11.439999,,,,,
1845,2014-08-23 16:00:00,11.8125,26.482439,13.979951,3.67,11.439999,,,,,
1846,2014-08-23 16:15:00,11.75,26.479729,13.979951,3.63,11.439999,,,,,
1847,2014-08-23 16:30:00,11.8125,26.478802,13.979951,3.68,11.439999,,,,,
1848,2014-08-23 16:45:00,11.8125,26.47933,13.979951,3.67,11.439999,,,,,
1849,2014-08-23 17:00:00,11.8125,26.475271,13.950144,3.67,11.439999,,,,,
1850,2014-08-23 17:15:00,11.8125,26.477592,13.979951,3.68,11.439999,,,,,
1851,2014-08-23 17:30:00,11.75,26.476564,13.771296,3.67,11.439999,,,,,
1852,2014-08-23 17:45:00,11.8125,26.480385,13.592447,3.69,11.439999,,,,,
1853,2014-08-23 18:00:00,11.75,26.498812,13.413599,3.69,11.449999,,,,,
1854,2014-08-23 18:15:00,11.8125,26.494038,13.711679,3.7,11.449999,,,,,
1855,2014-08-23 18:30:00,11.8125,26.496622,13.771296,3.69,11.449999,,,,,
1856,2014-08-23 18:45:00,11.8125,26.496304,13.741487,3.68,11.439999,,,,,
1857,2014-08-23 19:00:00,11.75,26.501608,13.562639,3.68,11.449999,,,,,
1858,2014-08-23 19:15:00,11.75,26.501289,13.383791,3.68,11.439999,,,,,
1859,2014-08-23 19:30:00,11.75,26.508617,13.264559,3.71,11.439999,,,,,
1860,2014-08-23 19:45:00,11.75,26.5044,13.204943,3.68,11.449999,,,,,
1861,2014-08-23 20:00:00,11.75,26.513412,13.145327,3.68,11.439999,,,,,
1862,2014-08-23 20:15:00,11.75,26.516682,13.175136,3.73,11.449999,,,,,
1863,2014-08-23 20:30:00,11.75,26.514837,13.175136,3.73,11.449999,,,,,
1864,2014-08-23 20:45:00,11.75,26.517054,13.175136,3.73,11.449999,,,,,
1865,2014-08-23 21:00:00,11.75,26.525118,13.11552,3.73,11.449999,,,,,
1866,2014-08-23 21:15:00,11.8125,26.526459,13.145327,3.74,11.449999,,,,,
1867,2014-08-23 21:30:00,11.75,26.527067,13.175136,3.73,11.449999,,,,,
1868,2014-08-23 21:45:00,11.75,26.547417,13.145327,3.72,11.449999,,,,,
1869,2014-08-23 22:00:00,11.75,26.564814,13.11552,3.73,11.449999,,,,,
1870,2014-08-23 22:15:00,11.75,26.572826,13.145327,3.7,11.449999,,,,,
1871,2014-08-23 22:30:00,11.75,26.581263,13.145327,3.76,11.449999,,,,,
1872,2014-08-23 22:45:00,11.75,26.58548,13.175136,3.77,11.449999,,,,,
1873,2014-08-23 23:00:00,11.75,26.601717,12.906863,3.75,11.449999,,,,,
1874,2014-08-23 23:15:00,11.75,26.604248,13.175136,3.71,11.449999,,,,,
1875,2014-08-23 23:30:00,11.75,26.608305,13.175136,3.68,11.449999,,,,,
1876,2014-08-23 23:45:00,11.75,26.612259,13.145327,3.73,11.449999,,,,,
1877,2014-08-24 00:00:00,11.75,26.613789,13.145327,3.76,11.459999,,,,,
1878,2014-08-24 00:15:00,11.75,26.617636,13.145327,3.78,11.449999,,,,,
1879,2014-08-24 00:30:00,11.75,26.621695,13.145327,3.77,11.449999,,,,,
1880,2014-08-24 00:45:00,11.8125,26.612495,13.145327,3.78,11.449999,,,,,
1881,2014-08-24 01:00:00,11.75,26.618587,13.11552,3.78,11.449999,,,,,
1882,2014-08-24 01:15:00,11.75,26.623487,13.11552,3.77,11.459999,,,,,
1883,2014-08-24 01:30:00,11.75,26.615051,13.11552,3.78,11.469999,,,,,
1884,2014-08-24 01:45:00,11.8125,26.620243,13.11552,3.78,11.449999,,,,,
1885,2014-08-24 02:00:00,11.75,26.621592,13.085711,3.76,11.459999,,,,,
1886,2014-08-24 02:15:00,11.8125,26.621244,13.085711,3.78,11.459999,,,,,
1887,2014-08-24 02:30:00,11.8125,26.616131,13.11552,3.78,11.459999,,,,,
1888,2014-08-24 02:45:00,11.75,26.62138,13.085711,3.8,11.459999,,,,,
1889,2014-08-24 03:00:00,11.75,26.61553,13.055903,3.8,11.459999,,,,,
1890,2014-08-24 03:15:00,11.75,26.614422,13.085711,3.79,11.459999,,,,,
1891,2014-08-24 03:30:00,11.8125,26.61149,13.085711,3.76,11.469999,,,,,
1892,2014-08-24 03:45:00,11.8125,26.610018,13.055903,3.74,11.469999,,,,,
1893,2014-08-24 04:00:00,11.8125,26.609489,13.026095,3.78,11.459999,,,,,
1894,2014-08-24 04:15:00,11.8125,26.606377,13.055903,3.73,11.459999,,,,,
1895,2014-08-24 04:30:00,11.8125,26.606323,13.026095,3.74,11.459999,,,,,
1896,2014-08-24 04:45:00,11.75,26.605513,13.055903,3.75,11.459999,,,,,
1897,2014-08-24 05:00:00,11.8125,26.602211,13.026095,3.82,11.469999,,,,,
1898,2014-08-24 05:15:00,11.8125,26.604797,13.026095,3.8,11.459999,,,,,
1899,2014-08-24 05:30:00,11.8125,26.606113,13.026095,3.81,11.459999,,,,,
1900,2014-08-24 05:45:00,11.75,26.606777,13.026095,3.82,11.469999,,,,,
1901,2014-08-24 06:00:00,11.8125,26.608433,13.026095,3.81,11.459999,,,,,
1902,2014-08-24 06:15:00,11.8125,26.611227,13.026095,3.77,11.469999,,,,,
1903,2014-08-24 06:30:00,11.8125,26.610018,13.026095,3.75,11.469999,,,,,
1904,2014-08-24 06:45:00,11.8125,26.613548,13.026095,3.76,11.459999,,,,,
1905,2014-08-24 07:00:00,11.75,26.617373,12.996287,3.68,11.469999,,,,,
1906,2014-08-24 07:15:00,11.8125,26.612967,12.996287,3.73,11.459999,,,,,
1907,2014-08-24 07:30:00,11.8125,26.617498,12.996287,3.75,11.459999,,,,,
1908,2014-08-24 07:45:00,11.8125,26.619349,13.026095,3.77,11.469999,,,,,
1909,2014-08-24 08:00:00,11.75,26.620167,12.996287,3.8,11.469999,,,,,
1910,2014-08-24 08:15:00,11.8125,26.626829,13.026095,3.82,11.469999,,,,,
1911,2014-08-24 08:30:00,12.75,26.624083,12.996287,3.8,11.529999,,,,,
1912,2014-08-24 08:45:00,11.8125,26.625143,13.11552,3.82,11.49,,,,,
1913,2014-08-24 09:00:00,11.8125,26.62936,13.085711,3.83,11.469999,,,,,
1914,2014-08-24 09:15:00,11.8125,26.629574,13.11552,3.84,11.469999,,,,,
1915,2014-08-24 09:30:00,11.8125,26.6301,13.383791,3.8,11.469999,,,,,
1916,2014-08-24 09:45:00,11.8125,26.630995,13.771296,3.82,11.469999,,,,,
1917,2014-08-24 10:00:00,11.8125,26.629679,13.771296,3.83,11.48,,,,,
