Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
673,2014-10-11 12:00:00,13.6875,26.693624,13.950144,9.719999,13.389999,,,,,
674,2014-10-11 12:15:00,13.6875,26.689623,13.979951,9.719999,13.4,,,,,
675,2014-10-11 12:30:00,13.6875,26.692837,13.920335,9.719999,13.389999,,,,,
676,2014-10-11 12:45:00,13.6875,26.692308,13.950144,9.719999,13.389999,,,,,
677,2014-10-11 13:00:00,13.6875,26.687355,13.979951,9.74,13.389999,,,,,
678,2014-10-11 13:15:00,13.6875,26.68667,13.979951,9.759999,13.389999,,,,,
679,2014-10-11 13:30:00,13.6875,26.691887,13.979951,9.759999,13.389999,,,,,
680,2014-10-11 13:45:00,13.6875,26.696684,13.950144,9.74,13.4,,,,,
681,2014-10-11 14:00:00,13.6875,26.695049,13.979951,9.759999,13.4,,,,,
682,2014-10-11 14:15:00,13.6875,26.693258,13.979951,9.77,13.4,,,,,
683,2014-10-11 14:30:00,13.6875,26.691414,13.979951,9.77,13.4,,,,,
684,2014-10-11 14:45:00,13.6875,26.68667,13.979951,9.799999,13.4,,,,,
685,2014-10-11 15:00:00,13.6875,26.687199,13.979951,9.77,13.4,,,,,
686,2014-10-11 15:15:00,13.6875,26.689093,13.950144,9.74,13.4,,,,,
687,2014-10-11 15:30:00,13.6875,26.687727,14.009759,9.77,13.389999,,,,,
688,2014-10-11 15:45:00,13.6875,26.69099,13.979951,9.77,13.4,,,,,
689,2014-10-11 16:00:00,13.6875,26.687883,13.890528,9.759999,13.4,,,,,
690,2014-10-11 16:15:00,13.6875,26.692837,13.801103,9.74,13.4,,,,,
691,2014-10-11 16:30:00,13.6875,26.695578,13.711679,9.77,13.4,,,,,
692,2014-10-11 16:45:00,13.6875,26.697683,13.562639,9.759999,13.4,,,,,
693,2014-10-11 17:00:00,13.6875,26.698421,13.503023,9.75,13.4,,,,,
694,2014-10-11 17:15:00,13.6875,26.701216,13.443407,9.77,13.4,,,,,
695,2014-10-11 17:30:00,13.6875,26.708435,13.652063,9.78,13.4,,,,,
696,2014-10-11 17:45:00,13.6875,26.706223,13.741487,9.75,13.4,,,,,
697,2014-10-11 18:00:00,13.6875,26.706432,13.532831,9.74,13.4,,,,,
698,2014-10-11 18:15:00,13.6875,26.706907,13.383791,9.759999,13.4,,,,,
699,2014-10-11 18:30:00,13.6875,26.712547,13.324175,9.77,13.4,,,,,
700,2014-10-11 18:45:00,13.6875,26.718607,13.324175,9.74,13.4,,,,,
701,2014-10-11 19:00:00,13.6875,26.721556,13.234752,9.759999,13.4,,,,,
702,2014-10-11 19:15:00,13.625,26.725498,13.204943,9.75,13.4,,,,,
703,2014-10-11 19:30:00,13.625,26.728447,13.234752,9.77,13.4,,,,,
704,2014-10-11 19:45:00,13.625,26.727343,13.204943,9.77,13.4,,,,,
705,2014-10-11 20:00:00,13.6875,26.728094,13.175136,9.759999,13.41,,,,,
706,2014-10-11 20:15:00,13.6875,26.730989,13.204943,9.759999,13.41,,,,,
707,2014-10-11 20:30:00,13.6875,26.736523,13.204943,9.79,13.41,,,,,
708,2014-10-11 20:45:00,13.6875,26.734785,13.175136,9.79,13.41,,,,,
709,2014-10-11 21:00:00,13.625,26.739147,13.145327,9.75,13.41,,,,,
710,2014-10-11 21:15:00,13.6875,26.743057,13.204943,9.73,13.41,,,,,
711,2014-10-11 21:30:00,13.6875,26.748959,13.175136,9.74,13.41,,,,,
712,2014-10-11 21:45:00,13.6875,26.745062,13.175136,9.77,13.41,,,,,
713,2014-10-11 22:00:00,14.6875,26.751564,13.055903,9.82,13.5,,,,,
714,2014-10-11 22:15:00,13.6875,26.751541,13.145327,9.79,13.429998,,,,,
715,2014-10-11 22:30:00,13.6875,26.751806,13.175136,9.78,13.41,,,,,
716,2014-10-11 22:45:00,13.6875,26.754494,13.175136,9.79,13.41,,,,,
717,2014-10-11 23:00:00,13.6875,26.757761,13.145327,9.809999,13.419998,,,,,
718,2014-10-11 23:15:00,13.6875,26.757338,13.175136,9.809999,13.41,,,,,
719,2014-10-11 23:30:00,13.6875,26.75481,13.175136,9.82,13.41,,,,,
720,2014-10-11 23:45:00,13.6875,26.755388,13.175136,9.809999,13.4,,,,,
721,2014-10-12 00:00:00,13.6875,26.761026,13.145327,9.77,13.419998,,,,,
722,2014-10-12 00:15:00,13.6875,26.76203,13.145327,9.78,13.41,,,,,
723,2014-10-12 00:30:00,13.6875,26.759235,13.145327,9.77,13.41,,,,,
724,2014-10-12 00:45:00,13.6875,26.752649,13.11552,9.75,13.41,,,,,
725,2014-10-12 01:00:00,13.6875,26.764189,13.145327,9.759999,13.41,,,,,
726,2014-10-12 01:15:00,13.625,26.763544,13.11552,9.78,13.41,,,,,
727,2014-10-12 01:30:00,13.6875,26.764561,13.145327,9.78,13.41,,,,,
728,2014-10-12 01:45:00,13.6875,26.765402,13.145327,9.759999,13.41,,,,,
729,2014-10-12 02:00:00,13.6875,26.763609,13.11552,9.77,13.41,,,,,
730,2014-10-12 02:15:00,13.625,26.759485,13.11552,9.73,13.41,,,,,
731,2014-10-12 02:30:00,13.625,26.761963,13.145327,9.77,13.4,,,,,
732,2014-10-12 02:45:00,13.6875,26.764612,13.11552,9.759999,13.41,,,,,
733,2014-10-12 03:00:00,13.6875,26.766033,13.085711,9.74,13.41,,,,,
734,2014-10-12 03:15:00,13.625,26.762543,13.11552,9.759999,13.41,,,,,
735,2014-10-12 03:30:00,13.6875,26.760921,13.085711,9.75,13.41,,,,,
736,2014-10-12 03:45:00,13.625,26.763756,13.11552,9.759999,13.41,,,,,
737,2014-10-12 04:00:00,13.6875,26.758814,13.055903,9.79,13.419998,,,,,
738,2014-10-12 04:15:00,13.625,26.758751,13.085711,9.809999,13.41,,,,,
739,2014-10-12 04:30:00,13.6875,26.764561,13.085711,9.79,13.41,,,,,
740,2014-10-12 04:45:00,13.6875,26.76298,13.085711,9.79,13.41,,,,,
741,2014-10-12 05:00:00,13.6875,26.760658,13.055903,9.79,13.419998,,,,,
742,2014-10-12 05:15:00,13.625,26.767603,13.055903,9.799999,13.41,,,,,
743,2014-10-12 05:30:00,13.6875,26.768721,13.055903,9.799999,13.419998,,,,,
744,2014-10-12 05:45:00,13.6875,26.76598,13.055903,9.809999,13.419998,,,,,
745,2014-10-12 06:00:00,13.625,26.766811,12.996287,9.83,13.41,,,,,
746,2014-10-12 06:15:00,13.6875,26.773569,13.026095,9.839999,13.41,,,,,
747,2014-10-12 06:30:00,13.6875,26.777628,12.996287,9.839999,13.419998,,,,,
748,2014-10-12 06:45:00,13.6875,26.776203,12.996287,9.82,13.419998,,,,,
749,2014-10-12 07:00:00,13.6875,26.778208,12.966479,9.82,13.419998,,,,,
750,2014-10-12 07:15:00,13.6875,26.781792,12.996287,9.839999,13.429998,,,,,
751,2014-10-12 07:30:00,13.6875,26.782949,12.966479,9.83,13.419998,,,,,
752,2014-10-12 07:45:00,13.6875,26.787533,12.966479,9.839999,13.419998,,,,,
753,2014-10-12 08:00:00,13.6875,26.791592,12.906863,9.809999,13.429998,,,,,
754,2014-10-12 08:15:00,13.625,26.796953,12.906863,9.83,13.419998,,,,,
755,2014-10-12 08:30:00,13.6875,26.798759,12.936671,9.839999,13.419998,,,,,
756,2014-10-12 08:45:00,13.6875,26.80018,12.966479,9.809999,13.429998,,,,,
757,2014-10-12 09:00:00,13.625,26.805019,12.936671,9.83,13.419998,,,,,
758,2014-10-12 09:15:00,13.6875,26.809614,12.966479,9.849999,13.419998,,,,,
759,2014-10-12 09:30:00,13.6875,26.814724,12.966479,9.849999,13.429998,,,,,
760,2014-10-12 09:45:00,13.6875,26.81562,13.055903,9.839999,13.429998,,,,,
761,2014-10-12 10:00:00,13.6875,26.823896,13.204943,9.83,13.429998,,,,,
762,2014-10-12 10:15:00,13.6875,26.821684,13.890528,9.82,13.419998,,,,,
763,2014-10-12 10:30:00,13.6875,26.820259,13.860719,9.83,13.419998,,,,,
764,2014-10-12 10:45:00,13.6875,26.822367,13.979951,9.82,13.429998,,,,,
765,2014-10-12 11:00:00,13.6875,26.822685,13.830912,9.83,13.429998,,,,,
766,2014-10-12 11:15:00,13.6875,26.823687,13.920335,9.799999,13.419998,,,,,
767,2014-10-12 11:30:00,13.75,26.819796,13.979951,9.82,13.429998,,,,,
768,2014-10-12 11:45:00,13.6875,26.825478,13.979951,9.83,13.429998,,,,,
769,2014-10-12 12:00:00,13.6875,26.831432,13.979951,9.799999,13.429998,,,,,
770,2014-10-12 12:15:00,13.6875,26.825687,13.950144,9.82,13.429998,,,,,
771,2014-10-12 12:30:00,13.75,26.831131,13.920335,9.83,13.429998,,,,,
772,2014-10-12 12:45:00,13.75,26.831341,13.979951,9.82,13.429998,,,,,
773,2014-10-12 13:00:00,13.6875,26.826426,13.979951,9.839999,13.419998,,,,,
774,2014-10-12 13:15:00,13.75,26.82934,13.979951,9.839999,13.419998,,,,,
775,2014-10-12 13:30:00,13.6875,26.822157,13.979951,9.82,13.429998,,,,,
776,2014-10-12 13:45:00,13.6875,26.821365,13.890528,9.839999,13.429998,,,,,
777,2014-10-12 14:00:00,13.75,26.818005,13.979951,9.83,13.429998,,,,,
778,2014-10-12 14:15:00,13.75,26.810417,13.979951,9.83,13.419998,,,,,
779,2014-10-12 14:30:00,13.6875,26.79644,13.950144,9.809999,13.429998,,,,,
780,2014-10-12 14:45:00,13.6875,26.793753,13.950144,9.82,13.419998,,,,,
781,2014-10-12 15:00:00,13.6875,26.788643,13.979951,9.809999,13.429998,,,,,
782,2014-10-12 15:15:00,13.6875,26.784374,13.979951,9.82,13.429998,,,,,
783,2014-10-12 15:30:00,13.6875,26.780525,13.979951,9.839999,13.429998,,,,,
784,2014-10-12 15:45:00,13.6875,26.774466,13.920335,9.86,13.419998,,,,,
785,2014-10-12 16:00:00,13.75,26.770529,13.920335,9.86,13.439999,,,,,
786,2014-10-12 16:15:00,13.75,26.763203,13.890528,9.83,13.439999,,,,,
787,2014-10-12 16:30:00,13.6875,26.763399,13.830912,9.839999,13.429998,,,,,
788,2014-10-12 16:45:00,13.6875,26.756601,13.830912,9.82,13.429998,,,,,
789,2014-10-12 17:00:00,13.6875,26.758711,13.711679,9.839999,13.429998,,,,,
790,2014-10-12 17:15:00,13.6875,26.756338,13.562639,9.839999,13.429998,,,,,
791,2014-10-12 17:30:00,13.6875,26.746958,13.503023,9.82,13.429998,,,,,
792,2014-10-12 17:45:00,13.6875,26.755232,13.532831,9.87,13.429998,,,,,
793,2014-10-12 18:00:00,13.6875,26.746061,13.383791,9.849999,13.429998,,,,,
794,2014-10-12 18:15:00,13.6875,26.747009,13.324175,9.87,13.429998,,,,,
795,2014-10-12 18:30:00,13.6875,26.747168,13.294368,9.87,13.439999,,,,,
796,2014-10-12 18:45:00,13.6875,26.742743,13.294368,9.879999,13.429998,,,,,
797,2014-10-12 19:00:00,13.6875,26.742952,13.234752,9.87,13.429998,,,,,
798,2014-10-12 19:15:00,13.6875,26.743742,13.234752,9.889999,13.429998,,,,,
799,2014-10-12 19:30:00,13.6875,26.741371,13.264559,9.889999,13.439999,,,,,
800,2014-10-12 19:45:00,13.6875,26.736629,13.234752,9.87,13.429998,,,,,
801,2014-10-12 20:00:00,13.6875,26.733414,13.204943,9.889999,13.439999,,,,,
802,2014-10-12 20:15:00,13.6875,26.734047,13.204943,9.87,13.429998,,,,,
803,2014-10-12 20:30:00,13.6875,26.734573,13.204943,9.86,13.439999,,,,,
804,2014-10-12 20:45:00,13.6875,26.736786,13.204943,9.9,13.439999,,,,,
805,2014-10-12 21:00:00,13.6875,26.733467,13.175136,9.9,13.439999,,,,,
806,2014-10-12 21:15:00,13.6875,26.735416,13.204943,9.889999,13.439999,,,,,
807,2014-10-12 21:30:00,13.6875,26.735205,13.204943,9.87,13.429998,,,,,
808,2014-10-12 21:45:00,13.6875,26.727566,13.175136,9.87,13.439999,,,,,
809,2014-10-12 22:00:00,13.6875,26.727615,13.175136,9.809999,13.439999,,,,,
810,2014-10-12 22:15:00,13.6875,26.725193,13.175136,9.879999,13.439999,,,,,
811,2014-10-12 22:30:00,13.6875,26.726196,13.204943,9.879999,13.439999,,,,,
812,2014-10-12 22:45:00,13.6875,26.724669,13.175136,9.889999,13.439999,,,,,
813,2014-10-12 23:00:00,13.6875,26.725615,13.175136,9.879999,13.439999,,,,,
814,2014-10-12 23:15:00,13.6875,26.72514,13.145327,9.879999,13.429998,,,,,
815,2014-10-12 23:30:00,13.6875,26.720346,13.175136,9.879999,13.439999,,,,,
816,2014-10-12 23:45:00,13.6875,26.723505,13.175136,9.879999,13.439999,,,,,
817,2014-10-13 00:00:00,13.6875,26.723244,13.11552,9.86,13.429998,,,,,
818,2014-10-13 00:15:00,13.6875,26.716129,13.145327,9.839999,13.439999,,,,,
819,2014-10-13 00:30:00,13.6875,26.716602,13.175136,9.849999,13.439999,,,,,
820,2014-10-13 00:45:00,13.6875,26.719765,13.145327,9.9,13.439999,,,,,
821,2014-10-13 01:00:00,13.6875,26.717817,13.11552,9.87,13.439999,,,,,
822,2014-10-13 01:15:00,13.6875,26.71534,13.11552,9.86,13.439999,,,,,
823,2014-10-13 01:30:00,13.6875,26.714495,13.145327,9.889999,13.439999,,,,,
824,2014-10-13 01:45:00,13.6875,26.713654,13.145327,9.889999,13.449999,,,,,
825,2014-10-13 02:00:00,13.6875,26.707275,13.11552,9.9,13.439999,,,,,
826,2014-10-13 02:15:00,13.6875,26.7136,13.145327,9.879999,13.439999,,,,,
827,2014-10-13 02:30:00,13.6875,26.713654,13.11552,9.87,13.439999,,,,,
828,2014-10-13 02:45:00,13.6875,26.70896,13.11552,9.889999,13.439999,,,,,
829,2014-10-13 03:00:00,13.6875,26.708118,13.11552,9.9,13.439999,,,,,
830,2014-10-13 03:15:00,13.6875,26.709856,13.11552,9.91,13.439999,,,,,
831,2014-10-13 03:30:00,13.6875,26.702377,13.11552,9.9,13.449999,,,,,
832,2014-10-13 03:45:00,13.6875,26.696787,13.11552,9.9,13.439999,,,,,
833,2014-10-13 04:00:00,13.6875,26.698845,13.055903,9.889999,13.439999,,,,,
834,2014-10-13 04:15:00,13.6875,26.697632,13.055903,9.879999,13.439999,,,,,
835,2014-10-13 04:30:00,13.6875,26.697212,13.055903,9.889999,13.449999,,,,,
836,2014-10-13 04:45:00,13.6875,26.695787,13.055903,9.879999,13.449999,,,,,
837,2014-10-13 05:00:00,13.6875,26.696684,13.026095,9.86,13.449999,,,,,
838,2014-10-13 05:15:00,13.6875,26.694839,13.026095,9.889999,13.449999,,,,,
839,2014-10-13 05:30:00,13.6875,26.697264,13.026095,9.889999,13.449999,,,,,
840,2014-10-13 05:45:00,13.6875,26.697893,13.026095,9.9,13.449999,,,,,
841,2014-10-13 06:00:00,13.6875,26.700796,12.966479,9.879999,13.449999,,,,,
842,2014-10-13 06:15:00,13.6875,26.700056,12.996287,9.87,13.449999,,,,,
843,2014-10-13 06:30:00,13.6875,26.700109,12.996287,9.879999,13.449999,,,,,
844,2014-10-13 06:45:00,13.6875,26.705009,12.996287,9.9,13.439999,,,,,
845,2014-10-13 07:00:00,13.6875,26.702377,12.936671,9.889999,13.449999,,,,,
846,2014-10-13 07:15:00,13.6875,26.709595,12.966479,9.91,13.449999,,,,,
847,2014-10-13 07:30:00,13.6875,26.710384,12.996287,9.91,13.449999,,,,,
848,2014-10-13 07:45:00,13.6875,26.711758,12.936671,9.919999,13.449999,,,,,
849,2014-10-13 08:00:00,13.6875,26.705696,12.936671,9.889999,13.449999,,,,,
850,2014-10-13 08:15:00,13.6875,26.711229,12.936671,9.87,13.449999,,,,,
851,2014-10-13 08:30:00,13.6875,26.714392,12.966479,9.9,13.449999,,,,,
852,2014-10-13 08:45:00,13.6875,26.717131,12.966479,9.889999,13.449999,,,,,
853,2014-10-13 09:00:00,13.6875,26.711491,13.085711,9.879999,13.449999,,,,,
854,2014-10-13 09:15:00,13.6875,26.71381,13.413599,9.91,13.449999,,,,,
855,2014-10-13 09:30:00,13.75,26.715302,13.592447,9.9,13.449999,,,,,
856,2014-10-13 09:45:00,13.75,26.721203,13.979951,9.91,13.449999,,,,,
857,2014-10-13 10:00:00,13.75,26.721466,13.920335,9.889999,13.459999,,,,,
858,2014-10-13 10:15:00,13.75,26.716778,13.950144,9.91,13.449999,,,,,
859,2014-10-13 10:30:00,13.75,26.716354,13.979951,9.87,13.459999,,,,,
860,2014-10-13 10:45:00,13.75,26.713196,13.979951,9.91,13.449999,,,,,
861,2014-10-13 11:00:00,13.75,26.709557,13.979951,9.91,13.459999,,,,,
862,2014-10-13 11:15:00,13.75,26.713299,13.950144,9.94,13.449999,,,,,
863,2014-10-13 11:30:00,13.75,26.709398,13.979951,9.91,13.459999,,,,,
864,2014-10-13 11:45:00,13.75,26.709557,13.950144,9.929999,13.449999,,,,,
865,2014-10-13 12:00:00,13.75,26.708031,13.979951,9.95,13.459999,,,,,
866,2014-10-13 12:15:00,13.75,26.708767,13.979951,9.929999,13.449999,,,,,
867,2014-10-13 12:30:00,13.75,26.706289,13.979951,9.94,13.449999,,,,,
868,2014-10-13 12:45:00,13.75,26.706345,13.979951,9.94,13.459999,,,,,
869,2014-10-13 13:00:00,13.75,26.705288,13.950144,9.969999,13.459999,,,,,
870,2014-10-13 13:15:00,13.75,26.69907,13.979951,9.959999,13.459999,,,,,
871,2014-10-13 13:30:00,13.75,26.699966,13.979951,9.98,13.459999,,,,,
872,2014-10-13 13:45:00,13.75,26.690691,13.979951,9.959999,13.459999,,,,,
873,2014-10-13 14:00:00,13.75,26.689003,13.979951,9.969999,13.459999,,,,,
874,2014-10-13 14:15:00,13.75,26.693272,13.979951,9.95,13.459999,,,,,
875,2014-10-13 14:30:00,13.75,26.693218,13.979951,9.98,13.459999,,,,,
876,2014-10-13 14:45:00,13.75,26.688318,13.979951,9.98,13.459999,,,,,
877,2014-10-13 15:00:00,13.75,26.687475,13.979951,10,13.469999,,,,,
878,2014-10-13 15:15:00,13.75,26.68442,13.979951,9.98,13.459999,,,,,
879,2014-10-13 15:30:00,13.75,26.689268,13.979951,9.959999,13.459999,,,,,
880,2014-10-13 15:45:00,13.75,26.691904,13.979951,9.99,13.459999,,,,,
881,2014-10-13 16:00:00,13.75,26.687687,13.950144,9.99,13.469999,,,,,
882,2014-10-13 16:15:00,13.75,26.686527,13.950144,9.94,13.459999,,,,,
883,2014-10-13 16:30:00,13.75,26.685631,13.950144,9.98,13.459999,,,,,
884,2014-10-13 16:45:00,13.75,26.68247,13.890528,9.98,13.459999,,,,,
885,2014-10-13 17:00:00,13.75,26.681257,13.950144,9.99,13.459999,,,,,
886,2014-10-13 17:15:00,13.75,26.679152,13.979951,9.98,13.459999,,,,,
887,2014-10-13 17:30:00,13.75,26.685736,13.890528,9.98,13.459999,,,,,
888,2014-10-13 17:45:00,13.75,26.684315,13.711679,9.98,13.459999,,,,,
889,2014-10-13 18:00:00,13.75,26.678255,13.503023,10,13.459999,,,,,
890,2014-10-13 18:15:00,13.75,26.679995,13.413599,10,13.459999,,,,,
891,2014-10-13 18:30:00,13.75,26.681362,13.324175,10,13.459999,,,,,
892,2014-10-13 18:45:00,14.75,26.684763,13.175136,9.969999,13.549999,,,,,
893,2014-10-13 19:00:00,13.75,26.678938,13.234752,9.969999,13.49,,,,,
894,2014-10-13 19:15:00,13.75,26.683367,13.234752,10.009999,13.459999,,,,,
895,2014-10-13 19:30:00,13.6875,26.689411,13.264559,10.02,13.459999,,,,,
896,2014-10-13 19:45:00,13.75,26.690374,13.234752,9.98,13.459999,,,,,
897,2014-10-13 20:00:00,13.6875,26.685196,13.204943,9.99,13.459999,,,,,
898,2014-10-13 20:15:00,13.6875,26.679138,13.234752,9.98,13.459999,,,,,
899,2014-10-13 20:30:00,13.6875,26.683876,13.234752,9.969999,13.459999,,,,,
900,2014-10-13 20:45:00,13.75,26.682838,13.204943,10.009999,13.469999,,,,,
901,2014-10-13 21:00:00,13.6875,26.685089,13.204943,10,13.459999,,,,,
902,2014-10-13 21:15:00,13.6875,26.675184,13.204943,9.99,13.459999,,,,,
903,2014-10-13 21:30:00,13.75,26.679413,13.204943,9.959999,13.459999,,,,,
904,2014-10-13 21:45:00,13.6875,26.68119,13.204943,9.98,13.459999,,,,,
905,2014-10-13 22:00:00,13.75,26.686739,13.204943,10,13.459999,,,,,
906,2014-10-13 22:15:00,13.6875,26.687408,13.204943,9.969999,13.459999,,,,,
907,2014-10-13 22:30:00,13.75,26.689585,13.204943,9.969999,13.469999,,,,,
908,2014-10-13 22:45:00,13.75,26.684683,13.204943,9.98,13.459999,,,,,
909,2014-10-13 23:00:00,13.6875,26.694576,13.175136,9.969999,13.459999,,,,,
910,2014-10-13 23:15:00,13.6875,26.694206,13.175136,9.95,13.469999,,,,,
911,2014-10-13 23:30:00,13.6875,26.68572,13.204943,9.969999,13.459999,,,,,
912,2014-10-13 23:45:00,13.75,26.679832,13.175136,10,13.469999,,,,,
913,2014-10-14 00:00:00,13.75,26.679941,13.175136,10.009999,13.469999,,,,,
914,2014-10-14 00:15:00,13.6875,26.684511,13.204943,9.99,13.459999,,,,,
915,2014-10-14 00:30:00,13.75,26.688847,13.175136,10,13.48,,,,,
916,2014-10-14 00:45:00,13.75,26.676725,13.204943,9.99,13.469999,,,,,
917,2014-10-14 01:00:00,13.75,26.677147,13.175136,10.03,13.459999,,,,,
918,2014-10-14 01:15:00,13.6875,26.683298,13.175136,10.03,13.459999,,,,,
919,2014-10-14 01:30:00,13.6875,26.681824,13.175136,10.04,13.459999,,,,,
920,2014-10-14 01:45:00,13.75,26.682259,13.175136,10.03,13.48,,,,,
921,2014-10-14 02:00:00,13.6875,26.673235,13.145327,10.049999,13.469999,,,,,
922,2014-10-14 02:15:00,13.75,26.67625,13.175136,10.059999,13.469999,,,,,
923,2014-10-14 02:30:00,13.75,26.672457,13.204943,10,13.469999,,,,,
924,2014-10-14 02:45:00,13.6875,26.67028,13.175136,10.02,13.48,,,,,
925,2014-10-14 03:00:00,13.6875,26.670387,13.145327,10.059999,13.469999,,,,,
926,2014-10-14 03:15:00,13.6875,26.674234,13.145327,10.03,13.469999,,,,,
927,2014-10-14 03:30:00,13.6875,26.667908,13.175136,10.02,13.469999,,,,,
928,2014-10-14 03:45:00,13.75,26.667028,13.175136,10.009999,13.469999,,,,,
929,2014-10-14 04:00:00,13.6875,26.66338,13.11552,9.959999,13.469999,,,,,
930,2014-10-14 04:15:00,13.75,26.657967,13.145327,9.969999,13.469999,,,,,
931,2014-10-14 04:30:00,13.75,26.659653,13.145327,9.959999,13.48,,,,,
932,2014-10-14 04:45:00,13.6875,26.651468,13.145327,9.99,13.48,,,,,
933,2014-10-14 05:00:00,13.6875,26.652681,13.145327,10,13.469999,,,,,
934,2014-10-14 05:15:00,13.75,26.654331,13.11552,10.03,13.469999,,,,,
935,2014-10-14 05:30:00,13.6875,26.651312,13.11552,10.02,13.469999,,,,,
936,2014-10-14 05:45:00,13.75,26.648272,13.145327,10.009999,13.48,,,,,
937,2014-10-14 06:00:00,13.6875,26.650835,13.11552,9.99,13.469999,,,,,
938,2014-10-14 06:15:00,13.75,26.650694,13.11552,10.02,13.48,,,,,
939,2014-10-14 06:30:00,13.75,26.652538,13.11552,10.02,13.469999,,,,,
940,2014-10-14 06:45:00,13.75,26.649534,13.11552,10.009999,13.48,,,,,
941,2014-10-14 07:00:00,13.75,26.658758,13.085711,10.03,13.48,,,,,
942,2014-10-14 07:15:00,13.75,26.650377,13.085711,10.03,13.469999,,,,,
943,2014-10-14 07:30:00,13.75,26.649641,13.11552,10.049999,13.48,,,,,
944,2014-10-14 07:45:00,13.6875,26.650309,13.085711,10.07,13.469999,,,,,
945,2014-10-14 08:00:00,13.6875,26.655579,13.055903,10.049999,13.48,,,,,
946,2014-10-14 08:15:00,13.75,26.653593,13.234752,10.04,13.48,,,,,
947,2014-10-14 08:30:00,13.75,26.658123,13.264559,10.03,13.48,,,,,
948,2014-10-14 08:45:00,13.75,26.654278,13.175136,10.009999,13.469999,,,,,
949,2014-10-14 09:00:00,13.75,26.653328,13.711679,10.03,13.469999,,,,,
950,2014-10-14 09:15:00,13.75,26.651272,13.860719,10.04,13.469999,,,,,
951,2014-10-14 09:30:00,13.75,26.64748,13.890528,10.049999,13.469999,,,,,
952,2014-10-14 09:45:00,13.75,26.642155,13.890528,10.03,13.48,,,,,
953,2014-10-14 10:00:00,13.75,26.640787,13.860719,10.03,13.48,,,,,
954,2014-10-14 10:15:00,13.75,26.645527,13.920335,10,13.469999,,,,,
955,2014-10-14 10:30:00,13.75,26.649115,13.979951,10.03,13.48,,,,,
956,2014-10-14 10:45:00,13.75,26.643789,13.950144,10.02,13.48,,,,,
957,2014-10-14 11:00:00,13.75,26.643946,13.979951,10,13.469999,,,,,
958,2014-10-14 11:15:00,13.75,26.639574,13.979951,10.03,13.469999,,,,,
959,2014-10-14 11:30:00,13.75,26.643475,13.979951,10.009999,13.48,,,,,
960,2014-10-14 11:45:00,13.75,26.636623,13.950144,10.04,13.48,,,,,
961,2014-10-14 12:00:00,13.75,26.632881,13.979951,10.03,13.48,,,,,
962,2014-10-14 12:15:00,13.75,26.635096,13.950144,10.049999,13.48,,,,,
963,2014-10-14 12:30:00,13.75,26.635147,13.979951,10.049999,13.48,,,,,
964,2014-10-14 12:45:00,13.75,26.627878,13.979951,10.08,13.49,,,,,
965,2014-10-14 13:00:00,13.75,26.620445,13.979951,10.04,13.48,,,,,
966,2014-10-14 13:15:00,13.75,26.619022,13.979951,10.049999,13.48,,,,,
967,2014-10-14 13:30:00,13.75,26.615492,13.950144,10.03,13.48,,,,,
968,2014-10-14 13:45:00,13.75,26.609486,13.979951,10.04,13.49,,,,,
969,2014-10-14 14:00:00,13.75,26.597208,13.979951,10.08,13.49,,,,,
970,2014-10-14 14:15:00,13.75,26.59573,13.979951,10.049999,13.49,,,,,
971,2014-10-14 14:30:00,13.75,26.590303,13.979951,10.099999,13.49,,,,,
972,2014-10-14 14:45:00,13.75,26.595417,13.979951,10.089999,13.5,,,,,
973,2014-10-14 15:00:00,13.75,26.59104,13.979951,10.089999,13.49,,,,,
974,2014-10-14 15:15:00,13.75,26.586403,13.979951,10.089999,13.49,,,,,
975,2014-10-14 15:30:00,13.8125,26.583679,13.979951,10.099999,13.49,,,,,
976,2014-10-14 15:45:00,13.75,26.581554,13.979951,10.099999,13.49,,,,,
977,2014-10-14 16:00:00,13.75,26.569223,13.950144,10.08,13.48,,,,,
978,2014-10-14 16:15:00,13.75,26.569014,13.741487,10.03,13.5,,,,,
979,2014-10-14 16:30:00,13.75,26.563007,13.771296,10.07,13.48,,,,,
980,2014-10-14 16:45:00,13.75,26.565641,13.801103,10.08,13.48,,,,,
981,2014-10-14 17:00:00,13.75,26.557262,13.771296,10.07,13.49,,,,,
982,2014-10-14 17:15:00,13.75,26.557419,13.711679,10.08,13.49,,,,,
983,2014-10-14 17:30:00,13.75,26.550358,13.592447,10.08,13.48,,,,,
984,2014-10-14 17:45:00,13.75,26.551888,13.473215,10.089999,13.49,,,,,
985,2014-10-14 18:00:00,13.75,26.559843,13.324175,10.099999,13.49,,,,,
986,2014-10-14 18:15:00,13.75,26.559528,13.294368,10.089999,13.48,,,,,
987,2014-10-14 18:30:00,13.75,26.555994,13.264559,10.099999,13.5,,,,,
988,2014-10-14 18:45:00,13.75,26.550201,13.264559,10.129999,13.49,,,,,
989,2014-10-14 19:00:00,13.75,26.556471,13.234752,10.11,13.49,,,,,
990,2014-10-14 19:15:00,13.75,26.553255,13.234752,10.07,13.49,,,,,
991,2014-10-14 19:30:00,13.75,26.544508,13.234752,10.129999,13.49,,,,,
