"Reading Date","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"- null date -","","","","","","","",""
"10/31/15 14:45:09","12.750","26.506","13.979","8.839","12.820","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 14:30:09","12.750","26.511","13.979","8.809","12.850","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 14:15:09","12.750","26.510","13.979","8.830","12.840","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 14:00:09","12.812","26.513","13.950","8.820","12.850","","",""
"- null date -","","","","","","","",""
"10/31/15 14:00:00","","","","","","10.652","14.070","21.289"
"- null date -","","","","","","","",""
"10/31/15 13:45:09","12.812","26.514","13.979","8.809","12.840","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 13:30:09","12.812","26.527","13.979","8.799","12.890","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 13:15:09","12.812","26.525","13.979","8.790","12.910","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 13:00:09","12.875","26.525","13.920","8.790","12.910","","",""
"- null date -","","","","","","","",""
"10/31/15 13:00:00","","","","","","10.801","14.079","20.931"
"- null date -","","","","","","","",""
"10/31/15 12:45:09","12.875","26.530","13.979","8.809","12.940","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 12:30:09","12.937","26.536","13.950","8.830","13.000","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 12:15:09","12.937","26.536","13.979","8.780","12.990","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 12:00:09","13.000","26.534","13.979","8.759","13.010","","",""
"- null date -","","","","","","","",""
"10/31/15 12:00:00","","","","","","13.674","14.053","21.622"
"- null date -","","","","","","","",""
"10/31/15 11:45:09","13.187","26.538","13.979","8.759","13.050","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 11:30:09","13.062","26.546","13.979","8.750","13.090","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 11:15:09","13.125","26.548","13.979","8.830","13.120","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 11:00:09","13.187","26.557","13.979","8.770","13.160","","",""
"- null date -","","","","","","","",""
"10/31/15 11:00:00","","","","","","10.355","14.044","22.130"
"- null date -","","","","","","","",""
"10/31/15 10:45:09","13.187","26.548","13.950","8.719","13.220","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 10:30:09","13.312","26.547","13.979","8.759","13.300","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 10:15:09","13.375","26.545","13.920","8.889","13.420","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 10:00:09","13.312","26.549","13.950","8.879","13.430","","",""
"- null date -","","","","","","","",""
"10/31/15 10:00:00","","","","","","5.257","14.062","21.386"
"- null date -","","","","","","","",""
"10/31/15 09:45:09","13.375","26.546","13.979","8.870","13.430","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 09:30:09","13.375","26.549","13.950","8.879","13.430","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 09:15:09","13.375","26.555","13.830","8.910","13.420","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 09:00:09","13.375","26.557","13.085","8.919","13.430","","",""
"- null date -","","","","","","","",""
"10/31/15 09:00:00","","","","","","1.061","13.204","14.359"
"- null date -","","","","","","","",""
"10/31/15 08:45:09","13.375","26.546","13.026","8.900","13.430","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 08:30:09","13.312","26.546","12.877","8.919","13.440","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 08:15:09","13.312","26.539","12.847","8.910","13.450","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 08:00:09","13.312","26.537","12.817","8.900","13.430","","",""
"- null date -","","","","","","","",""
"10/31/15 08:00:00","","","","","","-1.154","12.898","17.212"
"- null date -","","","","","","","",""
"10/31/15 07:45:09","13.375","26.544","12.847","8.919","13.450","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 07:30:09","13.375","26.544","12.877","8.910","13.450","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 07:15:09","13.375","26.536","12.877","8.900","13.450","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 07:00:09","13.375","26.530","12.877","8.910","13.480","","",""
"- null date -","","","","","","","",""
"10/31/15 07:00:00","","","","","","-2.232","12.968","12.924"
"- null date -","","","","","","","",""
"10/31/15 06:45:09","13.375","26.544","12.906","8.889","13.490","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 06:30:09","13.437","26.543","12.936","8.889","13.490","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 06:15:09","13.437","26.539","12.906","8.929","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 06:00:09","13.437","26.537","12.877","8.910","13.540","","",""
"- null date -","","","","","","","",""
"10/31/15 06:00:00","","","","","","-2.100","13.003","12.959"
"- null date -","","","","","","","",""
"10/31/15 05:45:09","13.437","26.542","12.966","8.919","13.540","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 05:30:09","13.437","26.537","12.936","8.929","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 05:15:09","13.437","26.530","12.936","8.929","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 05:00:09","13.437","26.531","12.906","8.889","13.530","","",""
"- null date -","","","","","","","",""
"10/31/15 05:00:00","","","","","","-1.444","13.011","12.959"
"- null date -","","","","","","","",""
"10/31/15 04:45:09","13.437","26.522","12.936","8.879","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 04:30:09","13.437","26.519","12.936","8.870","13.540","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 04:15:09","13.437","26.529","12.936","8.849","13.540","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 04:00:09","13.437","26.529","12.906","8.839","13.530","","",""
"- null date -","","","","","","","",""
"10/31/15 04:00:00","","","","","","-1.250","13.038","12.985"
"- null date -","","","","","","","",""
"10/31/15 03:45:09","13.437","26.524","12.966","8.820","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 03:30:09","13.437","26.538","12.996","8.799","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 03:15:09","13.437","26.538","12.966","8.820","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 03:00:09","13.437","26.535","12.966","8.799","13.520","","",""
"- null date -","","","","","","","",""
"10/31/15 03:00:00","","","","","","-0.993","13.038","12.994"
"- null date -","","","","","","","",""
"10/31/15 02:45:09","13.437","26.525","12.996","8.770","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 02:30:09","13.437","26.527","12.966","8.759","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 02:15:09","13.437","26.530","12.966","8.750","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 02:00:09","13.437","26.515","12.966","8.740","13.510","","",""
"10/31/15 02:00:09","13.437","26.515","12.966","8.740","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 02:00:00","","","","","","-0.045","13.073","13.020"
"10/31/15 02:00:00","","","","","","-0.045","13.073","13.020"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 01:45:09","13.437","26.532","13.026","8.719","13.510","","",""
"10/31/15 01:45:09","13.437","26.532","13.026","8.719","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 01:30:09","13.437","26.530","12.996","8.709","13.500","","",""
"10/31/15 01:30:09","13.437","26.530","12.996","8.709","13.500","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 01:15:09","13.437","26.529","12.996","8.700","13.500","","",""
"10/31/15 01:15:09","13.437","26.529","12.996","8.700","13.500","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 01:00:09","13.437","26.534","12.996","8.700","13.520","","",""
"- null date -","","","","","","","",""
"10/31/15 01:00:00","","","","","","0.726","13.090","13.055"
"- null date -","","","","","","","",""
"10/31/15 00:45:09","13.437","26.535","13.055","8.740","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 00:30:09","13.437","26.524","13.055","8.730","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 00:15:09","13.437","26.526","13.055","8.730","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/31/15 00:00:09","13.437","26.525","13.055","8.700","13.510","","",""
"- null date -","","","","","","","",""
"10/31/15 00:00:00","","","","","","1.722","13.125","13.090"
"- null date -","","","","","","","",""
"10/30/15 23:45:09","13.437","26.518","13.085","8.690","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 23:30:09","13.437","26.520","13.085","8.740","13.490","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 23:15:09","13.437","26.507","13.085","8.770","13.510","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 23:00:09","13.437","26.512","13.085","8.780","13.510","","",""
"- null date -","","","","","","","",""
"10/30/15 23:00:00","","","","","","2.837","13.152","13.099"
"- null date -","","","","","","","",""
"10/30/15 22:45:09","13.437","26.516","13.085","8.809","13.500","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 22:30:09","13.437","26.517","13.115","8.830","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 22:15:09","13.437","26.515","13.115","8.799","13.520","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 22:00:09","13.437","26.514","13.085","8.799","13.520","","",""
"- null date -","","","","","","","",""
"10/30/15 22:00:00","","","","","","3.952","13.178","13.143"
"- null date -","","","","","","","",""
"10/30/15 21:45:09","13.500","26.509","13.115","8.849","13.530","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 21:30:09","13.437","26.504","13.145","8.799","13.550","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 21:15:09","13.500","26.507","13.145","8.759","13.560","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 21:00:09","13.562","26.505","13.145","8.839","13.570","","",""
"- null date -","","","","","","","",""
"10/30/15 21:00:00","","","","","","5.257","13.187","13.169"
"- null date -","","","","","","","",""
"10/30/15 20:45:09","13.562","26.496","13.175","9.030","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 20:30:09","13.562","26.499","13.145","9.030","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 20:15:09","13.562","26.494","13.145","9.059","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 20:00:09","13.562","26.498","13.145","9.040","13.660","","",""
"- null date -","","","","","","","",""
"10/30/15 20:00:00","","","","","","6.313","13.222","13.178"
"- null date -","","","","","","","",""
"10/30/15 19:45:09","13.562","26.498","13.175","9.059","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 19:30:09","13.562","26.496","13.145","9.040","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 19:15:09","13.562","26.494","12.966","8.990","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 19:00:09","13.562","26.495","13.145","9.020","13.660","","",""
"- null date -","","","","","","","",""
"10/30/15 19:00:00","","","","","","8.282","13.239","13.222"
"- null date -","","","","","","","",""
"10/30/15 18:45:09","13.562","26.496","13.204","8.990","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 18:30:09","13.562","26.486","13.204","8.980","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 18:15:09","13.562","26.476","13.204","9.020","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 18:00:09","13.562","26.479","13.383","9.009","13.660","","",""
"- null date -","","","","","","","",""
"10/30/15 18:00:00","","","","","","11.390","13.458","13.545"
"- null date -","","","","","","","",""
"10/30/15 17:45:09","13.562","26.478","13.473","9.000","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 17:30:09","13.562","26.476","13.562","9.020","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 17:15:09","13.562","26.478","13.711","8.990","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 17:00:09","13.562","26.479","13.950","8.969","13.650","","",""
"- null date -","","","","","","","",""
"10/30/15 17:00:00","","","","","","13.366","14.053","21.552"
"- null date -","","","","","","","",""
"10/30/15 16:45:09","13.562","26.478","13.979","8.950","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 16:30:09","13.562","26.479","13.950","8.910","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 16:15:09","13.562","26.476","13.979","8.889","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 16:00:09","13.500","26.478","13.979","8.889","13.630","","",""
"- null date -","","","","","","","",""
"10/30/15 16:00:00","","","","","","16.194","14.070","21.850"
"- null date -","","","","","","","",""
"10/30/15 15:45:09","13.562","26.474","13.979","8.889","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 15:30:09","13.500","26.474","13.979","8.889","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 15:15:09","13.562","26.469","13.979","8.919","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 15:00:09","13.562","26.462","13.950","8.929","13.650","","",""
"- null date -","","","","","","","",""
"10/30/15 15:00:00","","","","","","17.179","14.079","21.779"
"- null date -","","","","","","","",""
"10/30/15 14:45:09","13.562","26.471","13.979","8.910","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 14:30:09","13.562","26.467","13.979","8.900","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 14:15:09","13.562","26.477","13.979","8.940","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 14:00:09","13.562","26.474","13.979","8.919","13.650","","",""
"- null date -","","","","","","","",""
"10/30/15 14:00:00","","","","","","17.680","14.070","21.727"
"- null date -","","","","","","","",""
"10/30/15 13:45:09","13.562","26.469","13.979","8.929","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 13:30:09","13.562","26.467","13.979","8.879","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 13:15:09","13.562","26.466","13.979","8.849","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 13:00:09","13.562","26.470","13.950","8.900","13.650","","",""
"- null date -","","","","","","","",""
"10/30/15 13:00:00","","","","","","16.401","14.044","22.068"
"- null date -","","","","","","","",""
"10/30/15 12:45:09","13.562","26.493","13.979","8.889","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 12:30:09","13.562","26.483","13.979","8.910","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 12:15:09","13.562","26.491","13.950","8.910","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 12:00:09","13.562","26.477","13.979","8.929","13.660","","",""
"- null date -","","","","","","","",""
"10/30/15 12:00:00","","","","","","15.269","14.062","22.235"
"- null date -","","","","","","","",""
"10/30/15 11:45:09","13.562","26.485","13.950","8.910","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 11:30:09","13.562","26.483","13.979","8.929","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 11:15:09","13.562","26.487","13.950","8.929","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 11:00:09","13.562","26.478","13.979","8.950","13.640","","",""
"- null date -","","","","","","","",""
"10/30/15 11:00:00","","","","","","12.119","14.062","22.033"
"- null date -","","","","","","","",""
"10/30/15 10:45:09","13.562","26.486","13.950","8.929","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 10:30:09","13.562","26.479","13.950","8.900","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 10:15:09","13.562","26.477","13.771","8.919","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 10:00:09","13.562","26.489","13.771","8.900","13.620","","",""
"- null date -","","","","","","","",""
"10/30/15 10:00:00","","","","","","13.318","13.948","15.103"
"- null date -","","","","","","","",""
"10/30/15 09:45:09","13.562","26.485","13.979","8.879","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 09:30:09","13.562","26.486","13.562","8.940","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 09:15:09","13.562","26.482","13.175","8.919","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 09:00:09","13.562","26.476","13.085","8.889","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 09:00:00","","","","","","6.045","13.169","14.263"
"- null date -","","","","","","","",""
"10/30/15 08:45:09","13.562","26.476","13.055","8.900","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 08:30:09","13.562","26.468","13.026","8.929","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 08:15:09","13.562","26.465","13.026","8.910","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 08:00:09","13.562","26.466","13.026","8.889","13.690","","",""
"- null date -","","","","","","","",""
"10/30/15 08:00:00","","","","","","5.038","13.047","17.045"
"- null date -","","","","","","","",""
"10/30/15 07:45:09","13.625","26.457","13.055","8.889","13.690","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 07:30:09","13.562","26.469","13.085","8.839","13.690","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 07:15:09","13.625","26.465","13.055","8.809","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 07:00:09","13.625","26.458","13.055","8.830","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 07:00:00","","","","","","5.093","13.108","13.099"
"- null date -","","","","","","","",""
"10/30/15 06:45:09","13.625","26.459","13.085","8.799","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 06:30:09","13.562","26.462","13.085","8.790","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 06:15:09","13.562","26.453","13.085","8.780","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 06:00:09","13.562","26.463","13.085","8.809","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 06:00:00","","","","","","5.693","13.143","13.099"
"- null date -","","","","","","","",""
"10/30/15 05:45:09","13.562","26.446","13.085","8.820","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 05:30:09","13.562","26.448","13.085","8.799","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 05:15:09","13.562","26.449","13.115","8.790","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 05:00:09","13.562","26.451","13.085","8.719","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 05:00:00","","","","","","5.285","13.152","13.125"
"- null date -","","","","","","","",""
"10/30/15 04:45:09","13.562","26.453","13.115","8.740","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 04:30:09","13.562","26.448","13.115","8.759","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 04:15:09","13.562","26.450","13.115","8.770","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 04:00:09","13.562","26.444","13.085","8.759","13.680","","",""
"10/30/15 04:00:09","13.562","26.444","13.085","8.759","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 04:00:00","","","","","","6.313","13.178","13.152"
"10/30/15 04:00:00","","","","","","6.313","13.178","13.152"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 03:45:09","13.562","26.443","13.115","8.759","13.680","","",""
"10/30/15 03:45:09","13.562","26.443","13.115","8.759","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 03:30:09","13.562","26.434","13.115","8.770","13.680","","",""
"10/30/15 03:30:09","13.562","26.434","13.115","8.770","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 03:15:09","13.625","26.435","13.145","8.790","13.680","","",""
"10/30/15 03:15:09","13.625","26.435","13.145","8.790","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 03:00:09","13.562","26.436","13.115","8.780","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 03:00:00","","","","","","8.282","13.187","13.125"
"- null date -","","","","","","","",""
"10/30/15 02:45:09","13.562","26.434","13.115","8.790","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 02:30:09","13.562","26.432","13.145","8.770","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 02:15:09","13.562","26.425","13.115","8.759","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 02:00:09","13.562","26.429","13.145","8.750","13.680","","",""
"- null date -","","","","","","","",""
"10/30/15 02:00:00","","","","","","9.100","13.187","13.143"
"- null date -","","","","","","","",""
"10/30/15 01:45:09","13.562","26.430","13.115","8.759","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 01:30:09","13.562","26.422","13.145","8.750","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 01:15:09","13.562","26.426","13.145","8.780","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 01:00:09","13.562","26.429","13.115","8.770","13.670","","",""
"- null date -","","","","","","","",""
"10/30/15 01:00:00","","","","","","7.842","13.204","13.160"
"- null date -","","","","","","","",""
"10/30/15 00:45:09","13.562","26.424","13.145","8.759","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 00:30:09","13.562","26.428","13.145","8.790","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 00:15:09","13.562","26.418","13.145","8.750","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/30/15 00:00:09","13.562","26.426","13.145","8.770","13.670","","",""
"- null date -","","","","","","","",""
"10/30/15 00:00:00","","","","","","8.896","13.222","13.160"
"- null date -","","","","","","","",""
"10/29/15 23:45:09","13.562","26.429","13.145","8.730","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 23:30:09","13.562","26.421","13.145","8.759","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 23:15:09","13.562","26.420","13.145","8.750","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 23:00:09","13.562","26.404","13.115","8.759","13.670","","",""
"- null date -","","","","","","","",""
"10/29/15 23:00:00","","","","","","9.277","13.204","13.169"
"- null date -","","","","","","","",""
"10/29/15 22:45:09","13.562","26.415","13.175","8.770","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 22:30:09","13.562","26.418","13.175","8.759","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 22:15:09","13.562","26.414","13.175","8.750","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 22:00:09","13.562","26.413","13.145","8.730","13.670","","",""
"- null date -","","","","","","","",""
"10/29/15 22:00:00","","","","","","10.156","13.204","13.204"
"- null date -","","","","","","","",""
"10/29/15 21:45:09","13.562","26.421","13.204","8.730","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 21:30:09","13.562","26.419","13.204","8.759","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 21:15:09","13.562","26.414","13.175","8.770","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 21:00:09","13.562","26.403","13.175","8.759","13.660","","",""
"- null date -","","","","","","","",""
"10/29/15 21:00:00","","","","","","11.120","13.239","13.187"
"- null date -","","","","","","","",""
"10/29/15 20:45:09","13.562","26.409","13.175","8.750","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 20:30:09","13.562","26.410","13.204","8.730","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 20:15:09","13.562","26.404","13.175","8.669","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 20:00:09","13.562","26.405","13.204","8.740","13.680","","",""
"10/29/15 20:00:09","13.562","26.405","13.204","8.740","13.680","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 20:00:00","","","","","","12.553","13.257","13.230"
"10/29/15 20:00:00","","","","","","12.553","13.257","13.230"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 19:45:09","13.562","26.399","13.204","8.719","13.660","","",""
"10/29/15 19:45:09","13.562","26.399","13.204","8.719","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 19:30:09","13.562","26.401","13.234","8.690","13.660","","",""
"10/29/15 19:30:09","13.562","26.401","13.234","8.690","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
