Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
1619,2015-06-25 12:30:00,11.125,26.36211,13.950144,7.679999,10.779999,,,,,
1620,2015-06-25 12:45:00,11.125,26.363903,13.979951,7.719999,10.779999,,,,,
1621,2015-06-25 13:00:00,11.125,26.358894,13.979951,7.709999,10.799999,,,,,
1622,2015-06-25 13:15:00,11.125,26.356102,13.979951,7.74,10.789999,,,,,
1623,2015-06-25 13:30:00,11.125,26.355415,13.979951,7.74,10.789999,,,,,
1624,2015-06-25 13:45:00,11.125,26.351883,13.979951,7.77,10.809999,,,,,
1625,2015-06-25 14:00:00,11.125,26.348562,13.979951,7.78,10.809999,,,,,
1626,2015-06-25 14:15:00,11.125,26.344082,13.979951,7.75,10.809999,,,,,
1627,2015-06-25 14:30:00,11.125,26.340811,13.950144,7.75,10.809999,,,,,
1628,2015-06-25 14:45:00,11.125,26.337437,13.950144,7.74,10.799999,,,,,
1629,2015-06-25 15:00:00,11.125,26.333796,13.950144,7.78,10.809999,,,,,
1630,2015-06-25 15:15:00,11.125,26.330635,13.979951,7.79,10.809999,,,,,
1631,2015-06-25 15:30:00,11.1875,26.334618,13.950144,7.77,10.809999,,,,,
1632,2015-06-25 15:45:00,11.1875,26.332401,13.979951,7.78,10.809999,,,,,
1633,2015-06-25 16:00:00,11.125,26.328262,13.950144,7.79,10.82,,,,,
1634,2015-06-25 16:15:00,11.1875,26.321962,13.950144,7.799999,10.83,,,,,
1635,2015-06-25 16:30:00,11.125,26.322781,13.979951,7.809999,10.82,,,,,
1636,2015-06-25 16:45:00,11.1875,26.318008,13.979951,7.799999,10.83,,,,,
1637,2015-06-25 17:00:00,11.125,26.320618,13.979951,7.82,10.83,,,,,
1638,2015-06-25 17:15:00,11.1875,26.319483,13.979951,7.809999,10.82,,,,,
1639,2015-06-25 17:30:00,11.1875,26.314213,13.979951,7.78,10.83,,,,,
1640,2015-06-25 17:45:00,11.1875,26.310467,13.979951,7.79,10.82,,,,,
1641,2015-06-25 18:00:00,11.1875,26.309151,13.979951,7.78,10.83,,,,,
1642,2015-06-25 18:15:00,11.1875,26.30467,13.979951,7.78,10.83,,,,,
1643,2015-06-25 18:30:00,11.1875,26.305407,13.950144,7.849999,10.83,,,,,
1644,2015-06-25 18:45:00,11.1875,26.302139,13.979951,7.86,10.839998,,,,,
1645,2015-06-25 19:00:00,11.1875,26.30736,13.771296,7.86,10.839998,,,,,
1646,2015-06-25 19:15:00,11.1875,26.305882,13.979951,7.86,10.849998,,,,,
1647,2015-06-25 19:30:00,11.1875,26.311047,13.979951,7.849999,10.839998,,,,,
1648,2015-06-25 19:45:00,11.1875,26.30978,13.771296,7.87,10.849998,,,,,
1649,2015-06-25 20:00:00,11.1875,26.306463,13.652063,7.87,10.839998,,,,,
1650,2015-06-25 20:15:00,11.1875,26.308832,13.503023,7.86,10.849998,,,,,
1651,2015-06-25 20:30:00,11.125,26.307594,13.383791,7.849999,10.839998,,,,,
1652,2015-06-25 20:45:00,11.1875,26.312525,13.294368,7.86,10.859999,,,,,
1653,2015-06-25 21:00:00,11.125,26.310232,13.204943,7.87,10.849998,,,,,
1654,2015-06-25 21:15:00,11.1875,26.309465,13.175136,7.879999,10.859999,,,,,
1655,2015-06-25 21:30:00,11.1875,26.308149,13.145327,7.86,10.859999,,,,,
1656,2015-06-25 21:45:00,11.1875,26.310467,13.145327,7.879999,10.869999,,,,,
1657,2015-06-25 22:00:00,11.1875,26.306883,13.11552,7.919999,10.879999,,,,,
1658,2015-06-25 22:15:00,11.1875,26.3111,13.11552,7.929999,10.869999,,,,,
1659,2015-06-25 22:30:00,11.1875,26.310257,13.11552,7.94,10.869999,,,,,
1660,2015-06-25 22:45:00,11.1875,26.306725,13.11552,7.929999,10.879999,,,,,
1661,2015-06-25 23:00:00,11.1875,26.304457,13.11552,7.94,10.879999,,,,,
1662,2015-06-25 23:15:00,11.1875,26.300081,13.145327,7.929999,10.879999,,,,,
1663,2015-06-25 23:30:00,11.1875,26.30061,13.11552,7.919999,10.879999,,,,,
1664,2015-06-25 23:45:00,11.1875,26.303879,13.11552,7.94,10.889999,,,,,
1665,2015-06-26 00:00:00,11.1875,26.309151,13.085711,7.95,10.889999,,,,,
1666,2015-06-26 00:15:00,11.1875,26.307621,13.11552,7.929999,10.879999,,,,,
1667,2015-06-26 00:30:00,11.1875,26.300661,13.11552,7.98,10.879999,,,,,
1668,2015-06-26 00:45:00,11.1875,26.299501,13.145327,7.969999,10.9,,,,,
1669,2015-06-26 01:00:00,11.1875,26.299236,13.11552,7.94,10.889999,,,,,
1670,2015-06-26 01:15:00,11.1875,26.30061,13.11552,7.95,10.889999,,,,,
1671,2015-06-26 01:30:00,11.1875,26.296656,13.145327,7.99,10.9,,,,,
1672,2015-06-26 01:45:00,11.1875,26.299185,13.11552,7.959999,10.9,,,,,
1673,2015-06-26 02:00:00,11.1875,26.301821,13.11552,8,10.9,,,,,
1674,2015-06-26 02:15:00,11.1875,26.297131,13.11552,7.99,10.9,,,,,
1675,2015-06-26 02:30:00,11.1875,26.296864,13.11552,7.99,10.9,,,,,
1676,2015-06-26 02:45:00,11.1875,26.300186,13.11552,8,10.91,,,,,
1677,2015-06-26 03:00:00,11.1875,26.297602,13.085711,7.98,10.919998,,,,,
1678,2015-06-26 03:15:00,11.25,26.297897,13.11552,7.969999,10.929998,,,,,
1679,2015-06-26 03:30:00,11.25,26.298265,13.11552,7.95,10.919998,,,,,
1680,2015-06-26 03:45:00,11.1875,26.300661,13.085711,7.98,10.919998,,,,,
1681,2015-06-26 04:00:00,11.25,26.297632,13.11552,8,10.929998,,,,,
1682,2015-06-26 04:15:00,11.1875,26.299501,13.085711,7.95,10.929998,,,,,
1683,2015-06-26 04:30:00,11.25,26.30164,13.085711,7.969999,10.929998,,,,,
1684,2015-06-26 04:45:00,11.25,26.30048,13.11552,8,10.929998,,,,,
1685,2015-06-26 05:00:00,11.25,26.30818,13.085711,7.98,10.919998,,,,,
1686,2015-06-26 05:15:00,11.1875,26.309151,13.085711,7.98,10.939999,,,,,
1687,2015-06-26 05:30:00,11.25,26.308865,13.085711,8.02,10.929998,,,,,
1688,2015-06-26 05:45:00,11.25,26.310442,13.055903,8.02,10.929998,,,,,
1689,2015-06-26 06:00:00,11.25,26.313816,13.055903,8,10.929998,,,,,
1690,2015-06-26 06:15:00,11.25,26.317034,13.055903,7.99,10.939999,,,,,
1691,2015-06-26 06:30:00,11.25,26.312817,13.055903,7.99,10.929998,,,,,
1692,2015-06-26 06:45:00,11.25,26.31925,13.085711,8,10.929998,,,,,
1693,2015-06-26 07:00:00,11.25,26.318668,13.085711,8,10.919998,,,,,
1694,2015-06-26 07:15:00,11.25,26.337019,13.055903,8,10.939999,,,,,
1695,2015-06-26 07:30:00,11.25,26.33918,13.026095,8.049999,10.949999,,,,,
1696,2015-06-26 07:45:00,11.25,26.34366,12.996287,8.07,10.959999,,,,,
1697,2015-06-26 08:00:00,11.25,26.339865,13.055903,8.049999,10.939999,,,,,
1698,2015-06-26 08:15:00,11.25,26.344082,13.264559,8.04,10.939999,,,,,
1699,2015-06-26 08:30:00,11.25,26.343451,13.383791,8.059999,10.939999,,,,,
1700,2015-06-26 08:45:00,11.25,26.34466,13.622255,8.049999,10.959999,,,,,
1701,2015-06-26 09:00:00,11.25,26.335909,13.950144,8.049999,10.949999,,,,,
1702,2015-06-26 09:15:00,11.3125,26.330824,13.979951,8.03,10.959999,,,,,
1703,2015-06-26 09:30:00,11.3125,26.333832,13.950144,8.04,10.959999,,,,,
1704,2015-06-26 09:45:00,11.3125,26.330297,13.979951,8.059999,10.969999,,,,,
1705,2015-06-26 10:00:00,11.3125,26.324078,13.979951,8.089999,10.969999,,,,,
1706,2015-06-26 10:15:00,11.3125,26.331247,13.979951,8.11,10.98,,,,,
1707,2015-06-26 10:30:00,11.3125,26.327291,13.979951,8.11,10.969999,,,,,
1708,2015-06-26 10:45:00,11.3125,26.321495,13.950144,8.12,10.98,,,,,
1709,2015-06-26 11:00:00,11.3125,26.327927,13.979951,8.11,10.98,,,,,
1710,2015-06-26 11:15:00,11.3125,26.333832,13.979951,8.129999,10.99,,,,,
1711,2015-06-26 11:30:00,11.3125,26.33905,13.979951,8.139999,10.99,,,,,
1712,2015-06-26 11:45:00,11.3125,26.342634,13.979951,8.129999,10.98,,,,,
1713,2015-06-26 12:00:00,11.3125,26.345694,13.979951,8.11,10.99,,,,,
1714,2015-06-26 12:15:00,11.3125,26.33963,13.979951,8.139999,10.99,,,,,
1715,2015-06-26 12:30:00,11.3125,26.336678,13.979951,8.12,10.99,,,,,
1716,2015-06-26 12:45:00,11.3125,26.337734,13.979951,8.139999,11,,,,,
1717,2015-06-26 13:00:00,11.3125,26.334517,13.979951,8.129999,10.99,,,,,
1718,2015-06-26 13:15:00,11.3125,26.333883,13.979951,8.139999,11,,,,,
1719,2015-06-26 13:30:00,11.3125,26.33325,13.979951,8.139999,11,,,,,
1720,2015-06-26 13:45:00,11.375,26.32827,13.979951,8.129999,11.009998,,,,,
1721,2015-06-26 14:00:00,11.3125,26.330036,13.979951,8.16,11,,,,,
1722,2015-06-26 14:15:00,11.3125,26.32761,13.979951,8.179999,11.009998,,,,,
1723,2015-06-26 14:30:00,11.3125,26.326555,13.979951,8.169999,11,,,,,
1724,2015-06-26 14:45:00,11.3125,26.326395,13.979951,8.169999,11.009998,,,,,
1725,2015-06-26 15:00:00,11.375,26.326002,13.979951,8.139999,11.009998,,,,,
1726,2015-06-26 15:15:00,11.375,26.326475,13.979951,8.209999,11.009998,,,,,
1727,2015-06-26 15:30:00,11.375,26.327003,13.979951,8.209999,11.019999,,,,,
1728,2015-06-26 15:45:00,11.375,26.322313,13.950144,8.19,11.019999,,,,,
1729,2015-06-26 16:00:00,11.375,26.324682,13.979951,8.179999,11.029999,,,,,
1730,2015-06-26 16:15:00,11.375,26.326424,13.979951,8.209999,11.019999,,,,,
1731,2015-06-26 16:30:00,11.375,26.315931,13.979951,8.2,11.019999,,,,,
1732,2015-06-26 16:45:00,11.375,26.315512,13.950144,8.209999,11.019999,,,,,
1733,2015-06-26 17:00:00,12.5625,26.315199,13.979951,8.259999,11.089998,,,,,
1734,2015-06-26 17:15:00,11.4375,26.311213,13.979951,8.25,11.039999,,,,,
1735,2015-06-26 17:30:00,11.375,26.30966,13.979951,8.259999,11.019999,,,,,
1736,2015-06-26 17:45:00,11.375,26.306076,13.979951,8.219999,11.029999,,,,,
1737,2015-06-26 18:00:00,11.375,26.307076,13.979951,8.23,11.029999,,,,,
1738,2015-06-26 18:15:00,11.375,26.312929,13.979951,8.219999,11.039999,,,,,
1739,2015-06-26 18:30:00,11.375,26.309448,13.979951,8.25,11.039999,,,,,
1740,2015-06-26 18:45:00,11.375,26.307392,13.979951,8.259999,11.039999,,,,,
1741,2015-06-26 19:00:00,11.375,26.308445,13.979951,8.219999,11.039999,,,,,
1742,2015-06-26 19:15:00,11.375,26.311399,13.979951,8.25,11.039999,,,,,
1743,2015-06-26 19:30:00,11.375,26.314404,13.950144,8.27,11.039999,,,,,
1744,2015-06-26 19:45:00,11.375,26.312662,13.741487,8.25,11.049999,,,,,
1745,2015-06-26 20:00:00,11.375,26.317093,13.443407,8.25,11.049999,,,,,
1746,2015-06-26 20:15:00,11.375,26.311136,13.353984,8.28,11.07,,,,,
1747,2015-06-26 20:30:00,11.375,26.316355,13.264559,8.299999,11.059999,,,,,
1748,2015-06-26 20:45:00,11.375,26.322046,13.204943,8.28,11.059999,,,,,
1749,2015-06-26 21:00:00,11.375,26.322786,13.175136,8.28,11.07,,,,,
1750,2015-06-26 21:15:00,11.375,26.32848,13.175136,8.28,11.059999,,,,,
1751,2015-06-26 21:30:00,11.375,26.32732,13.145327,8.27,11.07,,,,,
1752,2015-06-26 21:45:00,11.375,26.328953,13.145327,8.259999,11.07,,,,,
1753,2015-06-26 22:00:00,11.375,26.329323,13.11552,8.28,11.07,,,,,
1754,2015-06-26 22:15:00,11.375,26.332594,13.145327,8.28,11.07,,,,,
1755,2015-06-26 22:30:00,11.375,26.326899,13.145327,8.27,11.07,,,,,
1756,2015-06-26 22:45:00,11.375,26.327585,13.145327,8.29,11.07,,,,,
1757,2015-06-26 23:00:00,11.375,26.327213,13.11552,8.299999,11.07,,,,,
1758,2015-06-26 23:15:00,11.375,26.326845,13.145327,8.33,11.08,,,,,
1759,2015-06-26 23:30:00,11.375,26.326475,13.11552,8.33,11.08,,,,,
1760,2015-06-26 23:45:00,11.375,26.324736,13.11552,8.33,11.08,,,,,
1761,2015-06-27 00:00:00,11.375,26.325474,13.11552,8.309999,11.08,,,,,
1762,2015-06-27 00:15:00,11.375,26.323732,13.145327,8.32,11.08,,,,,
1763,2015-06-27 00:30:00,11.375,26.323893,13.11552,8.339999,11.08,,,,,
1764,2015-06-27 00:45:00,11.375,26.316195,13.11552,8.33,11.089998,,,,,
1765,2015-06-27 01:00:00,11.375,26.320465,13.11552,8.339999,11.099998,,,,,
1766,2015-06-27 01:15:00,11.375,26.319359,13.11552,8.37,11.089998,,,,,
1767,2015-06-27 01:30:00,11.375,26.317461,13.145327,8.389999,11.089998,,,,,
1768,2015-06-27 01:45:00,11.375,26.318043,13.11552,8.349999,11.089998,,,,,
1769,2015-06-27 02:00:00,11.375,26.318462,13.11552,8.33,11.099998,,,,,
1770,2015-06-27 02:15:00,11.375,26.317146,13.11552,8.36,11.099998,,,,,
1771,2015-06-27 02:30:00,11.375,26.310818,13.11552,8.339999,11.109999,,,,,
1772,2015-06-27 02:45:00,11.375,26.310398,13.11552,8.349999,11.099998,,,,,
1773,2015-06-27 03:00:00,11.375,26.320627,13.085711,8.349999,11.109999,,,,,
1774,2015-06-27 03:15:00,11.375,26.322365,13.085711,8.37,11.099998,,,,,
1775,2015-06-27 03:30:00,11.375,26.314507,13.085711,8.379999,11.109999,,,,,
1776,2015-06-27 03:45:00,11.375,26.315565,13.085711,8.389999,11.109999,,,,,
1777,2015-06-27 04:00:00,11.375,26.314878,13.055903,8.379999,11.119999,,,,,
1778,2015-06-27 04:15:00,11.375,26.312084,13.055903,8.4,11.109999,,,,,
1779,2015-06-27 04:30:00,11.375,26.313612,13.055903,8.379999,11.109999,,,,,
1780,2015-06-27 04:45:00,11.375,26.317671,13.055903,8.379999,11.109999,,,,,
1781,2015-06-27 05:00:00,11.375,26.311399,13.026095,8.37,11.119999,,,,,
1782,2015-06-27 05:15:00,11.375,26.310766,13.026095,8.36,11.119999,,,,,
1783,2015-06-27 05:30:00,11.375,26.309288,13.055903,8.36,11.119999,,,,,
1784,2015-06-27 05:45:00,11.4375,26.312744,13.026095,8.349999,11.109999,,,,,
1785,2015-06-27 06:00:00,11.4375,26.311266,12.996287,8.32,11.119999,,,,,
1786,2015-06-27 06:15:00,11.375,26.308025,13.026095,8.37,11.119999,,,,,
1787,2015-06-27 06:30:00,11.4375,26.311161,12.996287,8.36,11.119999,,,,,
1788,2015-06-27 06:45:00,11.4375,26.311687,12.996287,8.37,11.129999,,,,,
1789,2015-06-27 07:00:00,11.375,26.311241,12.936671,8.349999,11.129999,,,,,
1790,2015-06-27 07:15:00,11.4375,26.308313,12.966479,8.37,11.119999,,,,,
1791,2015-06-27 07:30:00,11.4375,26.307997,12.966479,8.4,11.139999,,,,,
1792,2015-06-27 07:45:00,11.4375,26.307997,12.996287,8.4,11.139999,,,,,
1793,2015-06-27 08:00:00,11.4375,26.307892,12.966479,8.44,11.129999,,,,,
1794,2015-06-27 08:15:00,11.4375,26.307049,12.996287,8.429999,11.139999,,,,,
1795,2015-06-27 08:30:00,11.4375,26.305996,13.532831,8.379999,11.129999,,,,,
1796,2015-06-27 08:45:00,11.5,26.310713,13.830912,8.41,11.139999,,,,,
1797,2015-06-27 09:00:00,11.4375,26.308525,13.562639,8.4,11.16,,,,,
1798,2015-06-27 09:15:00,11.5,26.305651,13.503023,8.44,11.15,,,,,
1799,2015-06-27 09:30:00,11.4375,26.308891,13.413599,8.419999,11.15,,,,,
1800,2015-06-27 09:45:00,11.5,26.302963,13.383791,8.429999,11.16,,,,,
1801,2015-06-27 10:00:00,11.4375,26.30204,13.413599,8.45,11.15,,,,,
1802,2015-06-27 10:15:00,11.5,26.300535,13.503023,8.44,11.169998,,,,,
1803,2015-06-27 10:30:00,11.4375,26.296293,13.681871,8.429999,11.169998,,,,,
1804,2015-06-27 10:45:00,11.5,26.299589,13.890528,8.429999,11.16,,,,,
1805,2015-06-27 11:00:00,11.5,26.301592,13.860719,8.429999,11.16,,,,,
1806,2015-06-27 11:15:00,11.5,26.295845,13.920335,8.45,11.16,,,,,
1807,2015-06-27 11:30:00,11.5,26.291786,13.979951,8.45,11.16,,,,,
1808,2015-06-27 11:45:00,11.5,26.29458,13.950144,8.48,11.16,,,,,
1809,2015-06-27 12:00:00,11.5,26.294106,13.979951,8.49,11.169998,,,,,
1810,2015-06-27 12:15:00,11.5,26.2901,13.979951,8.459999,11.179998,,,,,
1811,2015-06-27 12:30:00,11.5,26.286882,13.979951,8.45,11.179998,,,,,
1812,2015-06-27 12:45:00,11.5,26.283722,13.950144,8.429999,11.179998,,,,,
1813,2015-06-27 13:00:00,11.5,26.2843,13.979951,8.45,11.179998,,,,,
1814,2015-06-27 13:15:00,11.5,26.281401,13.950144,8.459999,11.169998,,,,,
1815,2015-06-27 13:30:00,11.5,26.27581,13.979951,8.45,11.189999,,,,,
1816,2015-06-27 13:45:00,11.5,26.272333,13.950144,8.45,11.189999,,,,,
1817,2015-06-27 14:00:00,11.5,26.268433,13.979951,8.469999,11.179998,,,,,
1818,2015-06-27 14:15:00,11.5,26.270964,13.950144,8.49,11.179998,,,,,
1819,2015-06-27 14:30:00,11.5,26.266483,13.979951,8.48,11.199999,,,,,
1820,2015-06-27 14:45:00,11.5,26.264954,13.950144,8.49,11.199999,,,,,
1821,2015-06-27 15:00:00,11.5,26.260893,13.979951,8.49,11.199999,,,,,
1822,2015-06-27 15:15:00,11.5625,26.257813,13.950144,8.459999,11.189999,,,,,
1823,2015-06-27 15:30:00,11.5625,26.254068,13.950144,8.49,11.199999,,,,,
1824,2015-06-27 15:45:00,11.5,26.251614,13.979951,8.52,11.199999,,,,,
1825,2015-06-27 16:00:00,11.5625,26.247953,13.979951,8.5,11.199999,,,,,
1826,2015-06-27 16:15:00,11.5625,26.245422,13.979951,8.509999,11.199999,,,,,
1827,2015-06-27 16:30:00,11.5625,26.24036,13.950144,8.52,11.209999,,,,,
1828,2015-06-27 16:45:00,11.5625,26.238148,13.979951,8.559999,11.199999,,,,,
1829,2015-06-27 17:00:00,11.5,26.231108,13.979951,8.54,11.199999,,,,,
1830,2015-06-27 17:15:00,11.5625,26.232821,13.979951,8.52,11.209999,,,,,
1831,2015-06-27 17:30:00,11.5625,26.231663,13.950144,8.53,11.209999,,,,,
1832,2015-06-27 17:45:00,11.5,26.225626,13.860719,8.53,11.209999,,,,,
1833,2015-06-27 18:00:00,11.5625,26.230452,13.890528,8.549999,11.219999,,,,,
1834,2015-06-27 18:15:00,11.5625,26.230343,13.890528,8.54,11.209999,,,,,
1835,2015-06-27 18:30:00,11.5625,26.227707,13.890528,8.53,11.219999,,,,,
1836,2015-06-27 18:45:00,11.5625,26.228765,13.830912,8.52,11.219999,,,,,
1837,2015-06-27 19:00:00,11.5625,26.238674,13.562639,8.53,11.219999,,,,,
1838,2015-06-27 19:15:00,11.5,26.238115,13.592447,8.54,11.219999,,,,,
1839,2015-06-27 19:30:00,11.5625,26.237091,13.979951,8.58,11.23,,,,,
1840,2015-06-27 19:45:00,11.5625,26.243048,13.979951,8.599999,11.23,,,,,
1841,2015-06-27 20:00:00,11.5625,26.239307,13.830912,8.58,11.24,,,,,
1842,2015-06-27 20:15:00,11.5625,26.241152,13.711679,8.589999,11.23,,,,,
1843,2015-06-27 20:30:00,11.5625,26.243893,13.503023,8.62,11.24,,,,,
1844,2015-06-27 20:45:00,11.5625,26.238201,13.383791,8.629999,11.24,,,,,
1845,2015-06-27 21:00:00,11.5,26.240229,13.264559,8.599999,11.24,,,,,
1846,2015-06-27 21:15:00,11.5625,26.236143,13.204943,8.61,11.24,,,,,
1847,2015-06-27 21:30:00,11.5625,26.238411,13.175136,8.599999,11.24,,,,,
1848,2015-06-27 21:45:00,11.5625,26.237358,13.175136,8.61,11.25,,,,,
1849,2015-06-27 22:00:00,11.5,26.239647,13.145327,8.62,11.24,,,,,
1850,2015-06-27 22:15:00,12.5625,26.245043,13.055903,8.629999,11.309999,,,,,
1851,2015-06-27 22:30:00,11.5625,26.252699,13.145327,8.62,11.259998,,,,,
1852,2015-06-27 22:45:00,11.5625,26.255175,13.145327,8.669999,11.259998,,,,,
1853,2015-06-27 23:00:00,11.5625,26.256334,13.145327,8.669999,11.259998,,,,,
1854,2015-06-27 23:15:00,11.5625,26.253433,13.175136,8.65,11.269999,,,,,
1855,2015-06-27 23:30:00,11.5625,26.254807,13.175136,8.65,11.259998,,,,,
1856,2015-06-27 23:45:00,11.5625,26.253593,13.145327,8.65,11.259998,,,,,
1857,2015-06-28 00:00:00,11.5625,26.258865,13.11552,8.639999,11.269999,,,,,
1858,2015-06-28 00:15:00,11.5625,26.2537,13.145327,8.62,11.269999,,,,,
1859,2015-06-28 00:30:00,11.5625,26.258074,13.11552,8.62,11.259998,,,,,
1860,2015-06-28 00:45:00,11.5625,26.257755,13.145327,8.62,11.259998,,,,,
1861,2015-06-28 01:00:00,11.5625,26.253544,13.11552,8.639999,11.259998,,,,,
1862,2015-06-28 01:15:00,11.5625,26.248215,13.11552,8.65,11.269999,,,,,
1863,2015-06-28 01:30:00,11.5625,26.24711,13.145327,8.639999,11.279999,,,,,
1864,2015-06-28 01:45:00,11.5625,26.251013,13.11552,8.639999,11.269999,,,,,
1865,2015-06-28 02:00:00,11.5625,26.247688,13.085711,8.65,11.279999,,,,,
1866,2015-06-28 02:15:00,11.5625,26.236404,13.11552,8.66,11.269999,,,,,
1867,2015-06-28 02:30:00,11.5625,26.239939,13.11552,8.65,11.269999,,,,,
1868,2015-06-28 02:45:00,11.5625,26.236933,13.11552,8.66,11.269999,,,,,
1869,2015-06-28 03:00:00,11.5625,26.231874,13.085711,8.679999,11.269999,,,,,
1870,2015-06-28 03:15:00,11.5625,26.231874,13.085711,8.69,11.289999,,,,,
1871,2015-06-28 03:30:00,11.5625,26.231821,13.11552,8.69,11.289999,,,,,
1872,2015-06-28 03:45:00,11.5625,26.231768,13.085711,8.679999,11.279999,,,,,
1873,2015-06-28 04:00:00,11.5625,26.233559,13.055903,8.709999,11.279999,,,,,
1874,2015-06-28 04:15:00,11.5625,26.236462,13.085711,8.69,11.289999,,,,,
1875,2015-06-28 04:30:00,11.5625,26.235617,13.085711,8.69,11.289999,,,,,
1876,2015-06-28 04:45:00,11.5625,26.23472,13.055903,8.709999,11.289999,,,,,
1877,2015-06-28 05:00:00,11.5625,26.239359,13.026095,8.669999,11.289999,,,,,
1878,2015-06-28 05:15:00,11.5625,26.238411,13.026095,8.69,11.299999,,,,,
1879,2015-06-28 05:30:00,11.625,26.241127,13.055903,8.69,11.289999,,,,,
1880,2015-06-28 05:45:00,11.625,26.238968,13.026095,8.679999,11.299999,,,,,
1881,2015-06-28 06:00:00,11.625,26.242393,12.966479,8.73,11.299999,,,,,
1882,2015-06-28 06:15:00,11.625,26.240759,12.966479,8.73,11.299999,,,,,
1883,2015-06-28 06:30:00,11.625,26.240021,12.996287,8.719999,11.309999,,,,,
1884,2015-06-28 06:45:00,11.5625,26.246265,12.996287,8.719999,11.299999,,,,,
1885,2015-06-28 07:00:00,11.625,26.251617,13.026095,8.719999,11.309999,,,,,
1886,2015-06-28 07:15:00,11.625,26.255045,13.145327,8.75,11.309999,,,,,
1887,2015-06-28 07:30:00,11.625,26.262531,13.592447,8.719999,11.309999,,,,,
1888,2015-06-28 07:45:00,11.625,26.262901,13.950144,8.74,11.32,,,,,
1889,2015-06-28 08:00:00,11.625,26.264587,13.950144,8.74,11.32,,,,,
1890,2015-06-28 08:15:00,11.625,26.26111,13.979951,8.73,11.309999,,,,,
1891,2015-06-28 08:30:00,11.625,26.263165,13.950144,8.719999,11.309999,,,,,
1892,2015-06-28 08:45:00,11.625,26.274025,13.950144,8.7,11.32,,,,,
1893,2015-06-28 09:00:00,11.625,26.275183,13.950144,8.73,11.309999,,,,,
1894,2015-06-28 09:15:00,11.625,26.272705,13.950144,8.709999,11.309999,,,,,
1895,2015-06-28 09:30:00,11.625,26.270071,13.950144,8.719999,11.32,,,,,
1896,2015-06-28 09:45:00,11.625,26.27392,13.950144,8.73,11.32,,,,,
1897,2015-06-28 10:00:00,11.625,26.273338,13.950144,8.74,11.33,,,,,
1898,2015-06-28 10:15:00,11.625,26.274393,13.979951,8.73,11.33,,,,,
1899,2015-06-28 10:30:00,11.6875,26.278532,13.979951,8.74,11.33,,,,,
1900,2015-06-28 10:45:00,11.625,26.279348,13.950144,8.78,11.32,,,,,
1901,2015-06-28 11:00:00,11.6875,26.27774,13.950144,8.77,11.33,,,,,
1902,2015-06-28 11:15:00,11.6875,26.274473,13.950144,8.759999,11.33,,,,,
1903,2015-06-28 11:30:00,11.625,26.281456,13.950144,8.799999,11.339998,,,,,
1904,2015-06-28 11:45:00,11.6875,26.285227,13.950144,8.78,11.339998,,,,,
1905,2015-06-28 12:00:00,11.6875,26.289392,13.950144,8.75,11.349998,,,,,
1906,2015-06-28 12:15:00,11.6875,26.274576,13.950144,8.809999,11.33,,,,,
1907,2015-06-28 12:30:00,11.6875,26.282856,13.979951,8.78,11.339998,,,,,
1908,2015-06-28 12:45:00,11.6875,26.278217,13.979951,8.79,11.339998,,,,,
1909,2015-06-28 13:00:00,11.6875,26.272999,13.979951,8.77,11.349998,,,,,
1910,2015-06-28 13:15:00,11.6875,26.277107,13.979951,8.78,11.349998,,,,,
1911,2015-06-28 13:30:00,11.6875,26.27869,13.950144,8.799999,11.349998,,,,,
1912,2015-06-28 13:45:00,11.6875,26.277637,13.979951,8.79,11.359999,,,,,
1913,2015-06-28 14:00:00,11.6875,26.279219,13.979951,8.79,11.349998,,,,,
1914,2015-06-28 14:15:00,11.6875,26.276583,13.979951,8.839999,11.349998,,,,,
1915,2015-06-28 14:30:00,11.6875,26.273947,13.979951,8.879999,11.359999,,,,,
1916,2015-06-28 14:45:00,11.6875,26.268515,13.950144,8.849999,11.359999,,,,,
1917,2015-06-28 15:00:00,11.6875,26.271786,13.950144,8.83,11.369999,,,,,
1918,2015-06-28 15:15:00,11.6875,26.273418,13.950144,8.849999,11.349998,,,,,
1919,2015-06-28 15:30:00,11.6875,26.26952,13.950144,8.849999,11.359999,,,,,
1920,2015-06-28 15:45:00,11.6875,26.271097,13.979951,8.86,11.369999,,,,,
1921,2015-06-28 16:00:00,11.6875,26.27347,13.979951,8.86,11.379999,,,,,
1922,2015-06-28 16:15:00,11.6875,26.273577,13.979951,8.879999,11.369999,,,,,
1923,2015-06-28 16:30:00,11.6875,26.278847,13.950144,8.87,11.369999,,,,,
1924,2015-06-28 16:45:00,11.6875,26.26973,13.979951,8.849999,11.369999,,,,,
1925,2015-06-28 17:00:00,11.6875,26.271523,13.950144,8.9,11.379999,,,,,
1926,2015-06-28 17:15:00,11.6875,26.273737,13.979951,8.86,11.379999,,,,,
1927,2015-06-28 17:30:00,11.6875,26.279482,13.979951,8.889999,11.379999,,,,,
1928,2015-06-28 17:45:00,11.6875,26.281063,13.950144,8.9,11.379999,,,,,
1929,2015-06-28 18:00:00,11.6875,26.285915,13.950144,8.889999,11.379999,,,,,
1930,2015-06-28 18:15:00,11.6875,26.285019,13.950144,8.889999,11.389999,,,,,
