"","Rec #","Date","Temperature(degC)","Pressure(psi)","Power(V)","DO(ppm)","DO Temp(degC)","X8","X9","X10","X11","X12"
"1545",2929,2015-05-01 02:00:00,7.75,26.361115,13.026095,7.139999,7.24,NA,NA,NA,NA,NA
"1546",2930,2015-05-01 02:15:00,7.75,26.358528,13.055903,7.25,7.25,NA,NA,NA,NA,NA
"1547",2931,2015-05-01 02:30:00,7.75,26.357948,13.055903,7.37,7.23,NA,NA,NA,NA,NA
"1548",2932,2015-05-01 02:45:00,7.75,26.357738,13.055903,7.33,7.2,NA,NA,NA,NA,NA
"1549",2933,2015-05-01 03:00:00,7.6875,26.357748,13.026095,7.169999,7.179999,NA,NA,NA,NA,NA
"1550",2934,2015-05-01 03:15:00,7.6875,26.361809,13.026095,7.209999,7.19,NA,NA,NA,NA,NA
"1551",2935,2015-05-01 03:30:00,7.625,26.362137,13.055903,7.209999,7.179999,NA,NA,NA,NA,NA
"1552",2936,2015-05-01 03:45:00,7.625,26.360235,13.026095,7.24,7.2,NA,NA,NA,NA,NA
"1553",2937,2015-05-01 04:00:00,7.625,26.366198,12.996287,7.25,7.209999,NA,NA,NA,NA,NA
"1554",2938,2015-05-01 04:15:00,7.625,26.366989,12.996287,7.4,7.23,NA,NA,NA,NA,NA
"1555",2939,2015-05-01 04:30:00,7.625,26.370632,12.996287,7.469999,7.24,NA,NA,NA,NA,NA
"1556",2940,2015-05-01 04:45:00,7.6875,26.37447,12.996287,7.459999,7.24,NA,NA,NA,NA,NA
"1557",2941,2015-05-01 05:00:00,7.6875,26.37748,12.966479,7.44,7.25,NA,NA,NA,NA,NA
"1558",2942,2015-05-01 05:15:00,7.75,26.378681,12.966479,7.53,7.27,NA,NA,NA,NA,NA
"1559",2943,2015-05-01 05:30:00,7.75,26.382111,12.966479,7.41,7.28,NA,NA,NA,NA,NA
"1560",2944,2015-05-01 05:45:00,7.8125,26.383841,12.936671,7.389999,7.28,NA,NA,NA,NA,NA
"1561",2945,2015-05-01 06:00:00,7.8125,26.388113,12.906863,7.5,7.299999,NA,NA,NA,NA,NA
"1562",2946,2015-05-01 06:15:00,7.8125,26.392494,12.936671,7.65,7.349999,NA,NA,NA,NA,NA
"1563",2947,2015-05-01 06:30:00,7.875,26.394381,12.936671,7.7,7.339999,NA,NA,NA,NA,NA
"1564",2948,2015-05-01 06:45:00,7.875,26.397652,12.966479,7.719999,7.36,NA,NA,NA,NA,NA
"1565",2949,2015-05-01 07:00:00,7.8125,26.40431,12.877055,7.719999,7.379999,NA,NA,NA,NA,NA
"1566",2950,2015-05-01 07:15:00,7.875,26.406197,12.906863,7.709999,7.36,NA,NA,NA,NA,NA
"1567",2951,2015-05-01 07:30:00,7.875,26.408888,12.906863,7.48,7.25,NA,NA,NA,NA,NA
"1568",2952,2015-05-01 07:45:00,7.8125,26.412909,12.996287,7.27,7.209999,NA,NA,NA,NA,NA
"1569",2953,2015-05-01 08:00:00,7.875,26.414848,13.11552,7.24,7.19,NA,NA,NA,NA,NA
"1570",2954,2015-05-01 08:15:00,7.875,26.41622,13.413599,7.33,7.23,NA,NA,NA,NA,NA
"1571",2955,2015-05-01 08:30:00,7.875,26.414267,13.950144,7.059999,7.24,NA,NA,NA,NA,NA
"1572",2956,2015-05-01 08:45:00,7.875,26.418964,13.979951,7.08,7.259999,NA,NA,NA,NA,NA
"1573",2957,2015-05-01 09:00:00,7.875,26.415588,13.979951,7.059999,7.25,NA,NA,NA,NA,NA
"1574",2958,2015-05-01 09:15:00,7.8125,26.419609,13.979951,7.379999,7.209999,NA,NA,NA,NA,NA
"1575",2959,2015-05-01 09:30:00,7.8125,26.42267,13.979951,7.32,7.2,NA,NA,NA,NA,NA
"1576",2960,2015-05-01 09:45:00,7.75,26.425426,13.950144,7.32,7.209999,NA,NA,NA,NA,NA
"1577",2961,2015-05-01 10:00:00,7.75,26.432072,13.950144,7.16,7.19,NA,NA,NA,NA,NA
"1578",2962,2015-05-01 10:15:00,7.75,26.428011,13.979951,7.23,7.2,NA,NA,NA,NA,NA
"1579",2963,2015-05-01 10:30:00,7.75,26.4307,13.979951,7.209999,7.219999,NA,NA,NA,NA,NA
"1580",2964,2015-05-01 10:45:00,7.75,26.433548,13.979951,7.2,7.219999,NA,NA,NA,NA,NA
"1581",2965,2015-05-01 11:00:00,7.75,26.432125,13.979951,7.259999,7.219999,NA,NA,NA,NA,NA
"1582",2966,2015-05-01 11:15:00,7.75,26.434816,13.979951,7.07,7.23,NA,NA,NA,NA,NA
"1583",2967,2015-05-01 11:30:00,7.75,26.436716,13.950144,7,7.25,NA,NA,NA,NA,NA
"1584",2968,2015-05-01 11:45:00,7.75,26.440039,13.950144,7.009999,7.25,NA,NA,NA,NA,NA
"1585",2969,2015-05-01 12:00:00,7.8125,26.434645,13.979951,7.099999,7.23,NA,NA,NA,NA,NA
"1586",2970,2015-05-01 12:15:00,7.75,26.437874,13.950144,7.11,7.24,NA,NA,NA,NA,NA
"1587",2971,2015-05-01 12:30:00,7.75,26.437191,13.979951,7.11,7.25,NA,NA,NA,NA,NA
"1588",2972,2015-05-01 12:45:00,7.8125,26.439287,13.950144,7.15,7.25,NA,NA,NA,NA,NA
"1589",2973,2015-05-01 13:00:00,7.8125,26.43354,13.979951,7.169999,7.24,NA,NA,NA,NA,NA
"1590",2974,2015-05-01 13:15:00,7.8125,26.435385,13.950144,7.29,7.24,NA,NA,NA,NA,NA
"1591",2975,2015-05-01 13:30:00,7.8125,26.432905,13.711679,7.23,7.25,NA,NA,NA,NA,NA
"1592",2976,2015-05-01 13:45:00,7.8125,26.429476,13.592447,7.099999,7.28,NA,NA,NA,NA,NA
"1593",2977,2015-05-01 14:00:00,7.8125,26.427311,13.950144,7.11,7.28,NA,NA,NA,NA,NA
"1594",2978,2015-05-01 14:15:00,7.75,26.431229,13.950144,7.15,7.29,NA,NA,NA,NA,NA
"1595",2979,2015-05-01 14:30:00,7.8125,26.430582,13.801103,7.11,7.299999,NA,NA,NA,NA,NA
"1596",2980,2015-05-01 14:45:00,7.75,26.43144,13.652063,7.12,7.29,NA,NA,NA,NA,NA
"1597",2981,2015-05-01 15:00:00,7.75,26.427956,13.562639,7.23,7.24,NA,NA,NA,NA,NA
"1598",2982,2015-05-01 15:15:00,7.75,26.428431,13.950144,7.209999,7.25,NA,NA,NA,NA,NA
"1599",2983,2015-05-01 15:30:00,7.75,26.426849,13.950144,7.179999,7.24,NA,NA,NA,NA,NA
"1600",2984,2015-05-01 15:45:00,7.75,26.425795,13.950144,7.099999,7.259999,NA,NA,NA,NA,NA
"1601",2985,2015-05-01 16:00:00,7.75,26.423578,13.979951,7.08,7.28,NA,NA,NA,NA,NA
"1602",2986,2015-05-01 16:15:00,7.75,26.426426,13.681871,7.12,7.24,NA,NA,NA,NA,NA
"1603",2987,2015-05-01 16:30:00,7.75,26.431753,13.592447,7.25,7.27,NA,NA,NA,NA,NA
"1604",2988,2015-05-01 16:45:00,7.75,26.435183,13.473215,7.16,7.299999,NA,NA,NA,NA,NA
"1605",2989,2015-05-01 17:00:00,7.8125,26.437969,13.413599,7.16,7.309999,NA,NA,NA,NA,NA
"1606",2990,2015-05-01 17:15:00,7.8125,26.438234,13.979951,7.19,7.27,NA,NA,NA,NA,NA
"1607",2991,2015-05-01 17:30:00,7.8125,26.439287,13.979951,7.169999,7.259999,NA,NA,NA,NA,NA
"1608",2992,2015-05-01 17:45:00,7.8125,26.438971,13.979951,7.12,7.259999,NA,NA,NA,NA,NA
"1609",2993,2015-05-01 18:00:00,7.8125,26.436544,13.979951,7.179999,7.259999,NA,NA,NA,NA,NA
"1610",2994,2015-05-01 18:15:00,7.8125,26.438761,13.979951,7.11,7.259999,NA,NA,NA,NA,NA
"1611",2995,2015-05-01 18:30:00,7.75,26.435236,13.950144,7.03,7.27,NA,NA,NA,NA,NA
"1612",2996,2015-05-01 18:45:00,7.8125,26.435438,13.979951,7.07,7.27,NA,NA,NA,NA,NA
"1613",2997,2015-05-01 19:00:00,7.8125,26.438234,13.860719,7.049999,7.299999,NA,NA,NA,NA,NA
"1614",2998,2015-05-01 19:15:00,7.75,26.437822,13.771296,7.099999,7.27,NA,NA,NA,NA,NA
"1615",2999,2015-05-01 19:30:00,7.75,26.436716,13.711679,7.24,7.309999,NA,NA,NA,NA,NA
"1616",3000,2015-05-01 19:45:00,7.8125,26.434698,13.562639,7.53,7.32,NA,NA,NA,NA,NA
"1617",3001,2015-05-01 20:00:00,7.8125,26.434223,13.324175,7.36,7.32,NA,NA,NA,NA,NA
"1618",3002,2015-05-01 20:15:00,7.8125,26.439499,13.294368,7.549999,7.339999,NA,NA,NA,NA,NA
"1619",3003,2015-05-01 20:30:00,7.8125,26.442244,13.264559,7.559999,7.349999,NA,NA,NA,NA,NA
"1620",3004,2015-05-01 20:45:00,7.8125,26.44409,13.264559,7.309999,7.32,NA,NA,NA,NA,NA
"1621",3005,2015-05-01 21:00:00,7.8125,26.450949,13.175136,7.25,7.24,NA,NA,NA,NA,NA
"1622",3006,2015-05-01 21:15:00,7.8125,26.452106,13.175136,7.19,7.23,NA,NA,NA,NA,NA
"1623",3007,2015-05-01 21:30:00,7.8125,26.45443,13.175136,7.28,7.32,NA,NA,NA,NA,NA
"1624",3008,2015-05-01 21:45:00,7.8125,26.457701,13.204943,6.82,7.29,NA,NA,NA,NA,NA
"1625",3009,2015-05-01 22:00:00,7.875,26.462118,13.11552,7.11,7.299999,NA,NA,NA,NA,NA
"1626",3010,2015-05-01 22:15:00,7.875,26.463913,13.145327,7.049999,7.27,NA,NA,NA,NA,NA
"1627",3011,2015-05-01 22:30:00,7.875,26.465866,13.175136,7.009999,7.24,NA,NA,NA,NA,NA
"1628",3012,2015-05-01 22:45:00,7.875,26.467024,13.145327,7.009999,7.25,NA,NA,NA,NA,NA
"1629",3013,2015-05-01 23:00:00,7.8125,26.466354,13.11552,6.889999,7.25,NA,NA,NA,NA,NA
"1630",3014,2015-05-01 23:15:00,7.8125,26.463768,13.11552,7.02,7.259999,NA,NA,NA,NA,NA
"1631",3015,2015-05-01 23:30:00,7.875,26.464966,13.11552,7.15,7.24,NA,NA,NA,NA,NA
"1632",3016,2015-05-01 23:45:00,7.8125,26.46361,13.145327,7.169999,7.2,NA,NA,NA,NA,NA
"1633",3017,2015-05-02 00:00:00,7.75,26.467525,13.085711,7.08,7.179999,NA,NA,NA,NA,NA
"1634",3018,2015-05-02 00:15:00,7.6875,26.467379,13.11552,7,7.179999,NA,NA,NA,NA,NA
"1635",3019,2015-05-02 00:30:00,7.6875,26.467852,13.11552,6.759999,7.19,NA,NA,NA,NA,NA
"1636",3020,2015-05-02 00:45:00,7.6875,26.465691,13.11552,6.839999,7.179999,NA,NA,NA,NA,NA
"1637",3021,2015-05-02 01:00:00,7.625,26.466337,13.085711,6.719999,7.2,NA,NA,NA,NA,NA
"1638",3022,2015-05-02 01:15:00,7.625,26.464277,13.11552,6.79,7.209999,NA,NA,NA,NA,NA
"1639",3023,2015-05-02 01:30:00,7.6875,26.465849,13.085711,7.049999,7.219999,NA,NA,NA,NA,NA
"1640",3024,2015-05-02 01:45:00,7.6875,26.464952,13.085711,7.04,7.24,NA,NA,NA,NA,NA
"1641",3025,2015-05-02 02:00:00,7.6875,26.466324,13.055903,7,7.23,NA,NA,NA,NA,NA
"1642",3026,2015-05-02 02:15:00,7.75,26.463095,13.085711,6.91,7.25,NA,NA,NA,NA,NA
"1643",3027,2015-05-02 02:30:00,7.75,26.462727,13.085711,6.98,7.27,NA,NA,NA,NA,NA
"1644",3028,2015-05-02 02:45:00,7.75,26.462038,13.085711,7.049999,7.299999,NA,NA,NA,NA,NA
"1645",3029,2015-05-02 03:00:00,7.75,26.460667,13.026095,7.129999,7.309999,NA,NA,NA,NA,NA
"1646",3030,2015-05-02 03:15:00,7.75,26.463409,13.055903,7.139999,7.309999,NA,NA,NA,NA,NA
"1647",3031,2015-05-02 03:30:00,7.75,26.460508,13.055903,7.16,7.32,NA,NA,NA,NA,NA
"1648",3032,2015-05-02 03:45:00,7.8125,26.464664,13.085711,7.11,7.32,NA,NA,NA,NA,NA
"1649",3033,2015-05-02 04:00:00,7.75,26.46172,13.026095,7.259999,7.32,NA,NA,NA,NA,NA
"1650",3034,2015-05-02 04:15:00,7.8125,26.465193,13.055903,7.25,7.309999,NA,NA,NA,NA,NA
"1651",3035,2015-05-02 04:30:00,7.8125,26.467197,13.055903,7.12,7.32,NA,NA,NA,NA,NA
"1652",3036,2015-05-02 04:45:00,7.75,26.47048,13.055903,7.099999,7.309999,NA,NA,NA,NA,NA
"1653",3037,2015-05-02 05:00:00,7.75,26.467525,13.026095,7.16,7.309999,NA,NA,NA,NA,NA
"1654",3038,2015-05-02 05:15:00,7.75,26.471058,13.026095,7.02,7.309999,NA,NA,NA,NA,NA
"1655",3039,2015-05-02 05:30:00,7.75,26.474226,13.055903,6.919999,7.309999,NA,NA,NA,NA,NA
"1656",3040,2015-05-02 05:45:00,7.75,26.474487,13.026095,6.879999,7.309999,NA,NA,NA,NA,NA
"1657",3041,2015-05-02 06:00:00,7.75,26.47945,12.966479,6.86,7.309999,NA,NA,NA,NA,NA
"1658",3042,2015-05-02 06:15:00,7.8125,26.476324,12.996287,6.889999,7.299999,NA,NA,NA,NA,NA
"1659",3043,2015-05-02 06:30:00,7.75,26.479343,12.966479,6.9,7.309999,NA,NA,NA,NA,NA
"1660",3044,2015-05-02 06:45:00,7.75,26.479185,12.936671,6.9,7.299999,NA,NA,NA,NA,NA
"1661",3045,2015-05-02 07:00:00,7.75,26.482668,12.966479,6.919999,7.299999,NA,NA,NA,NA,NA
"1662",3046,2015-05-02 07:15:00,7.8125,26.488932,13.026095,6.94,7.299999,NA,NA,NA,NA,NA
"1663",3047,2015-05-02 07:30:00,7.75,26.484356,13.204943,7.009999,7.299999,NA,NA,NA,NA,NA
"1664",3048,2015-05-02 07:45:00,7.8125,26.487457,13.443407,7.03,7.299999,NA,NA,NA,NA,NA
"1665",3049,2015-05-02 08:00:00,7.8125,26.489038,13.681871,7.16,7.259999,NA,NA,NA,NA,NA
"1666",3050,2015-05-02 08:15:00,7.8125,26.490463,13.950144,7.15,7.259999,NA,NA,NA,NA,NA
"1667",3051,2015-05-02 08:30:00,7.8125,26.491783,13.950144,7.07,7.25,NA,NA,NA,NA,NA
"1668",3052,2015-05-02 08:45:00,7.8125,26.492256,13.950144,7,7.25,NA,NA,NA,NA,NA
"1669",3053,2015-05-02 09:00:00,7.8125,26.489723,13.920335,7.089999,7.209999,NA,NA,NA,NA,NA
"1670",3054,2015-05-02 09:15:00,7.8125,26.49247,13.920335,7.04,7.19,NA,NA,NA,NA,NA
"1671",3055,2015-05-02 09:30:00,7.8125,26.492361,13.979951,6.969999,7.2,NA,NA,NA,NA,NA
"1672",3056,2015-05-02 09:45:00,7.8125,26.493839,13.950144,7.03,7.2,NA,NA,NA,NA,NA
"1673",3057,2015-05-02 10:00:00,7.8125,26.49342,13.950144,7.089999,7.2,NA,NA,NA,NA,NA
"1674",3058,2015-05-02 10:15:00,7.8125,26.49711,13.950144,6.929999,7.24,NA,NA,NA,NA,NA
"1675",3059,2015-05-02 10:30:00,7.8125,26.49173,13.979951,6.98,7.24,NA,NA,NA,NA,NA
"1676",3060,2015-05-02 10:45:00,7.8125,26.493258,13.950144,6.929999,7.23,NA,NA,NA,NA,NA
"1677",3061,2015-05-02 11:00:00,7.8125,26.491518,13.950144,6.94,7.25,NA,NA,NA,NA,NA
"1678",3062,2015-05-02 11:15:00,7.8125,26.490147,13.950144,6.879999,7.27,NA,NA,NA,NA,NA
"1679",3063,2015-05-02 11:30:00,7.8125,26.490782,13.950144,6.95,7.259999,NA,NA,NA,NA,NA
"1680",3064,2015-05-02 11:45:00,7.75,26.491161,13.950144,6.95,7.259999,NA,NA,NA,NA,NA
"1681",3065,2015-05-02 12:00:00,7.8125,26.493998,13.622255,7.009999,7.259999,NA,NA,NA,NA,NA
"1682",3066,2015-05-02 12:15:00,7.8125,26.485397,13.532831,6.969999,7.259999,NA,NA,NA,NA,NA
"1683",3067,2015-05-02 12:30:00,7.8125,26.488985,13.443407,6.959999,7.25,NA,NA,NA,NA,NA
"1684",3068,2015-05-02 12:45:00,7.75,26.490421,13.413599,6.91,7.24,NA,NA,NA,NA,NA
"1685",3069,2015-05-02 13:00:00,7.75,26.491634,13.383791,6.91,7.259999,NA,NA,NA,NA,NA
"1686",3070,2015-05-02 13:15:00,7.75,26.482773,13.383791,6.889999,7.299999,NA,NA,NA,NA,NA
"1687",3071,2015-05-02 13:30:00,7.8125,26.481176,13.383791,6.919999,7.29,NA,NA,NA,NA,NA
"1688",3072,2015-05-02 13:45:00,7.8125,26.476324,13.353984,6.9,7.299999,NA,NA,NA,NA,NA
"1689",3073,2015-05-02 14:00:00,7.8125,26.478643,13.324175,7,7.299999,NA,NA,NA,NA,NA
"1690",3074,2015-05-02 14:15:00,7.8125,26.476589,13.324175,6.919999,7.349999,NA,NA,NA,NA,NA
"1691",3075,2015-05-02 14:30:00,7.8125,26.478329,13.324175,7,7.27,NA,NA,NA,NA,NA
"1692",3076,2015-05-02 14:45:00,7.8125,26.475849,13.294368,7.009999,7.29,NA,NA,NA,NA,NA
"1693",3077,2015-05-02 15:00:00,7.8125,26.477432,13.324175,7.379999,7.379999,NA,NA,NA,NA,NA
"1694",3078,2015-05-02 15:15:00,7.875,26.474886,13.324175,7.429999,7.379999,NA,NA,NA,NA,NA
"1695",3079,2015-05-02 15:30:00,7.875,26.471037,13.294368,7.509999,7.41,NA,NA,NA,NA,NA
"1696",3080,2015-05-02 15:45:00,7.875,26.470821,13.294368,7.48,7.45,NA,NA,NA,NA,NA
"1697",3081,2015-05-02 16:00:00,8,26.464149,13.950144,7.36,7.379999,NA,NA,NA,NA,NA
"1698",3082,2015-05-02 16:15:00,8,26.465258,13.979951,7.009999,7.29,NA,NA,NA,NA,NA
"1699",3083,2015-05-02 16:30:00,8,26.466736,13.979951,6.91,7.219999,NA,NA,NA,NA,NA
"1700",3084,2015-05-02 16:45:00,7.9375,26.462053,13.622255,6.839999,7.179999,NA,NA,NA,NA,NA
"1701",3085,2015-05-02 17:00:00,7.8125,26.462555,13.473215,6.919999,7.209999,NA,NA,NA,NA,NA
"1702",3086,2015-05-02 17:15:00,7.75,26.458979,13.413599,7.03,7.25,NA,NA,NA,NA,NA
"1703",3087,2015-05-02 17:30:00,7.75,26.463938,13.353984,7.049999,7.27,NA,NA,NA,NA,NA
"1704",3088,2015-05-02 17:45:00,7.75,26.459822,13.294368,7.04,7.29,NA,NA,NA,NA,NA
"1705",3089,2015-05-02 18:00:00,7.8125,26.460392,13.950144,7.009999,7.32,NA,NA,NA,NA,NA
"1706",3090,2015-05-02 18:15:00,7.8125,26.461817,13.979951,6.82,7.299999,NA,NA,NA,NA,NA
"1707",3091,2015-05-02 18:30:00,7.8125,26.46229,13.979951,6.849999,7.27,NA,NA,NA,NA,NA
"1708",3092,2015-05-02 18:45:00,7.8125,26.464031,13.979951,6.919999,7.299999,NA,NA,NA,NA,NA
"1709",3093,2015-05-02 19:00:00,7.875,26.464178,13.979951,6.82,7.28,NA,NA,NA,NA,NA
"1710",3094,2015-05-02 19:15:00,7.8125,26.466248,13.890528,6.879999,7.23,NA,NA,NA,NA,NA
"1711",3095,2015-05-02 19:30:00,7.75,26.464939,13.681871,6.9,7.219999,NA,NA,NA,NA,NA
"1712",3096,2015-05-02 19:45:00,7.75,26.468578,13.562639,6.94,7.219999,NA,NA,NA,NA,NA
"1713",3097,2015-05-02 20:00:00,7.75,26.472904,13.353984,7.03,7.23,NA,NA,NA,NA,NA
"1714",3098,2015-05-02 20:15:00,7.6875,26.472126,13.294368,7.11,7.23,NA,NA,NA,NA,NA
"1715",3099,2015-05-02 20:30:00,7.75,26.475016,13.264559,7.209999,7.25,NA,NA,NA,NA,NA
"1716",3100,2015-05-02 20:45:00,7.75,26.477234,13.234752,7.23,7.25,NA,NA,NA,NA,NA
"1717",3101,2015-05-02 21:00:00,7.75,26.480293,13.175136,7.25,7.27,NA,NA,NA,NA,NA
"1718",3102,2015-05-02 21:15:00,7.75,26.482826,13.175136,7.209999,7.309999,NA,NA,NA,NA,NA
"1719",3103,2015-05-02 21:30:00,7.8125,26.485664,13.145327,7.099999,7.309999,NA,NA,NA,NA,NA
"1720",3104,2015-05-02 21:45:00,7.75,26.488049,13.145327,7.2,7.299999,NA,NA,NA,NA,NA
"1721",3105,2015-05-02 22:00:00,7.75,26.491371,13.11552,7.25,7.28,NA,NA,NA,NA,NA
"1722",3106,2015-05-02 22:15:00,7.75,26.488205,13.11552,7.25,7.29,NA,NA,NA,NA,NA
"1723",3107,2015-05-02 22:30:00,7.75,26.492849,13.145327,6.969999,7.29,NA,NA,NA,NA,NA
"1724",3108,2015-05-02 22:45:00,7.75,26.498653,13.11552,6.709999,7.309999,NA,NA,NA,NA,NA
"1725",3109,2015-05-02 23:00:00,7.75,26.494959,13.085711,6.719999,7.309999,NA,NA,NA,NA,NA
"1726",3110,2015-05-02 23:15:00,7.75,26.497967,13.11552,6.83,7.32,NA,NA,NA,NA,NA
"1727",3111,2015-05-02 23:30:00,7.75,26.502502,13.085711,6.959999,7.33,NA,NA,NA,NA,NA
"1728",3112,2015-05-02 23:45:00,7.75,26.49939,13.085711,7.049999,7.349999,NA,NA,NA,NA,NA
"1729",3113,2015-05-03 00:00:00,7.8125,26.499008,13.085711,7.179999,7.37,NA,NA,NA,NA,NA
"1730",3114,2015-05-03 00:15:00,7.8125,26.499485,13.11552,7.11,7.37,NA,NA,NA,NA,NA
"1731",3115,2015-05-03 00:30:00,7.8125,26.502386,13.085711,7.19,7.379999,NA,NA,NA,NA,NA
"1732",3116,2015-05-03 00:45:00,7.8125,26.503229,13.11552,7.12,7.379999,NA,NA,NA,NA,NA
"1733",3117,2015-05-03 01:00:00,7.8125,26.505341,13.055903,7.02,7.389999,NA,NA,NA,NA,NA
"1734",3118,2015-05-03 01:15:00,7.875,26.502529,13.085711,7.309999,7.4,NA,NA,NA,NA,NA
"1735",3119,2015-05-03 01:30:00,7.8125,26.504286,13.085711,7.37,7.389999,NA,NA,NA,NA,NA
"1736",3120,2015-05-03 01:45:00,7.875,26.506329,13.055903,7.419999,7.37,NA,NA,NA,NA,NA
"1737",3121,2015-05-03 02:00:00,7.875,26.500578,13.055903,7.389999,7.36,NA,NA,NA,NA,NA
"1738",3122,2015-05-03 02:15:00,7.875,26.499889,13.055903,7.32,7.349999,NA,NA,NA,NA,NA
"1739",3123,2015-05-03 02:30:00,7.875,26.500368,13.055903,7.25,7.339999,NA,NA,NA,NA,NA
"1740",3124,2015-05-03 02:45:00,7.875,26.501055,13.055903,7.259999,7.33,NA,NA,NA,NA,NA
"1741",3125,2015-05-03 03:00:00,7.8125,26.503967,13.026095,7.179999,7.27,NA,NA,NA,NA,NA
"1742",3126,2015-05-03 03:15:00,7.8125,26.502281,13.026095,7.07,7.24,NA,NA,NA,NA,NA
"1743",3127,2015-05-03 03:30:00,7.8125,26.503124,13.055903,6.98,7.24,NA,NA,NA,NA,NA
"1744",3128,2015-05-03 03:45:00,7.8125,26.505232,13.026095,7.02,7.24,NA,NA,NA,NA,NA
"1745",3129,2015-05-03 04:00:00,7.8125,26.507345,12.996287,7.129999,7.25,NA,NA,NA,NA,NA
"1746",3130,2015-05-03 04:15:00,7.8125,26.503706,13.026095,6.99,7.27,NA,NA,NA,NA,NA
"1747",3131,2015-05-03 04:30:00,7.8125,26.506607,12.996287,7.32,7.299999,NA,NA,NA,NA,NA
"1748",3132,2015-05-03 04:45:00,7.8125,26.504389,12.996287,7.049999,7.309999,NA,NA,NA,NA,NA
"1749",3133,2015-05-03 05:00:00,7.8125,26.50703,12.966479,6.87,7.309999,NA,NA,NA,NA,NA
"1750",3134,2015-05-03 05:15:00,7.8125,26.509401,12.996287,6.77,7.309999,NA,NA,NA,NA,NA
"1751",3135,2015-05-03 05:30:00,7.8125,26.507711,12.996287,6.719999,7.28,NA,NA,NA,NA,NA
"1752",3136,2015-05-03 05:45:00,7.8125,26.51457,12.996287,6.74,7.25,NA,NA,NA,NA,NA
"1753",3137,2015-05-03 06:00:00,7.8125,26.514679,12.936671,6.62,7.25,NA,NA,NA,NA,NA
"1754",3138,2015-05-03 06:15:00,7.8125,26.516893,12.966479,6.7,7.24,NA,NA,NA,NA,NA
"1755",3139,2015-05-03 06:30:00,7.75,26.519968,12.906863,6.74,7.25,NA,NA,NA,NA,NA
"1756",3140,2015-05-03 06:45:00,7.75,26.52487,12.936671,6.969999,7.25,NA,NA,NA,NA,NA
"1757",3141,2015-05-03 07:00:00,7.75,26.527037,12.906863,7.04,7.27,NA,NA,NA,NA,NA
"1758",3142,2015-05-03 07:15:00,7.75,26.530203,12.966479,7.08,7.27,NA,NA,NA,NA,NA
"1759",3143,2015-05-03 07:30:00,7.75,26.537376,13.085711,7.099999,7.28,NA,NA,NA,NA,NA
"1760",3144,2015-05-03 07:45:00,7.75,26.536055,13.294368,7.16,7.28,NA,NA,NA,NA,NA
"1761",3145,2015-05-03 08:00:00,7.8125,26.534409,13.473215,7.169999,7.299999,NA,NA,NA,NA,NA
"1762",3146,2015-05-03 08:15:00,7.8125,26.536676,13.771296,7.169999,7.299999,NA,NA,NA,NA,NA
"1763",3147,2015-05-03 08:30:00,7.75,26.53442,13.950144,7.129999,7.299999,NA,NA,NA,NA,NA
"1764",3148,2015-05-03 08:45:00,7.75,26.537535,13.950144,7.169999,7.29,NA,NA,NA,NA,NA
"1765",3149,2015-05-03 09:00:00,7.8125,26.54269,13.950144,7.049999,7.29,NA,NA,NA,NA,NA
"1766",3150,2015-05-03 09:15:00,7.75,26.539537,13.920335,6.82,7.299999,NA,NA,NA,NA,NA
"1767",3151,2015-05-03 09:30:00,7.8125,26.534409,13.979951,6.799999,7.309999,NA,NA,NA,NA,NA
"1768",3152,2015-05-03 09:45:00,7.8125,26.537363,13.979951,6.799999,7.32,NA,NA,NA,NA,NA
"1769",3153,2015-05-03 10:00:00,7.8125,26.53731,13.950144,6.86,7.339999,NA,NA,NA,NA,NA
"1770",3154,2015-05-03 10:15:00,7.8125,26.537575,13.979951,6.87,7.339999,NA,NA,NA,NA,NA
"1771",3155,2015-05-03 10:30:00,7.8125,26.537207,13.950144,6.809999,7.349999,NA,NA,NA,NA,NA
"1772",3156,2015-05-03 10:45:00,7.8125,26.540159,13.950144,6.82,7.36,NA,NA,NA,NA,NA
"1773",3157,2015-05-03 11:00:00,7.8125,26.53805,13.950144,6.87,7.36,NA,NA,NA,NA,NA
"1774",3158,2015-05-03 11:15:00,7.875,26.538721,13.950144,6.889999,7.37,NA,NA,NA,NA,NA
"1775",3159,2015-05-03 11:30:00,7.8125,26.537575,13.979951,6.91,7.36,NA,NA,NA,NA,NA
"1776",3160,2015-05-03 11:45:00,7.875,26.53566,13.979951,7.009999,7.36,NA,NA,NA,NA,NA
"1777",3161,2015-05-03 12:00:00,7.875,26.534763,13.950144,7.07,7.349999,NA,NA,NA,NA,NA
"1778",3162,2015-05-03 12:15:00,7.8125,26.53425,13.979951,7.089999,7.36,NA,NA,NA,NA,NA
"1779",3163,2015-05-03 12:30:00,7.875,26.535503,13.979951,7.28,7.36,NA,NA,NA,NA,NA
"1780",3164,2015-05-03 12:45:00,7.875,26.531071,13.950144,7.219999,7.36,NA,NA,NA,NA,NA
"1781",3165,2015-05-03 13:00:00,7.875,26.529119,13.979951,6.809999,7.37,NA,NA,NA,NA,NA
"1782",3166,2015-05-03 13:15:00,7.875,26.52664,13.979951,6.78,7.379999,NA,NA,NA,NA,NA
"1783",3167,2015-05-03 13:30:00,7.9375,26.525625,13.979951,7.219999,7.41,NA,NA,NA,NA,NA
