Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
155,2014-12-12 02:30:00,4.9375,26.548258,13.175136,12.859999,4.51,,,,,
156,2014-12-12 02:45:00,4.9375,26.553007,13.175136,12.859999,4.51,,,,,
157,2014-12-12 03:00:00,4.9375,26.550419,13.175136,12.839998,4.52,,,,,
158,2014-12-12 03:15:00,5,26.552376,13.175136,12.849998,4.53,,,,,
159,2014-12-12 03:30:00,4.9375,26.550159,13.175136,12.849998,4.49,,,,,
160,2014-12-12 03:45:00,4.9375,26.545248,13.175136,12.869999,4.49,,,,,
161,2014-12-12 04:00:00,4.875,26.554174,13.175136,12.859999,4.49,,,,,
162,2014-12-12 04:15:00,4.875,26.549316,13.175136,12.869999,4.44,,,,,
163,2014-12-12 04:30:00,4.875,26.547892,13.175136,12.869999,4.42,,,,,
164,2014-12-12 04:45:00,4.875,26.552273,13.175136,12.879999,4.41,,,,,
165,2014-12-12 05:00:00,4.875,26.553064,13.175136,12.9,4.43,,,,,
166,2014-12-12 05:15:00,4.8125,26.557394,13.175136,12.889999,4.41,,,,,
167,2014-12-12 05:30:00,4.8125,26.554016,13.175136,12.869999,4.41,,,,,
168,2014-12-12 05:45:00,4.8125,26.561087,13.175136,12.889999,4.4,,,,,
169,2014-12-12 06:00:00,4.8125,26.5651,13.145327,12.9,4.4,,,,,
170,2014-12-12 06:15:00,4.8125,26.563095,13.175136,12.91,4.4,,,,,
171,2014-12-12 06:30:00,4.8125,26.5613,13.175136,12.889999,4.39,,,,,
172,2014-12-12 06:45:00,4.8125,26.566317,13.175136,12.879999,4.39,,,,,
173,2014-12-12 07:00:00,4.8125,26.577768,13.175136,12.869999,4.39,,,,,
174,2014-12-12 07:15:00,4.8125,26.571012,13.145327,12.869999,4.38,,,,,
175,2014-12-12 07:30:00,4.8125,26.573599,13.11552,12.869999,4.39,,,,,
176,2014-12-12 07:45:00,4.8125,26.571596,13.264559,12.859999,4.39,,,,,
177,2014-12-12 08:00:00,4.8125,26.576448,13.473215,12.869999,4.32,,,,,
178,2014-12-12 08:15:00,4.75,26.576136,13.950144,12.889999,4.28,,,,,
179,2014-12-12 08:30:00,4.75,26.575239,13.950144,12.869999,4.31,,,,,
180,2014-12-12 08:45:00,4.75,26.5802,13.979951,12.91,4.27,,,,,
181,2014-12-12 09:00:00,4.75,26.580994,13.950144,12.9,4.3,,,,,
182,2014-12-12 09:15:00,4.8125,26.573809,13.950144,12.919998,4.32,,,,,
183,2014-12-12 09:30:00,4.8125,26.577293,13.950144,12.91,4.34,,,,,
184,2014-12-12 09:45:00,4.8125,26.584999,13.950144,12.929998,4.35,,,,,
185,2014-12-12 10:00:00,4.8125,26.57798,13.801103,12.91,4.36,,,,,
186,2014-12-12 10:15:00,4.8125,26.578085,13.801103,12.919998,4.34,,,,,
187,2014-12-12 10:30:00,4.8125,26.578772,13.920335,12.919998,4.36,,,,,
188,2014-12-12 10:45:00,4.8125,26.578983,13.950144,12.919998,4.39,,,,,
189,2014-12-12 11:00:00,4.875,26.573969,13.920335,12.939999,4.38,,,,,
190,2014-12-12 11:15:00,4.875,26.570696,13.950144,12.91,4.43,,,,,
191,2014-12-12 11:30:00,4.875,26.572226,13.950144,12.91,4.43,,,,,
192,2014-12-12 11:45:00,4.875,26.568003,13.950144,12.9,4.44,,,,,
193,2014-12-12 12:00:00,4.875,26.561562,13.950144,12.889999,4.45,,,,,
194,2014-12-12 12:15:00,4.875,26.556389,13.950144,12.929998,4.45,,,,,
195,2014-12-12 12:30:00,4.9375,26.551477,13.950144,12.91,4.46,,,,,
196,2014-12-12 12:45:00,4.9375,26.549156,13.950144,12.929998,4.45,,,,,
197,2014-12-12 13:00:00,4.9375,26.547993,13.950144,12.91,4.46,,,,,
198,2014-12-12 13:15:00,4.9375,26.550106,13.950144,12.929998,4.47,,,,,
199,2014-12-12 13:30:00,4.9375,26.546356,13.860719,12.9,4.52,,,,,
200,2014-12-12 13:45:00,4.9375,26.530098,13.950144,12.9,4.55,,,,,
201,2014-12-12 14:00:00,5,26.536222,13.950144,12.929998,4.5,,,,,
202,2014-12-12 14:15:00,4.9375,26.532951,13.950144,12.929998,4.49,,,,,
203,2014-12-12 14:30:00,4.9375,26.541077,13.681871,12.929998,4.49,,,,,
204,2014-12-12 14:45:00,4.9375,26.541555,13.950144,12.949999,4.46,,,,,
205,2014-12-12 15:00:00,6.1875,26.542635,13.950144,12.929998,4.56,,,,,
206,2014-12-12 15:15:00,5,26.541077,13.979951,12.919998,4.49,,,,,
207,2014-12-12 15:30:00,4.9375,26.540285,13.830912,12.939999,4.49,,,,,
208,2014-12-12 15:45:00,4.9375,26.536062,13.681871,12.919998,4.48,,,,,
209,2014-12-12 16:00:00,4.9375,26.545036,13.532831,12.939999,4.48,,,,,
210,2014-12-12 16:15:00,4.9375,26.546621,13.443407,12.949999,4.47,,,,,
211,2014-12-12 16:30:00,4.9375,26.546621,13.383791,12.959999,4.47,,,,,
212,2014-12-12 16:45:00,4.9375,26.541449,13.324175,12.949999,4.47,,,,,
213,2014-12-12 17:00:00,4.875,26.54821,13.294368,12.969999,4.47,,,,,
214,2014-12-12 17:15:00,4.875,26.552376,13.294368,12.969999,4.46,,,,,
215,2014-12-12 17:30:00,4.875,26.54768,13.294368,12.949999,4.46,,,,,
216,2014-12-12 17:45:00,4.875,26.551641,13.264559,12.969999,4.46,,,,,
217,2014-12-12 18:00:00,4.875,26.549475,13.234752,12.99,4.45,,,,,
218,2014-12-12 18:15:00,4.875,26.552853,13.264559,12.959999,4.45,,,,,
219,2014-12-12 18:30:00,4.9375,26.556334,13.234752,12.969999,4.45,,,,,
220,2014-12-12 18:45:00,4.875,26.558027,13.234752,12.949999,4.45,,,,,
221,2014-12-12 19:00:00,4.875,26.557077,13.234752,12.949999,4.44,,,,,
222,2014-12-12 19:15:00,4.875,26.556547,13.234752,12.969999,4.43,,,,,
223,2014-12-12 19:30:00,4.875,26.558079,13.234752,12.969999,4.43,,,,,
224,2014-12-12 19:45:00,4.875,26.567842,13.234752,12.969999,4.46,,,,,
225,2014-12-12 20:00:00,4.875,26.559767,13.204943,12.939999,4.45,,,,,
226,2014-12-12 20:15:00,4.875,26.563461,13.204943,12.939999,4.42,,,,,
227,2014-12-12 20:30:00,4.875,26.559874,13.234752,12.959999,4.38,,,,,
228,2014-12-12 20:45:00,4.8125,26.559189,13.204943,12.98,4.38,,,,,
229,2014-12-12 21:00:00,4.8125,26.550425,13.204943,12.959999,4.37,,,,,
230,2014-12-12 21:15:00,4.8125,26.559189,13.204943,12.98,4.39,,,,,
231,2014-12-12 21:30:00,4.8125,26.555599,13.175136,12.98,4.39,,,,,
232,2014-12-12 21:45:00,4.8125,26.562145,13.175136,13,4.38,,,,,
233,2014-12-12 22:00:00,4.8125,26.563412,13.175136,12.98,4.37,,,,,
234,2014-12-12 22:15:00,4.8125,26.563412,13.175136,12.99,4.37,,,,,
235,2014-12-12 22:30:00,4.8125,26.561354,13.175136,13,4.35,,,,,
236,2014-12-12 22:45:00,4.8125,26.565998,13.204943,13,4.35,,,,,
237,2014-12-12 23:00:00,4.8125,26.569639,13.175136,13,4.34,,,,,
238,2014-12-12 23:15:00,4.75,26.563519,13.175136,13.009998,4.34,,,,,
239,2014-12-12 23:30:00,4.8125,26.562302,13.175136,12.98,4.34,,,,,
240,2014-12-12 23:45:00,4.8125,26.563782,13.204943,12.99,4.33,,,,,
241,2014-12-13 00:00:00,4.75,26.561037,13.175136,13.009998,4.32,,,,,
242,2014-12-13 00:15:00,4.75,26.557291,13.175136,13,4.32,,,,,
243,2014-12-13 00:30:00,4.75,26.558292,13.145327,13.009998,4.31,,,,,
244,2014-12-13 00:45:00,4.75,26.555864,13.175136,13,4.32,,,,,
245,2014-12-13 01:00:00,4.75,26.558397,13.145327,12.98,4.31,,,,,
246,2014-12-13 01:15:00,4.75,26.561356,13.175136,13,4.29,,,,,
247,2014-12-13 01:30:00,4.75,26.556602,13.175136,13,4.29,,,,,
248,2014-12-13 01:45:00,4.75,26.554861,13.145327,13,4.28,,,,,
249,2014-12-13 02:00:00,4.6875,26.557926,13.145327,13.009998,4.27,,,,,
250,2014-12-13 02:15:00,4.75,26.556709,13.175136,12.99,4.28,,,,,
251,2014-12-13 02:30:00,4.6875,26.557766,13.145327,13,4.27,,,,,
252,2014-12-13 02:45:00,4.6875,26.553808,13.175136,13.009998,4.27,,,,,
253,2014-12-13 03:00:00,4.6875,26.552328,13.145327,13.009998,4.27,,,,,
254,2014-12-13 03:15:00,4.6875,26.560932,13.145327,12.99,4.27,,,,,
255,2014-12-13 03:30:00,4.6875,26.557344,13.175136,12.98,4.26,,,,,
256,2014-12-13 03:45:00,4.6875,26.558243,13.145327,13,4.26,,,,,
257,2014-12-13 04:00:00,4.6875,26.554495,13.145327,13,4.25,,,,,
258,2014-12-13 04:15:00,4.6875,26.554281,13.145327,13.009998,4.24,,,,,
259,2014-12-13 04:30:00,4.6875,26.552486,13.145327,12.99,4.23,,,,,
260,2014-12-13 04:45:00,4.6875,26.553331,13.145327,13.019999,4.22,,,,,
261,2014-12-13 05:00:00,5.8125,26.555758,13.026095,13.019999,4.29,,,,,
262,2014-12-13 05:15:00,4.6875,26.556181,13.11552,13.019999,4.21,,,,,
263,2014-12-13 05:30:00,4.625,26.555552,13.145327,13.009998,4.21,,,,,
264,2014-12-13 05:45:00,4.6875,26.555603,13.145327,13,4.21,,,,,
265,2014-12-13 06:00:00,4.625,26.563152,13.145327,12.98,4.21,,,,,
266,2014-12-13 06:15:00,4.625,26.56732,13.145327,12.99,4.21,,,,,
267,2014-12-13 06:30:00,4.625,26.56542,13.145327,13.009998,4.19,,,,,
268,2014-12-13 06:45:00,4.625,26.568535,13.11552,12.98,4.21,,,,,
269,2014-12-13 07:00:00,4.625,26.566053,13.11552,12.98,4.19,,,,,
270,2014-12-13 07:15:00,4.625,26.568747,13.085711,12.969999,4.19,,,,,
271,2014-12-13 07:30:00,4.5625,26.569906,13.11552,13.009998,4.15,,,,,
272,2014-12-13 07:45:00,4.625,26.562939,13.11552,13.009998,4.16,,,,,
273,2014-12-13 08:00:00,4.625,26.563309,13.145327,13.009998,4.16,,,,,
274,2014-12-13 08:15:00,4.625,26.563889,13.264559,13.019999,4.13,,,,,
275,2014-12-13 08:30:00,4.625,26.570278,13.353984,13.029999,4.12,,,,,
276,2014-12-13 08:45:00,4.625,26.571177,13.592447,13.029999,4.13,,,,,
277,2014-12-13 09:00:00,4.625,26.571545,13.950144,13.009998,4.15,,,,,
278,2014-12-13 09:15:00,4.625,26.569485,13.979951,13.009998,4.13,,,,,
279,2014-12-13 09:30:00,4.625,26.569592,13.950144,13,4.14,,,,,
280,2014-12-13 09:45:00,4.625,26.572493,13.979951,13.019999,4.15,,,,,
281,2014-12-13 10:00:00,4.625,26.571966,13.979951,13.019999,4.16,,,,,
282,2014-12-13 10:15:00,4.625,26.574501,13.950144,13,4.17,,,,,
283,2014-12-13 10:30:00,4.625,26.567692,13.979951,13,4.18,,,,,
284,2014-12-13 10:45:00,4.625,26.564156,13.979951,13.019999,4.19,,,,,
285,2014-12-13 11:00:00,4.6875,26.566635,13.950144,12.99,4.2,,,,,
286,2014-12-13 11:15:00,4.6875,26.564629,13.950144,13.009998,4.18,,,,,
287,2014-12-13 11:30:00,4.6875,26.565262,13.979951,13,4.22,,,,,
288,2014-12-13 11:45:00,4.6875,26.559721,13.950144,13.009998,4.24,,,,,
289,2014-12-13 12:00:00,4.6875,26.554495,13.950144,13,4.19,,,,,
290,2014-12-13 12:15:00,4.6875,26.554123,13.979951,12.98,4.25,,,,,
291,2014-12-13 12:30:00,4.75,26.556498,13.979951,12.98,4.29,,,,,
292,2014-12-13 12:45:00,4.8125,26.551165,13.950144,13.019999,4.29,,,,,
293,2014-12-13 13:00:00,4.75,26.545256,13.950144,13,4.28,,,,,
294,2014-12-13 13:15:00,4.75,26.543303,13.652063,13.009998,4.34,,,,,
295,2014-12-13 13:30:00,4.8125,26.544355,13.562639,13,4.39,,,,,
296,2014-12-13 13:45:00,4.8125,26.533585,13.562639,13.019999,4.36,,,,,
297,2014-12-13 14:00:00,4.8125,26.534908,13.532831,13.009998,4.38,,,,,
298,2014-12-13 14:15:00,4.8125,26.539129,13.532831,13.019999,4.41,,,,,
299,2014-12-13 14:30:00,4.8125,26.535328,13.532831,13,4.4,,,,,
