Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
720,2015-04-08 01:45:00,6.875,26.462923,13.085711,9.639999,6.419999,,,,,
721,2015-04-08 02:00:00,6.875,26.460283,13.085711,9.78,6.41,,,,,
722,2015-04-08 02:15:00,6.9375,26.458109,13.085711,9.75,6.41,,,,,
723,2015-04-08 02:30:00,6.9375,26.465078,13.085711,9.87,6.41,,,,,
724,2015-04-08 02:45:00,6.9375,26.466499,13.11552,10,6.419999,,,,,
725,2015-04-08 03:00:00,6.9375,26.462069,13.085711,10.049999,6.41,,,,,
726,2015-04-08 03:15:00,6.9375,26.460064,13.085711,9.77,6.41,,,,,
727,2015-04-08 03:30:00,6.9375,26.461592,13.055903,9.849999,6.429999,,,,,
728,2015-04-08 03:45:00,6.9375,26.465181,13.085711,9.78,6.45,,,,,
729,2015-04-08 04:00:00,6.9375,26.466028,13.055903,9.879999,6.469999,,,,,
730,2015-04-08 04:15:00,6.9375,26.463387,13.055903,9.91,6.469999,,,,,
731,2015-04-08 04:30:00,6.9375,26.466236,13.055903,10.099999,6.459999,,,,,
732,2015-04-08 04:45:00,6.9375,26.465181,13.055903,10.11,6.44,,,,,
733,2015-04-08 05:00:00,6.9375,26.46513,13.026095,9.799999,6.41,,,,,
734,2015-04-08 05:15:00,6.9375,26.465921,13.055903,9.599999,6.4,,,,,
735,2015-04-08 05:30:00,6.9375,26.467873,13.055903,9.58,6.41,,,,,
736,2015-04-08 05:45:00,6.9375,26.469351,13.026095,9.58,6.389999,,,,,
737,2015-04-08 06:00:00,6.9375,26.47262,13.026095,9.61,6.419999,,,,,
738,2015-04-08 06:15:00,6.9375,26.471989,13.026095,9.669999,6.419999,,,,,
739,2015-04-08 06:30:00,6.9375,26.47167,13.026095,9.62,6.419999,,,,,
740,2015-04-08 06:45:00,6.9375,26.470615,13.026095,9.61,6.419999,,,,,
741,2015-04-08 07:00:00,6.9375,26.473991,12.966479,9.679999,6.44,,,,,
742,2015-04-08 07:15:00,6.9375,26.476789,12.996287,9.549999,6.44,,,,,
743,2015-04-08 07:30:00,7,26.478415,13.026095,9.419999,6.45,,,,,
744,2015-04-08 07:45:00,7,26.480579,13.085711,9.19,6.429999,,,,,
745,2015-04-08 08:00:00,7,26.475039,13.026095,9.049999,6.44,,,,,
746,2015-04-08 08:15:00,7,26.474564,13.234752,9.309999,6.44,,,,,
747,2015-04-08 08:30:00,7,26.476463,13.443407,9.469999,6.459999,,,,,
748,2015-04-08 08:45:00,7.0625,26.480146,13.711679,9.509999,6.429999,,,,,
749,2015-04-08 09:00:00,7.0625,26.481049,13.830912,9.19,6.37,,,,,
750,2015-04-08 09:15:00,7.0625,26.478247,13.920335,9.16,6.36,,,,,
751,2015-04-08 09:30:00,7.0625,26.478933,13.950144,9.33,6.339999,,,,,
752,2015-04-08 09:45:00,7,26.479048,13.979951,9.52,6.33,,,,,
753,2015-04-08 10:00:00,7,26.480207,13.979951,9.5,6.349999,,,,,
754,2015-04-08 10:15:00,7,26.474564,13.950144,9.459999,6.36,,,,,
755,2015-04-08 10:30:00,7,26.474722,13.950144,9.36,6.379999,,,,,
756,2015-04-08 10:45:00,7,26.473244,13.950144,9.459999,6.36,,,,,
757,2015-04-08 11:00:00,7,26.471397,13.950144,9.49,6.37,,,,,
758,2015-04-08 11:15:00,6.9375,26.471197,13.950144,9.54,6.349999,,,,,
759,2015-04-08 11:30:00,6.875,26.469252,13.950144,9.49,6.33,,,,,
760,2015-04-08 11:45:00,6.875,26.467249,13.950144,9.52,6.339999,,,,,
761,2015-04-08 12:00:00,6.875,26.467407,13.950144,9.41,6.37,,,,,
762,2015-04-08 12:15:00,6.9375,26.468346,13.950144,9.41,6.37,,,,,
763,2015-04-08 12:30:00,6.9375,26.464758,13.979951,9.48,6.37,,,,,
764,2015-04-08 12:45:00,6.9375,26.464441,13.950144,9.48,6.37,,,,,
765,2015-04-08 13:00:00,6.9375,26.460432,13.979951,9.45,6.36,,,,,
766,2015-04-08 13:15:00,6.9375,26.461172,13.950144,9.509999,6.349999,,,,,
767,2015-04-08 13:30:00,6.9375,26.456369,13.950144,9.61,6.349999,,,,,
768,2015-04-08 13:45:00,6.9375,26.453415,13.950144,9.5,6.379999,,,,,
769,2015-04-08 14:00:00,6.9375,26.448296,13.950144,9.469999,6.4,,,,,
770,2015-04-08 14:15:00,6.9375,26.445234,13.950144,9.44,6.4,,,,,
771,2015-04-08 14:30:00,6.9375,26.440062,13.950144,9.429999,6.41,,,,,
772,2015-04-08 14:45:00,6.9375,26.43848,13.979951,9.429999,6.41,,,,,
773,2015-04-08 15:00:00,7,26.441006,13.979951,9.459999,6.429999,,,,,
774,2015-04-08 15:15:00,7,26.43763,13.950144,9.44,6.419999,,,,,
775,2015-04-08 15:30:00,6.9375,26.432837,13.979951,9.4,6.41,,,,,
776,2015-04-08 15:45:00,6.9375,26.437531,13.979951,9.459999,6.419999,,,,,
777,2015-04-08 16:00:00,6.9375,26.438007,13.979951,9.57,6.429999,,,,,
778,2015-04-08 16:15:00,7,26.434305,13.950144,9.61,6.45,,,,,
779,2015-04-08 16:30:00,7,26.43309,13.979951,9.57,6.45,,,,,
780,2015-04-08 16:45:00,6.9375,26.430723,13.979951,9.53,6.44,,,,,
781,2015-04-08 17:00:00,6.875,26.445244,13.622255,9.57,6.429999,,,,,
782,2015-04-08 17:15:00,6.875,26.440073,13.443407,9.549999,6.41,,,,,
783,2015-04-08 17:30:00,7.9375,26.454931,13.145327,9.379999,6.52,,,,,
784,2015-04-08 17:45:00,6.9375,26.454048,13.204943,9.54,6.459999,,,,,
785,2015-04-08 18:00:00,6.875,26.446671,13.204943,9.4,6.44,,,,,
786,2015-04-08 18:15:00,6.9375,26.439802,13.204943,9.45,6.45,,,,,
787,2015-04-08 18:30:00,6.9375,26.402918,13.145327,9.53,6.48,,,,,
788,2015-04-08 18:45:00,6.9375,26.407827,13.234752,9.589999,6.45,,,,,
789,2015-04-08 19:00:00,6.9375,26.423496,13.294368,9.889999,6.49,,,,,
790,2015-04-08 19:15:00,6.9375,26.432045,13.294368,9.87,6.45,,,,,
791,2015-04-08 19:30:00,6.9375,26.441437,13.175136,9.599999,6.41,,,,,
792,2015-04-08 19:45:00,6.9375,26.449881,13.175136,9.7,6.389999,,,,,
793,2015-04-08 20:00:00,6.875,26.453634,13.145327,9.69,6.379999,,,,,
794,2015-04-08 20:15:00,6.875,26.452051,13.145327,9.589999,6.389999,,,,,
795,2015-04-08 20:30:00,6.875,26.450838,13.145327,9.49,6.41,,,,,
796,2015-04-08 20:45:00,6.9375,26.450882,13.145327,9.419999,6.44,,,,,
797,2015-04-08 21:00:00,6.9375,26.458639,13.085711,9.629999,6.44,,,,,
798,2015-04-08 21:15:00,6.9375,26.458374,13.11552,9.62,6.45,,,,,
799,2015-04-08 21:30:00,6.9375,26.45236,13.11552,9.66,6.469999,,,,,
800,2015-04-08 21:45:00,6.9375,26.458002,13.085711,9.839999,6.49,,,,,
801,2015-04-08 22:00:00,7,26.455093,13.085711,10.02,6.52,,,,,
802,2015-04-08 22:15:00,6.9375,26.454998,13.085711,9.879999,6.509999,,,,,
803,2015-04-08 22:30:00,7,26.45451,13.11552,10.099999,6.53,,,,,
804,2015-04-08 22:45:00,7,26.460052,13.085711,10.219999,6.54,,,,,
805,2015-04-08 23:00:00,7,26.461212,13.085711,10.15,6.549999,,,,,
806,2015-04-08 23:15:00,7,26.462162,13.085711,10.02,6.53,,,,,
807,2015-04-08 23:30:00,7,26.46137,13.085711,10.07,6.559999,,,,,
808,2015-04-08 23:45:00,7.0625,26.465427,13.085711,9.99,6.45,,,,,
809,2015-04-09 00:00:00,7.0625,26.462049,13.085711,9.66,6.48,,,,,
810,2015-04-09 00:15:00,7,26.459366,13.085711,9.929999,6.429999,,,,,
811,2015-04-09 00:30:00,7.0625,26.45941,13.085711,9.719999,6.509999,,,,,
812,2015-04-09 00:45:00,7.0625,26.459095,13.085711,9.69,6.389999,,,,,
813,2015-04-09 01:00:00,6.9375,26.4617,13.055903,9.429999,6.339999,,,,,
814,2015-04-09 01:15:00,6.875,26.460546,13.055903,9.379999,6.339999,,,,,
815,2015-04-09 01:30:00,6.875,26.480654,13.055903,9.41,6.36,,,,,
816,2015-04-09 01:45:00,6.875,26.490993,13.055903,9.48,6.37,,,,,
817,2015-04-09 02:00:00,6.8125,26.49501,13.026095,9.49,6.379999,,,,,
818,2015-04-09 02:15:00,6.8125,26.484247,13.026095,9.589999,6.41,,,,,
819,2015-04-09 02:30:00,6.8125,26.495909,13.085711,9.57,6.4,,,,,
820,2015-04-09 02:45:00,6.875,26.494476,13.055903,9.36,6.41,,,,,
821,2015-04-09 03:00:00,6.875,26.483868,12.996287,9.5,6.4,,,,,
822,2015-04-09 03:15:00,6.875,26.485189,13.055903,9.61,6.419999,,,,,
823,2015-04-09 03:30:00,6.875,26.483448,13.026095,9.69,6.45,,,,,
824,2015-04-09 03:45:00,6.9375,26.486448,13.055903,9.86,6.459999,,,,,
825,2015-04-09 04:00:00,6.9375,26.485283,12.996287,9.79,6.469999,,,,,
826,2015-04-09 04:15:00,6.9375,26.519581,13.055903,9.809999,6.459999,,,,,
827,2015-04-09 04:30:00,6.9375,26.462278,12.996287,10.049999,6.48,,,,,
828,2015-04-09 04:45:00,7.0625,26.474451,13.026095,10.16,6.54,,,,,
829,2015-04-09 05:00:00,7.0625,26.480255,12.996287,10.4,6.65,,,,,
830,2015-04-09 05:15:00,7.1875,26.482397,12.996287,10.5,6.7,,,,,
831,2015-04-09 05:30:00,7.1875,26.488043,13.026095,10.48,6.679999,,,,,
832,2015-04-09 05:45:00,7.1875,26.491421,13.026095,10.289999,6.58,,,,,
833,2015-04-09 06:00:00,7.0625,26.485743,12.966479,10.11,6.49,,,,,
834,2015-04-09 06:15:00,7,26.487015,12.996287,9.66,6.419999,,,,,
835,2015-04-09 06:30:00,6.9375,26.48465,12.996287,9.62,6.459999,,,,,
836,2015-04-09 06:45:00,6.9375,26.488609,13.026095,9.629999,6.459999,,,,,
837,2015-04-09 07:00:00,7,26.494246,12.936671,9.929999,6.49,,,,,
838,2015-04-09 07:15:00,7.0625,26.49408,12.996287,9.919999,6.5,,,,,
839,2015-04-09 07:30:00,7.125,26.496389,13.175136,9.7,6.5,,,,,
840,2015-04-09 07:45:00,7.125,26.497339,13.622255,10,6.5,,,,,
841,2015-04-09 08:00:00,7.125,26.498238,13.950144,9.559999,6.48,,,,,
842,2015-04-09 08:15:00,7.0625,26.499407,13.979951,9.509999,6.45,,,,,
843,2015-04-09 08:30:00,7.0625,26.501625,13.979951,9.53,6.459999,,,,,
844,2015-04-09 08:45:00,7,26.504057,13.950144,9.79,6.49,,,,,
845,2015-04-09 09:00:00,7,26.506433,13.950144,9.86,6.49,,,,,
846,2015-04-09 09:15:00,7,26.508598,13.979951,9.75,6.49,,,,,
847,2015-04-09 09:30:00,7,26.510021,13.950144,9.719999,6.459999,,,,,
848,2015-04-09 09:45:00,7,26.513292,13.950144,9.669999,6.48,,,,,
849,2015-04-09 10:00:00,7,26.516407,13.979951,9.61,6.48,,,,,
850,2015-04-09 10:15:00,7,26.518991,13.950144,9.669999,6.469999,,,,,
851,2015-04-09 10:30:00,6.9375,26.516203,13.979951,9.69,6.459999,,,,,
852,2015-04-09 10:45:00,7,26.520472,13.950144,9.709999,6.44,,,,,
853,2015-04-09 11:00:00,6.9375,26.5247,13.950144,9.719999,6.48,,,,,
854,2015-04-09 11:15:00,7,26.524902,13.979951,9.74,6.48,,,,,
855,2015-04-09 11:30:00,7,26.525745,13.950144,9.639999,6.53,,,,,
856,2015-04-09 11:45:00,7.0625,26.52009,13.979951,9.629999,6.509999,,,,,
857,2015-04-09 12:00:00,7.0625,26.521093,13.979951,9.509999,6.49,,,,,
858,2015-04-09 12:15:00,7.0625,26.51687,13.950144,9.4,6.509999,,,,,
859,2015-04-09 12:30:00,8.25,26.516533,13.979951,9.36,6.62,,,,,
860,2015-04-09 12:45:00,7.125,26.509949,13.979951,9.379999,6.57,,,,,
861,2015-04-09 13:00:00,7.0625,26.511753,13.979951,9.53,6.57,,,,,
862,2015-04-09 13:15:00,7.0625,26.504892,13.979951,9.99,6.58,,,,,
863,2015-04-09 13:30:00,7.0625,26.503576,13.979951,10.129999,6.58,,,,,
864,2015-04-09 13:45:00,7.125,26.503302,13.950144,10.049999,6.589999,,,,,
865,2015-04-09 14:00:00,7.0625,26.499146,13.979951,9.99,6.589999,,,,,
866,2015-04-09 14:15:00,7.0625,26.494183,13.979951,9.809999,6.589999,,,,,
867,2015-04-09 14:30:00,7.0625,26.495029,13.950144,10.03,6.599999,,,,,
868,2015-04-09 14:45:00,7.125,26.489265,13.950144,10.209999,6.599999,,,,,
869,2015-04-09 15:00:00,7.125,26.482674,13.979951,10.19,6.599999,,,,,
870,2015-04-09 15:15:00,7.125,26.481142,13.979951,9.83,6.589999,,,,,
871,2015-04-09 15:30:00,7.0625,26.478144,13.950144,9.77,6.559999,,,,,
872,2015-04-09 15:45:00,7.0625,26.47809,13.979951,9.629999,6.49,,,,,
873,2015-04-09 16:00:00,7.0625,26.478987,13.920335,9.69,6.469999,,,,,
874,2015-04-09 16:15:00,7.0625,26.475243,13.890528,9.669999,6.509999,,,,,
875,2015-04-09 16:30:00,7.0625,26.468063,13.950144,9.889999,6.53,,,,,
876,2015-04-09 16:45:00,7.0625,26.467382,13.979951,9.809999,6.53,,,,,
877,2015-04-09 17:00:00,7.0625,26.470812,13.890528,9.66,6.52,,,,,
878,2015-04-09 17:15:00,7.0625,26.468435,13.920335,9.52,6.559999,,,,,
879,2015-04-09 17:30:00,7.0625,26.470177,13.860719,9.549999,6.53,,,,,
880,2015-04-09 17:45:00,7.0625,26.46854,13.801103,9.49,6.5,,,,,
881,2015-04-09 18:00:00,7,26.467123,13.622255,9.629999,6.509999,,,,,
882,2015-04-09 18:15:00,7,26.469868,13.622255,9.679999,6.559999,,,,,
883,2015-04-09 18:30:00,7,26.470343,13.473215,9.87,6.549999,,,,,
884,2015-04-09 18:45:00,7,26.471292,13.353984,9.889999,6.57,,,,,
885,2015-04-09 19:00:00,7,26.47245,13.204943,9.799999,6.549999,,,,,
886,2015-04-09 19:15:00,8.0625,26.472738,13.055903,9.75,6.669999,,,,,
887,2015-04-09 19:30:00,7.0625,26.477194,13.175136,9.919999,6.629999,,,,,
888,2015-04-09 19:45:00,7.0625,26.472023,13.175136,9.879999,6.58,,,,,
889,2015-04-09 20:00:00,7,26.473087,13.145327,9.839999,6.589999,,,,,
890,2015-04-09 20:15:00,7,26.470552,13.145327,9.889999,6.61,,,,,
891,2015-04-09 20:30:00,7,26.471769,13.175136,9.9,6.58,,,,,
892,2015-04-09 20:45:00,7,26.47393,13.145327,9.86,6.58,,,,,
893,2015-04-09 21:00:00,7,26.481052,13.145327,9.839999,6.589999,,,,,
894,2015-04-09 21:15:00,7,26.482002,13.11552,9.849999,6.57,,,,,
895,2015-04-09 21:30:00,7,26.487597,13.145327,9.79,6.549999,,,,,
896,2015-04-09 21:45:00,7,26.481529,13.145327,9.69,6.57,,,,,
897,2015-04-09 22:00:00,7,26.474035,13.11552,9.79,6.57,,,,,
898,2015-04-09 22:15:00,7,26.479576,13.145327,9.799999,6.549999,,,,,
899,2015-04-09 22:30:00,7,26.477045,13.11552,9.83,6.559999,,,,,
900,2015-04-09 22:45:00,7,26.477413,13.11552,9.809999,6.53,,,,,
901,2015-04-09 23:00:00,7,26.474617,13.085711,9.77,6.53,,,,,
902,2015-04-09 23:15:00,7,26.476357,13.11552,9.77,6.53,,,,,
903,2015-04-09 23:30:00,7,26.476992,13.085711,9.759999,6.54,,,,,
904,2015-04-09 23:45:00,7,26.472504,13.11552,9.74,6.549999,,,,,
905,2015-04-10 00:00:00,7,26.477888,13.085711,9.7,6.559999,,,,,
906,2015-04-10 00:15:00,7,26.471239,13.085711,9.629999,6.58,,,,,
907,2015-04-10 00:30:00,7,26.4676,13.085711,9.69,6.58,,,,,
908,2015-04-10 00:45:00,7,26.464962,13.085711,9.65,6.589999,,,,,
909,2015-04-10 01:00:00,7,26.459681,13.055903,9.66,6.599999,,,,,
910,2015-04-10 01:15:00,7,26.459524,13.085711,9.69,6.589999,,,,,
911,2015-04-10 01:30:00,7,26.458891,13.085711,9.75,6.58,,,,,
912,2015-04-10 01:45:00,7,26.454248,13.085711,9.77,6.58,,,,,
913,2015-04-10 02:00:00,7,26.450026,12.996287,9.79,6.58,,,,,
914,2015-04-10 02:15:00,7,26.452717,13.026095,9.74,6.559999,,,,,
915,2015-04-10 02:30:00,7,26.448816,13.026095,9.75,6.559999,,,,,
916,2015-04-10 02:45:00,7,26.44665,13.026095,9.759999,6.559999,,,,,
917,2015-04-10 03:00:00,7,26.445753,12.966479,9.77,6.57,,,,,
918,2015-04-10 03:15:00,7,26.442062,12.996287,9.74,6.57,,,,,
919,2015-04-10 03:30:00,7,26.442375,12.996287,9.75,6.54,,,,,
920,2015-04-10 03:45:00,7,26.439051,12.996287,9.589999,6.54,,,,,
921,2015-04-10 04:00:00,7,26.439896,12.966479,9.49,6.559999,,,,,
922,2015-04-10 04:15:00,7,26.432087,12.966479,9.57,6.549999,,,,,
923,2015-04-10 04:30:00,7,26.433247,12.966479,9.58,6.57,,,,,
924,2015-04-10 04:45:00,7,26.43214,12.996287,9.639999,6.58,,,,,
925,2015-04-10 05:00:00,7,26.430607,12.966479,9.57,6.559999,,,,,
926,2015-04-10 05:15:00,7,26.423962,12.996287,9.65,6.54,,,,,
927,2015-04-10 05:30:00,7,26.421322,12.966479,9.7,6.54,,,,,
928,2015-04-10 05:45:00,7,26.419794,12.966479,9.65,6.559999,,,,,
929,2015-04-10 06:00:00,7,26.419266,12.966479,9.57,6.559999,,,,,
930,2015-04-10 06:15:00,7,26.415201,12.996287,9.589999,6.549999,,,,,
931,2015-04-10 06:30:00,7,26.418474,12.996287,9.679999,6.549999,,,,,
932,2015-04-10 06:45:00,7,26.421745,12.996287,9.719999,6.559999,,,,,
933,2015-04-10 07:00:00,7,26.416098,12.936671,9.75,6.549999,,,,,
934,2015-04-10 07:15:00,7,26.411823,12.966479,9.77,6.549999,,,,,
935,2015-04-10 07:30:00,7,26.412142,12.966479,9.709999,6.559999,,,,,
936,2015-04-10 07:45:00,7,26.410927,12.966479,9.629999,6.559999,,,,,
937,2015-04-10 08:00:00,7,26.409344,12.996287,9.669999,6.549999,,,,,
938,2015-04-10 08:15:00,7,26.410349,13.175136,9.62,6.54,,,,,
939,2015-04-10 08:30:00,7,26.408184,13.204943,9.7,6.549999,,,,,
940,2015-04-10 08:45:00,7,26.410927,13.473215,9.77,6.54,,,,,
941,2015-04-10 09:00:00,7,26.406601,13.979951,9.759999,6.549999,,,,,
942,2015-04-10 09:15:00,7.0625,26.401213,13.950144,9.719999,6.549999,,,,,
943,2015-04-10 09:30:00,7.0625,26.400949,13.979951,9.7,6.589999,,,,,
944,2015-04-10 09:45:00,7.0625,26.402372,13.950144,9.719999,6.559999,,,,,
945,2015-04-10 10:00:00,7.0625,26.401054,13.979951,9.669999,6.57,,,,,
946,2015-04-10 10:15:00,7.0625,26.403904,13.979951,9.7,6.57,,,,,
947,2015-04-10 10:30:00,7.0625,26.400896,13.979951,9.679999,6.57,,,,,
948,2015-04-10 10:45:00,7.0625,26.404274,13.979951,9.65,6.58,,,,,
949,2015-04-10 11:00:00,7.125,26.39978,13.890528,9.639999,6.599999,,,,,
950,2015-04-10 11:15:00,7.125,26.39978,13.950144,9.66,6.62,,,,,
951,2015-04-10 11:30:00,7.125,26.408749,13.950144,9.65,6.61,,,,,
952,2015-04-10 11:45:00,7.125,26.407957,13.950144,9.65,6.599999,,,,,
953,2015-04-10 12:00:00,7.0625,26.407492,13.950144,9.65,6.589999,,,,,
954,2015-04-10 12:15:00,7.0625,26.401003,13.950144,9.65,6.589999,,,,,
955,2015-04-10 12:30:00,7.125,26.400307,13.979951,9.79,6.58,,,,,
956,2015-04-10 12:45:00,7.0625,26.39678,13.979951,9.79,6.559999,,,,,
957,2015-04-10 13:00:00,7.0625,26.385805,13.950144,9.79,6.549999,,,,,
958,2015-04-10 13:15:00,7.0625,26.390341,13.950144,9.66,6.559999,,,,,
959,2015-04-10 13:30:00,7.0625,26.391821,13.979951,9.62,6.58,,,,,
960,2015-04-10 13:45:00,7.0625,26.38987,13.950144,9.679999,6.549999,,,,,
961,2015-04-10 14:00:00,7.0625,26.388233,13.979951,9.7,6.54,,,,,
962,2015-04-10 14:15:00,7.0625,26.384857,13.950144,9.73,6.54,,,,,
963,2015-04-10 14:30:00,7.0625,26.374777,13.979951,9.66,6.559999,,,,,
964,2015-04-10 14:45:00,7.0625,26.374989,13.979951,9.629999,6.559999,,,,,
965,2015-04-10 15:00:00,7.0625,26.374723,13.950144,9.57,6.559999,,,,,
966,2015-04-10 15:15:00,7.0625,26.370451,13.950144,9.54,6.57,,,,,
967,2015-04-10 15:30:00,7.0625,26.370029,13.979951,9.52,6.58,,,,,
968,2015-04-10 15:45:00,7.0625,26.364861,13.979951,9.62,6.559999,,,,,
969,2015-04-10 16:00:00,7.0625,26.36813,13.950144,9.57,6.57,,,,,
970,2015-04-10 16:15:00,7.125,26.36084,13.979951,9.54,6.58,,,,,
971,2015-04-10 16:30:00,7.125,26.365747,13.979951,9.58,6.559999,,,,,
972,2015-04-10 16:45:00,7.125,26.365168,13.950144,9.69,6.549999,,,,,
973,2015-04-10 17:00:00,7.0625,26.379423,13.860719,9.73,6.54,,,,,
974,2015-04-10 17:15:00,7.0625,26.389235,13.950144,9.69,6.54,,,,,
975,2015-04-10 17:30:00,7.0625,26.380266,13.979951,9.73,6.559999,,,,,
976,2015-04-10 17:45:00,7.0625,26.384489,13.950144,9.74,6.589999,,,,,
977,2015-04-10 18:00:00,7.125,26.376511,13.950144,9.679999,6.589999,,,,,
978,2015-04-10 18:15:00,7.0625,26.370295,13.979951,9.61,6.549999,,,,,
979,2015-04-10 18:30:00,7.0625,26.374195,13.860719,9.639999,6.53,,,,,
980,2015-04-10 18:45:00,7,26.377106,13.711679,9.389999,6.54,,,,,
981,2015-04-10 19:00:00,7,26.376369,13.652063,9.549999,6.549999,,,,,
982,2015-04-10 19:15:00,7,26.37932,13.532831,9.599999,6.549999,,,,,
983,2015-04-10 19:30:00,7,26.375418,13.443407,9.61,6.57,,,,,
984,2015-04-10 19:45:00,7,26.378849,13.353984,9.549999,6.559999,,,,,
985,2015-04-10 20:00:00,7,26.381592,13.264559,9.559999,6.57,,,,,
986,2015-04-10 20:15:00,7,26.385866,13.264559,9.54,6.559999,,,,,
987,2015-04-10 20:30:00,7,26.388346,13.234752,9.61,6.53,,,,,
988,2015-04-10 20:45:00,6.9375,26.384027,13.234752,9.599999,6.509999,,,,,
989,2015-04-10 21:00:00,6.9375,26.38825,13.175136,9.559999,6.549999,,,,,
990,2015-04-10 21:15:00,7,26.394466,13.204943,9.61,6.559999,,,,,
991,2015-04-10 21:30:00,7,26.397156,13.204943,9.73,6.589999,,,,,
992,2015-04-10 21:45:00,7.0625,26.39826,13.175136,9.77,6.589999,,,,,
993,2015-04-10 22:00:00,8.125,26.399975,13.055903,9.69,6.69,,,,,
994,2015-04-10 22:15:00,7.125,26.406425,13.145327,9.69,6.62,,,,,
995,2015-04-10 22:30:00,7.0625,26.402267,13.145327,9.799999,6.61,,,,,
996,2015-04-10 22:45:00,7.0625,26.397097,13.145327,9.73,6.589999,,,,,
997,2015-04-10 23:00:00,7.0625,26.400631,13.145327,9.759999,6.589999,,,,,
998,2015-04-10 23:15:00,7,26.41003,13.145327,9.78,6.58,,,,,
999,2015-04-10 23:30:00,7,26.409081,13.145327,9.78,6.57,,,,,
1000,2015-04-10 23:45:00,7,26.409134,13.145327,9.589999,6.58,,,,,
1001,2015-04-11 00:00:00,7,26.415415,13.145327,9.509999,6.58,,,,,
1002,2015-04-11 00:15:00,7,26.41304,13.11552,9.629999,6.599999,,,,,
1003,2015-04-11 00:30:00,7.0625,26.417889,13.145327,9.759999,6.629999,,,,,
1004,2015-04-11 00:45:00,7.125,26.421041,13.145327,9.9,6.629999,,,,,
1005,2015-04-11 01:00:00,7.125,26.428167,13.11552,9.82,6.639999,,,,,
1006,2015-04-11 01:15:00,7.125,26.428585,13.11552,10.03,6.679999,,,,,
1007,2015-04-11 01:30:00,7.125,26.42458,13.11552,10.089999,6.679999,,,,,
1008,2015-04-11 01:45:00,7.125,26.417931,13.145327,9.889999,6.66,,,,,
1009,2015-04-11 02:00:00,7.1875,26.425095,13.085711,9.919999,6.62,,,,,
1010,2015-04-11 02:15:00,7.125,26.426424,13.11552,9.66,6.549999,,,,,
1011,2015-04-11 02:30:00,7.0625,26.42617,13.11552,9.469999,6.52,,,,,
1012,2015-04-11 02:45:00,7.0625,26.427858,13.11552,9.459999,6.52,,,,,
1013,2015-04-11 03:00:00,7.0625,26.429703,13.085711,9.45,6.53,,,,,
1014,2015-04-11 03:15:00,7.0625,26.428282,13.085711,9.559999,6.549999,,,,,
1015,2015-04-11 03:30:00,7,26.429926,13.11552,9.679999,6.57,,,,,
1016,2015-04-11 03:45:00,7.0625,26.428596,13.11552,9.69,6.559999,,,,,
1017,2015-04-11 04:00:00,7.0625,26.430494,13.055903,9.679999,6.57,,,,,
1018,2015-04-11 04:15:00,7.0625,26.432608,13.085711,9.74,6.57,,,,,
1019,2015-04-11 04:30:00,7.0625,26.430338,13.085711,9.7,6.559999,,,,,
1020,2015-04-11 04:45:00,7,26.433409,13.085711,9.709999,6.57,,,,,
1021,2015-04-11 05:00:00,7,26.435942,13.055903,9.62,6.53,,,,,
1022,2015-04-11 05:15:00,7,26.440582,13.085711,9.309999,6.54,,,,,
1023,2015-04-11 05:30:00,7,26.438261,13.055903,9.32,6.549999,,,,,
1024,2015-04-11 05:45:00,7,26.442747,13.055903,9.52,6.559999,,,,,
1025,2015-04-11 06:00:00,7,26.443483,13.055903,9.36,6.559999,,,,,
1026,2015-04-11 06:15:00,7,26.449766,13.055903,9.53,6.54,,,,,
1027,2015-04-11 06:30:00,7,26.447075,13.055903,9.54,6.52,,,,,
1028,2015-04-11 06:45:00,7,26.453613,13.026095,9.49,6.52,,,,,
1029,2015-04-11 07:00:00,7,26.454725,12.996287,9.53,6.52,,,,,
1030,2015-04-11 07:15:00,7,26.458364,12.996287,9.53,6.52,,,,,
1031,2015-04-11 07:30:00,7,26.459312,13.026095,9.559999,6.53,,,,,
1032,2015-04-11 07:45:00,7,26.460211,13.026095,9.259999,6.559999,,,,,
1033,2015-04-11 08:00:00,7.0625,26.460941,13.085711,9.379999,6.58,,,,,
1034,2015-04-11 08:15:00,7.0625,26.462261,13.324175,9.7,6.599999,,,,,
1035,2015-04-11 08:30:00,7.125,26.464308,13.592447,9.79,6.599999,,,,,
1036,2015-04-11 08:45:00,7.125,26.462778,13.830912,9.73,6.589999,,,,,
1037,2015-04-11 09:00:00,7.125,26.466312,13.920335,9.66,6.58,,,,,
1038,2015-04-11 09:15:00,7.125,26.470219,13.950144,9.62,6.559999,,,,,
1039,2015-04-11 09:30:00,7.0625,26.472445,13.950144,9.62,6.559999,,,,,
1040,2015-04-11 09:45:00,7.125,26.469217,13.950144,9.679999,6.589999,,,,,
1041,2015-04-11 10:00:00,7.0625,26.476351,13.950144,9.639999,6.57,,,,,
1042,2015-04-11 10:15:00,7.0625,26.46817,13.950144,9.52,6.589999,,,,,
1043,2015-04-11 10:30:00,7.0625,26.474184,13.979951,9.589999,6.62,,,,,
1044,2015-04-11 10:45:00,7.125,26.476921,13.950144,9.69,6.58,,,,,
