Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,200,2020-10-05 12:00:00,0.1,5e-4,5e-4,3.5195600000000002,3.4900800000000003,0.85052,0.84304,0.17336000000000001,0.029040000000000003,11.470800000000002,11.417560000000002,1.2278200000000001,1.1686400000000001,2.1582000000000003,2.11178,0.21450000000000002,0.07678,0.009240000000000002,0.0015400000000000001,0.001,0.001,0.014080000000000002,0.014080000000000002,0.01804,0.01694,1,63,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,63,63,6,6,6,6
FCR,50,2020-10-06 11:40:00,0.1,5e-4,5e-4,2.8439,2.8219000000000003,1.0993,1.0673,0.0188,0.014199999999999999,8.1242,8.1029,1.3153,1.2712999999999999,2.4227,2.3602,0.3266,0.1305,0.088,0.0285,0.001,0.001,0.0166,0.016399999999999998,0.0241,0.0228,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 11:48:00,1.6,5e-4,5e-4,2.8763,2.8182,1.1060999999999999,1.0669000000000002,0.0154,0.0115,8.1392,8.0285,1.3286,1.251,2.428,2.3565,0.3427,0.1206,0.0917,0.023899999999999998,0.001,0.001,0.016800000000000002,0.016399999999999998,0.024399999999999998,0.0238,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 11:56:00,3.8,5e-4,5e-4,2.8244000000000002,2.8476,1.1029,1.0915,0.0172,0.016,8.1172,8.0848,1.3052000000000001,1.2612,2.4981,2.4137,0.57,0.1352,0.3482,0.1403,0.001,0.001,0.0173,0.0169,0.030699999999999998,0.028300000000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 12:05:00,5,5e-4,5e-4,2.8651999999999997,2.869,1.223,1.2429000000000001,0.016,0.0156,8.4668,8.2799,1.3188,1.3043,3.0413,3.1559,3.9309000000000003,1.8489,1.2207000000000001,1.3525999999999998,0.001,0.001,0.0214,0.0225,0.0555,0.0593,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 12:14:00,6.2,5e-4,5e-4,2.8884000000000003,2.9033,1.2874,1.2847,0.0167,0.011300000000000001,8.3642,8.2416,1.2995999999999999,1.3045,3.3399,3.3294,3.1502,0.17930000000000001,1.4935999999999998,1.459,0.001,0.001,0.0237,0.0232,0.0634,0.062,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 12:24:00,8,5e-4,5e-4,2.9301999999999997,2.9768000000000003,1.2995999999999999,1.3145,0.016,0.02,8.439200000000001,8.464,1.3215,1.3365,3.3326,3.3784,2.9948,0.0322,1.4705,1.4892999999999998,0.001,0.001,0.0235,0.0238,0.0634,0.06409999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-06 12:34:00,9,5e-4,5e-4,2.897,2.9522,1.2871,1.3095,0.0171,0.0207,8.3597,8.2935,1.3066,1.3229000000000002,3.3908,3.405,3.1703,0.0366,1.5039,1.5128,0.001,0.001,0.023899999999999998,0.024,0.0645,0.0679,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 11:37:00,0.1,5e-4,5e-4,2.7794,2.8343000000000003,1.0848,1.0568,0.013699999999999999,0.011800000000000001,7.9335,8.0213,1.3252000000000002,1.2648,2.3809,2.2303,0.2791,0.15469999999999998,0.03,0.0044,0.001,0.001,0.016300000000000002,0.0157,0.0213,0.0192,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 11:44:00,1.6,5e-4,5e-4,2.832,2.8196,1.1045999999999998,1.0629000000000002,0.0178,0.013800000000000002,7.9882,8.0319,1.3560999999999999,1.2701,2.4251,2.2773000000000003,0.33089999999999997,0.1494,0.033,0.0039,0.001,0.001,0.0166,0.0159,0.022,0.019600000000000003,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 11:53:00,3.8,5e-4,5e-4,2.8545,2.834,1.1032,1.0919,0.0148,0.012,8.0397,8.075800000000001,1.3063,1.277,2.4360999999999997,2.4079,0.3654,0.1326,0.107,0.0562,0.001,0.001,0.016800000000000002,0.0167,0.024300000000000002,0.0228,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 12:29:00,5,5e-4,5e-4,2.8905,2.9081,1.1704,1.1702000000000001,0.0158,0.011699999999999999,8.3659,8.2784,1.3280999999999998,1.3049000000000002,2.7796999999999996,2.7994,2.6271,2.1665,0.906,0.9157000000000001,0.001,0.001,0.019399999999999997,0.0197,0.0469,0.0485,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 12:36:00,6.2,5e-4,5e-4,2.9516,2.9242,1.2832000000000001,1.2678,0.0192,0.0128,8.412700000000001,8.3467,1.3540999999999999,1.338,3.2838000000000003,3.2289,3.3110999999999997,0.09490000000000001,1.3895,1.3163,0.001,0.001,0.023399999999999997,0.022699999999999998,0.062,0.0599,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 12:48:00,8,5e-4,5e-4,2.9399,2.9261,1.3075,1.315,0.0152,0.0111,8.524799999999999,8.293,1.3311,1.3355,3.4124,3.4173,3.9165,0.030699999999999998,1.5757999999999999,1.5749000000000002,0.001,0.001,0.023899999999999998,0.0242,0.0673,0.0696,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-13 12:57:00,9,5e-4,5e-4,2.9313000000000002,2.9375,1.3089000000000002,1.3149000000000002,0.013900000000000001,0.0109,8.411100000000001,8.2897,1.3317999999999999,1.3374000000000001,3.4226,3.4038000000000004,4.0709,0.048799999999999996,1.5897000000000001,1.5502,0.001,0.001,0.024399999999999998,0.024300000000000002,0.0687,0.067,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2020-10-14 10:15:00,0.1,5e-4,5e-4,2.0947,2.0768,0.8334,0.813,0.044899999999999995,0.0155,5.738300000000001,5.689,1.4544000000000001,1.4132,1.7243,1.6484,0.7249,0.0526,0.18630000000000002,0.0417,0.001,0.001,0.012199999999999999,0.011699999999999999,0.0296,0.024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2020-10-14 10:27:00,3,5e-4,5e-4,2.074,2.0343,0.8332999999999999,0.8017000000000001,0.0386,0.0114,5.7826,5.5809,1.4250999999999998,1.3812,1.7242,1.6292,0.7273999999999999,0.0337,0.18919999999999998,0.0396,0.001,0.001,0.0121,0.0114,0.0294,0.0218,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2020-10-14 10:45:00,6,5e-4,5e-4,2.0148,2.014,0.8322,0.8312,0.0259,0.0088,5.6328000000000005,5.698,1.3981,1.3967,1.8247,1.8145,1.9299000000000002,0.8289,0.9897,1.0954000000000002,0.001,0.001,0.0128,0.0129,0.054700000000000006,0.055200000000000006,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2020-10-14 10:57:00,9,5e-4,5e-4,2.0721,2.0770999999999997,0.882,0.8705,0.0134,0.0169,6.9033,6.7763,1.5007000000000001,1.4924000000000002,2.3752,2.3243,29.997400000000003,27.5285,1.6461,1.5744,0.001,0.001,0.016800000000000002,0.0166,0.107,0.104,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,0
BVR,50,2020-10-14 12:00:00,11,5e-4,5e-4,2.0743,2.0903,0.8786,0.8734,0.0172,0.011300000000000001,6.8051,6.7293,1.4954,1.5018,2.2864,2.2705,25.7955,24.7194,1.5397,1.5355,0.001,0.001,0.0162,0.0161,0.0984,0.0959,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,0
FCR,50,2020-10-16 13:29:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330181973,0.128498681,0.069104429,0.017192385,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 13:38:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322004152,0.079498756,0.059525758,0.015477421,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 13:42:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335904245,0.103203456,0.065263465,0.022932541,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 13:49:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.196667605,0.791616486,1.16699319,0.704606824,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 13:52:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.728924054,0.362392638,1.51106776,1.271161834,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 13:58:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.964241796,0.01,1.579514921,1.569657115,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 14:02:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75412004,0.023353497,1.524527935,1.464002831,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 17:24:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332658958,0.108358452,0.066540871,0.017873151,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 17:33:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327763164,0.088089525,0.064109092,0.014796504,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 17:43:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321313171,0.07598018,0.062759003,0.017658187,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 17:51:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.053795939,1.051838032,0.466986821,0.931361842,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 18:02:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.489935985,0.14008272,1.37037909,1.475397622,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 18:12:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.026246936,0.013200258,1.585889031,1.527173282,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 18:18:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.663883983,0.022432889,1.441134303,1.495624002,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:28:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398526605,0.086276776,0.085822548,0.023254898,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:32:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32978794,0.074806335,0.071302129,0.019280612,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:35:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571500636,0.070730543,0.288404792,0.131269531,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:39:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.692309829,0.875235545,1.613928371,1.165684924,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:43:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.562688202,0.182435916,1.480128784,1.422318839,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:48:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.924108596,0.01,1.565906872,1.577408034,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-16 21:53:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.231686813,0.334194157,1.529104327,1.534721454,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:35:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385137042,0.066434367,0.113318827,0.044251796,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:39:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354511077,0.072005712,0.107608513,0.043282876,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:43:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02134091,0.066149365,0.101497151,0.038119781,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:46:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.134774363,1.060287125,1.398469945,1.169747414,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:50:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.892721867,0.01,1.569469591,1.559788032,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:53:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.768716341,0.052963286,1.517704899,1.417993918,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 01:57:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.169759914,0.01,1.533301544,1.473513572,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:35:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426810771,0.050118406,0.161085535,0.082484662,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:39:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409885874,0.069841999,0.155535959,0.084970804,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:42:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4143988,0.072491774,0.155915731,0.082887025,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:45:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.262296812,1.774098095,1.891878011,1.803392603,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:49:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.469649799,0.29925255,1.027876347,1.041233107,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:53:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.962243666,0.01,1.576749177,1.520348821,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 05:56:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.027158128,0.01,1.598196191,1.581288109,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:32:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50060686,0.02924053,0.215602474,0.129699978,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:35:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482692481,0.060567617,0.207809303,0.129675666,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:38:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547674031,0.082257096,0.227926023,0.168665864,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:42:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.576680641,1.300463486,1.551177503,1.007176095,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:45:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.390414754,0.126254569,0.959546712,0.863110976,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:50:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.044895528,0.01,1.60688997,1.582435413,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 09:53:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83015167,0.01,1.537480814,1.364282886,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:30:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512625447,0.055359226,0.230855113,0.145001205,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:33:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531459536,0.047945412,0.24037060699999999,0.142938973,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:36:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481060625,0.06067606,0.216844279,0.13505115,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:39:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.041172571,1.019470995,1.097705198,1.205945363,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:42:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.700317833,0.01,1.500875443,1.591762771,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:47:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.494328981,0.031607228,1.415403513,1.448255899,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-17 13:49:00,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.087125613,0.03875455,1.586765195,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,1,1,1,1,1
FCR,50,2020-10-19 12:48:00,0.1,5e-4,5e-4,2.9865999999999997,2.9345,1.161,1.1334000000000002,0.026199999999999998,0.018,8.4067,8.3251,1.4004,1.349,2.5942,2.4908,0.5552999999999999,0.0557,0.19240000000000002,0.1005,0.001,0.001,0.0176,0.0172,0.027,0.0252,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 13:00:00,1.6,5e-4,5e-4,2.9172,2.9488000000000003,1.1352,1.1365999999999998,0.019600000000000003,0.0389,8.3165,8.39,1.3759000000000001,1.3560999999999999,2.5376999999999996,2.5184,0.5441,0.0866,0.1958,0.0998,0.001,0.001,0.0173,0.0174,0.0265,0.0269,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 13:09:00,3.8,5e-4,5e-4,2.9111,2.9295999999999998,1.1365999999999998,1.1314000000000002,0.0159,0.0158,8.3186,8.3734,1.3671,1.3532,2.5349,2.5198,0.5478,0.060700000000000004,0.21919999999999998,0.11259999999999999,0.001,0.001,0.0173,0.0173,0.0275,0.0255,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 13:18:00,5,5e-4,5e-4,2.91,2.9094,1.1912,1.2007,0.0189,0.0221,8.366299999999999,8.312100000000001,1.3505999999999998,1.3559,2.8629000000000002,2.9551,1.6694,0.0209,0.9525,1.1063,0.001,0.001,0.0197,0.0205,0.0476,0.0519,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 13:33:00,6.2,5e-4,5e-4,2.8941999999999997,2.9194,1.2775999999999998,1.2561,0.017,0.016,8.348,8.1671,1.3366,1.3409,3.3041,3.2312,3.4316999999999998,0.0221,1.5555,1.3782,0.001,0.001,0.0233,0.0225,0.0675,0.060899999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 14:22:00,8,5e-4,5e-4,2.9273000000000002,2.9532,1.2842,1.285,0.0176,0.0126,8.2869,8.191600000000001,1.3494000000000002,1.3724,3.3306999999999998,3.3193,3.5582,0.013,1.5449000000000002,1.4957,0.001,0.001,0.023600000000000003,0.0237,0.06670000000000001,0.0665,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2020-10-19 14:38:00,9,5e-4,5e-4,2.9591999999999996,3.0132,1.32,1.3379,0.017,0.024,8.4297,8.242899999999999,1.3591,1.3848,3.5141999999999998,3.5438,4.0359,0.0156,1.7647,1.739,0.001,0.001,0.024399999999999998,0.0245,0.0735,0.0733,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
