Reservoir,Site,DateTime,Depth_m,CH4_umolL,CO2_umolL
FCR,50,2016-10-14 12:00:00,0.1,0.174887955,31.7558619
FCR,50,2016-10-14 12:00:00,0.1,0.262870443,26.19071588
FCR,50,2016-10-14 12:00:00,1.6,0.207414047,31.82661868
FCR,50,2016-10-14 12:00:00,1.6,0.227278964,27.12656757
FCR,50,2016-10-14 12:00:00,3.8,0.40238587,35.54043814
FCR,50,2016-10-14 12:00:00,3.8,0.349325767,23.97362367
FCR,50,2016-10-14 12:00:00,5,0.298551821,34.3790556
FCR,50,2016-10-14 12:00:00,5,0.273076855,56.97245727
FCR,50,2016-10-14 12:00:00,6.2,0.230172454,36.01506962
FCR,50,2016-10-14 12:00:00,6.2,0.235394203,35.77771056
FCR,50,2016-10-14 12:00:00,8,0.217030504,37.58381224
FCR,50,2016-10-14 12:00:00,8,NA,NA
FCR,50,2016-10-14 12:00:00,9,0.234882375,39.10862127
FCR,50,2016-10-14 12:00:00,9,0.244500819,37.10803716
FCR,100,2016-10-14 12:00:00,0.1,0.019039841,18.19961281
FCR,100,2016-10-14 12:00:00,0.1,0.024567919,16.6551346
FCR,50,2016-11-05 12:00:00,0.1,0.438180828,19.04305979
FCR,50,2016-11-05 12:00:00,0.1,0.494997708,17.20835284
FCR,50,2016-11-05 12:00:00,1.6,0.449524656,18.44560441
FCR,50,2016-11-05 12:00:00,1.6,0.50640857,18.00954424
FCR,50,2016-11-05 12:00:00,3.8,0.319178563,20.35795543
FCR,50,2016-11-05 12:00:00,3.8,NA,NA
FCR,50,2016-11-05 12:00:00,5,0.253833021,NA
FCR,50,2016-11-05 12:00:00,5,NA,NA
FCR,50,2016-11-05 12:00:00,6.2,0.150023729,30.58147056
FCR,50,2016-11-05 12:00:00,6.2,0.149611611,29.02632361
FCR,50,2016-11-05 12:00:00,8,0.182983536,31.48425203
FCR,50,2016-11-05 12:00:00,8,0.141528108,28.3246704
FCR,50,2016-11-05 12:00:00,9,0.105790429,36.5202045
FCR,50,2016-11-05 12:00:00,9,0.114810236,39.47511775
FCR,50,2016-12-02 12:00:00,0.1,0.244932982,15.95985558
FCR,50,2016-12-02 12:00:00,0.1,0.221958663,16.75436319
FCR,50,2016-12-02 12:00:00,1.6,0.26240688,17.44401621
FCR,50,2016-12-02 12:00:00,1.6,0.270838056,17.22775141
FCR,50,2016-12-02 12:00:00,3.8,0.250367065,15.48379176
FCR,50,2016-12-02 12:00:00,3.8,0.253269007,16.58406854
FCR,50,2016-12-02 12:00:00,5,0.208743532,17.61090257
FCR,50,2016-12-02 12:00:00,5,0.199753595,17.0548579
FCR,50,2016-12-02 12:00:00,6.2,0.199578234,19.07673001
FCR,50,2016-12-02 12:00:00,6.2,0.219861229,18.20556504
FCR,50,2016-12-02 12:00:00,8,0.160963992,18.86704599
FCR,50,2016-12-02 12:00:00,8,0.149157599,16.89574874
FCR,50,2016-12-02 12:00:00,9,0.163108986,19.34129014
FCR,50,2016-12-02 12:00:00,9,0.168198258,18.32965346
FCR,100,2016-12-02 12:00:00,0.1,0.013746969,13.49659073
FCR,100,2016-12-02 12:00:00,0.1,0.015794416,11.81496219
FCR,50,2017-02-07 12:00:00,0.1,0.078654799,15.95991312
FCR,50,2017-02-07 12:00:00,0.1,0.081078964,15.30279996
FCR,50,2017-02-07 12:00:00,1.6,0.087399296,15.26517769
FCR,50,2017-02-07 12:00:00,1.6,0.087401187,14.88636993
FCR,50,2017-02-07 12:00:00,3.8,0.088685559,16.57667572
FCR,50,2017-02-07 12:00:00,3.8,0.090899396,14.35630554
FCR,50,2017-02-07 12:00:00,5,0.086146095,16.37791251
FCR,50,2017-02-07 12:00:00,5,NA,NA
FCR,50,2017-02-07 12:00:00,6.2,0.088847933,16.5557468
FCR,50,2017-02-07 12:00:00,6.2,0.086131328,15.07368802
FCR,50,2017-02-07 12:00:00,8,0.089608587,14.34783693
FCR,50,2017-02-07 12:00:00,8,0.08611656,16.7860487
FCR,50,2017-02-07 12:00:00,9,0.086458729,16.58499102
FCR,50,2017-02-07 12:00:00,9,0.083354491,16.34654141
FCR,100,2017-02-07 12:00:00,0.1,0.004818605,12.53473163
FCR,100,2017-02-07 12:00:00,0.1,0.005008366,11.47914522
FCR,50,2017-02-27 12:00:00,0.1,0.091848587,12.43745112
FCR,50,2017-02-27 12:00:00,0.1,0.095852746,18.04759423
FCR,50,2017-02-27 12:00:00,1.6,0.096445746,13.76969797
FCR,50,2017-02-27 12:00:00,1.6,0.097676047,18.36543302
FCR,50,2017-02-27 12:00:00,3.8,0.092278781,12.55169421
FCR,50,2017-02-27 12:00:00,3.8,0.089815905,15.51731374
FCR,50,2017-02-27 12:00:00,5,0.086580111,21.77719718
FCR,50,2017-02-27 12:00:00,5,0.08810915,13.27978333
FCR,50,2017-02-27 12:00:00,6.2,0.082733665,19.34229163
FCR,50,2017-02-27 12:00:00,6.2,0.077413224,16.16885262
FCR,50,2017-02-27 12:00:00,8,0.078409278,22.42127643
FCR,50,2017-02-27 12:00:00,8,0.078483605,22.74383397
FCR,50,2017-02-27 12:00:00,9,0.086476183,19.33165614
FCR,50,2017-02-27 12:00:00,9,0.083446691,18.78975517
FCR,100,2017-02-27 12:00:00,0.1,0.004261665,13.65496114
FCR,100,2017-02-27 12:00:00,0.1,0.004246632,12.28173989
FCR,50,2017-03-13 12:00:00,0.1,0.076614083,15.60324449
FCR,50,2017-03-13 12:00:00,0.1,0.082454508,15.87850763
FCR,50,2017-03-13 12:00:00,1.6,0.08150898,15.32824283
FCR,50,2017-03-13 12:00:00,1.6,0.076719227,16.5253437
FCR,50,2017-03-13 12:00:00,3.8,0.082424493,17.03534135
FCR,50,2017-03-13 12:00:00,3.8,NA,NA
FCR,50,2017-03-13 12:00:00,5,0.084540194,15.26481805
FCR,50,2017-03-13 12:00:00,5,0.082349456,15.2542486
FCR,50,2017-03-13 12:00:00,6.2,0.089534158,16.73773441
FCR,50,2017-03-13 12:00:00,6.2,NA,NA
FCR,50,2017-03-13 12:00:00,8,0.10708042,19.73818228
FCR,50,2017-03-13 12:00:00,8,0.100753001,25.68839582
FCR,50,2017-03-13 12:00:00,9,0.106422533,18.60275309
FCR,50,2017-03-13 12:00:00,9,0.116015151,22.01126531
FCR,100,2017-03-13 12:00:00,0.1,0.004638523,15.42340612
FCR,100,2017-03-13 12:00:00,0.1,0.004926998,14.76847232
FCR,50,2017-03-27 12:00:00,0.1,0.079824826,11.38680359
FCR,50,2017-03-27 12:00:00,0.1,0.090212552,9.128992851
FCR,50,2017-03-27 12:00:00,1.6,0.096739586,7.418917366
FCR,50,2017-03-27 12:00:00,1.6,0.096350541,11.15494101
FCR,50,2017-03-27 12:00:00,3.8,0.091575381,12.78195645
FCR,50,2017-03-27 12:00:00,3.8,0.090766704,10.73385793
FCR,50,2017-03-27 12:00:00,5,0.083619068,14.98353996
FCR,50,2017-03-27 12:00:00,5,0.092758267,13.4289897
FCR,50,2017-03-27 12:00:00,6.2,0.086347173,11.62940788
FCR,50,2017-03-27 12:00:00,6.2,0.08001984,16.29966916
FCR,50,2017-03-27 12:00:00,9,0.084623502,23.71564266
FCR,50,2017-03-27 12:00:00,9,0.088549819,22.91430018
FCR,100,2017-03-27 12:00:00,0.1,0.004589355,14.33302158
FCR,100,2017-03-27 12:00:00,0.1,0.004695554,14.51416723
FCR,50,2017-04-10 12:00:00,0.1,0.109089139,23.10777261
FCR,50,2017-04-10 12:00:00,0.1,0.108067941,17.02411366
FCR,50,2017-04-10 12:00:00,1.6,0.111836573,17.37793542
FCR,50,2017-04-10 12:00:00,1.6,0.101230853,16.09334646
FCR,50,2017-04-10 12:00:00,3.8,0.127189016,NA
FCR,50,2017-04-10 12:00:00,3.8,NA,NA
FCR,50,2017-04-10 12:00:00,5,0.138694713,26.58257457
FCR,50,2017-04-10 12:00:00,5,0.118797602,25.78742213
FCR,50,2017-04-10 12:00:00,6.2,0.14507469,NA
FCR,50,2017-04-10 12:00:00,6.2,NA,NA
FCR,50,2017-04-10 12:00:00,8,0.118617668,28.31233994
FCR,50,2017-04-10 12:00:00,8,0.124358115,25.97498415
FCR,50,2017-04-10 12:00:00,9,0.104808061,33.47947801
FCR,50,2017-04-10 12:00:00,9,0.128042539,45.52267188
FCR,100,2017-04-10 12:00:00,0.1,0.005712201,21.09154575
FCR,100,2017-04-10 12:00:00,0.1,0.005971456,17.8288682
FCR,50,2017-04-17 12:00:00,0.1,0.155358457,20.31318498
FCR,50,2017-04-17 12:00:00,0.1,0.182104022,17.38463558
FCR,50,2017-04-17 12:00:00,1.6,0.165863105,NA
FCR,50,2017-04-17 12:00:00,1.6,NA,NA
FCR,50,2017-04-17 12:00:00,3.8,0.130775924,11.72950755
FCR,50,2017-04-17 12:00:00,3.8,0.146186178,15.53698061
FCR,50,2017-04-17 12:00:00,5,0.137713592,NA
FCR,50,2017-04-17 12:00:00,5,NA,NA
FCR,50,2017-04-17 12:00:00,6.2,0.130434048,17.78131156
FCR,50,2017-04-17 12:00:00,6.2,0.124872324,27.82710009
FCR,50,2017-04-17 12:00:00,8,0.078199607,33.52073529
FCR,50,2017-04-17 12:00:00,8,0.092867285,33.40790472
FCR,50,2017-04-17 12:00:00,9,0.07101851,33.02457205
FCR,50,2017-04-17 12:00:00,9,0.061546729,37.26598886
FCR,100,2017-04-17 12:00:00,0.1,0.007566809,16.95639634
FCR,100,2017-04-17 12:00:00,0.1,NA,NA
FCR,50,2017-04-24 12:00:00,0.1,0.248115212,16.62493945
FCR,50,2017-04-24 12:00:00,0.1,NA,NA
FCR,50,2017-04-24 12:00:00,1.6,0.269544037,18.42570303
FCR,50,2017-04-24 12:00:00,1.6,0.239353549,17.40606389
FCR,50,2017-04-24 12:00:00,3.8,0.274326672,28.92661193
FCR,50,2017-04-24 12:00:00,3.8,NA,NA
FCR,50,2017-04-24 12:00:00,5,0.193889726,18.47946559
FCR,50,2017-04-24 12:00:00,5,0.192417705,17.84568762
FCR,50,2017-04-24 12:00:00,6.2,0.112273959,39.78638267
FCR,50,2017-04-24 12:00:00,6.2,0.118159207,37.46007467
FCR,50,2017-04-24 12:00:00,8,0.111856576,37.1518733
FCR,50,2017-04-24 12:00:00,8,0.113615369,36.80976027
FCR,50,2017-04-24 12:00:00,9,0.099203169,40.59227846
FCR,50,2017-04-24 12:00:00,9,0.103622705,39.09713346
FCR,100,2017-04-24 12:00:00,0.1,0.006794455,14.54854893
FCR,100,2017-04-24 12:00:00,0.1,0.0108067,17.68477374
FCR,50,2017-05-05 12:00:00,0.1,0.196200114,15.97381047
FCR,50,2017-05-05 12:00:00,0.1,0.223258671,15.32413041
FCR,50,2017-05-05 12:00:00,1.6,0.288942415,17.72767554
FCR,50,2017-05-05 12:00:00,1.6,0.323536277,18.75918786
FCR,50,2017-05-05 12:00:00,3.8,0.27373086,25.92593959
FCR,50,2017-05-05 12:00:00,3.8,NA,NA
FCR,50,2017-05-05 12:00:00,5,0.139198209,40.17757946
FCR,50,2017-05-05 12:00:00,5,0.146467912,36.923759
FCR,50,2017-05-05 12:00:00,6.2,0.144688332,51.59915113
FCR,50,2017-05-05 12:00:00,6.2,0.150025601,51.48024607
FCR,50,2017-05-05 12:00:00,8,0.099442139,54.58443265
FCR,50,2017-05-05 12:00:00,8,0.101532755,55.54486268
FCR,50,2017-05-05 12:00:00,9,0.107039827,59.04731233
FCR,50,2017-05-05 12:00:00,9,0.09965123,58.92599306
FCR,50,2017-05-08 12:00:00,0.1,0.237246974,22.48117674
FCR,50,2017-05-08 12:00:00,0.1,0.240484241,21.28221718
FCR,50,2017-05-08 12:00:00,1.6,0.248031353,23.02280433
FCR,50,2017-05-08 12:00:00,1.6,0.22717451,15.63368595
FCR,50,2017-05-08 12:00:00,3.8,0.238122076,NA
FCR,50,2017-05-08 12:00:00,3.8,NA,NA
FCR,50,2017-05-08 12:00:00,5,0.191573145,38.12566525
FCR,50,2017-05-08 12:00:00,5,0.189075007,25.85484438
FCR,50,2017-05-08 12:00:00,6.2,0.127786543,54.65773156
FCR,50,2017-05-08 12:00:00,6.2,0.132829769,56.56935505
FCR,50,2017-05-08 12:00:00,8,0.084312445,67.87657158
FCR,50,2017-05-08 12:00:00,8,0.08237022,64.07035534
FCR,50,2017-05-08 12:00:00,9,0.094313271,65.66198832
FCR,50,2017-05-08 12:00:00,9,0.090732639,68.61754891
FCR,100,2017-05-08 12:00:00,0.1,0.006311668,14.30423863
FCR,100,2017-05-08 12:00:00,0.1,0.005540793,12.8656917
FCR,50,2017-05-15 12:00:00,0.1,0.216815097,13.66752547
FCR,50,2017-05-15 12:00:00,0.1,0.115567729,12.32270093
FCR,50,2017-05-15 12:00:00,1.6,0.227241617,NA
FCR,50,2017-05-15 12:00:00,1.6,NA,NA
FCR,50,2017-05-15 12:00:00,3.8,0.188197806,23.95838547
FCR,50,2017-05-15 12:00:00,3.8,NA,NA
FCR,50,2017-05-15 12:00:00,5,0.12329457,28.72442615
FCR,50,2017-05-15 12:00:00,5,0.127338261,25.76059934
FCR,50,2017-05-15 12:00:00,6.2,0.132627973,45.49292284
FCR,50,2017-05-15 12:00:00,6.2,0.12939589,36.94493364
FCR,50,2017-05-15 12:00:00,8,0.071518116,NA
FCR,50,2017-05-15 12:00:00,8,NA,NA
FCR,50,2017-05-15 12:00:00,9,0.07108812,68.00814188
FCR,50,2017-05-15 12:00:00,9,0.070939839,67.17136849
FCR,100,2017-05-15 12:00:00,0.1,0.005279817,4.177757611
FCR,100,2017-05-15 12:00:00,0.1,NA,NA
FCR,50,2017-05-22 12:00:00,0.1,0.316429593,16.58955066
FCR,50,2017-05-22 12:00:00,0.1,0.303668048,16.45087554
FCR,50,2017-05-22 12:00:00,1.6,0.397454029,17.03802707
FCR,50,2017-05-22 12:00:00,1.6,0.336237338,16.63223315
FCR,50,2017-05-22 12:00:00,3.8,0.145142038,63.93513933
FCR,50,2017-05-22 12:00:00,3.8,0.135692118,62.33052024
FCR,50,2017-05-22 12:00:00,5,0.079461435,95.63768974
FCR,50,2017-05-22 12:00:00,5,0.086969089,99.77433913
FCR,50,2017-05-22 12:00:00,6.2,0.073467018,87.1004072
FCR,50,2017-05-22 12:00:00,6.2,0.055282673,64.41594327
FCR,50,2017-05-22 12:00:00,8,0.122276046,45.91408814
FCR,50,2017-05-22 12:00:00,8,0.133918713,43.54909111
FCR,50,2017-05-22 12:00:00,9,0.080623896,102.4947518
FCR,50,2017-05-22 12:00:00,9,0.076181586,108.4870506
FCR,100,2017-05-22 12:00:00,0.1,0.00917093,16.20568821
FCR,100,2017-05-22 12:00:00,0.1,0.006880877,14.69647787
FCR,50,2017-05-29 12:00:00,0.1,0.21481927,14.27218209
FCR,50,2017-05-29 12:00:00,0.1,NA,NA
FCR,50,2017-05-29 12:00:00,1.6,0.243247997,16.45959436
FCR,50,2017-05-29 12:00:00,1.6,0.249671927,17.37583799
FCR,50,2017-05-29 12:00:00,3.8,0.063837849,70.43561863
FCR,50,2017-05-29 12:00:00,3.8,0.063400331,46.11129049
FCR,50,2017-05-29 12:00:00,5,0.073350517,134.7559269
FCR,50,2017-05-29 12:00:00,5,0.077717858,106.5104697
FCR,50,2017-05-29 12:00:00,6.2,0.078470557,106.934054
FCR,50,2017-05-29 12:00:00,6.2,0.084158196,154.1230991
FCR,50,2017-05-29 12:00:00,8,0.057423069,77.31073697
FCR,50,2017-05-29 12:00:00,8,0.077266198,99.01766481
FCR,50,2017-05-29 12:00:00,9,0.083315891,93.48680536
FCR,50,2017-05-29 12:00:00,9,0.084052913,98.82953169
FCR,100,2017-05-29 12:00:00,0.1,0.008727455,11.29645269
FCR,100,2017-05-29 12:00:00,0.1,0.006947563,11.60322445
FCR,50,2017-05-30 12:00:00,0.1,0.291090697,27.67938381
FCR,50,2017-05-30 12:00:00,0.1,0.289255193,24.96325685
FCR,50,2017-05-30 12:00:00,1.6,0.243228814,37.6189384
FCR,50,2017-05-30 12:00:00,1.6,NA,NA
FCR,50,2017-05-30 12:00:00,3.8,0.173428064,NA
FCR,50,2017-05-30 12:00:00,3.8,NA,NA
FCR,50,2017-05-30 12:00:00,5,0.086625178,NA
FCR,50,2017-05-30 12:00:00,5,NA,NA
FCR,50,2017-05-30 12:00:00,6.2,0.132687372,55.57762543
FCR,50,2017-05-30 12:00:00,6.2,0.127781829,60.37573977
FCR,50,2017-05-30 12:00:00,8,0.080091148,108.8593436
FCR,50,2017-05-30 12:00:00,8,NA,NA
FCR,50,2017-05-30 12:00:00,9,0.086625178,115.2607868
FCR,50,2017-05-30 12:00:00,9,NA,NA
FCR,50,2017-06-01 12:00:00,0.1,0.21442871,20.1500934
FCR,50,2017-06-01 12:00:00,0.1,0.213057341,21.20684232
FCR,50,2017-06-01 12:00:00,1.6,0.196916963,32.21742563
FCR,50,2017-06-01 12:00:00,1.6,0.182176943,30.40128862
FCR,50,2017-06-01 12:00:00,3.8,0.148974422,41.4114409
FCR,50,2017-06-01 12:00:00,3.8,NA,NA
FCR,50,2017-06-01 12:00:00,5,0.12362293,50.11056271
FCR,50,2017-06-01 12:00:00,5,0.110814559,50.62962348
FCR,50,2017-06-01 12:00:00,6.2,0.147778773,45.65276533
FCR,50,2017-06-01 12:00:00,6.2,0.18009296,52.77017929
FCR,50,2017-06-01 12:00:00,8,0.119405681,105.9536352
FCR,50,2017-06-01 12:00:00,8,0.134951919,103.4662549
FCR,50,2017-06-01 12:00:00,9,0.152933761,62.41627714
FCR,50,2017-06-01 12:00:00,9,0.143592622,62.53485392
FCR,50,2017-06-05 12:00:00,0.1,0.197456957,14.33221487
FCR,50,2017-06-05 12:00:00,0.1,0.18931505,14.0364188
FCR,50,2017-06-05 12:00:00,1.6,0.263113183,17.48849808
FCR,50,2017-06-05 12:00:00,1.6,0.261592435,19.24603353
FCR,50,2017-06-05 12:00:00,3.8,0.1159669,39.65738231
FCR,50,2017-06-05 12:00:00,3.8,0.113565338,32.74906929
FCR,50,2017-06-05 12:00:00,5,0.051157024,57.9860615
FCR,50,2017-06-05 12:00:00,5,0.046724691,55.50857986
FCR,50,2017-06-05 12:00:00,6.2,0.058607428,NA
FCR,50,2017-06-05 12:00:00,6.2,NA,NA
FCR,50,2017-06-05 12:00:00,8,0.071677652,108.9082105
FCR,50,2017-06-05 12:00:00,8,0.066855892,109.0442928
FCR,50,2017-06-05 12:00:00,9,0.079239046,114.4643525
FCR,50,2017-06-05 12:00:00,9,0.052713626,95.54886129
FCR,100,2017-06-05 12:00:00,0.1,NA,NA
FCR,100,2017-06-05 12:00:00,0.1,NA,NA
FCR,50,2017-06-12 12:00:00,0.1,0.179793695,12.36433841
FCR,50,2017-06-12 12:00:00,0.1,0.1573742,10.96349832
FCR,50,2017-06-12 12:00:00,1.6,0.227091613,11.10011794
FCR,50,2017-06-12 12:00:00,1.6,NA,NA
FCR,50,2017-06-12 12:00:00,3.8,0.115340788,78.12577182
FCR,50,2017-06-12 12:00:00,3.8,0.103789132,64.91722798
FCR,50,2017-06-12 12:00:00,5,0.053376148,68.63987388
FCR,50,2017-06-12 12:00:00,5,NA,NA
FCR,50,2017-06-12 12:00:00,6.2,0.088265112,85.34617469
FCR,50,2017-06-12 12:00:00,6.2,NA,NA
FCR,50,2017-06-12 12:00:00,8,0.072674394,125.4780905
FCR,50,2017-06-12 12:00:00,8,0.071257975,117.0111605
FCR,50,2017-06-12 12:00:00,9,0.078020907,NA
FCR,50,2017-06-12 12:00:00,9,0.071559366,NA
FCR,100,2017-06-12 12:00:00,0.1,0.013061458,NA
FCR,100,2017-06-12 12:00:00,0.1,NA,NA
FCR,50,2017-06-20 12:00:00,0.1,0.310136269,8.522906074
FCR,50,2017-06-20 12:00:00,0.1,0.342937673,7.251055543
FCR,50,2017-06-20 12:00:00,1.6,0.360376192,7.340130092
FCR,50,2017-06-20 12:00:00,1.6,0.312135856,11.9751253
FCR,50,2017-06-20 12:00:00,3.8,0.120634687,30.34455084
FCR,50,2017-06-20 12:00:00,3.8,0.118559878,44.75199707
FCR,50,2017-06-20 12:00:00,5,0.126718089,53.37817785
FCR,50,2017-06-20 12:00:00,5,0.115751757,61.979243
FCR,50,2017-06-20 12:00:00,6.2,0.122403868,174.4303261
FCR,50,2017-06-20 12:00:00,6.2,0.12997858,121.0841384
FCR,50,2017-06-20 12:00:00,8,0.114576269,83.97690151
FCR,50,2017-06-20 12:00:00,8,0.100162529,59.34174269
FCR,50,2017-06-20 12:00:00,9,0.11651495,127.3148208
FCR,50,2017-06-20 12:00:00,9,0.101999376,126.580632
FCR,100,2017-06-20 12:00:00,0.1,0.013702815,12.58645072
FCR,100,2017-06-20 12:00:00,0.1,NA,NA
FCR,50,2017-06-26 12:00:00,0.1,0.261782124,NA
FCR,50,2017-06-26 12:00:00,0.1,NA,NA
FCR,50,2017-06-26 12:00:00,1.6,0.268561949,7.088632544
FCR,50,2017-06-26 12:00:00,1.6,0.26773127,6.656473129
FCR,50,2017-06-26 12:00:00,3.8,0.123399805,30.91677981
FCR,50,2017-06-26 12:00:00,3.8,0.131981266,33.6062292
FCR,50,2017-06-26 12:00:00,5,0.109341156,47.29500148
FCR,50,2017-06-26 12:00:00,5,0.116463808,67.02964837
FCR,50,2017-06-26 12:00:00,6.2,0.230177396,106.4524362
FCR,50,2017-06-26 12:00:00,6.2,0.213675882,123.3080474
FCR,50,2017-06-26 12:00:00,8,0.214116873,166.5485849
FCR,50,2017-06-26 12:00:00,8,NA,NA
FCR,50,2017-06-26 12:00:00,9,0.220434379,157.2246396
FCR,50,2017-06-26 12:00:00,9,0.229092322,162.1688174
FCR,100,2017-06-26 12:00:00,0.1,0.009628302,12.14960672
FCR,100,2017-06-26 12:00:00,0.1,0.008551414,9.290836102
FCR,50,2017-07-06 12:00:00,0.1,0.277990908,4.963560016
FCR,50,2017-07-06 12:00:00,0.1,0.292443907,4.589694088
FCR,50,2017-07-06 12:00:00,1.6,0.281636261,4.700788514
FCR,50,2017-07-06 12:00:00,1.6,0.283183438,4.872571278
FCR,50,2017-07-06 12:00:00,3.8,0.163577538,25.38940554
FCR,50,2017-07-06 12:00:00,3.8,0.10940262,22.29928914
FCR,50,2017-07-06 12:00:00,5,0.083509883,83.17199066
FCR,50,2017-07-06 12:00:00,5,0.088744341,91.49491832
FCR,50,2017-07-06 12:00:00,6.2,0.181324183,127.8640422
FCR,50,2017-07-06 12:00:00,6.2,0.200765066,124.9697063
FCR,50,2017-07-06 12:00:00,8,0.140932984,165.4688786
FCR,50,2017-07-06 12:00:00,8,0.143520327,184.7098751
FCR,50,2017-07-06 12:00:00,9,0.222935317,196.7749513
FCR,50,2017-07-06 12:00:00,9,0.159332235,148.7454215
FCR,100,2017-07-06 12:00:00,0.1,0.00904941,14.05222023
FCR,100,2017-07-06 12:00:00,0.1,0.009894246,15.05728468
FCR,50,2017-07-10 12:00:00,0.1,0.310589238,4.269737377
FCR,50,2017-07-10 12:00:00,0.1,NA,NA
FCR,50,2017-07-10 12:00:00,1.6,0.299480916,4.269737377
FCR,50,2017-07-10 12:00:00,1.6,NA,NA
FCR,50,2017-07-10 12:00:00,3.8,0.126983659,40.45528078
FCR,50,2017-07-10 12:00:00,3.8,0.122506164,46.2640992
FCR,50,2017-07-10 12:00:00,5,0.085381642,95.2955901
FCR,50,2017-07-10 12:00:00,5,0.087469542,94.2949117
FCR,50,2017-07-10 12:00:00,6.2,0.107152498,216.6028913
FCR,50,2017-07-10 12:00:00,6.2,0.099715084,239.7037118
FCR,50,2017-07-10 12:00:00,8,0.083263236,220.6421376
FCR,50,2017-07-10 12:00:00,8,0.076097361,216.3764858
FCR,50,2017-07-10 12:00:00,9,0.081532199,206.69568
FCR,50,2017-07-10 12:00:00,9,0.076142172,190.2154799
FCR,100,2017-07-10 12:00:00,0.1,0.006937437,14.95779801
FCR,100,2017-07-10 12:00:00,0.1,0.00699781,13.22664432
FCR,50,2017-07-13 12:00:00,0.1,0.296761498,NA
FCR,50,2017-07-13 12:00:00,0.1,0.271884231,NA
FCR,50,2017-07-13 12:00:00,1.6,NA,NA
FCR,50,2017-07-13 12:00:00,1.6,NA,NA
FCR,50,2017-07-13 12:00:00,3.8,0.16469248,100.7920139
FCR,50,2017-07-13 12:00:00,3.8,0.159895883,92.66408082
FCR,50,2017-07-13 12:00:00,5,0.051709594,238.368834
FCR,50,2017-07-13 12:00:00,5,0.038717932,242.8541483
FCR,50,2017-07-13 12:00:00,6.2,0.149164513,467.391697
FCR,50,2017-07-13 12:00:00,6.2,0.148188934,488.3231635
FCR,50,2017-07-13 12:00:00,8,NA,NA
FCR,50,2017-07-13 12:00:00,8,NA,NA
FCR,50,2017-07-13 12:00:00,9,0.002765312,151.7343101
FCR,50,2017-07-13 12:00:00,9,0.00398328,145.4276864
FCR,50,2017-07-17 12:00:00,0.1,0.215896677,4.327072958
FCR,50,2017-07-17 12:00:00,0.1,NA,NA
FCR,50,2017-07-17 12:00:00,1.6,0.169514719,46.12949065
FCR,50,2017-07-17 12:00:00,1.6,NA,NA
FCR,50,2017-07-17 12:00:00,3.8,0.060488991,35.3470339
FCR,50,2017-07-17 12:00:00,3.8,0.055463334,42.06452882
FCR,50,2017-07-17 12:00:00,5,0.063135713,99.49859948
FCR,50,2017-07-17 12:00:00,5,0.062474131,80.64925324
FCR,50,2017-07-17 12:00:00,6.2,0.023475296,167.6552924
FCR,50,2017-07-17 12:00:00,6.2,NA,NA
FCR,50,2017-07-17 12:00:00,8,0.018285478,254.1311774
FCR,50,2017-07-17 12:00:00,8,NA,NA
FCR,50,2017-07-17 12:00:00,9,0.017967603,254.0280621
FCR,50,2017-07-17 12:00:00,9,0.014167086,176.1535723
FCR,100,2017-07-17 12:00:00,0.1,0.006392815,5.73933667
FCR,100,2017-07-17 12:00:00,0.1,0.006696074,4.986556387
FCR,50,2017-07-24 12:00:00,0.1,0.339336304,4.692192742
FCR,50,2017-07-24 12:00:00,0.1,0.307887062,6.517218005
FCR,50,2017-07-24 12:00:00,1.6,0.273224746,4.308500429
FCR,50,2017-07-24 12:00:00,1.6,0.298951864,4.581066881
FCR,50,2017-07-24 12:00:00,3.8,0.100060877,NA
FCR,50,2017-07-24 12:00:00,3.8,NA,NA
FCR,50,2017-07-24 12:00:00,5,0.025257322,135.5923506
FCR,50,2017-07-24 12:00:00,5,0.025738233,135.919868
FCR,50,2017-07-24 12:00:00,6.2,0.106543641,250.5630167
FCR,50,2017-07-24 12:00:00,6.2,0.10550443,226.3652909
FCR,50,2017-07-24 12:00:00,8,0.147415422,233.1474516
FCR,50,2017-07-24 12:00:00,8,0.133874409,203.6364127
FCR,50,2017-07-24 12:00:00,9,0.070654677,281.6758888
FCR,50,2017-07-24 12:00:00,9,0.065801825,348.063201
FCR,100,2017-07-24 12:00:00,0.1,0.011250624,12.97155574
FCR,100,2017-07-24 12:00:00,0.1,0.015661913,16.59792891
FCR,50,2017-07-31 12:00:00,0.1,0.296984021,10.78876736
FCR,50,2017-07-31 12:00:00,0.1,0.292164769,9.499761173
FCR,50,2017-07-31 12:00:00,1.6,0.318515497,10.5577794
FCR,50,2017-07-31 12:00:00,1.6,0.309197322,10.64175315
FCR,50,2017-07-31 12:00:00,3.8,0.133401524,67.38169836
FCR,50,2017-07-31 12:00:00,3.8,0.122580635,64.47106328
FCR,50,2017-07-31 12:00:00,5,2.176411002,149.7124683
FCR,50,2017-07-31 12:00:00,5,2.377808583,158.6593054
FCR,50,2017-07-31 12:00:00,6.2,0.969088906,161.6728361
FCR,50,2017-07-31 12:00:00,6.2,0.995450551,169.2750255
FCR,50,2017-07-31 12:00:00,8,0.427781097,236.7688581
FCR,50,2017-07-31 12:00:00,8,0.458409987,245.5092856
FCR,50,2017-07-31 12:00:00,9,0.101755459,268.719059
FCR,50,2017-07-31 12:00:00,9,NA,NA
