ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
11/16/2022 - 13,0.3,"2,862.4","1,159.3",71.2,"5,453.5",16.4,0.4,0.1,"1,394.7","2,668.4",2.0,0.0,0.2,621.4,121.5,0.3,0.1,1.7,3.2,0.0,0.1,17.5,-0.2,0.0,0.0,2.2,25.5,0.1,0.0
11/16/2022 - 14,0.3,"2,858.7","1,136.9",15.9,"5,303.1",0.8,0.4,0.1,"1,390.8","2,627.1",0.9,-0.2,0.1,84.9,69.5,0.1,0.1,1.0,5.3,0.0,0.1,17.2,0.0,0.0,0.0,3.2,23.4,0.1,0.0
11/16/2022 - 15,0.4,"2,800.3",766.3,71.2,"9,235.4",11.2,0.7,0.0,"1,063.9","1,832.2",2.0,0.0,0.1,97.4,10.7,0.0,0.1,0.2,2.4,0.0,0.1,11.6,-0.1,0.0,0.0,2.8,15.3,0.1,0.0
11/16/2022 - 16,0.4,"2,794.7",754.1,32.4,"9,247.5",9.7,0.7,0.1,"1,063.9","1,802.8",1.4,-0.1,0.1,49.3,4.6,0.0,0.1,0.2,14.7,0.0,0.1,11.5,-0.1,0.0,0.0,2.6,14.3,0.1,0.0
11/16/2022 - 19,0.1,"2,219.0",886.8,82.4,"6,008.6",12.4,0.7,0.1,"1,635.2","1,923.7",2.1,0.2,0.1,"2,478.4",416.8,0.7,0.2,0.6,3.3,0.2,-0.1,13.6,-0.1,0.0,0.0,2.7,37.0,0.4,0.0
11/16/2022 - 20,0.1,"2,162.3",860.7,31.7,"5,657.2",2.0,0.5,0.0,"1,581.5","1,838.3",1.1,0.0,0.1,"1,466.3",388.7,0.6,0.2,0.6,14.6,0.1,-0.2,13.2,-0.1,0.0,0.0,2.5,35.1,0.2,0.0
11/16/2022 - 21,0.1,"2,182.8",870.5,65.7,"5,808.1",8.2,0.5,0.0,"1,597.9","1,875.2",1.8,0.1,0.1,"2,416.0",404.6,0.7,0.2,0.7,3.1,0.2,-0.2,13.4,-0.1,0.0,0.0,2.4,36.1,0.3,0.0
11/16/2022 - 22,0.1,"2,222.2",878.2,33.6,"5,737.4",2.7,0.5,0.0,"1,612.6","1,873.1",1.2,0.0,0.1,"1,478.1",391.9,0.6,0.2,0.4,10.0,0.1,-0.2,13.3,-0.1,0.0,0.0,2.4,34.3,0.2,0.0
11/16/2022 - 23,0.1,"2,205.3",885.9,73.9,"5,879.4",9.4,0.5,0.0,"1,620.2","1,896.4",2.2,0.1,0.1,"2,473.7",412.7,0.7,0.2,1.0,3.4,0.2,-0.1,13.6,-0.1,0.0,0.0,2.4,36.4,0.3,0.0
11/16/2022 - 24,0.1,"2,214.4",879.7,33.6,"5,743.2",2.9,0.4,0.0,"1,616.8","1,888.6",1.2,0.0,0.1,"1,563.9",397.1,0.6,0.2,0.4,7.2,0.1,0.0,13.5,-0.1,0.0,0.0,2.3,34.8,0.2,0.0
11/16/2022 - 25,0.1,"2,234.6",899.6,73.1,"6,007.8",10.2,0.5,0.1,"1,646.1","1,921.0",2.0,0.2,0.2,"2,598.6",416.6,0.7,0.2,0.7,7.7,0.2,0.1,13.8,-0.1,0.0,0.0,2.3,42.0,0.4,0.0
11/16/2022 - 26,0.1,"2,212.2",876.6,40.5,"5,768.6",4.0,0.5,0.0,"1,613.8","1,874.9",1.3,0.0,0.1,"1,577.8",393.5,0.6,0.2,0.6,8.9,0.1,0.0,13.4,-0.1,0.0,0.0,2.3,35.2,0.2,0.0
