Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR_umolm2s,Salinity,Desc_rate,Flag,Reservoir,Cast_Number
2023-06-27T13:56:43Z,6.236,10.5844,3.78,0.1286,0.1278,0.1269,5.0175,32.425747,45.561,8.6949,78.139,0.11605,3.4420559038641123,0.08,0,FCR,10
2023-06-27T13:56:43Z,6.257,10.5837,3.78,0.121,0.1278,0.1269,5.0326,32.423497,45.558,8.6946,78.163,0.11605,3.4418789096107316,0.082,0,FCR,10
2023-06-27T13:56:43Z,6.279,10.5831,3.78,0.1286,0.1278,0.1269,5.0476,32.419681,45.553,8.6954,78.182,0.11633,3.441531482670579,0.083,0,FCR,10
2023-06-27T13:56:43Z,6.3,10.5825,3.78,0.1286,0.1278,0.1269,5.0476,32.413284,45.544,8.6971,78.191,0.11623,3.4408620280456272,0.086,0,FCR,10
2023-06-27T13:56:43Z,6.321,10.5822,3.78,0.1325,0.1278,0.1269,5.0326,32.406559,45.534,8.6995,78.188,0.1162,3.440083975590463,0.089,0,FCR,10
2023-06-27T13:56:43Z,6.343,10.582,3.78,0.1248,0.1278,0.0846,5.0326,32.397713,45.522,8.7022,78.174,0.1162,3.439135560613906,0.092,0,FCR,10
2023-06-27T13:56:43Z,6.367,10.582,3.78,0.1134,0.1278,0.0846,5.2881,32.388349,45.509,8.7043,78.158,0.11617,3.4380878396269603,0.097,0,FCR,10
2023-06-27T13:56:43Z,6.392,10.5822,3.78,0.1286,0.1278,0.0846,5.243,32.383889,45.503,8.7053,78.142,0.11628,3.437584826407793,0.102,0,FCR,10
2023-06-27T13:56:43Z,6.419,10.5822,3.78,0.121,0.1278,0.0846,5.3782,32.387104,45.508,8.7049,78.129,0.11617,3.4379859176614875,0.108,0,FCR,10
2023-06-27T13:56:43Z,6.448,10.5821,3.78,0.1172,0.1278,0.0846,5.3181,32.394893,45.52,8.7034,78.118,0.11617,3.4389598265118537,0.114,0,FCR,10
2023-06-27T13:56:43Z,6.477,10.582,3.78,0.1248,0.1278,0.0846,5.2129,32.405371,45.535,8.7017,78.109,0.11612,3.4401752200906426,0.12,0,FCR,10
2023-06-27T13:56:43Z,6.508,10.5817,3.78,0.1286,0.1278,0.0846,5.1378,32.417371,45.552,8.7,78.107,0.11612,3.4415702897144613,0.126,0,FCR,10
2023-06-27T13:56:43Z,6.541,10.5813,3.78,0.1439,0.1278,0.0846,5.1227,32.426172,45.565,8.6986,78.107,0.11595,3.4426526971777895,0.132,0,FCR,10
2023-06-27T13:56:43Z,6.576,10.5808,3.78,0.1439,0.1278,0.1692,5.0476,32.430162,45.57,8.6974,78.109,0.11605,3.4431003193149903,0.137,0,FCR,10
2023-06-27T13:56:43Z,6.612,10.5804,3.78,0.121,0.1278,0.1692,5.273,32.430404,45.57,8.6966,78.112,0.11623,3.443135917056076,0.141,0,FCR,10
2023-06-27T13:56:43Z,6.65,10.5801,3.78,0.1325,0.1278,0.1692,5.3031,32.426962,45.565,8.6963,78.116,0.1162,3.442759581787902,0.143,0,FCR,10
2023-06-27T13:56:43Z,6.687,10.58,3.78,0.1019,0.1278,0.1692,5.3782,32.422879,45.559,8.6964,78.122,0.11628,3.4422839452852827,0.143,0,FCR,10
2023-06-27T13:56:43Z,6.724,10.58,3.78,0.1325,0.0852,0.1269,5.243,32.421027,45.556,8.6966,78.133,0.11615,3.4420405314462066,0.141,0,FCR,10
2023-06-27T13:56:43Z,6.761,10.58,3.78,0.1401,0.0852,0.1269,5.0626,32.420911,45.556,8.6969,78.147,0.11633,3.442038652343996,0.138,0,FCR,10
2023-06-27T13:56:43Z,6.796,10.5801,3.78,0.1439,0.0852,0.1269,4.9724,32.41854,45.552,8.6974,78.162,0.11628,3.4417054682515302,0.134,0,FCR,10
2023-06-27T13:56:43Z,6.829,10.5804,3.78,0.1439,0.0852,0.1269,5.0025,32.409322,45.538,8.698,78.183,0.11633,3.440548526696508,0.13,0,FCR,10
2023-06-27T13:56:43Z,6.861,10.5808,3.78,0.1286,0.0852,0.1269,5.0326,32.39872,45.522,8.6992,78.209,0.1159,3.439221316264006,0.126,0,FCR,10
2023-06-27T13:56:43Z,6.893,10.5813,3.87,0.1668,0.1278,0.1269,5.1077,32.391827,45.512,8.7006,78.234,0.11623,3.4383678791291827,0.121,0,FCR,10
2023-06-27T13:56:43Z,6.924,10.5819,3.87,0.1286,0.1278,0.1269,5.0626,32.386805,45.505,8.7022,78.254,0.11617,3.4377466768789793,0.116,0,FCR,10
2023-06-27T13:56:43Z,6.953,10.5824,3.87,0.1096,0.1278,0.1269,5.0175,32.382316,45.497,8.7044,78.266,0.1161,3.4370544093172124,0.11,0,FCR,10
2023-06-27T13:56:43Z,6.981,10.5827,3.87,0.1439,0.1278,0.1269,5.0476,32.381122,45.495,8.7072,78.26,0.116,3.436863951752113,0.104,0,FCR,10
2023-06-27T13:56:43Z,7.006,10.583,3.78,0.1439,0.1278,0.0846,5.1378,32.382904,45.496,8.7099,78.237,0.11612,3.436915089399416,0.098,0,FCR,10
2023-06-27T13:56:43Z,7.03,10.5835,3.78,0.1554,0.1278,0.0846,5.0326,32.380219,45.491,8.7121,78.21,0.11623,3.4364646591924553,0.094,0,FCR,10
2023-06-27T13:56:43Z,7.051,10.5842,3.78,0.1592,0.1278,0.0846,5.1227,32.372348,45.481,8.7133,78.184,0.11615,3.4355931930121115,0.091,0,FCR,10
2023-06-27T13:56:43Z,7.073,10.585,3.78,0.1401,0.1278,0.0846,5.1077,32.361154,45.466,8.7125,78.158,0.11612,3.434309990665186,0.09,0,FCR,10
2023-06-27T13:56:43Z,7.095,10.586,3.78,0.1172,0.0852,0.0846,5.1077,32.347613,45.449,8.7097,78.141,0.11605,3.432847177037197,0.092,0,FCR,10
2023-06-27T13:56:43Z,7.118,10.5866,3.78,0.1248,0.0852,0.0846,5.0175,32.336035,45.434,8.7066,78.13,0.11623,3.4315827351383867,0.095,0,FCR,10
2023-06-27T13:56:43Z,7.143,10.5864,3.78,0.121,0.0852,0.0846,4.9724,32.327291,45.424,8.7037,78.118,0.11628,3.430795371194147,0.1,0,FCR,10
2023-06-27T13:56:43Z,7.169,10.5855,3.78,0.121,0.0852,0.0846,5.1227,32.323012,45.42,8.7011,78.099,0.11612,3.43055616487133,0.106,0,FCR,10
2023-06-27T13:56:43Z,7.196,10.5845,3.78,0.1248,0.0852,0.0846,5.0776,32.329977,45.431,8.6993,78.068,0.11617,3.4315334115220937,0.111,0,FCR,10
2023-06-27T13:56:43Z,7.225,10.5833,3.78,0.1134,0.0852,0.0846,5.0776,32.346082,45.456,8.6984,78.015,0.11617,3.433656140412096,0.116,0,FCR,10
2023-06-27T13:56:43Z,7.256,10.5819,3.78,0.1325,0.0852,0.0846,5.0626,32.359781,45.476,8.6973,77.945,0.11595,3.435395261051252,0.119,0,FCR,10
2023-06-27T13:56:43Z,7.288,10.5803,3.78,0.1439,0.0852,0.0846,5.1227,32.362844,45.482,8.6956,77.867,0.11612,3.436026213260328,0.122,0,FCR,10
2023-06-27T13:56:43Z,7.32,10.5788,3.78,0.1554,0.0852,0.0846,5.0175,32.352128,45.468,8.6923,77.784,0.11623,3.4350377727589936,0.123,0,FCR,10
2023-06-27T13:56:43Z,7.352,10.5774,3.87,0.1363,0.1278,0.0846,4.9875,32.336656,45.447,8.6867,77.702,0.11607,3.4334764743389807,0.122,0,FCR,10
2023-06-27T13:56:43Z,7.383,10.5763,3.87,0.1286,0.1278,0.0846,5.0927,32.328146,45.436,8.6792,77.632,0.11628,3.432692163353318,0.122,0,FCR,10
2023-06-27T13:56:43Z,7.414,10.5754,3.87,0.1325,0.1278,0.0846,5.0927,32.324327,45.431,8.6707,77.572,0.11615,3.432372158770709,0.121,0,FCR,10
2023-06-27T13:56:43Z,7.444,10.5746,3.87,0.1286,0.1278,0.0846,5.0025,32.324181,45.432,8.6615,77.513,0.11615,3.432525828547062,0.12,0,FCR,10
2023-06-27T13:56:43Z,7.475,10.574,3.87,0.1401,0.1278,0.1269,4.9424,32.335591,45.449,8.6526,77.45,0.11617,3.4339489405885217,0.12,0,FCR,10
2023-06-27T13:56:43Z,7.505,10.5733,3.87,0.1515,0.1278,0.1269,5.0776,32.353678,45.475,8.6448,77.384,0.11612,3.436106105745103,0.12,0,FCR,10
2023-06-27T13:56:43Z,7.536,10.5727,3.87,0.1286,0.1278,0.1269,5.1077,32.371384,45.501,8.6383,77.315,0.11617,3.4382540889755564,0.121,0,FCR,10
2023-06-27T13:56:43Z,7.567,10.5719,3.87,0.1363,0.1278,0.1269,5.0626,32.39739,45.54,8.6319,77.238,0.11625,3.441467734607509,0.121,0,FCR,10
2023-06-27T13:56:43Z,7.598,10.5711,3.78,0.1286,0.0852,0.1692,5.0326,32.434671,45.594,8.625,77.148,0.11635,3.445889795781852,0.12,0,FCR,10
2023-06-27T13:56:43Z,7.629,10.5701,3.78,0.121,0.0852,0.1692,5.0476,32.489207,45.675,8.6179,77.043,0.116,3.452505949305602,0.119,0,FCR,10
2023-06-27T13:56:43Z,7.66,10.569,3.78,0.1172,0.0852,0.1692,5.1077,32.583463,45.813,8.6104,76.924,0.11605,3.4637251345755193,0.117,0,FCR,10
2023-06-27T13:56:43Z,7.69,10.5677,3.78,0.1134,0.0852,0.1692,7.6628,32.726732,46.023,8.6021,76.771,0.11612,3.4807696465327975,0.113,0,FCR,10
2023-06-27T13:56:43Z,7.719,10.5658,3.78,0.1363,0.1278,0.0846,7.768,32.887908,46.259,8.5924,76.537,0.11623,3.4999752164696263,0.108,0,FCR,10
2023-06-27T13:56:43Z,7.747,10.563,3.78,0.1439,0.1278,0.0846,7.7079,33.034719,46.476,8.5813,76.158,0.11612,3.5177439632472725,0.101,0,FCR,10
2023-06-27T13:56:43Z,7.772,10.5587,3.78,0.121,0.1278,0.0846,7.6628,33.18057,46.689,8.5689,75.556,0.11595,3.5353435617115667,0.093,0,FCR,10
2023-06-27T13:56:43Z,7.795,10.5525,3.78,0.5521,0.1278,0.0846,23.5196,33.360395,46.949,8.5531,74.633,0.11612,3.556933276752269,0.084,0,FCR,10
2023-06-27T13:56:43Z,7.815,10.5449,3.78,0.5673,0.1278,0.0846,23.5196,33.584519,47.27,8.5285,73.315,0.11605,3.5836061872248086,0.074,0,FCR,10
2023-06-27T13:56:43Z,7.833,10.5373,3.87,0.5559,0.1704,0.2961,23.5948,33.797847,47.575,8.4878,71.599,0.11615,3.6090102369136914,0.065,0,FCR,10
2023-06-27T13:56:43Z,7.847,10.531,3.87,0.5826,0.1704,0.2961,23.5647,33.9325,47.767,8.4219,69.539,0.11617,3.625163681499077,0.056,0,FCR,10
2023-06-27T13:56:43Z,7.86,10.526,3.87,1.0823,0.1704,0.2961,69.4517,33.964973,47.813,8.32,67.244,0.11635,3.629379923611879,0.048,0,FCR,10
2023-06-27T13:56:43Z,7.871,10.5219,3.87,1.1014,0.1704,0.2961,69.4968,33.897984,47.717,8.1739,64.856,0.116,3.6220142228552255,0.041,0,FCR,10
2023-06-27T13:56:43Z,7.88,10.5184,4.23,1.0785,1.065,4.2723,69.4668,33.76516,47.526,7.9832,62.526,0.11615,3.606901123756024,0.035,0,FCR,10
2023-06-27T13:56:43Z,7.888,10.5162,4.23,1.0862,1.065,4.2723,69.4668,33.598417,47.284,7.7539,60.414,0.11617,3.587537449020893,0.03,0,FCR,10
2023-06-27T13:56:43Z,7.895,10.5158,4.23,1.2807,1.065,4.2723,110.7846,33.416663,47.02,7.4981,58.688,0.11605,3.5662256275958244,0.026,0,FCR,10
2023-06-27T13:56:43Z,7.901,10.5174,4.23,1.2769,1.065,4.2723,110.9048,33.250645,46.778,7.2316,57.487,0.11617,3.5465077962156686,0.023,0,FCR,10
2023-06-27T13:56:43Z,7.906,10.5208,2.88,1.2807,1.2354,9.0522,110.8447,33.127386,46.595,6.9713,56.905,0.11617,3.531392991574972,0.02,0,FCR,10
2023-06-27T13:56:43Z,7.91,10.5257,2.88,1.2807,1.2354,9.0522,110.8597,33.043721,46.47,6.7351,56.99,0.11623,3.520825695537433,0.019,0,FCR,10
2023-06-27T13:56:43Z,7.915,10.5319,2.88,1.193,1.2354,9.0522,154.1165,32.97338,46.364,6.5417,57.752,0.11612,3.5116729124399155,0.017,0,FCR,10
2023-06-27T13:56:43Z,7.919,10.5387,2.88,1.2349,1.2354,9.0522,154.1916,32.909487,46.269,6.4068,59.15,0.11612,3.5033552259897447,0.016,0,FCR,10
2023-06-27T13:56:43Z,7.923,10.5455,2.88,1.2197,1.2354,9.0522,154.1165,32.862728,46.198,6.3409,61.075,0.11612,3.4969780212421813,0.016,0,FCR,10
2023-06-27T13:56:43Z,7.927,10.5514,0,1.2349,0.1278,0.0846,154.1616,32.836478,46.156,6.3495,63.351,0.11625,3.493028369074156,0.016,0,FCR,10
2023-06-27T13:56:43Z,7.931,10.5565,0,1.3456,0.1278,0.0846,137.1324,32.823735,46.133,6.4335,65.774,0.11617,3.490688373550685,0.016,0,FCR,10
2023-06-27T13:56:43Z,7.935,10.561,0,1.3189,0.1278,0.0846,137.1925,32.817143,46.119,6.5885,68.148,0.11617,3.4891317241116373,0.017,0,FCR,10
2023-06-27T13:56:43Z,7.939,10.5651,0,1.3646,0.1278,0.0846,137.1174,32.814941,46.111,6.8023,70.322,0.11615,3.4880971578311866,0.018,0,FCR,10
2023-06-27T13:56:43Z,7.943,10.5688,0,1.3684,0,0,137.2076,32.816545,46.107,7.0552,72.2,0.11607,3.487423226331168,0.019,0,FCR,10
2023-06-27T13:56:43Z,7.948,10.5722,0,0.7428,0,0,42.3374,32.832282,46.122,7.3244,73.732,0.11623,3.488309329582351,0.021,0,FCR,10
2023-06-27T13:56:43Z,7.954,10.5759,0,0.7276,0,0,42.5177,32.86833,46.167,7.5882,74.914,0.11617,3.4915848672636502,0.024,0,FCR,10
2023-06-27T13:56:43Z,7.96,10.5803,0,0.739,0,0,42.4576,32.904597,46.215,7.8294,75.781,0.1163,3.4950351329269194,0.027,0,FCR,10
2023-06-27T13:56:43Z,7.967,10.5853,0,0.7123,0,0,42.4275,32.899266,46.206,8.0376,76.396,0.11617,3.493833951225457,0.029,0,FCR,10
2023-06-27T13:56:43Z,7.975,10.5903,0,0.2812,0,0,14.9975,32.842994,46.128,8.2072,76.832,0.11612,3.4870735681317764,0.03,0,FCR,10
2023-06-27T13:56:43Z,7.984,10.5944,0,0.2431,0,0,15.0577,32.790087,46.057,8.338,77.143,0.11607,3.4809649085895993,0.03,0,FCR,10
2023-06-27T13:56:43Z,7.992,10.5973,0,0.2622,0,0,14.9825,32.777924,46.045,8.4339,77.374,0.11625,3.479723371042447,0.029,0,FCR,10
2023-06-27T13:56:43Z,8,10.5983,2.88,0.2355,1.3206,1.269,14.9975,32.789398,46.065,8.5023,77.564,0.11623,3.4812390726317677,0.027,0,FCR,10
2023-06-27T13:56:43Z,8.006,10.5972,2.88,0.224,1.3206,1.269,18.4996,32.799846,46.084,8.551,77.744,0.11628,3.482873279070553,0.024,0,FCR,10
2023-06-27T13:56:43Z,8.012,10.5944,2.88,0.266,1.3206,1.269,18.5296,32.812054,46.104,8.5862,77.928,0.11612,3.4847493498975344,0.021,0,FCR,10
2023-06-27T13:56:43Z,8.017,10.5909,2.88,0.2278,1.3206,1.269,18.4695,32.835217,46.139,8.6126,78.109,0.11623,3.4879007074830035,0.018,0,FCR,10
2023-06-27T13:56:43Z,8.021,10.5875,2.88,0.2431,1.3206,1.269,18.4394,32.85769,46.173,8.6344,78.262,0.11602,3.4909628003742283,0.014,0,FCR,10
2023-06-27T13:56:43Z,8.024,10.5847,4.23,0.43,1.4484,1.692,52.137,32.867643,46.189,8.6551,78.362,0.11612,3.4925180140457006,0.011,0,FCR,10
2023-06-27T13:56:43Z,8.026,10.5823,4.23,0.4453,1.4484,1.692,52.0919,32.87169,46.197,8.6761,78.396,0.11605,3.4933907550813728,0.008,0,FCR,10
2023-06-27T13:56:43Z,8.028,10.5803,4.23,0.4453,1.4484,1.692,52.1821,32.886753,46.219,8.6966,78.351,0.11605,3.495353988920998,0.006,0,FCR,10
2023-06-27T13:56:43Z,8.029,10.5785,4.23,0.4643,1.4484,1.692,52.0769,32.930711,46.283,8.7139,78.214,0.11605,3.500684210053557,0.004,0,FCR,10
2023-06-27T13:56:43Z,8.029,10.5769,4.23,0.4415,0.5538,1.3959,74.2914,33.013305,46.401,8.7254,77.987,0.11617,3.5103505531688586,0.002,0,FCR,10
2023-06-27T13:56:43Z,8.03,10.5755,4.23,0.4872,0.5538,1.3959,74.4117,33.130818,46.568,8.7295,77.684,0.11607,3.5239527192222444,0,0,FCR,10
2023-06-27T14:02:47Z,-0.173,25.3866,6.12,2.1428,0.426,14.2974,21.5356,44.209045,44.008,8.4256,108.216,444.77,2.3200085587803683,0.035,0,FCR,11
2023-06-27T14:02:47Z,-0.162,25.3661,6.12,2.1276,0.426,14.2974,21.701,44.194666,44.043,8.5149,109.652,277.92,2.322991274693704,0.037,0,FCR,11
2023-06-27T14:02:47Z,-0.15,25.3322,6.12,2.1314,0.426,14.2974,20.4986,44.313348,44.198,8.6316,110.84,229.2,2.333377769591619,0.036,0,FCR,11
2023-06-27T14:02:47Z,-0.141,25.2824,6.12,2.1619,0.426,14.2974,20.4384,44.533335,44.435,8.7663,111.738,214.08,2.349189834942549,0.034,0,FCR,11
2023-06-27T14:02:47Z,-0.133,25.2225,6.21,2.1505,0.2982,14.3397,20.4384,44.834037,44.732,8.905,112.383,237.36,2.3689319884855085,0.032,0,FCR,11
2023-06-27T14:02:47Z,-0.126,25.1657,6.21,2.1505,0.2982,14.3397,20.5286,45.214405,45.088,9.0325,112.905,236.94,2.3919003245346193,0.029,0,FCR,11
2023-06-27T14:02:47Z,-0.12,25.1239,6.21,2.1123,0.2982,14.3397,20.4384,45.680768,45.517,9.1371,113.579,225.83,2.4182787246597828,0.028,0,FCR,11
2023-06-27T14:02:47Z,-0.114,25.1036,6.21,2.0894,0.2982,14.3397,20.4234,46.230681,46.021,9.2143,114.862,225.59,2.447830228447103,0.028,0,FCR,11
2023-06-27T14:02:47Z,-0.107,25.1069,6.3,2.1047,0.5112,14.1282,20.4384,46.788858,46.529,9.2667,117.323,223.69,2.4763974127161013,0.029,0,FCR,11
2023-06-27T14:02:47Z,-0.1,25.1316,6.3,2.0589,0.5112,14.1282,20.4084,47.240603,46.929,9.3052,121.451,205.78,2.4977147749624664,0.03,0,FCR,11
2023-06-27T14:02:47Z,-0.091,25.1708,6.3,2.0856,0.5112,14.1282,20.3332,47.547854,47.188,9.3536,127.41,173.81,2.510257374894005,0.031,0,FCR,11
2023-06-27T14:02:47Z,-0.082,25.2182,6.3,2.1161,0.5112,14.1282,21.5657,47.733098,47.336,9.4505,134.819,156.63,2.516062139620618,0.031,0,FCR,11
2023-06-27T14:02:47Z,-0.073,25.2704,6.21,2.1543,0.426,14.7627,21.6859,47.839789,47.415,9.6432,142.858,159.82,2.5176980214287634,0.03,0,FCR,11
2023-06-27T14:02:47Z,-0.066,25.3238,6.21,2.1505,0.426,14.7627,21.6258,47.904307,47.461,9.9725,150.582,166.27,2.5174027492910613,0.028,0,FCR,11
2023-06-27T14:02:47Z,-0.059,25.3729,6.21,2.1505,0.426,14.7627,21.6859,47.935929,47.481,10.4523,157.14,163.8,2.5158743605968614,0.027,0,FCR,11
2023-06-27T14:02:47Z,-0.053,25.4126,6.21,2.0818,0.426,14.7627,20.2731,47.954979,47.492,11.0523,161.898,158.92,2.5143490693518395,0.025,0,FCR,11
2023-06-27T14:02:47Z,-0.048,25.4411,5.85,2.0894,0.426,14.0436,20.1829,47.974464,47.507,11.7056,164.553,157.21,2.5136551144901396,0.024,0,FCR,11
2023-06-27T14:02:47Z,-0.042,25.4602,5.85,2.0856,0.426,14.0436,20.198,47.975799,47.506,12.3347,165.168,142.75,2.5125684704834996,0.023,0,FCR,11
2023-06-27T14:02:47Z,-0.036,25.4725,5.85,2.0665,0.426,14.0436,20.213,47.94745,47.477,12.8694,164.124,142.75,2.5102741498194923,0.023,0,FCR,11
2023-06-27T14:02:47Z,-0.03,25.4805,5.85,2.0589,0.426,14.0436,20.4685,47.897712,47.43,13.2575,161.985,136.8,2.507200276209444,0.023,0,FCR,11
2023-06-27T14:02:47Z,-0.024,25.4857,5.85,2.078,0.426,14.0436,20.3783,47.833137,47.371,13.4739,159.324,137.36,2.503603455315775,0.024,0,FCR,11
2023-06-27T14:02:47Z,-0.019,25.4885,6.12,2.078,0.3834,15.3126,20.3332,47.758303,47.304,13.5237,156.577,135.05,2.499686762327272,0.026,0,FCR,11
2023-06-27T14:02:47Z,-0.012,25.4889,6.12,2.0513,0.3834,15.3126,20.5286,47.675055,47.233,13.4382,154.002,139.47,2.4956746332070305,0.028,0,FCR,11
2023-06-27T14:02:47Z,-0.005,25.4866,6.12,2.1467,0.3834,15.3126,21.6108,47.573081,47.148,13.2637,151.712,142.97,2.4910205683060727,0.031,0,FCR,11
2023-06-27T14:02:47Z,0.004,25.4815,6.12,2.1505,0.3834,15.3126,21.5958,47.446986,47.046,13.047,149.722,114.94,2.485560712968567,0.035,0,FCR,11
2023-06-27T14:02:47Z,0.013,25.4731,6.12,2.1657,0.426,15.4818,21.6559,47.30476,46.937,12.8239,148.01,111.02,2.479882850086411,0.039,0,FCR,11
2023-06-27T14:02:47Z,0.023,25.4607,6.12,2.1428,0.426,15.4818,21.6559,47.148108,46.826,12.6159,146.553,113.45,2.474303951757813,0.044,0,FCR,11
2023-06-27T14:02:47Z,0.035,25.4434,6.12,2.1238,0.426,15.4818,20.1078,46.957053,46.698,12.4322,145.339,115.19,2.468027240072718,0.05,0,FCR,11
2023-06-27T14:02:47Z,0.047,25.4189,6.12,2.1428,0.426,15.4818,20.1829,46.742074,46.574,12.2746,144.328,113.45,2.4623526568466905,0.058,0,FCR,11
2023-06-27T14:02:47Z,0.062,25.3847,6.12,2.1238,0.426,15.0165,20.1679,46.568699,46.522,12.1417,143.465,114.25,2.4612357061971597,0.067,0,FCR,11
2023-06-27T14:02:47Z,0.079,25.3375,6.12,2.1352,0.426,15.0165,20.213,46.479857,46.568,12.0326,142.789,113.68,2.4663235487814177,0.075,0,FCR,11
2023-06-27T14:02:47Z,0.1,25.2707,6.12,2.5472,0.426,15.0165,27.1719,46.467699,46.684,11.9476,142.471,87.641,2.476412326019853,0.083,0,FCR,11
2023-06-27T14:02:47Z,0.125,25.1739,6.12,2.551,0.426,15.0165,27.3222,46.50916,46.829,11.8857,142.723,78.669,2.4897774378069686,0.089,0,FCR,11
2023-06-27T14:02:47Z,0.151,25.0448,6.12,2.5854,0.426,15.0165,27.217,46.569714,46.963,11.8428,143.681,71.62,2.5043193881245327,0.092,0,FCR,11
2023-06-27T14:02:47Z,0.176,24.9003,6.48,2.593,0.426,16.7508,27.1569,46.610026,47.055,11.8186,145.305,62.037,2.517388008155844,0.092,0,FCR,11
2023-06-27T14:02:47Z,0.2,24.7646,6.48,2.3794,0.426,16.7508,22.5276,46.632918,47.126,11.8222,147.358,62.145,2.5288505850850687,0.09,0,FCR,11
2023-06-27T14:02:47Z,0.222,24.6545,6.48,2.3946,0.426,16.7508,22.6328,46.660349,47.223,11.8676,149.534,60.309,2.5404503484399195,0.087,0,FCR,11
2023-06-27T14:02:47Z,0.243,24.5769,6.48,2.3603,0.426,16.7508,22.723,46.687746,47.361,11.9648,151.564,59.347,2.5526498303846203,0.083,0,FCR,11
2023-06-27T14:02:47Z,0.262,24.523,7.29,2.3717,0.5112,22.3767,22.6028,46.714484,47.544,12.1126,153.251,59.386,2.56615150967535,0.08,0,FCR,11
2023-06-27T14:02:47Z,0.283,24.4726,7.29,2.5739,0.5112,22.3767,21.9715,46.737774,47.738,12.2957,154.602,55.711,2.5801231359516072,0.077,0,FCR,11
2023-06-27T14:02:47Z,0.303,24.4014,7.29,2.5663,0.5112,22.3767,21.8062,46.736071,47.888,12.4942,155.904,43.26,2.592769885817254,0.073,0,FCR,11
2023-06-27T14:02:47Z,0.323,24.2864,7.29,2.5701,0.5112,22.3767,21.9565,46.702969,47.971,12.6913,157.549,43.885,2.6040791148924396,0.069,0,FCR,11
2023-06-27T14:02:47Z,0.34,24.1258,7.29,2.5663,0.5112,21.1077,21.8813,46.641525,47.99,12.8713,159.77,43.99,2.6143426612943315,0.064,0,FCR,11
2023-06-27T14:02:47Z,0.356,23.9501,7.29,2.7227,0.5112,21.1077,20.6639,46.549221,47.945,13.0273,162.534,43.402,2.6218144007188577,0.058,0,FCR,11
2023-06-27T14:02:47Z,0.369,23.7949,7.29,2.6998,0.5112,21.1077,20.709,46.441075,47.864,13.1748,165.606,40.565,2.6260439166093703,0.053,0,FCR,11
2023-06-27T14:02:47Z,0.382,23.6742,7.29,2.6922,0.5112,21.1077,20.709,46.321934,47.759,13.3437,168.593,39.35,2.626888108646354,0.049,0,FCR,11
2023-06-27T14:02:47Z,0.393,23.5901,6.93,2.7227,0.426,19.7964,20.6188,46.130303,47.563,13.5527,171.055,39.213,2.6202740465772436,0.047,0,FCR,11
2023-06-27T14:02:47Z,0.403,23.5394,6.93,2.593,0.426,19.7964,22.1068,45.789322,47.212,13.7998,172.647,37.956,2.60261516708511,0.047,0,FCR,11
2023-06-27T14:02:47Z,0.414,23.5076,6.93,2.5586,0.426,19.7964,22.1218,45.293273,46.733,14.0684,173.098,36.413,2.576339898961056,0.049,0,FCR,11
2023-06-27T14:02:47Z,0.426,23.4884,6.93,2.551,0.426,19.7964,22.1218,44.68029,46.184,14.3267,172.23,34.72,2.5452358249851255,0.053,0,FCR,11
2023-06-27T14:02:47Z,0.44,23.4854,6.93,2.593,0.426,19.7964,22.0767,43.971182,45.589,14.536,170.088,31.664,2.5105407114194587,0.057,0,FCR,11
2023-06-27T14:02:47Z,0.456,23.4821,6.75,2.6807,0.426,19.3734,20.2431,43.232441,45.011,14.6712,166.949,27.782,2.4768875639613603,0.061,0,FCR,11
2023-06-27T14:02:47Z,0.473,23.4453,6.75,2.696,0.426,19.3734,20.1378,42.5801,44.552,14.7186,163.186,26.176,2.4520353589590815,0.065,0,FCR,11
2023-06-27T14:02:47Z,0.49,23.3539,6.75,2.6998,0.426,19.3734,20.2431,41.978877,44.141,14.6685,159.181,24.054,2.4329101000741655,0.067,0,FCR,11
2023-06-27T14:02:47Z,0.508,23.204,6.75,2.7074,0.426,19.3734,20.1378,41.216923,43.546,14.5255,155.26,21.461,2.4060477528726247,0.07,0,FCR,11
2023-06-27T14:02:47Z,0.526,22.9996,6.48,2.799,0.3408,16.8354,14.9975,40.198023,42.685,14.3111,151.581,21.086,2.3662474796567805,0.072,0,FCR,11
2023-06-27T14:02:47Z,0.544,22.7608,6.48,2.8333,0.3408,16.8354,15.0126,39.058561,41.722,14.0508,148.088,20.673,2.321900716004099,0.074,0,FCR,11
2023-06-27T14:02:47Z,0.562,22.5204,6.48,2.8219,0.3408,16.8354,15.1178,37.993861,40.859,13.768,144.562,20.804,2.283169512048522,0.076,0,FCR,11
2023-06-27T14:02:47Z,0.581,22.2898,6.48,2.8066,0.3408,16.8354,15.0276,37.141892,40.222,13.4876,140.664,18.469,2.2570442902797665,0.079,0,FCR,11
2023-06-27T14:02:47Z,0.603,22.046,6.03,2.4137,0.2556,13.536,12.8783,36.503225,39.786,13.2291,135.987,16.596,2.2433646769037474,0.082,0,FCR,11
2023-06-27T14:02:47Z,0.625,21.765,6.03,2.3946,0.2556,13.536,12.8633,35.968938,39.423,12.9935,130.189,14.891,2.235806344437221,0.084,0,FCR,11
