ICPMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
09/08/2026 - 5,0.3,"3,196.80","1,249.50",7.4,"6,364.00",15.5,1.2,-0.1,"1,619.90","2,726.60",0.7,-0.1,0,427.4,74.7,0.1,3.6,5.7,1.6,-0.1,-0.9,17.9,-0.1,0.2,0,0,19.6,0,0
09/08/2026 - 6,0.3,"3,278.80","1,264.80",3.8,"6,423.10",4.3,1.2,0,"1,660.90","2,758.80",0.5,-0.2,0,100.4,28,0.1,0.2,1.1,13.3,-0.1,-0.9,18.1,-0.1,0.1,0,0,22.5,0,0
09/08/2026 - 7,0.2,"2,954.50","1,361.40",4.6,"8,609.50",23,1.1,-0.1,"1,719.50","3,532.30",1,-0.2,0,"2,426.90","2,323.70",2.9,0.2,0.8,1.6,-0.1,-0.8,23.4,0,0.2,0,0.1,92.4,0,0.1
09/08/2026 - 8,0.2,"2,969.70","1,375.60",2.2,"8,570.70",1.7,1.1,0,"1,723.70","3,631.30",0.7,-0.2,0.2,54.1,"2,206.50",2.5,0.3,0.7,16.5,-0.1,-0.9,23.4,-0.1,0.1,0,0,88.8,0.2,0
09/08/2026 - 13,0.2,"2,955.70","1,359.70",5,"8,613.90",22.9,1.1,-0.1,"1,716.80","3,515.50",0.9,-0.2,0,"2,603.40","2,388.40",3,0.2,0.8,1.5,-0.1,-0.9,23.4,-0.1,0.2,0,0,94.4,0,0
09/08/2026 - 14,0.2,"3,000.10","1,368.80",1.6,"8,606.50",1.8,1.1,-0.1,"1,720.50","3,571.70",0.7,-0.3,0.1,35.8,"2,344.70",2.8,0.2,0.5,8.6,-0.1,-0.9,23.6,-0.1,0.1,0,0,93.6,0,0
09/08/2026 - 16,0.3,"3,620.80","1,249.30",7,"8,532.00",10.7,1.4,-0.1,"1,620.80","2,729.80",0.8,-0.1,0.1,21.6,8.8,0,0.2,0.5,31.3,-0.1,-0.9,17.6,-0.1,0.1,0,0,17.4,0.1,0
09/08/2026 - 19,0.1,"2,992.80","1,363.00",13.4,"3,794.10",17.1,1.5,-0.3,"1,671.80","2,686.80",0.4,0.1,0,403.8,130.9,0.2,0.1,0.5,0.4,0.2,-0.8,20.1,-0.1,0.1,0,0,16.2,0.1,0
09/08/2026 - 20,0.1,"3,077.80","1,368.20",5.8,"3,820.60",10.9,2.2,-0.1,"1,707.00","2,691.50",0.3,-0.1,0.1,112.7,5.3,0.1,0.2,0.8,4.6,0.2,-0.8,20.1,-0.1,1.5,0,0,15,0.2,0
09/08/2026 - 21,0.1,"2,989.20","1,408.70",15.8,"4,296.20",26.7,1.4,-0.3,"1,718.80","2,995.40",2.5,0.1,0.1,"1,083.10","1,163.20",0.9,0.1,0.7,0.6,0.2,-0.9,22.1,-0.1,0.1,0,0,103.9,0.1,0
09/08/2026 - 22,0.1,"2,996.00","1,398.60",2,"4,266.30",4,1.5,-0.2,"1,722.40","2,957.30",0.3,-0.2,0,143.9,991.2,0.7,0.1,0.2,8.4,0.1,-0.9,21.6,-0.1,0.3,0,0,17.7,0,0
09/08/2026 - 76,0.1,"2,926.70","1,527.30",1.4,"7,805.20",3.4,0.4,-0.1,"2,135.20","4,293.30",0.6,-0.2,0.1,"24,094.50","4,561.60",3.4,0.7,0.2,43.8,0.3,-0.9,31.8,0.4,0.1,0,0,216.9,0,0
