ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
06/15/2026 - 22,-0.2,"3,115.6","1,310.3",13.6,"7,260.6",3.0,2.9,-0.4,"1,750.8","2,751.6",0.6,0.2,0.1,175.2,475.7,0.5,0.2,1.2,8.7,0.2,-0.2,19.2,0.1,0.0,0.0,0.0,28.5,0.1,0.0
06/15/2026 - 23,-0.2,"2,989.6","1,401.2",84.8,"8,248.4",31.9,1.7,-0.6,"1,928.2","3,394.8",1.9,0.1,0.1,"12,396.9","3,321.1",3.6,0.4,1.0,1.5,0.4,-0.2,24.3,0.4,0.0,0.0,0.1,118.1,0.6,0.0
06/15/2026 - 75,-0.2,"3,302.8","1,436.0",108.6,"8,107.2",36.3,2.1,-0.2,"2,351.9","3,426.4",1.9,0.1,0.3,"8,610.4","3,041.8",3.4,2.0,3.8,75.5,0.4,-0.2,24.4,0.3,0.0,0.0,0.1,118.5,1.6,0.0
06/15/2026 - 76,-0.2,"3,015.6","1,401.2",9.4,"7,843.0",4.5,2.5,-0.6,"1,890.3","3,373.9",0.7,-0.1,0.1,"6,925.9","2,887.4",3.0,0.5,0.4,27.7,0.3,-0.3,24.0,0.2,0.0,0.0,0.0,99.1,0.1,0.0
06/22/2026 - 2,0.0,"3,515.4","1,139.0",133.6,"8,696.5",17.6,1.9,0.5,"1,674.2","2,407.2",3.1,0.3,0.3,"1,145.6",18.0,0.2,1.1,4.3,17.4,0.1,-0.3,15.2,-0.1,0.0,0.0,0.1,14.0,0.4,0.0
06/22/2026 - 4,0.0,"3,434.1","1,175.4",29.7,"8,393.9",10.7,1.8,-0.6,"1,647.9","2,456.0",0.9,0.2,0.2,790.8,14.3,0.1,0.3,2.3,17.7,0.1,-0.3,15.9,-0.1,0.0,0.0,0.0,12.9,0.1,0.0
06/22/2026 - 5,0.0,"3,346.1","1,305.8",32.9,"8,501.9",31.9,2.4,0.4,"1,662.1","2,968.8",1.1,0.0,0.1,"1,219.4",483.6,0.7,0.3,1.8,2.9,0.1,-0.3,19.9,-0.1,0.0,0.0,0.0,36.9,0.2,0.0
06/22/2026 - 6,-0.1,"3,365.3","1,326.6",15.6,"8,463.6",6.4,3.3,-0.4,"1,706.9","3,053.2",1.0,-0.1,0.1,449.9,479.1,0.6,0.4,1.8,20.2,0.1,-0.4,20.0,-0.1,0.0,0.1,0.1,38.7,0.1,0.0
06/22/2026 - 7,-0.1,"3,342.4","1,366.4",13.1,"8,800.5",28.5,3.0,-0.5,"1,688.3","3,145.5",0.9,0.0,0.1,"1,912.2",767.5,1.0,0.4,1.8,3.7,0.1,-0.3,21.4,-0.1,0.0,0.0,0.0,48.0,0.1,0.0
06/22/2026 - 8,-0.1,"3,292.2","1,354.6",22.2,"8,705.3",3.3,2.5,-0.3,"1,693.7","3,069.5",0.8,-0.2,0.2,400.8,774.2,0.9,0.6,1.8,84.6,0.0,-0.3,21.2,-0.1,0.0,0.0,0.0,46.4,0.2,0.0
06/22/2026 - 9,-0.1,"3,261.9","1,369.7",34.4,"8,975.2",23.5,2.4,-0.5,"1,697.4","3,185.0",1.0,0.0,0.2,"2,091.4","1,052.0",1.4,0.4,2.7,4.8,0.1,-0.2,21.6,0.0,0.0,0.0,0.1,49.1,0.2,0.0
06/22/2026 - 10,-0.1,"3,288.7","1,389.8",34.3,"8,884.1",6.1,2.6,0.0,"1,753.1","3,421.4",0.8,-0.1,0.4,438.7,"1,019.1",1.2,0.8,2.5,39.2,0.1,-0.3,21.7,0.0,0.0,0.0,0.0,50.3,0.3,0.0
06/22/2026 - 11,-0.1,"3,230.5","1,383.6",10.5,"9,107.3",19.8,2.8,-0.4,"1,705.8","3,312.1",0.9,-0.1,0.1,"2,456.7","1,355.3",1.9,0.6,2.2,6.0,0.1,-0.3,22.2,-0.1,0.0,0.0,0.0,55.1,0.1,0.0
06/22/2026 - 12,-0.1,"3,260.9","1,403.4",8.9,"9,075.8",3.5,2.7,-0.3,"1,758.6","3,389.5",0.7,-0.2,0.1,303.8,"1,271.7",1.5,0.6,2.7,45.7,0.0,-0.3,22.6,-0.1,0.0,0.0,0.0,52.7,0.1,0.0
06/22/2026 - 13 rerun,-0.1,"3,207.9","1,354.0",49.6,"7,449.3",40.9,4.8,2.3,"1,805.1","2,741.3",1.6,0.9,0.2,"1,197.6",223.2,0.4,0.4,1.3,1.2,0.4,-0.1,20.3,0.2,0.0,0.0,0.0,28.1,0.3,0.0
06/22/2026 - 14,-0.1,"3,234.5","1,386.8",11.5,"9,130.4",21.0,2.7,-0.5,"1,709.5","3,364.7",0.9,0.0,0.1,"2,492.8","1,288.3",1.7,0.4,2.2,4.7,0.1,-0.3,22.3,-0.1,0.0,0.0,0.0,53.8,0.1,0.0
06/22/2026 - 16,-0.1,"3,253.9","1,387.1",11.9,"9,091.1",3.5,3.2,-0.4,"1,750.2","3,292.1",0.9,-0.2,0.2,336.6,"1,220.2",1.5,0.4,2.1,32.1,0.0,-0.3,22.2,-0.1,0.0,0.0,0.0,55.0,0.1,0.0
06/22/2026 - 19,0.1,"3,679.7","1,394.9",12.0,"9,585.4",10.0,2.5,-0.5,"1,898.6","3,129.3",0.8,-0.1,0.1,237.3,18.0,0.1,0.3,1.1,10.2,0.0,-0.3,21.6,-0.1,0.0,0.0,0.0,23.1,0.1,0.0
06/22/2026 - 20,-0.2,"3,211.6","1,330.9",138.1,"7,430.3",29.1,2.9,-0.5,"1,809.9","2,658.0",3.0,0.6,0.2,"1,244.6",112.0,0.3,0.5,1.5,17.4,0.3,-0.3,19.1,0.0,0.0,0.0,0.0,19.2,0.5,0.0
06/22/2026 - 21,-0.3,"3,146.8","1,274.2",18.8,"7,180.0",6.1,3.3,-0.5,"1,708.7","2,562.8",0.6,0.3,0.1,295.3,5.4,0.1,0.2,0.8,3.4,0.2,-0.3,18.4,0.0,0.0,0.0,0.0,12.5,0.1,0.0
06/22/2026 - 22,-0.3,"3,185.5","1,297.5",18.4,"7,185.0",6.6,2.7,-0.4,"1,784.3","2,614.3",0.7,0.2,0.2,264.8,36.9,0.1,0.5,1.8,15.8,0.2,-0.3,18.9,0.1,0.0,0.0,0.1,19.8,0.2,0.0
06/22/2026 - 23,-0.3,"3,052.7","1,443.6",34.4,"8,372.4",35.0,1.5,-0.6,"2,005.2","3,521.1",1.2,0.1,0.1,"14,659.7","3,314.1",3.2,0.4,0.8,3.1,0.6,-0.3,25.7,0.5,0.0,0.0,0.1,133.3,0.2,0.0
06/22/2026 - 24,-0.3,"3,112.5","1,449.6",19.9,"8,347.4",4.2,1.8,-0.4,"2,031.5","3,538.6",0.7,-0.1,0.1,"12,863.5","3,228.6",2.7,0.4,0.6,24.5,0.6,-0.3,25.6,0.4,0.0,0.0,0.0,126.0,0.2,0.0
06/22/2026 - 75,-0.3,"3,082.6","1,451.5",45.3,"8,214.7",37.4,2.8,-0.5,"1,954.7","3,532.0",1.4,0.1,0.1,"9,694.1","2,800.5",3.0,0.4,0.9,3.2,0.5,-0.3,25.1,0.3,0.0,0.0,0.0,107.0,0.2,0.0
06/22/2026 - 76,-0.3,"3,074.7","1,421.0",10.6,"8,040.6",4.4,1.7,-0.6,"1,934.0","3,384.4",0.7,-0.1,0.1,"8,773.0","2,785.7",2.6,0.3,0.3,18.8,0.4,-0.3,24.6,0.3,0.0,0.0,0.0,106.7,0.1,0.0
