"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"BVR",50,2023-07-24 19:07:13,34,0.22,4.2,1.05,4.18,0,9.43,0,27.93,100,13.71,31.9,13.72,3.72,15.17,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:16,34,0.38,3.13,1.06,4.68,0,8.87,0.09,27.88,100,14.16,31.35,14.62,3.41,14.61,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:18,34,0.51,3.19,1.03,3.58,0.19,8,0.21,27.71,100,13.84,28.48,12.82,3.83,14.42,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:20,34,0.55,3.16,1.13,3.56,0.08,7.93,0.2,27.54,100,13.53,27.74,12.46,3.61,14.39,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:23,34,0.62,3.71,1.17,3.81,0,8.69,0.12,27.49,100,13.85,29.64,13.08,3.04,14.55,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:25,34,0.71,2.94,1.17,4.03,0,8.13,0.2,27.33,100,13.98,28.79,13.33,3.21,14.23,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:28,34,0.86,2.95,1.25,4.05,0,8.25,0.25,26.85,100,14.59,29.33,13.61,3.25,14.4,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:30,34,0.99,2.75,1.39,4.04,0,8.19,0.35,26.53,100,15.38,29.49,13.82,3.26,15.33,14.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:32,34,1.1,2.98,1.12,4.21,0,8.32,0.26,26.43,100,14.96,30.23,13.95,3.14,14.23,13.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:35,34,1.17,1.77,1.39,4.76,0,7.93,0.3,26.42,100,14.72,29.13,14.75,4.27,15.08,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:37,34,1.25,2.99,0.93,4.42,0,8.34,0.18,26.4,100,14.37,30.48,14.05,3.39,13.64,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:40,34,1.32,3.54,1.19,4.14,0.04,8.9,0.2,26.37,100,15.12,31.38,13.99,4.01,15.37,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:42,34,1.41,2.66,1.21,4.69,0,8.56,0.29,26.35,100,15.65,31.52,15.03,3.81,14.49,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:44,34,1.45,3.81,1.16,4.21,0,9.18,0.11,26.31,100,14.62,31.67,13.96,4.42,14.75,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:47,34,1.5,2.82,1.16,4.52,0,8.5,0.24,26.32,100,15.07,30.9,14.54,3.68,14.33,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:49,34,1.57,2.81,1.2,4.65,0.09,8.75,0.22,26.33,100,15.28,31.72,15.01,4.28,15.54,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:51,34,1.58,3.39,1.1,4.36,0,8.85,0.2,26.3,100,15.14,31.69,14.29,4.09,14.36,14.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:54,34,1.61,2.61,1.32,4.48,0,8.41,0.34,26.29,100,15.82,30.88,14.64,3.92,15.38,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:56,34,1.68,2.54,1.13,4.73,0,8.41,0.23,26.32,100,14.89,30.85,14.84,3.31,14.58,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:07:59,34,1.77,2.7,1.19,4.78,0,8.67,0.27,26.32,100,15.66,31.91,15.11,4.36,14.87,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:01,34,1.88,3.14,1.23,4.59,0,8.96,0.25,26.27,100,15.82,32.38,15,3.29,15.55,14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:03,34,1.91,2.51,1.21,4.79,0,8.51,0.32,26.23,100,15.96,31.77,15.23,4,14.77,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:06,34,1.97,3.05,1.16,4.72,0.06,8.99,0.2,26.23,100,15.39,32.44,15.12,4.41,15.45,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:08,34,2.07,3.24,1.15,4.84,0,9.23,0.2,26.2,100,15.77,33.31,15.36,4.07,15.49,14.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:10,34,2.17,2.95,1.24,4.88,0,9.07,0.26,26.13,100,16.13,33.07,15.6,3.97,14.99,15.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:13,34,2.23,2.42,1.3,5.02,0,8.75,0.31,26.07,100,16.16,32.45,15.8,3.72,15.54,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:15,34,2.28,3.64,1.04,4.54,0,9.22,0.19,26.04,100,15.61,33.13,14.83,3.23,15.14,13.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:18,34,2.43,3.05,1.17,5.1,0,9.31,0.21,26.05,100,16.01,33.88,15.97,3.7,15.51,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:20,34,2.54,3.79,1.24,4.46,0,9.49,0.26,26.02,100,16.62,33.97,15.08,3.7,15.82,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:22,34,2.59,3.16,1.34,5.01,0,9.5,0.25,26.01,100,16.64,34.31,16.02,4.54,16.21,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:25,34,2.7,3.38,1.18,4.9,0,9.46,0.24,25.96,100,16.49,34.35,15.74,4.31,15.51,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:27,34,2.81,3.26,1.33,5.04,0,9.63,0.26,25.84,100,16.92,34.86,16.17,4.22,16.65,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:30,34,2.91,4.73,1.79,5.64,0,12.17,0.39,25.8,100,21.73,43.41,19.24,5.15,20.21,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:32,34,2.99,12.82,3.59,7.47,0,23.88,1.05,25.47,100,44.54,83.34,31.76,8.39,36.39,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:34,34,3.01,17.06,5.23,8.74,0,31.03,1.41,25.16,100,57.69,105.94,39.82,11.12,46.03,51.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:37,34,3.08,14.4,4.04,8.11,0,26.54,1.09,25.21,100,48.64,91.67,34.85,9.14,38.84,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:39,34,3.16,24.93,5.81,13.62,0,44.35,1.44,24.69,100,78.04,153.22,56.67,14.15,62.44,64.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:41,34,3.22,23.24,6.23,15.53,0,45.01,1.68,24.16,100,81.71,158.34,61.16,15.73,65.36,66.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:44,34,3.26,14.5,4.38,13.23,0,32.11,0.97,23.95,100,56.65,113.79,47.02,11.72,47.31,48.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:46,34,3.31,13.97,4.27,12.77,0,31,0.87,23.78,100,53.92,109.16,45.15,11.83,46.1,46.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:49,34,3.37,13.66,3.7,12.76,0,30.12,0.73,23.71,100,51.57,106.83,44.06,11.15,44.14,42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:51,34,3.45,12.51,3.5,12.6,0,28.61,0.58,23.39,100,47.97,101.14,42.43,10.76,41.9,40.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:53,34,3.54,11.7,2.94,12.17,0,26.81,0.49,22.88,100,44.8,95.79,40.22,10.2,38.27,36.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:56,34,3.63,10.73,2.5,12.72,0.03,25.98,0.34,22.41,100,42.48,93.85,40.27,9.67,36.62,34.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:08:58,34,3.7,10.52,2.23,12.4,0,25.15,0.3,22.04,100,40.94,91.18,38.94,9.51,34.45,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:00,34,3.73,10.14,2.15,12.88,0,25.16,0.35,22.14,100,41.71,92.47,39.99,9.35,34.07,32.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:03,34,3.81,8.94,1.62,11.97,0,22.53,0.36,22.08,100,38.14,84.51,36.66,8.38,30.17,28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:05,34,3.86,8.32,1.46,10.63,0.24,20.66,0.38,21.66,100,35.51,77.84,33.75,7.96,28.69,26.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:08,34,3.97,7.46,1.26,9.68,0,18.41,0.35,21.12,100,31.77,69.52,30,6.67,25.07,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:10,34,4,7.17,1.28,10.14,0,18.59,0.39,20.47,100,32.51,70.89,31.02,6.83,25.57,23.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:12,34,4.04,7.57,1.27,9.52,0,18.36,0.34,20.7,100,31.5,69.04,29.63,6.53,25.17,22.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:15,34,4.13,7.36,1.15,8.88,0,17.39,0.32,20.82,100,29.76,65.31,27.79,6.33,23.68,21.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:17,34,4.25,5.13,1.1,7.54,0.05,13.82,0.43,20.38,100,25.51,53.34,23.67,5.35,20.48,18.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:20,34,4.35,5.23,1.22,6.78,0,13.22,0.43,20.07,100,24.36,50.14,21.85,5.33,19.72,18.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:22,34,4.43,4.71,1.11,6.56,0.05,12.43,0.47,19.84,100,23.64,48.01,21.17,5.28,18.89,17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:24,34,4.49,4.69,1,6.24,0.27,12.2,0.45,19.8,100,23.18,47.31,20.96,5.31,18.96,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:27,34,4.61,4.16,1.06,5.87,0.39,11.48,0.44,19.7,100,21.9,44.42,20.14,5.31,18.81,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:29,34,4.76,3.45,1.19,5.3,1.01,10.95,0.47,18.59,100,21.45,42.67,20.49,6.1,20.53,17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:31,34,4.85,3.47,1.18,5.1,1.25,11,0.4,17.84,100,20.87,42.38,20.6,6.21,21.26,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:34,34,4.92,2.88,1.29,6.36,0.92,11.44,0.39,17.94,100,21.5,44.45,22.27,6.16,21.32,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:36,34,4.98,2.59,1.64,8.42,0.81,13.45,0.38,18.07,100,24.59,52.15,26.92,7.36,24.22,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:39,34,5.05,2.96,1.39,7.72,1.86,13.92,0.42,18.13,100,25.98,55.11,28.69,8,27.11,22.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:41,34,5.12,2.28,2,8.06,1.79,14.14,0.41,18.42,100,25.89,54.31,29.38,8.64,29.17,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:43,34,5.22,2.99,2.73,7.35,2.61,15.68,0.35,17.53,100,27.09,56.86,31.09,10.9,34.87,29.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:46,34,5.32,2.22,3.67,8.02,2.9,16.8,0.42,15.78,100,29.03,59.41,34.07,12.22,40.15,34.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:48,34,5.38,2.19,5.06,8.02,3.14,18.41,0.37,15.36,100,29.95,60.46,35.83,13.75,46.97,41.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:50,34,5.38,2.31,4.45,5.64,4.21,16.61,0.47,15.36,100,28.45,55.65,33.37,12.89,46.67,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:53,34,5.44,2.08,9.76,7.89,2.66,22.39,0.34,15.68,100,31.96,58.76,37.71,17.11,64.7,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:55,34,5.57,2,24.63,10.81,0,37.44,0,15.41,100,39.84,61.98,47.53,29.05,118.9,125.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:09:58,34,5.69,1.45,33.72,11.65,0,46.82,0,15.26,100,47.05,67.09,56.68,36.83,157.85,166.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:00,34,5.8,1.75,54.98,11.67,0,68.4,0,14.73,100,60.85,76.39,74.29,54.22,246.45,264.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:02,34,5.87,0,74.98,19.9,0,94.88,0,14.32,100,83.89,114.94,109.34,78.47,337.83,361.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:05,34,5.96,0,77,25.37,9.09,111.46,0,14.25,100,110.23,180.13,152.08,96.2,389,396.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:07,34,6.01,3.16,79.38,30.92,16,129.46,0,14.4,100,138.31,246.19,190.19,115.68,432.45,433.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:10,34,6.11,0.54,78.03,38.62,19.29,136.47,0,14.45,100,153.66,285.25,216.67,118.49,448,438.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:12,34,6.22,7.02,60.99,29.75,25.71,123.46,0.34,13.77,100,155.73,289.57,207.27,107.54,398.96,371.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:14,34,6.29,5.27,57.6,26.14,24.84,113.85,0.56,13.76,100,145.17,264.82,192.68,100.95,376.29,349.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:17,34,6.34,10.32,53.14,22.31,17.94,103.71,0.48,13.84,100,129.52,231.65,160.77,89.38,328.47,314.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:19,34,6.35,12,54.9,24.21,9.54,100.65,0.65,13.93,100,123.56,210.46,141.76,81.5,305.63,306.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:21,34,6.35,10.51,41.73,17.51,7.05,76.8,0.92,14.8,100,98.34,162.97,107.26,58.13,234.78,232.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:24,34,6.37,11.57,43.74,14.03,13.92,83.26,1.1,15.09,100,109.25,183.37,123.26,67.69,267.94,254.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:26,34,6.46,10.06,43.11,18.6,7.5,79.27,1.02,14.24,100,102.46,169.55,112.2,63.41,241.48,241.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:29,34,6.57,9.8,31.41,13.47,1.54,56.21,1.54,13.49,100,79.34,120.16,72.93,40.78,164.05,169.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:31,34,6.69,9.77,27.47,9.6,3.42,50.26,1.6,12.75,100,73.58,110.48,66.58,36.67,151.54,151.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:33,34,6.81,8.84,23.91,8.16,0.7,41.61,1.53,12,100,61.54,87.35,50.9,29.17,123.2,126.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:36,34,6.96,6.69,17,4.02,0,27.71,1.6,11.37,100,45.71,57.41,32.19,18.81,84.66,88.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:38,34,7.01,7.22,17.06,3.74,0,28.03,1.51,11.26,100,45.09,57.17,31.73,18.51,84.5,89.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:40,34,7.17,6.41,15.76,3.33,0,25.5,1.55,11.06,99.74,42.63,52.63,29.23,17.26,78.31,82.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:43,34,7.18,5.72,14.92,3.43,0,24.07,1.47,10.69,99.56,40.4,49.96,28.09,16.96,74.45,77.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:45,34,7.23,6.08,15.3,3.23,0,24.61,1.48,11.24,99.6,40.88,50.4,28.17,16.93,76.44,79.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:48,34,7.28,6.43,15.66,2.17,0,24.26,1.41,11.61,99.34,39.18,46.39,26.18,16.49,74.77,82.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:50,34,7.46,5.8,15.46,2.93,0,24.2,1.43,10.97,97.89,39.56,47.82,27.29,16.67,76.72,79.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:52,34,7.55,5.05,12.67,2.21,0.29,20.22,1.36,10.66,97.85,35,42.06,23.57,13.55,65.33,65.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:55,34,7.71,4.78,11.64,1.44,0,17.85,1.28,10.54,96.57,31.21,35.5,19.72,12.2,56.76,60.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:57,34,7.72,4.31,11.15,1.33,0,16.8,1.23,10.19,95.53,29.45,32.98,18.6,11.52,55.06,57.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:10:59,34,7.86,4.75,11.77,1.21,0,17.73,1.22,10.35,95.27,30.25,33.95,19.11,12.31,56.75,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:02,34,8.04,4.49,12.38,0.98,0,17.84,1.2,10.32,94.65,29.68,32.08,18.86,12.44,58.84,63.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:04,34,8.13,4.3,12.35,1.02,0,17.67,1.18,10.19,94.33,29.25,31.51,18.75,12.49,58.78,63.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:07,34,8.16,4.63,13.73,0.54,0,18.89,1.1,10.09,93.59,29.19,30.29,18.84,13.35,63.18,70.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:09,34,8.22,4.34,13.43,0.73,0,18.51,1.13,10.36,93.72,29.17,30.36,18.91,13.33,62.48,68.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:11,34,8.28,4.69,13.46,0.6,0,18.75,1.13,10.83,93.59,29.43,30.86,18.88,13.27,61.96,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:14,34,8.42,4.26,13.01,0.96,0,18.23,1.16,11.08,94.06,29.37,31.15,19.05,13.28,61.28,66.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:16,34,8.42,4.63,13.6,0.52,0,18.75,1.17,10.57,93.53,29.75,30.69,18.91,13.05,62.57,69.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:19,34,8.5,4.67,13.76,0.49,0,18.93,1.16,10.69,93.34,29.73,30.66,18.92,13.25,63.59,70.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:21,34,8.67,4.77,14.4,0.36,0,19.53,1.13,10.75,93.12,29.87,30.39,19.09,13.76,66.59,72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:23,34,8.76,4.66,15.48,0.42,0,20.55,1.13,10.11,92.22,30.61,30.63,20.17,14.53,69.91,78.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:26,34,8.89,4.45,14.88,0.24,0,19.57,1.11,10.19,91.92,29.36,28.82,19.08,13.85,67.01,75.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:28,34,8.97,4.29,13.81,0.35,0,18.45,1.14,10,92.1,28.81,28.68,18.33,13.23,63.47,69.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:30,34,9.04,4,14.43,0.58,0,19.01,1.17,9.9,91.88,29.53,29.22,19.25,13.7,66.85,72.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:33,34,9.17,4.19,13.89,0.26,0,18.34,1.15,9.86,92.02,28.71,28.1,18.25,12.92,63.01,70.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:35,34,9.19,3.94,13.82,0.6,0,18.36,1.17,9.47,91.39,29,28.86,18.75,13.45,63.8,69.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:38,34,9.29,4.14,13.7,0.35,0,18.2,1.16,9.37,91.7,28.68,28.32,18.21,13.02,62.94,69.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:40,34,9.38,4.3,14.25,0.25,0,18.8,1.15,9.56,91.31,29.11,28.5,18.55,13.17,64.89,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:42,34,9.52,4.12,13.83,0.39,0,18.34,1.19,9.64,90.98,29.2,28.77,18.5,13,63.67,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:45,34,9.54,4.17,13.33,0.31,0,17.8,1.18,9.37,91.37,28.57,28.24,17.83,12.77,61.66,67.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:47,34,9.61,3.98,13.66,0.4,0,18.04,1.19,9.29,91.2,28.86,28.3,18.24,12.78,63.46,68.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:49,34,9.66,4.13,13.7,0.53,0,18.36,1.22,9.41,90.88,29.61,29.58,18.74,13,63.83,68.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:52,34,9.69,3.61,13.73,0.56,0,17.9,1.21,9.55,91.07,28.85,27.98,18.51,13.3,63.21,68.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:54,34,9.71,4.14,14.34,0.46,0,18.93,1.18,9.73,90.82,29.62,29.19,19.03,13.81,65.79,72.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-24 19:11:57,34,9.74,3.77,14.88,0.88,0,19.52,1.2,9.98,89.54,30.36,30.2,20.2,14.06,69.85,73.25,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"BVR",50,2023-07-31 15:17:58,36,0.25,3.14,1.66,1.13,0.78,6.7,0.37,27.51,100,12.73,21.59,9.75,3.21,17.33,14.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:00,36,0.36,2.07,1.58,1.68,0.55,5.88,0.74,27.24,100,15.54,22.55,10.57,4.1,15.43,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:03,36,0.51,1.79,1.93,2.69,0.24,6.64,0.51,27.19,100,14.18,22.97,11.51,4.39,16.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:05,36,0.61,3.23,1.88,2.36,0,7.48,0.29,27.35,100,12.98,23.34,10.41,2.76,15.49,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:08,36,0.7,2.53,1.99,2.34,0,6.86,0.36,27.26,100,12.74,21.58,10.11,3.45,15.53,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:10,36,0.78,2.52,1.4,2.05,0.81,6.77,0.38,27.02,100,13.4,23.8,11.56,2.35,17.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:12,36,0.85,4,1.37,1.23,0.57,7.16,0.4,26.99,100,13.86,24.01,9.66,3.07,16,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BVR",50,2023-07-31 15:18:15,36,0.95,3.86,1.83,1.87,0,7.57,0.43,27.3,100,14.39,24.29,9.91,2.49,15.77,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
