Reservoir,Site,DateTime,Depth_m,Rep,RunDate,NH4_ugL,PO4_ugL,NO3NO2_ugL,Notes_lachat,SampleID_lachat
FCR,50,2019-11-08 12:00:00,6.2,,11/18/19,54.7,6.27,14.2,,
FCR,50,2019-11-08 12:00:00,8,,11/18/19,53.7,6.16,15.5,,
FCR,50,2019-11-08 12:00:00,9,,11/18/19,53.5,8.79,19.8,,
FCR,100,2019-11-08 12:00:00,0.1,,11/18/19,4.22,14.2,3.41,,
BVR,50,2019-11-15 12:00:00,0.1,,11/18/19,36.7,4.61,6.7,,
BVR,50,2019-11-15 12:00:00,3,,11/18/19,33.3,4.12,6.75,,
BVR,50,2019-11-15 12:00:00,6,,11/18/19,38,3.89,5.67,,
BVR,50,2019-11-15 12:00:00,9,,11/18/19,37.8,4.92,3.29,,
BVR,50,2019-11-15 12:00:00,11,,11/18/19,47.6,4.96,7.4,,
FCR,50,2019-11-20 12:00:00,0.1,,1/7/20,7.27,8.24,10.6,,
FCR,50,2019-11-20 12:00:00,1.6,,1/7/20,1.65,5.6,0.729,,
FCR,50,2019-11-20 12:00:00,3.8,,1/7/20,0.136,8.83,3.65,,
FCR,50,2019-11-20 12:00:00,5,,1/7/20,8.65,7.47,4.09,,
FCR,50,2019-11-20 12:00:00,6.2,,1/7/20,1.82,5.28,2.43,,
FCR,50,2019-11-20 12:00:00,8,,1/7/20,-0.735,2.43,-1.1,,
FCR,50,2019-11-20 12:00:00,9,,1/7/20,1.92,12.1,2.53,,
FCR,100,2019-11-20 12:00:00,0.1,,1/7/20,7.76,18.4,0.0639,,
