"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag","Reservoir","Site","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
2018-06-18,0.1,27.3675,0.8815,0.38,35.014064,33.409,8.888,112.252,7.814,278.1253,168.89,-0.001,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-06-18,0.1,27.4872,0.8532,0.3262,35.084245,33.443,8.8463,111.837,7.804,273.2796,169.02,-0.002,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-06-18,0.1,27.4429,0.9422,0.5814,35.099404,33.444,8.8283,111.577,7.808,274.6424,167.79,-0.001,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-06-18,0.1,27.4298,0.9341,0.4874,35.057278,33.414,8.8635,111.996,7.832,287.7789,172.66,-0.002,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-06-18,0.1,20.0897,0.9313,1.7256,104.725499,116.091,5.3299,82.403,8.466,195.964,134.44,-0.002,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-06-18,0.1,20.0897,0.9387,1.7144,108.485032,120.241,5.286,82.083,8.457,196.7128,134.18,-0.002,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-06-18,0.101,18.5038,2.7208,7.9786,25.651834,29.485,6.3413,96.52,7.431,227.894,18.136,0.027,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-06-18,0.103,23.1,2.1776,16.8434,38.259232,39.757,9.652,126.165,NA,NA,69.608,0.062,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2019-06-20,0.096,24.5528,0.6169,0.6108,25.455551,25.683,7.7951,93.568,8.127,294.2211,1157,0.064,NA,"BVR",50,0,0,0,0,0,0,8,0,0,0
2019-06-20,0.108,24.8796,1.749,1.5777,33.665554,33.831,8.6253,103.916,10.084,276.1068,148.07,0.057,NA,"FCR",50,0,0,0,0,0,0,8,0,0,0
2018-06-21,0.102,27.3768,2.0785,1.9107,29.16026,27.856,8.1365,102.811,8.31,282.1003,506.76,0.109,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-06-21,0.103,27.3263,1.0918,0.6888,35.229772,33.654,8.6801,109.548,7.924,255.9788,415.42,0.089,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-06-21,0.109,24.9598,3.0187,17.9911,40.808555,40.873,11.279,135.478,NA,NA,311.53,0.092,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
2020-06-22,0.095,22.0244,1.7091,3.4925,29.684957,31.844,6.1143,99.403,8.186,195.3369,129.01,0.066,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-06-24,0.102,24.9226,1.1587,1.7629,34.975,35.031147,8.3321,100.987,10.253,216.1461,585.57,0.158,NA,"FCR",10,0,0,0,0,0,0,8,0,0,0
2019-06-24,0.101,23.9037,1.4768,2.1915,33.888911,34.714,9.8975,117.162,8.594,215.2428,166.73,0.124,NA,"FCR",20,0,0,0,0,0,0,8,0,0,0
2019-06-24,0.112,24.0793,1.183,1.8557,33.749796,34.459,9.4447,112.14,8.503,212.5455,57.264,0.169,NA,"FCR",30,0,0,0,0,0,0,8,0,0,0
2019-06-24,0.1,23.8114,1.2423,1.7925,33.300844,34.14,7.1879,85.022,9.054,200.6058,329.18,-0.027,NA,"FCR",45,0,0,0,0,0,0,8,0,0,0
2019-06-24,0.1,23.7379,1.2543,1.7993,33.233478,34.131,7.0767,83.575,8.987,201.1441,336.94,-0.017,NA,"FCR",45,0,0,0,0,0,0,8,0,0,0
2019-06-24,0.099,23.7818,1.5783,1.7701,33.690757,34.53,9.2591,109.552,8.474,232.5069,544.53,0.053,NA,"FCR",50,0,0,0,0,0,0,8,0,0,0
2018-06-25,0.1,25.9604,2.774,2.3404,35.047359,34.381,6.6563,81.974,7.549,184.9964,540.86,0.011,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-06-25,0.099,26.0907,2.0663,1.9779,33.089741,32.396,7.4614,92.144,8.019,202.8272,488.61,0.102,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-06-25,0.098,26.2744,2.4788,2.1793,33.526294,32.708,8.8066,109.042,8.068,204.8336,364.89,0.08,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-06-25,0.094,26.2385,2.0542,1.9779,33.471427,32.641,7.0855,87.672,8.153,156.1871,259.49,0.057,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-06-25,0.101,26.2054,2.8912,1.7228,33.663037,32.888,8.4544,104.612,7.841,276.611,96.288,0.001,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-06-25,0.104,24.6161,0.5958,0.8768,24.139525,24.33,5.7053,97.421,7.881,173.5253,1230.7,0.062,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-06-25,0.1,22.684,0.9158,2.3476,30.034667,31.49,6.0754,100.626,7.93,136.8468,1292.9,0.023,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-06-27,0.101,25.754,0.2754,0.0856,26.771316,26.405,8.2711,101.378,7.076,297.9161,1532,0.123,NA,"BVR",50,0,0,0,0,0,0,8,0,0,0
2019-06-27,0.099,25.4849,1.0012,2.0467,35.138087,34.806,8.3425,101.85,7.208,269.5463,1233.9,0.072,NA,"FCR",50,0,0,0,0,0,0,8,0,0,0
2018-06-28,0.105,24.0146,2.2928,3.8041,27.459898,27.991,9.2002,109.318,8.853,229.0623,384.3,0.084,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-06-28,0.092,23.952,2.9964,2.139,32.77999,33.491,8.9474,106.134,7.721,239.3595,508.1,0.042,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-06-28,0.101,27.8824,0.1111,0,310.604604,293.772,7.9183,101.076,7.573,222.8158,696.02,0.005,NA,"SHR",50,0,0,0,0,0,4,8,0,0,0
2019-06-28,0.101,27.8904,0.1187,0,310.617668,293.712,7.9078,100.927,7.574,222.8915,698.49,0.006,NA,"SHR",50,0,0,0,0,0,4,8,0,0,0
2020-06-28,0.098,23.0989,1.8748,1.434,30.355613,31.594,6.2332,106.547,7.314,169.7734,0.12356,0.039,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-06-29,0.1,22.9834,0.4519,1.5951,30.341534,31.617,5.9318,98.956,7.5,181.542,325.11,0.025,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-06-28,0.116,25.5926,0.2525,1.3461,27.018092,26.757,8.2686,111.481,NA,NA,235.66,0.179,NA,"BVR",50,0,2,0,0,0,0,2,2,0,0
2021-06-28,0.086,25.8868,2.796,16.988,41.404076,40.707,9.3483,124.395,NA,NA,246.94,0.053,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2020-06-29,0.1,23.9264,1.1683,1.4128,30.914582,31.603,6.2041,105.378,7.436,185.2967,442.25,0.015,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.101,26.7213,1.7547,2.2727,37.386326,36.14,7.6796,95.902,8.96,182.1702,1409.1,0.029,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.105,26.2189,1.5347,2.0407,36.418029,35.571,9.0931,112.468,7.957,158.4154,1575.2,0.189,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.1,26.7976,1.5262,1.9931,36.809253,35.53,8.9282,111.646,8.1,220.8992,1268,0.018,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.099,26.8455,1.4471,2.0208,36.810158,35.565,9.0161,112.648,8.351,198.7104,974.53,0.127,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.106,26.5245,1.9082,1.9983,36.724476,35.646,7.8597,97.779,8.136,179.2201,539.48,0.055,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-07-01,0.1,27.2488,0,0.9978,55.767651,53.335,8.2083,104.266,NA,NA,537.59,-0.077,NA,"CCR",50,0,2,0,0,4,0,2,2,0,0
2018-07-02,0.103,27.913,1.5649,1.0916,35.86094,33.486,9.5985,121.456,8.147,262.1495,1422.1,0.028,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-07-02,0.1,27.4029,1.5487,1.2125,35.370887,33.734,5.485,69.389,7.883,235.6116,1191.6,0.029,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-07-02,0.1,27.7873,0.9786,1.0782,35.705546,33.838,8.5992,109.106,8.048,223.2323,1810,0.008,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-07-02,0.104,28.1081,0.8977,0.7559,36.235985,34.127,6.7247,85.972,8.104,184.6179,828.21,0.05,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-07-02,0.1,27.452,1.1808,0.7559,35.730092,34.056,7.0207,88.779,7.638,234.8923,839.07,0.05,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-07-02,0.1,27.7812,1.6943,0.8499,37.889276,35.912,5.374,68.46,7.778,267.7903,618.82,-0.029,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-02,0.093,26.4534,0.8447,0.8042,26.082942,25.308,5.8389,100.193,8.114,172.9776,1258.8,-0.111,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-07-02,0.099,24.7463,0.383,1.1099,31.416793,31.575,5.6729,98.309,7.868,141.2144,550.07,0.034,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-03,0.096,26.4945,0.5836,0.6998,26.785896,26.005,6.9286,86.178,7.928,303.4552,121.9,0.076,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2019-07-03,0.093,26.0533,2.2987,348.3078,36.048345,35.307,7.4198,91.537,7.883,229.2735,332.05,0.121,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-07-05,0.094,29.049,1.5083,5.6437,34.383958,31.771,8.1875,106.5,9.217,82.8576,588.63,0.14,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-07-05,0.1,28.8083,2.0825,0.8365,40.471,37.605,5.9827,77.541,7.756,199.3822,583.34,0.006,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-06,0.101,26.7874,0.8453,1.1293,33.354734,32.2,5.7236,101.353,8.022,242.1122,417.04,0.011,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-07-07,0.096,26.9954,2.1582,2.6623,41.505462,40.093,8.3932,86.29,NA,NA,383.13,0.076,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2019-07-08,0.097,26.9338,2.6975,2.6302,37.145465,35.758,7.9946,99.791,NA,228.608,1211.4,0.162,NA,"FCR",10,0,0,0,0,0,0,2,0,0,0
2019-07-08,0.109,27.2214,2.583,8.7298,37.581088,35.93,8.3067,103.884,NA,237.4666,227.03,0.127,NA,"FCR",20,0,0,0,0,0,0,2,0,0,0
2019-07-08,0.1,27.242,2.152,2.5437,37.4263,35.855,8.4057,106.004,NA,236.1794,1322.7,-0.018,NA,"FCR",30,0,0,0,0,0,0,2,0,0,0
2019-07-08,0.101,27.4407,2.5144,2.5293,37.442924,35.719,6.9942,88.463,NA,237.088,251.35,0.117,NA,"FCR",45,0,0,0,0,0,0,2,0,0,0
2019-07-08,0.099,27.1817,2.2473,2.5004,37.263394,35.713,8.0527,101.419,NA,238.9809,577.18,0.007,NA,"FCR",50,0,0,0,0,0,0,2,0,0,0
2020-07-08,0.193,28.2442,0,0.6889,55.938481,52.52,4.2829,83.52,8.18,144.8711,1100.7,-0.002,NA,"CCR",50,0,0,0,0,4,0,0,0,0,0
2018-07-09,0.123,26.706,2.1472,2.1122,36.138232,34.925,6.9779,86.456,7.549,226.223,901.33,0.142,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-07-09,0.094,26.1026,2.0785,0.9305,35.675284,34.877,7.2566,89.554,7.914,214.6765,74.892,0.101,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-07-09,0.105,26.742,1.4921,0.4874,36.322153,35.145,7.6086,94.273,7.96,175.305,580.09,0.132,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-07-09,0.111,26.7089,1.3547,1.1185,34.935829,33.775,8.3321,103.65,8.188,165.2728,2917.5,0.162,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-07-09,0.101,25.5168,1.9895,1.2393,37.664315,35.224,9.1495,112.527,8.28,234.4002,1186.7,0.037,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-09,0.101,28.0134,2.485,0.9296,27.468594,25.903,5.3149,97.01,7.273,180.2566,277.69,0.016,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-07-09,0.1,27.8321,1.0104,1.0967,34.194709,32.381,5.5846,101.785,7.83,90.5904,372.06,0.036,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-10,0.096,28.1836,0.6528,0.7845,30.090163,28.286,4.4419,56.934,5.81,241.858,301.21,0.055,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2019-07-11,0.103,25.7117,0.7367,0.9143,26.350081,25.978,6.4531,81.121,6.113,324.9926,0.12369,0.023,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-07-12,0.097,27.7504,1.4962,20.777,33.075448,31.365,9.3521,119.082,9.297,248.5966,259.68,0.023,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2021-07-12,0.107,27.7706,1.1171,1.2957,28.962551,27.53,8.9589,113.357,NA,NA,357.03,0.064,NA,"BVR",50,0,2,0,0,0,0,2,2,0,0
2021-07-12,0.098,26.1118,1.0658,1.9086,41.217772,40.365,6.6478,81.402,NA,NA,689.8,0.075,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2020-07-13,0.099,26.9532,0.9404,1.6262,33.098418,31.854,4.2341,76.506,7.48,231.2448,118.98,0.022,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.102,27.6012,3.1494,2.0698,37.714833,35.95,7.9276,100.304,8.098,112.3406,131.9,0.187,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.135,27.6479,4.4516,2.0348,38.081476,36.166,7.7169,97.972,7.484,179.8067,156.36,-0.022,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.096,27.7337,3.0177,1.7654,37.47604,35.535,7.2,91.546,8.096,130.8968,2004.9,0.168,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.1,27.9681,3.1278,1.7121,37.665666,35.64,7.7904,99.246,7.942,170.7341,212.85,0.084,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.103,27.8368,4.3896,1.6234,38.515285,36.445,8.2928,105.644,6.648,195.9149,146.91,0.055,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-15,0.302,28.778,0,0.3566,55.535657,51.683,5.1081,94.522,7.329,211.7359,1534.6,0.102,NA,"CCR",50,0,0,0,0,4,0,0,0,0,0
2018-07-16,0.098,27.6231,2.0987,1.2662,37.794388,35.9,7.4562,94.562,8.52,185.0343,1453.1,0.018,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-07-16,0.094,27.6954,1.5487,0.7559,37.632826,35.675,9.4093,118.816,8.613,193.7793,1492.1,0.035,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-07-16,0.101,27.6989,1.4274,0.7962,37.486525,35.535,9.4021,119.191,8.51,182.3843,740.31,0.044,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-07-16,0.095,27.6135,1.0352,0.7694,37.47044,35.606,9.2937,118.032,8.617,208.8465,1486,0.048,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-07-16,0.094,27.3995,1.8075,0.8902,37.080659,35.363,8.776,110.934,8.453,233.2644,618.84,0.048,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-17,0.068,27.861,0.1342,1.041,28.735224,27.135,5.3303,100.013,8.97,231.6551,1010.4,0.368,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-07-17,0.104,26.787,0.593,1.967,37.221493,35.835,5.1168,94.168,9.058,195.6093,1119.1,0.078,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-18,0.106,26.9808,7.8146,1.8434,36.061626,34.863,5.9335,74.091,7.313,222.4383,287.38,-0.025,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-18,0.106,27.6706,7.8681,2.069,38.115728,36.18,8.7438,111.063,7.247,219.5568,289.36,0.047,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-07-19,0.098,27.7175,2.3858,11.9951,32.577284,30.873,7.5198,95.816,9.131,180.5293,75.102,0.052,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-07-19,0.102,26.9707,2.5556,2.3136,38.097425,36.659,9.9173,124.558,8.437,246.1738,1101.4,0.051,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-20,0.099,28.0216,0.5277,2.3852,35.637501,33.604,5.4168,99.023,7.681,192.4285,510.76,0.011,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-07-21,0.099,25.9511,3.967,2.9273,40.228092,39.473,8.7715,110.885,NA,NA,517.03,0.031,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2019-07-22,0.094,28.5316,10.1134,1.866,39.016934,36.412,7.4469,95.86,7.858,233.7566,378.62,0.008,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2019-07-22,0.1,28.0768,15.5074,1.9669,38.84168,36.564,7.779,99.403,8.314,176.4407,360.12,0.01,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2019-07-22,0.1,27.8602,15.4006,2.0246,37.797201,35.748,6.8157,86.846,8.48,210.3987,179.94,0.031,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2019-07-22,0.124,27.4535,13.3864,1.7073,37.611261,35.765,8.2479,105.289,8.734,152.8935,223.18,0.205,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2019-07-22,0.099,27.2727,13.3521,1.866,36.992175,35.401,7.2508,91.54,8.032,292.6625,184.47,0.019,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-22,0.413,29.4608,0,0.4684,56.024526,51.43,5.1047,95.702,7.465,246.8456,1513.7,0.012,NA,"CCR",50,0,0,0,0,4,0,0,0,0,0
2018-07-23,0.1,25.0446,6.8832,2.937,35.161781,35.124,8.7232,105.673,8.17,262.0373,84.547,0.051,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-07-23,0.107,25.1262,6.928,2.7626,35.399245,35.304,9.0159,109.381,8.45,242.107,92.639,0.059,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-07-23,0.109,25.2114,4.3963,2.2974,35.360976,35.209,8.8149,107.104,8.455,194.2214,306.1,0.08,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-07-23,0.098,24.9138,5.2735,2.171,34.545554,34.612,7.0977,85.745,8.474,177.7019,118.3,0.043,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-07-23,0.103,24.9385,6.5846,2.3658,35.155,35.261912,9.2639,112.424,8.403,259.3576,38.008,0.119,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-23,0.1,27.2717,1.0519,0.8682,28.398616,27.139,4.9568,80.003,6.948,147.0782,208.63,0.089,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-07-23,0.09,27.8846,0.4686,28.8759,33.924978,32.129,5.3113,99.172,7.072,170.1936,497.19,0.165,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-07-24,0.104,26.0138,1.4058,0.6538,28.110907,27.54,7.0133,86.497,6.823,289.1265,1348.3,-0.242,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2019-07-25,0.1,26.2658,1.9836,1.3453,28.190849,27.487,7.1281,88.302,7.635,312.5884,0.12373,0.05,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-07-26,0.101,25.1167,3.3038,8.2188,28.891813,28.817,8.8533,107.399,8.769,168.9519,1170.2,-0.002,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-07-26,0.097,27.636,2.3379,2.7885,38.587412,36.705,8.3888,106.343,8.814,255.5724,772.63,0.016,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-07-26,0.096,27.2402,1.68,2.2296,28.386533,27.165,7.5794,94.285,NA,NA,405.33,0.062,NA,"BVR",50,0,2,0,0,0,0,2,2,0,0
2021-07-26,0.113,27.6919,1.9368,2.0072,41.551625,39.824,9.2102,112.581,NA,NA,281.06,0.113,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2020-07-27,0.104,26.8112,1.1938,6.1552,34.162486,32.969,5.4689,103.312,8.975,131.849,586.81,0.105,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-07-28,0.103,28.4826,0,0.9707,58.769475,54.94,8.645,113.265,NA,NA,344.53,0.022,NA,"CCR",50,0,2,0,0,4,0,2,2,0,0
2019-07-29,0.086,25.7924,6.7564,3.38,37.04574,36.465,8.5582,104.834,8.507,226.6394,63.314,0.249,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.109,26.2638,4.6811,2.8321,37.380963,36.382,8.2065,101.069,9.666,186.5486,2033.7,0.19,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.086,26.3478,4.4446,2.486,37.094417,36.103,8.0235,99.412,8.479,188.5929,1496.8,0.197,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.091,25.9343,4.0479,2.5581,37.180524,36.586,8.0859,99.413,8.442,164.3642,1308.5,0.291,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.106,26.2249,5.8855,2.5198,37.060272,36.175,8.421,104.216,8.531,221.8287,723.85,0.064,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-07-29,0.109,30.3019,0.3233,1.1781,58.755281,53.184,5.2076,98.262,7.12,192.062,617.37,0.08,NA,"CCR",10,0,0,0,0,0,0,0,0,0,0
2020-07-29,0.101,30.2431,0.006,0.6529,57.766272,52.276,4.9874,94.313,7.096,202.5407,484.65,0.01,NA,"CCR",20,0,0,0,0,0,0,0,0,0,0
2020-07-29,0.1,29.8457,0,0.5295,57.237603,52.162,5.1047,95.93,7.071,215.1459,551.26,0.002,NA,"CCR",30,0,0,0,0,4,0,0,0,0,0
2020-07-29,0.1,29.838,0,0.5357,57.236334,52.156,5.0982,96.089,7.071,215.5593,578.92,0.015,NA,"CCR",30,0,0,0,0,4,0,0,0,0,0
2020-07-29,0.407,28.7611,0,0.6397,55.478504,51.594,3.4036,64.488,7.347,208.667,69.153,0.011,NA,"CCR",50,0,0,0,0,4,0,0,0,0,0
2018-07-30,0.099,24.7774,7.5385,4.6038,37.187719,37.259,6.5065,78.604,8.761,186.9462,60.016,0.109,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-07-30,0.106,25.277,6.3272,4.3754,36.398461,36.144,10.0527,122.45,8.892,186.9732,86.326,0.1,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-07-30,0.124,25.5029,4.4691,4.2101,35.885595,35.55,8.0733,98.555,8.833,197.966,79.965,0.141,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-07-30,0.112,25.707,4.6668,3.9797,35.749908,35.262,7.9877,97.901,8.885,184.7691,118.79,0.117,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2020-07-30,0.099,28.3896,0.7617,0.8801,28.78331,26.964,5.3388,97.885,7.547,225.8176,182.87,0.024,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2020-07-30,0.1,26.9068,2.3478,9.4514,36.777891,35.458,8.5107,150.396,7.053,93.9312,105.07,0.032,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-08-01,0.099,26.9132,1.2045,1.2857,28.246874,27.204,5.3753,67.356,8.247,204.5698,1182.9,0.009,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2019-08-01,0.1,25.4639,5.7786,3.3318,35.568291,35.232,7.8471,95.801,9.089,247.5109,244.36,0.01,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2018-08-02,0.103,24.9483,5.1435,5.6169,28.661976,28.707,7.8752,95.224,8.415,237.0502,163.47,0.039,NA,"BVR",50,0,0,0,0,0,0,0,0,0,0
2018-08-02,0.099,25.3842,2.41,3.5758,35.571961,35.308,8.0527,98.073,8.349,177.0464,405.72,0.023,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2021-08-02,0.095,25.6827,1.3189,1.7061,40.071776,39.516,9.0446,104.446,NA,NA,633.51,0.054,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2021-08-02,0.095,25.8163,1.5666,1.6339,39.891235,39.248,6.9893,84.125,NA,NA,687.58,0.053,NA,"FCR",50,0,2,0,0,0,0,2,2,0,0
2020-08-03,0.103,26.2773,5.0229,9.1948,33.800109,32.955,6.0147,107.639,7.357,117.7533,253.89,0.016,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.107,26.3755,4.8926,4.3202,36.499868,35.639,7.7724,96.155,8.441,215.2709,207.77,0.114,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.098,26.228,3.6672,4.2313,35.89994,35.028,6.1137,75.69,8.304,179.5321,534.49,0.126,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.099,26.3241,3.6998,3.2867,36.540333,35.627,7.4134,91.844,8.509,141.8328,252.55,-0.013,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.094,26.5053,3.3595,3.2412,36.469336,35.356,7.1039,88.476,8.066,185.2789,229.76,0.078,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.101,26.496,3.786,3.1081,36.011785,34.934,6.4775,80.628,8.258,176.8862,452.03,0.064,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-08-05,0.105,28.1423,0,0.583,53.673431,50.5,5.3044,96.769,NA,NA,2020.2,0.097,NA,"CCR",50,0,0,0,0,4,0,2,2,0,0
2018-08-06,0.105,25.3555,6.5691,3.3483,35.510878,35.245,5.7787,70.42,7.713,228.252,638.02,0.044,NA,"FCR",10,0,0,0,0,0,0,0,0,0,0
2018-08-06,0.092,25.759,3.8821,3.1191,35.636673,35.081,5.3097,65.198,7.967,224.5911,243.81,0.07,NA,"FCR",20,0,0,0,0,0,0,0,0,0,0
2018-08-06,0.094,26.3261,3.4449,2.8868,36.135135,35.233,5.1504,63.806,7.899,200.2502,531.88,0.063,NA,"FCR",30,0,0,0,0,0,0,0,0,0,0
2018-08-06,0.097,26.8264,1.7139,2.947,36.714129,35.421,5.2243,65.36,7.872,208.9183,339.01,0.058,NA,"FCR",45,0,0,0,0,0,0,0,0,0,0
2018-08-06,0.101,25.983,2.2872,3.3112,37.66221,36.92,5.2235,64.39,7.409,249.3861,339.15,0.07,NA,"FCR",50,0,0,0,0,0,0,0,0,0,0
2020-08-06,0.083,26.1451,1.0233,1.4776,27.129677,26.508,3.6031,66.403,NA,NA,257.75,0.1,NA,"BVR",50,0,0,0,0,0,0,2,2,0,0
2020-08-06,0.101,25.5965,2.2118,8.4941,33.69692,33.298,7.0105,123.09,NA,NA,460.6,-0.062,NA,"FCR",50,0,0,0,0,0,0,2,2,0,0
