Reservoir,Date,Site,Duration_days,Depth_m,TrapRep,TrapXSA_m2,TrapVol_L,CollectionVol_L,FilterRep,FilterVol_L,FilterMassPre_g,FilterMassPost_g,SedMass_g,SedFlux_gm2d,FilterID,Flag_CollectionVol_L,Flag_SedMass_g
FCR,10/19/20,50,14,4,1,0.0040715,2,1.51,1,0.1,0.117,0.123,0.006,1.589445799,F_sed_4m_R1_F1_19Oct20,1,1
FCR,10/19/20,50,14,4,1,0.0040715,2,1.51,2,0.105,0.115,0.121,0.006,1.513757904,F_sed_4m_R1_F2_19Oct20,1,1
FCR,10/19/20,50,14,4,1,0.0040715,2,1.51,3,0.1,0.116,0.12,0.004,1.059630533,F_sed_4m_R1_F3_19Oct20,1,1
FCR,10/19/20,50,14,4,1,0.0040715,2,1.51,4,0.1,0.116,0.121,0.005,1.324538166,F_sed_4m_R1_F4_19Oct20,1,1
FCR,10/19/20,50,14,4,2,0.0040715,2,1.757,1,0.105,0.116,0.12,0.004,1.174248405,F_sed_4m_R2_F1_19Oct20,1,1
FCR,10/19/20,50,14,4,2,0.0040715,2,1.757,2,0.107,0.116,0.12,0.004,1.152299837,F_sed_4m_R2_F2_19Oct20,1,1
FCR,10/19/20,50,14,4,2,0.0040715,2,1.757,3,0.1,0.115,0.12,0.005,1.541201032,F_sed_4m_R2_F3_19Oct20,1,1
FCR,10/19/20,50,14,4,2,0.0040715,2,1.757,4,0.105,0.117,0.122,0.005,1.467810506,F_sed_4m_R2_F4_19Oct20,1,1
FCR,10/19/20,50,14,8,1,0.0040715,2,1.782,1,0.054,0.117,0.13,0.013,7.526183751,F_sed_8m_R1_F1_19Oct20,1,1
FCR,10/19/20,50,14,8,1,0.0040715,2,1.782,2,0.056,0.117,0.131,0.014,7.815652357,F_sed_8m_R1_F2_19Oct20,1,1
FCR,10/19/20,50,14,8,1,0.0040715,2,1.782,3,0.054,0.116,0.128,0.012,6.94724654,F_sed_8m_R1_F3_19Oct20,1,1
FCR,10/19/20,50,14,8,1,0.0040715,2,1.782,4,0.05,0.116,0.129,0.013,8.128278451,F_sed_8m_R1_F4_19Oct20,1,1
FCR,10/19/20,50,14,8,2,0.0040715,2,1.762,1,0.054,0.117,0.132,0.015,8.586593997,F_sed_8m_R2_F1_19Oct20,1,1
FCR,10/19/20,50,14,8,2,0.0040715,2,1.762,2,0.05,0.116,0.128,0.012,7.418817214,F_sed_8m_R2_F2_19Oct20,1,1
FCR,10/19/20,50,14,8,2,0.0040715,2,1.762,3,0.053,0.116,0.128,0.012,6.998884164,F_sed_8m_R2_F3_19Oct20,1,1
FCR,10/19/20,50,14,8,2,0.0040715,2,1.762,4,0.06,0.117,0.131,0.014,7.212738958,F_sed_8m_R2_F4_19Oct20,1,1
BVR,10/26/20,50,12,4,1,0.0040715,2,1.805,1,0.1,0.115,0.119,0.004,1.477751852,B_sed_4m_R1_F1_26Oct20,1,1
BVR,10/26/20,50,12,4,1,0.0040715,2,1.805,2,0.1,0.116,0.117,0.001,0.369437963,B_sed_4m_R1_F2_26Oct20,1,1
BVR,10/26/20,50,12,4,1,0.0040715,2,1.805,3,0.1,0.116,0.119,0.003,1.108313889,B_sed_4m_R1_F3_26Oct20,1,1
BVR,10/26/20,50,12,4,1,0.0040715,2,1.805,4,0.1,0.115,0.119,0.004,1.477751852,B_sed_4m_R1_F4_26Oct20,1,1
BVR,10/26/20,50,12,8,1,0.0040715,2,1.82,1,0.1,0.117,0.123,0.006,2.235048508,B_sed_8m_R1_F1_26Oct20,1,1
BVR,10/26/20,50,12,8,1,0.0040715,2,1.82,2,0.1,0.115,0.123,0.008,2.980064677,B_sed_8m_R1_F2_26Oct20,1,1
BVR,10/26/20,50,12,8,1,0.0040715,2,1.82,3,0.1,0.116,0.124,0.008,2.980064677,B_sed_8m_R1_F3_26Oct20,1,1
BVR,10/26/20,50,12,8,1,0.0040715,2,1.82,4,0.1,0.115,0.123,0.008,2.980064677,B_sed_8m_R1_F4_26Oct20,1,1
BVR,10/26/20,50,12,8,2,0.0040715,2,1.8,1,0.1,0.116,0.124,0.008,2.947316714,B_sed_8m_R2_F1_26Oct20,1,1
BVR,10/26/20,50,12,8,2,0.0040715,2,1.8,2,0.095,0.117,0.124,0.007,2.714633815,B_sed_8m_R2_F2_26Oct20,1,1
BVR,10/26/20,50,12,8,2,0.0040715,2,1.8,3,0.095,0.117,0.124,0.007,2.714633815,B_sed_8m_R2_F3_26Oct20,1,1
BVR,10/26/20,50,12,8,2,0.0040715,2,1.8,4,0.1,0.116,0.125,0.009,3.315731303,B_sed_8m_R2_F4_26Oct20,1,1
FCR,11/2/20,50,14,4,1,0.0040715,2,1.79,1,0.1,0.117,0.122,0.005,1.570147892,F_sed_4m_R1_F1_02Nov20,1,1
FCR,11/2/20,50,14,4,1,0.0040715,2,1.79,2,0.105,0.116,0.121,0.005,1.495378945,F_sed_4m_R1_F2_02Nov20,1,1
FCR,11/2/20,50,14,4,1,0.0040715,2,1.79,3,0.095,0.117,0.121,0.004,1.322229804,F_sed_4m_R1_F3_02Nov20,1,1
FCR,11/2/20,50,14,4,1,0.0040715,2,1.79,4,0.1,0.116,0.122,0.006,1.884177471,F_sed_4m_R1_F4_02Nov20,1,1
FCR,11/2/20,50,14,4,2,0.0040715,2,1.815,1,0.11,0.117,0.121,0.004,1.157874423,F_sed_4m_R2_F1_02Nov20,1,1
FCR,11/2/20,50,14,4,2,0.0040715,2,1.815,2,0.1,0.116,0.121,0.005,1.592077332,F_sed_4m_R2_F2_02Nov20,1,1
FCR,11/2/20,50,14,4,2,0.0040715,2,1.815,3,0.1,0.117,0.122,0.005,1.592077332,F_sed_4m_R2_F3_02Nov20,1,1
FCR,11/2/20,50,14,4,2,0.0040715,2,1.815,4,0.095,0.116,0.122,0.006,2.011045051,F_sed_4m_R2_F4_02Nov20,1,1
FCR,11/2/20,50,14,8,1,0.0040715,2,1.728,1,0.05,0.117,0.127,0.01,6.063051525,F_sed_8m_R1_F1_02Nov20,1,1
FCR,11/2/20,50,14,8,1,0.0040715,2,1.728,2,0.05,0.117,0.128,0.011,6.669356678,F_sed_8m_R1_F2_02Nov20,1,1
FCR,11/2/20,50,14,8,1,0.0040715,2,1.728,3,0.05,0.116,0.127,0.011,6.669356678,F_sed_8m_R1_F3_02Nov20,1,1
FCR,11/2/20,50,14,8,1,0.0040715,2,1.728,4,0.053,0.117,0.128,0.011,6.291845923,F_sed_8m_R1_F4_02Nov20,1,1
FCR,11/2/20,50,14,8,2,0.0040715,2,1.774,1,0.05,0.117,0.126,0.009,5.602006982,F_sed_8m_R2_F1_02Nov20,1,1
FCR,11/2/20,50,14,8,2,0.0040715,2,1.774,2,0.054,0.116,0.127,0.011,6.339719836,F_sed_8m_R2_F2_02Nov20,1,1
FCR,11/2/20,50,14,8,2,0.0040715,2,1.774,3,0.06,0.116,0.129,0.013,6.743156553,F_sed_8m_R2_F3_02Nov20,1,1
FCR,11/2/20,50,14,8,2,0.0040715,2,1.774,4,0.05,0.116,0.125,0.009,5.602006982,F_sed_8m_R2_F4_02Nov20,1,1
FCR,11/9/20,50,7,4,1,0.0040715,2,1.375,1,0.075,0.115,0.12,0.005,3.216317842,F_sed_4m_R1_F1_09Nov20,1,1
FCR,11/9/20,50,7,4,1,0.0040715,2,1.375,2,0.055,0.117,0.118,0.001,0.877177593,F_sed_4m_R1_F2_09Nov20,1,1
FCR,11/9/20,50,7,4,1,0.0040715,2,1.375,3,0.055,0.114,0.12,0.006,5.26306556,F_sed_4m_R1_F3_09Nov20,1,1
FCR,11/9/20,50,7,4,1,0.0040715,2,1.375,4,0.06,0.115,0.12,0.005,4.020397303,F_sed_4m_R1_F4_09Nov20,1,1
FCR,11/9/20,50,7,4,2,0.0040715,2,1.52,1,0.055,0.115,0.119,0.004,3.878719831,F_sed_4m_R2_F1_09Nov20,1,1
FCR,11/9/20,50,7,4,2,0.0040715,2,1.52,2,0.06,0.115,0.118,0.003,2.666619884,F_sed_4m_R2_F2_09Nov20,1,1
FCR,11/9/20,50,7,4,2,0.0040715,2,1.52,3,0.09,0.116,0.121,0.005,2.962910982,F_sed_4m_R2_F3_09Nov20,1,1
FCR,11/9/20,50,7,4,2,0.0040715,2,1.52,4,0.075,0.116,0.121,0.005,3.555493178,F_sed_4m_R2_F4_09Nov20,1,1
FCR,11/9/20,50,7,8,1,0.0040715,2,1.773,1,0.055,0.116,0.124,0.008,9.04864508,F_sed_8m_R1_F1_09Nov20,1,1
FCR,11/9/20,50,7,8,1,0.0040715,2,1.773,2,0.05,0.117,0.124,0.007,8.709320889,F_sed_8m_R1_F2_09Nov20,1,1
FCR,11/9/20,50,7,8,1,0.0040715,2,1.773,3,0.048,0.116,0.122,0.006,7.776179365,F_sed_8m_R1_F3_09Nov20,1,1
FCR,11/9/20,50,7,8,1,0.0040715,2,1.773,4,0.06,0.117,0.125,0.008,8.294591323,F_sed_8m_R1_F4_09Nov20,1,1
FCR,11/9/20,50,7,8,2,0.0040715,2,1.783,1,0.055,0.117,0.124,0.007,7.962220758,F_sed_8m_R2_F1_09Nov20,1,1
FCR,11/9/20,50,7,8,2,0.0040715,2,1.783,2,0.05,0.116,0.123,0.007,8.758442834,F_sed_8m_R2_F2_09Nov20,1,1
FCR,11/9/20,50,7,8,2,0.0040715,2,1.783,3,0.053,0.117,0.124,0.007,8.262681919,F_sed_8m_R2_F3_09Nov20,1,1
FCR,11/9/20,50,7,8,2,0.0040715,2,1.783,4,0.055,NA,0.124,NA,NA,F_sed_8m_R2_F4_09Nov20,1,2
FCR,6/7/21,50,14,4,1,0.0040715,2,1.756,1,0.1,0.116,0.117,0.001,0.308064771,F_sed_4m_R1_F1_07Jun21,1,1
FCR,6/7/21,50,14,4,1,0.0040715,2,1.756,2,0.102,0.117,0.118,0.001,0.302024285,F_sed_4m_R1_F2_07Jun21,1,1
FCR,6/7/21,50,14,4,1,0.0040715,2,1.756,3,0.097,0.116,0.117,0.001,0.317592547,F_sed_4m_R1_F3_07Jun21,1,1
FCR,6/7/21,50,14,4,1,0.0040715,2,1.756,4,0.097,0.116,0.117,0.001,0.317592547,F_sed_4m_R1_F4_07Jun21,1,1
FCR,6/7/21,50,14,4,2,0.0040715,2,1.798,1,0.098,0.117,0.118,0.001,0.321870472,F_sed_4m_R2_F1_07Jun21,1,1
FCR,6/7/21,50,14,4,2,0.0040715,2,1.798,2,0.1,0.116,0.119,0.003,0.946299188,F_sed_4m_R2_F2_07Jun21,1,1
FCR,6/7/21,50,14,4,2,0.0040715,2,1.798,3,0.2,0.117,0.12,0.003,0.473149594,F_sed_4m_R2_F3_07Jun21,1,1
FCR,6/7/21,50,14,4,2,0.0040715,2,1.798,4,0.201,0.117,0.121,0.004,0.627727488,F_sed_4m_R2_F4_07Jun21,1,1
FCR,6/7/21,50,14,8,1,0.0040715,2,1.774,1,0.1,0.117,0.122,0.005,1.556113051,F_sed_8m_R1_F1_07Jun21,1,1
FCR,6/7/21,50,14,8,1,0.0040715,2,1.774,2,0.095,0.117,0.12,0.003,0.982808243,F_sed_8m_R1_F2_07Jun21,1,1
FCR,6/7/21,50,14,8,1,0.0040715,2,1.774,3,0.104,0.118,0.122,0.004,1.197010039,F_sed_8m_R1_F3_07Jun21,1,1
FCR,6/7/21,50,14,8,1,0.0040715,2,1.774,4,0.105,0.117,0.121,0.004,1.185609943,F_sed_8m_R1_F4_07Jun21,1,1
FCR,6/7/21,50,14,8,2,0.0040715,2,1.781,1,0.1,0.117,0.119,0.002,0.624901318,F_sed_8m_R2_F1_07Jun21,1,1
FCR,6/7/21,50,14,8,2,0.0040715,2,1.781,2,0.103,0.114,0.117,0.003,0.910050462,F_sed_8m_R2_F2_07Jun21,1,1
FCR,6/7/21,50,14,8,2,0.0040715,2,1.781,3,0.106,0.114,0.117,0.003,0.884294317,F_sed_8m_R2_F3_07Jun21,1,1
FCR,6/7/21,50,14,8,2,0.0040715,2,1.781,4,0.098,0.116,0.118,0.002,0.637654406,F_sed_8m_R2_F4_07Jun21,1,1
FCR,6/21/21,50,14,4,1,0.0040715,2,1.701,1,0.15,0.114,0.118,0.004,0.795775513,F_sed_4m_R1_F1_21Jun21,1,1
FCR,6/21/21,50,14,4,1,0.0040715,2,1.701,2,0.15,0.114,0.115,0.001,0.198943878,F_sed_4m_R1_F2_21Jun21,1,1
FCR,6/21/21,50,14,4,1,0.0040715,2,1.701,3,0.152,0.114,0.116,0.002,0.392652391,F_sed_4m_R1_F3_21Jun21,1,1
FCR,6/21/21,50,14,4,1,0.0040715,2,1.701,4,0.149,0.114,0.115,0.001,0.200279072,F_sed_4m_R1_F4_21Jun21,1,1
FCR,6/21/21,50,14,4,2,0.0040715,2,1.715,1,0.153,0.115,0.116,0.001,0.19664831,F_sed_4m_R2_F1_21Jun21,1,1
FCR,6/21/21,50,14,4,2,0.0040715,2,1.715,2,0.149,0.115,0.117,0.002,0.403854919,F_sed_4m_R2_F2_21Jun21,1,1
FCR,6/21/21,50,14,4,2,0.0040715,2,1.715,3,0.197,0.114,0.117,0.003,0.45818058,F_sed_4m_R2_F3_21Jun21,1,1
FCR,6/21/21,50,14,4,2,0.0040715,2,1.715,4,0.198,0.114,0.119,0.005,0.759777562,F_sed_4m_R2_F4_21Jun21,1,1
FCR,6/21/21,50,14,8,1,0.0040715,2,1.733,1,0.198,0.114,0.147,0.033,5.067162564,F_sed_8m_R1_F1_21Jun21,1,1
FCR,6/21/21,50,14,8,1,0.0040715,2,1.733,2,0.204,0.113,0.149,0.036,5.365230951,F_sed_8m_R1_F2_21Jun21,1,1
FCR,6/21/21,50,14,8,1,0.0040715,2,1.733,3,0.203,0.114,0.149,0.035,5.241892308,F_sed_8m_R1_F3_21Jun21,1,1
FCR,6/21/21,50,14,8,1,0.0040715,2,1.733,4,0.198,0.114,0.148,0.034,5.220712945,F_sed_8m_R1_F4_21Jun21,1,1
FCR,6/21/21,50,14,8,2,0.0040715,2,1.596,1,0.096,0.114,0.131,0.017,4.958246347,F_sed_8m_R2_F1_21Jun21,1,1
FCR,6/21/21,50,14,8,2,0.0040715,2,1.596,2,0.1,0.114,0.129,0.015,4.199926317,F_sed_8m_R2_F2_21Jun21,1,1
FCR,6/21/21,50,14,8,2,0.0040715,2,1.596,3,0.097,0.114,0.129,0.015,4.329820945,F_sed_8m_R2_F3_21Jun21,1,1
FCR,6/21/21,50,14,8,2,0.0040715,2,1.596,4,0.098,0.115,0.129,0.014,3.999929826,F_sed_8m_R2_F4_21Jun21,1,1
BVR,6/28/21,50,14,10,1,0.0040715,2,1.783,1,0.15,0.113,0.128,0.015,3.128015298,B_sed_10m_R1_F1_28Jun21,1,1
BVR,6/28/21,50,14,10,1,0.0040715,2,1.783,2,0.151,0.115,0.125,0.01,2.07153331,B_sed_10m_R1_F2_28Jun21,1,1
BVR,6/28/21,50,14,10,1,0.0040715,2,1.783,3,0.152,0.115,0.129,0.014,2.881066722,B_sed_10m_R1_F3_28Jun21,1,1
BVR,6/28/21,50,14,10,1,0.0040715,2,1.783,4,0.149,0.115,0.128,0.013,2.729140864,B_sed_10m_R1_F4_28Jun21,1,1
BVR,6/28/21,50,14,10,2,0.0040715,2,1.782,1,0.146,0.115,0.129,0.014,2.997784466,B_sed_10m_R2_F1_28Jun21,1,1
BVR,6/28/21,50,14,10,2,0.0040715,2,1.782,2,0.15,0.115,0.129,0.014,2.917843547,B_sed_10m_R2_F2_28Jun21,1,1
BVR,6/28/21,50,14,10,2,0.0040715,2,1.782,3,0.145,0.115,0.126,0.011,2.371646232,B_sed_10m_R2_F3_28Jun21,1,1
BVR,6/28/21,50,14,10,2,0.0040715,2,1.782,4,0.149,0.115,0.127,0.012,2.517794048,B_sed_10m_R2_F4_28Jun21,1,1
FCR,7/9/21,50,18,4,1,0.0040715,2,1.373,1,0.2,0.114,0.125,0.011,1.030401026,F_sed_4m_R1_F1_09Jul21,1,1
FCR,7/9/21,50,18,4,1,0.0040715,2,1.373,2,0.2,0.115,0.126,0.011,1.030401026,F_sed_4m_R1_F2_09Jul21,1,1
FCR,7/9/21,50,18,4,1,0.0040715,2,1.373,3,0.207,0.115,0.126,0.011,0.995556547,F_sed_4m_R1_F3_09Jul21,1,1
FCR,7/9/21,50,18,4,1,0.0040715,2,1.373,4,0.196,0.115,0.124,0.009,0.860260597,F_sed_4m_R1_F4_09Jul21,1,1
FCR,7/9/21,50,18,4,2,0.0040715,2,1.414,1,0.199,0.115,0.123,0.008,0.775638532,F_sed_4m_R2_F1_09Jul21,1,1
FCR,7/9/21,50,18,4,2,0.0040715,2,1.414,2,0.201,0.115,0.123,0.008,0.767920736,F_sed_4m_R2_F2_09Jul21,1,1
FCR,7/9/21,50,18,4,2,0.0040715,2,1.414,3,0.196,0.113,0.124,0.011,1.082827007,F_sed_4m_R2_F3_09Jul21,1,1
FCR,7/9/21,50,18,4,2,0.0040715,2,1.414,4,0.199,0.115,0.125,0.01,0.969548165,F_sed_4m_R2_F4_09Jul21,1,1
FCR,7/9/21,50,18,8,1,0.0040715,2,1.402,1,0.104,0.114,0.128,0.014,2.575228475,F_sed_8m_R1_F1_09Jul21,1,1
FCR,7/9/21,50,18,8,1,0.0040715,2,1.402,2,0.105,0.114,0.127,0.013,2.368509454,F_sed_8m_R1_F2_09Jul21,1,1
FCR,7/9/21,50,18,8,1,0.0040715,2,1.402,3,0.099,0.115,0.127,0.012,2.318820445,F_sed_8m_R1_F3_09Jul21,1,1
FCR,7/9/21,50,18,8,1,0.0040715,2,1.402,4,0.104,0.115,0.128,0.013,2.391283584,F_sed_8m_R1_F4_09Jul21,1,1
FCR,7/9/21,50,18,8,2,0.0040715,2,1.405,1,0.1,0.114,0.126,0.012,2.300544435,F_sed_8m_R2_F1_09Jul21,1,1
FCR,7/9/21,50,18,8,2,0.0040715,2,1.405,2,0.101,0.115,0.128,0.013,2.467580664,F_sed_8m_R2_F2_09Jul21,1,1
FCR,7/9/21,50,18,8,2,0.0040715,2,1.405,3,0.105,0.115,0.128,0.013,2.373577592,F_sed_8m_R2_F3_09Jul21,1,1
FCR,7/9/21,50,18,8,2,0.0040715,2,1.405,4,0.099,0.115,0.128,0.013,2.517430779,F_sed_8m_R2_F4_09Jul21,1,1
BVR,7/12/21,50,14,10,1,0.0040715,2,1.748,1,0.099,0.115,0.124,0.009,2.787829879,B_sed_10m_R1_F1_12Jul21,1,1
BVR,7/12/21,50,14,10,1,0.0040715,2,1.748,2,0.1,0.114,0.124,0.01,3.066612866,B_sed_10m_R1_F2_12Jul21,1,1
BVR,7/12/21,50,14,10,1,0.0040715,2,1.748,3,0.099,0.115,0.124,0.009,2.787829879,B_sed_10m_R1_F3_12Jul21,1,1
BVR,7/12/21,50,14,10,1,0.0040715,2,1.748,4,0.1,0.114,0.124,0.01,3.066612866,B_sed_10m_R1_F4_12Jul21,1,1
BVR,7/12/21,50,14,10,2,0.0040715,2,1.759,1,0.1,0.114,0.121,0.007,2.160137541,B_sed_10m_R2_F1_12Jul21,1,1
BVR,7/12/21,50,14,10,2,0.0040715,2,1.759,2,0.101,0.113,0.121,0.008,2.444285761,B_sed_10m_R2_F2_12Jul21,1,1
BVR,7/12/21,50,14,10,2,0.0040715,2,1.759,3,0.148,0.114,0.124,0.01,2.085074847,B_sed_10m_R2_F3_12Jul21,1,1
BVR,7/12/21,50,14,10,2,0.0040715,2,1.759,4,0.15,0.114,0.127,0.013,2.674456004,B_sed_10m_R2_F4_12Jul21,1,1
FCR,7/21/21,50,12,4,1,0.0040715,2,1.779,1,0.149,0.115,0.121,0.006,1.466240613,F_sed_4m_R1_F1_21Jul21,1,1
FCR,7/21/21,50,12,4,1,0.0040715,2,1.779,2,0.15,0.115,0.12,0.005,1.213721397,F_sed_4m_R1_F2_21Jul21,1,1
FCR,7/21/21,50,12,4,1,0.0040715,2,1.779,3,0.152,0.115,0.12,0.005,1.197751378,F_sed_4m_R1_F3_21Jul21,1,1
FCR,7/21/21,50,12,4,1,0.0040715,2,1.779,4,0.158,0.115,0.12,0.005,1.152267149,F_sed_4m_R1_F4_21Jul21,1,1
FCR,7/21/21,50,12,4,2,0.0040715,2,1.697,1,0.157,0.115,0.12,0.005,1.10615633,F_sed_4m_R2_F1_21Jul21,1,1
FCR,7/21/21,50,12,4,2,0.0040715,2,1.697,2,0.15,0.116,0.122,0.006,1.389332351,F_sed_4m_R2_F2_21Jul21,1,1
FCR,7/21/21,50,12,4,2,0.0040715,2,1.697,3,0.155,0.115,0.12,0.005,1.120429315,F_sed_4m_R2_F3_21Jul21,1,1
FCR,7/21/21,50,12,4,2,0.0040715,2,1.697,4,0.165,0.114,0.121,0.007,1.473534312,F_sed_4m_R2_F4_21Jul21,1,1
FCR,7/21/21,50,12,8,1,0.0040715,2,1.772,1,0.1,0.114,0.123,0.009,3.26415326,F_sed_8m_R1_F1_21Jul21,1,1
FCR,7/21/21,50,12,8,1,0.0040715,2,1.772,2,0.1,0.114,0.122,0.008,2.901469565,F_sed_8m_R1_F2_21Jul21,1,1
FCR,7/21/21,50,12,8,1,0.0040715,2,1.772,3,0.102,0.115,0.122,0.007,2.489005754,F_sed_8m_R1_F3_21Jul21,1,1
FCR,7/21/21,50,12,8,1,0.0040715,2,1.772,4,0.1,0.114,0.123,0.009,3.26415326,F_sed_8m_R1_F4_21Jul21,1,1
FCR,7/21/21,50,12,8,2,0.0040715,2,1.745,1,0.095,0.115,0.123,0.008,3.00764191,F_sed_8m_R2_F1_21Jul21,1,1
FCR,7/21/21,50,12,8,2,0.0040715,2,1.745,2,0.11,0.116,0.124,0.008,2.597508922,F_sed_8m_R2_F2_21Jul21,1,1
FCR,7/21/21,50,12,8,2,0.0040715,2,1.745,3,0.1,0.114,0.123,0.009,3.214417291,F_sed_8m_R2_F3_21Jul21,1,1
FCR,7/21/21,50,12,8,2,0.0040715,2,1.745,4,0.11,0.114,0.122,0.008,2.597508922,F_sed_8m_R2_F4_21Jul21,1,1
BVR,7/26/21,50,14,5,1,0.0040715,2,1.77,1,0.15,0.115,0.122,0.007,1.449097384,B_sed_5m_R1_F1_26Jul21,1,1
BVR,7/26/21,50,14,5,1,0.0040715,2,1.77,2,0.155,0.114,0.123,0.009,1.803024395,B_sed_5m_R1_F2_26Jul21,1,1
BVR,7/26/21,50,14,5,1,0.0040715,2,1.77,3,0.145,0.115,0.123,0.008,1.713218582,B_sed_5m_R1_F3_26Jul21,1,1
BVR,7/26/21,50,14,5,1,0.0040715,2,1.77,4,0.15,0.115,0.121,0.006,1.242083472,B_sed_5m_R1_F4_26Jul21,1,1
BVR,7/26/21,50,14,5,2,0.0040715,2,1.596,1,0.145,0.115,0.12,0.005,0.965500303,B_sed_5m_R2_F1_26Jul21,1,1
BVR,7/26/21,50,14,5,2,0.0040715,2,1.596,2,0.145,0.115,0.12,0.005,0.965500303,B_sed_5m_R2_F2_26Jul21,1,1
BVR,7/26/21,50,14,5,2,0.0040715,2,1.596,3,0.146,0.113,0.119,0.006,1.150664744,B_sed_5m_R2_F3_26Jul21,1,1
BVR,7/26/21,50,14,5,2,0.0040715,2,1.596,4,0.16,0.114,0.121,0.007,1.224978509,B_sed_5m_R2_F4_26Jul21,1,1
BVR,7/26/21,50,14,10,1,0.0040715,2,1.789,1,0.095,0.115,0.125,0.01,3.30372782,B_sed_10m_R1_F1_26Jul21,1,1
BVR,7/26/21,50,14,10,1,0.0040715,2,1.789,2,0.104,0.115,0.125,0.01,3.017828297,B_sed_10m_R1_F2_26Jul21,1,1
BVR,7/26/21,50,14,10,1,0.0040715,2,1.789,3,0.095,0.114,0.122,0.008,2.642982256,B_sed_10m_R1_F3_26Jul21,1,1
BVR,7/26/21,50,14,10,1,0.0040715,2,1.789,4,0.105,0.115,0.123,0.008,2.39126966,B_sed_10m_R1_F4_26Jul21,1,1
BVR,7/26/21,50,14,10,2,0.0040715,2,1.782,1,0.162,0.115,0.129,0.014,2.701706988,B_sed_10m_R2_F1_26Jul21,1,1
BVR,7/26/21,50,14,10,2,0.0040715,2,1.782,2,0.155,0.115,0.127,0.012,2.420331052,B_sed_10m_R2_F2_26Jul21,1,1
BVR,7/26/21,50,14,10,2,0.0040715,2,1.782,3,0.145,0.114,0.126,0.012,2.587250435,B_sed_10m_R2_F3_26Jul21,1,1
BVR,7/26/21,50,14,10,2,0.0040715,2,1.782,4,0.14,0.115,0.126,0.011,2.456347884,B_sed_10m_R2_F4_26Jul21,1,1
FCR,8/2/21,50,12,4,1,0.0040715,2,1.764,1,0.16,0.114,0.122,0.008,1.805231487,F_sed_4m_R1_F1_02Aug21,1,1
FCR,8/2/21,50,12,4,1,0.0040715,2,1.764,2,0.154,0.115,0.125,0.01,2.344456477,F_sed_4m_R1_F2_02Aug21,1,1
FCR,8/2/21,50,12,4,1,0.0040715,2,1.764,3,0.15,0.115,0.123,0.008,1.925580253,F_sed_4m_R1_F3_02Aug21,1,1
FCR,8/2/21,50,12,4,1,0.0040715,2,1.764,4,0.145,0.115,0.123,0.008,1.991979572,F_sed_4m_R1_F4_02Aug21,1,1
FCR,8/2/21,50,12,4,2,0.0040715,2,1.805,1,0.165,0.114,0.123,0.009,2.015116162,F_sed_4m_R2_F1_02Aug21,1,1
FCR,8/2/21,50,12,4,2,0.0040715,2,1.805,2,0.15,0.114,0.123,0.009,2.216627778,F_sed_4m_R2_F2_02Aug21,1,1
FCR,8/2/21,50,12,4,2,0.0040715,2,1.805,3,0.155,0.117,0.126,0.009,2.145123657,F_sed_4m_R2_F3_02Aug21,1,1
FCR,8/2/21,50,12,4,2,0.0040715,2,1.805,4,0.155,0.114,0.122,0.008,1.906776584,F_sed_4m_R2_F4_02Aug21,1,1
FCR,8/2/21,50,12,8,1,0.0040715,2,1.781,1,0.1,0.115,0.127,0.012,4.374309223,F_sed_8m_R1_F1_02Aug21,1,1
FCR,8/2/21,50,12,8,1,0.0040715,2,1.781,2,0.104,0.114,0.127,0.013,4.556572107,F_sed_8m_R1_F2_02Aug21,1,1
FCR,8/2/21,50,12,8,1,0.0040715,2,1.781,3,0.1,0.115,0.129,0.014,5.10336076,F_sed_8m_R1_F3_02Aug21,1,1
FCR,8/2/21,50,12,8,1,0.0040715,2,1.781,4,0.115,0.117,0.135,0.018,5.705620725,F_sed_8m_R1_F4_02Aug21,1,1
FCR,8/2/21,50,12,8,2,0.0040715,2,1.791,1,0.1,0.118,0.134,0.016,5.86516026,F_sed_8m_R2_F1_02Aug21,1,1
FCR,8/2/21,50,12,8,2,0.0040715,2,1.791,2,0.103,0.117,0.135,0.018,6.406121644,F_sed_8m_R2_F2_02Aug21,1,1
FCR,8/2/21,50,12,8,2,0.0040715,2,1.791,3,0.094,0.115,0.131,0.016,6.239532192,F_sed_8m_R2_F3_02Aug21,1,1
FCR,8/2/21,50,12,8,2,0.0040715,2,1.791,4,0.105,0.117,0.137,0.02,6.982333643,F_sed_8m_R2_F4_02Aug21,1,1
BVR,8/9/21,50,14,5,1,0.0040715,2,1.769,1,0.154,0.116,0.123,0.007,1.410661057,B_sed_5m_R1_F1_09Aug21,1,1
BVR,8/9/21,50,14,5,1,0.0040715,2,1.769,2,0.144,0.116,0.123,0.007,1.50862363,B_sed_5m_R1_F2_09Aug21,1,1
BVR,8/9/21,50,14,5,1,0.0040715,2,1.769,3,0.144,0.116,0.122,0.006,1.293105969,B_sed_5m_R1_F3_09Aug21,1,1
BVR,8/9/21,50,14,5,1,0.0040715,2,1.769,4,0.152,0.116,0.123,0.007,1.429222387,B_sed_5m_R1_F4_09Aug21,1,1
BVR,8/9/21,50,14,5,2,0.0040715,2,1.707,1,0.14,0.117,0.123,0.006,1.28343613,B_sed_5m_R2_F1_09Aug21,1,1
