"Plot Title: hobo site 20"
"#","Date Time, GMT-04:00","Temp, °F","Batt, V","Coupler Attached","Host Connected","Stopped","End Of File"
2537,05/13/18 12:00:00 AM,70.824,2.93,,,,
2538,05/13/18 12:15:00 AM,70.824,2.93,,,,
2539,05/13/18 12:30:00 AM,70.824,2.93,,,,
2540,05/13/18 12:45:00 AM,70.651,2.93,,,,
2541,05/13/18 01:00:00 AM,70.651,2.93,,,,
2542,05/13/18 01:15:00 AM,70.651,2.93,,,,
2543,05/13/18 01:30:00 AM,70.651,2.93,,,,
2544,05/13/18 01:45:00 AM,70.651,2.93,,,,
2545,05/13/18 02:00:00 AM,70.480,2.93,,,,
2546,05/13/18 02:15:00 AM,70.480,2.93,,,,
2547,05/13/18 02:30:00 AM,70.480,2.93,,,,
2548,05/13/18 02:45:00 AM,70.480,2.93,,,,
2549,05/13/18 03:00:00 AM,70.651,2.93,,,,
2550,05/13/18 03:15:00 AM,70.480,2.93,,,,
2551,05/13/18 03:30:00 AM,70.480,2.93,,,,
2552,05/13/18 03:45:00 AM,70.480,2.93,,,,
2553,05/13/18 04:00:00 AM,70.480,2.93,,,,
2554,05/13/18 04:15:00 AM,70.308,2.93,,,,
2555,05/13/18 04:30:00 AM,70.308,2.93,,,,
2556,05/13/18 04:45:00 AM,70.308,2.93,,,,
2557,05/13/18 05:00:00 AM,70.137,2.93,,,,
2558,05/13/18 05:15:00 AM,70.137,2.93,,,,
2559,05/13/18 05:30:00 AM,70.137,2.93,,,,
2560,05/13/18 05:45:00 AM,70.137,2.93,,,,
2561,05/13/18 06:00:00 AM,70.137,2.93,,,,
2562,05/13/18 06:15:00 AM,70.137,2.93,,,,
2563,05/13/18 06:30:00 AM,70.137,2.93,,,,
2564,05/13/18 06:45:00 AM,70.137,2.93,,,,
2565,05/13/18 07:00:00 AM,70.308,2.93,,,,
2566,05/13/18 07:15:00 AM,70.308,2.93,,,,
2567,05/13/18 07:30:00 AM,70.137,2.93,,,,
2568,05/13/18 07:45:00 AM,70.137,2.93,,,,
2569,05/13/18 08:00:00 AM,70.137,2.93,,,,
2570,05/13/18 08:15:00 AM,69.964,2.93,,,,
2571,05/13/18 08:30:00 AM,69.964,2.93,,,,
2572,05/13/18 08:45:00 AM,69.964,2.93,,,,
2573,05/13/18 09:00:00 AM,69.793,2.93,,,,
2574,05/13/18 09:15:00 AM,69.793,2.93,,,,
2575,05/13/18 09:30:00 AM,69.793,2.93,,,,
2576,05/13/18 09:45:00 AM,69.793,2.93,,,,
2577,05/13/18 10:00:00 AM,69.793,2.93,,,,
2578,05/13/18 10:15:00 AM,69.964,2.93,,,,
2579,05/13/18 10:30:00 AM,69.964,2.93,,,,
2580,05/13/18 10:45:00 AM,70.137,2.93,,,,
2581,05/13/18 11:00:00 AM,70.137,2.93,,,,
2582,05/13/18 11:15:00 AM,70.308,2.93,,,,
2583,05/13/18 11:30:00 AM,70.824,2.93,,,,
2584,05/13/18 11:45:00 AM,70.995,2.93,,,,
2585,05/13/18 12:00:00 PM,71.168,2.93,,,,
2586,05/13/18 12:15:00 PM,71.168,2.93,,,,
2587,05/13/18 12:30:00 PM,71.856,2.93,,,,
2588,05/13/18 12:45:00 PM,72.028,2.93,,,,
2589,05/13/18 01:00:00 PM,72.199,2.93,,,,
2590,05/13/18 01:15:00 PM,72.372,2.93,,,,
2591,05/13/18 01:30:00 PM,72.718,2.93,,,,
2592,05/13/18 01:45:00 PM,73.062,2.93,,,,
2593,05/13/18 02:00:00 PM,73.234,2.93,,,,
2594,05/13/18 02:15:00 PM,73.580,2.93,,,,
2595,05/13/18 02:30:00 PM,73.407,2.93,,,,
2596,05/13/18 02:45:00 PM,73.580,2.93,,,,
2597,05/13/18 03:00:00 PM,73.753,2.93,,,,
2598,05/13/18 03:15:00 PM,73.753,2.93,,,,
2599,05/13/18 03:30:00 PM,73.926,2.93,,,,
2600,05/13/18 03:45:00 PM,74.098,2.93,,,,
2601,05/13/18 04:00:00 PM,74.271,2.93,,,,
2602,05/13/18 04:15:00 PM,74.098,2.93,,,,
2603,05/13/18 04:30:00 PM,74.446,2.93,,,,
2604,05/13/18 04:45:00 PM,74.446,2.93,,,,
2605,05/13/18 05:00:00 PM,74.619,2.93,,,,
2606,05/13/18 05:15:00 PM,74.619,2.93,,,,
2607,05/13/18 05:30:00 PM,74.619,2.93,,,,
2608,05/13/18 05:45:00 PM,74.619,2.93,,,,
2609,05/13/18 06:00:00 PM,74.791,2.93,,,,
2610,05/13/18 06:15:00 PM,74.619,2.93,,,,
2611,05/13/18 06:30:00 PM,74.791,2.93,,,,
2612,05/13/18 06:45:00 PM,74.791,2.93,,,,
2613,05/13/18 07:00:00 PM,74.619,2.93,,,,
2614,05/13/18 07:15:00 PM,74.446,2.93,,,,
2615,05/13/18 07:30:00 PM,74.271,2.93,,,,
2616,05/13/18 07:45:00 PM,74.098,2.93,,,,
2617,05/13/18 08:00:00 PM,73.926,2.93,,,,
2618,05/13/18 08:15:00 PM,73.926,2.93,,,,
2619,05/13/18 08:30:00 PM,73.580,2.93,,,,
2620,05/13/18 08:45:00 PM,73.407,2.93,,,,
2621,05/13/18 09:00:00 PM,73.062,2.93,,,,
2622,05/13/18 09:15:00 PM,72.891,2.93,,,,
2623,05/13/18 09:30:00 PM,72.891,2.93,,,,
2624,05/13/18 09:45:00 PM,72.718,2.93,,,,
2625,05/13/18 10:00:00 PM,72.718,2.93,,,,
2626,05/13/18 10:15:00 PM,72.545,2.93,,,,
2627,05/13/18 10:30:00 PM,72.372,2.93,,,,
2628,05/13/18 10:45:00 PM,72.372,2.93,,,,
2629,05/13/18 11:00:00 PM,72.372,2.93,,,,
2630,05/13/18 11:15:00 PM,72.372,2.93,,,,
2631,05/13/18 11:30:00 PM,72.372,2.93,,,,
2632,05/13/18 11:45:00 PM,72.372,2.93,,,,
2633,05/14/18 12:00:00 AM,72.372,2.93,,,,
2634,05/14/18 12:15:00 AM,72.372,2.93,,,,
2635,05/14/18 12:30:00 AM,72.372,2.93,,,,
2636,05/14/18 12:45:00 AM,72.372,2.93,,,,
2637,05/14/18 01:00:00 AM,72.372,2.93,,,,
2638,05/14/18 01:15:00 AM,72.372,2.93,,,,
2639,05/14/18 01:30:00 AM,72.372,2.93,,,,
2640,05/14/18 01:45:00 AM,72.372,2.93,,,,
2641,05/14/18 02:00:00 AM,72.199,2.93,,,,
2642,05/14/18 02:15:00 AM,72.199,2.93,,,,
2643,05/14/18 02:30:00 AM,72.199,2.93,,,,
2644,05/14/18 02:45:00 AM,72.199,2.93,,,,
2645,05/14/18 03:00:00 AM,72.028,2.93,,,,
2646,05/14/18 03:15:00 AM,72.028,2.93,,,,
2647,05/14/18 03:30:00 AM,71.856,2.93,,,,
2648,05/14/18 03:45:00 AM,71.856,2.93,,,,
2649,05/14/18 04:00:00 AM,71.683,2.93,,,,
2650,05/14/18 04:15:00 AM,71.683,2.93,,,,
2651,05/14/18 04:30:00 AM,71.512,2.93,,,,
2652,05/14/18 04:45:00 AM,71.512,2.93,,,,
2653,05/14/18 05:00:00 AM,71.339,2.93,,,,
2654,05/14/18 05:15:00 AM,71.339,2.93,,,,
2655,05/14/18 05:30:00 AM,71.339,2.93,,,,
2656,05/14/18 05:45:00 AM,71.339,2.93,,,,
2657,05/14/18 06:00:00 AM,71.168,2.93,,,,
2658,05/14/18 06:15:00 AM,71.168,2.93,,,,
2659,05/14/18 06:30:00 AM,71.168,2.93,,,,
2660,05/14/18 06:45:00 AM,71.168,2.93,,,,
2661,05/14/18 07:00:00 AM,71.168,2.93,,,,
2662,05/14/18 07:15:00 AM,71.168,2.93,,,,
2663,05/14/18 07:30:00 AM,70.995,2.93,,,,
2664,05/14/18 07:45:00 AM,71.168,2.93,,,,
2665,05/14/18 08:00:00 AM,71.168,2.93,,,,
2666,05/14/18 08:15:00 AM,70.995,2.93,,,,
2667,05/14/18 08:30:00 AM,70.995,2.93,,,,
2668,05/14/18 08:45:00 AM,70.995,2.93,,,,
2669,05/14/18 09:00:00 AM,71.168,2.93,,,,
2670,05/14/18 09:15:00 AM,70.995,2.93,,,,
2671,05/14/18 09:30:00 AM,71.168,2.93,,,,
2672,05/14/18 09:45:00 AM,71.168,2.93,,,,
2673,05/14/18 10:00:00 AM,71.168,2.93,,,,
2674,05/14/18 10:15:00 AM,70.995,2.93,,,,
2675,05/14/18 10:30:00 AM,70.995,2.93,,,,
2676,05/14/18 10:45:00 AM,70.995,2.93,,,,
2677,05/14/18 11:00:00 AM,70.995,2.93,,,,
2678,05/14/18 11:15:00 AM,71.168,2.93,,,,
2679,05/14/18 11:30:00 AM,71.512,2.93,,,,
2680,05/14/18 11:45:00 AM,71.683,2.93,,,,
2681,05/14/18 12:00:00 PM,71.856,2.93,,,,
2682,05/14/18 12:15:00 PM,72.028,2.93,,,,
2683,05/14/18 12:30:00 PM,72.199,2.93,,,,
2684,05/14/18 12:45:00 PM,72.199,2.93,,,,
2685,05/14/18 01:00:00 PM,72.545,2.93,,,,
2686,05/14/18 01:15:00 PM,73.062,2.93,,,,
2687,05/14/18 01:30:00 PM,73.062,2.93,,,,
2688,05/14/18 01:45:00 PM,73.407,2.93,,,,
2689,05/14/18 02:00:00 PM,73.580,2.93,,,,
2690,05/14/18 02:15:00 PM,73.926,2.93,,,,
2691,05/14/18 02:30:00 PM,74.098,2.93,,,,
2692,05/14/18 02:45:00 PM,74.098,2.93,,,,
2693,05/14/18 03:00:00 PM,74.271,2.93,,,,
2694,05/14/18 03:15:00 PM,74.271,2.93,,,,
2695,05/14/18 03:30:00 PM,74.446,2.95,,,,
2696,05/14/18 03:45:00 PM,74.791,2.95,,,,
2697,05/14/18 04:00:00 PM,74.791,2.95,,,,
2698,05/14/18 04:15:00 PM,75.139,2.95,,,,
2699,05/14/18 04:30:00 PM,75.312,2.95,,,,
2700,05/14/18 04:45:00 PM,75.832,2.95,,,,
2701,05/14/18 05:00:00 PM,76.181,2.95,,,,
2702,05/14/18 05:15:00 PM,76.703,2.95,,,,
2703,05/14/18 05:30:00 PM,77.050,2.93,,,,
2704,05/14/18 05:45:00 PM,77.400,2.93,,,,
2705,05/14/18 06:00:00 PM,77.574,2.93,,,,
2706,05/14/18 06:15:00 PM,77.749,2.93,,,,
2707,05/14/18 06:30:00 PM,77.749,2.93,,,,
2708,05/14/18 06:45:00 PM,77.749,2.93,,,,
2709,05/14/18 07:00:00 PM,77.749,2.93,,,,
2710,05/14/18 07:15:00 PM,77.749,2.93,,,,
2711,05/14/18 07:30:00 PM,77.574,2.93,,,,
2712,05/14/18 07:45:00 PM,77.225,2.93,,,,
2713,05/14/18 08:00:00 PM,77.050,2.93,,,,
2714,05/14/18 08:15:00 PM,76.876,2.95,,,,
2715,05/14/18 08:30:00 PM,76.528,2.95,,,,
2716,05/14/18 08:45:00 PM,76.181,2.95,,,,
2717,05/14/18 09:00:00 PM,75.832,2.95,,,,
2718,05/14/18 09:15:00 PM,75.312,2.95,,,,
2719,05/14/18 09:30:00 PM,74.964,2.95,,,,
2720,05/14/18 09:45:00 PM,74.619,2.95,,,,
2721,05/14/18 10:00:00 PM,74.271,2.95,,,,
2722,05/14/18 10:15:00 PM,73.926,2.95,,,,
2723,05/14/18 10:30:00 PM,73.753,2.95,,,,
2724,05/14/18 10:45:00 PM,73.580,2.95,,,,
2725,05/14/18 11:00:00 PM,73.580,2.95,,,,
2726,05/14/18 11:15:00 PM,73.580,2.95,,,,
2727,05/14/18 11:30:00 PM,73.580,2.95,,,,
2728,05/14/18 11:45:00 PM,73.580,2.95,,,,
2729,05/15/18 12:00:00 AM,73.580,2.95,,,,
2730,05/15/18 12:15:00 AM,73.580,2.95,,,,
2731,05/15/18 12:30:00 AM,73.580,2.95,,,,
2732,05/15/18 12:45:00 AM,73.580,2.95,,,,
2733,05/15/18 01:00:00 AM,73.580,2.95,,,,
2734,05/15/18 01:15:00 AM,73.580,2.95,,,,
2735,05/15/18 01:30:00 AM,73.580,2.95,,,,
2736,05/15/18 01:45:00 AM,73.580,2.95,,,,
2737,05/15/18 02:00:00 AM,73.753,2.95,,,,
2738,05/15/18 02:15:00 AM,73.753,2.95,,,,
2739,05/15/18 02:30:00 AM,73.753,2.95,,,,
2740,05/15/18 02:45:00 AM,73.580,2.95,,,,
2741,05/15/18 03:00:00 AM,73.580,2.95,,,,
2742,05/15/18 03:15:00 AM,73.407,2.95,,,,
2743,05/15/18 03:30:00 AM,73.407,2.95,,,,
2744,05/15/18 03:45:00 AM,73.407,2.95,,,,
2745,05/15/18 04:00:00 AM,73.407,2.95,,,,
2746,05/15/18 04:15:00 AM,73.234,2.95,,,,
2747,05/15/18 04:30:00 AM,73.234,2.93,,,,
2748,05/15/18 04:45:00 AM,73.234,2.95,,,,
2749,05/15/18 05:00:00 AM,73.234,2.95,,,,
2750,05/15/18 05:15:00 AM,73.062,2.93,,,,
2751,05/15/18 05:30:00 AM,73.062,2.93,,,,
2752,05/15/18 05:45:00 AM,73.062,2.93,,,,
2753,05/15/18 06:00:00 AM,73.062,2.93,,,,
2754,05/15/18 06:15:00 AM,73.062,2.93,,,,
2755,05/15/18 06:30:00 AM,73.062,2.93,,,,
2756,05/15/18 06:45:00 AM,73.062,2.93,,,,
2757,05/15/18 07:00:00 AM,72.891,2.93,,,,
2758,05/15/18 07:15:00 AM,72.891,2.93,,,,
2759,05/15/18 07:30:00 AM,72.891,2.93,,,,
2760,05/15/18 07:45:00 AM,72.718,2.93,,,,
2761,05/15/18 08:00:00 AM,72.718,2.93,,,,
2762,05/15/18 08:15:00 AM,72.718,2.93,,,,
2763,05/15/18 08:30:00 AM,72.718,2.93,,,,
2764,05/15/18 08:45:00 AM,72.545,2.93,,,,
2765,05/15/18 09:00:00 AM,72.545,2.93,,,,
2766,05/15/18 09:15:00 AM,72.545,2.93,,,,
2767,05/15/18 09:30:00 AM,72.545,2.93,,,,
2768,05/15/18 09:45:00 AM,72.545,2.93,,,,
2769,05/15/18 10:00:00 AM,72.545,2.93,,,,
2770,05/15/18 10:15:00 AM,72.718,2.93,,,,
2771,05/15/18 10:30:00 AM,72.718,2.93,,,,
2772,05/15/18 10:45:00 AM,72.891,2.93,,,,
2773,05/15/18 11:00:00 AM,73.062,2.93,,,,
2774,05/15/18 11:15:00 AM,73.234,2.93,,,,
2775,05/15/18 11:30:00 AM,73.407,2.93,,,,
2776,05/15/18 11:45:00 AM,73.753,2.95,,,,
2777,05/15/18 12:00:00 PM,73.753,2.95,,,,
2778,05/15/18 12:15:00 PM,73.926,2.95,,,,
2779,05/15/18 12:30:00 PM,74.271,2.95,,,,
2780,05/15/18 12:45:00 PM,74.619,2.95,,,,
2781,05/15/18 01:00:00 PM,74.791,2.95,,,,
2782,05/15/18 01:15:00 PM,75.312,2.95,,,,
2783,05/15/18 01:30:00 PM,75.659,2.95,,,,
2784,05/15/18 01:45:00 PM,76.006,2.95,,,,
2785,05/15/18 02:00:00 PM,76.528,2.95,,,,
2786,05/15/18 02:15:00 PM,76.703,2.95,,,,
2787,05/15/18 02:30:00 PM,76.876,2.95,,,,
2788,05/15/18 02:45:00 PM,76.876,2.95,,,,
2789,05/15/18 03:00:00 PM,77.050,2.93,,,,
2790,05/15/18 03:15:00 PM,77.050,2.93,,,,
2791,05/15/18 03:30:00 PM,77.749,2.93,,,,
2792,05/15/18 03:45:00 PM,75.832,2.95,,,,
2793,05/15/18 04:00:00 PM,75.312,2.95,,,,
2794,05/15/18 04:15:00 PM,75.312,2.95,,,,
2795,05/15/18 04:30:00 PM,75.139,2.95,,,,
2796,05/15/18 04:45:00 PM,75.139,2.95,,,,
2797,05/15/18 05:00:00 PM,75.139,2.95,,,,
2798,05/15/18 05:15:00 PM,74.964,2.95,,,,
2799,05/15/18 05:30:00 PM,74.791,2.95,,,,
2800,05/15/18 05:45:00 PM,74.619,2.95,,,,
2801,05/15/18 06:00:00 PM,74.446,2.95,,,,
2802,05/15/18 06:15:00 PM,74.271,2.95,,,,
2803,05/15/18 06:30:00 PM,74.271,2.95,,,,
2804,05/15/18 06:45:00 PM,74.098,2.95,,,,
2805,05/15/18 07:00:00 PM,73.926,2.95,,,,
2806,05/15/18 07:15:00 PM,73.753,2.95,,,,
2807,05/15/18 07:30:00 PM,73.580,2.95,,,,
2808,05/15/18 07:45:00 PM,73.580,2.95,,,,
2809,05/15/18 08:00:00 PM,73.407,2.95,,,,
2810,05/15/18 08:15:00 PM,73.407,2.95,,,,
2811,05/15/18 08:30:00 PM,73.234,2.95,,,,
2812,05/15/18 08:45:00 PM,73.062,2.95,,,,
2813,05/15/18 09:00:00 PM,73.062,2.93,,,,
2814,05/15/18 09:15:00 PM,72.891,2.93,,,,
2815,05/15/18 09:30:00 PM,72.718,2.95,,,,
2816,05/15/18 09:45:00 PM,72.718,2.93,,,,
2817,05/15/18 10:00:00 PM,72.545,2.93,,,,
2818,05/15/18 10:15:00 PM,72.545,2.93,,,,
2819,05/15/18 10:30:00 PM,72.545,2.93,,,,
2820,05/15/18 10:45:00 PM,72.545,2.93,,,,
2821,05/15/18 11:00:00 PM,72.372,2.93,,,,
2822,05/15/18 11:15:00 PM,72.372,2.93,,,,
2823,05/15/18 11:30:00 PM,72.372,2.93,,,,
2824,05/15/18 11:45:00 PM,72.372,2.93,,,,
2825,05/16/18 12:00:00 AM,72.372,2.93,,,,
2826,05/16/18 12:15:00 AM,72.372,2.93,,,,
2827,05/16/18 12:30:00 AM,72.372,2.93,,,,
2828,05/16/18 12:45:00 AM,72.372,2.93,,,,
2829,05/16/18 01:00:00 AM,72.199,2.93,,,,
2830,05/16/18 01:15:00 AM,72.199,2.93,,,,
2831,05/16/18 01:30:00 AM,72.199,2.93,,,,
2832,05/16/18 01:45:00 AM,72.199,2.93,,,,
2833,05/16/18 02:00:00 AM,72.199,2.93,,,,
2834,05/16/18 02:15:00 AM,72.199,2.93,,,,
2835,05/16/18 02:30:00 AM,72.028,2.93,,,,
2836,05/16/18 02:45:00 AM,72.028,2.93,,,,
2837,05/16/18 03:00:00 AM,71.856,2.93,,,,
2838,05/16/18 03:15:00 AM,71.856,2.93,,,,
2839,05/16/18 03:30:00 AM,71.856,2.93,,,,
2840,05/16/18 03:45:00 AM,71.856,2.93,,,,
2841,05/16/18 04:00:00 AM,71.683,2.93,,,,
2842,05/16/18 04:15:00 AM,71.683,2.93,,,,
2843,05/16/18 04:30:00 AM,71.683,2.93,,,,
2844,05/16/18 04:45:00 AM,71.683,2.93,,,,
2845,05/16/18 05:00:00 AM,71.683,2.93,,,,
2846,05/16/18 05:15:00 AM,71.856,2.93,,,,
2847,05/16/18 05:30:00 AM,71.856,2.93,,,,
2848,05/16/18 05:45:00 AM,71.683,2.93,,,,
2849,05/16/18 06:00:00 AM,71.683,2.93,,,,
2850,05/16/18 06:15:00 AM,71.683,2.93,,,,
2851,05/16/18 06:30:00 AM,71.512,2.93,,,,
2852,05/16/18 06:45:00 AM,71.512,2.93,,,,
2853,05/16/18 07:00:00 AM,71.683,2.93,,,,
2854,05/16/18 07:15:00 AM,71.512,2.93,,,,
2855,05/16/18 07:30:00 AM,71.512,2.93,,,,
2856,05/16/18 07:45:00 AM,71.339,2.93,,,,
2857,05/16/18 08:00:00 AM,71.512,2.93,,,,
2858,05/16/18 08:15:00 AM,71.339,2.93,,,,
2859,05/16/18 08:30:00 AM,71.339,2.93,,,,
2860,05/16/18 08:45:00 AM,71.339,2.93,,,,
2861,05/16/18 09:00:00 AM,71.168,2.93,,,,
2862,05/16/18 09:15:00 AM,71.168,2.93,,,,
2863,05/16/18 09:30:00 AM,71.168,2.93,,,,
2864,05/16/18 09:45:00 AM,71.168,2.93,,,,
2865,05/16/18 10:00:00 AM,71.168,2.93,,,,
2866,05/16/18 10:15:00 AM,71.168,2.93,,,,
2867,05/16/18 10:30:00 AM,71.168,2.93,,,,
2868,05/16/18 10:45:00 AM,71.168,2.93,,,,
2869,05/16/18 11:00:00 AM,71.168,2.93,,,,
2870,05/16/18 11:15:00 AM,71.168,2.93,,,,
2871,05/16/18 11:30:00 AM,71.168,2.93,,,,
2872,05/16/18 11:45:00 AM,71.168,2.93,,,,
2873,05/16/18 12:00:00 PM,71.512,2.93,,,,
2874,05/16/18 12:15:00 PM,71.512,2.93,,,,
2875,05/16/18 12:30:00 PM,71.512,2.93,,,,
2876,05/16/18 12:45:00 PM,71.512,2.93,,,,
2877,05/16/18 01:00:00 PM,71.512,2.93,,,,
2878,05/16/18 01:15:00 PM,71.512,2.93,,,,
2879,05/16/18 01:30:00 PM,71.512,2.93,,,,
2880,05/16/18 01:45:00 PM,71.512,2.93,,,,
2881,05/16/18 02:00:00 PM,71.512,2.93,,,,
2882,05/16/18 02:15:00 PM,71.512,2.93,,,,
2883,05/16/18 02:30:00 PM,71.512,2.93,,,,
2884,05/16/18 02:45:00 PM,71.512,2.93,,,,
2885,05/16/18 03:00:00 PM,71.512,2.93,,,,
2886,05/16/18 03:15:00 PM,71.512,2.93,,,,
2887,05/16/18 03:30:00 PM,71.512,2.93,,,,
2888,05/16/18 03:45:00 PM,71.683,2.93,,,,
2889,05/16/18 04:00:00 PM,71.683,2.93,,,,
2890,05/16/18 04:15:00 PM,71.856,2.93,,,,
2891,05/16/18 04:30:00 PM,71.856,2.93,,,,
2892,05/16/18 04:45:00 PM,71.856,2.93,,,,
2893,05/16/18 05:00:00 PM,71.856,2.93,,,,
2894,05/16/18 05:15:00 PM,72.028,2.93,,,,
2895,05/16/18 05:30:00 PM,72.028,2.93,,,,
2896,05/16/18 05:45:00 PM,72.028,2.93,,,,
2897,05/16/18 06:00:00 PM,71.339,2.93,,,,
2898,05/16/18 06:15:00 PM,70.651,2.93,,,,
2899,05/16/18 06:30:00 PM,70.308,2.93,,,,
2900,05/16/18 06:45:00 PM,69.964,2.93,,,,
2901,05/16/18 07:00:00 PM,69.793,2.93,,,,
2902,05/16/18 07:15:00 PM,69.793,2.93,,,,
2903,05/16/18 07:30:00 PM,69.793,2.93,,,,
2904,05/16/18 07:45:00 PM,69.793,2.93,,,,
2905,05/16/18 08:00:00 PM,69.793,2.93,,,,
2906,05/16/18 08:15:00 PM,69.964,2.93,,,,
2907,05/16/18 08:30:00 PM,69.964,2.93,,,,
2908,05/16/18 08:45:00 PM,70.137,2.93,,,,
2909,05/16/18 09:00:00 PM,70.137,2.93,,,,
2910,05/16/18 09:15:00 PM,70.137,2.93,,,,
2911,05/16/18 09:30:00 PM,70.137,2.93,,,,
2912,05/16/18 09:45:00 PM,70.137,2.93,,,,
2913,05/16/18 10:00:00 PM,70.137,2.93,,,,
2914,05/16/18 10:15:00 PM,69.964,2.93,,,,
2915,05/16/18 10:30:00 PM,70.137,2.93,,,,
2916,05/16/18 10:45:00 PM,70.137,2.93,,,,
2917,05/16/18 11:00:00 PM,70.137,2.93,,,,
2918,05/16/18 11:15:00 PM,70.137,2.93,,,,
2919,05/16/18 11:30:00 PM,70.137,2.93,,,,
2920,05/16/18 11:45:00 PM,70.137,2.93,,,,
2921,05/17/18 12:00:00 AM,70.137,2.93,,,,
2922,05/17/18 12:15:00 AM,70.137,2.93,,,,
2923,05/17/18 12:30:00 AM,70.137,2.93,,,,
2924,05/17/18 12:45:00 AM,70.137,2.93,,,,
2925,05/17/18 01:00:00 AM,70.137,2.93,,,,
2926,05/17/18 01:15:00 AM,70.137,2.93,,,,
2927,05/17/18 01:30:00 AM,70.137,2.93,,,,
2928,05/17/18 01:45:00 AM,70.137,2.93,,,,
2929,05/17/18 02:00:00 AM,70.137,2.93,,,,
2930,05/17/18 02:15:00 AM,70.137,2.93,,,,
2931,05/17/18 02:30:00 AM,69.964,2.93,,,,
2932,05/17/18 02:45:00 AM,69.964,2.93,,,,
2933,05/17/18 03:00:00 AM,69.964,2.93,,,,
2934,05/17/18 03:15:00 AM,69.964,2.93,,,,
2935,05/17/18 03:30:00 AM,69.964,2.93,,,,
2936,05/17/18 03:45:00 AM,69.964,2.93,,,,
2937,05/17/18 04:00:00 AM,69.964,2.93,,,,
2938,05/17/18 04:15:00 AM,69.964,2.93,,,,
2939,05/17/18 04:30:00 AM,69.964,2.93,,,,
2940,05/17/18 04:45:00 AM,69.964,2.93,,,,
2941,05/17/18 05:00:00 AM,69.964,2.93,,,,
2942,05/17/18 05:15:00 AM,69.964,2.93,,,,
2943,05/17/18 05:30:00 AM,69.964,2.93,,,,
2944,05/17/18 05:45:00 AM,69.964,2.93,,,,
2945,05/17/18 06:00:00 AM,69.964,2.93,,,,
2946,05/17/18 06:15:00 AM,69.964,2.93,,,,
2947,05/17/18 06:30:00 AM,69.964,2.93,,,,
2948,05/17/18 06:45:00 AM,69.964,2.93,,,,
2949,05/17/18 07:00:00 AM,69.964,2.93,,,,
2950,05/17/18 07:15:00 AM,69.964,2.93,,,,
2951,05/17/18 07:30:00 AM,69.964,2.93,,,,
2952,05/17/18 07:45:00 AM,69.964,2.93,,,,
2953,05/17/18 08:00:00 AM,70.137,2.93,,,,
2954,05/17/18 08:15:00 AM,70.137,2.93,,,,
2955,05/17/18 08:30:00 AM,70.137,2.93,,,,
2956,05/17/18 08:45:00 AM,70.137,2.93,,,,
2957,05/17/18 09:00:00 AM,70.137,2.93,,,,
2958,05/17/18 09:15:00 AM,70.137,2.93,,,,
2959,05/17/18 09:30:00 AM,70.137,2.93,,,,
2960,05/17/18 09:45:00 AM,70.308,2.93,,,,
2961,05/17/18 10:00:00 AM,70.308,2.93,,,,
2962,05/17/18 10:15:00 AM,70.480,2.93,,,,
2963,05/17/18 10:30:00 AM,70.480,2.93,,,,
2964,05/17/18 10:45:00 AM,70.480,2.93,,,,
2965,05/17/18 11:00:00 AM,70.480,2.93,,,,
2966,05/17/18 11:15:00 AM,70.480,2.93,,,,
2967,05/17/18 11:30:00 AM,70.480,2.93,,,,
2968,05/17/18 11:45:00 AM,70.651,2.93,,,,
2969,05/17/18 12:00:00 PM,70.480,2.93,,,,
2970,05/17/18 12:15:00 PM,70.651,2.93,,,,
2971,05/17/18 12:30:00 PM,70.824,2.93,,,,
2972,05/17/18 12:45:00 PM,71.168,2.93,,,,
2973,05/17/18 01:00:00 PM,71.339,2.93,,,,
2974,05/17/18 01:15:00 PM,71.168,2.93,,,,
2975,05/17/18 01:30:00 PM,71.512,2.93,,,,
2976,05/17/18 01:45:00 PM,71.683,2.93,,,,
2977,05/17/18 02:00:00 PM,71.339,2.93,,,,
2978,05/17/18 02:15:00 PM,71.339,2.93,,,,
2979,05/17/18 02:30:00 PM,71.168,2.93,,,,
2980,05/17/18 02:45:00 PM,71.168,2.93,,,,
2981,05/17/18 03:00:00 PM,71.339,2.93,,,,
2982,05/17/18 03:15:00 PM,71.339,2.93,,,,
2983,05/17/18 03:30:00 PM,71.339,2.93,,,,
2984,05/17/18 03:45:00 PM,71.512,2.93,,,,
2985,05/17/18 04:00:00 PM,71.339,2.93,,,,
2986,05/17/18 04:15:00 PM,71.168,2.93,,,,
2987,05/17/18 04:30:00 PM,70.995,2.93,,,,
2988,05/17/18 04:45:00 PM,70.480,2.93,,,,
2989,05/17/18 05:00:00 PM,69.964,2.93,,,,
2990,05/17/18 05:15:00 PM,69.622,2.93,,,,
2991,05/17/18 05:30:00 PM,69.449,2.93,,,,
2992,05/17/18 05:45:00 PM,69.449,2.93,,,,
2993,05/17/18 06:00:00 PM,69.449,2.93,,,,
2994,05/17/18 06:15:00 PM,69.449,2.93,,,,
2995,05/17/18 06:30:00 PM,69.449,2.93,,,,
2996,05/17/18 06:45:00 PM,69.449,2.93,,,,
2997,05/17/18 07:00:00 PM,69.107,2.93,,,,
2998,05/17/18 07:15:00 PM,68.934,2.93,,,,
2999,05/17/18 07:30:00 PM,68.592,2.93,,,,
3000,05/17/18 07:45:00 PM,68.421,2.93,,,,
