"Plot Title: MEL_4_test"
"#","Date Time, GMT-04:00","Temp, °F","Coupler Detached","Host Connected","Coupler Attached","Stopped","End Of File"
1493,05/14/17 01:39:13 AM,60.883,,,,,
1494,05/14/17 01:54:13 AM,60.883,,,,,
1495,05/14/17 02:09:13 AM,60.712,,,,,
1496,05/14/17 02:24:13 AM,60.712,,,,,
1497,05/14/17 02:39:13 AM,60.712,,,,,
1498,05/14/17 02:54:13 AM,60.712,,,,,
1499,05/14/17 03:09:13 AM,60.712,,,,,
1500,05/14/17 03:24:13 AM,60.712,,,,,
1501,05/14/17 03:39:13 AM,60.539,,,,,
1502,05/14/17 03:54:13 AM,60.368,,,,,
1503,05/14/17 04:09:13 AM,60.368,,,,,
1504,05/14/17 04:24:13 AM,60.539,,,,,
1505,05/14/17 04:39:13 AM,60.368,,,,,
1506,05/14/17 04:54:13 AM,60.368,,,,,
1507,05/14/17 05:09:13 AM,60.368,,,,,
1508,05/14/17 05:24:13 AM,60.368,,,,,
1509,05/14/17 05:39:13 AM,60.195,,,,,
1510,05/14/17 05:54:13 AM,60.195,,,,,
1511,05/14/17 06:09:13 AM,60.024,,,,,
1512,05/14/17 06:24:13 AM,60.024,,,,,
1513,05/14/17 06:39:13 AM,60.024,,,,,
1514,05/14/17 06:54:13 AM,59.851,,,,,
1515,05/14/17 07:09:13 AM,60.024,,,,,
1516,05/14/17 07:24:13 AM,59.680,,,,,
1517,05/14/17 07:39:13 AM,60.024,,,,,
1518,05/14/17 07:54:13 AM,59.851,,,,,
1519,05/14/17 08:09:13 AM,59.851,,,,,
1520,05/14/17 08:24:13 AM,59.680,,,,,
1521,05/14/17 08:39:13 AM,59.680,,,,,
1522,05/14/17 08:54:13 AM,59.680,,,,,
1523,05/14/17 09:09:13 AM,59.851,,,,,
1524,05/14/17 09:24:13 AM,59.851,,,,,
1525,05/14/17 09:39:13 AM,59.680,,,,,
1526,05/14/17 09:54:13 AM,59.851,,,,,
1527,05/14/17 10:09:13 AM,60.024,,,,,
1528,05/14/17 10:24:13 AM,60.368,,,,,
1529,05/14/17 10:39:13 AM,61.569,,,,,
1530,05/14/17 10:54:13 AM,61.569,,,,,
1531,05/14/17 11:09:13 AM,61.398,,,,,
1532,05/14/17 11:24:13 AM,61.227,,,,,
1533,05/14/17 11:39:13 AM,62.254,,,,,
1534,05/14/17 11:54:13 AM,62.598,,,,,
1535,05/14/17 12:09:13 PM,62.769,,,,,
1536,05/14/17 12:24:13 PM,62.769,,,,,
1537,05/14/17 12:39:13 PM,63.282,,,,,
1538,05/14/17 12:54:13 PM,62.769,,,,,
1539,05/14/17 01:09:13 PM,63.797,,,,,
1540,05/14/17 01:24:13 PM,64.481,,,,,
1541,05/14/17 01:39:13 PM,64.310,,,,,
1542,05/14/17 01:54:13 PM,65.167,,,,,
1543,05/14/17 02:09:13 PM,65.509,,,,,
1544,05/14/17 02:24:13 PM,65.338,,,,,
1545,05/14/17 02:39:13 PM,65.680,,,,,
1546,05/14/17 02:54:13 PM,65.167,,,,,
1547,05/14/17 03:09:13 PM,65.509,,,,,
1548,05/14/17 03:24:13 PM,65.167,,,,,
1549,05/14/17 03:39:13 PM,64.996,,,,,
1550,05/14/17 03:54:13 PM,65.338,,,,,
1551,05/14/17 04:09:13 PM,65.680,,,,,
1552,05/14/17 04:24:13 PM,65.167,,,,,
1553,05/14/17 04:39:13 PM,65.851,,,,,
1554,05/14/17 04:54:13 PM,65.509,,,,,
1555,05/14/17 05:09:13 PM,65.851,,,,,
1556,05/14/17 05:24:13 PM,65.851,,,,,
1557,05/14/17 05:39:13 PM,66.022,,,,,
1558,05/14/17 05:54:13 PM,66.193,,,,,
1559,05/14/17 06:09:13 PM,64.310,,,,,
1560,05/14/17 06:24:13 PM,64.139,,,,,
1561,05/14/17 06:39:13 PM,64.481,,,,,
1562,05/14/17 06:54:13 PM,64.825,,,,,
1563,05/14/17 07:09:13 PM,65.338,,,,,
1564,05/14/17 07:24:13 PM,64.825,,,,,
1565,05/14/17 07:39:13 PM,65.851,,,,,
1566,05/14/17 07:54:13 PM,66.193,,,,,
1567,05/14/17 08:09:13 PM,66.366,,,,,
1568,05/14/17 08:24:13 PM,66.193,,,,,
1569,05/14/17 08:39:13 PM,66.366,,,,,
1570,05/14/17 08:54:13 PM,66.193,,,,,
1571,05/14/17 09:09:13 PM,65.167,,,,,
1572,05/14/17 09:24:13 PM,64.825,,,,,
1573,05/14/17 09:39:13 PM,64.652,,,,,
1574,05/14/17 09:54:13 PM,64.652,,,,,
1575,05/14/17 10:09:13 PM,63.968,,,,,
1576,05/14/17 10:24:13 PM,63.626,,,,,
1577,05/14/17 10:39:13 PM,63.455,,,,,
1578,05/14/17 10:54:13 PM,62.940,,,,,
1579,05/14/17 11:09:13 PM,62.940,,,,,
1580,05/14/17 11:24:13 PM,63.111,,,,,
1581,05/14/17 11:39:13 PM,63.111,,,,,
1582,05/14/17 11:54:13 PM,62.769,,,,,
1583,05/15/17 12:09:13 AM,62.769,,,,,
1584,05/15/17 12:24:13 AM,62.769,,,,,
1585,05/15/17 12:39:13 AM,63.111,,,,,
1586,05/15/17 12:54:13 AM,62.940,,,,,
1587,05/15/17 01:09:13 AM,63.455,,,,,
1588,05/15/17 01:24:13 AM,63.455,,,,,
1589,05/15/17 01:39:13 AM,63.111,,,,,
1590,05/15/17 01:54:13 AM,63.282,,,,,
1591,05/15/17 02:09:13 AM,63.455,,,,,
1592,05/15/17 02:24:13 AM,63.282,,,,,
1593,05/15/17 02:39:13 AM,62.940,,,,,
1594,05/15/17 02:54:13 AM,62.598,,,,,
1595,05/15/17 03:09:13 AM,62.598,,,,,
1596,05/15/17 03:24:13 AM,62.769,,,,,
1597,05/15/17 03:39:13 AM,63.111,,,,,
1598,05/15/17 03:54:13 AM,62.940,,,,,
1599,05/15/17 04:09:13 AM,63.282,,,,,
1600,05/15/17 04:24:13 AM,63.111,,,,,
1601,05/15/17 04:39:13 AM,63.282,,,,,
1602,05/15/17 04:54:13 AM,63.797,,,,,
1603,05/15/17 05:09:13 AM,63.797,,,,,
1604,05/15/17 05:24:13 AM,63.968,,,,,
1605,05/15/17 05:39:13 AM,63.626,,,,,
1606,05/15/17 05:54:13 AM,63.797,,,,,
1607,05/15/17 06:09:13 AM,63.797,,,,,
1608,05/15/17 06:24:13 AM,63.626,,,,,
1609,05/15/17 06:39:13 AM,63.968,,,,,
1610,05/15/17 06:54:13 AM,63.797,,,,,
1611,05/15/17 07:09:13 AM,63.968,,,,,
1612,05/15/17 07:24:13 AM,63.968,,,,,
1613,05/15/17 07:39:13 AM,64.139,,,,,
1614,05/15/17 07:54:13 AM,64.139,,,,,
1615,05/15/17 08:09:13 AM,64.139,,,,,
1616,05/15/17 08:24:13 AM,63.968,,,,,
1617,05/15/17 08:39:13 AM,62.598,,,,,
1618,05/15/17 08:54:13 AM,62.769,,,,,
1619,05/15/17 09:09:13 AM,62.425,,,,,
1620,05/15/17 09:24:13 AM,62.254,,,,,
1621,05/15/17 09:39:13 AM,62.769,,,,,
1622,05/15/17 09:54:13 AM,61.912,,,,,
1623,05/15/17 10:09:13 AM,61.912,,,,,
1624,05/15/17 10:24:13 AM,61.741,,,,,
1625,05/15/17 10:39:13 AM,62.425,,,,,
1626,05/15/17 10:54:13 AM,62.425,,,,,
1627,05/15/17 11:09:13 AM,62.083,,,,,
1628,05/15/17 11:24:13 AM,62.425,,,,,
1629,05/15/17 11:39:13 AM,62.940,,,,,
1630,05/15/17 11:54:13 AM,63.797,,,,,
1631,05/15/17 12:09:13 PM,64.139,,,,,
1632,05/15/17 12:24:13 PM,64.481,,,,,
1633,05/15/17 12:39:13 PM,63.968,,,,,
1634,05/15/17 12:54:13 PM,63.797,,,,,
1635,05/15/17 01:09:13 PM,63.455,,,,,
1636,05/15/17 01:24:13 PM,64.481,,,,,
1637,05/15/17 01:39:13 PM,64.825,,,,,
1638,05/15/17 01:54:13 PM,65.167,,,,,
1639,05/15/17 02:09:13 PM,65.509,,,,,
1640,05/15/17 02:24:13 PM,65.851,,,,,
1641,05/15/17 02:39:13 PM,65.680,,,,,
1642,05/15/17 02:54:13 PM,65.680,,,,,
1643,05/15/17 03:09:13 PM,65.680,,,,,
1644,05/15/17 03:24:13 PM,66.022,,,,,
1645,05/15/17 03:39:13 PM,66.193,,,,,
1646,05/15/17 03:54:13 PM,66.366,,,,,
1647,05/15/17 04:09:13 PM,66.708,,,,,
1648,05/15/17 04:24:13 PM,66.879,,,,,
1649,05/15/17 04:39:13 PM,66.879,,,,,
1650,05/15/17 04:54:13 PM,67.050,,,,,
1651,05/15/17 05:09:13 PM,66.879,,,,,
1652,05/15/17 05:24:13 PM,66.879,,,,,
1653,05/15/17 05:39:13 PM,66.708,,,,,
1654,05/15/17 05:54:13 PM,66.708,,,,,
1655,05/15/17 06:09:13 PM,66.879,,,,,
1656,05/15/17 06:24:13 PM,66.708,,,,,
1657,05/15/17 06:39:13 PM,66.537,,,,,
1658,05/15/17 06:54:13 PM,66.193,,,,,
1659,05/15/17 07:09:13 PM,65.851,,,,,
1660,05/15/17 07:24:13 PM,66.193,,,,,
1661,05/15/17 07:39:13 PM,66.193,,,,,
1662,05/15/17 07:54:13 PM,66.022,,,,,
1663,05/15/17 08:09:13 PM,65.680,,,,,
1664,05/15/17 08:24:13 PM,66.022,,,,,
1665,05/15/17 08:39:13 PM,65.851,,,,,
1666,05/15/17 08:54:13 PM,65.680,,,,,
1667,05/15/17 09:09:13 PM,65.509,,,,,
1668,05/15/17 09:24:13 PM,65.509,,,,,
1669,05/15/17 09:39:13 PM,65.338,,,,,
1670,05/15/17 09:54:13 PM,65.167,,,,,
1671,05/15/17 10:09:13 PM,65.338,,,,,
1672,05/15/17 10:24:13 PM,64.825,,,,,
1673,05/15/17 10:39:13 PM,65.167,,,,,
1674,05/15/17 10:54:13 PM,65.167,,,,,
1675,05/15/17 11:09:13 PM,65.167,,,,,
1676,05/15/17 11:24:13 PM,65.167,,,,,
1677,05/15/17 11:39:13 PM,65.167,,,,,
1678,05/15/17 11:54:13 PM,65.167,,,,,
1679,05/16/17 12:09:13 AM,65.167,,,,,
1680,05/16/17 12:24:13 AM,64.996,,,,,
1681,05/16/17 12:39:13 AM,64.996,,,,,
1682,05/16/17 12:54:13 AM,64.996,,,,,
1683,05/16/17 01:09:13 AM,64.825,,,,,
1684,05/16/17 01:24:13 AM,64.825,,,,,
1685,05/16/17 01:39:13 AM,64.825,,,,,
1686,05/16/17 01:54:13 AM,64.825,,,,,
1687,05/16/17 02:09:13 AM,64.825,,,,,
1688,05/16/17 02:24:13 AM,64.652,,,,,
1689,05/16/17 02:39:13 AM,64.652,,,,,
1690,05/16/17 02:54:13 AM,64.481,,,,,
1691,05/16/17 03:09:13 AM,64.310,,,,,
1692,05/16/17 03:24:13 AM,64.310,,,,,
1693,05/16/17 03:39:13 AM,64.139,,,,,
1694,05/16/17 03:54:13 AM,63.797,,,,,
1695,05/16/17 04:09:13 AM,63.968,,,,,
1696,05/16/17 04:24:13 AM,63.968,,,,,
1697,05/16/17 04:39:13 AM,63.968,,,,,
1698,05/16/17 04:54:13 AM,63.797,,,,,
1699,05/16/17 05:09:13 AM,63.797,,,,,
1700,05/16/17 05:24:13 AM,63.797,,,,,
1701,05/16/17 05:39:13 AM,63.797,,,,,
1702,05/16/17 05:54:13 AM,63.626,,,,,
1703,05/16/17 06:09:13 AM,63.626,,,,,
1704,05/16/17 06:24:13 AM,63.626,,,,,
1705,05/16/17 06:39:13 AM,63.626,,,,,
1706,05/16/17 06:54:13 AM,63.455,,,,,
1707,05/16/17 07:09:13 AM,63.455,,,,,
1708,05/16/17 07:24:13 AM,63.455,,,,,
1709,05/16/17 07:39:13 AM,63.455,,,,,
1710,05/16/17 07:54:13 AM,63.455,,,,,
1711,05/16/17 08:09:13 AM,63.282,,,,,
1712,05/16/17 08:24:13 AM,63.282,,,,,
1713,05/16/17 08:39:13 AM,63.282,,,,,
1714,05/16/17 08:54:13 AM,62.940,,,,,
1715,05/16/17 09:09:13 AM,62.769,,,,,
1716,05/16/17 09:24:13 AM,63.111,,,,,
1717,05/16/17 09:39:13 AM,63.626,,,,,
1718,05/16/17 09:54:13 AM,63.626,,,,,
1719,05/16/17 10:09:13 AM,63.968,,,,,
1720,05/16/17 10:24:13 AM,64.139,,,,,
1721,05/16/17 10:39:13 AM,65.680,,,,,
1722,05/16/17 10:54:13 AM,66.879,,,,,
1723,05/16/17 11:09:13 AM,66.537,,,,,
1724,05/16/17 11:24:13 AM,66.537,,,,,
1725,05/16/17 11:39:13 AM,67.564,,,,,
1726,05/16/17 11:54:13 AM,67.906,,,,,
1727,05/16/17 12:09:13 PM,68.077,,,,,
1728,05/16/17 12:24:13 PM,68.248,,,,,
1729,05/16/17 12:39:13 PM,68.592,,,,,
1730,05/16/17 12:54:13 PM,68.248,,,,,
1731,05/16/17 01:09:13 PM,68.421,,,,,
1732,05/16/17 01:24:13 PM,69.449,,,,,
1733,05/16/17 01:39:13 PM,69.622,,,,,
1734,05/16/17 01:54:13 PM,69.964,,,,,
1735,05/16/17 02:09:13 PM,70.480,,,,,
1736,05/16/17 02:24:13 PM,70.480,,,,,
1737,05/16/17 02:39:13 PM,70.651,,,,,
1738,05/16/17 02:54:13 PM,70.995,,,,,
1739,05/16/17 03:09:13 PM,70.995,,,,,
1740,05/16/17 03:24:13 PM,71.168,,,,,
1741,05/16/17 03:39:13 PM,71.168,,,,,
1742,05/16/17 03:54:13 PM,70.995,,,,,
1743,05/16/17 04:09:13 PM,71.512,,,,,
1744,05/16/17 04:24:13 PM,70.995,,,,,
1745,05/16/17 04:39:13 PM,71.339,,,,,
1746,05/16/17 04:54:13 PM,71.168,,,,,
1747,05/16/17 05:09:13 PM,71.168,,,,,
1748,05/16/17 05:24:13 PM,71.339,,,,,
1749,05/16/17 05:39:13 PM,71.512,,,,,
1750,05/16/17 05:54:13 PM,71.683,,,,,
1751,05/16/17 06:09:13 PM,71.512,,,,,
1752,05/16/17 06:24:13 PM,71.168,,,,,
1753,05/16/17 06:39:13 PM,70.995,,,,,
1754,05/16/17 06:54:13 PM,70.995,,,,,
1755,05/16/17 07:09:13 PM,70.480,,,,,
1756,05/16/17 07:24:13 PM,70.480,,,,,
1757,05/16/17 07:39:13 PM,70.137,,,,,
1758,05/16/17 07:54:13 PM,69.622,,,,,
1759,05/16/17 08:09:13 PM,69.449,,,,,
1760,05/16/17 08:24:13 PM,69.449,,,,,
1761,05/16/17 08:39:13 PM,69.622,,,,,
1762,05/16/17 08:54:13 PM,69.793,,,,,
1763,05/16/17 09:09:13 PM,69.449,,,,,
1764,05/16/17 09:24:13 PM,70.137,,,,,
1765,05/16/17 09:39:13 PM,70.137,,,,,
1766,05/16/17 09:54:13 PM,69.964,,,,,
1767,05/16/17 10:09:13 PM,69.964,,,,,
1768,05/16/17 10:24:13 PM,69.793,,,,,
1769,05/16/17 10:39:13 PM,69.622,,,,,
1770,05/16/17 10:54:13 PM,69.449,,,,,
1771,05/16/17 11:09:13 PM,69.278,,,,,
1772,05/16/17 11:24:13 PM,69.107,,,,,
1773,05/16/17 11:39:13 PM,69.107,,,,,
1774,05/16/17 11:54:13 PM,68.934,,,,,
1775,05/17/17 12:09:13 AM,68.934,,,,,
1776,05/17/17 12:24:13 AM,68.763,,,,,
1777,05/17/17 12:39:13 AM,68.592,,,,,
1778,05/17/17 12:54:13 AM,68.763,,,,,
1779,05/17/17 01:09:13 AM,68.763,,,,,
1780,05/17/17 01:24:13 AM,68.763,,,,,
1781,05/17/17 01:39:13 AM,68.592,,,,,
1782,05/17/17 01:54:13 AM,68.592,,,,,
1783,05/17/17 02:09:13 AM,68.421,,,,,
1784,05/17/17 02:24:13 AM,68.248,,,,,
1785,05/17/17 02:39:13 AM,68.248,,,,,
1786,05/17/17 02:54:13 AM,68.248,,,,,
1787,05/17/17 03:09:13 AM,68.248,,,,,
1788,05/17/17 03:24:13 AM,68.248,,,,,
1789,05/17/17 03:39:13 AM,68.077,,,,,
1790,05/17/17 03:54:13 AM,68.077,,,,,
1791,05/17/17 04:09:13 AM,68.077,,,,,
1792,05/17/17 04:24:13 AM,68.077,,,,,
1793,05/17/17 04:39:13 AM,68.077,,,,,
1794,05/17/17 04:54:13 AM,67.906,,,,,
1795,05/17/17 05:09:13 AM,67.906,,,,,
1796,05/17/17 05:24:13 AM,67.906,,,,,
1797,05/17/17 05:39:13 AM,67.735,,,,,
1798,05/17/17 05:54:13 AM,67.735,,,,,
1799,05/17/17 06:09:13 AM,67.564,,,,,
1800,05/17/17 06:24:13 AM,67.564,,,,,
1801,05/17/17 06:39:13 AM,67.564,,,,,
1802,05/17/17 06:54:13 AM,67.564,,,,,
1803,05/17/17 07:09:13 AM,67.564,,,,,
1804,05/17/17 07:24:13 AM,67.392,,,,,
1805,05/17/17 07:39:13 AM,67.221,,,,,
1806,05/17/17 07:54:13 AM,67.221,,,,,
1807,05/17/17 08:09:13 AM,66.879,,,,,
1808,05/17/17 08:24:13 AM,67.050,,,,,
1809,05/17/17 08:39:13 AM,67.050,,,,,
1810,05/17/17 08:54:13 AM,67.050,,,,,
1811,05/17/17 09:09:13 AM,66.879,,,,,
1812,05/17/17 09:24:13 AM,66.879,,,,,
1813,05/17/17 09:39:13 AM,66.879,,,,,
1814,05/17/17 09:54:13 AM,66.879,,,,,
1815,05/17/17 10:09:13 AM,67.392,,,,,
1816,05/17/17 10:24:13 AM,68.934,,,,,
1817,05/17/17 10:39:13 AM,68.592,,,,,
1818,05/17/17 10:54:13 AM,69.449,,,,,
1819,05/17/17 11:09:13 AM,68.934,,,,,
1820,05/17/17 11:24:13 AM,69.107,,,,,
1821,05/17/17 11:39:13 AM,69.964,,,,,
1822,05/17/17 11:54:13 AM,70.137,,,,,
1823,05/17/17 12:09:13 PM,69.964,,,,,
1824,05/17/17 12:24:13 PM,69.964,,,,,
1825,05/17/17 12:39:13 PM,70.308,,,,,
1826,05/17/17 12:54:13 PM,69.622,,,,,
1827,05/17/17 01:09:13 PM,70.137,,,,,
1828,05/17/17 01:24:13 PM,70.824,,,,,
1829,05/17/17 01:39:13 PM,71.339,,,,,
1830,05/17/17 01:54:13 PM,73.580,,,,,
1831,05/17/17 02:09:13 PM,74.446,,,,,
1832,05/17/17 02:24:13 PM,76.703,,,,,
1833,05/17/17 02:39:13 PM,77.225,,,,,
1834,05/17/17 02:54:13 PM,77.749,,,,,
1835,05/17/17 03:09:13 PM,77.923,,,,,
1836,05/17/17 03:24:13 PM,78.274,,,,,
1837,05/17/17 03:39:13 PM,77.225,,,,,
1838,05/17/17 03:54:13 PM,76.528,,,,,
1839,05/17/17 04:09:13 PM,76.528,,,,,
1840,05/17/17 04:24:13 PM,75.832,,,,,
1841,05/17/17 04:39:13 PM,77.923,,,,,
1842,05/17/17 04:54:13 PM,77.749,,,,,
1843,05/17/17 05:09:13 PM,78.274,,,,,
1844,05/17/17 05:24:13 PM,78.274,,,,,
1845,05/17/17 05:39:13 PM,78.098,,,,,
1846,05/17/17 05:54:13 PM,77.749,,,,,
1847,05/17/17 06:09:13 PM,76.876,,,,,
1848,05/17/17 06:24:13 PM,78.098,,,,,
1849,05/17/17 06:39:13 PM,76.876,,,,,
1850,05/17/17 06:54:13 PM,76.876,,,,,
1851,05/17/17 07:09:13 PM,76.703,,,,,
1852,05/17/17 07:24:13 PM,76.528,,,,,
1853,05/17/17 07:39:13 PM,76.528,,,,,
1854,05/17/17 07:54:13 PM,76.006,,,,,
1855,05/17/17 08:09:13 PM,75.312,,,,,
1856,05/17/17 08:24:13 PM,75.139,,,,,
1857,05/17/17 08:39:13 PM,75.139,,,,,
1858,05/17/17 08:54:13 PM,75.312,,,,,
1859,05/17/17 09:09:13 PM,74.791,,,,,
1860,05/17/17 09:24:13 PM,74.446,,,,,
1861,05/17/17 09:39:13 PM,74.791,,,,,
1862,05/17/17 09:54:13 PM,74.619,,,,,
1863,05/17/17 10:09:13 PM,74.964,,,,,
1864,05/17/17 10:24:13 PM,74.964,,,,,
1865,05/17/17 10:39:13 PM,74.791,,,,,
1866,05/17/17 10:54:13 PM,74.271,,,,,
1867,05/17/17 11:09:13 PM,73.753,,,,,
1868,05/17/17 11:24:13 PM,73.580,,,,,
1869,05/17/17 11:39:13 PM,73.753,,,,,
1870,05/17/17 11:54:13 PM,73.580,,,,,
1871,05/18/17 12:09:13 AM,73.580,,,,,
1872,05/18/17 12:24:13 AM,73.407,,,,,
1873,05/18/17 12:39:13 AM,73.234,,,,,
1874,05/18/17 12:54:13 AM,73.234,,,,,
1875,05/18/17 01:09:13 AM,73.062,,,,,
1876,05/18/17 01:24:13 AM,73.062,,,,,
1877,05/18/17 01:39:13 AM,72.891,,,,,
1878,05/18/17 01:54:13 AM,72.718,,,,,
1879,05/18/17 02:09:13 AM,72.372,,,,,
1880,05/18/17 02:24:13 AM,72.028,,,,,
1881,05/18/17 02:39:13 AM,71.856,,,,,
1882,05/18/17 02:54:13 AM,71.683,,,,,
1883,05/18/17 03:09:13 AM,71.512,,,,,
1884,05/18/17 03:24:13 AM,71.339,,,,,
1885,05/18/17 03:39:13 AM,71.168,,,,,
1886,05/18/17 03:54:13 AM,70.995,,,,,
1887,05/18/17 04:09:13 AM,70.995,,,,,
1888,05/18/17 04:24:13 AM,70.824,,,,,
1889,05/18/17 04:39:13 AM,70.824,,,,,
1890,05/18/17 04:54:13 AM,70.480,,,,,
1891,05/18/17 05:09:13 AM,70.480,,,,,
1892,05/18/17 05:24:13 AM,70.480,,,,,
1893,05/18/17 05:39:13 AM,70.308,,,,,
1894,05/18/17 05:54:13 AM,70.308,,,,,
1895,05/18/17 06:09:13 AM,70.308,,,,,
1896,05/18/17 06:24:13 AM,70.137,,,,,
1897,05/18/17 06:39:13 AM,70.137,,,,,
1898,05/18/17 06:54:13 AM,70.137,,,,,
1899,05/18/17 07:09:13 AM,69.964,,,,,
1900,05/18/17 07:24:13 AM,70.137,,,,,
1901,05/18/17 07:39:13 AM,70.137,,,,,
1902,05/18/17 07:54:13 AM,70.137,,,,,
1903,05/18/17 08:09:13 AM,70.137,,,,,
1904,05/18/17 08:24:13 AM,70.137,,,,,
1905,05/18/17 08:39:13 AM,70.137,,,,,
1906,05/18/17 08:54:13 AM,70.137,,,,,
1907,05/18/17 09:09:13 AM,70.137,,,,,
1908,05/18/17 09:24:13 AM,70.308,,,,,
1909,05/18/17 09:39:13 AM,70.480,,,,,
1910,05/18/17 09:54:13 AM,70.480,,,,,
1911,05/18/17 10:09:13 AM,70.651,,,,,
1912,05/18/17 10:24:13 AM,70.651,,,,,
1913,05/18/17 10:39:13 AM,70.995,,,,,
1914,05/18/17 10:54:13 AM,71.168,,,,,
1915,05/18/17 11:09:13 AM,71.168,,,,,
1916,05/18/17 11:24:13 AM,71.512,,,,,
1917,05/18/17 11:39:13 AM,72.891,,,,,
1918,05/18/17 11:54:13 AM,73.407,,,,,
1919,05/18/17 12:09:13 PM,73.753,,,,,
1920,05/18/17 12:24:13 PM,74.446,,,,,
1921,05/18/17 12:39:13 PM,74.271,,,,,
1922,05/18/17 12:54:13 PM,74.271,,,,,
1923,05/18/17 01:09:13 PM,74.446,,,,,
1924,05/18/17 01:24:13 PM,75.139,,,,,
1925,05/18/17 01:39:13 PM,75.484,,,,,
1926,05/18/17 01:54:13 PM,75.659,,,,,
1927,05/18/17 02:09:13 PM,76.181,,,,,
1928,05/18/17 02:24:13 PM,76.354,,,,,
1929,05/18/17 02:39:13 PM,76.703,,,,,
1930,05/18/17 02:54:13 PM,77.225,,,,,
1931,05/18/17 03:09:13 PM,77.574,,,,,
1932,05/18/17 03:24:13 PM,77.923,,,,,
1933,05/18/17 03:39:13 PM,77.225,,,,,
1934,05/18/17 03:54:13 PM,78.098,,,,,
1935,05/18/17 04:09:13 PM,76.876,,,,,
1936,05/18/17 04:24:13 PM,77.574,,,,,
1937,05/18/17 04:39:13 PM,76.703,,,,,
1938,05/18/17 04:54:13 PM,77.400,,,,,
1939,05/18/17 05:09:13 PM,78.274,,,,,
1940,05/18/17 05:24:13 PM,77.574,,,,,
1941,05/18/17 05:39:13 PM,76.876,,,,,
1942,05/18/17 05:54:13 PM,76.528,,,,,
1943,05/18/17 06:09:13 PM,77.050,,,,,
1944,05/18/17 06:24:13 PM,77.225,,,,,
1945,05/18/17 06:39:13 PM,76.876,,,,,
1946,05/18/17 06:54:13 PM,76.354,,,,,
1947,05/18/17 07:09:13 PM,76.528,,,,,
1948,05/18/17 07:24:13 PM,76.703,,,,,
1949,05/18/17 07:39:13 PM,76.006,,,,,
1950,05/18/17 07:54:13 PM,76.181,,,,,
1951,05/18/17 08:09:13 PM,76.006,,,,,
1952,05/18/17 08:24:13 PM,76.181,,,,,
1953,05/18/17 08:39:13 PM,76.006,,,,,
1954,05/18/17 08:54:13 PM,76.006,,,,,
1955,05/18/17 09:09:13 PM,76.006,,,,,
1956,05/18/17 09:24:13 PM,76.006,,,,,
1957,05/18/17 09:39:13 PM,75.832,,,,,
1958,05/18/17 09:54:13 PM,75.832,,,,,
1959,05/18/17 10:09:13 PM,75.659,,,,,
1960,05/18/17 10:24:13 PM,75.484,,,,,
1961,05/18/17 10:39:13 PM,75.484,,,,,
1962,05/18/17 10:54:13 PM,75.484,,,,,
1963,05/18/17 11:09:13 PM,75.312,,,,,
1964,05/18/17 11:24:13 PM,75.139,,,,,
1965,05/18/17 11:39:13 PM,75.139,,,,,
1966,05/18/17 11:54:13 PM,74.964,,,,,
1967,05/19/17 12:09:13 AM,74.791,,,,,
1968,05/19/17 12:24:13 AM,74.791,,,,,
1969,05/19/17 12:39:13 AM,74.619,,,,,
1970,05/19/17 12:54:13 AM,74.446,,,,,
1971,05/19/17 01:09:13 AM,74.271,,,,,
1972,05/19/17 01:24:13 AM,74.271,,,,,
1973,05/19/17 01:39:13 AM,74.271,,,,,
1974,05/19/17 01:54:13 AM,74.271,,,,,
1975,05/19/17 02:09:13 AM,74.271,,,,,
1976,05/19/17 02:24:13 AM,74.271,,,,,
1977,05/19/17 02:39:13 AM,74.098,,,,,
1978,05/19/17 02:54:13 AM,74.098,,,,,
1979,05/19/17 03:09:13 AM,73.926,,,,,
1980,05/19/17 03:24:13 AM,73.753,,,,,
1981,05/19/17 03:39:13 AM,73.580,,,,,
1982,05/19/17 03:54:13 AM,73.580,,,,,
1983,05/19/17 04:09:13 AM,73.580,,,,,
1984,05/19/17 04:24:13 AM,73.407,,,,,
1985,05/19/17 04:39:13 AM,73.407,,,,,
1986,05/19/17 04:54:13 AM,73.407,,,,,
1987,05/19/17 05:09:13 AM,73.407,,,,,
1988,05/19/17 05:24:13 AM,73.234,,,,,
1989,05/19/17 05:39:13 AM,73.407,,,,,
1990,05/19/17 05:54:13 AM,73.234,,,,,
1991,05/19/17 06:09:13 AM,73.234,,,,,
1992,05/19/17 06:24:13 AM,72.891,,,,,
1993,05/19/17 06:39:13 AM,72.891,,,,,
1994,05/19/17 06:54:13 AM,72.545,,,,,
1995,05/19/17 07:09:13 AM,72.718,,,,,
1996,05/19/17 07:24:13 AM,72.891,,,,,
1997,05/19/17 07:39:13 AM,73.062,,,,,
1998,05/19/17 07:54:13 AM,72.891,,,,,
1999,05/19/17 08:09:13 AM,72.891,,,,,
2000,05/19/17 08:24:13 AM,72.891,,,,,
2001,05/19/17 08:39:13 AM,73.062,,,,,
2002,05/19/17 08:54:13 AM,73.062,,,,,
2003,05/19/17 09:09:13 AM,73.062,,,,,
2004,05/19/17 09:24:13 AM,73.234,,,,,
2005,05/19/17 09:39:13 AM,73.407,,,,,
2006,05/19/17 09:54:13 AM,73.580,,,,,
2007,05/19/17 10:09:13 AM,73.580,,,,,
