"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"BVR","50",2018-07-26 11:00:00,6,"2",1.376684881,253.6287922,0,0,0
"BVR","50",2018-07-26 11:00:00,9,"1",224.9675637,291.4684756,0,0,0
"BVR","50",2018-07-26 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-07-26 12:00:00,0.1,"1",0.301454693,0,1,3,6
"BVR","50",2018-07-26 12:00:00,0.1,"2",0.471993522,0,1,3,6
"FCR","50",2018-07-30 11:00:00,0.1,"1",0.277072459,4.678743211,0,0,2
"FCR","50",2018-07-30 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-07-30 11:00:00,1.6,"1",0.257563153,325.8174757,0,0,0
"FCR","50",2018-07-30 11:00:00,1.6,"2",NA,NA,0,1,1
"FCR","50",2018-07-30 11:00:00,3.8,"1",0.206336347,215.7306692,0,4,0
"FCR","50",2018-07-30 11:00:00,3.8,"2",0.056250157,267.3954387,0,4,0
"FCR","50",2018-07-30 11:00:00,5,"1",0.067818282,NA,0,0,1
"FCR","50",2018-07-30 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-07-30 11:00:00,6.2,"1",0.021004766,690.3286106,0,0,0
"FCR","50",2018-07-30 11:00:00,6.2,"2",NA,NA,0,1,1
"FCR","50",2018-07-30 11:00:00,8,"1",0.018411275,NA,0,0,1
"FCR","50",2018-07-30 11:00:00,8,"2",NA,NA,0,1,1
"FCR","50",2018-07-30 11:00:00,9,"1",NA,686.9475621,0,1,0
"FCR","50",2018-07-30 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-08-02 11:00:00,0.1,"1",0.535857134,0,0,0,6
"BVR","50",2018-08-02 11:00:00,0.1,"2",0.696522126,0,0,0,6
"BVR","50",2018-08-02 11:00:00,3,"1",0.550471847,58.75881149,0,0,0
"BVR","50",2018-08-02 11:00:00,3,"2",0.482254787,44.37149875,0,0,0
"BVR","50",2018-08-02 11:00:00,6,"1",10.77601759,17.42891334,0,0,2
"BVR","50",2018-08-02 11:00:00,6,"2",NA,NA,0,1,1
"BVR","50",2018-08-02 11:00:00,9,"1",203.1331237,NA,0,0,1
"BVR","50",2018-08-02 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-08-02 12:00:00,11,"1",293.3390664,307.1724863,1,0,0
"BVR","50",2018-08-02 12:00:00,11,"2",NA,NA,1,1,1
"FCR","100",2018-08-06 11:00:00,0.1,"1",0.031404412,17.02442654,0,0,2
"FCR","100",2018-08-06 11:00:00,0.1,"2",0.025323736,21.46550273,0,0,2
"FCR","50",2018-08-06 11:00:00,0.1,"1",0.294246829,5.295904946,0,0,2
"FCR","50",2018-08-06 11:00:00,0.1,"2",0.286929588,5.228769791,0,0,2
"FCR","50",2018-08-06 11:00:00,1.6,"1",0.299124745,160.8440531,0,0,0
"FCR","50",2018-08-06 11:00:00,1.6,"2",0.282974541,119.2527661,0,0,0
"FCR","50",2018-08-06 11:00:00,3.8,"1",0.09959514,183.3781652,0,0,0
"FCR","50",2018-08-06 11:00:00,3.8,"2",0.095117746,143.4881656,0,0,0
"FCR","50",2018-08-06 11:00:00,5,"1",1.645191155,562.7065784,0,0,0
"FCR","50",2018-08-06 11:00:00,5,"2",1.64277935,521.7948306,0,0,0
"FCR","50",2018-08-06 11:00:00,6.2,"1",0.683862255,576.3283396,0,0,0
"FCR","50",2018-08-06 11:00:00,6.2,"2",0.596307884,532.0293016,0,0,0
"FCR","50",2018-08-06 11:00:00,8,"1",1.948687518,671.4638349,0,0,0
"FCR","50",2018-08-06 11:00:00,8,"2",1.734393583,600.1477876,0,0,0
"FCR","50",2018-08-06 11:00:00,9,"1",13.62048267,NA,0,0,1
"FCR","50",2018-08-06 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-08-09 11:00:00,0.1,"1",0.362519858,0,0,0,6
"BVR","50",2018-08-09 11:00:00,0.1,"2",0.350331057,0,0,0,6
"BVR","50",2018-08-09 11:00:00,3,"1",0.403952644,0,0,0,6
"BVR","50",2018-08-09 11:00:00,3,"2",0.391767997,0,0,0,6
"BVR","50",2018-08-09 11:00:00,6,"1",15.58914635,233.4610987,0,0,0
"BVR","50",2018-08-09 11:00:00,6,"2",14.99208728,236.9137292,0,0,0
"BVR","50",2018-08-09 11:00:00,9,"1",233.8523984,432.9136132,0,0,3
"BVR","50",2018-08-09 11:00:00,9,"2",215.4915679,298.9783142,0,0,3
"BVR","50",2018-08-09 12:00:00,11,"1",291.0652249,456.8753579,1,0,0
"BVR","50",2018-08-09 12:00:00,11,"2",305.9714273,388.35031,1,0,0
"FCR","100",2018-08-13 11:00:00,0.1,"1",0.031725868,NA,0,0,1
"FCR","100",2018-08-13 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-08-13 11:00:00,0.1,"1",0.347767478,5.085470404,0,0,2
"FCR","50",2018-08-13 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-08-13 11:00:00,1.6,"1",0.362388903,10.16227145,0,0,2
"FCR","50",2018-08-13 11:00:00,1.6,"2",0.345330403,15.70465391,0,0,2
"FCR","50",2018-08-13 11:00:00,3.8,"1",13.23341937,554.7099489,0,0,0
"FCR","50",2018-08-13 11:00:00,3.8,"2",13.55736838,690.3286106,0,0,0
"FCR","50",2018-08-13 11:00:00,5,"1",1.352519106,490.0203785,0,0,0
"FCR","50",2018-08-13 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-08-13 11:00:00,6.2,"1",0.00219467,831.8965269,0,2,0
"FCR","50",2018-08-13 11:00:00,6.2,"2",0.002633207,818.4505741,0,2,0
"FCR","50",2018-08-13 11:00:00,8,"1",0.068094416,945.8751254,0,0,0
"FCR","50",2018-08-13 11:00:00,8,"2",NA,NA,0,1,1
"FCR","50",2018-08-13 11:00:00,9,"1",0.007106951,892.3076859,0,0,0
"FCR","50",2018-08-13 11:00:00,9,"2",0.007470929,808.3610383,0,0,0
"BVR","50",2018-08-16 11:00:00,0.1,"1",NA,0,0,1,6
"BVR","50",2018-08-16 11:00:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2018-08-16 11:00:00,3,"1",0.26028449,176.2039463,0,0,0
"BVR","50",2018-08-16 11:00:00,3,"2",0.270049937,209.896264,0,0,0
"BVR","50",2018-08-16 11:00:00,6,"1",35.82590339,315.5726024,0,0,0
"BVR","50",2018-08-16 11:00:00,6,"2",35.3583041,315.7454142,0,0,0
"BVR","50",2018-08-16 11:00:00,9,"1",262.0827432,414.1192117,0,0,0
"BVR","50",2018-08-16 11:00:00,9,"2",NA,NA,0,1,1
"FCR","50",2018-08-20 11:00:00,0.1,"1",0.333144294,5.503068501,0,0,2
"FCR","50",2018-08-20 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-08-20 11:00:00,1.6,"1",0.476862542,NA,0,3,1
"FCR","50",2018-08-20 11:00:00,1.6,"2",0.66174047,NA,0,3,1
"FCR","50",2018-08-20 11:00:00,3.8,"1",0.269756836,177.7741064,0,0,4
"FCR","50",2018-08-20 11:00:00,3.8,"2",0.325832042,294.905549,0,0,4
"FCR","50",2018-08-20 11:00:00,5,"1",0.257563153,868.8330519,0,0,0
"FCR","50",2018-08-20 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-08-20 11:00:00,6.2,"1",1.456397272,818.4505741,0,0,0
"FCR","50",2018-08-20 11:00:00,6.2,"2",1.144491737,754.4767689,0,0,0
"FCR","50",2018-08-20 11:00:00,8,"1",6.171894217,835.2568077,0,0,0
"FCR","50",2018-08-20 11:00:00,8,"2",6.009560816,841.9759203,0,0,0
"FCR","50",2018-08-20 11:00:00,9,"1",21.31851415,965.9310391,0,0,0
"FCR","50",2018-08-20 11:00:00,9,"2",20.36220235,895.6592732,0,0,0
"BVR","50",2018-08-26 12:00:00,0.1,"1",0.213991339,0,1,0,6
"BVR","50",2018-08-26 12:00:00,0.1,"2",0.214756121,0,1,0,6
"BVR","50",2018-08-26 12:00:00,3,"1",0.367747728,15.4217012,1,0,2
"BVR","50",2018-08-26 12:00:00,3,"2",NA,NA,1,1,1
"BVR","50",2018-08-26 12:00:00,6,"1",67.07696973,322.3747504,1,0,0
"BVR","50",2018-08-26 12:00:00,6,"2",NA,NA,1,1,1
"BVR","50",2018-08-26 12:00:00,9,"1",116.0615561,NA,1,0,1
"BVR","50",2018-08-26 12:00:00,9,"2",98.18723638,NA,1,0,1
"FCR","100",2018-08-27 11:00:00,0.1,"1",0.059123273,NA,0,0,1
"FCR","100",2018-08-27 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-08-27 11:00:00,0.1,"1",0.436101227,NA,0,3,1
"FCR","50",2018-08-27 11:00:00,0.1,"2",0.263236594,NA,0,3,1
"FCR","50",2018-08-27 11:00:00,1.6,"1",0.299474785,NA,0,0,1
"FCR","50",2018-08-27 11:00:00,1.6,"2",0.289439546,NA,0,0,1
"FCR","50",2018-08-27 11:00:00,3.8,"1",7.454416632,304.9881422,0,0,0
"FCR","50",2018-08-27 11:00:00,3.8,"2",7.770479678,316.0397238,0,0,0
"FCR","50",2018-08-27 11:00:00,5,"1",5.023759598,555.7597544,0,0,0
"FCR","50",2018-08-27 11:00:00,5,"2",4.890016807,556.0341361,0,0,0
"FCR","50",2018-08-27 11:00:00,6.2,"1",3.783535994,695.3920558,0,0,0
"FCR","50",2018-08-27 11:00:00,6.2,"2",3.719509017,709.504873,0,0,0
"FCR","50",2018-08-27 11:00:00,8,"1",29.18729675,696.2445159,0,0,0
"FCR","50",2018-08-27 11:00:00,8,"2",28.80986759,655.633649,0,0,0
"FCR","50",2018-08-27 11:00:00,9,"1",84.20078891,414.2804695,0,0,0
"FCR","50",2018-08-27 11:00:00,9,"2",85.23613286,504.5330689,0,0,0
"FCR","100",2018-09-03 11:00:00,0.1,"1",0.066440602,17.07872535,0,0,2
"FCR","100",2018-09-03 11:00:00,0.1,"2",0.051148827,26.21795755,0,0,0
"FCR","50",2018-09-03 11:00:00,0.1,"1",0.633485427,NA,0,0,1
"FCR","50",2018-09-03 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-09-03 11:00:00,1.6,"1",0.679738939,5.67688925,0,0,2
"FCR","50",2018-09-03 11:00:00,1.6,"2",0.623745595,4.595761805,0,0,2
"FCR","50",2018-09-03 11:00:00,3.8,"1",1.289114068,81.13238536,0,0,0
"FCR","50",2018-09-03 11:00:00,3.8,"2",1.569696045,123.8936528,0,0,0
"FCR","50",2018-09-03 11:00:00,5,"1",NA,532.0139438,0,1,0
"FCR","50",2018-09-03 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-09-03 11:00:00,6.2,"1",17.69015851,627.9515021,0,0,0
"FCR","50",2018-09-03 11:00:00,6.2,"2",18.75264236,689.4239825,0,0,0
"FCR","50",2018-09-03 11:00:00,8,"1",25.29667398,849.1913967,0,0,0
"FCR","50",2018-09-03 11:00:00,8,"2",25.59579631,866.1246056,0,0,0
"FCR","50",2018-09-03 11:00:00,9,"1",36.29650054,740.5304895,0,0,0
"FCR","50",2018-09-03 11:00:00,9,"2",34.96753732,839.025626,0,0,0
"BVR","50",2018-09-07 11:00:00,0.1,"1",0.967660269,0,0,0,6
"BVR","50",2018-09-07 11:00:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2018-09-07 11:00:00,6,"1",55.08502544,344.6597601,0,0,0
"BVR","50",2018-09-07 11:00:00,6,"2",61.23933995,341.5951951,0,0,0
"BVR","50",2018-09-07 11:00:00,9,"1",308.3374781,593.343196,0,0,0
"BVR","50",2018-09-07 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-09-07 12:00:00,3,"1",0.361161976,79.86032742,1,0,0
"BVR","50",2018-09-07 12:00:00,3,"2",NA,NA,1,1,1
"FCR","100",2018-09-10 11:00:00,0.1,"1",0.031639853,8.238546116,0,0,2
"FCR","100",2018-09-10 11:00:00,0.1,"2",0.022908543,12.07422804,0,0,2
"FCR","50",2018-09-10 11:00:00,0.1,"1",0.257167707,0.003546933,0,0,2
"FCR","50",2018-09-10 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-09-10 11:00:00,1.6,"1",0.348653141,10.25334215,0,0,2
"FCR","50",2018-09-10 11:00:00,1.6,"2",NA,NA,0,1,1
"FCR","50",2018-09-10 11:00:00,3.8,"1",2.590106913,344.6597601,0,0,0
"FCR","50",2018-09-10 11:00:00,3.8,"2",2.980313135,349.3603434,0,0,0
"FCR","50",2018-09-10 11:00:00,5,"1",13.13690283,528.5301618,0,0,0
"FCR","50",2018-09-10 11:00:00,5,"2",13.0956303,513.1449452,0,0,0
"FCR","50",2018-09-10 11:00:00,6.2,"1",24.24016712,716.3397937,0,0,0
"FCR","50",2018-09-10 11:00:00,6.2,"2",NA,NA,0,1,1
"FCR","50",2018-09-10 11:00:00,8,"1",29.14313239,820.5413399,0,0,0
"FCR","50",2018-09-10 11:00:00,8,"2",NA,NA,0,1,1
"FCR","50",2018-09-10 11:00:00,9,"1",33.33472295,NA,0,0,1
"FCR","50",2018-09-10 11:00:00,9,"2",35.8834825,NA,0,0,1
"FCR","100",2018-09-17 11:00:00,0.1,"1",0.246448971,16.44114577,0,0,2
"FCR","100",2018-09-17 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-09-17 11:00:00,0.1,"1",0.339209354,45.83193888,0,0,0
"FCR","50",2018-09-17 11:00:00,0.1,"2",0.341172817,74.224315,0,0,0
"FCR","50",2018-09-17 11:00:00,1.6,"1",0.42657749,83.43501843,0,0,0
"FCR","50",2018-09-17 11:00:00,1.6,"2",0.551277375,69.81646852,0,0,0
"FCR","50",2018-09-17 11:00:00,3.8,"1",4.0283957,145.1163867,0,0,0
"FCR","50",2018-09-17 11:00:00,3.8,"2",NA,NA,0,1,1
"FCR","50",2018-09-17 11:00:00,5,"1",27.3129106,446.4391653,0,0,0
"FCR","50",2018-09-17 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-09-17 11:00:00,6.2,"1",39.86836387,680.3344137,0,0,0
"FCR","50",2018-09-17 11:00:00,6.2,"2",44.31599275,729.6668188,0,0,0
"FCR","50",2018-09-17 11:00:00,8,"1",67.67757889,835.0470667,0,0,0
"FCR","50",2018-09-17 11:00:00,8,"2",68.87869792,894.5615502,0,0,0
"FCR","50",2018-09-17 11:00:00,9,"1",66.65216757,NA,0,0,1
"FCR","50",2018-09-17 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-09-21 11:00:00,0.1,"1",0.37706491,26.59665746,0,0,0
"BVR","50",2018-09-21 11:00:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2018-09-21 11:00:00,3,"1",0.115253291,24.5050352,0,0,0
"BVR","50",2018-09-21 11:00:00,3,"2",NA,NA,0,1,1
"BVR","50",2018-09-21 11:00:00,6,"1",25.51443104,384.2211909,0,0,0
"BVR","50",2018-09-21 11:00:00,6,"2",25.25148794,350.0914649,0,0,0
"BVR","50",2018-09-21 11:00:00,9,"1",303.5822979,300.8841001,0,0,0
"BVR","50",2018-09-21 11:00:00,9,"2",315.7566417,283.7850447,0,0,0
"FCR","100",2018-09-24 11:00:00,0.1,"1",0.043069971,24.23748953,0,0,0
"FCR","100",2018-09-24 11:00:00,0.1,"2",0.032092573,25.76284056,0,0,0
"FCR","50",2018-09-24 11:00:00,0.1,"1",0.038198826,78.59333793,0,3,0
"FCR","50",2018-09-24 11:00:00,0.1,"2",0.059467071,77.78383917,0,3,0
"FCR","50",2018-09-24 11:00:00,1.6,"1",0.097145203,76.76312985,0,4,0
"FCR","50",2018-09-24 11:00:00,1.6,"2",0.039785412,74.58078542,0,4,0
"FCR","50",2018-09-24 11:00:00,3.8,"1",0.073996286,105.5383517,0,4,0
"FCR","50",2018-09-24 11:00:00,3.8,"2",0.181909073,123.8487458,0,4,0
"FCR","50",2018-09-24 11:00:00,5,"1",2.832044514,366.2402533,0,3,0
"FCR","50",2018-09-24 11:00:00,5,"2",3.989232003,375.2845291,0,3,0
"FCR","50",2018-09-24 11:00:00,6.2,"1",14.03181893,NA,0,0,1
"FCR","50",2018-09-24 11:00:00,6.2,"2",15.55126511,NA,0,0,1
"FCR","50",2018-09-24 11:00:00,8,"1",19.92035339,781.13853,0,0,0
"FCR","50",2018-09-24 11:00:00,8,"2",15.94832292,797.2082553,0,0,0
"FCR","50",2018-09-24 11:00:00,9,"1",12.66447465,688.4416095,0,0,0
"FCR","50",2018-09-24 11:00:00,9,"2",NA,NA,0,1,1
"FCR","100",2018-10-01 11:00:00,0.1,"1",NA,19.0630714,0,1,2
"FCR","100",2018-10-01 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-01 11:00:00,0.1,"1",NA,NA,0,1,1
"FCR","50",2018-10-01 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-01 11:00:00,1.6,"1",0.412976646,140.0070429,0,4,0
"FCR","50",2018-10-01 11:00:00,1.6,"2",0.064456064,155.6581837,0,4,0
"FCR","50",2018-10-01 11:00:00,3.8,"1",NA,286.8988121,0,1,0
"FCR","50",2018-10-01 11:00:00,3.8,"2",NA,NA,0,1,1
"FCR","50",2018-10-01 11:00:00,5,"1",28.30905423,517.4361321,0,0,0
"FCR","50",2018-10-01 11:00:00,5,"2",24.81442815,475.2373405,0,0,0
"FCR","50",2018-10-01 11:00:00,6.2,"1",64.99095102,665.3889549,0,0,0
"FCR","50",2018-10-01 11:00:00,6.2,"2",63.74878599,731.4041955,0,0,0
"FCR","50",2018-10-01 11:00:00,8,"1",78.24535744,664.2497729,0,0,0
"FCR","50",2018-10-01 11:00:00,8,"2",NA,NA,0,1,1
"FCR","50",2018-10-01 11:00:00,9,"1",92.6039007,561.1224812,0,0,0
"FCR","50",2018-10-01 11:00:00,9,"2",96.58709028,733.1942585,0,0,0
"BVR","50",2018-10-05 11:00:00,0.1,"1",0.17557222,5.628259966,0,3,2
"BVR","50",2018-10-05 11:00:00,0.1,"2",0.107929087,5.43287907,0,3,2
"BVR","50",2018-10-05 11:00:00,3,"1",0.027366078,7.196765245,0,0,2
"BVR","50",2018-10-05 11:00:00,3,"2",0.029755597,7.180149862,0,0,2
"BVR","50",2018-10-05 11:00:00,6,"1",30.18097104,211.9805094,0,0,0
"BVR","50",2018-10-05 11:00:00,6,"2",25.27751522,190.966441,0,0,0
"BVR","50",2018-10-05 11:00:00,9,"1",294.082856,NA,0,0,1
"BVR","50",2018-10-05 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-10-05 11:00:00,11,"1",375.1805697,145.9356059,0,0,0
"BVR","50",2018-10-05 11:00:00,11,"2",NA,NA,0,1,1
"FCR","100",2018-10-08 11:00:00,0.1,"1",NA,12.55647453,0,1,2
"FCR","100",2018-10-08 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-08 11:00:00,0.1,"1",NA,10.10940889,0,1,2
"FCR","50",2018-10-08 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-08 11:00:00,1.6,"1",0.070410929,39.92589644,0,0,0
"FCR","50",2018-10-08 11:00:00,1.6,"2",0.078506915,58.38331175,0,0,0
"FCR","50",2018-10-08 11:00:00,3.8,"1",0.558592111,174.3879097,0,0,0
"FCR","50",2018-10-08 11:00:00,3.8,"2",0.425347269,180.4527885,0,0,0
"FCR","50",2018-10-08 11:00:00,5,"1",21.13517796,302.8375283,0,0,0
"FCR","50",2018-10-08 11:00:00,5,"2",21.14310027,292.3709397,0,0,0
"FCR","50",2018-10-08 11:00:00,6.2,"1",54.77256285,389.748477,0,0,0
"FCR","50",2018-10-08 11:00:00,6.2,"2",NA,NA,0,1,1
"FCR","50",2018-10-08 11:00:00,8,"1",91.00882767,715.533505,0,0,0
"FCR","50",2018-10-08 11:00:00,8,"2",96.1061277,627.8582562,0,0,0
"FCR","50",2018-10-08 11:00:00,9,"1",118.8362168,NA,0,0,1
"FCR","50",2018-10-08 11:00:00,9,"2",NA,NA,0,1,1
"FCR","100",2018-10-15 11:00:00,0.1,"1",0.014044541,16.70300569,0,0,2
"FCR","100",2018-10-15 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-15 11:00:00,0.1,"1",0.016945003,162.6021673,0,0,0
"FCR","50",2018-10-15 11:00:00,0.1,"2",0.022220157,160.8795804,0,0,0
"FCR","50",2018-10-15 11:00:00,1.6,"1",0.039539551,175.2542912,0,0,0
"FCR","50",2018-10-15 11:00:00,1.6,"2",0.025580087,175.8867302,0,0,0
"FCR","50",2018-10-15 11:00:00,3.8,"1",0.007468366,199.2406822,0,0,0
"FCR","50",2018-10-15 11:00:00,3.8,"2",0.006031882,210.1200621,0,0,0
"FCR","50",2018-10-15 11:00:00,5,"1",NA,176.1678091,0,1,0
"FCR","50",2018-10-15 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-10-15 11:00:00,6.2,"1",25.71919695,464.5999573,0,0,0
"FCR","50",2018-10-15 11:00:00,6.2,"2",25.04468546,514.8013843,0,0,0
"FCR","50",2018-10-15 11:00:00,8,"1",87.41699036,760.4612334,0,0,0
"FCR","50",2018-10-15 11:00:00,8,"2",82.29788119,851.1002012,0,0,0
"FCR","50",2018-10-15 11:00:00,9,"1",152.6216898,93.29966702,0,0,0
"FCR","50",2018-10-15 11:00:00,9,"2",NA,NA,0,1,1
"BVR","50",2018-10-19 11:00:00,0.1,"1",0.289789196,65.74335841,0,0,0
"BVR","50",2018-10-19 11:00:00,0.1,"2",0.380133695,92.09619459,0,0,0
"BVR","50",2018-10-19 11:00:00,3,"1",0.08987202,74.5774374,0,0,0
"BVR","50",2018-10-19 11:00:00,3,"2",0.074194458,72.15889063,0,0,0
"BVR","50",2018-10-19 11:00:00,6,"1",0.555747123,92.48147005,0,0,0
"BVR","50",2018-10-19 11:00:00,6,"2",0.658071001,79.6240907,0,0,0
"BVR","50",2018-10-19 11:00:00,9,"1",566.448467,391.1019738,0,0,0
"BVR","50",2018-10-19 11:00:00,9,"2",502.0572087,365.4363292,0,0,0
"FCR","50",2018-10-21 12:00:00,0.1,"1",NA,102.3565152,1,1,0
"FCR","50",2018-10-21 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2018-10-21 12:00:00,5,"1",0.796801241,114.3624193,1,0,0
"FCR","50",2018-10-21 12:00:00,5,"2",0.930512889,114.4674018,1,0,0
"FCR","50",2018-10-21 12:00:00,9,"1",170.7015909,679.3099714,1,0,0
"FCR","50",2018-10-21 12:00:00,9,"2",NA,NA,1,1,1
"FCR","100",2018-10-22 11:00:00,0.1,"1",0.028803229,21.80656162,0,0,2
"FCR","100",2018-10-22 11:00:00,0.1,"2",0.029185124,13.86041951,0,0,2
"FCR","50",2018-10-22 11:00:00,0.1,"1",0.921741084,136.573935,0,0,0
"FCR","50",2018-10-22 11:00:00,0.1,"2",0.872184198,147.4451501,0,0,0
"FCR","50",2018-10-22 11:00:00,1.6,"1",0.842279816,123.1444418,0,0,0
"FCR","50",2018-10-22 11:00:00,1.6,"2",1.003384103,152.9313977,0,0,0
"FCR","50",2018-10-22 11:00:00,3.8,"1",1.100958557,140.5943879,0,0,0
"FCR","50",2018-10-22 11:00:00,3.8,"2",1.107003889,145.45303,0,0,0
"FCR","50",2018-10-22 11:00:00,5,"1",0.94608674,149.9962302,0,0,0
"FCR","50",2018-10-22 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-10-22 11:00:00,6.2,"1",4.324359702,156.5998728,0,0,0
"FCR","50",2018-10-22 11:00:00,6.2,"2",4.432886833,160.1979492,0,0,0
"FCR","50",2018-10-22 11:00:00,8,"1",32.54835866,NA,0,0,1
"FCR","50",2018-10-22 11:00:00,8,"2",NA,NA,0,1,1
"FCR","50",2018-10-22 11:00:00,9,"1",208.5773758,425.6908338,0,0,0
"FCR","50",2018-10-22 11:00:00,9,"2",188.7358844,385.1311966,0,0,0
"FCR","100",2018-10-29 11:00:00,0.1,"1",0.015708662,9.172753485,0,0,2
"FCR","100",2018-10-29 11:00:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2018-10-29 11:00:00,0.1,"1",0.015660418,104.2206247,0,0,0
"FCR","50",2018-10-29 11:00:00,0.1,"2",0.015346783,92.54031909,0,0,0
"FCR","50",2018-10-29 11:00:00,1.6,"1",0.017684988,95.53936575,0,0,0
"FCR","50",2018-10-29 11:00:00,1.6,"2",NA,NA,0,1,1
"FCR","50",2018-10-29 11:00:00,3.8,"1",0.012568721,98.22425366,0,0,0
"FCR","50",2018-10-29 11:00:00,3.8,"2",NA,NA,0,1,1
"FCR","50",2018-10-29 11:00:00,5,"1",0.015274394,103.6977426,0,0,0
"FCR","50",2018-10-29 11:00:00,5,"2",NA,NA,0,1,1
"FCR","50",2018-10-29 11:00:00,6.2,"1",0.027087347,83.33169762,0,0,0
"FCR","50",2018-10-29 11:00:00,6.2,"2",0.016118658,107.5319574,0,0,0
"FCR","50",2018-10-29 11:00:00,8,"1",0.013704885,121.7831062,0,0,0
"FCR","50",2018-10-29 11:00:00,8,"2",0.012955622,115.1986226,0,0,0
"FCR","50",2018-10-29 11:00:00,9,"1",0.009275013,85.07601476,0,0,0
"FCR","50",2018-10-29 11:00:00,9,"2",0.014091417,63.96161678,0,0,0
"FCR","100",2019-01-21 12:00:00,0.1,"1",0.000515407,29.29876761,1,2,0
"FCR","100",2019-01-21 12:00:00,0.1,"2",0.000515407,32.74334091,1,2,0
"FCR","50",2019-01-21 12:00:00,0.1,"1",0.175385622,40.07000723,1,0,0
"FCR","50",2019-01-21 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2019-01-21 12:00:00,1.6,"1",0.187674156,36.94408808,1,0,0
"FCR","50",2019-01-21 12:00:00,1.6,"2",0.17479636,28.91000784,1,0,0
"FCR","50",2019-01-21 12:00:00,3.8,"1",0.174494871,34.04313375,1,0,0
"FCR","50",2019-01-21 12:00:00,3.8,"2",NA,NA,1,1,1
"FCR","50",2019-01-21 12:00:00,5,"1",0.146245494,35.52908494,1,0,0
"FCR","50",2019-01-21 12:00:00,5,"2",0.142169541,36.50519958,1,0,0
"FCR","50",2019-01-21 12:00:00,6.2,"1",0.155272932,36.81336375,1,0,0
"FCR","50",2019-01-21 12:00:00,6.2,"2",0.155314082,37.90095969,1,0,0
"FCR","50",2019-01-21 12:00:00,8,"1",0.146300384,37.88229268,1,0,0
"FCR","50",2019-01-21 12:00:00,8,"2",NA,NA,1,1,1
"FCR","50",2019-01-21 12:00:00,9,"1",0.164173131,26.32761586,1,0,0
"FCR","50",2019-01-21 12:00:00,9,"2",0.176618907,19.99684628,1,0,0
"FCR","100",2019-02-14 12:00:00,0.1,"1",0.000514402,40.38269529,1,2,0
"FCR","100",2019-02-14 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","200",2019-02-14 12:00:00,0.1,"1",0.996057403,78.00932505,1,0,0
"FCR","200",2019-02-14 12:00:00,0.1,"2",NA,NA,1,1,1
"FCR","50",2019-02-14 12:00:00,0.1,"1",0.226978822,48.30689294,1,0,0
"FCR","50",2019-02-14 12:00:00,0.1,"2",0.241585573,48.07502394,1,0,0
"FCR","50",2019-02-14 12:00:00,1.6,"1",0.226228435,50.60580387,1,0,0
"FCR","50",2019-02-14 12:00:00,1.6,"2",0.227483613,50.61043652,1,0,0
"FCR","50",2019-02-14 12:00:00,3.8,"1",0.229980104,53.99447013,1,0,0
"FCR","50",2019-02-14 12:00:00,3.8,"2",0.225900984,48.73810891,1,0,0
"FCR","50",2019-02-14 12:00:00,5,"1",0.22856137,55.20154734,1,0,4
