"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"FCR",50,"2018-08-27 11:00:00",8,2,28.8099,655.6336,0,0,0
"FCR",50,"2018-08-27 11:00:00",9,1,84.2008,414.2805,0,0,0
"FCR",50,"2018-08-27 11:00:00",9,2,85.2361,504.5331,0,0,0
"FCR",100,"2018-08-27 11:00:00",0.1,1,0.0591,NA,0,0,1
"FCR",100,"2018-08-27 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-09-03 11:00:00",0.1,1,0.6335,NA,0,0,1
"FCR",50,"2018-09-03 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-09-03 11:00:00",1.6,1,0.6797,5.6769,0,0,2
"FCR",50,"2018-09-03 11:00:00",1.6,2,0.6237,4.5958,0,0,2
"FCR",50,"2018-09-03 11:00:00",3.8,1,1.2891,81.1324,0,0,0
"FCR",50,"2018-09-03 11:00:00",3.8,2,1.5697,123.8937,0,0,0
"FCR",50,"2018-09-03 11:00:00",5,1,NA,532.0139,0,1,0
"FCR",50,"2018-09-03 11:00:00",5,2,NA,NA,0,1,1
"FCR",50,"2018-09-03 11:00:00",6.2,1,17.6902,627.9515,0,0,0
"FCR",50,"2018-09-03 11:00:00",6.2,2,18.7526,689.424,0,0,0
"FCR",50,"2018-09-03 11:00:00",8,1,25.2967,849.1914,0,0,0
"FCR",50,"2018-09-03 11:00:00",8,2,25.5958,866.1246,0,0,0
"FCR",50,"2018-09-03 11:00:00",9,1,36.2965,740.5305,0,0,0
"FCR",50,"2018-09-03 11:00:00",9,2,34.9675,839.0256,0,0,0
"FCR",100,"2018-09-03 11:00:00",0.1,1,0.0664,17.0787,0,0,2
"FCR",100,"2018-09-03 11:00:00",0.1,2,0.0511,26.218,0,0,0
"FCR",50,"2018-09-10 11:00:00",0.1,1,0.2572,0.0035,0,0,2
"FCR",50,"2018-09-10 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-09-10 11:00:00",1.6,1,0.3487,10.2533,0,0,2
"FCR",50,"2018-09-10 11:00:00",1.6,2,NA,NA,0,1,1
"FCR",50,"2018-09-10 11:00:00",3.8,1,2.5901,344.6598,0,0,0
"FCR",50,"2018-09-10 11:00:00",3.8,2,2.9803,349.3603,0,0,0
"FCR",50,"2018-09-10 11:00:00",5,1,13.1369,528.5302,0,0,0
"FCR",50,"2018-09-10 11:00:00",5,2,13.0956,513.1449,0,0,0
"FCR",50,"2018-09-10 11:00:00",6.2,1,24.2402,716.3398,0,0,0
"FCR",50,"2018-09-10 11:00:00",6.2,2,NA,NA,0,1,1
"FCR",50,"2018-09-10 11:00:00",8,1,29.1431,820.5413,0,0,0
"FCR",50,"2018-09-10 11:00:00",8,2,NA,NA,0,1,1
"FCR",50,"2018-09-10 11:00:00",9,1,33.3347,NA,0,0,1
"FCR",50,"2018-09-10 11:00:00",9,2,35.8835,NA,0,0,1
"FCR",100,"2018-09-10 11:00:00",0.1,1,0.0316,8.2385,0,0,2
"FCR",100,"2018-09-10 11:00:00",0.1,2,0.0229,12.0742,0,0,2
"FCR",50,"2018-09-17 11:00:00",0.1,1,0.3392,45.8319,0,0,0
"FCR",50,"2018-09-17 11:00:00",0.1,2,0.3412,74.2243,0,0,0
"FCR",50,"2018-09-17 11:00:00",1.6,1,0.4266,83.435,0,0,0
"FCR",50,"2018-09-17 11:00:00",1.6,2,0.5513,69.8165,0,0,0
"FCR",50,"2018-09-17 11:00:00",3.8,1,4.0284,145.1164,0,0,0
"FCR",50,"2018-09-17 11:00:00",3.8,2,NA,NA,0,1,1
"FCR",50,"2018-09-17 11:00:00",5,1,27.3129,446.4392,0,0,0
"FCR",50,"2018-09-17 11:00:00",5,2,NA,NA,0,1,1
"FCR",50,"2018-09-17 11:00:00",6.2,1,39.8684,680.3344,0,0,0
"FCR",50,"2018-09-17 11:00:00",6.2,2,44.316,729.6668,0,0,0
"FCR",50,"2018-09-17 11:00:00",8,1,67.6776,835.0471,0,0,0
"FCR",50,"2018-09-17 11:00:00",8,2,68.8787,894.5616,0,0,0
"FCR",50,"2018-09-17 11:00:00",9,1,66.6522,NA,0,0,1
"FCR",50,"2018-09-17 11:00:00",9,2,NA,NA,0,1,1
"FCR",100,"2018-09-17 11:00:00",0.1,1,0.2464,16.4411,0,0,2
"FCR",100,"2018-09-17 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-09-24 11:00:00",0.1,1,0.0382,78.5933,0,3,0
"FCR",50,"2018-09-24 11:00:00",0.1,2,0.0595,77.7838,0,3,0
"FCR",50,"2018-09-24 11:00:00",1.6,1,0.0971,76.7631,0,4,0
"FCR",50,"2018-09-24 11:00:00",1.6,2,0.0398,74.5808,0,4,0
"FCR",50,"2018-09-24 11:00:00",3.8,1,0.074,105.5384,0,4,0
"FCR",50,"2018-09-24 11:00:00",3.8,2,0.1819,123.8487,0,4,0
"FCR",50,"2018-09-24 11:00:00",5,1,2.832,366.2403,0,3,0
"FCR",50,"2018-09-24 11:00:00",5,2,3.9892,375.2845,0,3,0
"FCR",50,"2018-09-24 11:00:00",6.2,1,14.0318,NA,0,0,1
"FCR",50,"2018-09-24 11:00:00",6.2,2,15.5513,NA,0,0,1
"FCR",50,"2018-09-24 11:00:00",8,1,19.9204,781.1385,0,0,0
"FCR",50,"2018-09-24 11:00:00",8,2,15.9483,797.2083,0,0,0
"FCR",50,"2018-09-24 11:00:00",9,1,12.6645,688.4416,0,0,0
"FCR",50,"2018-09-24 11:00:00",9,2,NA,NA,0,1,1
"FCR",100,"2018-09-24 11:00:00",0.1,1,0.0431,24.2375,0,0,0
"FCR",100,"2018-09-24 11:00:00",0.1,2,0.0321,25.7628,0,0,0
"FCR",50,"2018-10-01 11:00:00",0.1,1,NA,NA,0,1,1
"FCR",50,"2018-10-01 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-10-01 11:00:00",1.6,1,0.413,140.007,0,4,0
"FCR",50,"2018-10-01 11:00:00",1.6,2,0.0645,155.6582,0,4,0
"FCR",50,"2018-10-01 11:00:00",3.8,1,NA,286.8988,0,1,0
"FCR",50,"2018-10-01 11:00:00",3.8,2,NA,NA,0,1,1
"FCR",50,"2018-10-01 11:00:00",5,1,28.3091,517.4361,0,0,0
"FCR",50,"2018-10-01 11:00:00",5,2,24.8144,475.2373,0,0,0
"FCR",50,"2018-10-01 11:00:00",6.2,1,64.991,665.389,0,0,0
"FCR",50,"2018-10-01 11:00:00",6.2,2,63.7488,731.4042,0,0,0
"FCR",50,"2018-10-01 11:00:00",8,1,78.2454,664.2498,0,0,0
"FCR",50,"2018-10-01 11:00:00",8,2,NA,NA,0,1,1
"FCR",50,"2018-10-01 11:00:00",9,1,92.6039,561.1225,0,0,0
"FCR",50,"2018-10-01 11:00:00",9,2,96.5871,733.1943,0,0,0
"FCR",100,"2018-10-01 11:00:00",0.1,1,NA,19.0631,0,1,2
"FCR",100,"2018-10-01 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-10-08 11:00:00",0.1,1,NA,10.1094,0,1,2
"FCR",50,"2018-10-08 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-10-08 11:00:00",1.6,1,0.0704,39.9259,0,0,0
"FCR",50,"2018-10-08 11:00:00",1.6,2,0.0785,58.3833,0,0,0
"FCR",50,"2018-10-08 11:00:00",3.8,1,0.5586,174.3879,0,0,0
"FCR",50,"2018-10-08 11:00:00",3.8,2,0.4253,180.4528,0,0,0
"FCR",50,"2018-10-08 11:00:00",5,1,21.1352,302.8375,0,0,0
"FCR",50,"2018-10-08 11:00:00",5,2,21.1431,292.3709,0,0,0
"FCR",50,"2018-10-08 11:00:00",6.2,1,54.7726,389.7485,0,0,0
"FCR",50,"2018-10-08 11:00:00",6.2,2,NA,NA,0,1,1
"FCR",50,"2018-10-08 11:00:00",8,1,91.0088,715.5335,0,0,0
"FCR",50,"2018-10-08 11:00:00",8,2,96.1061,627.8583,0,0,0
"FCR",50,"2018-10-08 11:00:00",9,1,118.8362,NA,0,0,1
"FCR",50,"2018-10-08 11:00:00",9,2,NA,NA,0,1,1
"FCR",100,"2018-10-08 11:00:00",0.1,1,NA,12.5565,0,1,2
"FCR",100,"2018-10-08 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-10-15 11:00:00",0.1,1,0.0169,162.6022,0,0,0
"FCR",50,"2018-10-15 11:00:00",0.1,2,0.0222,160.8796,0,0,0
"FCR",50,"2018-10-15 11:00:00",1.6,1,0.0395,175.2543,0,0,0
"FCR",50,"2018-10-15 11:00:00",1.6,2,0.0256,175.8867,0,0,0
"FCR",50,"2018-10-15 11:00:00",3.8,1,0.0075,199.2407,0,0,0
"FCR",50,"2018-10-15 11:00:00",3.8,2,0.006,210.1201,0,0,0
"FCR",50,"2018-10-15 11:00:00",5,1,NA,176.1678,0,1,0
"FCR",50,"2018-10-15 11:00:00",5,2,NA,NA,0,1,1
"FCR",50,"2018-10-15 11:00:00",6.2,1,25.7192,464.6,0,0,0
"FCR",50,"2018-10-15 11:00:00",6.2,2,25.0447,514.8014,0,0,0
"FCR",50,"2018-10-15 11:00:00",8,1,87.417,760.4612,0,0,0
"FCR",50,"2018-10-15 11:00:00",8,2,82.2979,851.1002,0,0,0
"FCR",50,"2018-10-15 11:00:00",9,1,152.6217,93.2997,0,0,0
"FCR",50,"2018-10-15 11:00:00",9,2,NA,NA,0,1,1
"FCR",100,"2018-10-15 11:00:00",0.1,1,0.014,16.703,0,0,2
"FCR",100,"2018-10-15 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2018-10-21 12:00:00",0.1,1,NA,102.3565,1,1,0
"FCR",50,"2018-10-21 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",50,"2018-10-21 12:00:00",5,1,0.7968,114.3624,1,0,0
"FCR",50,"2018-10-21 12:00:00",5,2,0.9305,114.4674,1,0,0
"FCR",50,"2018-10-21 12:00:00",9,1,170.7016,679.31,1,0,0
"FCR",50,"2018-10-21 12:00:00",9,2,NA,NA,1,1,1
"FCR",50,"2018-10-22 11:00:00",0.1,1,0.9217,136.5739,0,0,0
"FCR",50,"2018-10-22 11:00:00",0.1,2,0.8722,147.4452,0,0,0
"FCR",50,"2018-10-22 11:00:00",1.6,1,0.8423,123.1444,0,0,0
"FCR",50,"2018-10-22 11:00:00",1.6,2,1.0034,152.9314,0,0,0
"FCR",50,"2018-10-22 11:00:00",3.8,1,1.101,140.5944,0,0,0
"FCR",50,"2018-10-22 11:00:00",3.8,2,1.107,145.453,0,0,0
"FCR",50,"2018-10-22 11:00:00",5,1,0.9461,149.9962,0,0,0
"FCR",50,"2018-10-22 11:00:00",5,2,NA,NA,0,1,1
"FCR",50,"2018-10-22 11:00:00",6.2,1,4.3244,156.5999,0,0,0
"FCR",50,"2018-10-22 11:00:00",6.2,2,4.4329,160.1979,0,0,0
"FCR",50,"2018-10-22 11:00:00",8,1,32.5484,NA,0,0,1
"FCR",50,"2018-10-22 11:00:00",8,2,NA,NA,0,1,1
"FCR",50,"2018-10-22 11:00:00",9,1,208.5774,425.6908,0,0,0
"FCR",50,"2018-10-22 11:00:00",9,2,188.7359,385.1312,0,0,0
"FCR",100,"2018-10-22 11:00:00",0.1,1,0.0288,21.8066,0,0,2
"FCR",100,"2018-10-22 11:00:00",0.1,2,0.0292,13.8604,0,0,2
"FCR",50,"2018-10-29 11:00:00",0.1,1,0.0157,104.2206,0,0,0
"FCR",50,"2018-10-29 11:00:00",0.1,2,0.0153,92.5403,0,0,0
"FCR",50,"2018-10-29 11:00:00",1.6,1,0.0177,95.5394,0,0,0
"FCR",50,"2018-10-29 11:00:00",1.6,2,NA,NA,0,1,1
"FCR",50,"2018-10-29 11:00:00",3.8,1,0.0126,98.2243,0,0,0
"FCR",50,"2018-10-29 11:00:00",3.8,2,NA,NA,0,1,1
"FCR",50,"2018-10-29 11:00:00",5,1,0.0153,103.6977,0,0,0
"FCR",50,"2018-10-29 11:00:00",5,2,NA,NA,0,1,1
"FCR",50,"2018-10-29 11:00:00",6.2,1,0.0271,83.3317,0,0,0
"FCR",50,"2018-10-29 11:00:00",6.2,2,0.0161,107.532,0,0,0
"FCR",50,"2018-10-29 11:00:00",8,1,0.0137,121.7831,0,0,0
"FCR",50,"2018-10-29 11:00:00",8,2,0.013,115.1986,0,0,0
"FCR",50,"2018-10-29 11:00:00",9,1,0.0093,85.076,0,0,0
"FCR",50,"2018-10-29 11:00:00",9,2,0.0141,63.9616,0,0,0
"FCR",100,"2018-10-29 11:00:00",0.1,1,0.0157,9.1728,0,0,2
"FCR",100,"2018-10-29 11:00:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2019-01-21 12:00:00",0.1,1,0.1754,40.07,1,0,0
"FCR",50,"2019-01-21 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",50,"2019-01-21 12:00:00",1.6,1,0.1877,36.9441,1,0,0
"FCR",50,"2019-01-21 12:00:00",1.6,2,0.1748,28.91,1,0,0
"FCR",50,"2019-01-21 12:00:00",3.8,1,0.1745,34.0431,1,0,0
"FCR",50,"2019-01-21 12:00:00",3.8,2,NA,NA,1,1,1
"FCR",50,"2019-01-21 12:00:00",5,1,0.1462,35.5291,1,0,0
"FCR",50,"2019-01-21 12:00:00",5,2,0.1422,36.5052,1,0,0
"FCR",50,"2019-01-21 12:00:00",6.2,1,0.1553,36.8134,1,0,0
"FCR",50,"2019-01-21 12:00:00",6.2,2,0.1553,37.901,1,0,0
"FCR",50,"2019-01-21 12:00:00",8,1,0.1463,37.8823,1,0,0
"FCR",50,"2019-01-21 12:00:00",8,2,NA,NA,1,1,1
"FCR",50,"2019-01-21 12:00:00",9,1,0.1642,26.3276,1,0,0
"FCR",50,"2019-01-21 12:00:00",9,2,0.1766,19.9968,1,0,0
"FCR",100,"2019-01-21 12:00:00",0.1,1,5e-04,29.2988,1,2,0
"FCR",100,"2019-01-21 12:00:00",0.1,2,5e-04,32.7433,1,2,0
"FCR",50,"2019-02-14 12:00:00",0.1,1,0.227,48.3069,1,0,0
"FCR",50,"2019-02-14 12:00:00",0.1,2,0.2416,48.075,1,0,0
"FCR",50,"2019-02-14 12:00:00",1.6,1,0.2262,50.6058,1,0,0
"FCR",50,"2019-02-14 12:00:00",1.6,2,0.2275,50.6104,1,0,0
"FCR",50,"2019-02-14 12:00:00",3.8,1,0.23,53.9945,1,0,0
"FCR",50,"2019-02-14 12:00:00",3.8,2,0.2259,48.7381,1,0,0
"FCR",50,"2019-02-14 12:00:00",5,1,0.2286,55.2015,1,0,4
"FCR",50,"2019-02-14 12:00:00",5,2,0.2255,32.8335,1,0,4
"FCR",50,"2019-02-14 12:00:00",6.2,1,0.2334,50.4854,1,0,0
"FCR",50,"2019-02-14 12:00:00",6.2,2,0.2157,53.5272,1,0,0
"FCR",50,"2019-02-14 12:00:00",9,1,0.2548,79.4877,1,0,0
"FCR",50,"2019-02-14 12:00:00",9,2,0.2235,73.4262,1,0,0
"FCR",100,"2019-02-14 12:00:00",0.1,1,5e-04,40.3827,1,2,0
"FCR",100,"2019-02-14 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",200,"2019-02-14 12:00:00",0.1,1,0.9961,78.0093,1,0,0
"FCR",200,"2019-02-14 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",50,"2019-04-02 12:00:00",0.1,1,0.2547,24.2622,1,0,0
"FCR",50,"2019-04-02 12:00:00",0.1,2,0.2607,23.1171,1,0,0
"FCR",50,"2019-04-02 12:00:00",1.6,1,0.2481,24.1168,1,0,4
"FCR",50,"2019-04-02 12:00:00",1.6,2,0.2497,42.0545,1,0,4
"FCR",50,"2019-04-02 12:00:00",3.8,1,0.307,30.0968,1,0,0
"FCR",50,"2019-04-02 12:00:00",3.8,2,0.2884,29.7926,1,0,0
"FCR",50,"2019-04-02 12:00:00",5,1,0.2689,37.6397,1,0,0
"FCR",50,"2019-04-02 12:00:00",5,2,0.2287,36.9771,1,0,0
"FCR",50,"2019-04-02 12:00:00",6.2,1,0.2851,45.9868,1,0,4
"FCR",50,"2019-04-02 12:00:00",6.2,2,0.2542,82.2119,1,0,4
"FCR",50,"2019-04-02 12:00:00",8,1,0.2363,75.5821,1,0,0
"FCR",50,"2019-04-02 12:00:00",8,2,NA,NA,1,1,1
"FCR",50,"2019-04-02 12:00:00",9,1,0.2583,73.6482,1,0,0
"FCR",50,"2019-04-02 12:00:00",9,2,0.2544,75.2652,1,0,0
"FCR",100,"2019-04-02 12:00:00",0.1,1,6e-04,22.765,1,2,0
"FCR",100,"2019-04-02 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",200,"2019-04-02 12:00:00",0.1,1,2.6669,69.1266,1,0,0
"FCR",200,"2019-04-02 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",50,"2019-04-16 12:00:00",0.1,1,0.4168,42.0532,1,3,0
"FCR",50,"2019-04-16 12:00:00",0.1,2,0.6317,41.3547,1,3,0
"FCR",50,"2019-04-16 12:00:00",1.6,1,0.5335,45.6832,1,3,0
"FCR",50,"2019-04-16 12:00:00",1.6,2,0.725,42.5661,1,3,0
"FCR",50,"2019-04-16 12:00:00",3.8,1,0.1862,58.1098,1,3,0
"FCR",50,"2019-04-16 12:00:00",3.8,2,0.3044,64.7271,1,3,0
"FCR",50,"2019-04-16 12:00:00",5,1,0.2309,93.1991,1,3,0
"FCR",50,"2019-04-16 12:00:00",5,2,0.1443,71.8278,1,3,0
"FCR",50,"2019-04-16 12:00:00",6.2,1,0.1049,85.807,1,3,0
"FCR",50,"2019-04-16 12:00:00",6.2,2,0.1645,99.428,1,3,0
"FCR",50,"2019-04-16 12:00:00",8,1,0.1047,NA,1,0,1
"FCR",50,"2019-04-16 12:00:00",8,2,NA,NA,1,1,1
"FCR",50,"2019-04-16 12:00:00",9,1,0.1119,89.7065,1,3,0
"FCR",50,"2019-04-16 12:00:00",9,2,0.1695,106.1229,1,3,0
"FCR",100,"2019-04-16 12:00:00",0.1,1,0.0103,28.7298,1,2,0
"FCR",100,"2019-04-16 12:00:00",0.1,2,0.0249,28.1464,1,0,0
"FCR",200,"2019-04-16 12:00:00",0.1,1,0.8468,58.4415,1,0,0
"FCR",200,"2019-04-16 12:00:00",0.1,2,0.9907,66.0719,1,0,0
"FCR",50,"2019-04-22 12:00:00",0.1,1,0.2407,NA,1,0,1
"FCR",50,"2019-04-22 12:00:00",0.1,2,NA,NA,1,1,1
"FCR",50,"2019-04-22 12:00:00",1.6,1,0.2655,33.7434,1,0,0
"FCR",50,"2019-04-22 12:00:00",1.6,2,0.3145,36.3683,1,0,0
"FCR",50,"2019-04-22 12:00:00",3.8,1,0.2056,60.3518,1,0,3
"FCR",50,"2019-04-22 12:00:00",3.8,2,0.2226,44.7208,1,0,3
"FCR",50,"2019-04-22 12:00:00",5,1,0.2674,52.178,1,0,0
"FCR",50,"2019-04-22 12:00:00",5,2,0.2982,50.8,1,0,0
"FCR",50,"2019-04-22 12:00:00",6.2,1,0.0632,108.171,1,0,0
"FCR",50,"2019-04-22 12:00:00",6.2,2,0.0748,100.2627,1,0,0
"FCR",50,"2019-04-22 12:00:00",8,1,0.0536,119.6161,1,0,0
"FCR",50,"2019-04-22 12:00:00",8,2,0.0531,104.3784,1,0,0
"FCR",50,"2019-04-22 12:00:00",9,1,0.0972,123.9962,1,0,0
"FCR",50,"2019-04-22 12:00:00",9,2,0.1099,128.1423,1,0,0
"FCR",100,"2019-04-22 12:00:00",0.1,1,0.0038,28.1085,1,2,0
"FCR",100,"2019-04-22 12:00:00",0.1,2,0.005,26.8916,1,2,0
"FCR",200,"2019-04-22 12:00:00",0.1,1,2.0107,66.8798,1,0,0
"FCR",200,"2019-04-22 12:00:00",0.1,2,1.6611,66.6718,1,0,0
"FCR",50,"2019-05-06 10:15:00",0.1,1,0.6793,24.6074,0,0,0
"FCR",50,"2019-05-06 10:15:00",0.1,2,0.7671,25.6015,0,0,0
"FCR",50,"2019-05-06 10:28:00",1.6,1,0.7413,31.3566,0,0,0
"FCR",50,"2019-05-06 10:28:00",1.6,2,0.7907,32.0443,0,0,0
"FCR",50,"2019-05-06 10:38:00",3.8,1,0.091,76.107,0,0,0
"FCR",50,"2019-05-06 10:38:00",3.8,2,0.0884,85.8517,0,0,0
"FCR",50,"2019-05-06 10:49:00",5,1,0.0594,94.7344,0,0,0
"FCR",50,"2019-05-06 10:49:00",5,2,0.0794,104.6416,0,0,0
"FCR",50,"2019-05-06 10:58:00",6.2,1,0.0156,145.4979,0,0,0
"FCR",50,"2019-05-06 10:58:00",6.2,2,0.0149,143.2139,0,0,0
"FCR",50,"2019-05-06 11:08:00",8,1,0.0164,162.0964,0,0,0
"FCR",50,"2019-05-06 11:08:00",8,2,0.0224,156.8059,0,0,0
"FCR",50,"2019-05-06 11:15:00",9,1,0.0393,181.8362,0,0,0
"FCR",50,"2019-05-06 11:15:00",9,2,0.0416,166.8865,0,0,0
"FCR",100,"2019-05-06 12:16:00",0.1,1,0.0158,26.1884,0,0,0
"FCR",100,"2019-05-06 12:16:00",0.1,2,0.0298,28.0453,0,0,0
"FCR",200,"2019-05-06 12:47:00",0.1,1,2.1895,81.6939,0,0,0
"FCR",200,"2019-05-06 12:47:00",0.1,2,2.3748,85.3736,0,0,0
"FCR",50,"2019-05-13 11:29:00",0.1,1,0.694,29.9043,0,0,0
"FCR",50,"2019-05-13 11:29:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2019-05-13 11:40:00",1.6,1,0.9585,30.2548,0,0,0
"FCR",50,"2019-05-13 11:40:00",1.6,2,0.9235,31.138,0,0,0
"FCR",50,"2019-05-13 11:53:00",3.8,1,0.2813,54.6157,0,0,0
"FCR",50,"2019-05-13 11:53:00",3.8,2,0.2152,73.387,0,0,0
"FCR",200,"2019-05-13 12:00:00",0.1,1,3.3407,106.0755,1,0,0
"FCR",200,"2019-05-13 12:00:00",0.1,2,3.1081,99.3656,1,0,0
"FCR",50,"2019-05-13 12:03:00",5,1,0.0482,144.6988,0,0,0
"FCR",50,"2019-05-13 12:03:00",5,2,0.0436,134.6596,0,0,0
"FCR",50,"2019-05-13 12:15:00",6.2,1,0.1216,126.6371,0,0,0
"FCR",50,"2019-05-13 12:15:00",6.2,2,0.1195,121.2202,0,0,0
"FCR",50,"2019-05-13 12:25:00",8,1,0.1406,NA,0,0,1
"FCR",50,"2019-05-13 12:25:00",8,2,NA,NA,0,1,1
"FCR",50,"2019-05-13 12:32:00",9,1,NA,NA,0,1,1
"FCR",50,"2019-05-13 12:32:00",9,2,NA,NA,0,1,1
"FCR",100,"2019-05-13 14:03:00",0.1,1,5e-04,NA,0,2,1
"FCR",100,"2019-05-13 14:03:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2019-05-16 14:00:00",0.1,1,0.4149,11.2849,0,0,0
"FCR",50,"2019-05-16 14:00:00",0.1,2,0.4837,15.9626,0,0,0
"FCR",50,"2019-05-16 14:10:00",1.6,1,0.4304,10.5174,0,3,0
"FCR",50,"2019-05-16 14:10:00",1.6,2,0.5905,12.4849,0,3,0
"FCR",50,"2019-05-16 14:17:00",5,1,0.0931,100.1809,0,0,0
"FCR",50,"2019-05-16 14:17:00",5,2,NA,NA,0,1,1
"FCR",50,"2019-05-16 14:26:00",9,1,0.2893,225.2329,0,0,0
"FCR",50,"2019-05-16 14:26:00",9,2,0.2352,215.3711,0,0,0
"FCR",50,"2019-05-20 09:45:00",0.1,1,0.4149,9.9393,0,0,0
"FCR",50,"2019-05-20 09:45:00",0.1,2,0.4564,10.6364,0,0,0
"FCR",50,"2019-05-20 10:25:00",3.8,1,0.1779,28.801,0,0,0
"FCR",50,"2019-05-20 10:25:00",3.8,2,NA,NA,0,1,1
"FCR",50,"2019-05-20 10:33:00",5,1,0.1588,86.2937,0,0,0
"FCR",50,"2019-05-20 10:33:00",5,2,0.1646,79.3764,0,0,0
"FCR",50,"2019-05-20 10:47:00",6.2,1,0.0172,156.3499,0,0,0
"FCR",50,"2019-05-20 10:47:00",6.2,2,0.0193,154.044,0,0,0
"FCR",50,"2019-05-20 10:58:00",8,1,0.0747,208.1756,0,0,0
"FCR",50,"2019-05-20 10:58:00",8,2,0.0749,197.0984,0,0,0
"FCR",50,"2019-05-20 11:05:00",9,1,0.1507,221.7115,0,0,0
"FCR",50,"2019-05-20 11:05:00",9,2,0.125,232.6165,0,0,0
"FCR",100,"2019-05-20 11:59:00",0.1,1,5e-04,24.388,0,2,0
"FCR",100,"2019-05-20 11:59:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2019-05-20 12:00:00",1.6,1,0.4251,9.6528,1,0,0
"FCR",50,"2019-05-20 12:00:00",1.6,2,0.4566,9.9265,1,0,0
"FCR",200,"2019-05-20 12:00:00",0.1,1,3.5017,89.5932,1,0,0
"FCR",200,"2019-05-20 12:00:00",0.1,2,3.2381,90.6408,1,0,0
"FCR",50,"2019-05-23 12:33:00",0.1,1,0.5038,10.0228,0,0,0
"FCR",50,"2019-05-23 12:33:00",0.1,2,0.611,11.071,0,0,0
"FCR",50,"2019-05-23 12:42:00",1.6,1,0.7024,9.6392,0,0,0
"FCR",50,"2019-05-23 12:42:00",1.6,2,0.5868,10.9312,0,0,0
"FCR",50,"2019-05-23 12:50:00",5,1,0.0227,118.3418,0,0,0
"FCR",50,"2019-05-23 12:50:00",5,2,0.0386,113.0861,0,0,0
"FCR",50,"2019-05-23 12:58:00",9,1,0.0875,203.145,0,0,0
"FCR",50,"2019-05-23 12:58:00",9,2,0.0918,210.5749,0,0,0
"FCR",50,"2019-05-27 10:00:00",0.1,1,0.4485,12.226,0,0,0
"FCR",50,"2019-05-27 10:00:00",0.1,2,0.3979,9.6539,0,0,0
"FCR",50,"2019-05-27 10:18:00",1.6,1,0.5102,16.8382,0,0,0
"FCR",50,"2019-05-27 10:18:00",1.6,2,0.5507,10.4548,0,0,0
"FCR",50,"2019-05-27 10:30:00",3.8,1,0.2713,24.1069,0,0,0
"FCR",50,"2019-05-27 10:30:00",3.8,2,NA,NA,0,1,1
"FCR",50,"2019-05-27 10:44:00",5,1,0.0615,66.2564,0,0,0
"FCR",50,"2019-05-27 10:44:00",5,2,NA,NA,0,1,1
"FCR",50,"2019-05-27 11:04:00",6.2,1,0.0114,170.4067,0,0,0
"FCR",50,"2019-05-27 11:04:00",6.2,2,0.0212,175.3102,0,0,0
"FCR",50,"2019-05-27 11:16:00",8,1,0.1319,165.1561,0,0,0
"FCR",50,"2019-05-27 11:16:00",8,2,0.1413,172.0801,0,0,0
"FCR",50,"2019-05-27 11:33:00",9,1,0.3019,246.3519,0,0,0
"FCR",50,"2019-05-27 11:33:00",9,2,NA,NA,0,1,1
"FCR",200,"2019-05-27 12:00:00",0.1,1,4.5993,111.5771,1,0,0
"FCR",200,"2019-05-27 12:00:00",0.1,2,4.0399,88.6442,1,0,0
"FCR",100,"2019-05-27 13:32:00",0.1,1,5e-04,24.3389,0,2,0
"FCR",100,"2019-05-27 13:32:00",0.1,2,NA,NA,0,1,1
"FCR",50,"2019-05-30 09:49:00",0.1,1,0.4183,12.348,0,0,0
"FCR",50,"2019-05-30 09:49:00",0.1,2,0.4376,9.179,0,0,0
"FCR",50,"2019-05-30 10:21:00",5,1,0.1591,50.753,0,0,3
"FCR",50,"2019-05-30 10:21:00",5,2,0.1494,31.0013,0,0,3
"FCR",50,"2019-05-30 10:33:00",9,1,1.2366,237.1163,0,0,0
"FCR",50,"2019-05-30 10:33:00",9,2,1.3344,234.7027,0,0,0
"FCR",50,"2019-05-30 12:00:00",1.6,1,0.5101,9.0725,1,0,0
