ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
09/27/2021 - 8,0.4,"3,104.1","1,154.3",14.7,"6,871.2",0.1,0.4,-0.7,"1,276.0","2,906.5",0.5,-0.1,0.2,"1,264.8",888.4,1.7,0.2,0.5,7.7,-0.1,-0.2,19.9,-0.2,0.0,0.0,-0.3,46.7,0.2,0.0
09/27/2021 - 9,0.4,"3,017.6","1,176.5",18.9,"7,510.1",20.8,0.3,-0.7,"1,299.1","3,126.7",0.7,0.0,0.1,"2,722.1","1,653.5",3.2,0.1,0.4,1.7,-0.1,-0.2,21.5,-0.2,0.0,0.0,-0.3,69.4,0.2,0.0
09/27/2021 - 10,0.3,"2,986.4","1,167.7",8.8,"7,444.2",-0.7,0.2,-0.7,"1,286.5","3,119.2",0.5,-0.1,0.2,260.1,"1,724.6",3.3,0.1,0.2,5.4,-0.1,-0.1,21.5,-0.2,0.0,0.0,-0.4,70.3,0.2,0.0
09/27/2021 - 11,0.3,"2,916.6","1,184.3",11.5,"7,879.8",23.8,0.1,-0.7,"1,312.3","3,282.8",0.6,-0.1,0.2,"3,744.5","2,174.1",4.3,0.1,0.2,2.3,-0.1,-0.1,22.8,-0.2,0.0,0.0,-0.4,87.5,0.2,0.0
09/27/2021 - 12,0.3,"2,926.5","1,161.2",7.4,"7,602.7",-1.4,0.0,-0.7,"1,299.8","3,206.5",0.5,-0.1,0.2,83.8,"2,041.0",4.0,0.1,0.2,11.1,-0.1,-0.3,22.3,-0.3,0.0,0.0,-0.4,79.7,0.1,0.0
09/27/2021 - 13,0.3,"2,896.3","1,172.0",11.9,"7,981.0",24.6,0.0,-0.7,"1,313.6","3,297.0",0.6,-0.1,0.2,"3,906.6","2,258.4",4.4,0.1,0.2,1.5,-0.1,-0.2,22.9,-0.2,0.0,0.0,-0.4,89.8,0.2,0.0
09/27/2021 - 14,0.3,"2,893.0","1,164.5",9.8,"7,767.2",-1.0,-0.2,-0.7,"1,303.7","3,271.1",0.5,-0.1,0.2,59.1,"2,247.4",4.4,0.1,0.1,5.4,-0.1,-0.1,22.7,-0.2,0.0,0.0,-0.1,86.0,0.2,0.0
09/27/2021 - 15,0.5,"3,684.9",887.5,54.5,"11,454.8",17.6,0.3,-0.9,"1,080.9","2,278.4",1.7,0.1,0.2,98.0,12.6,0.1,0.1,0.2,1.8,-0.1,-0.1,14.9,-0.2,0.0,0.0,-0.3,17.0,0.3,0.0
09/27/2021 - 16,0.4,"3,615.7",860.6,14.4,"11,303.8",15.7,0.2,-1.0,"1,065.4","2,204.1",0.9,0.0,0.2,0.7,0.8,0.0,0.1,0.1,2.3,-0.1,-0.3,14.4,-0.2,0.0,0.0,-0.3,15.1,0.2,0.0
09/27/2021 - 17,0.4,"3,803.0","1,362.5",65.6,"12,029.1",37.1,1.1,-0.8,"1,199.8","2,930.5",2.2,0.4,0.3,"1,808.8",26.5,0.2,0.2,0.2,1.8,-0.1,-0.1,19.1,-0.2,0.0,0.0,-0.3,22.4,0.3,0.0
09/27/2021 - 18,0.4,"3,816.2","1,371.5",14.4,"11,974.4",7.8,1.1,-0.8,"1,209.1","2,930.9",1.0,0.0,0.2,443.2,23.3,0.2,0.2,0.1,4.4,-0.1,-0.1,18.9,-0.2,0.0,0.0,-0.4,21.9,0.2,0.0
10/04/2021 - 1,0.4,"3,219.1","1,134.1",17.8,"5,867.8",5.9,0.4,-0.8,"1,211.5","2,537.6",0.6,0.0,0.2,205.7,10.2,0.1,0.2,1.0,2.6,-0.1,-0.2,17.2,-0.2,0.0,0.0,-0.3,21.8,0.2,0.0
10/04/2021 - 2,0.4,"3,218.6","1,117.7",11.4,"5,838.8",0.8,0.5,-0.6,"1,533.2","2,556.3",0.4,-0.1,0.1,54.2,3.4,0.0,0.2,1.0,9.7,-0.1,-0.2,17.1,-0.2,0.0,0.0,-0.3,21.7,0.2,0.0
10/04/2021 - 3,0.4,"3,257.5","1,142.8",19.3,"5,948.9",6.7,0.5,-0.8,"1,223.2","2,569.0",0.6,0.0,0.1,210.9,9.9,0.1,0.1,0.9,2.8,-0.1,0.0,17.3,-0.2,0.0,0.0,-0.4,22.1,0.2,0.0
10/04/2021 - 4,0.4,"3,263.7","1,134.6",10.6,"5,914.4",1.6,0.5,-0.7,"1,226.0","2,545.8",0.4,-0.1,0.1,34.0,2.4,0.0,0.1,0.8,4.4,-0.1,0.1,17.2,-0.2,0.0,0.0,-0.3,22.0,0.2,0.0
10/04/2021 - 5,0.4,"3,211.9","1,156.0",18.3,"6,389.4",14.9,0.5,-0.8,"1,247.5","2,765.0",0.6,0.0,0.1,447.1,41.9,0.1,0.1,0.8,3.2,-0.1,0.1,18.8,-0.3,0.0,0.0,-0.4,30.1,0.2,0.0
10/04/2021 - 6,0.4,"3,201.8","1,142.4",11.0,"6,191.5",1.2,0.3,-0.8,"1,243.7","2,677.0",0.4,0.0,0.1,60.7,8.1,0.0,0.1,0.6,8.6,-0.1,0.1,18.4,-0.2,0.0,0.0,0.0,30.6,0.2,0.0
10/04/2021 - 7,0.4,"2,966.6","1,183.3",14.7,"7,814.8",29.5,0.0,-0.8,"1,334.3","3,222.5",0.7,0.0,0.2,"3,345.6","1,750.5",3.3,0.1,0.4,4.9,0.0,0.0,22.3,-0.2,0.0,0.0,-0.1,73.5,0.2,0.0
