"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"FCR",2024-04-29,50,14,4,1,0.0040715,1.8,1.702,1,0.15,0.122,0.126,0.004,0.796243340760104,"F_sed_4m_R1_F1_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,1,0.0040715,1.8,1.702,2,0.15,0.121,0.126,0.005,0.99530417595013,"F_sed_4m_R1_F2_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,1,0.0040715,1.8,1.702,3,0.152,0.121,0.127,0.006,1.17864968204621,"F_sed_4m_R1_F3_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,1,0.0040715,1.8,1.702,4,0.15,0.121,0.128,0.007,1.39342584633018,"F_sed_4m_R1_F4_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,2,0.0040715,1.8,1.785,1,0.155,0.122,0.128,0.006,1.21220284194222,"F_sed_4m_R2_F1_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,2,0.0040715,1.8,1.785,2,0.155,0.121,0.127,0.006,1.21220284194222,"F_sed_4m_R2_F2_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,2,0.0040715,1.8,1.785,3,0.15,0.12,0.127,0.007,1.46137787056367,"F_sed_4m_R2_F3_29Apr24",1,1,1
"FCR",2024-04-29,50,14,4,2,0.0040715,1.8,1.785,4,0.155,0.122,0.127,0.005,1.01016903495185,"F_sed_4m_R2_F4_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,1,0.0040715,1.8,1.786,1,0.06,0.121,0.128,0.007,3.65549142412706,"B_sed_8m_R1_F1_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,1,0.0040715,1.8,1.786,2,0.055,0.122,0.128,0.006,3.4181218511318,"B_sed_8m_R1_F2_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,1,0.0040715,1.8,1.786,3,0.055,0.122,0.128,0.006,3.4181218511318,"B_sed_8m_R1_F3_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,1,0.0040715,1.8,1.786,4,0.06,0.122,0.131,0.009,4.69991754530622,"B_sed_8m_R1_F4_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,2,0.0040715,1.8,1.77,1,0.06,0.122,0.128,0.006,3.10520868054946,"B_sed_8m_R2_F1_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,2,0.0040715,1.8,1.77,2,0.065,0.12,0.126,0.006,2.86634647435335,"B_sed_8m_R2_F2_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,2,0.0040715,1.8,1.77,3,0.065,0.121,0.126,0.005,2.38862206196113,"B_sed_8m_R2_F3_29Apr24",1,1,1
"BVR",2024-04-29,50,14,8,2,0.0040715,1.8,1.77,4,0.06,0.122,0.127,0.005,2.58767390045789,"B_sed_8m_R2_F4_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,1,0.0040715,1.8,1.72,1,0.11,0.121,0.128,0.007,1.92022149531667,"B_sed_4m_R1_F1_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,1,0.0040715,1.8,1.72,2,0.105,0.122,0.128,0.006,1.72428052640681,"B_sed_4m_R1_F2_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,1,0.0040715,1.8,1.72,3,0.1,0.12,0.128,0.008,2.41399273696953,"B_sed_4m_R1_F3_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,1,0.0040715,1.8,1.72,4,0.095,0.122,0.13,0.008,2.54104498628371,"B_sed_4m_R1_F4_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,2,0.0040715,1.8,1.79,1,0.1,0.122,0.127,0.005,1.57014789214224,"B_sed_4m_R2_F1_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,2,0.0040715,1.8,1.79,2,0.095,0.121,0.126,0.005,1.65278725488657,"B_sed_4m_R2_F2_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,2,0.0040715,1.8,1.79,3,0.1,0.121,0.126,0.005,1.57014789214224,"B_sed_4m_R2_F3_29Apr24",1,1,1
"BVR",2024-04-29,50,14,4,2,0.0040715,1.8,1.79,4,0.105,0.122,0.125,0.003,0.897227366938425,"B_sed_4m_R2_F4_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,1,0.0040715,1.8,1.58,1,0.105,0.121,0.13,0.009,2.37589816720007,"F_sed_8m_R1_F1_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,1,0.0040715,1.8,1.58,2,0.1,0.122,0.13,0.008,2.2175049560534,"F_sed_8m_R1_F2_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,1,0.0040715,1.8,1.58,3,0.1,0.122,0.129,0.007,1.94031683654673,"F_sed_8m_R1_F3_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,1,0.0040715,1.8,1.58,4,0.105,0.121,0.131,0.01,2.63988685244453,"F_sed_8m_R1_F4_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,2,0.0040715,1.8,1.757,1,0.1,0.122,0.131,0.009,2.77416185680953,"F_sed_8m_R2_F1_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,2,0.0040715,1.8,1.757,2,0.102,0.12,0.13,0.01,3.02196280698206,"F_sed_8m_R2_F2_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,2,0.0040715,1.8,1.757,3,0.1,0.122,0.131,0.009,2.77416185680953,"F_sed_8m_R2_F3_29Apr24",1,1,1
"FCR",2024-04-29,50,14,8,2,0.0040715,1.8,1.757,4,0.105,0.12,0.128,0.008,2.34849680999749,"F_sed_8m_R2_F4_29Apr24",1,1,1
"FCR",2024-05-13,50,14,4,1,0.0040715,1.8,1.7,1,0.152,0.121,0.126,0.005,0.981053887327923,"F_sed_4m_R1_F1_13May24",2,1,1
"FCR",2024-05-13,50,14,4,1,0.0040715,1.8,1.7,2,0.151,0.121,0.126,0.005,0.987550932939366,"F_sed_4m_R1_F2_13May24",2,1,1
"FCR",2024-05-13,50,14,4,1,0.0040715,1.8,1.7,3,0.152,0.121,0.125,0.004,0.784843109862339,"F_sed_4m_R1_F3_13May24",2,1,1
"FCR",2024-05-13,50,14,4,1,0.0040715,1.8,1.7,4,0.151,0.122,0.127,0.005,0.987550932939366,"F_sed_4m_R1_F4_13May24",2,1,1
"FCR",2024-05-13,50,14,4,2,0.0040715,1.8,1.767,1,0.149,0.121,0.125,0.004,0.832200165097775,"F_sed_4m_R2_F1_13May24",1,1,1
"FCR",2024-05-13,50,14,4,2,0.0040715,1.8,1.767,2,0.176,0.122,0.126,0.004,0.70453309431573,"F_sed_4m_R2_F2_13May24",1,1,1
"FCR",2024-05-13,50,14,4,2,0.0040715,1.8,1.767,3,0.17,0.12,0.125,0.005,0.911748710290945,"F_sed_4m_R2_F3_13May24",1,1,1
"FCR",2024-05-13,50,14,4,2,0.0040715,1.8,1.767,4,0.172,0.121,0.126,0.005,0.901146981101515,"F_sed_4m_R2_F4_13May24",1,1,1
"FCR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,1,0.11,0.123,0.131,0.008,2.16902095816501,"F_sed_8m_R1_F1_13May24",2,1,1
"FCR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,2,0.098,0.121,0.131,0.01,3.04326920150703,"F_sed_8m_R1_F2_13May24",2,1,1
"FCR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,3,0.1,0.121,0.132,0.011,3.28064419922457,"F_sed_8m_R1_F3_13May24",2,1,1
"FCR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,4,0.108,0.121,0.131,0.01,2.7614850161823,"F_sed_8m_R1_F4_13May24",2,1,1
"FCR",2024-05-13,50,14,8,2,0.0040715,1.8,1.7,1,0.104,0.121,0.131,0.01,2.86769597834316,"F_sed_8m_R2_F1_13May24",2,1,1
"FCR",2024-05-13,50,14,8,2,0.0040715,1.8,1.7,2,0.106,0.122,0.133,0.011,3.09494735775903,"F_sed_8m_R2_F2_13May24",2,1,1
"FCR",2024-05-13,50,14,8,2,0.0040715,1.8,1.7,3,0.103,0.121,0.131,0.01,2.89553768687076,"F_sed_8m_R2_F3_13May24",2,1,1
"FCR",2024-05-13,50,14,8,2,0.0040715,1.8,1.7,4,0.1,0.12,0.13,0.01,2.98240381747689,"F_sed_8m_R2_F4_13May24",2,1,1
"BVR",2024-05-13,50,14,4,1,0.0040715,1.8,1.624,1,0.102,0.122,0.13,0.008,2.23456692022259,"B_sed_4m_R1_F1_13May24",1,1,1
"BVR",2024-05-13,50,14,4,1,0.0040715,1.8,1.624,2,0.098,0.121,0.129,0.008,2.3257737332929,"B_sed_4m_R1_F2_13May24",1,1,1
"BVR",2024-05-13,50,14,4,1,0.0040715,1.8,1.624,3,0.102,0.119,0.128,0.009,2.51388778525041,"B_sed_4m_R1_F3_13May24",1,1,1
"BVR",2024-05-13,50,14,4,1,0.0040715,1.8,1.624,4,0.102,0.121,0.128,0.007,1.95524605519477,"B_sed_4m_R1_F4_13May24",1,1,1
"BVR",2024-05-13,50,14,4,2,0.0040715,1.8,3.475,1,0.102,0.12,0.127,0.007,4.18379312918831,"B_sed_4m_R2_F1_13May24",1,1,1
"BVR",2024-05-13,50,14,4,2,0.0040715,1.8,3.475,2,0.99,0.122,0.128,0.006,0.369477834785461,"B_sed_4m_R2_F2_13May24",1,1,1
"BVR",2024-05-13,50,14,4,2,0.0040715,1.8,3.475,3,0.98,0.122,0.128,0.006,0.373248016773068,"B_sed_4m_R2_F3_13May24",1,1,1
"BVR",2024-05-13,50,14,4,2,0.0040715,1.8,3.475,4,0.108,0.122,0.128,0.006,3.38688015220006,"B_sed_4m_R2_F4_13May24",1,1,1
"BVR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,1,0.098,0.12,0.131,0.011,3.34759612165773,"B_sed_8m_R1_F1_13May24",2,1,1
"BVR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,2,0.106,0.122,0.139,0.017,4.78310046199123,"B_sed_8m_R1_F2_13May24",2,1,1
"BVR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,3,0.098,0.122,0.141,0.019,5.78221148286335,"B_sed_8m_R1_F3_13May24",2,1,1
"BVR",2024-05-13,50,14,8,1,0.0040715,1.8,1.7,4,0.112,0.119,0.139,0.02,5.3257211026373,"B_sed_8m_R1_F4_13May24",2,1,1
"BVR",2024-05-13,50,14,8,2,0.0040715,1.8,1.746,1,0.1,0.121,0.13,0.009,2.75679374046069,"B_sed_8m_R2_F1_13May24",1,1,1
"BVR",2024-05-13,50,14,8,2,0.0040715,1.8,1.746,2,0.106,0.122,0.133,0.011,3.17869299214545,"B_sed_8m_R2_F2_13May24",1,1,1
"BVR",2024-05-13,50,14,8,2,0.0040715,1.8,1.746,3,0.1,0.122,0.132,0.01,3.06310415606744,"B_sed_8m_R2_F3_13May24",1,1,1
"BVR",2024-05-13,50,14,8,2,0.0040715,1.8,1.746,4,0.1,0.123,0.133,0.01,3.06310415606744,"B_sed_8m_R2_F4_13May24",1,1,1
"FCR",2024-05-27,50,14,4,1,0.0040715,1.8,1.553,1,0.151,0.121,0.129,0.008,1.44345091656926,"F_sed_4m_R1_F1_27May24",1,1,1
"FCR",2024-05-27,50,14,4,1,0.0040715,1.8,1.553,2,0.127,0.121,0.125,0.004,0.858114521267551,"F_sed_4m_R1_F2_27May24",1,1,1
"FCR",2024-05-27,50,14,4,1,0.0040715,1.8,1.553,3,0.138,0.121,0.127,0.006,1.18457113261934,"F_sed_4m_R1_F3_27May24",1,1,1
"FCR",2024-05-27,50,14,4,1,0.0040715,1.8,1.553,4,0.122,0.121,0.126,0.005,1.11660393648544,"F_sed_4m_R1_F4_27May24",1,1,1
"FCR",2024-05-27,50,14,4,2,0.0040715,1.8,1.695,1,0.122,0.121,0.126,0.005,1.21870165637014,"F_sed_4m_R2_F1_27May24",1,1,1
"FCR",2024-05-27,50,14,4,2,0.0040715,1.8,1.695,2,0.124,0.121,0.127,0.006,1.4388542136499,"F_sed_4m_R2_F2_27May24",1,1,1
"FCR",2024-05-27,50,14,4,2,0.0040715,1.8,1.695,3,0.124,0.123,0.128,0.005,1.19904517804158,"F_sed_4m_R2_F3_27May24",1,1,1
"FCR",2024-05-27,50,14,4,2,0.0040715,1.8,1.695,4,0.13,0.12,0.126,0.006,1.37244555763529,"F_sed_4m_R2_F4_27May24",1,1,1
"FCR",2024-05-27,50,14,8,1,0.0040715,1.8,1.653,1,0.098,0.122,0.132,0.01,2.95913175887713,"F_sed_8m_R1_F1_27May24",1,1,1
"FCR",2024-05-27,50,14,8,1,0.0040715,1.8,1.653,2,0.076,0.123,0.13,0.007,2.67100577182857,"F_sed_8m_R1_F2_27May24",1,1,1
"FCR",2024-05-27,50,14,8,1,0.0040715,1.8,1.653,3,0.076,0.12,0.13,0.01,3.81572253118366,"F_sed_8m_R1_F3_27May24",1,1,1
"FCR",2024-05-27,50,14,8,1,0.0040715,1.8,1.653,4,0.078,0.122,0.131,0.009,3.34609514273029,"F_sed_8m_R1_F4_27May24",1,1,1
"FCR",2024-05-27,50,14,8,2,0.0040715,1.8,1.707,1,0.078,0.121,0.13,0.009,3.45540496590478,"F_sed_8m_R2_F1_27May24",1,1,1
"FCR",2024-05-27,50,14,8,2,0.0040715,1.8,1.707,2,0.078,0.122,0.13,0.008,3.07147108080425,"F_sed_8m_R2_F2_27May24",1,1,1
"FCR",2024-05-27,50,14,8,2,0.0040715,1.8,1.707,3,0.074,0.123,0.13,0.007,2.83280947655257,"F_sed_8m_R2_F3_27May24",1,1,1
"FCR",2024-05-27,50,14,8,2,0.0040715,1.8,1.707,4,0.072,0.122,0.13,0.008,3.3274270042046,"F_sed_8m_R2_F4_27May24",1,1,1
"BVR",2024-05-27,50,14,4,1,0.0040715,1.8,1.677,1,0.1,0.123,0.125,0.002,0.588410729636322,"B_sed_4m_R1_F1_27May24",1,1,1
"BVR",2024-05-27,50,14,4,1,0.0040715,1.8,1.677,2,0.102,0.12,0.124,0.004,1.15374652869867,"B_sed_4m_R1_F2_27May24",1,1,1
"BVR",2024-05-27,50,14,4,1,0.0040715,1.8,1.677,3,0.102,0.12,0.124,0.004,1.15374652869867,"B_sed_4m_R1_F3_27May24",1,1,1
"BVR",2024-05-27,50,14,4,1,0.0040715,1.8,1.677,4,0.098,0.121,0.125,0.004,1.2008382237476,"B_sed_4m_R1_F4_27May24",1,1,1
"BVR",2024-05-27,50,14,4,2,0.0040715,1.8,1.613,1,0.122,0.121,0.124,0.003,0.695846290876116,"B_sed_4m_R2_F1_27May24",1,1,1
"BVR",2024-05-27,50,14,4,2,0.0040715,1.8,1.613,2,0.13,0.12,0.125,0.005,1.08837496778059,"B_sed_4m_R2_F2_27May24",1,1,1
"BVR",2024-05-27,50,14,4,2,0.0040715,1.8,1.613,3,0.122,0.121,0.126,0.005,1.15974381812686,"B_sed_4m_R2_F3_27May24",1,1,1
"BVR",2024-05-27,50,14,4,2,0.0040715,1.8,1.613,4,0.124,0.121,0.127,0.006,1.36924592720784,"B_sed_4m_R2_F4_27May24",1,1,1
"BVR",2024-05-27,50,14,8,1,0.0040715,1.8,1.681,1,0.102,0.121,0.133,0.012,3.46949537521014,"B_sed_8m_R1_F1_27May24",1,1,1
"BVR",2024-05-27,50,14,8,1,0.0040715,1.8,1.681,2,0.104,0.12,0.132,0.012,3.40277431030225,"B_sed_8m_R1_F2_27May24",1,1,1
"BVR",2024-05-27,50,14,8,1,0.0040715,1.8,1.681,3,0.1,0.122,0.134,0.012,3.53888528271434,"B_sed_8m_R1_F3_27May24",1,1,1
"BVR",2024-05-27,50,14,8,1,0.0040715,1.8,1.681,4,0.1,0.12,0.133,0.013,3.8337923896072,"B_sed_8m_R1_F4_27May24",1,1,1
"BVR",2024-05-27,50,14,8,2,0.0040715,1.8,1.681,1,0.1,0.12,0.13,0.01,2.94907106892861,"B_sed_8m_R2_F1_27May24",1,1,1
"BVR",2024-05-27,50,14,8,2,0.0040715,1.8,1.681,2,0.098,0.123,0.138,0.015,4.51388428917645,"B_sed_8m_R2_F2_27May24",1,1,1
"BVR",2024-05-27,50,14,8,2,0.0040715,1.8,1.681,3,0.106,0.121,0.137,0.016,4.45142802857149,"B_sed_8m_R2_F3_27May24",1,1,1
"BVR",2024-05-27,50,14,8,2,0.0040715,1.8,1.681,4,0.102,0.121,0.134,0.013,3.75861998981098,"B_sed_8m_R2_F4_27May24",1,1,1
"FCR",2024-06-10,50,14,4,1,0.0040715,1.8,1.655,1,0.132,0.12,0.124,0.004,0.879835707294875,"F_sed_4m_R1_F1_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,1,0.0040715,1.8,1.655,2,0.138,0.121,0.127,0.006,1.26237297133612,"F_sed_4m_R1_F2_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,1,0.0040715,1.8,1.655,3,0.126,0.12,0.122,0.002,0.460866322868744,"F_sed_4m_R1_F3_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,1,0.0040715,1.8,1.655,4,0.134,0.12,0.125,0.005,1.08337978883324,"F_sed_4m_R1_F4_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,2,0.0040715,1.8,1.799,1,0.134,0.122,0.126,0.004,0.942114919691118,"F_sed_4m_R2_F1_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,2,0.0040715,1.8,1.799,2,0.132,0.12,0.126,0.006,1.43458408225693,"F_sed_4m_R2_F2_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,2,0.0040715,1.8,1.799,3,0.128,0.119,0.123,0.004,0.98627655655164,"F_sed_4m_R2_F3_10Jun24",1,1,1
"FCR",2024-06-10,50,14,4,2,0.0040715,1.8,1.799,4,0.13,0.121,0.124,0.003,0.728327303299672,"F_sed_4m_R2_F4_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,1,0.0040715,1.8,1.616,1,0.098,0.119,0.129,0.01,2.8928958997855,"F_sed_8m_R1_F1_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,1,0.0040715,1.8,1.616,2,0.096,0.122,0.133,0.011,3.2484810208008,"F_sed_8m_R1_F2_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,1,0.0040715,1.8,1.616,3,0.102,0.124,0.134,0.01,2.7794490017547,"F_sed_8m_R1_F3_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,1,0.0040715,1.8,1.616,4,0.1,0.12,0.13,0.01,2.83503798178979,"F_sed_8m_R1_F4_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,2,0.0040715,1.8,1.761,1,0.098,0.121,0.131,0.01,3.15246886109051,"F_sed_8m_R2_F1_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,2,0.0040715,1.8,1.761,2,0.1,0.122,0.132,0.01,3.0894194838687,"F_sed_8m_R2_F2_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,2,0.0040715,1.8,1.761,3,0.11,0.119,0.129,0.01,2.80856316715337,"F_sed_8m_R2_F3_10Jun24",1,1,1
"FCR",2024-06-10,50,14,8,2,0.0040715,1.8,1.761,4,0.098,0.12,0.132,0.012,3.78296263330862,"F_sed_8m_R2_F4_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,1,0.0040715,1.8,1.534,1,0.096,0.122,0.124,0.002,0.560662678432542,"B_sed_4m_R1_F1_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,1,0.0040715,1.8,1.534,2,0.098,0.121,0.125,0.004,1.09844116590865,"B_sed_4m_R1_F2_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,1,0.0040715,1.8,1.534,3,0.1,0.122,0.125,0.003,0.80735425694286,"B_sed_4m_R1_F3_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,1,0.0040715,1.8,1.534,4,0.1,0.121,0.122,0.001,0.26911808564762,"B_sed_4m_R1_F4_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,2,0.0040715,1.8,1.698,1,0.11,0.123,0.125,0.002,0.541617292200615,"B_sed_4m_R2_F1_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,2,0.0040715,1.8,1.698,2,0.11,0.123,0.127,0.004,1.08323458440123,"B_sed_4m_R2_F2_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,2,0.0040715,1.8,1.698,3,0.11,0.12,0.123,0.003,0.812425938300923,"B_sed_4m_R2_F3_10Jun24",1,1,1
"BVR",2024-06-10,50,14,4,2,0.0040715,1.8,1.698,4,0.108,0.125,0.128,0.003,0.827470863084273,"B_sed_4m_R2_F4_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,1,0.0040715,1.8,1.632,1,0.108,0.12,0.126,0.006,1.59061536932101,"B_sed_8m_R1_F1_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,1,0.0040715,1.8,1.632,2,0.106,0.12,0.127,0.007,1.89073147674006,"B_sed_8m_R1_F2_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,1,0.0040715,1.8,1.632,3,0.108,0.123,0.129,0.006,1.59061536932101,"B_sed_8m_R1_F3_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,1,0.0040715,1.8,1.632,4,0.1,0.12,0.126,0.006,1.71786459886669,"B_sed_8m_R1_F4_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,2,0.0040715,1.8,1.766,1,0.098,0.122,0.127,0.005,1.58070982642983,"B_sed_8m_R2_F1_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,2,0.0040715,1.8,1.766,2,0.1,0.123,0.13,0.007,2.16873388186172,"B_sed_8m_R2_F2_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,2,0.0040715,1.8,1.766,3,0.098,0.121,0.127,0.006,1.89685179171579,"B_sed_8m_R2_F3_10Jun24",1,1,1
"BVR",2024-06-10,50,14,8,2,0.0040715,1.8,1.766,4,0.1,0.121,0.129,0.008,2.47855300784197,"B_sed_8m_R2_F4_10Jun24",1,1,1
"FCR",2024-06-24,50,14,4,1,0.0040715,1.8,1.624,1,0.128,0.12,0.122,0.002,0.445167628638094,"F_sed_4m_R1_F1_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,1,0.0040715,1.8,1.624,2,0.128,0.124,0.127,0.003,0.667751442957141,"F_sed_4m_R1_F2_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,1,0.0040715,1.8,1.624,3,0.128,0.121,0.125,0.004,0.890335257276188,"F_sed_4m_R1_F3_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,1,0.0040715,1.8,1.624,4,0.13,0.124,0.128,0.004,0.876637791779632,"F_sed_4m_R1_F4_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,2,0.0040715,1.8,1.8,1,0.132,0.121,0.125,0.004,0.956921010955151,"F_sed_4m_R2_F1_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,2,0.0040715,1.8,1.8,2,0.128,0.121,0.126,0.005,1.23353099068437,"F_sed_4m_R2_F2_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,2,0.0040715,1.8,1.8,3,0.128,0.12,0.124,0.004,0.986824792547499,"F_sed_4m_R2_F3_24Jun24",1,1,1
"FCR",2024-06-24,50,14,4,2,0.0040715,1.8,1.8,4,0.132,0.121,0.125,0.004,0.956921010955151,"F_sed_4m_R2_F4_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,1,0.0040715,1.8,1.648,1,0.11,0.121,0.13,0.009,2.36550873908113,"F_sed_8m_R1_F1_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,1,0.0040715,1.8,1.648,2,0.11,0.121,0.131,0.01,2.62834304342348,"F_sed_8m_R1_F2_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,1,0.0040715,1.8,1.648,3,0.114,0.122,0.132,0.01,2.53612048049634,"F_sed_8m_R1_F3_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,1,0.0040715,1.8,1.648,4,0.114,0.121,0.132,0.011,2.78973252854597,"F_sed_8m_R1_F4_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,2,0.0040715,1.8,1.788,1,0.112,0.121,0.13,0.009,2.52063247010704,"F_sed_8m_R2_F1_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,2,0.0040715,1.8,1.788,2,0.112,0.121,0.13,0.009,2.52063247010704,"F_sed_8m_R2_F2_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,2,0.0040715,1.8,1.788,3,0.112,0.121,0.129,0.008,2.2405621956507,"F_sed_8m_R2_F3_24Jun24",1,1,1
"FCR",2024-06-24,50,14,8,2,0.0040715,1.8,1.788,4,0.112,0.121,0.13,0.009,2.52063247010704,"F_sed_8m_R2_F4_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,1,0.0040715,1.8,1.578,1,0.112,0.124,0.127,0.003,0.741528344114264,"B_sed_4m_R1_F1_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,1,0.0040715,1.8,1.578,2,0.11,0.123,0.129,0.006,1.51002135528723,"B_sed_4m_R1_F2_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,1,0.0040715,1.8,1.578,3,0.128,0.12,0.125,0.005,1.0813955018333,"B_sed_4m_R1_F3_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,1,0.0040715,1.8,1.578,4,0.128,0.122,0.126,0.004,0.865116401466641,"B_sed_4m_R1_F4_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,2,0.0040715,1.8,1.77,1,0.128,0.122,0.124,0.002,0.485188856335854,"B_sed_4m_R2_F1_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,2,0.0040715,1.8,1.77,2,0.134,0.121,0.124,0.003,0.695195973257343,"B_sed_4m_R2_F2_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,2,0.0040715,1.8,1.77,3,0.138,0.123,0.127,0.004,0.900060487115787,"B_sed_4m_R2_F3_24Jun24",1,1,1
"BVR",2024-06-24,50,14,4,2,0.0040715,1.8,1.77,4,0.13,0.122,0.126,0.004,0.95544882478445,"B_sed_4m_R2_F4_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,1,0.0040715,1.8,1.544,1,0.112,0.121,0.126,0.005,1.20925196801059,"B_sed_8m_R1_F1_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,1,0.0040715,1.8,1.544,2,0.11,0.123,0.128,0.005,1.23123836742896,"B_sed_8m_R1_F2_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,1,0.0040715,1.8,1.544,3,0.11,0.12,0.127,0.007,1.72373371440055,"B_sed_8m_R1_F3_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,1,0.0040715,1.8,1.544,4,0.112,0.121,0.126,0.005,1.20925196801059,"B_sed_8m_R1_F4_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,2,0.0040715,1.8,1.728,1,0.112,0.12,0.125,0.005,1.35335971549371,"B_sed_8m_R2_F1_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,2,0.0040715,1.8,1.728,2,0.11,0.121,0.125,0.004,1.10237300462033,"B_sed_8m_R2_F2_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,2,0.0040715,1.8,1.728,3,0.11,0.121,0.125,0.004,1.10237300462033,"B_sed_8m_R2_F3_24Jun24",1,1,1
"BVR",2024-06-24,50,14,8,2,0.0040715,1.8,1.728,4,0.116,0.12,0.126,0.006,1.56803056691685,"B_sed_8m_R2_F4_24Jun24",1,1,1
