"","Sample","Date","7Li","23Na","24Mg","27Al","29Si","31P","34S","35Cl","39K","44Ca","48Ti","51V","52Cr","54Fe","55Mn","59Co","60Ni","65Cu","66Zn","75As","78Se","88Sr","95Mo","107Ag","111Cd","120Sn","138Ba","208Pb","238U","Reservoir","Sample Depth (m)","Filter","Site"
"438",14,2022-07-11,0.0028,3.0382,1.1844,0.0022,7.2021,4e-04,3e-04,-0.001,1.3121,2.9906,8e-04,-4e-04,0,0.0692,0.9419,0.0014,2e-04,0.0015,0.0356,0,-0.0015,0.0197,-2e-04,0,0,0,0.048,1e-04,0,"FCR",9,"S",50
"439",14,2022-09-19,3e-04,2.9718,1.2432,0.0051,7.701,-8e-04,1e-04,-0.0015,1.304,3.3406,4e-04,-1e-04,-4e-04,0.1362,1.2376,0.0021,-0.0012,-9e-04,0.0258,-1e-04,-8e-04,0.0239,-4e-04,0,0,-4e-04,0.067,0,0,"FCR",9,"S",50
"440",14,0022-05-31,3e-04,3.0185,1.1624,0.008,7.4581,-0.0023,2e-04,7e-04,1.111,2.8718,6e-04,0,1e-04,0.0179,0.5976,9e-04,0,0,0.0129,1e-04,2e-04,0.0187,1e-04,0,0,-6e-04,0.0326,0,0,"FCR",9,"S",50
"441",14,2022-10-24,2e-04,2.8517,1.1317,0.0079,5.1243,-1e-04,4e-04,2e-04,1.2995,2.693,6e-04,-2e-04,1e-04,0.0993,0.097,1e-04,1e-04,8e-04,0.0079,0,1e-04,0.0178,-2e-04,0,0,0.0023,0.0272,0,0,"FCR",9,"S",50
"442",14,2022-01-31,3e-04,3.5871,1.2687,0.0192,7.1427,0.0068,-1e-04,-8e-04,1.3019,2.9479,4e-04,-5e-04,1e-04,0.5281,0.4043,8e-04,1e-04,0.0014,0.0013,1e-04,5e-04,0.0183,0.001,0,0,-4e-04,0.0276,2e-04,0,"FCR",9,"S",50
"443",14,2022-08-29,3e-04,3.0824,1.2761,0.0051,8.1879,0.0146,-4e-04,6e-04,1.3106,3.3566,-0.0016,1e-04,0,11.6819,1.2289,0.0021,-2e-04,0,0.0124,2e-04,1e-04,0.0237,0,0,0,-3e-04,0.069,1e-04,0,"FCR",9,"S",50
"444",14,2022-08-22,3e-04,3.1155,1.2529,0.0049,7.6068,5e-04,-2e-04,8e-04,1.3907,3.1887,7e-04,0,-1e-04,0.0952,1.1488,0.0019,0,6e-04,0.0248,1e-04,0,0.0226,0,0,2e-04,-4e-04,0.0766,2e-04,0,"FCR",9,"S",50
"445",14,2022-10-17,3e-04,3.0008,1.2543,0.0095,6.9422,0.0021,2e-04,6e-04,1.3657,3.3037,7e-04,-2e-04,0,0.0972,1.8069,0.0029,2e-04,4e-04,0.1596,0,0,0.0226,-1e-04,0,0,0.0023,0.0738,0,0,"FCR",9,"S",50
"446",14,2022-02-24,1e-04,2.1812,0.7264,0.017,5.8905,4e-04,-7e-04,-0.0011,1.2479,1.4828,4e-04,-5e-04,2e-04,0.2593,0.1048,2e-04,1e-04,3e-04,0.0082,1e-04,4e-04,0.0102,0.0011,0,0,-3e-04,0.0228,2e-04,0,"FCR",9,"S",50
"447",14,0022-05-23,3e-04,2.992,1.1275,0.0088,7.2844,-0.002,4e-04,8e-04,1.0828,2.7454,6e-04,0,1e-04,0.0388,0.482,9e-04,1e-04,2e-04,0.0159,1e-04,1e-04,0.0176,0,0,0,-5e-04,0.0299,1e-04,0,"FCR",9,"S",50
"448",14,2022-07-25,2e-04,3.1306,1.2596,0.0081,7.706,-0.0022,9e-04,-3e-04,1.2592,3.1189,9e-04,-7e-04,-1e-04,0.1864,0.9562,0.0016,-3e-04,0.002,0.0277,-2e-04,-7e-04,0.0212,0,0,0,2e-04,0.0467,0,0,"FCR",9,"S",50
"449",14,2022-07-05,2e-04,2.9226,1.1724,0.0026,7.0769,-0.0013,-1e-04,-9e-04,1.1274,2.9173,8e-04,-3e-04,0,0.1247,0.9269,0.0014,1e-04,2e-04,0.0084,1e-04,-0.0012,0.0192,-2e-04,0,0,-2e-04,0.0404,1e-04,0,"FCR",9,"S",50
"450",14,2022-11-08,2e-04,2.863,1.136,0.008,5.3073,3e-04,4e-04,2e-04,1.3105,2.7096,7e-04,-2e-04,1e-04,0.1104,0.2731,4e-04,1e-04,8e-04,0.0083,0,-3e-04,0.0176,-2e-04,0,0,0.0023,0.0296,0,0,"FCR",9,"S",50
"451",14,2022-06-13,3e-04,2.8694,1.1219,0.0083,6.9171,-9e-04,2e-04,0,1.0641,2.7581,3e-04,-2e-04,1e-04,0.0346,0.7426,0.001,2e-04,3e-04,0.0032,0,2e-04,0.0178,0,0,0,-5e-04,0.0341,0,0,"FCR",9,"S",50
"452",14,2022-08-18,3e-04,3.0142,1.2287,0.0031,7.4974,-0.001,-1e-04,7e-04,1.2253,3.132,7e-04,0,-1e-04,0.6308,1.0947,0.0018,-3e-04,-1e-04,0.1156,1e-04,0,0.022,1e-04,0,0,0,0.0601,0,0,"FCR",9,"S",50
"453",14,2022-10-11,4e-04,2.882,1.2013,0.0057,7.0493,0.0021,-2e-04,-0.0016,1.2946,3.2488,4e-04,-1e-04,-4e-04,0.0629,2.013,0.0034,-0.0012,-0.001,0.0205,-1e-04,-8e-04,0.0232,-3e-04,0,0,-1e-04,0.0795,5e-04,0,"FCR",9,"S",50
"454",14,2022-09-26,3e-04,2.9592,1.2364,0.0045,7.6247,-8e-04,-1e-04,-0.0016,1.3077,3.3524,4e-04,-2e-04,-4e-04,0.1843,1.2596,0.0023,-0.0013,-9e-04,0.0146,-1e-04,-9e-04,0.0239,-5e-04,0,0,-9e-04,0.07,0,0,"FCR",9,"S",50
"455",14,2022-06-20,2e-04,2.8991,1.1791,0.0129,7.038,-2e-04,-1e-04,0,1.1225,3.0106,4e-04,-2e-04,1e-04,5.4992,1.586,0.0033,2e-04,0,0.0405,1e-04,1e-04,0.0202,2e-04,0,0,-5e-04,0.0695,1e-04,0,"FCR",9,"S",50
"456",14,2022-09-13,4e-04,3.0375,1.2261,0.0063,7.211,4e-04,4e-04,-0.0013,1.3476,3.279,4e-04,-1e-04,-4e-04,0.2425,1.077,0.0019,-0.0012,0,0.0209,-1e-04,-7e-04,0.023,-4e-04,0,1e-04,3e-04,0.0609,1e-04,0,"FCR",9,"S",50
"457",14,2022-09-05,3e-04,3.0601,1.2616,0.0063,7.6568,-5e-04,-3e-04,6e-04,1.2894,3.3157,7e-04,0,0,0.3231,1.2047,0.002,-3e-04,-1e-04,0.008,1e-04,1e-04,0.0231,0,0,0,-1e-04,0.0656,1e-04,0,"FCR",9,"S",50
"458",14,2022-06-07,3e-04,2.9257,1.1276,0.0098,7.0336,-0.0017,2e-04,2e-04,1.0721,2.734,-0.0011,-1e-04,1e-04,0.0428,0.6341,8e-04,1e-04,5e-04,0.012,1e-04,2e-04,0.018,1e-04,0,0,-4e-04,0.0324,0,0,"FCR",9,"S",50
"459",14,2022-10-03,3e-04,3.142,1.3708,0.0056,8.4583,0.0011,3e-04,8e-04,1.4377,3.8396,8e-04,-2e-04,0,9.1525,2.9748,0.0053,1e-04,0,0.0085,1e-04,-1e-04,0.0262,1e-04,0,0,0.0028,0.1014,0,0,"FCR",9,"S",50
"460",14,2022-04-19,3e-04,2.8603,1.0158,0.0187,6.6432,0.002,1e-04,-5e-04,1.056,2.5457,7e-04,0,1e-04,0.1193,0.0388,1e-04,1e-04,0.0013,0.0053,0,0.0019,0.0156,0.0023,0,0,0.0024,0.0186,4e-04,0,"FCR",9,"S",50
"461",14,2022-08-08,2e-04,3.0326,1.2334,9e-04,7.4582,-0.0031,4e-04,5e-04,1.2149,3.1382,9e-04,-1e-04,-1e-04,0.2117,1.0674,0.0017,-3e-04,-7e-04,0.0118,0,0,0.0214,-1e-04,0,0,-6e-04,0.055,0,0,"FCR",9,"S",50
"462",14,2022-07-18,2e-04,2.9709,1.2094,0.0091,7.4183,-7e-04,-2e-04,-0.0012,1.1896,3.0355,8e-04,-5e-04,2e-04,0.5664,0.9374,0.0015,1e-04,1e-04,0.0118,0,-0.0016,0.0199,-2e-04,0,0,-1e-04,0.0429,0,0,"FCR",9,"S",50
"463",14,2022-05-17,3e-04,2.8281,1.1497,0.0095,6.7654,-1e-04,-4e-04,-3e-04,1.1197,3.0334,6e-04,1e-04,2e-04,8.0331,1.4854,0.0033,3e-04,5e-04,0.0156,1e-04,-1e-04,0.0207,3e-04,0,0,0,0.0454,1e-04,0,"FCR",9,"S",50
"464",14,2022-11-16,3e-04,2.8587,1.1369,0.0159,5.3031,8e-04,4e-04,1e-04,1.3908,2.6271,9e-04,-2e-04,1e-04,0.0849,0.0695,1e-04,1e-04,0.001,0.0053,0,1e-04,0.0172,0,0,0,0.0032,0.0234,1e-04,0,"FCR",9,"S",50
"465",14,2022-03-17,3e-04,3.0515,1.0586,0.0184,6.5994,0.0024,-2e-04,-0.0013,1.0495,2.2829,4e-04,-5e-04,1e-04,0.173,0.0218,1e-04,1e-04,0.0011,0.0161,1e-04,5e-04,0.0148,0.0011,0,0,-2e-04,0.0176,3e-04,0,"FCR",9,"S",50
"466",14,2022-04-12,3e-04,2.889,1.021,0.0178,6.6091,5e-04,4e-04,-3e-04,1.0576,2.5161,5e-04,0,1e-04,0.1189,0.0467,1e-04,1e-04,0.0013,0.0076,-1e-04,0.0014,0.0153,0.0018,0,0,0.0015,0.0186,3e-04,0,"FCR",9,"S",50
"467",14,2022-03-29,2e-04,3.065,1.0807,0.0198,6.724,8e-04,-3e-04,-0.0016,1.0619,2.3628,3e-04,-5e-04,1e-04,0.1596,0.041,1e-04,0,0.0011,0.006,1e-04,5e-04,0.0151,0.001,0,0,-5e-04,0.0175,2e-04,0,"FCR",9,"S",50
"468",14,2022-05-02,4e-04,2.9137,1.0792,0.0186,6.9069,1e-04,0,-6e-04,1.0866,2.7716,5e-04,0,1e-04,0.1648,0.3763,7e-04,2e-04,0.0012,0.0041,-1e-04,0.0014,0.0172,0.0018,0,0,1e-04,0.0205,2e-04,0,"FCR",9,"S",50
"469",14,2022-06-27,3e-04,2.9424,1.1684,0.0013,7.1273,-0.0014,1e-04,3e-04,1.0992,2.8091,5e-04,-1e-04,1e-04,0.167,0.8779,0.0014,1e-04,1e-04,0.005,0,1e-04,0.0193,0,0,0,1e-04,0.0425,0,0,"FCR",9,"S",50
"470",15,2022-01-26,4e-04,3.3178,0.7898,0.0352,10.134,0.0157,0.0011,2e-04,0.8935,1.8825,0.001,-5e-04,1e-04,0.0292,0.0014,0,1e-04,8e-04,0.0053,2e-04,4e-04,0.0114,0.0013,0,0,4e-04,0.0112,6e-04,0,"FCR",0.1,"T",100
"471",15,2022-11-16,4e-04,2.8003,0.7663,0.0712,9.2354,0.0112,7e-04,0,1.0639,1.8322,0.002,0,1e-04,0.0974,0.0107,0,1e-04,2e-04,0.0024,0,1e-04,0.0116,-1e-04,0,0,0.0028,0.0153,1e-04,0,"FCR",0.1,"T",100
"472",15,2022-07-05,4e-04,3.2815,1.1168,0.0207,9.8022,0.0095,-2e-04,-0.0011,1.3242,2.6333,0.0014,-1e-04,0,0.1816,0.1139,1e-04,1e-04,2e-04,0.0078,1e-04,-0.0011,0.0167,-2e-04,0,0,-2e-04,0.0326,1e-04,0,"FCR",0.1,"T",100
"473",15,2022-10-03,5e-04,3.2134,0.8537,0.0508,10.3923,0.0169,9e-04,5e-04,1.1132,2.2628,0.0018,0,1e-04,0.1259,0.0165,1e-04,2e-04,7e-04,0.007,0,1e-04,0.014,0,0,1e-04,0.0026,0.0176,2e-04,0,"FCR",0.1,"T",100
"474",15,2022-11-08,5e-04,3.6667,1.0382,0.0296,11.3879,0.0184,3e-04,2e-04,1.6663,2.485,0.0016,0,1e-04,0.0685,0.0106,0,1e-04,8e-04,0.0039,0,3e-04,0.0161,-2e-04,0,0,0.0022,0.0204,1e-04,0,"FCR",0.1,"T",100
"475",15,2022-10-17,6e-04,3.7626,1.3466,0.0617,11.1962,0.0307,5e-04,2e-04,2.0661,3.3308,0.0023,0,1e-04,0.1363,0.0314,1e-04,2e-04,4e-04,0.0036,0,2e-04,0.0217,0,0,0,0.0034,0.0274,2e-04,0,"FCR",0.1,"T",100
"476",15,2022-07-18,4e-04,3.5535,1.0931,0.0249,10.7936,0.0154,-3e-04,-0.0014,1.3277,2.7597,0.0015,-3e-04,1e-04,0.1246,0.0662,1e-04,3e-04,2e-04,0.036,0,-0.0015,0.0174,-2e-04,0,0.046,-1e-04,0.0265,1e-04,0,"FCR",0.1,"T",100
"477",16,2022-10-03,5e-04,3.2357,0.8409,0.0167,10.3907,0.0133,9e-04,5e-04,1.1025,2.2076,0.0012,0,1e-04,0.0331,0.0049,0,2e-04,5e-04,0.0313,0,1e-04,0.0136,-1e-04,0,1e-04,0.0025,0.0165,1e-04,0,"FCR",0.1,"S",100
"478",16,2022-06-13,2e-04,2.0964,0.7484,0.0145,5.8478,0.0015,-1e-04,0,1.1647,1.6934,3e-04,-1e-04,1e-04,0.1325,0.0048,0,1e-04,-1e-04,0.0103,1e-04,2e-04,0.0116,0,0,0,-6e-04,0.0238,2e-04,0,"FCR",0.1,"S",100
"479",16,2022-09-13,7e-04,3.207,0.8903,0.0224,10.3228,0.0191,9e-04,-4e-04,1.1669,2.423,9e-04,1e-04,-3e-04,0.0423,0.0134,0,8e-04,1e-04,0.6557,-1e-04,-8e-04,0.0166,-4e-04,0,0.0043,0.0012,0.0228,2e-04,0,"FCR",0.1,"S",100
"480",16,2022-08-18,5e-04,3.4481,0.9643,0.0086,10.8111,0.0159,-1e-04,5e-04,1.1653,2.4893,0.001,2e-04,0,0.0647,0.0394,0,-3e-04,1e-04,0.0183,1e-04,1e-04,0.0165,1e-04,0,0,-1e-04,0.0223,1e-04,0,"FCR",0.1,"S",100
"481",16,0022-05-31,3e-04,2.2083,0.788,0.0667,6.4501,0.0033,-3e-04,6e-04,1.1747,1.8189,0.0015,2e-04,2e-04,0.1621,0.009,1e-04,1e-04,2e-04,0.013,1e-04,1e-04,0.0122,0,0,0,-6e-04,0.0208,4e-04,0,"FCR",0.1,"S",100
"482",16,2022-06-27,3e-04,2.2512,0.7773,0.0082,6.2381,7e-04,-1e-04,2e-04,1.2265,1.6232,6e-04,0,1e-04,0.2075,0.0075,1e-04,0,0,0.006,1e-04,1e-04,0.012,0,0,0,0,0.0228,1e-04,0,"FCR",0.1,"S",100
"483",16,2022-08-01,4e-04,3.2485,0.9423,0.0099,10.3333,0.0152,7e-04,3e-04,1.2579,2.4768,0.0014,1e-04,-1e-04,0.1192,0.0648,1e-04,-3e-04,-4e-04,0.0097,1e-04,1e-04,0.0158,0,0,7e-04,-6e-04,0.0265,0,0,"FCR",0.1,"S",100
"484",16,2022-01-26,4e-04,4.0046,0.8139,0.0289,10.2469,0.0125,6e-04,2e-04,0.5492,2.0432,8e-04,-5e-04,1e-04,0.0163,7e-04,0,0,1e-04,0.0034,1e-04,5e-04,0.0114,0.0012,0,0,1e-04,0.0074,6e-04,0,"FCR",0.1,"S",100
"485",16,2022-04-19,6e-04,2.9431,0.7429,0.0205,9.3544,0.006,0,-6e-04,0.8957,2.0465,8e-04,1e-04,1e-04,0.0054,6e-04,0,1e-04,2e-04,0.0085,-1e-04,0.0017,0.013,0.0019,0,0,5e-04,0.0146,2e-04,0,"FCR",0.1,"S",100
"486",16,2022-05-09,5e-04,3.2041,0.8453,0.0166,10.2003,0.0058,-3e-04,-2e-04,1.0182,2.2504,5e-04,1e-04,2e-04,0.0057,0.001,0,1e-04,1e-04,0.0121,0,-1e-04,0.0142,0,0,0,-3e-04,0.0151,2e-04,0,"FCR",0.1,"S",100
"487",16,2022-11-16,4e-04,2.7947,0.7541,0.0324,9.2475,0.0097,7e-04,1e-04,1.0639,1.8028,0.0014,-1e-04,1e-04,0.0493,0.0046,0,1e-04,2e-04,0.0147,0,1e-04,0.0115,-1e-04,0,0,0.0026,0.0143,1e-04,0,"FCR",0.1,"S",100
"488",16,2022-09-26,5e-04,3.5393,0.9035,0.01,10.9976,0.0147,2e-04,-0.0018,1.1353,2.3529,7e-04,0,-4e-04,0.042,0.0179,0,-0.0012,-9e-04,0.0069,-2e-04,-9e-04,0.0158,-5e-04,0,0,-9e-04,0.0214,1e-04,0,"FCR",0.1,"S",100
"489",16,2022-07-05,4e-04,3.2989,1.1186,0.0076,9.8742,0.0065,-2e-04,-0.001,1.3357,2.6224,0.0011,-1e-04,0,0.0886,0.1056,1e-04,1e-04,1e-04,0.0157,1e-04,-0.0012,0.0168,-1e-04,0,0,3e-04,0.0306,1e-04,0,"FCR",0.1,"S",100
"490",16,2022-05-17,6e-04,3.466,0.9287,0.0117,11.0444,0.0077,-5e-04,-5e-04,1.2139,2.5395,5e-04,1e-04,1e-04,0.0137,8e-04,0,1e-04,1e-04,0.0036,0,-2e-04,0.0166,0,0,0,-1e-04,0.0184,1e-04,0,"FCR",0.1,"S",100
"491",16,2022-07-18,4e-04,3.4754,1.0721,0.0077,10.6357,0.0143,-1e-04,-0.0014,1.2974,2.7162,0.0012,-3e-04,1e-04,0.075,0.0698,1e-04,1e-04,1e-04,0.0089,0,-0.0015,0.0172,-2e-04,0,0.0038,-1e-04,0.0262,1e-04,0,"FCR",0.1,"S",100
"492",16,2022-06-07,3e-04,2.1646,0.7669,0.0159,5.9884,0.0057,-1e-04,1e-04,1.1749,1.7196,4e-04,0,1e-04,0.1343,0.0034,0,1e-04,0,0.0021,1e-04,2e-04,0.0117,0,0,0,-5e-04,0.0175,1e-04,0,"FCR",0.1,"S",100
"493",16,2022-06-20,2e-04,2.1688,0.7079,0.0224,6.0215,6e-04,-5e-04,-1e-04,1.1799,1.544,5e-04,-1e-04,1e-04,0.2021,0.0046,1e-04,1e-04,-1e-04,0.0159,1e-04,1e-04,0.0106,1e-04,0,0,-5e-04,0.0208,1e-04,0,"FCR",0.1,"S",100
"494",16,0022-05-23,3e-04,2.1861,0.729,0.0269,6.2892,0.0026,-1e-04,7e-04,1.167,1.7271,6e-04,1e-04,1e-04,0.0512,0.0048,0,0,-3e-04,0.0071,1e-04,1e-04,0.0114,0,0,0,-5e-04,0.0147,2e-04,0,"FCR",0.1,"S",100
"495",16,2022-05-02,7e-04,3.5212,0.8802,0.0211,11.0376,0.009,-5e-04,-7e-04,1.1756,2.5283,8e-04,1e-04,1e-04,0.0076,0.0025,0,1e-04,3e-04,0.0131,-1e-04,0.0014,0.0163,0.0018,0,0,1e-04,0.0197,3e-04,0,"FCR",0.1,"S",100
"496",16,2022-03-17,4e-04,3.1982,0.7886,0.0186,9.9429,0.0076,-3e-04,-0.0014,0.8145,1.8738,5e-04,-5e-04,2e-04,0.0075,6e-04,0,1e-04,-1e-04,0.0032,0,4e-04,0.0122,0.001,0,0,-2e-04,0.0125,3e-04,0,"FCR",0.1,"S",100
"497",16,2022-10-17,6e-04,3.7668,1.3492,0.0239,11.2271,0.0272,6e-04,2e-04,2.0383,3.3062,0.0012,0,1e-04,0.0485,0.0226,0,2e-04,3e-04,0.0104,0,1e-04,0.0216,0,0,0,0.0029,0.026,0,0,"FCR",0.1,"S",100
"498",16,2022-11-08,5e-04,3.6525,1.0286,0.0159,11.3581,0.0168,2e-04,2e-04,1.6432,2.4417,0.0013,0,1e-04,0.0345,0.0065,0,1e-04,3e-04,0.0148,0,-1e-04,0.0158,0,0,0,0.0034,0.0206,1e-04,0,"FCR",0.1,"S",100
"499",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCR",0.1,"T",200
"500",18,2022-07-18,3e-04,3.6994,1.6022,0.0136,11.8824,0.0239,-1e-04,-0.0014,1.2209,3.804,0.0016,-2e-04,2e-04,1.4179,0.0853,5e-04,3e-04,1e-04,0.0074,1e-04,-0.0015,0.024,-2e-04,0,0,-2e-04,0.0274,1e-04,0,"FCR",0.1,"S",200
"501",18,0022-05-31,4e-04,3.2239,1.2408,0.0289,11.1408,0.0252,0.0015,7e-04,0.9837,2.7753,0.0013,4e-04,2e-04,0.5637,0.044,4e-04,3e-04,-2e-04,0.0153,1e-04,2e-04,0.0179,0,0,0,-6e-04,0.0263,1e-04,0,"FCR",0.1,"S",200
"502",18,0022-05-23,4e-04,3.4499,1.4708,0.0258,11.2043,0.0271,2e-04,7e-04,1.1752,3.4084,0.0012,4e-04,2e-04,1.538,0.0928,7e-04,2e-04,-4e-04,0.0121,1e-04,1e-04,0.0219,1e-04,0,0,-5e-04,0.0297,1e-04,0,"FCR",0.1,"S",200
"503",18,2022-08-18,4e-04,3.6631,1.5168,0.0105,11.4606,0.0164,2e-04,6e-04,1.1579,3.5046,0.0012,2e-04,0,1.4059,0.0892,6e-04,0,2e-04,0.0194,1e-04,1e-04,0.0228,1e-04,0,1e-04,-2e-04,0.0272,1e-04,0,"FCR",0.1,"S",200
"504",18,2022-06-20,4e-04,3.3732,1.3585,0.0208,11.0846,0.0154,1e-04,0,0.9825,2.9892,0.001,1e-04,2e-04,1.0665,0.0621,4e-04,2e-04,-2e-04,0.0186,1e-04,1e-04,0.019,1e-04,0,0,-5e-04,0.0228,1e-04,0,"FCR",0.1,"S",200
"505",18,2022-03-17,3e-04,3.2883,1.0509,0.0313,10.229,0.0083,7e-04,-0.0013,0.8197,2.0806,9e-04,-4e-04,2e-04,0.4368,0.0291,2e-04,1e-04,0,0.0036,0,4e-04,0.0132,0.001,0,0,-4e-04,0.0152,3e-04,0,"FCR",0.1,"S",200
"506",18,2022-09-26,4e-04,3.5225,1.4243,0.0169,11.1956,0.0092,2e-04,-0.0016,1.4138,3.2284,8e-04,0,-3e-04,0.6326,0.0582,3e-04,-0.0011,-9e-04,0.0105,-1e-04,-8e-04,0.0217,-4e-04,0,0,-9e-04,0.0268,0,0,"FCR",0.1,"S",200
"507",18,2022-06-13,4e-04,3.4065,1.2704,0.023,11.2438,0.0205,4e-04,0,1.013,2.8405,2e-04,2e-04,2e-04,1.1223,0.0523,4e-04,4e-04,0,0.0051,1e-04,2e-04,0.0182,1e-04,0,0,-2e-04,0.021,1e-04,0,"FCR",0.1,"S",200
"508",18,2022-04-19,4e-04,3.1293,1.0306,0.0337,10.1584,0.0112,9e-04,-6e-04,0.8957,2.3278,0.0011,2e-04,2e-04,0.5593,0.0413,4e-04,2e-04,3e-04,0.0135,-1e-04,0.0014,0.0146,0.0019,0,0,5e-04,0.0195,3e-04,0,"FCR",0.1,"S",200
"509",18,2022-05-09,4e-04,3.2774,1.2329,0.0304,10.5508,0.0128,4e-04,-2e-04,0.9608,2.6808,8e-04,2e-04,2e-04,0.8809,0.0653,5e-04,2e-04,2e-04,0.0089,1e-04,-1e-04,0.0169,0,0,0,-2e-04,0.0216,3e-04,0,"FCR",0.1,"S",200
"510",18,2022-05-17,4e-04,3.3868,1.2547,0.0244,11.0313,0.0184,5e-04,-4e-04,1.0942,2.9039,8e-04,3e-04,2e-04,1.0298,0.0507,4e-04,2e-04,2e-04,0.0076,1e-04,-1e-04,0.0187,0,0,0,-1e-04,0.023,1e-04,0,"FCR",0.1,"S",200
"511",18,2022-06-27,4e-04,3.6368,1.4768,0.0117,11.7213,0.0139,3e-04,3e-04,1.1716,3.2738,0.0011,2e-04,1e-04,0.7814,0.0659,4e-04,2e-04,1e-04,0.0184,1e-04,1e-04,0.0216,0,0,0,0,0.0323,0,0,"FCR",0.1,"S",200
"512",18,2022-10-17,4e-04,3.6247,1.7511,0.0196,11.2399,0.0146,9e-04,5e-04,2.2546,3.7651,0.0014,0,2e-04,1.1278,0.1086,7e-04,4e-04,3e-04,0.0194,0,1e-04,0.0245,0,0,0,0.0028,0.0312,1e-04,0,"FCR",0.1,"S",200
"513",18,2022-05-02,5e-04,3.5588,1.192,0.0312,11.3346,0.019,3e-04,-5e-04,1.1092,2.8038,0.0012,6e-04,2e-04,0.8688,0.0531,3e-04,2e-04,4e-04,0.0526,-1e-04,0.0016,0.0181,0.0017,0,1e-04,0,0.0268,3e-04,0,"FCR",0.1,"S",200
"514",19,2022-01-26,1e-04,2.2181,0.7392,0.0586,5.9215,0.0216,2e-04,4e-04,1.3243,1.5411,0.0013,-4e-04,2e-04,0.7828,0.1394,3e-04,2e-04,0.001,0.0068,3e-04,4e-04,0.0103,0.0013,0,0,3e-04,0.0223,9e-04,0,"BVR",0.1,"T",50
"515",19,2022-08-01,1e-04,2.3837,0.7705,0.0296,5.5659,0.0037,0.001,6e-04,1.3547,1.488,0.0014,4e-04,-1e-04,0.6877,0.0414,1e-04,-3e-04,-1e-04,0.0202,3e-04,1e-04,0.0106,0,0,0,-6e-04,0.0204,2e-04,0,"BVR",0.1,"T",50
"516",19,2022-07-25,0,2.4028,0.7784,0.0198,5.9905,0.0052,0.0012,-4e-04,1.3788,1.4046,0.001,-2e-04,-1e-04,0.7057,0.0201,1e-04,-3e-04,-2e-04,0.0419,0,-6e-04,0.0105,0,0,0,1e-04,0.0235,2e-04,0,"BVR",0.1,"T",50
"517",19,2022-04-12,2e-04,2.0542,0.6671,0.0388,5.6143,0.015,-2e-04,-2e-04,1.1899,1.5172,9e-04,1e-04,1e-04,0.3397,0.0363,1e-04,1e-04,5e-04,0.0042,0,0.0015,0.0099,0.0018,0,0,0.0023,0.0168,5e-04,0,"BVR",0.1,"T",50
"518",19,2022-08-18,2e-04,2.299,0.7843,0.0359,5.6388,0.0085,-1e-04,6e-04,1.3216,1.5333,4e-04,3e-04,0,0.4319,0.0392,1e-04,-3e-04,4e-04,0.0012,3e-04,2e-04,0.0113,1e-04,0,0,-3e-04,0.0258,2e-04,0,"BVR",0.1,"T",50
"519",19,2022-05-17,1e-04,2.0246,0.6725,0.0299,5.5007,0.0036,-6e-04,-5e-04,1.1218,1.4358,6e-04,2e-04,1e-04,0.2013,0.0422,1e-04,1e-04,6e-04,0.0015,1e-04,-1e-04,0.0098,0,0,0,-2e-04,0.0122,2e-04,0,"BVR",0.1,"T",50
"520",19,2022-06-13,1e-04,2.0391,0.6497,0.0478,5.538,0.0107,2e-04,-1e-04,1.1512,1.2803,8e-04,2e-04,2e-04,0.4834,0.0255,1e-04,1e-04,2e-04,0.0017,1e-04,1e-04,0.0086,1e-04,0,0,-3e-04,0.0099,2e-04,0,"BVR",0.1,"T",50
"521",19,2022-03-22,1e-04,2.2498,0.737,0.0421,6.0084,0.0077,-8e-04,-0.0014,1.2695,1.4743,8e-04,-5e-04,1e-04,0.4224,0.0274,1e-04,1e-04,0.0013,0.0057,1e-04,6e-04,0.0102,0.001,0,0,-5e-04,0.0181,4e-04,0,"BVR",0.1,"T",50
"522",19,2022-10-24,1e-04,2.253,0.8837,0.03,5.8681,0.0073,6e-04,2e-04,1.4629,1.9571,-0.0013,0,1e-04,2.385,0.4664,6e-04,1e-04,4e-04,0.0032,2e-04,0,0.0137,-1e-04,0,0,0.0023,0.0351,4e-04,0,"BVR",0.1,"T",50
"523",19,2022-06-27,1e-04,2.2494,0.6855,0.0678,6.0201,0.0108,-1e-04,2e-04,1.3121,1.3326,0.0015,7e-04,1e-04,0.796,0.0581,2e-04,2e-04,0.0021,0.0035,2e-04,-1e-04,0.0095,0,0,0,0,0.0137,4e-04,0,"BVR",0.1,"T",50
"524",19,2022-11-08,1e-04,2.28,0.9146,0.0543,5.845,0.0092,5e-04,1e-04,1.5678,1.9693,0.0017,1e-04,1e-04,2.2248,0.3872,5e-04,2e-04,9e-04,0.0044,2e-04,0,0.0139,0,0,0,0.0032,0.0319,0.0013,0,"BVR",0.1,"T",50
