"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_DescRate_ms","Flag_NA"
"FCR",50,7809,2024-04-01 14:38:40,9.526,9.0697,7.9018,49.701,34.415928,50.497,0,0,7.804,332.4503,0.1237,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.527,9.072,7.1801,47.862,33.818182,49.616,0,0,7.803,333.67,0.1237,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.527,9.0731,6.5458,47.003,34.09291,50.014,0,0,7.803,335.9957,0.12362,0.003,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.528,9.0726,6.0383,46.917,34.88262,51.168,0,0,7.803,336.6512,0.12366,0.003,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.529,9.074,5.68,47.574,35.181086,51.603,0,0,7.803,335.6595,0.12373,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.53,9.0774,5.4848,49.004,32.878747,48.223,0,0,7.802,334.3299,0.12371,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.531,9.0811,5.3933,51.211,30.075705,44.106,0,0,7.801,333.8251,0.1237,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.532,9.084,5.3823,54.062,29.20432,42.82,0,0,7.802,335.321,0.12368,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.533,9.0859,5.4564,57.259,30.01867,44.004,0,0,7.802,337.7036,0.12365,0.004,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.534,9.0876,5.62,60.515,30.850683,45.215,0,0,7.801,338.5423,0.12368,0.003,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.535,9.0914,5.8777,63.686,30.51002,44.709,0,0,7.8,337.9763,0.12368,0.002,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.535,9.099,6.2206,66.726,29.832966,43.709,0,0,7.801,337.3126,0.12365,0.002,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1079,6.6005,69.607,29.26184,42.864,0,0,7.801,337.0557,0.12367,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1142,6.9795,72.25,29.123216,42.651,0,0,7.801,337.1935,0.1237,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1189,7.3452,74.504,29.489048,43.18,0,0,7.801,337.6884,0.12368,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1238,7.6953,76.296,29.625452,43.376,0,0,7.8,338.4786,0.12368,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1306,8.0287,77.757,29.313511,42.917,0,0,7.799,338.9194,0.12372,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.536,9.1398,8.3384,78.992,28.889007,42.295,0,0,7.798,338.974,0.12371,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1462,8.6039,79.976,28.425571,41.615,0,0,7.799,338.9666,0.12368,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.148,8.7991,80.708,27.833049,40.747,0,0,7.8,338.8302,0.12368,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1489,8.9619,81.258,27.369978,40.067,0,0,7.8,337.8406,0.12368,0,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.15,9.1084,81.711,27.266494,39.914,0,0,7.801,336.4653,0.1237,1.8628e-08,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1507,9.2213,82.129,27.406372,40.116,0,0,7.802,336.1405,0.12374,2.049e-07,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1513,9.3018,82.545,27.665868,40.492,0,0,7.801,336.3222,0.12376,2.049e-07,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1523,9.3614,82.973,27.866973,40.784,0,0,7.8,336.7699,0.12373,1.8627e-08,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1543,9.411,83.433,27.744814,40.605,0,0,7.799,337.5952,0.12368,1.6934e-09,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.157,9.4564,83.956,27.457421,40.185,0,0,7.797,336.579,0.12371,1.5395e-10,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1595,9.5046,84.511,27.182891,39.785,0,0,7.797,333.9474,0.12374,1.3995e-11,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1621,9.5513,84.966,27.025936,39.558,0,0,7.797,332.7931,0.1237,1.2723e-12,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1634,9.604,85.31,27.018479,39.548,0,0,7.797,332.8608,0.12368,1.1565e-13,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1621,9.6616,85.619,27.029309,39.563,0,0,7.797,333.4753,0.12368,1.0343e-14,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1599,9.7375,85.818,27.030027,39.563,0,0,7.797,334.8018,0.12364,-9.399e-16,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.158,9.7903,85.878,27.027159,39.557,0,0,7.797,335.3919,0.12363,-2.077e-14,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1568,9.8201,85.896,26.994644,39.507,0,0,7.797,334.5022,0.12368,-2.294e-13,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.157,9.8658,85.971,26.954012,39.444,0,0,7.797,332.9063,0.12372,-2.523e-12,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1579,9.8884,86.128,26.979857,39.478,0,0,7.798,331.9277,0.12372,-2.776e-11,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1595,9.8898,86.328,27.116856,39.675,0,0,7.798,331.7041,0.1237,-3.053e-10,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1615,9.8863,86.501,27.215101,39.819,0,0,7.796,331.751,0.12372,-3.359e-09,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1649,9.8941,86.632,27.089509,39.638,0,0,7.796,331.9789,0.12378,-3.694e-08,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.538,9.1698,9.9122,86.759,26.930249,39.407,0,0,7.795,332.1364,0.12382,-4.064e-07,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.538,9.1725,9.9384,86.856,26.87513,39.328,0,0,7.795,332.8802,0.1238,0,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.538,9.1713,9.9605,86.882,26.86704,39.317,0,0,7.795,334.0033,0.12375,0,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.538,9.1689,9.9706,86.83,26.895859,39.361,0,0,7.795,334.0999,0.12373,-0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1668,9.9898,86.724,26.906448,39.377,0,0,7.794,333.3605,0.12372,-0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1654,10.0026,86.624,26.931656,39.414,0,0,7.794,332.5484,0.12371,0,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1644,10.0056,86.556,26.946941,39.437,0,0,7.794,332.1099,0.12371,0,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.164,10.0002,86.529,26.964408,39.462,0,0,7.794,332.0164,0.12368,0.001,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.537,9.1636,9.9829,86.547,27.396544,40.094,0,0,7.794,333.1398,0.12362,0.002,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.538,9.1629,9.9723,86.587,28.556558,41.791,0,0,7.793,335.2823,0.12363,0.003,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.539,9.1626,9.9641,86.622,30.334062,44.393,0,0,7.792,335.9802,0.12374,0.005,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.54,9.1625,9.9598,86.642,32.395622,47.411,0,0,7.793,335.4689,0.12377,0.006,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.541,9.1627,9.9642,86.652,35.783597,52.369,0,0,7.793,334.6069,0.12374,0.008,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.544,9.1634,9.9686,86.613,41.348243,60.512,0,0,7.792,334.5922,0.12376,0.01,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.546,9.1636,9.9744,86.443,44.145854,64.607,0,0,7.792,336.5815,0.12376,0.013,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.549,9.1627,9.9744,86.047,41.809622,61.188,0,0,7.791,338.269,0.12371,0.016,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.554,9.1623,9.9781,85.272,38.809022,56.794,0,0,7.79,338.2172,0.12371,0.018,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.56,9.1636,9.9767,83.932,36.618775,53.587,0,0,7.79,337.4179,0.12375,0.019,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.566,9.163,9.9598,81.765,35.760858,52.333,0,0,7.788,336.9512,0.12378,0.019,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.572,9.1615,9.9208,78.35,37.383713,54.711,0,0,7.781,337.0477,0.12379,0.018,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.576,9.1642,9.8403,73.588,39.741367,58.16,0,0,7.763,337.5524,0.12376,0.017,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.58,9.1665,9.6905,68.078,41.231085,60.335,0,0,7.734,338.3214,0.12376,0.015,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.584,9.1645,9.4655,62.649,42.322125,61.922,0,0,7.698,338.8609,0.1238,0.013,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.586,9.1616,9.0857,58.001,42.587188,62.297,0,0,7.658,338.8266,0.12371,0.011,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.588,9.1622,8.5008,54.517,41.579821,60.811,0,0,7.618,337.4758,0.12362,0.01,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.591,9.1662,7.8341,52.35,40.043704,58.555,0,0,7.584,335.4348,0.12373,0.009,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.594,9.1712,7.1753,51.521,38.357818,56.082,0,0,7.558,335.4866,0.12381,0.008,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.596,9.1784,6.6263,51.824,38.013454,55.572,0,0,7.536,337.2423,0.12375,0.008,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.598,9.1862,6.221,52.866,39.11621,57.183,0,0,7.517,338.0782,0.12372,0.008,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.599,9.1915,5.9656,54.192,39.697065,58.034,0,0,7.5,336.6453,0.12375,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.6,9.1964,5.8811,55.494,40.467733,59.164,0,0,7.484,334.4586,0.12371,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.603,9.2008,5.9298,56.7,41.833524,61.166,0,0,7.472,331.4273,0.12364,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.605,9.2013,6.072,57.886,41.42247,60.571,0,0,7.462,303.5219,0.12362,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.607,9.2001,6.2364,59.119,38.988132,57.016,0,0,7.454,246.3975,0.12366,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.608,9.1983,6.3892,60.388,36.89778,53.962,0,0,7.448,200.3407,0.12372,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.609,9.1947,6.5228,61.584,35.694575,52.202,0,0,7.443,176.5918,0.12373,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.611,9.1905,6.6572,62.559,34.465966,50.405,0,0,7.438,161.7874,0.12368,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.614,9.1878,6.8001,63.235,33.336797,48.754,0,0,7.432,152.2942,0.12365,0.007,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.616,9.1865,6.9499,63.574,32.447207,47.453,0,0,7.426,145.44,0.12367,0.006,0,0,0,0,0,0,4,4,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.617,9.1863,7.0969,63.534,31.576963,46.18,0,0.0117,7.422,139.8303,0.12371,0.006,0,0,0,0,0,0,4,0,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.619,9.1866,7.21,63.12,30.681343,44.87,0,0.4554,7.417,134.9734,0.12373,0.005,0,0,0,0,0,0,4,0,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.619,9.1866,7.2892,62.405,29.865213,43.676,0,0.7333,7.413,130.6816,0.12376,0.003,0,0,0,0,0,0,4,0,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.62,9.1865,7.3307,61.481,29.257983,42.789,0,1.0833,7.41,126.5692,0.12376,0.002,0,0,0,0,0,0,4,0,0,0,0,0,5
"FCR",50,7809,2024-04-01 14:38:40,9.621,9.1869,7.3263,60.452,28.858039,42.205,0,5.2335,7.408,122.7639,0.12375,0.002,0,0,0,0,0,0,4,0,0,0,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.112,12.5809,NA,NA,NA,NA,NA,NA,NA,NA,432.38,0.113,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.097,12.5456,NA,NA,NA,NA,NA,NA,NA,NA,433.74,0.089,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.085,12.5243,NA,NA,NA,NA,NA,NA,NA,NA,424.4,0.065,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.069,12.5043,NA,NA,NA,NA,NA,NA,NA,NA,387.59,0.045,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4867,NA,NA,NA,NA,NA,NA,NA,NA,335.69,0.03,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.052,12.4755,NA,NA,NA,NA,NA,NA,NA,NA,311.03,0.018,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.051,12.4706,NA,NA,NA,NA,NA,NA,NA,NA,320.53,0.005,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.049,12.4696,NA,NA,NA,NA,NA,NA,NA,NA,340.47,-0.007,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.053,12.4711,NA,NA,NA,NA,NA,NA,NA,NA,366.94,-0.014,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.063,12.4748,NA,NA,NA,NA,NA,NA,NA,NA,384.55,-0.017,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.073,12.4772,NA,NA,NA,NA,NA,NA,NA,NA,382.19,-0.018,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.078,12.4749,NA,NA,NA,NA,NA,NA,NA,NA,377.42,-0.016,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.079,12.4711,NA,NA,NA,NA,NA,NA,NA,NA,378.18,-0.012,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.079,12.4666,NA,NA,NA,NA,NA,NA,NA,NA,378.66,-0.007,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.08,12.4629,NA,NA,NA,NA,NA,NA,NA,NA,378.26,-0.003,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.08,12.463,NA,NA,NA,NA,NA,NA,NA,NA,378.7,-0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.08,12.464,NA,NA,NA,NA,NA,NA,NA,NA,379.31,0,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.08,12.4648,NA,NA,NA,NA,NA,NA,NA,NA,379.96,0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.08,12.4669,NA,NA,NA,NA,NA,NA,NA,NA,380.04,0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.079,12.4679,NA,NA,NA,NA,NA,NA,NA,NA,379.71,0.002,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.078,12.4671,NA,NA,NA,NA,NA,NA,NA,NA,379.55,0.002,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.078,12.4659,NA,NA,NA,NA,NA,NA,NA,NA,379.65,0.002,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.465,NA,NA,NA,NA,NA,NA,NA,NA,379.52,0.002,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4631,NA,NA,NA,NA,NA,NA,NA,NA,379.34,0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4594,NA,NA,NA,NA,NA,NA,NA,NA,379.71,0,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4565,NA,NA,NA,NA,NA,NA,NA,NA,380.29,9.2539e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4536,NA,NA,NA,NA,NA,NA,NA,NA,380.54,0,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4508,NA,NA,NA,NA,NA,NA,NA,NA,380.65,0,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4508,NA,NA,NA,NA,NA,NA,NA,NA,381.21,0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4531,NA,NA,NA,NA,NA,NA,NA,NA,381.89,0.003,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.077,12.4552,NA,NA,NA,NA,NA,NA,NA,NA,382.31,0.006,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.076,12.4563,NA,NA,NA,NA,NA,NA,NA,NA,382.5,0.009,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.073,12.4564,NA,NA,NA,NA,NA,NA,NA,NA,381.76,0.011,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.07,12.4558,NA,NA,NA,NA,NA,NA,NA,NA,375.79,0.012,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.065,12.4547,NA,NA,NA,NA,NA,NA,NA,NA,363.13,0.012,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.06,12.4532,NA,NA,NA,NA,NA,NA,NA,NA,352.46,0.011,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4522,NA,NA,NA,NA,NA,NA,NA,NA,346.59,0.008,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4506,NA,NA,NA,NA,NA,NA,NA,NA,341.52,0.005,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4478,NA,NA,NA,NA,NA,NA,NA,NA,338.59,0.003,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4452,NA,NA,NA,NA,NA,NA,NA,NA,338.67,0.001,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4427,NA,NA,NA,NA,NA,NA,NA,NA,341.32,0,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4405,NA,NA,NA,NA,NA,NA,NA,NA,340.57,2.2368e-08,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.439,NA,NA,NA,NA,NA,NA,NA,NA,335.2,2.4605e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4385,NA,NA,NA,NA,NA,NA,NA,NA,335.77,2.4605e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.439,NA,NA,NA,NA,NA,NA,NA,NA,339.38,2.2368e-08,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4393,NA,NA,NA,NA,NA,NA,NA,NA,340.89,2.0335e-09,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4403,NA,NA,NA,NA,NA,NA,NA,NA,343.13,1.8475e-10,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4418,NA,NA,NA,NA,NA,NA,NA,NA,343.06,1.5636e-11,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4432,NA,NA,NA,NA,NA,NA,NA,NA,338.24,-1.134e-11,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4445,NA,NA,NA,NA,NA,NA,NA,NA,334.91,-1.4e-10,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4456,NA,NA,NA,NA,NA,NA,NA,NA,339.04,-1.54e-09,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4466,NA,NA,NA,NA,NA,NA,NA,NA,343.88,-1.694e-08,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.448,NA,NA,NA,NA,NA,NA,NA,NA,343.27,-1.863e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.057,12.4491,NA,NA,NA,NA,NA,NA,NA,NA,338.42,-1.863e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4493,NA,NA,NA,NA,NA,NA,NA,NA,336.29,-1.693e-08,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4491,NA,NA,NA,NA,NA,NA,NA,NA,339.14,-1.527e-09,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4485,NA,NA,NA,NA,NA,NA,NA,NA,339.82,1.2501e-12,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4485,NA,NA,NA,NA,NA,NA,NA,NA,338.45,1.5405e-09,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.4503,NA,NA,NA,NA,NA,NA,NA,NA,338.22,1.7084e-08,0,0,6,6,6,6,6,6,6,6,0,0,5
"FCR",50,7809,2024-04-08 10:55:43,-0.056,12.453,NA,NA,NA,NA,NA,NA,NA,NA,338.84,1.8794e-07,0,0,6,6,6,6,6,6,6,6,0,0,5
