date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2024-03-21,05:30:00,81.2291,-0.1082,0,-7.147,2,52.1699,0,1.2867,1,1.1628,0,-0.01,1,NA,NA,NA,17.3782,424.232,425.649,0.3,0,136.425,3.3304,3.3415,0.3,0,0.0918,2.0574,2.0643,-0.2,0,277.165,277.502,95369.5,1.1958,1007.01,0.0242,0.0753,0.0025,317.7,831.362,0.0021,38.2145,513.661,264.47,0.6937,5.4515,53.5039,NA,1.3258,320.56,NA,-0.137,NA,64.9286,-9.8532,NA,NA,NA,NA,NA,-0.1071,1.0102,-4.3272,1.0134,47.7432,1.0927,1.1775,1.0927,1.0641,1.0927,-0.0103,1.1693,0.863,1.6473,0.1413,80.8053
2024-03-21,06:00:00,81.2499,-0.0472,1,12.8109,1,84.5966,1,2.7765,1,1.8846,1,-0.0021,1,NA,NA,NA,17.4291,424.61,426.084,0.1,1,142.009,3.4596,3.4717,0.3,0,0.0917,2.0509,2.058,-0.1,0,276.65,277.021,95416.5,1.1984,1007.07,0.0241,0.1221,0.0026,330.196,803.747,0.0022,41.082,473.552,264.965,1.7751,6.4484,340.869,NA,0.9636,-51.479,NA,0.1514,NA,NA,NA,NA,NA,NA,NA,NA,-0.0468,1.0093,17.0881,1.0133,77.6121,1.09,2.5473,1.09,1.729,1.09,-0.0111,1.1491,0.7163,1.052,0.1589,80.8243
2024-03-21,06:30:00,81.2707,-0.0658,0,35.4478,0,109.816,0,2.6471,0,2.4452,0,-0.0104,0,NA,NA,NA,17.486,425.032,426.54,0.3,0,145.47,3.536,3.5485,0.4,0,0.0929,2.0742,2.0816,-0.1,0,276.021,276.45,95460.4,1.2014,1007.1,0.0241,0.1584,0.0026,337.634,772.048,0.0022,43.7322,434.414,265.251,2.035,5.3189,341.994,NA,0.8041,-30.4913,NA,0.3228,NA,50.7839,-7.7066,NA,NA,NA,NA,NA,-0.0653,1.0087,40.7471,1.0133,100.536,1.0923,2.4234,1.0923,2.2385,1.0923,-0.0275,1.1503,0.5494,0.9007,0.1582,80.8037
2024-03-21,07:00:00,81.2916,-0.1367,0,21.0179,1,75.157,0,0.5654,1,1.6731,0,-0.0039,0,NA,NA,NA,17.4797,424.244,425.615,0.2,0,132.751,3.222,3.2324,0.3,0,0.094,2.0963,2.1031,-0.1,0,275.782,276.237,95510.7,1.2031,1006.93,0.024,0.1084,0.0024,307.814,760.473,0.002,40.4767,452.659,264.066,2.3696,6.5943,339.501,NA,1.1023,-153.616,NA,0.2797,NA,58.9351,-8.9436,NA,NA,NA,NA,NA,-0.1356,1.0083,24.6616,1.0134,68.595,1.0957,0.5161,1.0957,1.527,1.0957,-0.0149,1.1524,0.6588,1.3196,0.2262,80.7339
2024-03-21,07:30:00,81.3124,-0.1226,0,25.5351,0,112.578,0,1.6961,0,2.5054,0,0.0048,1,NA,NA,NA,17.5307,424.746,426.097,0.2,0,130.855,3.1705,3.1805,0.3,0,0.0926,2.0607,2.0672,-0.1,0,275.443,275.901,95557,1.2052,1006.9,0.024,0.1623,0.0024,303.041,742.564,0.002,40.8101,439.523,263.867,1.9129,6.6457,351.814,NA,0.9997,-107.133,NA,0.2268,NA,59.7908,-9.0735,NA,NA,NA,NA,NA,-0.1215,1.009,31.0833,1.0133,103.171,1.0912,1.5544,1.0912,2.296,1.0912,-0.0103,1.1497,0.6607,1.1435,0.1953,80.6391
2024-03-21,08:00:00,81.3332,-0.071,0,18.4126,0,65.6594,0,0.4504,1,1.4612,0,-0.0037,0,NA,NA,NA,17.5455,424.79,426.047,0.1,0,121.865,2.9504,2.9592,0.3,0,0.0926,2.0617,2.0678,-0.1,0,275.399,275.898,95614,1.206,1006.78,0.024,0.0947,0.0022,282.18,742.43,0.0018,38.0076,460.25,262.963,1.1925,4.6347,351.186,NA,0.9438,-65.4575,NA,0.2804,NA,53.0072,-8.044,NA,NA,NA,NA,NA,-0.0702,1.0116,21.6004,1.0143,60.4392,1.0864,0.4146,1.0864,1.345,1.0864,-0.0132,1.148,0.5383,1.1964,0.1528,80.5392
2024-03-21,08:30:00,81.3541,-0.0686,0,28.035,0,55.2764,0,1.674,0,1.2298,0,-0.0037,0,NA,NA,NA,17.6493,426.73,428.053,0.3,0,127.845,3.0911,3.1007,0.4,0,0.0927,2.0597,2.0661,-0.1,0,275.015,275.571,95669.6,1.2081,1006.85,0.0239,0.0797,0.0023,295.801,725.347,0.0019,40.7807,429.546,263.56,1.3691,5.2584,356.241,NA,0.7444,-40.7438,NA,0.5072,NA,62.6831,-9.5124,NA,NA,NA,NA,NA,-0.0679,1.0106,30.5607,1.0138,50.8448,1.0872,1.5398,1.0872,1.1312,1.0872,-0.0154,1.148,0.3213,1.0707,0.0969,80.4907
2024-03-21,09:00:00,81.3749,0.0596,0,42.1601,0,61.681,0,0.5251,0,1.3726,0,0.002,0,NA,NA,NA,17.6658,427.267,428.634,0.1,1,131.902,3.1902,3.2004,0.4,0,0.0926,2.0602,2.0668,-0.1,0,275.217,275.826,95682.9,1.2071,1006.91,0.024,0.0889,0.0024,305.33,738.615,0.002,41.3382,433.285,263.963,1.3272,4.6783,353.16,NA,0.6955,-21.9638,NA,0.6835,NA,61.0333,-9.262,NA,NA,NA,NA,NA,0.059,1.0108,44.8421,1.0139,56.7473,1.0869,0.4831,1.0869,1.2628,1.0869,-0.0149,1.1479,0.4641,0.8369,0.09,80.4251
2024-03-21,09:30:00,81.3957,-0.0179,2,36.6994,1,64.0065,1,0.9682,1,1.4267,1,-0.0038,1,NA,NA,NA,17.4895,424.5,425.704,0.1,1,116.539,2.8286,2.8366,0.2,0,0.0926,2.0767,2.0826,-0.1,0,275.947,277.597,95712.8,1.1999,1006.74,0.0241,0.0925,0.0021,270.806,836.916,0.0018,32.3576,566.11,262.445,2.0268,6.442,325.91,NA,1.0784,-4.1746,NA,0.5734,NA,NA,NA,NA,NA,NA,NA,NA,-0.0177,1.0087,39.5883,1.0133,58.6016,1.0922,0.8864,1.0922,1.3062,1.0922,-0.0188,1.1503,1.0914,0.9208,0.1448,80.4786
2024-03-21,10:00:00,81.4166,0.0589,1,22.2998,0,57.0441,0,1.5512,0,1.2726,0,0.0011,0,NA,NA,NA,17.409,424.486,425.623,0.1,1,109.585,2.672,2.6792,0.2,0,0.0923,2.0773,2.0829,-0.1,0,276.312,278.478,95741.8,1.1966,1006.67,0.0242,0.0825,0.002,255.893,890.002,0.0017,28.7519,634.11,261.735,1.9692,5.6236,317.298,NA,1.1714,-41.3853,NA,0.3909,NA,53.8654,-8.1743,NA,NA,NA,NA,NA,0.0584,1.0088,25.0083,1.0133,52.2529,1.0917,1.4209,1.0917,1.1657,1.0917,-0.0093,1.15,1.2112,1.009,0.1227,80.4675
2024-03-21,10:30:00,81.4374,0.0594,1,44.8424,0,54.4663,0,1.0799,0,1.2159,0,0.0053,0,NA,NA,NA,17.3419,423.777,424.899,0.1,1,108.044,2.6402,2.6472,0.2,0,0.0921,2.079,2.0845,-0.1,0,276.936,279.151,95759.5,1.1939,1006.67,0.0242,0.0788,0.002,252.895,932.564,0.0016,27.1182,679.669,261.588,1.211,4.6905,342.382,NA,1.0255,-20.9001,NA,0.8233,NA,51.8663,-7.8709,NA,NA,NA,NA,NA,0.0587,1.0115,47.119,1.0143,50.133,1.0864,0.994,1.0864,1.1191,1.0864,-0.0122,1.1479,0.825,1.0897,0.1363,80.1546
2024-03-21,11:00:00,81.4582,0.0471,1,47.3264,1,78.4253,1,0.9667,1,1.7517,1,-0.0027,1,NA,NA,NA,17.2668,423.244,424.331,0.1,1,104.463,2.5606,2.5672,0.3,0,0.0918,2.0786,2.0839,-0.1,0,277.753,279.75,95776.4,1.1916,1006.63,0.0243,0.1135,0.0019,245.312,971.864,0.0016,25.2413,726.552,261.208,1.366,5.4829,325.043,NA,0.9498,-14.0444,NA,0.6035,NA,NA,NA,NA,NA,NA,NA,NA,0.0466,1.0107,50.8615,1.0138,72.139,1.0871,0.8892,1.0871,1.6113,1.0871,-0.0219,1.148,1.0272,0.6975,0.175,79.9304
2024-03-21,11:30:00,81.479,-0.0948,1,53.8641,0,50.821,0,0.2503,2,1.1358,0,-0.0035,1,NA,NA,NA,17.2005,422.577,423.632,0.1,1,101.33,2.4895,2.4957,0.2,0,0.0915,2.0777,2.0829,-0.2,0,278.504,280.313,95777.7,1.1892,1006.6,0.0243,0.0736,0.0018,238.498,1010.19,0.0016,23.6091,771.696,260.858,0.7852,6.6567,311.009,NA,1.5931,-35.2997,NA,1.0599,NA,59.876,-9.0864,NA,NA,NA,NA,NA,-0.0934,1.0155,55.7226,1.0166,46.7767,1.0865,0.2303,1.0865,1.0454,1.0865,-0.0229,1.15,2.1719,0.8618,0.1525,79.7004
2024-03-21,12:00:00,81.4999,-0.0645,1,24.2883,0,62.2784,0,0.9531,0,1.3922,0,0.0018,0,NA,NA,NA,17.1453,422.228,423.294,0.3,0,102.183,2.5164,2.5228,0.2,0,0.091,2.0694,2.0746000000000002,-0.2,0,279.129,280.613,95784.6,1.188,1006.62,0.0244,0.0902,0.0019,241.098,1031.16,0.0016,23.3813,790.057,260.993,0.9518,5.4793,346.281,NA,2.0261,-43.9601,NA,0.39,NA,49.6698,-7.5376,NA,NA,NA,NA,NA,-0.0636,1.0135,27.2526,1.0154,57.3469,1.086,0.8777,1.086,1.282,1.086,-0.0096,1.1487,1.7472,2.1393,0.1656,79.6302
2024-03-21,12:30:00,81.5207,-0.2022,0,87.4361,0,42.4696,0,0.5437,1,0.9502,0,-0.0081,1,NA,NA,NA,17.0763,421.858,422.894,0.1,1,99.1615,2.4497,2.4557,0.2,0,0.0905,2.0661,2.0711,-0.2,0,280.258,281.538,95760,1.1839,1006.61,0.0244,0.0616,0.0018,234.648,1098.23,0.0015,21.3659,863.587,260.657,0.4004,5.9817,51.0844,NA,1.6142,-68.1624,NA,2.0588,NA,72.1126,-10.9434,NA,NA,NA,NA,NA,-0.1971,1.0259,87.7646,1.0233,38.8553,1.093,0.4975,1.093,0.8694,1.093,-0.0364,1.1592,1.1132,1.9099,0.2052,79.6698
2024-03-21,13:00:00,81.5415,-0.0395,2,27.8368,1,74.2487,1,1.052,1,1.6617,1,0.001,1,NA,NA,NA,17.0045,421.328,422.328,0.1,1,95.5744,2.3681,2.3737,0.2,0,0.0901,2.06,2.0649,-0.1,0,280.776,281.831,95738.3,1.1824,1006.57,0.0245,0.1077,0.0017,226.778,1120.24,0.0015,20.2437,893.46,260.235,1.5134,7.191,333.12,NA,1.3128,-18.4986,NA,0.3749,NA,NA,NA,NA,NA,NA,NA,NA,-0.0391,1.01,31.4541,1.0136,68.2413,1.088,0.9669,1.088,1.5273,1.088,-0.0121,1.1482,1.2717,1.1796,0.1743,79.6844
2024-03-21,13:30:00,81.5624,-0.2971,0,-2.4642,2,57.3864,0,0.4981,1,1.2858,0,0.0077,2,NA,NA,NA,16.9214,420.9,421.816,0,0,87.2976,2.1714,2.1762,0.2,0,0.0894,2.0546,2.0591,0,1,281.809,283.017,95706,1.1771,1006.48,0.0246,0.0833,0.0016,207.875,1213.44,0.0014,17.131,1005.56,259.167,0.4802,6.7952,5.9838,NA,1.8107,4343.31,NA,-0.0429,NA,81.9282,-12.4329,NA,NA,NA,NA,NA,-0.2905,1.0225,0.6605,1.0211,52.6232,1.0905,0.4567,1.0905,1.1791,1.0905,0.0044,1.156,1.6652,1.7358,0.2205,79.6662
2024-03-21,14:00:00,81.5832,-0.1024,1,44.1398,0,83.3912,0,0.0778,2,1.87,0,-0.0029,0,NA,NA,NA,16.8478,420.668,421.509,0.1,1,79.8304,1.9933,1.9972,0.2,0,0.0888,2.0489,2.053,-0.2,0,282.756,283.874,95665.5,1.1732,1006.41,0.0247,0.1212,0.0015,190.738,1284.9,0.0012,14.8446,1094.17,258.121,1.3798,8.5734,339.777,NA,2.3455,-49.2774,NA,0.5293,NA,52.7017,-7.9977,NA,NA,NA,NA,NA,-0.1013,1.0106,48.0667,1.0138,76.7016,1.0872,0.0716,1.0872,1.72,1.0872,-0.0211,1.148,2.4626,1.9988,0.2297,79.878
2024-03-21,14:30:00,81.604,-0.2189,0,35.8996,0,47.5217,0,-0.7458,0,1.0668,0,0.004,0,NA,NA,NA,16.8041,421.158,422.113,0.1,1,90.2275,2.2614,2.2665,0.3,0,0.0886,2.0543,2.0589,-0.1,0,283.451,285.042,95622.2,1.1677,1006.57,0.0248,0.0691,0.0016,216.293,1388.42,0.0014,15.5784,1172.12,259.653,0.8108,5.653,172.136,NA,1.4423,-190.698,NA,0.7554,NA,73.4885,-11.1522,NA,NA,NA,NA,NA,-0.21560000000000001,1.0151,37.9239,1.0164,43.745,1.0863,-0.6865,1.0863,0.9821,1.0863,-0.01,1.1497,1.3197,1.35,0.2149,79.8861
2024-03-21,15:00:00,81.6248,-0.2027,0,55.8643,1,71.2269,0,-1.237,1,1.5997,0,-0.0032,1,NA,NA,NA,16.7613,421.34,422.347,0.1,1,94.8392,2.384,2.3897,0.1,0,0.0884,2.054,2.0589,-0.2,0,283.759,285.483,95590,1.1655,1006.65,0.0248,0.1037,0.0017,227.951,1429.26,0.0015,15.9489,1201.31,260.299,0.7492,6.0351,28.9354,NA,1.693,-109.497,NA,0.7843,NA,70.4005,-10.6836,NA,NA,NA,NA,NA,-0.1995,1.016,58.8436,1.0169,65.5459,1.0867,-1.1383,1.0867,1.4721,1.0867,-0.0241,1.1504,1.7431,1.4209,0.2219,79.3315
2024-03-21,15:30:00,81.6457,-0.3924,0,56.1987,0,95.6994,0,1.7944,0,2.1519,0,0.0153,1,NA,NA,NA,16.6896,420.975,421.98,0.3,0,94.3899,2.3809,2.3866,0.2,0,0.0879,2.0555,2.0604,-0.1,0,284.671,286.765,95557.2,1.1599,1006.68,0.025,0.1394,0.0017,227.571,1554.33,0.0015,14.6411,1326.76,260.278,0.5775,5.2698,131.056,NA,1.5499,-295.275,NA,0.5872,NA,74.5859,-11.3187,NA,NA,NA,NA,NA,-0.3849,1.0195,60.3957,1.0191,87.9163,1.0885,1.6485,1.0885,1.9769,1.0885,-0.0085,1.1533,1.3979,1.3282,0.3737,79.0654
2024-03-21,16:00:00,81.6665,-0.3718,1,50.2111,1,69.4144,1,1.0873,1,1.5618,1,0.0031,1,NA,NA,NA,16.6475,421.141,422.143,0,0,93.8085,2.3731,2.3788,0.2,0,0.0878,2.06,2.0649,-0.2,0,285.095,287.406,95525,1.1569,1006.69,0.025,0.1012,0.0017,226.754,1620.38,0.0015,13.9939,1393.62,260.234,0.7989,5.6407,109.132,NA,1.3497,-306,NA,0.7234,NA,91.6577,-13.9094,NA,NA,NA,NA,NA,-0.3663,1.0153,53.2299,1.0165,63.8945,1.0864,1.0008,1.0864,1.4377,1.0864,-0.0165,1.1498,1.1319,1.3554,0.2121,79.2289
2024-03-21,16:30:00,81.6873,-0.3244,0,10.3758,2,62.1253,0,0.7646,0,1.3986,0,0.0018,1,NA,NA,NA,16.6269,421.351,422.438,0,0,101.602,2.5747,2.5814,0.2,0,0.0876,2.0593,2.0646,-0.2,0,285.695,287.991,95499.6,1.1541,1006.81,0.0251,0.0906,0.0019,245.952,1682.76,0.0016,14.616,1436.81,261.241,1.1451,7.2032,93.8688,NA,2.0316,-1210.52,NA,0.167,NA,80.0797,-12.1524,NA,NA,NA,NA,NA,-0.3205,1.0119,13.6426,1.0145,57.1938,1.0862,0.7039,1.0862,1.2876,1.0862,-0.0053,1.148,1.6258,2.1776,0.2599,79.0031
2024-03-21,17:00:00,81.7082,-0.2803,0,27.7001,0,61.0494,0,0.2792,1,1.3756,0,-0.0049,0,NA,NA,NA,16.5893,421.187,422.351,0,0,108.572,2.7566,2.7642,0.2,0,0.087,2.0551,2.0608,-0.2,0,286.489,288.901,95475.5,1.1501,1006.93,0.0252,0.0891,0.002,263.254,1784.07,0.0017,14.7559,1520.81,262.09,1.199,6.5496,116.046,NA,1.7148,-366.091,NA,0.4537,NA,81.7501,-12.4059,NA,NA,NA,NA,NA,-0.2771,1.0115,30.6936,1.0143,56.1946,1.0864,0.257,1.0864,1.2662,1.0864,-0.0166,1.1479,1.6357,1.5799,0.2141,78.7003
2024-03-21,17:30:00,81.729,-0.1953,0,4.2852,1,58.4324,0,0.7986,0,1.3165,0,-0.0041,0,NA,NA,NA,16.5467,420.604,421.905,0.1,1,121.318,3.0838,3.0934,0.2,0,0.0867,2.0459,2.0522,-0.3,0,286.732,288.765,95465.4,1.1504,1007.1,0.0251,0.0853,0.0022,294.476,1768.64,0.0019,16.6499,1474.16,263.503,1.0702,5.6343,349.087,NA,1.5443,-1375.71,NA,0.0733,NA,78.6772,-11.9396,NA,NA,NA,NA,NA,-0.1929,1.0124,7.447,1.0148,53.8023,1.0861,0.7353,1.0861,1.2122,1.0861,-0.0086,1.1482,1.287,1.6376,0.1641,78.8351
2024-03-21,18:00:00,81.7498,-0.049,1,2.2244,2,44.1119,0,1.7243,1,0.9935,0,2e-4,0,NA,NA,NA,16.5678,420.911,422.202,0.1,1,120.34,3.0573,3.0667,0.2,0,0.0866,2.0416,2.0478,0.2,0,286.811,288.439,95483.1,1.1519,1007.08,0.0251,0.0644,0.0022,291.997,1732.04,0.0019,16.8586,1440.04,263.396,0.8741,4.0292,323.449,NA,0.752,-332.745,NA,0.0504,NA,52.6682,-7.9926,NA,NA,NA,NA,NA,-0.0483,1.0143,4.6224,1.0159,40.6144,1.0861,1.5876,1.0861,0.9148,1.0861,-0.0031,1.1492,0.7134,0.6784,0.1122,78.7393
2024-03-21,18:30:00,81.7707,-0.161,1,14.1855,1,15.2968,1,-1.4197,1,0.344,1,-0.008,1,NA,NA,NA,16.7227,421.987,423.36,0.1,1,128.542,3.2437,3.2542,0.1,1,0.0869,2.0332,2.0398,-0.1,0,286.765,286.875,95498.5,1.1583,1007.14,0.025,0.0223,0.0023,309.851,1565.49,0.002,19.7926,1255.64,264.15,0.4914,3.2969,295.119,NA,0.4447,-308.104,NA,0.9273,NA,90.2974,-13.703,NA,NA,NA,NA,NA,-0.1576,1.0221,14.7489,1.0208,14.0308,1.0902,-1.3022,1.0902,0.3155,1.0902,-0.0125,1.1556,0.4996,0.2946,0.0952,78.8405
2024-03-21,19:00:00,81.7915,-0.0317,1,-0.9956,2,12.57,1,-0.1401,2,0.2824,1,-0.0063,2,NA,NA,NA,17.0092,427.232,429.072,0.1,1,170.705,4.2877,4.3062,0.4,0,0.0873,2.0342,2.0429,0,1,285.625,285.762,95531.8,1.1628,1007.68,0.0249,0.0183,0.0031,409.724,1455.74,0.0027,28.1454,1046.02,267.771,0.9285,2.5203,316.619,NA,0.213,381.557,NA,-0.0792,NA,NA,NA,NA,NA,NA,NA,NA,-0.0314,1.0088,-0.2996,1.0126,11.5109,1.092,-0.1283,1.092,0.2586,1.092,-0.0062,1.1666,0.3175,0.0879,0.0206,78.7784
2024-03-21,19:30:00,81.8123,-0.018,1,-6.5235,2,28.5775,0,2.0501,2,0.6412,0,0.0031,1,NA,NA,NA,17.2794,431.747,434.044,0.1,1,211.81,5.2923,5.3205,0.3,0,0.088,2.0376,2.0484,-0.9,0,284.319,284.399,95569.9,1.1684,1008.2,0.0247,0.0415,0.0039,505.925,1330.58,0.0033,38.023,824.652,270.58,1.3831,2.6112,315.268,NA,0.1206,24.6348,NA,-0.2283,NA,NA,NA,NA,NA,NA,NA,NA,-0.0178,1.0088,-4.9333,1.0165,25.2574,1.1315,1.8119,1.1315,0.5667,1.1315,0.0028,1.2311,0.1329,0.0894,0.019,78.7651
2024-03-21,20:00:00,81.8332,-0.0062,0,10.2186,1,50.2944,1,0.407,1,1.1268,1,-0.001,1,NA,NA,NA,17.5858,436.901,439.379,0.2,0,226.997,5.6395,5.6715,0.2,0,0.0884,2.034,2.0455,-0.1,0,282.927,282.95,95613.7,1.1747,1008.36,0.0246,0.073,0.0041,539.358,1208,0.0035,44.649,668.638,271.445,1.4344,2.6013,329.799,NA,0.0664,-3.1754,NA,0.2032,NA,NA,NA,NA,NA,NA,NA,NA,-0.0061,1.0104,12.8199,1.0137,46.2465,1.0875,0.3743,1.0875,1.0361,1.0875,-0.0071,1.1481,0.054,0.0669,0.0119,78.7245
2024-03-21,20:30:00,81.854,-0.0025,0,0.236,0,46.0622,0,1.8149,0,1.0315,0,-0.002,0,NA,NA,NA,17.5745,435.411,437.61,0.2,0,202.855,5.0258,5.0512,0.2,0,0.0889,2.0412,2.0516,-0.1,0,282.341,282.431,95655.7,1.1777,1008.02,0.0245,0.0668,0.0037,480.871,1166.55,0.0031,41.2215,685.683,269.897,1.5834,2.512,338.493,NA,0.0654,-35.639,NA,0.0051,NA,NA,NA,NA,NA,NA,NA,NA,-0.0025,1.0098,2.7157,1.0135,42.3167,1.0885,1.6673,1.0885,0.9476,1.0885,-0.0047,1.1484,0.0427,0.0793,0.0088,78.641
2024-03-21,21:00:00,81.8748,-0.024,1,17.5736,1,7.6108,2,-3.3526,1,0.1705,2,0.0031,1,NA,NA,NA,17.5121,434.008,436.205,0.1,1,203.221,5.0365,5.062,0.3,0,0.0891,2.0468,2.0571,0.1,0,282.544,282.657,95697.3,1.1772,1008.03,0.0246,0.011,0.0037,482.107,1184.45,0.0031,40.7029,702.346,269.931,1.2573,2.6059,319.441,NA,0.1541,-13.9706,NA,2.309,NA,NA,NA,NA,NA,NA,NA,NA,-0.0237,1.0112,17.768,1.0141,7.0041,1.0866,-3.0853,1.0866,0.1569,1.0866,-0.0029,1.1479,0.1302,0.1612,0.0168,78.654
2024-03-21,21:30:00,81.8956,-0.0151,1,5.7346,1,-3.1904,2,-1.7035,1,-0.0715,2,0.0019,2,NA,NA,NA,17.5177,434.185,436.374,0.1,1,202.41,5.0168,5.0421,0.1,1,0.0891,2.0469,2.0572,0,1,282.626,282.727,95742,1.1775,1008.02,0.0246,-0.0046,0.0037,480.448,1189.99,0.0031,40.374,709.546,269.885,0.6634,2.1386,302.271,NA,0.2088,-21.2877,NA,-1.7974,NA,NA,NA,NA,NA,NA,NA,NA,-0.0148,1.0175,5.4705,1.0179,-2.934,1.0874,-1.5666,1.0874,-0.0657,1.0874,2e-4,1.1516,0.1861,0.2184,0.013,78.6107
2024-03-21,22:00:00,81.9165,-0.014,0,3.6138,0,28.3469,0,0.0409,2,0.6349,0,1e-4,0,NA,NA,NA,17.7094,438.953,441.497,0.2,0,232.497,5.7627,5.7962,0.3,0,0.0888,2.0399,2.0517,0,0,282.578,282.606,95765.8,1.178,1008.42,0.0245,0.0411,0.0042,552.023,1180.41,0.0036,46.7655,628.384,271.76,0.9594,2.0912,304.475,NA,0.1398,-30.2586,NA,0.1275,NA,NA,NA,NA,NA,NA,NA,NA,-0.0138,1.0134,5.0996,1.0153,26.1023,1.086,0.0377,1.086,0.5846,1.086,-0.0027,1.1486,0.0974,0.1672,0.0151,78.5263
2024-03-21,22:30:00,81.9373,-0.0037,1,8.2772,0,25.1443,0,-1.9989,1,0.5629,0,0.0023,1,NA,NA,NA,17.9565,444.074,446.638,0.1,1,232.139,5.7409,5.7741,0.3,0,0.0887,2.0314,2.0431,0,0,282.042,282.039,95786.1,1.1806,1008.4,0.0245,0.0365,0.0042,550.05,1136.11,0.0036,48.4151,586.063,271.712,1.1466,2.2422,328.653,NA,0.1476,-1.7557,NA,0.3292,NA,NA,NA,NA,NA,NA,NA,NA,-0.0036,1.0119,9.5309,1.0145,23.1482,1.0862,-1.8402,1.0862,0.5182,1.0862,-0.0019,1.148,0.1099,0.1675,0.0178,78.4905
2024-03-21,23:00:00,81.9581,0.0063,0,6.8896,1,52.8767,0,3.9661,0,1.1829,0,-0.0038,0,NA,NA,NA,17.8232,439.628,442.012,0.1,0,218.711,5.3948,5.424,0.3,0,0.0893,2.039,2.05,-0.1,0,281.327,281.412,95800.3,1.1836,1008.2,0.0244,0.0767,0.004,516.958,1088.87,0.0034,47.4765,571.914,270.871,1.129,2.5731,343.141,NA,0.1133,-4.7453,NA,0.1303,NA,NA,NA,NA,NA,NA,NA,NA,0.0062,1.012,9.6462,1.0145,48.6814,1.0862,3.6514,1.0862,1.0891,1.0862,-0.0088,1.1481,0.0716,0.1426,0.0125,78.4015
2024-03-21,23:30:00,81.979,8e-4,2,8.5912,0,53.2743,0,1.3035,1,1.1914,0,-0.0033,1,NA,NA,NA,17.8051,438.38,440.823,0.1,0,225.068,5.5414,5.5723,0.3,0,0.0893,2.0361,2.0474,-0.1,0,280.936,281.01,95819.3,1.1854,1008.27,0.0244,0.0772,0.0041,531.116,1059.52,0.0035,50.1278,528.407,271.236,1.3761,2.3839,324.993,NA,0.1571,-0.1825,NA,0.1613,NA,NA,NA,NA,NA,NA,NA,NA,8e-4,1.0106,11.3466,1.0138,49.0015,1.0872,1.199,1.0872,1.0958,1.0872,-0.0089,1.148,0.1274,0.1667,0.0202,78.2716
2024-03-22,00:00:00,82,-0.0025,1,10.5786,0,38.2665,0,0.2919,2,0.8555,0,-9e-4,0,NA,NA,NA,17.764,436.69,439.051,0.1,1,218.713,5.3766,5.4057,0.3,0,0.0894,2.0362,2.0472,-0.1,0,280.58,280.699,95841.8,1.1871,1008.18,0.0243,0.0554,0.004,515.442,1037.25,0.0034,49.6929,521.812,270.831,1.4504,2.6392,323.048,NA,0.1225,-0.7561,NA,0.2764,NA,NA,NA,NA,NA,NA,NA,NA,-0.0024,1.0103,12.5019,1.0137,35.1834,1.0876,0.2684,1.0876,0.7866,1.0876,-0.0063,1.1481,0.1423,0.0869,0.0157,78.2075
2024-03-22,00:30:00,82.0208,0.0128,1,1.0605,1,57.382,1,4.7755,1,1.2828,1,-0.0057,1,NA,NA,NA,17.7318,435.783,437.916,0.2,0,198.166,4.8702,4.894,0.3,0,0.0895,2.0372,2.0472,-0.1,0,280.469,280.647,95847.2,1.1876,1007.9,0.0243,0.0831,0.0036,466.92,1033.54,0.003,45.1767,566.621,269.503,1.139,2.3134,336.433,NA,0.1461,-88.8268,NA,0.0185,NA,NA,NA,NA,NA,NA,NA,NA,0.0126,1.0119,4.1198,1.0145,52.8279,1.0862,4.3965,1.0862,1.181,1.0862,-0.0092,1.148,0.0853,0.1938,0.0131,78.2119
