Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2022-07-01T09:16:31Z,1.568,19.9037,3.518,2.7031,37.552,33.617907,2.0049,22.884,13.077,2.216173412014793,0.024,0
2022-07-01T09:16:31Z,1.576,19.8495,3.5213,2.7016,37.547,33.644787,2.0308,22.813,12.983,2.218664198222416,0.019,0
2022-07-01T09:16:31Z,1.581,19.8046,3.5345,2.6759,37.553,33.65817,2.0531,22.462,12.984,2.221368223190716,0.014,0
2022-07-01T09:16:31Z,1.582,19.7201,3.5577,2.6294,37.564,33.644713,2.0779,21.768,12.996,2.22645228376679,0.013,0
2022-07-01T09:16:31Z,1.583,19.7403,3.5694,2.604,37.57,33.617063,2.1011,20.675,12.978,2.225777849902119,0.013,0
2022-07-01T09:16:31Z,1.584,19.8183,3.5712,2.6031,37.59,33.593861,2.0895,19.298,12.941,2.222979317040838,0.013,0
2022-07-01T09:16:31Z,1.587,19.8288,3.5894,2.6207,37.686,33.634181,2.0587,17.822,12.858,2.228457816430703,0.013,0
2022-07-01T09:16:31Z,1.593,19.7771,3.6218,2.6532,37.77,33.699431,2.0037,16.449,12.746,2.236428823545706,0.014,0
2022-07-01T09:16:31Z,1.599,19.7381,3.6383,2.6709,37.73,33.707643,1.8972,15.278,12.684,2.235952915808895,0.014,0
2022-07-01T09:16:31Z,1.603,19.694,3.6389,2.6744,37.697,33.733545,1.7697,14.301,12.673,2.236183305658824,0.014,0
2022-07-01T09:16:31Z,1.605,19.598,3.6337,2.6942,37.687,33.74263,1.6284,13.498,12.668,2.2405855946306747,0.015,0
2022-07-01T09:16:31Z,1.607,19.572,3.6229,2.7296,37.652,33.682493,1.5008,12.845,12.657,2.239742017159179,0.016,0
2022-07-01T09:16:31Z,1.609,19.6624,3.6173,2.7487,37.715,33.681515,1.3928,12.309,12.607,2.2389719074159062,0.017,0
2022-07-01T09:16:31Z,1.614,19.7583,3.6217,2.7509,37.844,33.73073,1.3001,11.826,12.479,2.2420638241426762,0.019,0
2022-07-01T09:16:31Z,1.622,19.7899,3.6717,2.7519,37.93,33.737362,1.2284,11.381,12.359,2.2458119644962036,0.023,0
2022-07-01T09:16:31Z,1.629,19.7345,3.7626,2.7531,38.03,33.761609,1.1689,10.98,12.312,2.2550151096773514,0.026,0
2022-07-01T09:16:31Z,1.634,19.6498,3.8122,2.7538,38.156,33.821274,1.1266,10.627,12.206,2.2674363092973033,0.026,0
2022-07-01T09:16:31Z,1.642,19.5648,3.8195,2.7523,38.235,33.851079,1.0832,10.346,12.056,2.276950910786844,0.025,0
2022-07-01T09:16:31Z,1.651,19.465,3.8569,2.7344,38.272,33.85187,1.044,10.154,11.98,2.2846348634806977,0.023,0
2022-07-01T09:16:31Z,1.657,19.3777,3.9252,2.7014,38.284,33.830795,1.01,10.054,11.926,2.2900897416119337,0.021,0
2022-07-01T09:16:31Z,1.661,19.3094,3.9627,2.6834,38.288,33.798761,0.9764,9.988,11.879,2.2940281163179126,0.021,0
2022-07-01T09:16:31Z,1.664,19.2587,3.9702,2.6833,38.329,33.802073,0.9524,9.906,11.849,2.2993804920764465,0.022,0
2022-07-01T09:16:31Z,1.668,19.2204,4.0034,2.6975,38.361,33.803287,0.9334,9.788,11.8,2.3034972149446094,0.023,0
2022-07-01T09:16:31Z,1.674,19.1828,4.0616,2.7234,38.329,33.745887,0.9285,9.59,11.726,2.303499332265259,0.025,0
2022-07-01T09:16:31Z,1.681,19.1322,4.0946,2.7376,38.332,33.715633,0.925,9.272,11.622,2.306443663167003,0.027,0
2022-07-01T09:16:31Z,1.691,19.0847,4.1104,2.7419,38.432,33.775006,0.9178,8.826,11.519,2.3154283020895376,0.03,0
2022-07-01T09:16:31Z,1.701,19.0578,4.2481,2.7751,38.551,33.856115,0.9094,8.251,11.459,2.324517880195969,0.032,0
2022-07-01T09:16:31Z,1.708,19.0187,4.5003,2.8366,38.607,33.886129,0.8934,7.589,11.413,2.3302567655317743,0.033,0
2022-07-01T09:16:31Z,1.714,18.9702,4.6443,2.8711,38.605,33.867824,0.8645,6.903,11.311,2.3328046225243253,0.036,0
2022-07-01T09:16:31Z,1.722,18.9339,4.7326,2.8793,38.589,33.837299,0.8241,6.19,11.17,2.333783294333571,0.038,0
2022-07-01T09:16:31Z,1.733,18.9059,5.5664,2.9356,38.564,33.787087,0.7704,5.462,11.039,2.3337254968726855,0.039,0
2022-07-01T09:16:31Z,1.745,18.8815,7.0944,3.039,38.554,33.733269,0.7048,4.781,10.89,2.334432520552653,0.041,0
2022-07-01T09:16:31Z,1.757,18.8584,7.929,3.0953,38.523,33.659122000000004,0.6436,4.197,10.759,2.333717246171395,0.042,0
2022-07-01T09:16:31Z,1.767,18.8427,8.0081,3.1012,38.452,33.565646,0.5772,3.75,10.684,2.3300181577398864,0.04,0
2022-07-01T09:16:31Z,1.776,18.8158,8.0488,3.1139,38.455,33.548194,0.5065,3.443,10.572,2.331698918525635,0.036,0
2022-07-01T09:16:31Z,1.786,18.7433,8.1112,3.1363,38.511,33.583112,0.4429,3.227,10.453,2.339327814802485,0.034,0
2022-07-01T09:16:31Z,1.795,18.6709,8.1509,3.1486,38.529,33.582747,0.3873,3.088,10.42,2.3445205231418766,0.034,0
2022-07-01T09:16:31Z,1.8,18.6375,8.218,3.1519,38.504,33.54376,0.345,3.01,10.37,2.3447680638660877,0.034,0
2022-07-01T09:16:31Z,1.807,18.6117,8.9146,3.1775,38.485,33.516775,0.3198,2.923,10.245,2.3449792563207605,0.033,0
2022-07-01T09:16:31Z,1.818,18.5983,10.1908,3.2247,38.501,33.526515,0.2994,2.761,10.129,2.346762745045703,0.032,0
2022-07-01T09:16:31Z,1.83,18.5813,10.8857,3.2506,38.507,33.526498,0.2857,2.5,10.072,2.348101229682703,0.03,0
2022-07-01T09:16:31Z,1.837,18.5485,10.9342,3.2539,38.506,33.516558,0.2826,2.177,10.036,2.3498722052072223,0.028,0
2022-07-01T09:16:31Z,1.842,18.5384,10.7817,3.2645,38.546,33.541339,0.276,1.847,9.9771,2.3530304791395356,0.025,0
2022-07-01T09:16:31Z,1.848,18.5385,10.4933,3.2836,38.572,33.556071,0.2624,1.527,9.9331,2.354709944381606,0.021,0
2022-07-01T09:16:31Z,1.853,18.5298,10.3336,3.294,38.588,33.559645,0.2364,1.229,9.9114,2.356235564946625,0.019,0
2022-07-01T09:16:31Z,1.857,18.5172,10.2921,3.2954,38.633,33.584532,0.2032,0.976,9.8855,2.3598620966764297,0.018,0
2022-07-01T09:16:31Z,1.861,18.5028,10.0045,3.2987,38.653,33.586902,0.1732,0.797,9.8496,2.3619703284924904,0.018,0
2022-07-01T09:16:31Z,1.866,18.4936,9.4821,3.3039,38.67,33.588282,0.1425,0.721,9.8139,2.36359183324607,0.018,0
2022-07-01T09:16:31Z,1.871,18.484,9.1983,3.3065,38.699,33.60121,0.1137,0.729,9.7893,2.3660157253323106,0.018,0
2022-07-01T09:16:31Z,1.874,18.4636,9.1793,3.3071,38.724,33.608172,0.0895,0.779,9.7504,2.368791689092807,0.017,0
2022-07-01T09:16:31Z,1.879,18.4398,9.2489,3.3119,38.819,33.672438,0.0705,0.846,9.6896,2.3763127078206043,0.017,0
2022-07-01T09:16:31Z,1.884,18.4246,9.3788,3.3206,39.041,33.838118,0.0651,0.926,9.6544,2.3916148063933633,0.017,0
2022-07-01T09:16:31Z,1.888,18.4108,9.4481,3.3255,39.335,34.058562,0.0669,1.019,9.6461,2.411541875854692,0.018,0
2022-07-01T09:16:31Z,1.891,18.3928,9.4403,3.3252,39.502,34.177321,0.0728,1.111,9.6177,2.4234601669278044,0.02,0
2022-07-01T09:16:31Z,1.895,18.3709,9.2737,3.3163,39.454,34.126243,0.0792,1.194,9.5723,2.4215994638262326,0.022,0
2022-07-01T09:16:31Z,1.901,18.3372,8.9652,3.2999,39.445,34.116122,0.0862,1.255,9.5102,2.422964357981324,0.022,0
2022-07-01T09:16:31Z,1.91,18.2858,8.7943,3.291,39.535,34.189982,0.0964,1.294,9.4308,2.4318259403354148,0.023,0
2022-07-01T09:16:31Z,1.919,18.2447,8.7561,3.2889,39.567,34.209094,0.1044,1.315,9.3746,2.436313228510106,0.023,0
2022-07-01T09:16:31Z,1.924,18.2404,8.5132,3.2725,39.586,34.212161,0.1137,1.33,9.3381,2.4378069662194086,0.023,0
2022-07-01T09:16:31Z,1.927,18.244,8.07,3.2429,39.618,34.227046,0.1188,1.336,9.2891,2.4396898953685673,0.022,0
2022-07-01T09:16:31Z,1.932,18.2378,7.8252,3.2269,39.65,34.254027,0.1227,1.329,9.2367,2.4421457180071746,0.02,0
2022-07-01T09:16:31Z,1.938,18.2279,7.7843,3.2232,39.654,34.268322,0.124,1.342,9.2041,2.4429866685255366,0.018,0
2022-07-01T09:16:31Z,1.943,18.2085,7.5748,3.1953,39.637,34.264879,0.1251,1.349,9.178,2.4430095805285523,0.016,0
2022-07-01T09:16:31Z,1.947,18.1862,7.1907,3.1442,39.723,34.34744,0.1277,1.319,9.1476,2.4499499808008176,0.016,0
2022-07-01T09:16:31Z,1.95,18.1839,6.9807,3.1166,39.93,34.523904,0.1235,1.299,9.1353,2.4636508566839326,0.016,0
2022-07-01T09:16:31Z,1.952,18.2053,6.9605,3.1147,40.087,34.643082,0.1264,1.308,9.1283,2.4726744472985036,0.017,0
2022-07-01T09:16:31Z,1.955,18.2215,6.94,3.1172,40.102,34.640613,0.1299,1.321,9.09,2.4726970432418853,0.018,0
2022-07-01T09:16:31Z,1.962,18.2308,6.9063,3.1222,40.087,34.629069,0.1231,1.331,9.0229,2.4711633800581643,0.019,0
2022-07-01T09:16:31Z,1.969,18.2382,6.89,3.1254,40.09,34.638549,0.1209,1.339,8.9693,2.470921426595888,0.019,0
2022-07-01T09:16:31Z,1.974,18.205,6.9,3.125,40.063,34.620216,0.1238,1.342,8.9453,2.471118737738755,0.019,0
2022-07-01T09:16:31Z,1.978,18.1737,7.0291,3.1149,39.971,34.542442,0.1245,1.352,8.9271,2.466941021188079,0.018,0
2022-07-01T09:16:31Z,1.982,18.1876,7.2676,3.0969,39.933,34.508377,0.1252,1.374,8.9175,2.4636279221948776,0.017,0
2022-07-01T09:16:31Z,1.985,18.1991,7.396,3.0876,40.054,34.613427,0.1269,1.383,8.8902,2.470878120501292,0.016,0
2022-07-01T09:16:31Z,1.989,18.2036,7.3887,3.0886,40.193,34.732344,0.1262,1.388,8.8248,2.4797217964746365,0.016,0
2022-07-01T09:16:31Z,1.994,18.2093,7.1942,3.1096,40.363,34.86594,0.1265,1.413,8.7689,2.490526569368163,0.017,0
2022-07-01T09:16:31Z,1.999,18.2009,6.8376,3.1481,40.794,35.215958,0.1306,1.447,8.7334,2.51930281499835,0.019,0
2022-07-01T09:16:31Z,2.003,18.2024,6.6418,3.1689,41.497,35.791007,0.1306,1.462,8.7114,2.565378375274244,0.021,0
2022-07-01T09:16:31Z,2.008,18.2105,6.6132,3.1669,42.034,36.214677,0.1294,1.467,8.6834,2.6001788866493736,0.022,0
2022-07-01T09:16:31Z,2.013,18.1878,6.4902,3.1219,42.16,36.287273,0.1331,1.484,8.6175,2.6098867592978556,0.021,0
2022-07-01T09:16:31Z,2.022,18.1631,6.2667,3.0384,42.16,36.263596,0.1374,1.5,8.558,2.6114335359288674,0.02,0
2022-07-01T09:16:31Z,2.029,18.1278,6.1446,2.9923,42.334,36.401018,0.1386,1.489,8.5391,2.6251176551720787,0.02,0
2022-07-01T09:16:31Z,2.032,18.0706,6.1212,2.9861,42.809,36.800941,0.1379,1.46,8.533,2.6601029307523865,0.02,0
2022-07-01T09:16:31Z,2.034,18.024,5.976,2.961,43.267,37.182686,0.1402,1.435,8.5179,2.693397629206043,0.019,0
2022-07-01T09:16:31Z,2.037,17.9966,5.7124,2.9145,43.345,37.235323,0.1434,1.41,8.4826,2.700342114312582,0.018,0
2022-07-01T09:16:31Z,2.044,17.9856,5.568,2.8881,43.274,37.167269,0.1417,1.392,8.4327,2.69635107730066,0.017,0
2022-07-01T09:16:31Z,2.051,17.9812,5.5352,2.8811,43.351,37.237675,0.1376,1.382,8.3953,2.7017403298206495,0.017,0
2022-07-01T09:16:31Z,2.055,17.9671,5.3124,2.8333,43.626,37.478876,0.1361,1.358,8.3837,2.7208981949825675,0.017,0
2022-07-01T09:16:31Z,2.057,17.9436,4.9075,2.7461,43.986,37.787754,0.1336,1.332,8.3797,2.7463444296307493,0.017,0
2022-07-01T09:16:31Z,2.059,17.934,4.687,2.6986,44.245,38.001148,0.131,1.342,8.3592,2.76419198170625,0.016,0
2022-07-01T09:16:31Z,2.064,17.9441,4.6611,2.6938,44.295,38.033193,0.132,1.366,8.3137,2.7668422517259503,0.016,0
2022-07-01T09:16:31Z,2.07,17.9537,4.5939,2.684,44.467,38.175189,0.1294,1.367,8.2691,2.77763285896088,0.017,0
2022-07-01T09:16:31Z,2.076,17.9546,4.475,2.6663,45.177,38.772586,0.124,1.362,8.2544,2.8247922460968913,0.019,0
2022-07-01T09:16:31Z,2.079,17.9418,4.4107,2.6564,45.921,39.381188,0.1265,1.364,8.2461,2.8752224929399417,0.02,0
2022-07-01T09:16:31Z,2.082,17.9214,4.4054,2.6569,46.207,39.591051,0.1312,1.369,8.2056,2.8957137767735577,0.02,0
2022-07-01T09:16:31Z,2.088,17.924,4.4097,2.6744,46.51,39.82429,0.1292,1.379,8.138,2.9157521942237925,0.021,0
2022-07-01T09:16:31Z,2.097,17.9176,4.4177,2.7065,47.18,40.377822,0.1289,1.381,8.0971,2.9609569270366185,0.023,0
2022-07-01T09:16:31Z,2.102,17.8768,4.4214,2.7236,47.795,40.880952,0.1297,1.372,8.0861,3.0050383863765098,0.024,0
2022-07-01T09:16:31Z,2.106,17.8312,4.4212,2.724,47.94,40.977464,0.1295,1.376,8.0407,3.0180705623257675,0.023,0
2022-07-01T09:16:31Z,2.114,17.8042,4.4159,2.7112,47.919,40.936892,0.1312,1.375,7.9685,3.018629758607718,0.022,0
2022-07-01T09:16:31Z,2.122,17.7902,4.4053,2.6873,48.165,41.13328,0.1324,1.349,7.925,3.0361670690672655,0.02,0
2022-07-01T09:16:31Z,2.126,17.7656,4.3986,2.6741,48.558,41.460904,0.1291,1.318,7.9135,3.0643885221509892,0.02,0
2022-07-01T09:16:31Z,2.128,17.7305,4.3944,2.6717,48.873,41.723864,0.1312,1.289,7.9077,3.0881940036249134,0.02,0
2022-07-01T09:16:31Z,2.132,17.7061,4.3659,2.6582,49.073,41.88129,0.1326,1.258,7.8777,3.1034936844350907,0.019,0
2022-07-01T09:16:31Z,2.138,17.6955,4.3157,2.6331,49.174,41.945974,0.1283,1.25,7.8275,3.1110986209437925,0.018,0
2022-07-01T09:16:31Z,2.145,17.6852,4.2885,2.6192,49.38,42.100677,0.1251,1.276,7.8002,3.125768517320602,0.02,0
2022-07-01T09:16:31Z,2.15,17.6862,4.2841,2.618,49.76,42.400951,0.1234,1.3,7.7999,3.151334737645719,0.024,0
2022-07-01T09:16:31Z,2.154,17.6735,4.2707,2.6198,50.112,42.67224,0.1193,1.31,7.7774,3.1760779223578024,0.025,0
2022-07-01T09:16:31Z,2.159,17.6425,4.2484,2.6233,50.314,42.814161,0.1167,1.309,7.7112,3.1921229301687983,0.025,0
2022-07-01T09:16:31Z,2.169,17.6276,4.2368,2.6252,50.368,42.833561,0.1227,1.308,7.6442,3.1969286695921544,0.024,0
2022-07-01T09:16:31Z,2.179,17.6046,4.2343,2.6243,50.396,42.839222,0.1245,1.322,7.607,3.2006066324667795,0.022,0
2022-07-01T09:16:31Z,2.184,17.5718,4.219,2.6136,50.538,42.950125,0.1253,1.312,7.5936,3.2127757788575284,0.02,0
2022-07-01T09:16:31Z,2.187,17.5416,4.1922,2.5946,50.794,43.161311,0.1259,1.262,7.591,3.232496797583881,0.019,0
2022-07-01T09:16:31Z,2.188,17.5137,4.1772,2.5842,50.965,43.298774,0.1231,1.226,7.5863,3.246298649735964,0.019,0
2022-07-01T09:16:31Z,2.19,17.4946,4.1753,2.5822,50.922,43.26127,0.1276,1.225,7.5589,3.24488301007015,0.02,0
2022-07-01T09:16:31Z,2.196,17.4869,4.1788,2.5688,50.822,43.180673,0.1283,1.249,7.4982,3.2386947477772594,0.025,0
2022-07-01T09:16:31Z,2.205,17.4855,4.1856,2.5443,50.86,43.202371,0.1192,1.272,7.4471,3.2413864151585203,0.033,0
2022-07-01T09:16:31Z,2.212,17.4725,4.1891,2.5307,50.965,43.253426,0.1163,1.265,7.4223,3.2495476430639854,0.042,0
2022-07-01T09:16:31Z,2.221,17.468,4.1871,2.5285,51.026,43.257571,0.1163,1.241,7.3409,3.2540505730322353,0.05,0
2022-07-01T09:16:31Z,2.237,17.4837,4.1641,2.5193,51.236,43.387518,0.1191,1.233,7.2008,3.267085203373877,0.058,0
2022-07-01T09:16:31Z,2.257,17.4813,4.1219,2.5019,51.477,43.54117,0.1234,1.234,7.1,3.28366534440741,0.061,0
2022-07-01T09:16:31Z,2.272,17.4307,4.0989,2.4915,51.463,43.494214,0.1219,1.226,6.9863,3.2867522212638316,0.06,0
2022-07-01T09:16:31Z,2.292,17.3801,4.0935,2.4866,51.396,43.427644,0.1179,1.219,6.8488,3.286230457034455,0.055,0
2022-07-01T09:16:31Z,2.312,17.3436,4.0516,2.4449,51.369,43.411731,0.1178,1.213,6.7885,3.2873075681589468,0.046,0
2022-07-01T09:16:31Z,2.32,17.2804,3.976,2.3683,51.466,43.504459,0.1195,1.209,6.7707,3.2990024469524566,0.038,0
2022-07-01T09:16:31Z,2.322,17.2412,3.9358,2.3266,51.75,43.738261,0.1172,1.225,6.7504,3.3215934922267363,0.031,0
2022-07-01T09:16:31Z,2.325,17.2411,3.9351,2.3236,51.858,43.80694,0.1174,1.243,6.7141,3.3289952283482025,0.025,0
2022-07-01T09:16:31Z,2.331,17.2474,3.9544,2.3321,51.873,43.794463,0.117,1.248,6.6491,3.329510476725717,0.024,0
2022-07-01T09:16:31Z,2.339,17.2683,3.9889,2.3488,51.987,43.857548,0.1148,1.253,6.6068,3.3356145417768457,0.027,0
2022-07-01T09:16:31Z,2.346,17.2644,4.0077,2.3578,51.983,43.826633,0.1177,1.248,6.5783,3.3356577330368693,0.029,0
2022-07-01T09:16:31Z,2.354,17.2293,4.0085,2.3572,51.899,43.758376,0.1205,1.236,6.5058,3.332760428878344,0.029,0
2022-07-01T09:16:31Z,2.364,17.2146,3.9926,2.342,51.729,43.640188,0.1196,1.236,6.4284,3.3223092230671285,0.026,0
2022-07-01T09:16:31Z,2.373,17.178,3.9626,2.3139,51.415,43.41086,0.1211,1.236,6.3889,3.3037557550387993,0.022,0
2022-07-01T09:16:31Z,2.377,17.1343,3.9471,2.2984,51.221,43.282186,0.1209,1.223,6.3784,3.2939772670049496,0.021,0
2022-07-01T09:16:31Z,2.377,17.1481,3.9467,2.2967,51.162,43.232734,0.118,1.216,6.3909,3.2888226337904607,0.021,0
2022-07-01T09:16:31Z,2.379,17.1762,3.9545,2.2967,51.037,43.083112,0.1191,1.21,6.3799,3.2780051134577604,0.022,0
2022-07-01T09:16:31Z,2.384,17.2073,3.9705,2.2972,50.959,42.959041,0.1201,1.207,6.2988,3.270180338007186,0.023,0
2022-07-01T09:16:31Z,2.395,17.2609,3.9803,2.2972,50.99,42.948318,0.1167,1.22,6.2004,3.268026238185757,0.024,0
2022-07-01T09:16:31Z,2.407,17.2681,3.9804,2.2962,51.001,42.953425,0.1171,1.235,6.1647,3.2682036628361337,0.024,0
2022-07-01T09:16:31Z,2.413,17.2071,3.9723,2.2882,50.921,42.885695,0.117,1.258,6.1761,3.2675948236221872,0.024,0
2022-07-01T09:16:31Z,2.415,17.1375,3.9592,2.2738,50.794,42.737303,0.1147,1.287,6.1763,3.264448009688543,0.022,0
2022-07-01T09:16:31Z,2.416,17.0962,3.9526,2.2662,50.768,42.645127,0.1187,1.292,6.1456,3.265960389867878,0.019,0
2022-07-01T09:16:31Z,2.421,17.1015,3.9525,2.2652,50.813,42.649171,0.1185,1.27,6.1025,3.268623591387443,0.018,0
2022-07-01T09:16:31Z,2.428,17.1254,3.9517,2.2626,50.831,42.651067,0.1205,1.236,6.0728,3.267948764405378,0.018,0
2022-07-01T09:16:31Z,2.435,17.087,3.943,2.2317,50.925,42.668057,0.1257,1.214,6.0636,3.277466878464412,0.02,0
2022-07-01T09:16:31Z,2.438,16.97,3.929,2.1747,51.108,42.719432,0.1256,1.195,6.0545,3.299459668888141,0.022,0
2022-07-01T09:16:31Z,2.44,16.947,3.9228,2.1435,51.24,42.731756,0.1238,1.17,6.0192,3.3104125790205425,0.023,0
2022-07-01T09:16:31Z,2.446,16.9818,3.922,2.1405,51.27,42.681855,0.1185,1.155,5.9524,3.3096567726758925,0.023,0
2022-07-01T09:16:31Z,2.455,16.9014,3.9071,2.14,51.29,42.656338,0.1175,1.158,5.8745,3.3175627981764824,0.022,0
2022-07-01T09:16:31Z,2.463,16.7849,3.8803,2.14,51.34,42.693348,0.1168,1.161,5.822,3.330520924765856,0.022,0
2022-07-01T09:16:31Z,2.469,16.685,3.8663,2.1395,51.367,42.724082,0.113,1.159,5.7942,3.340583791010869,0.022,0
2022-07-01T09:16:31Z,2.472,16.6111,3.8646,2.1369,51.431,42.757779,0.1116,1.161,5.7797,3.3511145106618665,0.022,0
2022-07-01T09:16:31Z,2.474,16.5635,3.855,2.1153,51.561,42.830571,0.1132,1.156,5.7607,3.3640934864701175,0.023,0
2022-07-01T09:16:31Z,2.479,16.5666,3.8364,2.0763,51.63,42.861176,0.1139,1.136,5.7196,3.36863770056477,0.024,0
2022-07-01T09:16:31Z,2.487,16.601,3.826,2.055,51.559,42.790073,0.1121,1.121,5.6646,3.360845985203035,0.026,0
2022-07-01T09:16:31Z,2.497,16.5699,3.8254,2.0515,51.457,42.71384,0.1136,1.113,5.6015,3.3563263588664904,0.027,0
2022-07-01T09:16:31Z,2.507,16.5227,3.8237,2.0333,51.381,42.682436,0.1137,1.103,5.5654,3.354942128782618,0.028,0
2022-07-01T09:16:31Z,2.512,16.4995,3.8197,2.0004,51.342,42.680585,0.1105,1.09,5.5397,3.354145765392648,0.026,0
2022-07-01T09:16:31Z,2.516,16.4867,3.8169,1.9827,51.347,42.691504,0.1091,1.089,5.4806,3.3555540646187807,0.022,0
2022-07-01T09:16:31Z,2.523,16.4879,3.8164,1.9828,51.34,42.679368,0.1091,1.095,5.4406,3.3549663792712243,0.017,0
2022-07-01T09:16:31Z,2.528,16.5317,3.8113,2.0033,51.338,42.668932,0.108,1.094,5.4441,3.3512028076911964,0.013,0
2022-07-01T09:16:31Z,2.53,16.5761,3.8013,2.0414,51.387,42.700397,0.1056,1.086,5.4481,3.350943511766928,0.01,0
2022-07-01T09:16:31Z,2.531,16.5687,3.7963,2.0623,51.5,42.789614,0.1058,1.089,5.454,3.3594157384069363,0.009,0
2022-07-01T09:16:31Z,2.532,16.5608,3.7956,2.0653,51.605,42.86958,0.1073,1.1,5.4747,3.367377171294976,0.009,0
2022-07-01T09:16:31Z,2.533,16.5548,3.7932,2.0758,51.692,42.924278,0.1072,1.103,5.4718,3.3739316622396043,0.011,0
2022-07-01T09:16:31Z,2.536,16.5398,3.7897,2.0944,51.863,43.04568,0.1054,1.101,5.4216,3.3870904582529042,0.015,0
2022-07-01T09:16:31Z,2.541,16.5395,3.7878,2.1044,52.069,43.189157,0.1056,1.099,5.374,3.4014679232658724,0.019,0
2022-07-01T09:16:31Z,2.546,16.5394,3.7877,2.1071,52.18,43.240582,0.1083,1.099,5.3428,3.409211765798836,0.022,0
2022-07-01T09:16:31Z,2.553,16.5125,3.7852,2.1328,52.258,43.262141,0.1075,1.102,5.2798,3.4169152488065864,0.024,0
2022-07-01T09:16:31Z,2.562,16.4975,3.7783,2.1801,52.366,43.314675,0.1077,1.098,5.2173,3.4257165047784497,0.024,0
2022-07-01T09:16:31Z,2.568,16.4781,3.7732,2.206,52.423,43.335358,0.1074,1.092,5.1913,3.4313373911987237,0.025,0
2022-07-01T09:16:31Z,2.572,16.4275,3.773,2.211,52.488,43.377092,0.1069,1.098,5.1721,3.4401738072937422,0.026,0
2022-07-01T09:16:31Z,2.577,16.3883,3.7765,2.2404,52.635,43.481539,0.1085,1.113,5.1492000000000004,3.453798697660264,0.028,0
2022-07-01T09:16:31Z,2.583,16.3511,3.7825,2.2931,52.715,43.517467,0.1076,1.113,5.0986,3.4625841826942807,0.029,0
2022-07-01T09:16:31Z,2.592,16.32,3.7865,2.3215,52.694,43.473727,0.1066,1.101,5.0106,3.4637772863867546,0.029,0
2022-07-01T09:16:31Z,2.604,16.3202,3.7873,2.3232,52.735,43.493012,0.1069,1.092,4.9421,3.466634896178921,0.028,0
2022-07-01T09:16:31Z,2.614,16.3089,3.7846,2.316,52.896,43.615539,0.1101,1.085,4.9169,3.478901189144945,0.026,0
2022-07-01T09:16:31Z,2.618,16.2671,3.7807,2.3025,53.061,43.739342,0.11,1.075,4.9014,3.4940973112666187,0.023,0
2022-07-01T09:16:31Z,2.62,16.2432,3.78,2.2952,53.117,43.774056,0.1074,1.063,4.8844,3.5001048085998434,0.019,0
2022-07-01T09:16:31Z,2.623,16.2321,3.7803,2.2923,53.118,43.76506,0.1075,1.064,4.8734,3.50113825251682,0.018,0
2022-07-01T09:16:31Z,2.628,16.224,3.7794,2.2649,53.154,43.765653,0.1064,1.079,4.8684,3.5043738095914296,0.019,0
2022-07-01T09:16:31Z,2.633,16.2137,3.7791,2.2149,53.241,43.781199,0.1062,1.089,4.8484,3.511391366448493,0.021,0
2022-07-01T09:16:31Z,2.639,16.1962,3.7794,2.1875,53.351,43.817853,0.1036,1.083,4.789,3.5206613755310907,0.023,0
2022-07-01T09:16:31Z,2.648,16.1996,3.7797,2.1823,53.376,43.803479,0.1038,1.068,4.7326,3.5221243274922718,0.024,0
2022-07-01T09:16:31Z,2.655,16.179,3.7888,2.1521,53.341,43.742467,0.1066,1.053,4.7264,3.5214586466254385,0.026,0
2022-07-01T09:16:31Z,2.658,16.1083,3.8064,2.0973,53.409,43.755587,0.1077,1.041,4.7219,3.532444792396598,0.026,0
2022-07-01T09:16:31Z,2.663,16.0515,3.8161,2.0682,53.554,43.826967,0.1073,1.035,4.6842,3.547685051894924,0.025,0
2022-07-01T09:16:31Z,2.671,16.0297,3.8184,2.0697,53.649,43.862439,0.105,1.034,4.6514,3.556329161208559,0.025,0
2022-07-01T09:16:31Z,2.681,16.0036,3.8378,2.1139,53.669,43.846685,0.1042,1.038,4.6375,3.5600546812685043,0.028,0
2022-07-01T09:16:31Z,2.688,15.9612,3.8731,2.1964,53.7,43.839093,0.1023,1.045,4.6309,3.566011058248808,0.033,0
2022-07-01T09:16:31Z,2.691,15.9127,3.8927,2.2409,53.751,43.838163,0.1024,1.056,4.613,3.573941390901712,0.038,0
2022-07-01T09:16:31Z,2.698,15.8706,3.9028,2.2389,53.79,43.835375,0.1018,1.055,4.5513,3.580465128202777,0.039,0
2022-07-01T09:16:31Z,2.714,15.8454,3.9917,2.1746,53.849,43.872887,0.1033,1.045,4.4637,3.5869101009562723,0.038,0
2022-07-01T09:16:31Z,2.732,15.8225,4.153,2.0562,53.855,43.886422,0.1026,1.043,4.4174,3.5893860776987334,0.036,0
2022-07-01T09:16:31Z,2.742,15.7715,4.2393,1.9915,53.804,43.86395,0.1053,1.029,4.4149,3.590327125753191,0.032,0
2022-07-01T09:16:31Z,2.746,15.7314,4.2411,1.9843,53.792,43.871395,0.1059,1.018,4.4097,3.593070961347511,0.025,0
2022-07-01T09:16:31Z,2.749,15.7296,4.1896,1.9688,53.84,43.908909,0.1019,1.023,4.3938,3.5966547353449387,0.018,0
